Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/07/02 - 10:57:04.9411824,134.9726,0.006457187,-0.03192192,-0.1286269,356.923,350.7432,359.1773,0.08286924,-0.3790074,0.05672603,346.5901,346.1312,343.8664
2018/07/02 - 10:57:04.9511561,134.9839,0.006378908,-0.03189959,-0.1285892,356.9123,350.7334,359.1962,0.08277119,-0.3791274,0.05670635,346.6316,346.1022,343.787
2018/07/02 - 10:57:04.9631247,134.9948,0.006302834,-0.0318475,-0.1285586,356.9141,350.6916,359.2189,0.08269072,-0.3792522,0.0567408,346.6537,346.1106,343.7228
2018/07/02 - 10:57:04.9730987,135.0063,0.00624447,-0.03179982,-0.1284903,356.8922,350.6699,359.2487,0.08263356,-0.3792993,0.05680208,346.6688,346.1275,343.7242
2018/07/02 - 10:57:04.9840680,135.017,0.006176423,-0.031727,-0.1283926,356.872,350.6609,359.2475,0.08257712,-0.3793438,0.05681978,346.6795,346.1219,343.7469
2018/07/02 - 10:57:04.9950393,135.028,0.006126016,-0.031662,-0.1283203,356.8695,350.6656,359.2553,0.08252163,-0.3794012,0.0568266,346.6699,346.1144,343.7681
2018/07/02 - 10:57:05.0070064,135.0396,0.006087303,-0.03161366,-0.1282486,356.8563,350.6547,359.2536,0.08247221,-0.379472,0.05680861,346.67,346.114,343.7767
2018/07/02 - 10:57:05.0209689,135.0503,0.006045643,-0.03156281,-0.1281803,356.8395,350.6402,359.2676,0.08243372,-0.3795197,0.05682474,346.6747,346.1104,343.7704
2018/07/02 - 10:57:05.0289475,135.064,0.006017193,-0.03155491,-0.128164,356.8257,350.6399,359.2686,0.08241447,-0.3796493,0.05673467,346.6826,346.08,343.7356
2018/07/02 - 10:57:05.0409158,135.0726,0.005996622,-0.03156465,-0.1281657,356.8055,350.6281,359.2798,0.08244196,-0.3797998,0.05665871,346.7246,346.0464,343.6594
2018/07/02 - 10:57:05.0518865,135.0847,0.005974463,-0.03158138,-0.12816,356.8043,350.6165,359.2869,0.08247623,-0.3798942,0.0566839,346.7574,346.0296,343.6022
2018/07/02 - 10:57:05.0638539,135.0959,0.005960602,-0.03161938,-0.1281686,356.7994,350.6015,359.2803,0.08246724,-0.3799389,0.05672672,346.7619,346.0338,343.5914
2018/07/02 - 10:57:05.0738344,135.107,0.005950458,-0.03168879,-0.1281932,356.806,350.585,359.2789,0.08244948,-0.3799939,0.05678492,346.7758,346.0345,343.5869
2018/07/02 - 10:57:05.0848100,135.1179,0.005945963,-0.03176183,-0.128229,356.8107,350.5705,359.2726,0.0824329,-0.3800553,0.05679566,346.7869,346.0313,343.5816
2018/07/02 - 10:57:05.0957688,135.1286,0.005951232,-0.03185004,-0.1282781,356.8269,350.5382,359.2833,0.08240726,-0.3801016,0.05682198,346.7879,346.0354,343.5733
2018/07/02 - 10:57:05.1077373,135.1398,0.005961951,-0.03190941,-0.1283173,356.8369,350.4943,359.2853,0.08236174,-0.3801548,0.05683223,346.7939,346.0276,343.5626
2018/07/02 - 10:57:05.1177105,135.1506,0.005972623,-0.03192482,-0.1283156,356.8328,350.4706,359.3138,0.0822408,-0.3802704,0.05674541,346.8007,345.9612,343.5599
2018/07/02 - 10:57:05.1286812,135.1619,0.005967437,-0.03192442,-0.1282813,356.8017,350.469,359.313,0.08212473,-0.3803367,0.05667004,346.7782,345.8889,343.5789
2018/07/02 - 10:57:05.1446376,135.1728,0.00600747,-0.03192053,-0.1282608,356.7714,350.4524,359.3108,0.08198529,-0.3804624,0.05658348,346.7351,345.8062,343.6321
2018/07/02 - 10:57:05.1506232,135.1841,0.006072682,-0.03195241,-0.1282189,356.708,350.4574,359.3049,0.08194933,-0.3805439,0.05661345,346.7495,345.7885,343.6692
2018/07/02 - 10:57:05.1625903,135.1951,0.00607764,-0.03196796,-0.1281751,356.7025,350.476,359.2769,0.08196803,-0.3805915,0.05668518,346.7737,345.8063,343.6534
2018/07/02 - 10:57:05.1725634,135.206,0.006068747,-0.03197894,-0.128128,356.7282,350.4796,359.2688,0.08194651,-0.3807439,0.05670314,346.7976,345.7921,343.6361
2018/07/02 - 10:57:05.1845337,135.2171,0.006094962,-0.03209277,-0.128105,356.7668,350.5063,359.2299,0.08187202,-0.3811105,0.05675599,346.8686,345.7445,343.5931
2018/07/02 - 10:57:05.1955033,135.2283,0.006158509,-0.03220991,-0.128076,356.8606,350.4505,359.2187,0.08173188,-0.3815241,0.0569088,346.9882,345.7074,343.5291
2018/07/02 - 10:57:05.2064748,135.2394,0.006087124,-0.03227156,-0.1279476,356.8576,350.4719,359.2686,0.08160324,-0.3817361,0.0570258,347.0411,345.7193,343.5042
2018/07/02 - 10:57:05.2174435,135.2502,0.006014059,-0.03233443,-0.1278436,356.9353,350.4385,359.272,0.08131767,-0.3819904,0.05713369,347.0747,345.7191,343.5313
2018/07/02 - 10:57:05.2294121,135.2617,0.005913973,-0.03238969,-0.1276647,356.9451,350.3538,359.2402,0.08096578,-0.3822696,0.05720811,347.126,345.6861,343.5564
2018/07/02 - 10:57:05.2393847,135.2731,0.005811602,-0.03248992,-0.1274941,356.9937,350.2701,359.2499,0.08039758,-0.3826306,0.05724282,347.1857,345.599,343.5788
2018/07/02 - 10:57:05.2513526,135.2836,0.005579058,-0.03260573,-0.1273348,357.1261,350.2073,359.2302,0.07987703,-0.3829177,0.05721477,347.2361,345.5122,343.5768
2018/07/02 - 10:57:05.2613258,135.2948,0.005406205,-0.03283899,-0.1272135,357.1954,350.1265,359.2576,0.07910947,-0.3831788,0.05714399,347.2768,345.3456,343.587
2018/07/02 - 10:57:05.2732943,135.3057,0.00520876,-0.03307015,-0.1271743,357.3727,349.977,359.2788,0.07832456,-0.3834694,0.05703364,347.3394,345.1724,343.6003
2018/07/02 - 10:57:05.2842651,135.317,0.004974988,-0.03334717,-0.1271621,357.462,349.8481,359.28,0.07740531,-0.3837667,0.05684182,347.4316,344.9702,343.5807
2018/07/02 - 10:57:05.2952360,135.328,0.004756936,-0.03348933,-0.1271908,357.6539,349.6671,359.3062,0.07639697,-0.3840047,0.05662042,347.4991,344.755,343.5363
2018/07/02 - 10:57:05.3062250,135.3392,0.004503229,-0.03362836,-0.1270308,357.6785,349.4927,359.3807,0.07536235,-0.3842202,0.05634669,347.534,344.5301,343.4874
2018/07/02 - 10:57:05.3171763,135.3504,0.004280403,-0.03365707,-0.1269003,357.7202,349.3287,359.451,0.07418829,-0.3844336,0.05599361,347.5735,344.2903,343.4721
2018/07/02 - 10:57:05.3281470,135.3613,0.004024514,-0.03368555,-0.1266139,357.6409,349.1382,359.4879,0.07298334,-0.3846568,0.05560696,347.5727,344.0605,343.4491
2018/07/02 - 10:57:05.3391175,135.3724,0.003741338,-0.03363898,-0.1265555,357.7295,348.9389,359.4647,0.07170397,-0.3848603,0.05521373,347.568,343.8515,343.4119
2018/07/02 - 10:57:05.3510880,135.3837,0.00347973,-0.03377665,-0.1264095,357.721,348.7057,359.5453,0.07035608,-0.3851405,0.05478916,347.5919,343.6363,343.3878
2018/07/02 - 10:57:05.3620578,135.3946,0.003072078,-0.03388304,-0.1261998,357.7319,348.4963,359.5494,0.06885267,-0.3855314,0.05432295,347.6589,343.3801,343.3766
2018/07/02 - 10:57:05.3730271,135.4059,0.002620861,-0.03398026,-0.1260458,357.8083,348.2269,359.5959,0.06731095,-0.3859511,0.05383362,347.7418,343.1035,343.3667
2018/07/02 - 10:57:05.3849960,135.4168,0.002164982,-0.03404975,-0.1260006,357.9094,347.8873,359.5605,0.06555364,-0.3864393,0.0533151,347.834,342.7658,343.3192
2018/07/02 - 10:57:05.3949910,135.4283,0.00160645,-0.03410264,-0.1259383,358.0103,347.5523,359.5912,0.06374596,-0.3869508,0.05276414,347.9154,342.4014,343.2883
2018/07/02 - 10:57:05.4069360,135.4391,0.001092602,-0.03419907,-0.1258486,358.0341,347.149,359.6636,0.06195328,-0.3874769,0.05221019,347.9873,342.0148,343.2666
2018/07/02 - 10:57:05.4179314,135.4502,0.0004081763,-0.03417903,-0.1258846,358.1087,346.7559,359.6609,0.06009511,-0.3880385,0.05166915,348.0858,341.6375,343.2398
2018/07/02 - 10:57:05.4288777,135.4618,-0.0002476387,-0.03418768,-0.1258741,358.0894,346.2864,359.7208,0.0583107,-0.3885798,0.05109253,348.1771,341.3115,343.1852
2018/07/02 - 10:57:05.4398489,135.4724,-0.0008799406,-0.03410522,-0.1258861,358.1117,345.8295,359.7854,0.0565199,-0.3890243,0.05056927,348.2576,341.0253,343.1001
2018/07/02 - 10:57:05.4508191,135.4837,-0.001545306,-0.0341249,-0.1258715,358.0074,345.4127,359.8818,0.054703,-0.3894666,0.05001673,348.3275,340.7047,343.0674
2018/07/02 - 10:57:05.4617909,135.4944,-0.002182401,-0.03393811,-0.1259701,358.0264,344.9679,359.9055,0.05288183,-0.3898735,0.04937448,348.3309,340.3515,343.1003
2018/07/02 - 10:57:05.4727605,135.5058,-0.002769268,-0.03388055,-0.1260466,357.9289,344.5192,359.9483,0.05109235,-0.3902629,0.04874408,348.3437,339.9908,343.1569
2018/07/02 - 10:57:05.4847404,135.5171,-0.003386824,-0.03377379,-0.1261404,357.8859,344.1128,359.9235,0.04940516,-0.3905743,0.04819137,348.3312,339.6263,343.2127
2018/07/02 - 10:57:05.4947013,135.528,-0.003905746,-0.03379047,-0.1262909,357.8196,343.6822,359.9576,0.04786843,-0.390865,0.04777785,348.3469,339.3099,343.1777
2018/07/02 - 10:57:05.5066733,135.5393,-0.004406929,-0.03375872,-0.1264864,357.8276,343.3217,359.9527,0.04641266,-0.3911802,0.04741822,348.4006,339.0348,343.1023
2018/07/02 - 10:57:05.5166468,135.5504,-0.004844442,-0.03372191,-0.1266183,357.8521,343.0118,359.9419,0.0450926,-0.3914444,0.04720494,348.4667,338.804,343.0036
2018/07/02 - 10:57:05.5286301,135.5614,-0.005195312,-0.03370226,-0.1268071,357.873,342.6783,359.923,0.04381504,-0.3916883,0.04701904,348.5074,338.6008,342.9271
2018/07/02 - 10:57:05.5395809,135.5724,-0.005553924,-0.03372375,-0.1270125,357.8793,342.5037,359.9132,0.042647,-0.3918905,0.04689009,348.53,338.4339,342.8908
2018/07/02 - 10:57:05.5505519,135.5835,-0.005822506,-0.03364706,-0.1271963,357.9131,342.2753,359.8706,0.04150312,-0.3920598,0.04678097,348.5474,338.2452,342.8963
2018/07/02 - 10:57:05.5625196,135.5945,-0.005999343,-0.03362937,-0.1273223,357.8712,342.1076,359.8705,0.04050095,-0.3921493,0.04672937,348.5457,338.0439,342.9478
2018/07/02 - 10:57:05.5735093,135.6061,-0.006131585,-0.0335615,-0.1274467,357.8559,341.9514,359.8696,0.03961584,-0.3921997,0.04669592,348.5216,337.8813,343
2018/07/02 - 10:57:05.5844627,135.6173,-0.006258968,-0.03349128,-0.1275605,357.8196,341.8986,359.8569,0.03895003,-0.3921611,0.04680259,348.4752,337.7865,343.0334
2018/07/02 - 10:57:05.5944347,135.628,-0.006326108,-0.03343281,-0.1276838,357.8083,341.8358,359.8643,0.03839998,-0.3921186,0.046977,348.4643,337.7154,343.0352
2018/07/02 - 10:57:05.6064030,135.6389,-0.006348552,-0.03343566,-0.1277895,357.7803,341.852,359.8938,0.03809638,-0.3920301,0.04723506,348.4828,337.6905,342.9873
2018/07/02 - 10:57:05.6163753,135.6501,-0.006306917,-0.03346267,-0.1278163,357.7523,341.8864,359.8831,0.03786168,-0.3919934,0.04743468,348.4604,337.6668,342.9542
2018/07/02 - 10:57:05.6283452,135.6611,-0.006266415,-0.03348067,-0.1277816,357.7262,341.9209,359.863,0.03810484,-0.3919607,0.04768473,348.4405,337.7355,342.9602
2018/07/02 - 10:57:05.6383178,135.6723,-0.006244579,-0.03345883,-0.1277389,357.7533,341.9605,359.8422,0.03831368,-0.3919577,0.04792298,348.4399,337.8232,342.9835
2018/07/02 - 10:57:05.6512822,135.683,-0.006227966,-0.03344586,-0.1277404,357.7424,341.9758,359.8223,0.03825333,-0.3921045,0.04875713,348.4023,337.9851,343.0145
2018/07/02 - 10:57:05.6622797,135.6947,-0.006138619,-0.03346074,-0.1277583,357.7375,342.0532,359.8297,0.03861645,-0.3923625,0.04961026,348.4061,338.216,343.0395
2018/07/02 - 10:57:05.6722346,135.7056,-0.006036106,-0.03342625,-0.1277951,357.7993,342.1212,359.7681,0.03900173,-0.3926859,0.05047013,348.4899,338.4651,343.0681
2018/07/02 - 10:57:05.6842285,135.7168,-0.005832765,-0.03345049,-0.1278352,357.8775,342.2814,359.7791,0.03948326,-0.3931726,0.0514987,348.5531,338.705,343.1129
2018/07/02 - 10:57:05.6952222,135.7281,-0.005650599,-0.03349815,-0.1278519,357.911,342.4283,359.8005,0.03993122,-0.3937683,0.05260379,348.6493,338.934,343.1787
2018/07/02 - 10:57:05.7061676,135.739,-0.005466212,-0.03351198,-0.1278858,357.9582,342.5324,359.8005,0.04047824,-0.3945255,0.05392575,348.837,339.2827,343.1763
2018/07/02 - 10:57:05.7171517,135.7501,-0.005315676,-0.03350662,-0.1279086,357.9936,342.6614,359.8005,0.04101391,-0.3954103,0.05534305,349.0544,339.5971,343.2226
2018/07/02 - 10:57:05.7281107,135.7613,-0.0051517,-0.03343351,-0.1279074,358.051,342.7953,359.8261,0.04145172,-0.3964559,0.05679903,349.2881,339.8648,343.3611
2018/07/02 - 10:57:05.7390792,135.7723,-0.004988156,-0.03346257,-0.1278494,357.9783,342.9092,359.8696,0.0417473,-0.3978037,0.0584663,349.6328,340.0768,343.6259
2018/07/02 - 10:57:05.7510710,135.7835,-0.004750941,-0.03326952,-0.1278894,358.0869,342.9879,359.9216,0.04191273,-0.3993599,0.06025848,350.0864,340.3015,344.0457
2018/07/02 - 10:57:05.7620184,135.7947,-0.004511837,-0.03314189,-0.1278728,358.087,343.0455,359.9762,0.04194439,-0.4012152,0.06223866,350.683,340.6253,344.6024
2018/07/02 - 10:57:05.7729894,135.8058,-0.004337911,-0.03289813,-0.1279031,358.1209,343.1383,359.9714,0.04184393,-0.4031793,0.06427932,351.244,340.8536,345.2318
2018/07/02 - 10:57:05.7839601,135.8171,-0.004068702,-0.03272149,-0.1278979,358.1233,343.2234,0.04949393,0.04151694,-0.4048937,0.06624541,352.0301,341.0403,345.8343
2018/07/02 - 10:57:05.7949306,135.8278,-0.003806257,-0.03260383,-0.1278573,358.041,343.3165,0.04931705,0.04108522,-0.4066307,0.0682063,353.0058,341.2427,346.5021
2018/07/02 - 10:57:05.8068985,135.8389,-0.003521986,-0.03238919,-0.1278347,358.0233,343.408,0.05427222,0.04038146,-0.408409,0.07042237,354.3054,341.6014,347.3108
2018/07/02 - 10:57:05.8168725,135.8502,-0.003227451,-0.03211925,-0.1277834,357.9858,343.5057,0.04154786,0.03997999,-0.409933,0.07278471,355.5031,342.5135,348.1072
2018/07/02 - 10:57:05.8288394,135.8613,-0.002855358,-0.03189642,-0.1276424,357.9369,343.6418,0.1410089,0.04003188,-0.4108953,0.07534703,356.8512,343.7343,348.7113
2018/07/02 - 10:57:05.8398098,135.8721,-0.002446097,-0.03165757,-0.1274192,357.893,343.782,0.117758,0.04101417,-0.411274,0.07732303,357.567,345.0101,349.304
2018/07/02 - 10:57:05.8507819,135.8833,-0.002022695,-0.03161227,-0.1271068,357.8022,343.9464,0.08348955,0.04216109,-0.4116994,0.07854333,357.5846,345.8354,349.9069
2018/07/02 - 10:57:05.8627499,135.8945,-0.001607232,-0.03157496,-0.1268302,357.7894,344.1254,0.007074697,0.04339366,-0.4120076,0.07898746,356.9909,345.9839,350.1643
2018/07/02 - 10:57:05.8727225,135.9058,-0.001171805,-0.03170382,-0.1264937,357.7441,344.3267,359.9669,0.0445123,-0.4122768,0.07932859,356.3919,345.6485,350.0023
2018/07/02 - 10:57:05.8836932,135.9168,-0.0008158525,-0.03181882,-0.126229,357.7043,344.5098,359.8427,0.04561488,-0.4123719,0.07955739,355.8319,344.9283,349.3649
2018/07/02 - 10:57:05.8946645,135.9281,-0.0004825918,-0.03200616,-0.1259546,357.687,344.6674,359.7251,0.04641729,-0.4124384,0.08008341,355.8262,344.4204,348.9831
2018/07/02 - 10:57:05.9066313,135.9392,-0.0001350418,-0.03213438,-0.1257217,357.747,344.8257,359.6793,0.04706852,-0.4125355,0.08086581,356.2123,344.2676,348.8998
2018/07/02 - 10:57:05.9166051,135.9501,0.0001427382,-0.03235432,-0.1254866,357.7985,344.9958,359.6519,0.04765736,-0.4126311,0.0818059,356.7445,344.4657,348.8618
2018/07/02 - 10:57:05.9285727,135.9614,0.0003965311,-0.0325935,-0.1252277,357.8089,345.1696,359.6572,0.04827002,-0.4126829,0.08254264,357.0162,344.7055,348.8015
2018/07/02 - 10:57:05.9395434,135.9726,0.0006407201,-0.0327846,-0.1249571,357.8288,345.3406,359.6085,0.04897828,-0.4125139,0.08301295,357.0078,344.934,348.6943
2018/07/02 - 10:57:05.9505150,135.9839,0.0008924669,-0.03290804,-0.1246628,357.9037,345.5549,359.656,0.04981436,-0.4122537,0.08338667,356.817,345.1843,348.5507
2018/07/02 - 10:57:05.9624824,135.9943,0.001149002,-0.03298565,-0.1242765,357.9467,345.724,359.6601,0.05063127,-0.4119811,0.08367708,356.6223,345.6003,348.4943
2018/07/02 - 10:57:05.9724553,136.0059,0.001283504,-0.03302231,-0.123742,357.9321,346.03,359.7255,0.05132312,-0.4117494,0.08390955,356.5997,345.9089,348.5672
2018/07/02 - 10:57:05.9840501,136.0172,0.001539721,-0.03306044,-0.1232051,357.9015,346.2151,359.7682,0.05193018,-0.4115248,0.08392729,356.6266,345.9641,348.6944
2018/07/02 - 10:57:05.9960183,136.0282,0.001699816,-0.03309413,-0.122657,357.9085,346.4798,359.8011,0.05259245,-0.4112926,0.08380514,356.5572,345.8586,348.6869
2018/07/02 - 10:57:06.0069882,136.0397,0.001880445,-0.03319368,-0.1221539,357.9897,346.7118,359.8631,0.05329666,-0.4110916,0.08365808,356.4698,345.7497,348.6401
2018/07/02 - 10:57:06.0169613,136.0505,0.001996238,-0.03328905,-0.121738,358.1153,346.9346,359.8567,0.05398077,-0.4109993,0.08346245,356.3988,345.6805,348.6133
2018/07/02 - 10:57:06.0289302,136.0615,0.002137866,-0.03344322,-0.1213304,358.2746,347.1511,359.9389,0.05466345,-0.411005,0.08330126,356.3456,345.6864,348.649
2018/07/02 - 10:57:06.0398997,136.0729,0.002286489,-0.03356895,-0.1209734,358.4361,347.3728,359.9688,0.05532537,-0.4111685,0.08311608,356.2787,345.7564,348.7091
