2018/06/28 - 02:29:01.5155551,1.766221,0,1,User missed, , , 
2018/06/28 - 02:29:01.8124150,2.060564,1,1,User hit user's target,-4.171696,2.305228,-0.696679
2018/06/28 - 02:29:03.0387697,3.288581,0,2,User missed, , , 
2018/06/28 - 02:29:03.3856431,3.635152,1,3,User hit user's target,-0.2849128,7.012588,4.270975
2018/06/28 - 02:29:03.8214939,4.069453,2,3,User hit user's target,1.089037,8.095268,3.322984
2018/06/28 - 02:29:04.7934924,5.042299,1,3,User missed, , , 
2018/06/28 - 02:29:05.1166381,5.365265,2,3,User hit user's target,1.643885,7.958129,3.63978
2018/06/28 - 02:29:07.0495222,7.298077,1,4,User missed, , , 
2018/06/28 - 02:29:07.3955952,7.643886,0,4,User missed, , , 
2018/06/28 - 02:29:07.6728755,7.921962,1,4,User hit user's target,4.145136,7.764904,1.669773
2018/06/28 - 02:29:07.9042377,8.154093,0,4,User missed, , , 
2018/06/28 - 02:29:08.6173902,8.866303,0,4,User missed, , , 
2018/06/28 - 02:29:08.8948019,9.143333,1,4,User hit user's target,-2.506378,5.066872,3.904259
2018/06/28 - 02:29:09.2947315,9.543647,2,3,User hit user's target,-3.144623,4.597849,3.263762
2018/06/28 - 02:29:09.9731405,10.22211,1,1,User missed, , , 
2018/06/28 - 02:29:10.3903319,10.6331,2,1,User hit user's target,-2.286728,5.949719,4.719935
2018/06/28 - 02:29:10.8281599,11.07721,3,1,User hit user's target,0.1071951,4.309462,4.511199
2018/06/28 - 02:29:12.4606543,12.71021,2,0,User missed, , , 
2018/06/28 - 02:29:12.7959745,13.04481,3,0,User hit user's target,4.756772,6.482244,0.6906442
2018/06/28 - 02:29:13.8826991,14.13263,4,0,User hit user's target,3.560082,4.337123,3.661814
2018/06/28 - 02:29:14.8609175,15.11009,5,2,User hit user's target,-5.269889,3.497773,0.04380589
2018/06/28 - 02:29:16.5307976,16.77747,6,4,User hit user's target,2.181507,4.634668,4.265631
2018/06/28 - 02:29:18.5845551,18.83371,7,5,User hit user's target,1.323188,6.451637,3.903698
2018/06/28 - 02:29:18.9753800,19.22336,6,5,User missed, , , 
2018/06/28 - 02:29:19.3054988,19.55528,7,6,User hit user's target,3.148942,4.73798,4.768003
2018/06/28 - 02:29:20.7060012,20.95533,6,5,User missed, , , 
2018/06/28 - 02:29:21.0510499,21.29944,7,5,User hit user's target,-2.303378,4.773641,-4.107852
2018/06/28 - 02:29:22.2846158,22.53368,6,6,User missed, , , 
2018/06/28 - 02:29:22.7765020,23.02402,5,6,User missed, , , 
2018/06/28 - 02:29:23.1396559,23.38877,4,5,User missed, , , 
2018/06/28 - 02:29:23.4189091,23.66731,5,4,User hit user's target,3.691542,8.481671,1.306935
2018/06/28 - 02:29:24.1415122,24.38922,6,3,User hit user's target,1.312734,4.319219,4.980089
2018/06/28 - 02:29:26.3627414,26.6122,6,5,User missed, , , 
2018/06/28 - 02:29:26.7776304,27.0248,7,6,User hit user's target,-2.304519,6.295753,3.776554
2018/06/28 - 02:29:29.7190552,29.96734,8,7,User hit user's target,3.390198,3.963102,2.828012
2018/06/28 - 02:29:30.8619944,31.11142,9,7,User hit user's target,-3.950975,4.924863,-1.757787
2018/06/28 - 02:29:31.6324512,31.8794,10,7,User hit user's target,0.580722,8.132993,4.103065
2018/06/28 - 02:29:32.1062847,32.35588,11,8,User hit user's target,1.458872,6.158504,4.331374
2018/06/28 - 02:29:32.9640563,33.21313,12,10,User hit user's target,-2.395118,6.434419,3.836785
2018/06/28 - 02:29:33.7958422,34.04399,11,11,User missed, , , 
2018/06/28 - 02:29:34.2193306,34.46831,10,12,User missed, , , 
2018/06/28 - 02:29:34.5604167,34.8103,9,12,User missed, , , 
2018/06/28 - 02:29:34.8386720,35.08867,10,12,User hit user's target,-2.460119,4.504812,4.955861
2018/06/28 - 02:29:35.8853037,36.13462,11,13,User hit user's target,3.437533,8.788109,2.166006
2018/06/28 - 02:29:36.7761192,37.02454,10,12,User missed, , , 
2018/06/28 - 02:29:37.1531442,37.40084,9,12,User missed, , , 
2018/06/28 - 02:29:37.5411069,37.79026,10,12,User hit user's target,3.248556,8.901534,1.622899
2018/06/28 - 02:29:37.7405739,37.99028,9,12,User missed, , , 
2018/06/28 - 02:29:38.0417643,38.29011,10,12,User hit user's target,3.873169,4.915234,3.461123
2018/06/28 - 02:29:38.2402338,38.48992,9,12,User missed, , , 
2018/06/28 - 02:29:38.5185062,38.76688,8,12,User missed, , , 
2018/06/28 - 02:29:38.7529134,39.00087,9,13,User hit user's target,4.822407,4.660933,2.51632
2018/06/28 - 02:29:39.3303981,39.57867,8,12,User missed, , , 
2018/06/28 - 02:29:39.6176542,39.86739,9,10,User hit user's target,3.525603,6.811203,3.674729
2018/06/28 - 02:29:41.9526034,42.20168,10,9,User hit user's target,1.972746,7.961888,3.866589
2018/06/28 - 02:29:42.7748434,43.02364,11,8,User hit user's target,-0.05235679,7.772315,3.435664
2018/06/28 - 02:29:43.7079377,43.95684,12,9,User hit user's target,0.3882123,5.911006,4.88565
2018/06/28 - 02:29:44.5287416,44.77758,11,9,User missed, , , 
2018/06/28 - 02:29:44.8519348,45.10018,12,9,User hit user's target,3.77583,4.232243,-2.124545
2018/06/28 - 02:29:47.7960365,48.0445,11,11,User missed, , , 
2018/06/28 - 02:29:48.1969639,48.44525,10,11,User missed, , , 
2018/06/28 - 02:29:48.4293425,48.67843,9,11,User missed, , , 
2018/06/28 - 02:29:48.6198321,48.86889,8,11,User missed, , , 
2018/06/28 - 02:29:49.1195002,49.36794,9,11,User hit user's target,-3.625497,4.070232,0.302312
2018/06/28 - 02:29:49.7961989,50.04514,10,12,User hit user's target,-0.5305029,4.837696,5.2558
2018/06/28 - 02:29:50.1522454,50.40069,9,11,User missed, , , 
2018/06/28 - 02:29:50.5192628,50.76768,8,11,User missed, , , 
2018/06/28 - 02:29:50.7628081,51.0117,7,11,User missed, , , 
2018/06/28 - 02:29:51.0959155,51.34509,8,9,User hit user's target,2.195603,2.875321,3.228486
2018/06/28 - 02:29:51.8528959,52.10136,9,8,User hit user's target,4.301563,6.512279,0.859777
2018/06/28 - 02:29:52.6846793,52.93433,10,7,User hit user's target,-0.597413,2.938154,4.631726
2018/06/28 - 02:29:55.1415525,55.39092,9,8,User missed, , , 
2018/06/28 - 02:29:55.4572660,55.70381,10,8,User hit user's target,-0.3623218,7.740288,4.749158
2018/06/28 - 02:29:56.3080121,56.55647,9,8,User missed, , , 
2018/06/28 - 02:29:56.6533638,56.9011,10,8,User hit user's target,4.607134,4.921598,0.1425324
2018/06/28 - 02:29:56.9974152,57.24572,9,8,User missed, , , 
2018/06/28 - 02:29:57.8182754,58.06831,10,8,User hit user's target,3.700161,8.478722,1.515684
2018/06/28 - 02:29:58.4976795,58.74603,9,9,User hit peer's target,4.918658,3.640404,1.639477
2018/06/28 - 02:29:58.8966909,59.14557,10,8,User hit user's target,5.4234,3.80755,-0.1509253
2018/06/28 - 02:30:00.0968397,60.3455,9,7,User missed, , , 
2018/06/28 - 02:30:00.4548568,60.70168,10,7,User hit user's target,3.528424,2.847789,2.945134
2018/06/28 - 02:30:01.6315964,61.87919,9,7,User missed, , , 
2018/06/28 - 02:30:01.9088383,62.15684,8,7,User missed, , , 
2018/06/28 - 02:30:02.1851290,62.43439,9,8,User hit user's target,2.956828,6.585276,4.199366
2018/06/28 - 02:30:02.3849041,62.63431,8,7,User missed, , , 
2018/06/28 - 02:30:04.7088451,64.95662,9,5,User hit user's target,-4.877226,3.406499,-0.2040056
2018/06/28 - 02:30:05.9311729,66.1799,10,5,User hit user's target,-1.202261,6.783181,4.43063
2018/06/28 - 02:30:07.2197037,67.46871,11,7,User hit user's target,3.635019,4.5601,2.701045
2018/06/28 - 02:30:08.4754644,68.72409,12,7,User hit user's target,-2.937113,5.185539,3.948999
2018/06/28 - 02:30:09.5546115,69.80282,11,8,User missed, , , 
2018/06/28 - 02:30:09.8858593,70.13515,12,9,User hit user's target,-1.024396,7.23049,4.078377
2018/06/28 - 02:30:10.4751183,70.7235,13,9,User hit user's target,0.8537144,6.580094,4.698445
2018/06/28 - 02:30:11.0536680,71.30166,14,10,User hit user's target,0.9054003,4.474897,4.73572
2018/06/28 - 02:30:13.3414240,73.59084,15,12,User hit user's target,-1.158117,6.635866,-4.662436
2018/06/28 - 02:30:14.6548967,74.90308,16,13,User hit user's target,-3.666625,6.913743,2.200617
2018/06/28 - 02:30:15.7544881,76.00353,17,13,User hit user's target,-1.972727,6.553516,4.684458
2018/06/28 - 02:30:16.3975570,76.64708,18,14,User hit user's target,2.358014,8.728078,3.570263
2018/06/28 - 02:30:19.3399884,79.58952,17,17,User missed, , , 
2018/06/28 - 02:30:19.6401852,79.88986,18,17,User hit user's target,-2.797582,2.581942,1.736034
2018/06/28 - 02:30:19.8646127,80.11298,17,17,User missed, , , 
2018/06/28 - 02:30:20.0520833,80.30115,18,17,User hit user's target,-4.901368,3.089868,-0.7597154
2018/06/28 - 02:30:20.6537677,80.9028,17,17,User missed, , , 
2018/06/28 - 02:30:21.4866530,81.73599,16,17,User missed, , , 
