Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/28 - 02:28:59.7612726,0,0.02871218,0.04606657,0.0468723,350.4271,31.85761,2.06153,0.1477705,-0.2454108,0.07029019,326.0042,18.732,342.7476
2018/06/28 - 02:28:59.7712455,0.01078355,0.02871033,0.04599628,0.04680532,350.4352,31.94691,2.077957,0.1479285,-0.2454199,0.07034142,326.0506,18.76461,342.7339
2018/06/28 - 02:28:59.7812059,0.02239596,0.02868357,0.04601597,0.04669112,350.4812,31.94954,2.034113,0.148063,-0.245454,0.07034685,326.0882,18.79767,342.7046
2018/06/28 - 02:28:59.7931656,0.03329954,0.02861002,0.04602834,0.04662421,350.5139,32.03868,2.004643,0.1482475,-0.2454997,0.07038946,326.134,18.90029,342.6804
2018/06/28 - 02:28:59.8061544,0.04468127,0.02865589,0.04601961,0.04638414,350.517,32.01321,2.024876,0.1484002,-0.2455755,0.07034586,326.1702,19.01891,342.678
2018/06/28 - 02:28:59.8161230,0.05710663,0.0286387,0.04600947,0.04621713,350.5407,32.03532,2.032119,0.1485584,-0.2456566,0.0703508,326.2046,19.11559,342.6952
2018/06/28 - 02:28:59.8280725,0.06829067,0.02851805,0.046028,0.04616592,350.5905,32.10308,2.016298,0.1487533,-0.2457501,0.07039036,326.2763,19.20437,342.7306
2018/06/28 - 02:28:59.8370476,0.07930917,0.02846817,0.04600454,0.04608567,350.5886,32.11942,2.018606,0.1489539,-0.2458488,0.0704901,326.3506,19.29007,342.7706
2018/06/28 - 02:28:59.8480186,0.08954942,0.0284303,0.04599436,0.04596223,350.5975,32.12229,2.022163,0.1491774,-0.2459653,0.07065836,326.4411,19.3517,342.8126
2018/06/28 - 02:28:59.8579917,0.09978001,0.02836859,0.04600099,0.04583196,350.6244,32.11112,2.012252,0.1494326,-0.2461009,0.07075769,326.5239,19.44364,342.7946
2018/06/28 - 02:28:59.8709581,0.1105084,0.02830525,0.04598609,0.04571408,350.624,32.11969,2.012561,0.1497356,-0.2462497,0.07078331,326.6194,19.51256,342.7361
2018/06/28 - 02:28:59.8809318,0.1222531,0.02826864,0.04596458,0.04557759,350.6234,32.10711,2.012633,0.1500699,-0.246369,0.07099191,326.7155,19.58582,342.6373
2018/06/28 - 02:28:59.8928990,0.1329439,0.02810687,0.04594691,0.04546991,350.6267,32.08194,2.006386,0.1504388,-0.2465447,0.07132862,326.8458,19.7372,342.4766
2018/06/28 - 02:28:59.9038691,0.1444633,0.02786488,0.04592441,0.04539712,350.6045,32.00398,2.018155,0.1507271,-0.2466084,0.0718192,326.875,19.79305,342.3936
2018/06/28 - 02:28:59.9158371,0.1558063,0.02765338,0.04595292,0.04534981,350.5871,31.92103,2.008032,0.1510447,-0.2467004,0.07233524,326.9533,19.79271,342.3403
2018/06/28 - 02:28:59.9258102,0.1665705,0.02743639,0.0459821,0.04536587,350.5123,31.81706,2.035285,0.151347,-0.2468373,0.07282057,327.0829,19.85382,342.2747
2018/06/28 - 02:28:59.9367807,0.1773876,0.02718167,0.04604078,0.04547603,350.3907,31.70123,2.04602,0.1516123,-0.2469569,0.07323843,327.1362,19.87886,342.2281
2018/06/28 - 02:28:59.9487489,0.1890003,0.02701215,0.04612128,0.04555555,350.2893,31.60221,2.068585,0.1518378,-0.2470944,0.07364633,327.1339,19.8717,342.1873
2018/06/28 - 02:28:59.9587454,0.199886,0.02688419,0.04616636,0.04569234,350.1384,31.44226,2.078005,0.1520145,-0.2472637,0.07404163,327.1363,19.79291,342.1932
2018/06/28 - 02:28:59.9707083,0.210913,0.02675053,0.04622771,0.04576008,350.0124,31.26077,2.154686,0.1521842,-0.2474185,0.07463309,327.1862,19.64723,342.27
2018/06/28 - 02:28:59.9816608,0.221952,0.02661592,0.0462162,0.04582228,349.8218,31.06771,2.196074,0.1523747,-0.24753,0.07523092,327.2023,19.57712,342.2375
2018/06/28 - 02:28:59.9926337,0.2337012,0.02643892,0.04627384,0.04596265,349.6873,30.88029,2.257416,0.1525793,-0.2476475,0.07578316,327.2527,19.47798,342.242
2018/06/28 - 02:29:00.0036019,0.2444159,0.02620378,0.04639141,0.04610579,349.6108,30.69468,2.310115,0.1527979,-0.2477707,0.07629497,327.2861,19.37695,342.2104
2018/06/28 - 02:29:00.0165927,0.2561347,0.0259773,0.04646771,0.04631209,349.4832,30.47641,2.341653,0.1530275,-0.2478488,0.0768806,327.3267,19.28632,342.1307
2018/06/28 - 02:29:00.0275575,0.2678379,0.02577464,0.04653705,0.04667446,349.3701,30.2206,2.401165,0.1532065,-0.2479091,0.07767913,327.3773,19.15471,342.0522
2018/06/28 - 02:29:00.0365135,0.2785734,0.02558292,0.04662916,0.04711882,349.2974,29.93742,2.490792,0.153362,-0.2479752,0.07857065,327.4265,19.00367,341.9864
2018/06/28 - 02:29:00.0484823,0.2890426,0.02530928,0.04670267,0.04750887,349.1969,29.68341,2.55114,0.1534725,-0.2480492,0.07955498,327.4675,18.81398,341.9193
2018/06/28 - 02:29:00.0584560,0.2999302,0.02499042,0.04678541,0.04792459,349.0942,29.41667,2.590911,0.1535362,-0.2481242,0.08070448,327.5295,18.60805,341.88
2018/06/28 - 02:29:00.0704228,0.3109419,0.02472238,0.0468544,0.0480506,349.0391,29.02954,2.677735,0.1535991,-0.248204,0.08187363,327.6127,18.40974,341.8388
2018/06/28 - 02:29:00.0813953,0.3220725,0.02441698,0.0468885,0.0482104,348.9527,28.6759,2.752767,0.1535992,-0.2482849,0.08310229,327.6871,18.20693,341.8029
2018/06/28 - 02:29:00.0923637,0.333471,0.02400881,0.04701676,0.04859753,348.9586,28.34311,2.767397,0.1536046,-0.248368,0.08427495,327.7415,17.99185,341.7799
2018/06/28 - 02:29:00.1043322,0.3441769,0.0236322,0.047096,0.04897187,348.9563,27.986,2.833339,0.1535404,-0.2484654,0.08553494,327.8136,17.73057,341.7916
2018/06/28 - 02:29:00.1143282,0.3562447,0.02327812,0.04714372,0.0492838,348.9576,27.53535,2.864618,0.1534547,-0.2485708,0.08686943,327.8847,17.44426,341.8248
2018/06/28 - 02:29:00.1262739,0.3668294,0.02282953,0.04716062,0.04953338,348.9972,27.17329,2.938891,0.1533293,-0.2486888,0.08821753,327.9477,17.13492,341.8924
2018/06/28 - 02:29:00.1372663,0.3779981,0.02237287,0.04716577,0.04970843,349.0603,26.73376,2.997735,0.1531743,-0.2488245,0.089535,327.9841,16.82751,341.9599
2018/06/28 - 02:29:00.1492297,0.3892837,0.02191,0.04718013,0.05013619,349.0969,26.30463,3.008307,0.1529532,-0.2489973,0.09088919,328.0073,16.49747,342.0641
2018/06/28 - 02:29:00.1592043,0.4000655,0.02142488,0.04714286,0.05060889,349.1206,25.88364,3.041626,0.1526878,-0.2491771,0.09233057,328.0502,16.12402,342.1977
2018/06/28 - 02:29:00.1711728,0.4111694,0.02088952,0.04714303,0.05093899,349.2266,25.47915,3.094414,0.1524225,-0.2493825,0.0937045,328.1096,15.76154,342.3352
2018/06/28 - 02:29:00.1821239,0.4224698,0.02038952,0.04709923,0.05142375,349.2733,25.02515,3.144024,0.1521374,-0.2496324,0.09503053,328.1794,15.40498,342.4634
2018/06/28 - 02:29:00.1930943,0.433602,0.01981274,0.04709031,0.05196131,349.4051,24.59501,3.204962,0.1518792,-0.2498726,0.09638541,328.2668,15.08681,342.5407
2018/06/28 - 02:29:00.2030772,0.4445787,0.01927632,0.04701805,0.05240209,349.5033,24.15772,3.243815,0.1515769,-0.2501637,0.09774783,328.3527,14.7835,342.5945
2018/06/28 - 02:29:00.2160336,0.455606,0.01876289,0.04691276,0.05279883,349.6454,23.71849,3.319347,0.1512254,-0.2504724,0.09932839,328.4537,14.44038,342.6646
2018/06/28 - 02:29:00.2289996,0.4670691,0.01827738,0.04676664,0.05320147,349.7763,23.27872,3.398661,0.1508327,-0.2508332,0.1010622,328.6055,14.05609,342.722
2018/06/28 - 02:29:00.2369786,0.4796862,0.0178047,0.04666961,0.05368001,349.9305,22.84385,3.456828,0.1504089,-0.251216,0.1028733,328.7679,13.64339,342.804
2018/06/28 - 02:29:00.2509405,0.4891596,0.01728545,0.04656986,0.05427659,350.0565,22.4774,3.451888,0.1499195,-0.2516698,0.1047483,328.966,13.22919,342.8587
2018/06/28 - 02:29:00.2589189,0.5017315,0.01676523,0.04649258,0.05486621,350.1642,22.11418,3.47452,0.1494105,-0.252133,0.1066561,329.166,12.78889,342.8779
2018/06/28 - 02:29:00.2708857,0.5107716,0.01629259,0.04646465,0.05552764,350.1979,21.72832,3.502026,0.1488424,-0.2526616,0.1085605,329.349,12.33865,342.8235
2018/06/28 - 02:29:00.2818564,0.5226805,0.01583114,0.04632154,0.05592141,350.1545,21.32255,3.576679,0.1482485,-0.2532099,0.1104364,329.539,11.90692,342.7275
2018/06/28 - 02:29:00.2938244,0.5336776,0.01525422,0.04631766,0.05629694,350.1608,20.97254,3.613986,0.1475758,-0.2537953,0.1123925,329.734,11.48406,342.5747
2018/06/28 - 02:29:00.3037975,0.5448437,0.01471626,0.04631602,0.05674308,350.1063,20.53641,3.642631,0.1468455,-0.2543442,0.1146254,329.9396,11.06169,342.4108
2018/06/28 - 02:29:00.3167633,0.5558517,0.01416616,0.0463068,0.05737516,350.011,20.08333,3.654756,0.1460523,-0.2549019,0.1169992,330.151,10.61998,342.2552
2018/06/28 - 02:29:00.3267365,0.5680071,0.01361082,0.04628865,0.05812582,349.953,19.61564,3.712148,0.1451297,-0.2555898,0.1192477,330.4073,10.14355,342.0692
2018/06/28 - 02:29:00.3367094,0.5782292,0.01306227,0.04632382,0.05892248,349.8965,19.09932,3.756682,0.144192,-0.2562909,0.1215532,330.7063,9.586819,341.835
2018/06/28 - 02:29:00.3496772,0.5888517,0.01245115,0.04634365,0.05983833,349.8073,18.56038,3.73142,0.1431275,-0.2570021,0.1240716,331.0308,8.974584,341.5449
2018/06/28 - 02:29:00.3586733,0.6000383,0.01179842,0.04631375,0.06108133,349.7542,18.05906,3.744699,0.1419472,-0.2577093,0.1266895,331.327,8.366882,341.2595
2018/06/28 - 02:29:00.3706225,0.6107761,0.01116332,0.04627463,0.06230567,349.774,17.41425,3.756167,0.1405517,-0.2584489,0.129439,331.6559,7.638384,341.0224
2018/06/28 - 02:29:00.3805925,0.6224958,0.0104997,0.04614142,0.06342436,349.7474,16.76134,3.701188,0.139134,-0.2592495,0.1319273,331.9676,6.886677,340.7961
2018/06/28 - 02:29:00.3925602,0.6331137,0.009801208,0.04603557,0.06453475,349.7826,16.09444,3.695388,0.1375555,-0.2600544,0.1344155,332.2328,6.105814,340.5996
2018/06/28 - 02:29:00.4035306,0.6443717,0.009089455,0.04595688,0.06556886,349.8534,15.38975,3.695021,0.1358598,-0.2607386,0.1371528,332.4342,5.385293,340.42
2018/06/28 - 02:29:00.4154997,0.6559304,0.008326273,0.04587735,0.06640856,349.9232,14.69517,3.662544,0.1339935,-0.2614695,0.1399072,332.6017,4.674188,340.2486
2018/06/28 - 02:29:00.4274674,0.6673247,0.00758893,0.04579621,0.06718273,350.0059,13.92006,3.700159,0.1321364,-0.2621669,0.1422847,332.7616,3.982746,340.1606
2018/06/28 - 02:29:00.4394362,0.6788216,0.006786252,0.0456902,0.06762468,350.0605,13.15602,3.722402,0.1301822,-0.262835,0.1446774,332.9132,3.223688,340.1559
2018/06/28 - 02:29:00.4504052,0.691888,0.005985879,0.04557116,0.06800723,350.1801,12.37544,3.741091,0.1280414,-0.2634642,0.1470688,333.0567,2.378025,340.2333
2018/06/28 - 02:29:00.4614050,0.7019972,0.005187329,0.04527598,0.06835703,350.2154,11.61516,3.862618,0.1258099,-0.2640557,0.1494195,333.2131,1.501228,340.329
2018/06/28 - 02:29:00.4703737,0.7129076,0.004360944,0.04499871,0.06859051,350.331,10.79217,3.960816,0.1234772,-0.2645994,0.1515827,333.3763,0.5609604,340.4698
2018/06/28 - 02:29:00.4803381,0.7215981,0.003525667,0.04474362,0.06876785,350.4921,9.904558,4.051026,0.1211712,-0.2650959,0.1537055,333.494,359.644,340.5748
2018/06/28 - 02:29:00.4923041,0.7330254,0.002676797,0.04445286,0.06907269,350.5639,8.955935,4.248396,0.118836,-0.2654966,0.1557417,333.5395,358.7687,340.6505
2018/06/28 - 02:29:00.5032859,0.7438303,0.001670364,0.04429367,0.06954923,350.6397,8.014252,4.440177,0.1164622,-0.2658345,0.1578525,333.5247,357.9341,340.7359
2018/06/28 - 02:29:00.5162295,0.7556395,0.000622686,0.04423919,0.07011974,350.6922,6.990083,4.630868,0.1140975,-0.2661997,0.1598387,333.4725,357.143,340.8258
2018/06/28 - 02:29:00.5262246,0.7666529,-0.000502564,0.04426278,0.07058543,350.7724,5.769908,4.862923,0.1116515,-0.2666048,0.1617772,333.4406,356.3829,340.979
2018/06/28 - 02:29:00.5361775,0.7778779,-0.001738742,0.04417077,0.07113777,350.7693,4.494112,5.075282,0.1091754,-0.2670051,0.1638419,333.4749,355.594,341.1301
2018/06/28 - 02:29:00.5491430,0.7885507,-0.003134094,0.04403991,0.07151231,350.8329,2.986254,5.215493,0.1066931,-0.2674225,0.1658951,333.5722,354.8172,341.245
2018/06/28 - 02:29:00.5591151,0.7998912,-0.004599907,0.04384885,0.07189326,350.911,1.477306,5.365836,0.1042656,-0.2678349,0.1679353,333.6977,354.0582,341.264
2018/06/28 - 02:29:00.5710830,0.8112846,-0.006114089,0.04361851,0.07224895,350.9725,359.8145,5.499541,0.1018411,-0.2682571,0.1698477,333.8646,353.2801,341.2095
2018/06/28 - 02:29:00.5810565,0.8219751,-0.007682819,0.0434528,0.07263389,351.1035,358.1749,5.682037,0.09943385,-0.2686765,0.1717489,334.0163,352.4673,341.1116
