Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01101226,0.0173771,0.02474782,-0.03124893,1.41683,357.9272,358.8999,6.793888E-05,-0.5747095,0.3204177,20.68309,353.4289,344.8382
0.0230107,0.01737668,0.02465856,-0.03090566,1.420107,357.9725,358.925,0.000385218,-0.57397,0.320336,20.21701,353.3588,344.4554
0.03527764,0.01733417,0.02464529,-0.03058009,1.479778,358.0453,358.8996,0.0003034564,-0.573381,0.3203027,19.97712,353.201,344.439
0.06415557,0.01731857,0.02441196,-0.02945445,1.442326,358.2371,358.8763,-0.0001631489,-0.5731972,0.3203251,20.13732,352.8427,344.6542
0.07556179,0.01734875,0.02441282,-0.02925679,1.440208,358.2626,358.8539,-0.0002768041,-0.5724757,0.3202255,19.98268,352.1689,344.4775
0.08337292,0.01734734,0.02439345,-0.02893258,1.400029,358.3117,358.8208,-0.0004410928,-0.5727563,0.3205332,20.31616,351.9973,344.5721
0.09341893,0.01737313,0.02442024,-0.02866055,1.393641,358.359,358.8396,-0.0005824315,-0.5730157,0.3208489,20.59278,351.8824,344.6622
0.104056,0.01738439,0.02442664,-0.02838909,1.360212,358.3998,358.8015,-0.0008598267,-0.5737578,0.3215865,21.19208,351.9485,344.9812
0.1156565,0.01735428,0.02439659,-0.02800168,1.329656,358.5159,358.7804,-0.0009615096,-0.57437,0.3221866,21.63943,352.0823,345.2388
0.1265797,0.01740949,0.02441475,-0.0278814,1.301417,358.5045,358.7839,-0.0008782191,-0.5749384,0.3225863,22.01488,352.4064,345.4426
0.1383759,0.01744529,0.02439163,-0.02768068,1.259115,358.5313,358.7769,-0.0005843259,-0.5754226,0.3227449,22.24268,352.9091,345.5964
0.1531773,0.01745172,0.02444241,-0.02760752,1.272995,358.56,358.748,-0.0004508871,-0.575797,0.3229586,22.4013,353.3236,345.8072
0.1651279,0.01748449,0.0244477,-0.02738084,1.225675,358.6043,358.7478,-0.0004820682,-0.5759798,0.3231933,22.431,353.4483,346.0904
0.1722547,0.01751232,0.02446327,-0.02720075,1.173351,358.6355,358.7179,-0.0004580404,-0.5760317,0.3234344,22.40048,353.5129,346.2715
0.1819076,0.01756056,0.0244914,-0.02701761,1.094988,358.672,358.7275,-0.0004079281,-0.5759131,0.3236179,22.22824,353.5294,346.3002
0.1961383,0.01758727,0.02458282,-0.02681089,0.9911481,358.7166,358.6723,-0.0003460358,-0.5758227,0.3238685,22.08681,353.528,346.2803
0.2049336,0.01760951,0.02464438,-0.02676702,0.9691513,358.7474,358.7077,-0.0004080549,-0.5757018,0.3238563,21.9928,353.3254,346.1304
0.2163962,0.0176782,0.02469865,-0.02670955,0.9231886,358.7429,358.7207,-0.0003544404,-0.5756643,0.3239844,21.93454,353.2866,346.1134
0.2286927,0.01773073,0.02475607,-0.02666579,0.8796713,358.7374,358.6829,-0.0002504124,-0.5757165,0.3241649,21.86704,353.3373,346.1986
0.2394811,0.01777259,0.02478365,-0.02689563,0.8493263,358.7667,358.6924,-0.0001977826,-0.575821,0.3243085,21.8692,353.4282,346.3437
0.2524751,0.01787055,0.02478328,-0.02712298,0.7613153,358.8282,358.6604,-0.0001553185,-0.5759146,0.3243989,21.89231,353.4688,346.4868
0.2633286,0.01794698,0.02481611,-0.02733529,0.7573853,358.8252,358.6093,-0.0001254206,-0.5760407,0.3244499,21.93271,353.4504,346.5548
0.2744083,0.01804809,0.02482312,-0.0275484,0.7313924,358.8351,358.6465,-5.518971E-05,-0.5762068,0.3244994,22.00364,353.4156,346.6341
0.2862247,0.01814184,0.02483509,-0.02771023,0.6937917,358.8655,358.6386,2.519873E-05,-0.5763573,0.3244736,22.0668,353.3643,346.6806
0.2980664,0.0183109,0.02481463,-0.0278468,0.6294625,358.9006,358.6003,0.0001169012,-0.5765303,0.3243753,22.14168,353.2818,346.7486
0.310822,0.01846355,0.02478003,-0.02803549,0.5944974,358.9121,358.601,0.0002648166,-0.5766373,0.3243238,22.20312,353.2072,346.761
0.3200019,0.01852135,0.02477616,-0.02818119,0.5935139,358.9392,358.6097,0.0003924026,-0.5766608,0.3242892,22.2359,353.2169,346.7191
0.3323763,0.01860056,0.02478136,-0.0283967,0.5872505,358.9417,358.5626,0.00042886,-0.5766232,0.3242579,22.19203,353.235,346.6672
0.3420711,0.01865058,0.02478005,-0.02859877,0.5772227,358.9696,358.5552,0.0006085599,-0.57662,0.3241406,22.15084,353.2039,346.6205
0.3528831,0.0188125,0.02481466,-0.02863338,0.5901043,358.9819,358.532,0.0007543874,-0.5766541,0.3240122,22.14223,353.1617,346.6343
0.3636658,0.01896119,0.02485038,-0.02865382,0.604756,359.0093,358.5239,0.0008945049,-0.5767151,0.3239141,22.20061,353.1365,346.6937
0.375196,0.0190896,0.02493038,-0.02872713,0.6015886,359.0299,358.5216,0.001005782,-0.5767949,0.3238098,22.27985,353.1755,346.7843
0.3868514,0.01919465,0.02497952,-0.02888365,0.6153691,359.0316,358.5065,0.001112165,-0.5768378,0.3236318,22.36496,353.1978,346.8957
0.3970738,0.01932272,0.02495331,-0.02911561,0.6093372,359.0576,358.4828,0.001138888,-0.576803,0.323577,22.40751,353.1712,346.8519
0.4087599,0.01948713,0.02493096,-0.02938652,0.6129589,359.0905,358.4298,0.001259444,-0.5767295,0.3234952,22.46876,353.1431,346.7091
0.4200686,0.01958904,0.02491512,-0.02959819,0.6209919,359.0872,358.4325,0.001374041,-0.5766221,0.3233874,22.49001,353.1143,346.5909
0.4312942,0.01975531,0.02486799,-0.02989618,0.635131,359.1327,358.4048,0.001436044,-0.5764254,0.3232065,22.36374,353.0594,346.4925
0.4429712,0.01993575,0.02483059,-0.03024198,0.6850873,359.1638,358.3703,0.001385421,-0.576331,0.3231245,22.29487,353.0351,346.5674
0.4540093,0.02007443,0.02476208,-0.0305578,0.7332366,359.2271,358.359,0.001358368,-0.5763161,0.3230845,22.29884,353.0455,346.6294
0.4645559,0.02020394,0.02471125,-0.03082451,0.7838569,359.2316,358.3379,0.001350804,-0.5762978,0.3229918,22.29272,353.0898,346.6919
0.4763268,0.02035361,0.02466286,-0.03117985,0.8461052,359.2538,358.3062,0.001361062,-0.5761903,0.322861,22.20695,353.1583,346.7803
0.4871263,0.02051984,0.02462398,-0.03154497,0.9322243,359.3154,358.2779,0.001315002,-0.5761349,0.3227176,22.08055,353.1136,346.8631
0.4984694,0.0206091,0.02461236,-0.03169992,0.9470065,359.3222,358.2896,0.001267801,-0.5761774,0.3227483,22.09893,353.0805,346.8588
0.5099661,0.02070121,0.02462967,-0.03186421,0.9569371,359.333,358.2896,0.001217415,-0.576222,0.3228823,22.19365,353.0859,346.8079
0.5206259,0.02083943,0.02466571,-0.03216991,1.016976,359.3803,358.2682,0.00123658,-0.5761221,0.3228648,22.27809,353.0545,346.6654
0.5314018,0.02098924,0.02470431,-0.03232475,1.052804,359.4124,358.292,0.001217526,-0.5760424,0.3228227,22.27744,352.9493,346.4803
0.5429912,0.02116923,0.02475005,-0.03258342,1.135573,359.4481,358.2531,0.001108621,-0.5760466,0.3228236,22.30566,352.8429,346.4077
0.5541431,0.02126606,0.02471684,-0.03258621,1.134447,359.4242,358.223,0.001016571,-0.5760778,0.3228289,22.40238,352.781,346.4313
0.5647352,0.02146428,0.02467942,-0.03286158,1.271891,359.4927,358.1691,0.0009287845,-0.576139,0.3228257,22.49454,352.7555,346.4574
0.5760624,0.02165001,0.02459959,-0.03303339,1.471922,359.5597,358.178,0.000925086,-0.5761626,0.3228058,22.45881,352.7703,346.4432
0.5869492,0.02178273,0.02438682,-0.03311812,1.557545,359.5943,358.1661,0.000892722,-0.5762029,0.3227618,22.42434,352.7682,346.4558
0.5983688,0.02187728,0.02421105,-0.03322239,1.792461,359.6479,358.1287,0.0008324368,-0.5762844,0.3226527,22.4399,352.7502,346.518
0.6097144,0.02197456,0.02401867,-0.03333392,2.065531,359.6907,358.1146,0.0007696343,-0.5764303,0.3225422,22.52599,352.7731,346.6439
0.6200312,0.02211454,0.02368033,-0.03341153,2.319755,359.6844,358.0991,0.0007868295,-0.5764136,0.3225368,22.51765,352.7885,346.5918
0.6315083,0.02221206,0.02332399,-0.03348145,2.569035,359.7429,358.1082,0.0007752464,-0.5764067,0.3225022,22.49933,352.7785,346.5729
0.6430033,0.02237581,0.02307159,-0.03351565,2.904786,359.7786,358.1073,0.0007567345,-0.5764402,0.3223048,22.49582,352.7389,346.5835
0.6542983,0.02248731,0.02279443,-0.03347972,3.207345,359.8787,358.0847,0.0007130604,-0.5764714,0.3221683,22.54166,352.709,346.6374
0.665436,0.02264132,0.02249631,-0.03340961,3.499913,359.9357,358.0014,0.0006625542,-0.5765025,0.3220868,22.59594,352.726,346.6793
0.6767399,0.0228355,0.02209968,-0.03332768,3.876711,0.0106736,357.975,0.0006270835,-0.576506,0.3220031,22.56388,352.7398,346.7011
0.6869779,0.02302707,0.02164748,-0.03328097,4.307483,0.06023641,357.9115,0.0004364584,-0.5765325,0.321642,22.47722,352.6801,346.8579
