2018/06/28 - 02:08:27.2676058,0,0,0,User missed, , , 
2018/06/28 - 02:08:30.7905197,2.166016,0,0,User missed, , , 
2018/06/28 - 02:08:31.1695051,2.545169,1,0,User hit user's target,-0.992714,3.244898,5.176111
2018/06/28 - 02:08:32.7009839,4.07702,2,1,User hit user's target,-1.060099,1.517714,3.383902
2018/06/28 - 02:08:33.5914461,4.967392,1,1,User missed, , , 
2018/06/28 - 02:08:34.4683169,5.844762,2,1,User hit user's target,3.042938,4.649786,3.856617
2018/06/28 - 02:08:35.4799410,6.855546,1,1,User missed, , , 
2018/06/28 - 02:08:36.0019644,7.378098,2,0,User hit user's target,-2.172185,4.396948,4.780075
2018/06/28 - 02:08:38.7355552,10.11096,1,1,User missed, , , 
2018/06/28 - 02:08:39.1803589,10.55614,2,1,User hit user's target,-1.033518,4.127111,5.062361
2018/06/28 - 02:08:40.0683584,11.44479,3,0,User hit user's target,4.22527,4.703937,2.542249
2018/06/28 - 02:08:42.2675611,13.64392,2,1,User missed, , , 
2018/06/28 - 02:08:44.1138967,15.48869,3,1,User hit user's target,-1.179152,3.272347,4.408995
2018/06/28 - 02:08:47.1357459,18.51124,2,3,User missed, , , 
2018/06/28 - 02:08:47.2354659,18.61106,1,3,User missed, , , 
2018/06/28 - 02:08:48.5363343,19.91178,2,3,User hit user's target,0.3735714,3.041223,5.05597
2018/06/28 - 02:08:50.4363662,21.81174,3,3,User hit user's target,3.146229,6.089519,4.502679
2018/06/28 - 02:08:51.4598018,22.83544,2,2,User missed, , , 
2018/06/28 - 02:08:51.9237392,23.29961,3,2,User hit user's target,2.103095,3.097708,4.654111
2018/06/28 - 02:08:52.9818897,24.35735,2,2,User missed, , , 
2018/06/28 - 02:08:57.4698891,28.84589,1,2,User missed, , , 
2018/06/28 - 02:08:59.0370024,30.41277,2,1,User hit user's target,0.1386611,7.654851,3.354252
2018/06/28 - 02:09:01.3154540,32.69036,1,1,User missed, , , 
2018/06/28 - 02:09:01.9924184,33.36723,2,0,User hit user's target,-4.157583,4.351329,3.295862
2018/06/28 - 02:09:03.6935085,35.06804,3,0,User hit user's target,4.731583,4.959726,3.078389
2018/06/28 - 02:09:04.2923316,35.66757,4,0,User hit user's target,2.2126,5.5637,3.620098
2018/06/28 - 02:09:04.9918191,36.36743,5,1,User hit user's target,4.650054,5.69175,0.360204
2018/06/28 - 02:09:05.5595636,36.9343,6,3,User hit user's target,4.304816,3.842826,1.175439
2018/06/28 - 02:09:08.2247663,39.60143,7,6,User hit user's target,-3.461061,4.768878,4.434467
2018/06/28 - 02:09:08.6149346,39.99054,6,6,User missed, , , 
2018/06/28 - 02:09:09.0815332,40.45728,7,7,User hit user's target,-1.544661,3.708539,4.691181
2018/06/28 - 02:09:10.2938019,41.66887,8,8,User hit user's target,1.653024,7.629578,5.1218
2018/06/28 - 02:09:11.1375894,42.51315,9,8,User hit user's target,2.239648,2.235559,4.207364
2018/06/28 - 02:09:12.2590759,43.6349,8,8,User missed, , , 
2018/06/28 - 02:09:12.6480350,44.02424,9,10,User hit user's target,4.820415,4.129046,3.096282
2018/06/28 - 02:09:17.6396030,49.01408,8,12,User missed, , , 
2018/06/28 - 02:09:17.9816980,49.35711,9,12,User hit user's target,0.376689,7.783477,4.136469
2018/06/28 - 02:09:18.5591424,49.9347,10,12,User hit user's target,1.077693,6.825333,4.395581
2018/06/28 - 02:09:20.3379550,51.7127,9,11,User missed, , , 
2018/06/28 - 02:09:20.6931031,52.06825,10,12,User hit user's target,1.647254,4.016201,4.600968
2018/06/28 - 02:09:22.7810813,54.15699,11,8,User hit user's target,-1.282972,2.956577,3.296314
2018/06/28 - 02:09:23.2279125,54.60419,10,8,User missed, , , 
2018/06/28 - 02:09:23.6369278,55.0127,9,8,User missed, , , 
2018/06/28 - 02:09:24.8481409,56.22417,10,7,User hit user's target,0.6640087,3.185981,4.119582
2018/06/28 - 02:09:28.4924366,59.86726,12,8,User hit user's target,5.667338,6.351133,-0.4015514
2018/06/28 - 02:09:29.2476606,60.62343,11,10,User missed, , , 
2018/06/28 - 02:09:30.0597041,61.43516,12,12,User hit user's target,6.05863,5.237431,-0.4504387
2018/06/28 - 02:09:30.7368904,62.11207,13,13,User hit user's target,4.480489,3.502521,1.029562
2018/06/28 - 02:09:32.1594964,63.53479,12,13,User missed, , , 
2018/06/28 - 02:09:32.6152765,63.99059,11,13,User missed, , , 
2018/06/28 - 02:09:33.9273024,65.30293,12,11,User hit user's target,1.159752,3.109923,3.519693
2018/06/28 - 02:09:35.9156220,67.29124,11,11,User missed, , , 
