2018/06/28 - 02:08:32.2910820,3.666453,1,1,Peer hit peer's target,-4.164854,2.294754,1.893368
2018/06/28 - 02:08:35.5158446,6.889554,1,0,Peer missed, , , 
2018/06/28 - 02:08:37.8617783,9.235022,2,1,Peer hit peer's target,-0.7452455,8.518647,-3.364428
2018/06/28 - 02:08:39.9604364,11.33391,2,0,Peer missed, , , 
2018/06/28 - 02:08:41.6162774,12.98913,3,1,Peer hit peer's target,-1.84828,8.161092,4.177238
2018/06/28 - 02:08:45.3267979,16.70079,3,0,Peer missed, , , 
2018/06/28 - 02:08:45.4484713,16.82278,3,1,Peer hit peer's target,1.134064,7.949944,-4.695453
2018/06/28 - 02:08:45.5940809,16.96777,3,2,Peer hit peer's target,-2.008948,3.923052,4.601359
2018/06/28 - 02:08:46.3607912,17.73407,3,3,Peer hit peer's target,-3.532462,5.043426,2.442727
2018/06/28 - 02:08:48.5492998,19.92378,2,4,Peer hit peer's target,-0.7248624,6.401249,-5.607284
2018/06/28 - 02:08:49.5930674,20.96643,2,3,Peer missed, , , 
2018/06/28 - 02:08:50.9701084,22.34489,3,2,Peer missed, , , 
2018/06/28 - 02:08:53.1730260,24.54593,2,3,Peer hit peer's target,4.007097,7.715909,1.66775
2018/06/28 - 02:08:55.5849949,26.9599,2,2,Peer missed, , , 
2018/06/28 - 02:08:57.5047954,28.87909,1,1,Peer missed, , , 
2018/06/28 - 02:09:01.7044357,33.07898,1,2,Peer hit peer's target,1.042288,3.464656,-5.204031
2018/06/28 - 02:09:01.8390760,33.21206,1,1,Peer missed, , , 
2018/06/28 - 02:09:01.9824259,33.3568,1,0,Peer missed, , , 
2018/06/28 - 02:09:04.6833774,36.05792,4,1,Peer hit peer's target,0.2066139,2.870929,-5.142881
2018/06/28 - 02:09:05.2831264,36.6566,5,2,Peer hit peer's target,-4.453027,2.674628,-2.405837
2018/06/28 - 02:09:05.3708913,36.74479,5,3,Peer hit peer's target,-3.941371,5.103068,1.504475
2018/06/28 - 02:09:06.5400875,37.91306,6,4,Peer hit peer's target,-0.8416315,8.449962,-3.032876
2018/06/28 - 02:09:07.4616880,38.83462,6,5,Peer hit peer's target,1.558385,2.995712,4.822524
2018/06/28 - 02:09:08.1739026,39.54709,6,6,Peer hit peer's target,2.237856,8.692358,2.209296
2018/06/28 - 02:09:09.0276874,40.40205,6,7,Peer hit peer's target,3.233596,7.161758,1.432387
2018/06/28 - 02:09:10.2728788,41.64588,7,8,Peer hit peer's target,3.959802,8.1881,2.453963
2018/06/28 - 02:09:12.3279107,43.70199,8,9,Peer hit peer's target,-0.9649444,6.527976,-4.257325
2018/06/28 - 02:09:12.6400777,44.01321,8,10,Peer hit peer's target,0.916213,5.229081,5.077923
2018/06/28 - 02:09:13.7105774,45.0812,9,11,Peer hit peer's target,-3.323274,5.986401,-3.377642
2018/06/28 - 02:09:14.9539955,46.32719,9,12,Peer hit peer's target,3.482993,3.351692,3.043013
2018/06/28 - 02:09:19.5726202,50.94542,10,11,Peer missed, , , 
2018/06/28 - 02:09:20.6053355,51.9792,9,12,Peer hit peer's target,-5.117862,4.798482,0.5379105
2018/06/28 - 02:09:20.9726905,52.34615,10,11,Peer missed, , , 
2018/06/28 - 02:09:21.0943699,52.46801,10,10,Peer missed, , , 
2018/06/28 - 02:09:21.3407482,52.71339,10,9,Peer missed, , , 
2018/06/28 - 02:09:22.0498544,53.42415,10,8,Peer missed, , , 
2018/06/28 - 02:09:24.3290800,55.70256,9,7,Peer missed, , , 
2018/06/28 - 02:09:25.3493233,56.72394,11,6,Peer hit user's target,-1.503905,6.814346,4.79744
2018/06/28 - 02:09:27.5400047,58.91376,11,7,Peer hit peer's target,-0.4989419,5.40435,4.140499
2018/06/28 - 02:09:28.2939686,59.66702,11,8,Peer hit peer's target,4.098711,8.098572,-2.111249
2018/06/28 - 02:09:28.7178605,60.09015,12,9,Peer hit peer's target,-1.838112,4.001464,-3.526234
2018/06/28 - 02:09:28.9269901,60.3007,12,10,Peer hit peer's target,0.1171048,7.419169,-4.69735
2018/06/28 - 02:09:29.6425819,61.01315,11,11,Peer hit peer's target,-3.41058,6.461678,-2.684746
2018/06/28 - 02:09:29.8949080,61.2678,11,12,Peer hit peer's target,4.618167,4.641932,1.6733
2018/06/28 - 02:09:30.1055798,61.47876,12,13,Peer hit peer's target,4.83071,4.105655,0.6452937
2018/06/28 - 02:09:33.1847519,64.55813,11,14,Peer hit peer's target,3.919327,5.855578,-2.908415
2018/06/28 - 02:09:33.2186621,64.5919,11,13,Peer missed, , , 
2018/06/28 - 02:09:33.8953884,65.26884,11,12,Peer missed, , , 
2018/06/28 - 02:09:33.9063819,65.28067,11,11,Peer missed, , , 
2018/06/28 - 02:09:37.2507078,68.62468,9,10,Peer missed, , , 
2018/06/28 - 02:09:38.5626629,69.93599,10,9,Peer missed, , , 
2018/06/28 - 02:09:41.4317827,72.80384,11,10,Peer hit peer's target,0.1673677,3.788629,-4.522591
2018/06/28 - 02:09:43.1298969,74.50348,10,11,Peer hit peer's target,0.198498,5.606566,4.474718
2018/06/28 - 02:09:46.5283178,77.90282,13,10,Peer missed, , , 
2018/06/28 - 02:09:46.7520424,78.12541,13,11,Peer hit peer's target,-5.670511,5.750755,-0.8306455
2018/06/28 - 02:09:47.0293258,78.40358,13,12,Peer hit peer's target,4.840597,4.664114,-0.3521798
2018/06/28 - 02:09:47.7205639,79.09239,14,13,Peer hit peer's target,3.040018,7.603575,3.496984
2018/06/28 - 02:09:48.0413644,79.4147,14,14,Peer hit peer's target,-2.937855,6.419096,3.735877
2018/06/28 - 02:09:54.3741206,85.74774,14,13,Peer missed, , , 
2018/06/28 - 02:09:55.6070316,86.98102,16,14,Peer hit peer's target,4.310542,6.492395,3.274161
2018/06/28 - 02:09:55.7735853,87.14728,16,15,Peer hit peer's target,-4.711469,6.755618,-1.768827
2018/06/28 - 02:09:56.3049143,87.67905,16,16,Peer hit peer's target,5.864255,4.134644,0.9599997
2018/06/28 - 02:09:57.5739431,88.94619,17,17,Peer hit peer's target,0.7748227,9.815758,0.6438395
2018/06/28 - 02:09:58.5284429,89.90271,17,18,Peer hit peer's target,3.686918,3.098775,1.67858
2018/06/28 - 02:09:58.7747999,90.14709,17,19,Peer hit peer's target,2.643583,5.453554,-4.378811
2018/06/28 - 02:10:01.1195363,92.49291,19,20,Peer hit peer's target,-3.55642,3.573938,0.9595738
2018/06/28 - 02:10:02.1633847,93.53737,20,21,Peer hit peer's target,1.630948,8.843975,-3.887265
2018/06/28 - 02:10:03.4193946,94.79286,20,22,Peer hit peer's target,-4.269951,5.190079,-1.727283
2018/06/28 - 02:10:04.1538897,95.52655,20,21,Peer missed, , , 
2018/06/28 - 02:10:06.3420538,97.71494,22,20,Peer missed, , , 
2018/06/28 - 02:10:06.6621966,98.03645,22,21,Peer hit peer's target,-3.61156,8.957319,-0.5901754
2018/06/28 - 02:10:09.2646410,100.6386,22,22,Peer hit peer's target,-4.481965,7.066268,-1.972749
2018/06/28 - 02:10:09.9420039,101.3156,23,23,Peer hit peer's target,-4.97826,3.290116,0.2570729
2018/06/28 - 02:10:10.1305528,101.5043,23,24,Peer hit peer's target,-0.101923,4.637583,-4.368813
2018/06/28 - 02:10:12.1981765,103.5711,23,25,Peer hit peer's target,4.369783,2.397968,-2.23437
2018/06/28 - 02:10:13.9539494,105.3259,22,26,Peer hit peer's target,0.8823417,2.29042,-4.45094
2018/06/28 - 02:10:14.2292172,105.6032,21,25,Peer missed, , , 
2018/06/28 - 02:10:16.4656178,107.8385,24,24,Peer missed, , , 
2018/06/28 - 02:10:17.1537771,108.5261,24,25,Peer hit peer's target,-0.6268152,2.504783,3.420444
2018/06/28 - 02:10:17.1647486,108.538,24,26,Peer hit peer's target,2.986966,4.085681,4.056653
2018/06/28 - 02:10:20.3305674,111.7045,21,27,Peer hit peer's target,-4.791401,4.753346,2.585363
2018/06/28 - 02:10:20.5958720,111.9694,21,26,Peer missed, , , 
2018/06/28 - 02:10:20.8970658,112.2707,22,25,Peer missed, , , 
2018/06/28 - 02:10:21.3977263,112.7701,22,24,Peer missed, , , 
2018/06/28 - 02:10:21.6202122,112.9931,22,23,Peer missed, , , 
2018/06/28 - 02:10:22.7752912,114.1492,23,22,Peer missed, , , 
2018/06/28 - 02:10:25.2215671,116.5926,22,23,Peer hit peer's target,-4.224356,5.112508,-2.728198
2018/06/28 - 02:10:26.2523505,117.6257,22,24,Peer hit peer's target,-2.999666,5.482132,-3.605665
2018/06/28 - 02:10:26.7849258,118.1588,22,25,Peer hit peer's target,-3.079925,8.585614,2.590273
2018/06/28 - 02:10:28.2526910,119.6267,24,26,Peer hit peer's target,-1.778005,7.835124,-3.815285
