Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/11 - 02:47:48.6084300,20.19848,0.112263,-0.03795981,-0.1289492,8.613789,346.7393,359.9815,0.1566125,-0.3993104,0.1251939,349.9465,340.3203,349.029,0,0
2018/07/11 - 02:47:48.6194007,20.209,0.112146,-0.03801601,-0.1289809,8.582625,346.6843,359.9794,0.1561661,-0.3993371,0.1251524,349.9301,340.267,349.0181,0,0
2018/07/11 - 02:47:48.6313686,20.22039,0.1120579,-0.0381776,-0.1290057,8.520594,346.6261,359.978,0.1557092,-0.3993843,0.1250503,349.9063,340.2067,349.0074,0,0
2018/07/11 - 02:47:48.6423388,20.23204,0.1120316,-0.03834219,-0.1290794,8.506025,346.5603,359.9443,0.1551015,-0.3994572,0.1248444,349.8457,340.1134,349.0123,0,0
2018/07/11 - 02:47:48.6533098,20.24286,0.1120489,-0.03851483,-0.1291417,8.504492,346.5367,359.9438,0.1546703,-0.3995421,0.1246419,349.7867,340.0213,349.0283,0,0
2018/07/11 - 02:47:48.6642805,20.25414,0.1120635,-0.03872999,-0.1292032,8.509659,346.4716,359.9404,0.1542974,-0.3996179,0.1244912,349.7622,339.951,348.9968,0,0
2018/07/11 - 02:47:48.6762479,20.26542,0.112065,-0.03880385,-0.129224,8.534598,346.4804,359.9483,0.1540073,-0.3997047,0.1243936,349.7546,339.92,348.9103,0,0
2018/07/11 - 02:47:48.6872189,20.2759,0.11211,-0.03899359,-0.1292419,8.544947,346.4167,359.9548,0.1538389,-0.3998176,0.1243815,349.7745,339.9735,348.8388,0,0
2018/07/11 - 02:47:48.6971926,20.28719,0.1121528,-0.03917307,-0.1292665,8.574098,346.3692,359.9511,0.1537162,-0.3998904,0.1244006,349.8165,340.0131,348.8543,0,0
2018/07/11 - 02:47:48.7084455,20.29854,0.1122061,-0.03932991,-0.1292816,8.59043,346.3309,359.9518,0.1536363,-0.3999158,0.1243999,349.8223,340.0108,348.8811,0,0
2018/07/11 - 02:47:48.7194170,20.30908,0.1122807,-0.03950742,-0.1293256,8.627949,346.2557,359.8954,0.1531042,-0.4002065,0.1241676,349.828,339.9321,348.9192,0,0
2018/07/11 - 02:47:48.7313853,20.32049,0.1123056,-0.03961062,-0.1292928,8.596354,346.2338,359.9503,0.1526262,-0.4005162,0.1238827,349.8447,339.7911,348.9435,0,0
2018/07/11 - 02:47:48.7413585,20.33178,0.1123505,-0.03977767,-0.1293464,8.608796,346.1586,359.9524,0.1522769,-0.4007485,0.123646,349.9011,339.6145,348.9464,0,0
2018/07/11 - 02:47:48.7533256,20.3427,0.11241,-0.0399227,-0.1294442,8.648067,346.0392,359.9505,0.1520011,-0.4009598,0.1234143,349.9514,339.4622,348.9632,0,0
2018/07/11 - 02:47:48.7642971,20.35373,0.112431,-0.04012583,-0.1295438,8.649256,345.9051,0.01017282,0.1517655,-0.4011572,0.1231228,349.9734,339.2915,348.9996,0,0
2018/07/11 - 02:47:48.7762654,20.36511,0.1124844,-0.04025269,-0.1297265,8.718709,345.7364,0.04885235,0.1515698,-0.4013053,0.1227988,349.977,339.1447,349.0864,0,0
2018/07/11 - 02:47:48.7872350,20.37638,0.1123991,-0.04029006,-0.1299176,8.81804,345.6359,0.03881845,0.1514459,-0.4013672,0.1224455,349.9386,339.0229,349.2206,0,0
2018/07/11 - 02:47:48.8002002,20.38713,0.1124533,-0.04045208,-0.130078,8.780449,345.4359,0.07860816,0.1514534,-0.4013515,0.1221229,349.8793,338.9489,349.3415,0,0
2018/07/11 - 02:47:48.8084201,20.40093,0.1124619,-0.04056682,-0.130261,8.770232,345.2874,0.09819923,0.1514684,-0.401367,0.1218219,349.8506,338.8675,349.4289,0,0
2018/07/11 - 02:47:48.8193899,20.40939,0.1125228,-0.04069268,-0.1304734,8.710019,345.0676,0.1064601,0.1515515,-0.4013127,0.1215596,349.8338,338.7901,349.5022,0,0
2018/07/11 - 02:47:48.8313582,20.42017,0.1124943,-0.04069341,-0.1307387,8.727472,344.916,0.1262323,0.1516892,-0.4012105,0.1213272,349.8177,338.6953,349.543,0,0
2018/07/11 - 02:47:48.8413316,20.43132,0.1125595,-0.04074623,-0.1309841,8.703128,344.7153,0.1785765,0.1518798,-0.4010484,0.1212027,349.7672,338.5852,349.5675,0,0
2018/07/11 - 02:47:48.8532990,20.4424,0.112537,-0.04072185,-0.1312219,8.702335,344.5437,0.2045039,0.1520453,-0.4009326,0.1211034,349.7209,338.4985,349.6053,0,0
2018/07/11 - 02:47:48.8642706,20.45394,0.1125757,-0.04075186,-0.1314204,8.621228,344.2704,0.2214093,0.1522279,-0.4008153,0.1211016,349.7007,338.4602,349.6283,0,0
2018/07/11 - 02:47:48.8762383,20.46524,0.1125868,-0.04074671,-0.1317105,8.620757,344.0195,0.2185602,0.1523233,-0.4007046,0.1211579,349.6948,338.4719,349.6558,0,0
2018/07/11 - 02:47:48.8872084,20.47628,0.1125648,-0.04084047,-0.1319689,8.543464,343.7478,0.2843662,0.1524834,-0.4005413,0.121169,349.6367,338.4691,349.7265,0,0
2018/07/11 - 02:47:48.8971824,20.48722,0.1124721,-0.04079661,-0.1322396,8.553492,343.4306,0.2234589,0.1526628,-0.400365,0.1211363,349.5571,338.4733,349.819,0,0
2018/07/11 - 02:47:48.9096541,20.49816,0.1125202,-0.04086222,-0.1325026,8.501104,342.9655,0.1952454,0.1527869,-0.4001518,0.1210755,349.4486,338.4884,349.9611,0,0
2018/07/11 - 02:47:48.9196279,20.5097,0.1124598,-0.04095109,-0.1328341,8.475095,342.6219,0.183478,0.1528529,-0.3999273,0.1209663,349.3429,338.5332,350.1228,0,0
2018/07/11 - 02:47:48.9315956,20.52054,0.1123529,-0.0409869,-0.1330631,8.430388,342.2246,0.1421357,0.1528998,-0.399694,0.1208072,349.2416,338.5589,350.2407,0,0
2018/07/11 - 02:47:48.9415701,20.5318,0.1122551,-0.04093721,-0.1332904,8.410192,341.6742,0.0786777,0.152893,-0.3995033,0.1205889,349.1334,338.5689,350.3392,0,0
2018/07/11 - 02:47:48.9535367,20.54257,0.1120776,-0.04094945,-0.1335708,8.312001,341.1042,0.01587739,0.1527447,-0.3993465,0.1203692,349.0751,338.5413,350.4052,0,0
2018/07/11 - 02:47:48.9635110,20.55343,0.1118021,-0.04089422,-0.1338935,8.24251,340.4208,359.9646,0.1524381,-0.3992792,0.120086,349.0412,338.4999,350.449,0,0
2018/07/11 - 02:47:48.9754784,20.56475,0.1113772,-0.04085524,-0.1342466,8.131909,339.7208,359.7824,0.1520067,-0.3992939,0.1197362,349.0146,338.4742,350.5062,0,0
2018/07/11 - 02:47:48.9864497,20.57594,0.1109305,-0.04083185,-0.1346092,8.032532,338.8707,359.6448,0.151355,-0.3993946,0.1193106,349.0157,338.4659,350.5905,0,0
2018/07/11 - 02:47:48.9964243,20.5871,0.1104511,-0.0408081,-0.1349766,7.943526,337.9929,359.4591,0.1502825,-0.3996463,0.1186825,349.0428,338.4795,350.7062,0,0
2018/07/11 - 02:47:49.0188689,20.59778,0.1097222,-0.04084331,-0.1354381,7.82222,336.8756,359.2309,0.1480634,-0.4001667,0.1176158,349.1958,338.3346,350.8351,0,0
2018/07/11 - 02:47:49.0298401,20.61872,0.1090833,-0.04082041,-0.1359058,7.795661,335.8346,359.0198,0.1460494,-0.4005755,0.1165506,349.3513,338.0695,350.9057,0,1
2018/07/11 - 02:47:49.0378182,20.63016,0.1078812,-0.0408365,-0.1367424,7.663517,333.8203,358.686,0.1417086,-0.4015415,0.1140034,349.7224,337.3195,351.0031,0,1
2018/07/11 - 02:47:49.0467953,20.63873,0.107147,-0.04088099,-0.1372234,7.623883,332.7243,358.4531,0.1386017,-0.402088,0.1122144,349.9446,336.6853,350.9747,0,1
2018/07/11 - 02:47:49.0527905,20.6467,0.1064421,-0.04093652,-0.1377397,7.648612,331.6559,358.3064,0.134982,-0.4025699,0.110101,350.1223,335.9657,350.9385,0,1
2018/07/11 - 02:47:49.0657441,20.65416,0.1057521,-0.0410957,-0.1383912,7.660503,330.524,357.9781,0.1310144,-0.4029582,0.1076429,350.2722,335.2074,350.8641,0,1
2018/07/11 - 02:47:49.0767145,20.66642,0.1052189,-0.04134528,-0.1390401,7.639009,329.3741,357.6805,0.1259253,-0.403172,0.1039993,350.3466,334.2404,350.8952,0,1
2018/07/11 - 02:47:49.0876843,20.67747,0.1045925,-0.04147399,-0.1397133,7.640965,328.3217,357.3985,0.1210691,-0.4031873,0.1003105,350.2375,333.264,351.1792,0,1
2018/07/11 - 02:47:49.0986553,20.68819,0.1039997,-0.04161165,-0.1404426,7.571205,327.2839,357.0588,0.116174,-0.4029687,0.09638723,349.9807,332.0451,351.6369,0,1
2018/07/11 - 02:47:49.1106236,20.69996,0.1035167,-0.04165441,-0.1411548,7.560243,326.3334,356.7453,0.1113128,-0.402539,0.09214801,349.3833,330.6678,352.1839,0,1
2018/07/11 - 02:47:49.1205965,20.71065,0.1031502,-0.04173266,-0.1417324,7.454635,325.481,356.4685,0.1068281,-0.4023252,0.0884461,349.0297,329.5862,352.6096,0,1
2018/07/11 - 02:47:49.1315672,20.72143,0.103387,-0.04163618,-0.1416939,7.496176,325.8208,356.5333,0.1066648,-0.4022033,0.08827035,348.9303,329.6134,352.7792,0,1
2018/07/11 - 02:47:49.1415406,20.73264,0.1031258,-0.04155573,-0.1423849,7.564343,325.2415,356.2604,0.1021945,-0.4021709,0.08494944,348.7692,328.7084,353.1953,0,1
2018/07/11 - 02:47:49.1535089,20.74302,0.1029712,-0.04158564,-0.1429678,7.547318,324.9014,356.2326,0.09776345,-0.4023412,0.08184096,348.6899,327.817,353.5375,0,1
2018/07/11 - 02:47:49.1654760,20.75441,0.1029823,-0.04160283,-0.1434021,7.459659,324.4969,356.2597,0.0933623,-0.4026524,0.07889787,348.664,326.9343,353.7932,0,1
2018/07/11 - 02:47:49.1754503,20.76552,0.1029017,-0.04149137,-0.143883,7.417137,324.2014,356.2907,0.08897192,-0.4031123,0.07614127,348.7621,326.0843,353.9449,0,1
2018/07/11 - 02:47:49.1864202,20.7759,0.1029021,-0.04135843,-0.1443277,7.338861,323.9168,356.3602,0.08463324,-0.4037376,0.07353739,349.013,325.2914,353.945,0,1
2018/07/11 - 02:47:49.1963939,20.7871,0.1028691,-0.04121483,-0.1447243,7.198762,323.6952,356.4046,0.08036735,-0.4044011,0.07086147,349.3017,324.5145,353.8592,0,1
2018/07/11 - 02:47:49.2093600,20.79779,0.1027932,-0.04105842,-0.1451381,7.100527,323.5165,356.4229,0.07616785,-0.4051846,0.06804818,349.6938,323.6276,353.7279,0,1
2018/07/11 - 02:47:49.2193326,20.80939,0.1028263,-0.04087198,-0.1455226,7.063592,323.3438,356.4069,0.0720068,-0.4059606,0.0650226,350.1496,322.5259,353.7422,0,1
2018/07/11 - 02:47:49.2303041,20.82042,0.1027882,-0.04079371,-0.1458442,6.972593,323.243,356.4772,0.06807375,-0.4067657,0.06171734,350.6217,321.0942,353.9851,0,1
2018/07/11 - 02:47:49.2412734,20.83098,0.1026699,-0.04060585,-0.1461537,6.958214,323.1969,356.4813,0.0643228,-0.4074846,0.05831296,350.9284,319.594,354.3061,0,1
2018/07/11 - 02:47:49.2532693,20.84257,0.1025963,-0.04043076,-0.1465,6.922802,323.0938,356.4763,0.060992,-0.4081567,0.05476668,350.9896,318.0212,354.7329,0,1
2018/07/11 - 02:47:49.2642127,20.85338,0.1025051,-0.04040976,-0.1468243,6.774688,323.0144,356.5989,0.05804041,-0.4088184,0.05128618,350.9312,316.4868,355.123,0,1
2018/07/11 - 02:47:49.2751825,20.86476,0.1024505,-0.04023994,-0.1471427,6.702489,322.7816,356.592,0.05520502,-0.4094886,0.04808157,350.971,314.9997,355.3979,0,1
2018/07/11 - 02:47:49.2871519,20.87524,0.1022326,-0.04019291,-0.1474193,6.572208,322.6678,356.6839,0.05267779,-0.410249,0.04523996,351.3029,313.4914,355.4736,0,1
2018/07/11 - 02:47:49.2961270,20.88725,0.1020074,-0.04007483,-0.1476711,6.513347,322.503,356.6513,0.05029368,-0.4110874,0.04253988,351.7085,312.0416,355.3947,0,1
2018/07/11 - 02:47:49.3080952,20.89754,0.101857,-0.04002751,-0.147901,6.429095,322.3416,356.6746,0.04813509,-0.4120685,0.0401593,352.2181,310.6158,355.2968,0,1
2018/07/11 - 02:47:49.3190659,20.90834,0.1016425,-0.03997077,-0.1481551,6.459782,322.2842,356.7145,0.04590062,-0.4130948,0.03790845,352.7618,309.3428,355.3497,0,1
2018/07/11 - 02:47:49.3310564,20.91971,0.1013776,-0.03997088,-0.1482882,6.442834,322.2408,356.6906,0.04390271,-0.4141016,0.03588575,353.2512,308.3064,355.6164,0,1
2018/07/11 - 02:47:49.3410281,20.9312,0.101179,-0.039935,-0.148329,6.46065,322.1855,356.7119,0.04215649,-0.4150086,0.03383305,353.4899,307.3945,355.9696,0,1
2018/07/11 - 02:47:49.3529745,20.94174,0.1010026,-0.03997741,-0.1482967,6.441633,322.2335,356.7473,0.0408721,-0.4156471,0.03215079,353.3692,306.7469,356.3976,0,1
2018/07/11 - 02:47:49.3639540,20.95361,0.1009141,-0.03991677,-0.1482502,6.478997,322.2464,356.7574,0.03977373,-0.4161843,0.03070609,353.1296,306.2894,356.7927,0,1
2018/07/11 - 02:47:49.3749162,20.96421,0.1006716,-0.03987072,-0.1482219,6.421255,322.2383,356.8238,0.03896156,-0.4165961,0.0298796,352.8392,306.2269,357.1796,0,1
2018/07/11 - 02:47:49.3858874,20.97581,0.1005256,-0.03979333,-0.1482108,6.399692,322.2375,356.8183,0.03822013,-0.4170535,0.02941097,352.8386,306.3622,357.4993,0,1
2018/07/11 - 02:47:49.3958603,20.98662,0.1003951,-0.03977264,-0.1483358,6.336727,322.2328,356.8649,0.03752211,-0.4175238,0.02909783,352.9725,306.473,357.6599,0,1
2018/07/11 - 02:47:49.4078289,20.99739,0.1002957,-0.03975248,-0.148364,6.29184,322.2638,356.8698,0.03703501,-0.4178871,0.02904995,353.1324,306.5002,357.6598,0,1
2018/07/11 - 02:47:49.4187999,21.0085,0.1002109,-0.03969003,-0.1484126,6.254663,322.3281,356.9063,0.03690351,-0.4180745,0.0293346,353.2585,306.3625,357.5452,0,1
2018/07/11 - 02:47:49.4307684,21.01938,0.1001421,-0.03961274,-0.1485129,6.102556,322.4941,356.9842,0.03701698,-0.4182183,0.02987918,353.2981,306.1703,357.4692,0,1
2018/07/11 - 02:47:49.4407404,21.0313,0.1001729,-0.03945021,-0.1485644,6.092447,322.7182,357.0562,0.03715682,-0.4184312,0.03035862,353.3156,306.1086,357.4898,0,1
2018/07/11 - 02:47:49.4517103,21.04194,0.1003097,-0.0393616,-0.1486276,6.052947,322.8692,357.0548,0.03753733,-0.4184863,0.03128543,353.3376,306.2701,357.517,0,1
2018/07/11 - 02:47:49.4626813,21.05234,0.1004375,-0.03934966,-0.1486548,5.983442,323.1267,357.1684,0.0381074,-0.4183787,0.03252702,353.2558,306.6239,357.5046,0,1
2018/07/11 - 02:47:49.4746492,21.06387,0.1006183,-0.03929399,-0.1486544,5.946308,323.3567,357.2582,0.03910132,-0.4179769,0.03427083,352.9511,307.3369,357.4355,0,1
2018/07/11 - 02:47:49.4856197,21.07494,0.1008603,-0.03918584,-0.1486466,5.917134,323.5428,357.3286,0.04006453,-0.4176092,0.03600593,352.6852,308.1136,357.3592,0,1
2018/07/11 - 02:47:49.4955937,21.08633,0.1010502,-0.03905094,-0.1485456,5.868331,323.7772,357.3217,0.04147398,-0.4168267,0.03881853,352.3518,309.5052,357.1778,0,1
2018/07/11 - 02:47:49.5085586,21.09691,0.1012812,-0.03891425,-0.1484038,5.841022,324.104,357.3904,0.04287217,-0.4161062,0.04162012,352.1205,310.9428,356.9533,0,1
2018/07/11 - 02:47:49.5185315,21.1085,0.101495,-0.03875402,-0.14826,5.780819,324.4165,357.3293,0.0445537,-0.4152237,0.04499851,351.9538,312.7737,356.5587,0,1
2018/07/11 - 02:47:49.5305009,21.11963,0.1016859,-0.03862457,-0.1478523,5.681542,324.8643,357.432,0.04642094,-0.4142744,0.04901839,351.9902,314.9786,355.9314,0,1
2018/07/11 - 02:47:49.5404727,21.13098,0.1020508,-0.03841756,-0.1475643,5.664492,325.2526,357.4347,0.0484786,-0.4133314,0.05323595,352.1282,317.2726,355.2015,0,1
2018/07/11 - 02:47:49.5524412,21.14172,0.1024695,-0.03830567,-0.1472156,5.641129,325.7982,357.5543,0.0506629,-0.4123995,0.05759067,352.3742,319.552,354.5693,0,1
2018/07/11 - 02:47:49.5634113,21.15268,0.1029118,-0.03822307,-0.1469788,5.631145,326.4015,357.6151,0.05297693,-0.41146,0.06213505,352.7846,321.8297,354.2336,0,1
2018/07/11 - 02:47:49.5743832,21.16439,0.1035066,-0.03816257,-0.1466991,5.653608,327.0339,357.763,0.05565675,-0.410536,0.06659864,353.1585,323.9559,354.0303,0,1
2018/07/11 - 02:47:49.5863730,21.17482,0.104109,-0.03809383,-0.1464484,5.630558,327.6641,357.8892,0.05867132,-0.4096816,0.07088245,353.2818,325.8363,353.7628,0,1
2018/07/11 - 02:47:49.5963232,21.18643,0.1046964,-0.03806313,-0.1460851,5.561167,328.3275,358.0266,0.062171,-0.4088129,0.07505056,353.1658,327.3819,353.3867,0,1
2018/07/11 - 02:47:49.6083133,21.19748,0.1052063,-0.03786536,-0.1456435,5.570092,328.9695,358.0628,0.06589165,-0.4078947,0.07936116,353.1449,328.7516,352.8746,0,1
2018/07/11 - 02:47:49.6182660,21.20855,0.1057929,-0.03775099,-0.1452596,5.547156,329.6121,358.128,0.06973235,-0.4070135,0.08377237,353.3108,330.1997,352.2621,0,1
2018/07/11 - 02:47:49.6302331,21.21937,0.1064403,-0.03770416,-0.1449081,5.51007,330.2688,358.1537,0.07390524,-0.4061857,0.08818771,353.5631,331.6252,351.5323,0,1
2018/07/11 - 02:47:49.6402069,21.23103,0.1071719,-0.03771318,-0.1446022,5.471835,330.9783,358.2536,0.07809205,-0.4053528,0.09279046,353.7462,333.2598,350.852,0,1
2018/07/11 - 02:47:49.6521746,21.24175,0.1079157,-0.03768573,-0.1443021,5.480469,331.7475,358.3843,0.08246683,-0.404519,0.09750505,354.011,335.2158,350.2671,0,1
2018/07/11 - 02:47:49.6631441,21.25295,0.1086481,-0.03757202,-0.143879,5.534812,332.5128,358.3931,0.08673398,-0.4038112,0.1018844,354.1752,337.2006,349.7307,0,1
2018/07/11 - 02:47:49.6751360,21.26404,0.1093628,-0.03758148,-0.1434921,5.525239,333.3844,358.5461,0.09076506,-0.403193,0.1057618,354.2728,339.0883,349.4886,0,1
2018/07/11 - 02:47:49.6860834,21.27523,0.1101871,-0.03752032,-0.1431232,5.558571,334.187,358.6356,0.09440161,-0.4025436,0.1090904,354.2784,340.7315,349.6662,0,1
2018/07/11 - 02:47:49.6970535,21.2864,0.1110189,-0.03741886,-0.1427909,5.636321,334.9994,358.7383,0.0978382,-0.4019713,0.112022,354.2272,342.049,349.9734,0,1
2018/07/11 - 02:47:49.7080279,21.29784,0.1117858,-0.03743525,-0.1424443,5.594738,335.8946,358.8679,0.101111,-0.4014539,0.1143753,354.0994,342.9252,350.2609,0,1
2018/07/11 - 02:47:49.7189958,21.30897,0.1126771,-0.03733764,-0.1420313,5.587599,336.7051,358.9533,0.1044731,-0.4008595,0.1167423,353.9953,343.7552,350.223,0,1
2018/07/11 - 02:47:49.7309669,21.31979,0.1135666,-0.03725359,-0.1417004,5.559258,337.6083,359.1057,0.1076875,-0.400264,0.1188447,353.9669,344.4478,350.0061,0,1
2018/07/11 - 02:47:49.7419404,21.33095,0.1144709,-0.03715166,-0.141257,5.519064,338.4728,359.257,0.1107307,-0.3996645,0.1209425,354.0245,345.2247,349.8239,0,1
2018/07/11 - 02:47:49.7529040,21.34246,0.1153677,-0.03706414,-0.1408858,5.496056,339.3742,359.3534,0.1134884,-0.3991504,0.122645,354.0923,345.9419,349.7537,0,1
2018/07/11 - 02:47:49.7628789,21.35332,0.1163189,-0.03704377,-0.1405229,5.458824,340.2729,359.4797,0.1159753,-0.3986863,0.1241862,354.1428,346.5403,349.7937,0,1
2018/07/11 - 02:47:49.7758424,21.36426,0.1172828,-0.03695222,-0.1402159,5.476112,341.1777,359.5707,0.1181925,-0.398273,0.125411,354.1202,346.9142,349.889,0,1
2018/07/11 - 02:47:49.7868131,21.37568,0.118288,-0.03683494,-0.1399043,5.454976,342.0862,359.6377,0.1200451,-0.3979793,0.1261855,353.9818,346.9404,350.0293,0,1
2018/07/11 - 02:47:49.7987814,21.38659,0.1193232,-0.0366502,-0.1395434,5.302646,343.0853,359.5585,0.1217888,-0.3977918,0.1269838,353.9405,346.9442,350.0987,0,1
2018/07/11 - 02:47:49.8097518,21.39939,0.120542,-0.0363846,-0.139148,5.106787,344.3172,359.3058,0.1234098,-0.3976508,0.1279355,354.1009,347.2219,350.2367,0,1
2018/07/11 - 02:47:49.8197253,21.4096,0.1220221,-0.03610469,-0.1387375,4.949418,345.6773,358.9699,0.1249027,-0.3975439,0.1293029,354.4878,348.1235,350.5372,0,1
2018/07/11 - 02:47:49.8316932,21.42065,0.1237884,-0.03588866,-0.1383745,4.850585,347.2643,358.7799,0.1262822,-0.3975113,0.1308028,354.8932,349.4146,351.1557,0,1
2018/07/11 - 02:47:49.8416678,21.43141,0.1255892,-0.0357848,-0.1380441,4.788738,348.7462,358.784,0.1276786,-0.397501,0.1322517,355.1963,350.8914,351.9301,0,1
2018/07/11 - 02:47:49.8536347,21.4427,0.1274059,-0.03576563,-0.1377407,4.721085,350.1278,358.8834,0.1291794,-0.397454,0.1334605,355.1348,352.2143,352.5811,0,1
2018/07/11 - 02:47:49.8636081,21.45342,0.1291032,-0.03572851,-0.1375114,4.760703,351.4749,359.0329,0.1308208,-0.397361,0.1345609,354.8895,353.0283,352.8279,0,1
2018/07/11 - 02:47:49.8745794,21.46469,0.1307407,-0.03573103,-0.1372983,4.745511,352.6594,359.0685,0.1324307,-0.3971804,0.1357096,354.7317,353.439,352.8602,0,1
2018/07/11 - 02:47:49.8865471,21.47525,0.1322196,-0.03567996,-0.1371492,4.807091,353.9152,359.0704,0.1340129,-0.3969704,0.1368643,354.7233,353.3555,352.6504,0,1
2018/07/11 - 02:47:49.8965197,21.48678,0.1338117,-0.0356825,-0.1369888,4.798793,355.1216,359.0836,0.1355087,-0.3967531,0.138207,354.8618,353.3089,352.4451,0,1
2018/07/11 - 02:47:49.9074904,21.49751,0.1353967,-0.03571725,-0.1368605,4.766339,356.2926,359.1889,0.1368018,-0.3965636,0.1399154,355.4437,353.5373,352.4104,0,1
2018/07/11 - 02:47:49.9184614,21.50815,0.1368104,-0.03572015,-0.1367631,4.720862,357.4453,359.2534,0.1383666,-0.3962908,0.1417243,356.1209,354.126,352.3917,0,1
2018/07/11 - 02:47:49.9304288,21.51952,0.1381776,-0.03565624,-0.1367329,4.655519,358.5937,359.2634,0.1404982,-0.3956696,0.1435671,356.5692,354.9622,352.0077,0,1
2018/07/11 - 02:47:49.9413998,21.53089,0.139634,-0.0355966,-0.1367172,4.580117,359.756,359.3095,0.1427162,-0.3949769,0.1453653,356.9681,355.7273,351.5955,0,1
2018/07/11 - 02:47:49.9533680,21.54205,0.1411613,-0.0355264,-0.1368209,4.528961,0.9082097,359.373,0.1448546,-0.3943203,0.1470522,357.2138,356.4953,351.3701,0,1
2018/07/11 - 02:47:49.9633412,21.55346,0.1426043,-0.03546482,-0.1368836,4.445455,2.109787,359.5172,0.1464428,-0.3939016,0.1483422,357.097,357.1562,351.5258,0,1
