Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01127138,0.1798731,0.4540115,-0.9658791,352.7707,313.1344,2.581195,0.1365928,-0.08967165,-0.7921563,1.494345,308.1968,10.35059
0.02274272,0.1799632,0.4541086,-0.9660087,352.7418,313.1757,2.599504,0.1357563,-0.08791646,-0.7926677,1.404893,308.128,10.30011
0.03377716,0.180181,0.4541992,-0.9660928,352.6791,313.1316,2.69201,0.1350278,-0.08608387,-0.7927134,1.648125,307.9811,9.63539
0.07398161,0.1803157,0.4543658,-0.9661109,352.674,313.0987,2.790622,0.1346384,-0.081903,-0.7892295,2.531637,308.5416,7.599584
0.08592798,0.1807172,0.4545361,-0.9661987,352.6441,313.0212,2.949697,0.1325883,-0.07238239,-0.7803906,3.395665,310.3746,4.066252
0.09577088,0.1808245,0.4544993,-0.9661762,352.6208,312.983,3.037867,0.1315807,-0.06778877,-0.77536,3.978624,311.3027,2.223261
0.1039788,0.1809385,0.4544975,-0.9661866,352.6793,312.9672,3.113212,0.1321022,-0.06804091,-0.7757668,4.051507,310.8789,2.371608
0.1123511,0.1810338,0.4544104,-0.9661171,352.6663,312.8683,3.127273,0.1324842,-0.06688693,-0.7749045,4.489492,310.9051,1.890041
0.1241991,0.1811307,0.4543757,-0.9660397,352.7014,312.8383,3.20775,0.1322205,-0.06608228,-0.7742085,4.921782,310.9066,1.741029
0.1365309,0.1811249,0.4543743,-0.9659332,352.6908,312.8463,3.227895,0.132586,-0.06541976,-0.7745515,4.68823,309.6017,1.24714
0.1475716,0.1810827,0.4543348,-0.9658276,352.6367,312.8574,3.217889,0.1329011,-0.0653532,-0.7749821,4.804364,308.7473,1.249145
0.1589536,0.1811115,0.4542786,-0.9656892,352.6366,312.8502,3.236788,0.1335272,-0.06433094,-0.7741057,5.289179,308.1822,0.4592893
0.1711298,0.1812205,0.4540709,-0.9654378,352.7003,312.8853,3.277486,0.1345886,-0.06288995,-0.7727284,5.411824,308.0913,359.4676
0.1825212,0.1814544,0.4535456,-0.9649891,352.9406,312.9478,3.370811,0.1358144,-0.06165583,-0.7715703,5.13394,308.3764,358.701
0.194343,0.1815836,0.4530904,-0.9647468,353.203,313.0615,3.395064,0.1371056,-0.06117937,-0.7702364,4.872392,308.9573,357.8682
0.2062481,0.1817421,0.4528849,-0.9646434,353.4427,313.1171,3.373846,0.137988,-0.06107919,-0.7688316,5.139596,309.4538,357.1773
0.218498,0.1818762,0.4526461,-0.9645084,353.5036,313.2084,3.44134,0.1385564,-0.06174713,-0.7672523,5.952916,309.7926,356.236
0.2289573,0.1820531,0.4525075,-0.964451,353.5955,313.2224,3.406147,0.1389908,-0.06247339,-0.765861,6.799659,309.7825,355.3729
0.2400261,0.1823074,0.4523734,-0.964358,353.6843,313.2305,3.47495,0.1391659,-0.06369212,-0.7647654,7.740614,309.5797,354.7103
0.2516994,0.1825263,0.4522534,-0.9643255,353.773,313.3261,3.533098,0.1394043,-0.06450165,-0.7639012,8.395796,309.299,353.9108
0.2633235,0.1828356,0.4521668,-0.9643241,353.8828,313.321,3.519736,0.1399543,-0.06475008,-0.7629323,8.772539,309.0341,352.974
0.2747309,0.1831108,0.4519919,-0.9642714,353.915,313.357,3.561627,0.1408712,-0.06449842,-0.7620669,8.571024,308.804,351.9525
0.2937755,0.1833393,0.4518235,-0.9642797,354.0594,313.3786,3.580404,0.1415029,-0.0645456,-0.7613162,8.193941,309.041,351.4705
0.3012834,0.1835173,0.4516104,-0.9642825,354.1877,313.3904,3.568755,0.1419534,-0.06488448,-0.760563,8.08709,309.1414,351.1414
0.3082094,0.1837059,0.4513321,-0.9642293,354.3014,313.3854,3.65493,0.1422502,-0.06532621,-0.7599301,8.038948,309.1728,351.0814
0.318903,0.1837188,0.4510232,-0.9642428,354.5404,313.4093,3.761299,0.1423425,-0.06579932,-0.7594171,8.261533,309.0024,351.1634
0.330297,0.1838209,0.4507118,-0.9642462,354.8211,313.3097,3.779568,0.1424293,-0.06632651,-0.7587252,8.746609,308.6498,350.9737
0.3413758,0.1839202,0.4503106,-0.9642151,355.1306,313.2238,3.782194,0.1424674,-0.06695217,-0.7579226,9.37116,308.315,350.5584
0.3523317,0.1839623,0.4498007,-0.964169,355.3989,313.2373,3.79204,0.1424856,-0.06759454,-0.757156,9.87088,308.2058,350.2251
0.3634717,0.1840067,0.4493121,-0.9641418,355.6529,313.2804,3.794051,0.1423491,-0.06832172,-0.7564648,10.24826,308.3704,350.1949
0.3740982,0.184122,0.448893,-0.9640914,355.8905,313.2502,3.806755,0.1421443,-0.06902057,-0.7558241,10.42129,308.7216,350.3556
0.3855827,0.184129,0.4485485,-0.9640816,355.9978,313.2821,3.82082,0.1419715,-0.06948145,-0.7551073,10.42011,309.2289,350.5228
0.3967972,0.1841327,0.4483298,-0.9641892,356.1541,313.3212,3.795843,0.1417779,-0.06985459,-0.7543287,10.51408,309.7084,350.6349
0.4079812,0.1842115,0.448065,-0.9642203,356.2798,313.2544,3.878047,0.141544,-0.07017844,-0.7536482,10.72935,310.1478,350.7534
0.4191383,0.1842533,0.447822,-0.9643301,356.4619,313.2665,3.924544,0.1413062,-0.07035229,-0.7531725,10.86551,310.5618,350.8887
0.4300071,0.1843473,0.4475701,-0.9644637,356.6331,313.2477,3.964231,0.141022,-0.07048475,-0.7528837,10.89797,310.8416,351.0305
0.4412321,0.184422,0.4473358,-0.9646288,356.8014,313.2729,3.9922,0.1408294,-0.07025726,-0.7527397,10.71749,310.9361,350.9691
0.4524816,0.1844856,0.4471496,-0.9648312,356.9442,313.3314,4.007773,0.1408124,-0.0697381,-0.7525437,10.40224,310.9624,350.6084
0.4631036,0.1845681,0.4470037,-0.9650288,357.0274,313.3394,3.987695,0.1407328,-0.06897745,-0.7524973,10.15328,310.8635,350.0089
0.4748722,0.1846593,0.4468857,-0.9652253,357.0207,313.3786,4.068113,0.1404484,-0.0685315,-0.7523966,10.34884,310.7376,349.645
0.4856583,0.184766,0.4469927,-0.9655915,357.1292,313.3923,4.000688,0.140039,-0.06817733,-0.7523661,10.7624,310.4973,349.3179
0.4969971,0.1848488,0.4469906,-0.9657109,357.0949,313.3426,4.077533,0.1396234,-0.06786036,-0.7524325,11.15136,310.2191,348.9548
0.5080458,0.184842,0.4469983,-0.9658588,357.0635,313.3219,4.062295,0.1393466,-0.06732534,-0.7525629,11.30272,310.0681,348.6322
0.5189596,0.1849897,0.4469953,-0.9662421,357.1644,313.2782,4.04783,0.139133,-0.06668673,-0.7526854,11.23648,310.1049,348.4875
0.5302125,0.1851651,0.4469584,-0.9665915,357.2298,313.2134,4.055666,0.1388615,-0.0659384,-0.7530363,11.02223,310.287,348.694
0.5419797,0.1853434,0.4469585,-0.96697,357.3113,313.163,4.068179,0.1388016,-0.06603113,-0.753322,11.01197,310.3228,349.0358
0.5520623,0.185575,0.4470344,-0.9673376,357.3948,313.0881,4.062617,0.1380566,-0.06487645,-0.7540233,11.07327,310.2573,349.3015
0.5635439,0.1856757,0.4471384,-0.9675322,357.3648,313.0635,4.044349,0.137668,-0.06436728,-0.7545535,11.00453,310.1249,349.4422
0.5748486,0.1865761,0.4479134,-0.9678511,357.163,313.023,3.88244,0.1373926,-0.06376827,-0.7549857,10.83259,310.0781,349.4765
0.5858805,0.1871677,0.4485192,-0.9679974,356.4113,313.436,3.70467,0.1372391,-0.06305688,-0.7553201,10.53803,310.1292,349.4101
0.5967647,0.1878038,0.4488582,-0.9680787,356.2192,313.5168,3.749806,0.1370785,-0.06230308,-0.7556364,10.25606,310.2454,349.3479
0.6082079,0.1884658,0.4490924,-0.9683161,356.236,313.6976,3.705907,0.1369094,-0.06158336,-0.7559133,10.06476,310.4077,349.2683
0.619091,0.1891246,0.449236,-0.9683505,356.2089,313.8135,3.773812,0.1366881,-0.06099142,-0.7561905,10.08011,310.4871,349.2704
0.6302113,0.1898904,0.4494078,-0.9683405,356.2834,313.8522,3.805449,0.1364312,-0.06045264,-0.7564908,10.10255,310.5123,349.3096
0.6413948,0.1903687,0.4494045,-0.9683923,356.4259,313.9706,3.885404,0.1361666,-0.05998046,-0.7568318,10.03125,310.5267,349.3233
0.6525544,0.1906288,0.4492134,-0.96834,356.4772,313.9152,3.893044,0.1359284,-0.05958163,-0.7571775,9.85271,310.5531,349.3309
0.6634148,0.1911268,0.4491014,-0.9683976,356.6928,313.9801,3.965582,0.1356586,-0.05919183,-0.7575036,9.673035,310.6649,349.4019
0.6746643,0.1913834,0.4489754,-0.9684139,356.7659,313.9679,3.933653,0.1353985,-0.05876976,-0.7577225,9.670269,310.7701,349.4308
0.6857269,0.1914077,0.4488985,-0.9684213,356.7644,313.9771,3.891158,0.1351909,-0.0583017,-0.7578456,9.78729,310.8427,349.2766
0.6973319,0.1915558,0.4488613,-0.9684359,356.779,313.9084,3.796479,0.1350399,-0.05780031,-0.7580081,9.811694,310.8683,349.0861
0.7080702,0.1916912,0.4487866,-0.9684435,356.7531,313.8558,3.755752,0.1349136,-0.05724965,-0.7582662,9.739095,310.8588,348.9537
0.7189724,0.1920171,0.4487219,-0.9685864,356.8059,313.8152,3.668865,0.134802,-0.05667751,-0.7586491,9.556063,310.8171,348.8989
0.7300168,0.1922337,0.4486457,-0.9687424,356.8109,313.7855,3.5492,0.134677,-0.05619598,-0.7591095,9.352241,310.7722,348.9308
0.7409303,0.1922978,0.4485857,-0.9687525,356.7765,313.7592,3.563586,0.134603,-0.05575719,-0.7596626,9.099616,310.7035,349.0489
0.7531151,0.1928151,0.4484364,-0.9689769,356.8304,313.6377,3.412229,0.13461,-0.05527218,-0.7602063,8.871836,310.6552,349.1492
0.7630149,0.1930884,0.4482496,-0.9689546,356.9206,313.72,3.423652,0.1347028,-0.05479253,-0.7607386,8.703819,310.5193,349.1736
0.7740356,0.1936352,0.4481512,-0.9690052,356.9659,313.763,3.248096,0.1347013,-0.05442506,-0.7612038,8.569676,310.3748,349.1515
0.7858213,0.1939678,0.448228,-0.9689073,356.9407,313.8123,3.279574,0.1346252,-0.05432898,-0.7617255,8.469042,310.2069,349.192
0.7971399,0.1941492,0.4483189,-0.9688563,356.913,313.8551,3.319849,0.1345108,-0.05436077,-0.7622628,8.378098,310.0491,349.352
0.8080438,0.19453,0.4483577,-0.9688881,356.9179,313.8878,3.311956,0.1344666,-0.05447689,-0.7627135,8.332968,309.9623,349.5296
0.819797,0.1946951,0.4484108,-0.9688478,356.9013,313.8433,3.31874,0.1345501,-0.05446466,-0.7630181,8.268504,309.9761,349.5937
0.8305817,0.195381,0.4485534,-0.969004,356.8164,313.8326,3.281755,0.1346633,-0.05444564,-0.7632515,8.258427,310.0735,349.6274
0.8418109,0.1959847,0.4486898,-0.9692112,356.6755,313.7753,3.287932,0.1347613,-0.05447872,-0.763526,8.251369,310.142,349.7163
0.852652,0.1963558,0.4487321,-0.9693653,356.6099,313.6832,3.351872,0.1348549,-0.05455735,-0.7638326,8.190631,310.1169,349.8532
0.8631058,0.1961506,0.4486689,-0.9693413,356.7589,313.75,3.395052,0.1349383,-0.05473212,-0.7641814,8.067353,310.0499,350.0945
0.8753358,0.1966133,0.4485628,-0.9695162,356.8871,313.6905,3.488748,0.1350157,-0.05495669,-0.7645318,7.910271,310.0128,350.4092
0.8858807,0.1967721,0.4485784,-0.9695692,356.9683,313.6733,3.454237,0.1350718,-0.05524747,-0.7648822,7.779255,309.9878,350.833
0.8964123,0.1967694,0.4485565,-0.9694625,356.9164,313.7188,3.514836,0.1351806,-0.055569,-0.7651092,7.752954,309.9758,351.2396
0.9082764,0.1967792,0.4485724,-0.9693812,356.8933,313.7051,3.50162,0.1353429,-0.05584489,-0.7652333,7.759151,309.9806,351.5038
0.9192534,0.1969068,0.4485694,-0.9693528,356.8773,313.716,3.523172,0.1355571,-0.05617238,-0.7652373,7.79488,309.9774,351.6357
0.9305288,0.1970042,0.4485994,-0.969348,356.8642,313.6898,3.526489,0.1358639,-0.05645283,-0.765129,7.787776,310.0039,351.696
0.94195,0.197067,0.4485804,-0.9693735,356.8039,313.6616,3.530219,0.1363966,-0.05656419,-0.7647245,7.723388,310.1873,351.5587
0.9527,0.1971118,0.4485923,-0.9693188,356.813,313.6436,3.529793,0.1369741,-0.05652258,-0.7642159,7.618899,310.5123,351.4258
0.9635891,0.1970992,0.448549,-0.9692506,356.8084,313.6574,3.541353,0.1375149,-0.05643876,-0.7637541,7.648938,310.8195,351.2628
0.9746563,0.1971797,0.448441,-0.9691843,356.8634,313.6719,3.567149,0.1379599,-0.0564956,-0.7633427,7.892463,310.9496,351.1474
0.9857092,0.1972199,0.4483004,-0.9690722,356.9608,313.708,3.605793,0.13834,-0.05664956,-0.7629461,8.240829,310.9256,350.9872
0.9970016,0.1971726,0.4481977,-0.9689152,357.0177,313.6971,3.583112,0.1386699,-0.05690064,-0.7626573,8.535913,310.777,350.7307
1.008438,0.1971329,0.4481456,-0.9687685,357.0165,313.6706,3.564756,0.139004,-0.05717451,-0.7624555,8.661597,310.6189,350.4957
1.019622,0.1970783,0.4479872,-0.9685464,357.063,313.7432,3.622003,0.1392866,-0.05748723,-0.7623446,8.728879,310.5313,350.4156
1.030811,0.1970318,0.4477659,-0.9683115,357.1631,313.848,3.631351,0.1394464,-0.05792238,-0.7623463,8.974225,310.4927,350.6132
1.041639,0.1969596,0.4474569,-0.968034,357.3277,314.0314,3.704286,0.1395144,-0.05843335,-0.7623388,9.318955,310.4709,350.9252
1.052684,0.1974244,0.4471325,-0.967463,357.5511,314.2246,3.897536,0.1395695,-0.05894439,-0.7623591,9.572046,310.4478,351.1867
1.063696,0.1972841,0.4469733,-0.9673242,357.5526,314.6912,3.58927,0.139744,-0.05929612,-0.7622854,9.642601,310.4011,351.2138
1.074927,0.1974702,0.4469553,-0.9671348,357.5219,314.6406,3.594197,0.1399272,-0.059584,-0.7622046,9.661477,310.4063,351.2212
1.086312,0.1974214,0.4467481,-0.9670302,357.5099,314.6988,3.779064,0.1401067,-0.05971018,-0.7621313,9.584194,310.5085,351.2901
1.097243,0.1975303,0.4466634,-0.9669366,357.5761,314.7401,3.891093,0.1403437,-0.05967179,-0.7620648,9.378299,310.6941,351.3351
1.108504,0.1976318,0.4468368,-0.9669418,357.6772,314.666,3.81939,0.1405521,-0.0596165,-0.7620464,9.280354,310.8046,351.3683
1.119443,0.1974949,0.4469642,-0.9669662,357.5209,314.5643,3.755561,0.1404669,-0.0594978,-0.7621186,9.358173,310.7247,351.3291
1.130574,0.1975696,0.4469925,-0.9669375,357.4141,314.525,3.740529,0.1404657,-0.05950906,-0.7621729,9.430436,310.6411,351.3151
1.141758,0.197587,0.447057,-0.9669781,357.434,314.4892,3.741978,0.1405719,-0.05959058,-0.7623152,9.503265,310.4435,351.2711
1.152987,0.197642,0.4470643,-0.9670249,357.4001,314.4389,3.704157,0.1405739,-0.05962483,-0.7624841,9.464133,310.3112,351.2512
1.163873,0.1977514,0.447122,-0.967115,357.4439,314.3913,3.639654,0.1405339,-0.0596052,-0.7626032,9.456906,310.2967,351.2779
1.175207,0.1978408,0.4471601,-0.9672066,357.4592,314.3489,3.56794,0.1404853,-0.05957778,-0.7627058,9.532866,310.2927,351.3061
1.186118,0.1979886,0.4471824,-0.9671683,357.5377,314.4489,3.535097,0.1404055,-0.05955448,-0.7628632,9.64143,310.26,351.3537
1.197108,0.1982284,0.4472517,-0.9671811,357.5242,314.5001,3.425567,0.1403309,-0.05957742,-0.7629842,9.645141,310.2127,351.3426
1.208213,0.1982415,0.4473096,-0.967084,357.4388,314.4704,3.475267,0.1402004,-0.05968222,-0.7631814,9.615907,310.1458,351.3374
1.219515,0.1984589,0.4474147,-0.9670643,357.414,314.5148,3.478225,0.1400551,-0.05980799,-0.7633623,9.607228,310.0974,351.3634
1.230767,0.1986631,0.4475075,-0.9670187,357.3718,314.4957,3.476158,0.139989,-0.05982651,-0.7634245,9.575575,310.1304,351.3711
1.241751,0.1989354,0.447662,-0.9669983,357.3327,314.5109,3.461311,0.1398562,-0.05984791,-0.7635792,9.52003,310.1661,351.3823
1.253386,0.1994486,0.4479099,-0.967049,357.1147,314.6367,3.409438,0.1397056,-0.05983421,-0.7637393,9.565639,310.1907,351.403
1.263828,0.1997061,0.4480277,-0.9670357,357.0612,314.6864,3.385912,0.1392134,-0.05980663,-0.7641231,10.0004,310.1272,351.394
1.275449,0.1999378,0.4481362,-0.9670185,357.0688,314.696,3.322718,0.1390023,-0.05976783,-0.7642444,10.36427,309.9689,351.1263
1.286687,0.2001608,0.4482884,-0.9670952,357.0034,314.7935,3.234486,0.1387918,-0.05969473,-0.764414,10.60085,309.7364,350.6893
1.297803,0.2003085,0.4484416,-0.9671944,356.9467,314.8022,3.107006,0.1385277,-0.05963067,-0.764671,10.7085,309.4113,350.2317
1.308743,0.2002564,0.448433,-0.9671764,356.9954,314.7434,3.179846,0.1381772,-0.05960819,-0.7650222,10.76313,309.1799,350.0362
1.319701,0.2003276,0.4485203,-0.9672701,356.9792,314.6711,3.147791,0.1378352,-0.05954504,-0.7653412,10.75912,309.0595,349.9842
1.330569,0.2004272,0.4486832,-0.9673733,356.9571,314.5805,3.165465,0.1374645,-0.05949744,-0.7656707,10.60191,309.0124,350.0591
1.346611,0.2005016,0.4488249,-0.9674004,356.9011,314.5455,3.200232,0.1371079,-0.05945693,-0.7659724,10.28187,309.0785,350.2584
1.354844,0.2005381,0.4487981,-0.9673869,356.9324,314.5262,3.246558,0.1368235,-0.05934803,-0.7661974,10.0876,309.1416,350.3579
1.364526,0.2006153,0.4488734,-0.9673938,356.969,314.4426,3.28019,0.1365432,-0.05916971,-0.7663654,9.931417,309.2648,350.4819
1.379613,0.2007044,0.4489955,-0.9672755,356.8453,314.4172,3.330231,0.1362652,-0.05896049,-0.7664798,9.873338,309.3753,350.581
1.388569,0.2006698,0.4490747,-0.9671868,356.7668,314.5081,3.307688,0.135993,-0.05876886,-0.7666339,9.896107,309.3881,350.6088
1.398759,0.200668,0.4490986,-0.9670336,356.7551,314.5221,3.314038,0.136062,-0.05876026,-0.7666096,9.97628,309.3167,350.5146
1.410064,0.2006214,0.4491476,-0.9668548,356.742,314.5929,3.334412,0.1357355,-0.05838422,-0.7668858,10.03275,309.1868,350.3813
1.420531,0.2005614,0.4491529,-0.9665664,356.691,314.6517,3.355003,0.135562,-0.05804691,-0.7671074,10.10852,309.065,350.2363
1.431399,0.2003979,0.4491137,-0.9662839,356.6955,314.7801,3.417023,0.135509,-0.05777317,-0.7672954,10.15976,308.9503,350.1219
1.442661,0.2002777,0.44895,-0.9659173,356.7174,314.7805,3.531979,0.1354742,-0.0575566,-0.7675034,10.16381,308.852,350.0376
1.452869,0.2001704,0.4488681,-0.96576,356.7348,314.7696,3.495923,0.135455,-0.05740241,-0.7677423,10.1192,308.7618,349.994
1.464048,0.2001926,0.4488692,-0.9656738,356.7446,314.7313,3.474934,0.1354763,-0.05733563,-0.7679552,10.08417,308.6632,349.9781
1.475507,0.1999831,0.4488097,-0.9652575,356.7308,314.7714,3.489986,0.1355075,-0.05733097,-0.7681327,10.08066,308.5971,350.0379
1.48636,0.1996291,0.4487245,-0.9646302,356.6465,314.8135,3.461782,0.1355149,-0.05743174,-0.7682214,10.09491,308.5874,350.0995
1.497701,0.1994341,0.4486313,-0.9642282,356.6379,314.7646,3.397755,0.1355128,-0.0575885,-0.7683332,10.1045,308.5555,350.1238
1.508785,0.1990285,0.4485266,-0.9635099,356.6345,314.7689,3.298985,0.1355239,-0.05788079,-0.7684984,10.14796,308.4561,350.1385
1.519992,0.1987933,0.4485078,-0.963025,356.6433,314.785,3.256738,0.1355653,-0.05819594,-0.7685685,10.21212,308.3712,350.1263
1.530503,0.198591,0.4484224,-0.9624957,356.5927,314.7668,3.273398,0.1356515,-0.05847124,-0.7684782,10.3049,308.3443,350.0527
1.541675,0.1981596,0.4483516,-0.9616355,356.5623,314.7293,3.165331,0.1357361,-0.05861314,-0.7683406,10.3257,308.3677,349.9619
1.552617,0.1978696,0.4483143,-0.9610721,356.5031,314.7856,3.200113,0.1358936,-0.05889672,-0.7681171,10.30222,308.4128,349.7707
1.56406,0.1973941,0.4482475,-0.9601942,356.4202,314.8061,3.192463,0.1359537,-0.05920436,-0.7679189,10.24932,308.4413,349.6649
1.575125,0.1968005,0.4481648,-0.9591097,356.3333,314.7916,3.18844,0.135951,-0.05953979,-0.7677552,10.25182,308.4509,349.6193
1.586792,0.1961428,0.4481,-0.9580185,356.2622,314.8114,3.261885,0.1358292,-0.06001218,-0.7675247,10.2568,308.4698,349.6396
1.597818,0.1955785,0.4481142,-0.9572638,356.2598,314.8655,3.289721,0.1356957,-0.06050807,-0.7673261,10.27957,308.4998,349.6445
1.60897,0.1947914,0.4480136,-0.956023,356.1985,314.8771,3.381973,0.1354348,-0.06140938,-0.7669963,10.36288,308.5483,349.6773
