2018/06/28 - 02:22:58.0346910,10.16558,1,0,User hit user's target,0.8586782,4.922963,5.609124
2018/06/28 - 02:23:00.2813509,12.41225,1,2,User missed, , , 
2018/06/28 - 02:23:00.5915220,12.72122,2,2,User hit user's target,3.954299,5.030077,2.126674
2018/06/28 - 02:23:01.3927730,13.52341,1,2,User missed, , , 
2018/06/28 - 02:23:01.7717589,13.901,2,2,User hit user's target,4.028116,7.970203,1.335868
2018/06/28 - 02:23:03.3154074,15.44569,1,2,User missed, , , 
2018/06/28 - 02:23:05.6039778,17.73466,0,0,User missed, , , 
2018/06/28 - 02:23:06.2603872,18.39119,1,0,User hit user's target,-2.11503,8.369749,0.7022082
2018/06/28 - 02:23:06.4827974,18.61404,0,0,User missed, , , 
2018/06/28 - 02:23:07.8046190,19.9356,0,0,User missed, , , 
2018/06/28 - 02:23:08.1269765,20.25698,1,0,User hit user's target,-4.150891,5.549446,3.718625
2018/06/28 - 02:23:08.7034663,20.83474,0,0,User missed, , , 
2018/06/28 - 02:23:08.9950706,21.12488,1,0,User hit user's target,-1.738562,8.560469,4.651068
2018/06/28 - 02:23:14.0162821,26.1468,0,1,User missed, , , 
2018/06/28 - 02:23:14.3493688,26.47961,1,1,User hit user's target,1.829477,7.424512,4.009447
2018/06/28 - 02:23:14.5717745,26.70187,0,1,User missed, , , 
2018/06/28 - 02:23:14.7516809,26.88187,0,1,User missed, , , 
2018/06/28 - 02:23:14.9494870,27.07953,0,1,User missed, , , 
2018/06/28 - 02:23:15.1495881,27.27985,0,1,User missed, , , 
2018/06/28 - 02:23:15.3490173,27.47928,1,1,User hit user's target,4.162209,7.082957,1.655567
2018/06/28 - 02:23:15.6033355,27.73415,0,0,User missed, , , 
2018/06/28 - 02:23:16.5497836,28.67962,1,0,User hit user's target,0.3366266,7.519323,4.305773
2018/06/28 - 02:23:18.8168649,30.94601,2,0,User hit user's target,-1.068671,2.940357,4.698231
2018/06/28 - 02:23:19.6819970,31.81292,1,1,User hit peer's target,-3.584063,7.808739,3.56003
2018/06/28 - 02:23:20.4272825,32.55727,2,1,User hit user's target,-1.326906,6.610571,4.361491
2018/06/28 - 02:23:21.4500963,33.57977,1,1,User missed, , , 
2018/06/28 - 02:23:21.8709464,34.00104,0,1,User missed, , , 
2018/06/28 - 02:23:22.1262913,34.25652,1,0,User hit user's target,-0.8200843,2.738117,5.139736
2018/06/28 - 02:23:22.8282617,34.95796,0,0,User missed, , , 
2018/06/28 - 02:23:23.1364374,35.26757,1,0,User hit user's target,-3.487653,2.281143,2.333255
2018/06/28 - 02:23:23.4146928,35.54487,0,0,User missed, , , 
2018/06/28 - 02:23:23.6291189,35.75851,1,0,User hit user's target,-3.80959,2.169833,-0.3671687
2018/06/28 - 02:23:26.9005036,39.0295,0,0,User missed, , , 
2018/06/28 - 02:23:27.1817521,39.3126,0,0,User missed, , , 
2018/06/28 - 02:23:27.4949124,39.62484,0,0,User missed, , , 
2018/06/28 - 02:23:27.7506956,39.8806,0,0,User missed, , , 
2018/06/28 - 02:23:28.0179797,40.14829,1,0,User hit user's target,1.756229,7.803366,3.338689
2018/06/28 - 02:23:28.3602636,40.49171,0,0,User missed, , , 
2018/06/28 - 02:23:28.8943894,41.02444,1,1,User hit user's target,4.517533,7.014667,2.10324
2018/06/28 - 02:23:29.1167809,41.24662,0,1,User missed, , , 
2018/06/28 - 02:23:29.4947571,41.62473,0,1,User missed, , , 
2018/06/28 - 02:23:29.7506117,41.88055,1,1,User hit user's target,2.684,5.90668,3.936572
2018/06/28 - 02:23:30.6741407,42.80299,0,1,User missed, , , 
2018/06/28 - 02:23:31.3499525,43.48019,1,1,User hit user's target,-3.732995,5.263109,3.383419
2018/06/28 - 02:23:34.1597771,46.29063,2,1,User hit user's target,-2.977722,4.797681,3.803874
2018/06/28 - 02:23:35.2289940,47.35857,3,1,User hit user's target,1.680849,7.712827,4.436385
2018/06/28 - 02:23:36.3934590,48.524,4,1,User hit user's target,-0.7527272,3.759361,4.359849
2018/06/28 - 02:23:46.2833887,58.41423,3,5,User missed, , , 
2018/06/28 - 02:23:46.5965504,58.72664,4,5,User hit user's target,2.047717,3.754633,4.676637
2018/06/28 - 02:23:48.4287525,60.55836,3,6,User missed, , , 
2018/06/28 - 02:23:48.9064049,61.03633,2,6,User missed, , , 
2018/06/28 - 02:23:49.2604620,61.3917,3,6,User hit user's target,-2.520365,8.104189,3.478757
2018/06/28 - 02:23:50.0513455,62.18121,4,6,User hit user's target,2.891315,6.362282,4.209002
2018/06/28 - 02:23:50.6482865,62.77849,3,7,User missed, , , 
2018/06/28 - 02:23:51.0262721,63.15653,3,5,User missed, , , 
2018/06/28 - 02:23:52.7282174,64.85829,2,0,User missed, , , 
2018/06/28 - 02:23:53.1826660,65.3135,1,0,User missed, , , 
2018/06/28 - 02:23:53.5278510,65.65842,2,0,User hit user's target,-1.060288,5.159193,-4.56067
2018/06/28 - 02:23:56.2295244,68.35969,4,0,User hit user's target,3.26461,8.247851,2.203364
2018/06/28 - 02:23:57.3954533,69.5253,6,0,User hit user's target,-1.71504,5.005558,4.840124
2018/06/28 - 02:23:58.8389187,70.96983,5,1,User missed, , , 
2018/06/28 - 02:23:59.2976757,71.42662,6,3,User hit user's target,-1.311309,7.91038,3.75044
2018/06/28 - 02:23:59.8620010,71.99268,7,3,User hit user's target,-1.07243,7.278253,4.765662
2018/06/28 - 02:24:00.4065844,72.53719,6,4,User missed, , , 
2018/06/28 - 02:24:00.8165443,72.9477,5,4,User missed, , , 
2018/06/28 - 02:24:01.2194657,73.3487,4,4,User missed, , , 
2018/06/28 - 02:24:01.6146513,73.74459,3,5,User missed, , , 
2018/06/28 - 02:24:01.9143400,74.04424,2,5,User missed, , , 
2018/06/28 - 02:24:02.2275080,74.35777,1,5,User missed, , , 
2018/06/28 - 02:24:02.4947927,74.62469,2,5,User hit user's target,1.663881,8.458013,4.057811
2018/06/28 - 02:24:02.8149938,74.94656,1,5,User missed, , , 
2018/06/28 - 02:24:03.1510734,75.28009,2,5,User hit user's target,1.466944,8.230094,2.800892
2018/06/28 - 02:24:03.4064607,75.53702,1,5,User missed, , , 
2018/06/28 - 02:24:03.9380558,76.06944,0,4,User missed, , , 
2018/06/28 - 02:24:04.3150493,76.43626,1,4,User hit user's target,2.890084,2.846389,2.677593
2018/06/28 - 02:24:04.5743550,76.70403,0,3,User missed, , , 
2018/06/28 - 02:24:05.7299121,77.85951,0,2,User missed, , , 
2018/06/28 - 02:24:06.1745133,78.30412,1,2,User hit user's target,-2.859282,5.880719,3.487536
2018/06/28 - 02:24:07.2526352,79.38279,0,2,User missed, , , 
2018/06/28 - 02:24:07.5833690,79.71383,0,2,User missed, , , 
2018/06/28 - 02:24:07.8605970,79.99162,1,2,User hit user's target,-3.825917,2.975859,2.818232
2018/06/28 - 02:24:09.6594341,81.79081,2,0,User hit user's target,0.4141228,7.696804,3.955221
2018/06/28 - 02:24:10.4943717,82.62443,1,0,User missed, , , 
2018/06/28 - 02:24:10.8813591,83.013,2,0,User hit user's target,2.680862,3.928852,4.246628
2018/06/28 - 02:24:15.0514064,87.18185,1,4,User missed, , , 
2018/06/28 - 02:24:15.3955013,87.52502,2,4,User hit user's target,2.703085,6.035927,4.511072
2018/06/28 - 02:24:16.2619260,88.39255,3,4,User hit user's target,2.302187,4.833805,3.514884
2018/06/28 - 02:24:17.3741507,89.50343,2,5,User missed, , , 
2018/06/28 - 02:24:17.6511943,89.78127,3,5,User hit user's target,2.30138,2.942007,3.503892
2018/06/28 - 02:24:17.9616331,90.09258,2,5,User missed, , , 
2018/06/28 - 02:24:18.2668204,90.39597,1,5,User missed, , , 
