Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01133881,-0.5486523,0.2033215,0.112702,36.25592,94.3453,358.6416,-0.3806863,-0.1254124,0.03585117,351.9125,68.64711,346.4885
0.02200433,-0.5485217,0.2032479,0.1120056,36.28484,94.17248,358.5635,-0.3802283,-0.1267926,0.03705582,354.211,67.47261,347.2065
0.033342,-0.5483761,0.2031135,0.1113635,36.26988,94.03453,358.5025,-0.3796508,-0.1278014,0.03757564,356.0887,68.24845,347.4279
0.04472376,-0.5482833,0.2030353,0.1106927,36.3132,93.87761,358.4128,-0.3793392,-0.1284342,0.03760771,356.7747,67.85914,347.1646
0.05566804,-0.5482076,0.202894,0.1100943,36.32704,93.7541,358.3534,-0.378666,-0.1287704,0.03759278,356.7979,68.07774,347.0809
0.06667604,-0.5481937,0.2027351,0.1094445,36.34394,93.56167,358.2347,-0.3780417,-0.1291892,0.03774826,356.5235,68.63279,347.438
0.07812236,-0.5482519,0.202499,0.1088221,36.34331,93.40266,358.1595,-0.3773754,-0.1295606,0.0380063,355.6916,69.47934,348.1792
0.08865704,-0.5483546,0.2024148,0.1082035,36.47713,93.26647,358.1017,-0.3767802,-0.1299837,0.0385595,355.0427,69.91879,349.1202
0.09979418,-0.5485033,0.202225,0.1075812,36.51769,93.09113,357.9668,-0.3761449,-0.1303965,0.03918281,354.3332,70.40276,349.8798
0.1112357,-0.5486374,0.2020733,0.1069945,36.54607,92.97873,357.8665,-0.3755058,-0.1308411,0.0397478,353.9076,70.48116,350.2689
0.1218836,-0.5487613,0.2019415,0.106393,36.545,92.86826,357.8177,-0.3747545,-0.1312077,0.04020269,353.7397,70.29214,350.1341
0.133529,-0.5488772,0.2018995,0.1057788,36.52813,92.75251,357.7234,-0.3737964,-0.1313394,0.04043229,353.6156,70.20162,349.6028
0.1446309,-0.5489472,0.201963,0.1052088,36.55307,92.67474,357.6021,-0.3731544,-0.1314874,0.04023708,353.5227,70.35087,348.799
0.1553997,-0.5490722,0.2018754,0.1045553,36.47894,92.57244,357.6021,-0.371976,-0.1318354,0.0402555,354.0548,71.03356,348.5134
0.1661152,-0.5491772,0.2018759,0.1040376,36.45675,92.53729,357.5664,-0.3703851,-0.1320244,0.04062124,354.7048,71.75999,348.4331
0.17733,-0.5493116,0.2019227,0.1035201,36.4253,92.46643,357.4631,-0.3703269,-0.1319071,0.04082054,353.1564,70.88562,347.6917
0.1886188,-0.5495416,0.2019242,0.1029562,36.3562,92.35638,357.4391,-0.3697904,-0.1323536,0.04083304,352.0397,70.21555,346.9662
0.1996356,-0.5497595,0.2019932,0.102506,36.33497,92.29401,357.4042,-0.36928,-0.1324622,0.04086708,350.8689,70.4364,346.3102
0.2110137,-0.5500196,0.2020881,0.1021169,36.31293,92.22613,357.4326,-0.3687236,-0.1325623,0.0414033,349.8224,70.89587,346.5028
0.2227276,-0.5502712,0.2022118,0.1017486,36.24001,92.09749,357.4237,-0.3677279,-0.132611,0.04213615,349.9234,71.45395,347.0783
0.2339074,-0.5505096,0.2024154,0.101398,36.18229,91.94868,357.3627,-0.3666213,-0.1323963,0.04288439,352.5245,71.6348,347.3738
0.2445821,-0.5507103,0.202654,0.1011471,36.03526,91.80272,357.3098,-0.3658933,-0.1324082,0.04336084,354.0995,71.57375,346.6496
0.2554185,-0.5509075,0.2029012,0.1008773,35.86372,91.65312,357.3311,-0.3652307,-0.1321331,0.04414969,355.2991,70.78371,345.6227
0.2668225,-0.5510321,0.2033198,0.100812,35.70296,91.53082,357.2682,-0.364857,-0.1317661,0.04496245,355.7011,69.702,344.6569
0.277703,-0.5512342,0.203702,0.1006307,35.47536,91.27505,357.2472,-0.3648482,-0.1315043,0.0458899,355.7016,68.65588,343.7785
0.2889537,-0.5514737,0.2042405,0.1005664,35.23916,90.96205,357.2178,-0.3648995,-0.1313648,0.0470136,356.1801,67.95445,343.2254
