Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01110442,0.476993,0.7685947,-0.8457348,16.6291,351.1958,358.876,0.4529747,0.5015636,-0.603567,355.0669,331.9153,355.3295
0.02181148,0.4774467,0.7684975,-0.8464257,16.78449,351.3365,358.9006,0.4511687,0.4977127,-0.6002163,356.4684,332.8596,355.4691
0.03344411,0.4779773,0.7682526,-0.8471157,17.06212,351.3414,358.7887,0.4492378,0.4939967,-0.5975736,357.9115,333.2288,355.7356
0.04455224,0.4785494,0.7679092,-0.8477415,17.29681,351.4244,358.8176,0.4476505,0.4911695,-0.5946105,358.8661,333.8981,355.8997
0.05584439,0.4790881,0.767589,-0.8483165,17.55392,351.5461,358.8234,0.4469766,0.4890729,-0.5914764,359.1587,335.106,355.8428
0.06659127,0.4796633,0.7673244,-0.8488666,17.75043,351.6627,358.7839,0.4471176,0.4875187,-0.5881122,358.9819,336.9184,355.3669
0.0774158,0.4802538,0.7671298,-0.8494089,17.96108,351.7974,358.7559,0.4467821,0.4855537,-0.5853021,359.2522,337.5181,355.2466
0.08845451,0.4808463,0.7670053,-0.8499494,18.15642,351.9301,358.6976,0.4459217,0.4831499,-0.5832329,0.4283767,336.5847,355.5821
0.09957515,0.4814913,0.7668661,-0.8504197,18.29365,352.0339,358.6815,0.4449379,0.48087,-0.5812957,2.412214,335.5949,355.9061
0.1105911,0.4820799,0.7667736,-0.8508646,18.46088,352.1839,358.7049,0.4449573,0.4796735,-0.58152,3.588204,334.5949,355.5148
0.1217883,0.482716,0.7667333,-0.8512586,18.6126,352.2476,358.6814,0.4443342,0.4789816,-0.580798,3.913149,334.1215,355.1405
0.1341624,0.483237,0.766738,-0.8514981,18.62703,352.3685,358.7114,0.4439653,0.4789736,-0.5819743,3.615889,332.3278,354.5909
0.1451312,0.4837502,0.7667458,-0.8516787,18.57459,352.5322,358.7689,0.4436654,0.4788235,-0.5825815,3.216166,331.6926,354.9042
0.156053,0.484226,0.7667658,-0.8517633,18.4379,352.6495,358.746,0.4437802,0.4792203,-0.5825806,2.660147,331.7438,355.2771
0.1669629,0.4846558,0.7668382,-0.8519023,18.43765,352.7715,358.6826,0.4443107,0.4794971,-0.5819453,2.000865,332.3551,355.4721
0.1778884,0.4850889,0.7667667,-0.8520926,18.44015,352.8837,358.6818,0.4452085,0.4797812,-0.5808911,1.142741,333.8996,355.7289
0.1888665,0.4854226,0.7667429,-0.8524063,18.65061,353.0162,358.6847,0.44599,0.4799216,-0.5800973,0.5570878,335.4169,356.0771
0.1998825,0.4857527,0.7666036,-0.8527595,18.83422,353.1125,358.7245,0.4466357,0.4801012,-0.5794876,0.4102221,336.4797,356.3693
0.2112116,0.4860757,0.7664673,-0.8531311,19.03115,353.1081,358.7773,0.4472465,0.4803845,-0.5791892,0.4906138,336.5988,356.2857
0.2223621,0.4862683,0.7663584,-0.8534173,19.13807,353.1754,358.9237,0.4479128,0.4806328,-0.5790449,0.6973578,336.1871,355.8379
0.2333704,0.4865102,0.7663687,-0.8536317,19.18139,353.1362,358.9502,0.4486105,0.4807087,-0.5790019,1.110899,335.4535,355.1713
0.2444182,0.4865303,0.7664469,-0.8536618,19.08946,353.123,358.9383,0.4493141,0.4808498,-0.5790378,1.647954,334.4976,354.3814
0.2554831,0.4864595,0.7664948,-0.8536078,19.02261,353.106,358.9009,0.4501371,0.4812823,-0.5791808,1.708093,333.8379,353.746
0.2666609,0.4866123,0.7664632,-0.853811,18.99312,353.1319,358.8805,0.4511234,0.4817797,-0.5793766,1.299898,333.7683,353.2513
0.2773261,0.4867734,0.7663816,-0.8542006,19.05775,353.2014,358.848,0.4520527,0.482074,-0.5794187,0.9229946,333.9373,352.9343
0.2890421,0.486905,0.7660261,-0.8549244,19.25366,353.2275,358.7471,0.4529099,0.4820938,-0.5791431,0.4801403,334.6187,353.0095
0.2994485,0.4869267,0.7656866,-0.8554705,19.52867,353.2053,358.7674,0.453591,0.4820603,-0.5788268,0.01104719,335.2727,353.16
0.3105578,0.4868739,0.7652191,-0.856155,19.90707,353.1576,358.8049,0.4540525,0.4821408,-0.578468,359.3791,335.7619,353.2627
0.3219609,0.4868268,0.7647107,-0.8568925,20.3543,353.0558,358.8019,0.4543518,0.4822931,-0.5781896,358.6743,335.5628,353.1689
0.3327029,0.4868101,0.7641523,-0.8575991,20.74488,352.9406,358.8549,0.4539742,0.4823753,-0.5789602,357.7715,334.1708,353.255
0.3441899,0.4868539,0.7636393,-0.8582849,21.10315,352.8213,358.9901,0.4539622,0.4821128,-0.5787339,357.5454,333.7093,353.0062
0.3551416,0.4869455,0.763263,-0.8588687,21.36671,352.6822,359.0771,0.4537614,0.4821461,-0.5785542,357.3602,333.1446,352.6228
0.3661416,0.4871068,0.7629052,-0.8593999,21.5178,352.5639,359.1908,0.4537076,0.4822802,-0.5780722,357.2542,332.3579,351.9898
0.3773891,0.4873898,0.7624657,-0.8599641,21.65105,352.3717,359.3018,0.4539344,0.4823484,-0.5773951,357.154,331.6685,351.3664
0.388714,0.4875334,0.7619878,-0.8605736,21.824,352.2637,359.2958,0.4543707,0.4824928,-0.5763066,357.0038,331.2404,350.7528
0.3996471,0.4878071,0.7614084,-0.8613485,22.10623,352.1125,359.2848,0.4548935,0.4826784,-0.5748804,356.6297,331.2028,350.1879
0.4106455,0.4880385,0.760773,-0.8621744,22.41067,352.0019,359.2345,0.4553401,0.4828231,-0.5729553,356.028,331.7768,349.7168
0.421868,0.4883425,0.760221,-0.8631091,22.79974,351.8438,359.1111,0.4554471,0.4829079,-0.5711744,355.417,332.5256,349.7473
0.4329934,0.4886044,0.7596885,-0.8639708,23.04985,351.7996,359.1052,0.4553437,0.4829836,-0.5694687,354.7452,333.452,350.218
0.4440199,0.4889303,0.7592452,-0.8648008,23.22968,351.737,359.1554,0.4551222,0.4828038,-0.5677325,354.1371,334.4322,350.8129
0.4550572,0.4892647,0.7588469,-0.8656703,23.35759,351.7297,359.2511,0.4548624,0.4823953,-0.5657102,353.97,335.446,351.3286
0.466716,0.4896396,0.7583634,-0.866598,23.4967,351.7128,359.3982,0.4543621,0.4818395,-0.5633977,354.4364,336.3038,351.701
