Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01082622,0.004267789,-0.04664922,-0.1003643,21.07924,357.3805,1.775893,0.08326795,-0.4208957,0.158739,328.4418,327.9407,303.6838
0.02270859,0.004158025,-0.04638019,-0.1001939,20.92448,357.2519,1.72039,0.08286359,-0.4207077,0.158911,327.8448,326.4593,303.6653
0.03368244,0.004138615,-0.04608494,-0.1000213,20.79211,357.0553,1.660321,0.0825299,-0.4205714,0.1591893,327.495,326.1165,303.5428
0.06759273,0.003984409,-0.04606231,-0.1000892,20.69267,356.9388,1.552697,0.08115575,-0.4202922,0.1605989,328.2746,325.9164,303.7277
0.07735371,0.00382062,-0.04541776,-0.09904858,20.20396,356.337,1.175517,0.07733017,-0.4199186,0.1648491,330.1928,326.1876,305.1435
0.0880983,0.003764293,-0.0454713,-0.09890085,20.18734,356.1919,1.070895,0.07572638,-0.4199279,0.1664142,331.3906,326.5352,306.2132
0.100648,0.003712896,-0.04557041,-0.09883334,20.23767,356.0776,1.014586,0.07441479,-0.4199922,0.1675364,332.3642,326.7031,307.1172
0.1100764,0.003697377,-0.04571398,-0.09874368,20.21721,355.9342,0.9791186,0.07369838,-0.4202476,0.1680222,332.7126,326.7925,307.5953
0.1204473,0.003654923,-0.04575804,-0.09867699,20.22812,355.7155,0.8274179,0.07306613,-0.4204378,0.1683687,332.7874,326.6429,307.786
0.1317738,0.0035186,-0.04572421,-0.09865876,20.34633,355.5793,0.7800396,0.07233505,-0.4205392,0.1689417,332.7937,326.1844,307.9455
0.1428031,0.003427971,-0.04587985,-0.09862909,20.31717,355.3916,0.6584973,0.07160327,-0.4204715,0.1700962,332.8778,325.6194,307.7907
0.1536316,0.003418889,-0.04593325,-0.09886082,20.38905,355.4133,0.7239264,0.07186409,-0.4206541,0.1696709,332.6258,325.9398,307.6818
0.1650691,0.003284793,-0.04609738,-0.09890611,20.39077,355.3473,0.6590471,0.07107347,-0.4207462,0.1702883,332.7134,326.1342,307.9336
0.1765026,0.00328406,-0.04612396,-0.09896458,20.48061,355.1528,0.5392678,0.06948218,-0.4207749,0.1715521,333.4824,326.2307,308.7167
0.1871144,0.003244761,-0.04620715,-0.09906258,20.51545,355.0287,0.4747704,0.06776965,-0.4209046,0.1729637,334.5443,326.5601,309.6301
0.1985835,0.003153049,-0.04622601,-0.09911076,20.53895,354.935,0.4215436,0.0654498,-0.4211327,0.174495,335.9689,326.976,311.0938
0.2093593,0.003105114,-0.04628189,-0.09918053,20.48518,354.8031,0.4252796,0.06302589,-0.4214008,0.175896,337.3056,327.1932,312.6943
0.2233838,0.003114682,-0.04623919,-0.09934168,20.48378,354.5671,0.3712051,0.05980661,-0.4220167,0.1774453,338.8886,327.2459,314.9038
0.2315608,0.003044717,-0.04631158,-0.09943886,20.43467,354.3992,0.3380834,0.05714938,-0.4225064,0.1788923,340.17,327.4953,316.5558
0.2423725,0.002955258,-0.04624393,-0.09964494,20.49236,354.1704,0.2642969,0.05415542,-0.4231217,0.1802518,341.5165,327.8127,318.3799
0.253583,0.002903406,-0.0463043,-0.09990343,20.44628,353.8548,0.1924732,0.05135412,-0.423611,0.1814903,342.7042,328.0298,320.0726
0.2646146,0.002833638,-0.04627655,-0.1001674,20.4667,353.5515,0.1102075,0.04873934,-0.4239877,0.1826234,343.5974,328.2322,321.5372
0.2758774,0.002733145,-0.04619244,-0.1004786,20.4711,353.231,0.01729399,0.04609093,-0.4243507,0.1838478,344.595,328.4585,322.9242
0.2866641,0.002566504,-0.04604769,-0.1007374,20.44932,352.9706,359.9474,0.04334879,-0.4245842,0.1851027,345.6824,328.7606,324.4742
0.2978735,0.002436083,-0.04590288,-0.1010044,20.23072,352.5529,359.7503,0.04049063,-0.4247968,0.186377,346.8221,329.1868,326.0981
0.309134,0.002228454,-0.04560264,-0.1013032,20.09117,352.1925,359.6325,0.03751169,-0.4250638,0.1876479,347.9785,329.5388,327.7866
0.3202951,0.002081893,-0.04547236,-0.1015751,19.84332,351.811,359.5992,0.03426433,-0.4250436,0.188552,349.0334,329.8463,329.7011
0.3314862,0.001903412,-0.04507631,-0.1019419,19.72602,351.3915,359.5092,0.03094168,-0.4247953,0.1888641,349.6882,330.0359,331.7911
0.342261,0.001677826,-0.04468316,-0.102294,19.55645,350.953,359.3857,0.02754734,-0.4241768,0.1883775,349.77,329.8787,334.1092
0.3535699,0.001464523,-0.04437166,-0.1026528,19.22468,350.4589,359.3263,0.02418691,-0.423416,0.1877878,349.7112,329.5988,336.1992
0.36518,0.001194865,-0.04380937,-0.1031038,18.98767,349.9005,359.2434,0.02094979,-0.4223553,0.1870855,349.5851,329.1338,337.6478
0.3760967,0.0008959137,-0.04335556,-0.1035856,18.61383,349.2883,359.0981,0.01790528,-0.4212726,0.1866869,349.6738,328.732,338.7614
0.3865904,0.0005242825,-0.04290036,-0.104069,18.27449,348.7136,358.9847,0.01506291,-0.4198146,0.1861995,349.6931,328.1958,339.1004
0.3981693,0.0001423024,-0.04231368,-0.1046579,18.00829,348.0417,358.7119,0.01208413,-0.4185039,0.1858627,349.8792,327.8448,339.7796
0.4097413,-0.000239037,-0.04187429,-0.1052332,17.70029,347.4579,358.5738,0.009010524,-0.4171856,0.1855273,350.0825,327.5921,340.6113
0.4200718,-0.0005908757,-0.04135899,-0.1058978,17.42849,346.8428,358.3647,0.005919774,-0.4160112,0.1852558,350.2329,327.442,341.6563
0.4318358,-0.0008830652,-0.04082529,-0.1065439,17.16621,346.209,358.1792,0.002800349,-0.41496,0.1850473,350.365,327.3687,342.8763
0.4427388,-0.001228511,-0.0403082,-0.1072386,16.9026,345.6462,358.0005,-0.000362158,-0.4139328,0.1848477,350.4314,327.4512,344.3157
0.4539448,-0.001490242,-0.0398883,-0.1079711,16.64521,345.0937,357.9324,-0.003428151,-0.4128183,0.1844865,350.3316,327.495,345.7914
0.4647895,-0.001726002,-0.03942356,-0.1086926,16.44941,344.5181,357.8286,-0.00637893,-0.4116196,0.1839588,350.0468,327.4257,347.1211
0.4760182,-0.001919784,-0.03897046,-0.1094696,16.27617,343.9282,357.7151,-0.009177328,-0.4103281,0.1834618,349.7601,327.2499,348.1841
0.4870976,-0.002237874,-0.03854771,-0.1101869,16.04391,343.425,357.6393,-0.01195005,-0.4089812,0.1829646,349.5345,327.1098,349.1401
0.498427,-0.002474394,-0.0381382,-0.1109177,15.75946,342.8185,357.5559,-0.0145963,-0.4075541,0.1824232,349.4581,326.8371,349.7371
0.5095434,-0.00275794,-0.03770185,-0.1116212,15.49713,342.2375,357.5155,-0.01725257,-0.4062127,0.181842,349.464,326.3967,350.21
0.520501,-0.003062569,-0.03725004,-0.1123756,15.28968,341.6342,357.4105,-0.01996782,-0.4050135,0.181221,349.5906,325.9472,350.8546
0.5317522,-0.003291812,-0.03690986,-0.1131037,15.06232,341.0176,357.3512,-0.02280345,-0.4038622,0.180608,349.6523,325.7146,351.9067
0.5426496,-0.003508032,-0.0365151,-0.1138852,14.96933,340.4547,357.2694,-0.02592685,-0.4029801,0.1797611,349.4168,325.8411,353.9389
0.5538817,-0.003706752,-0.03621126,-0.1146191,14.75518,339.8714,357.2111,-0.02916634,-0.4021541,0.1789314,349.1371,326.0605,356.2711
0.5652447,-0.003956518,-0.03584408,-0.1153379,14.56105,339.2926,357.1042,-0.03247737,-0.4012584,0.1778603,348.5597,326.3872,358.9652
0.5761361,-0.004219412,-0.0355333,-0.1160695,14.3835,338.7639,357.0898,-0.03550192,-0.4001268,0.1767069,347.8764,326.457,1.100531
0.5872894,-0.00443335,-0.03520619,-0.1168054,14.24751,338.1608,357.0766,-0.0382806,-0.3987727,0.175659,347.4383,326.3385,2.437814
0.5986819,-0.004696873,-0.03490933,-0.1175519,14.09126,337.5311,357.0664,-0.04096361,-0.3971202,0.1746175,347.2493,325.9298,2.922827
0.6094263,-0.005025971,-0.03465449,-0.1182899,13.90773,336.909,357.0187,-0.0435218,-0.3957114,0.1737975,347.3616,325.5405,3.232449
0.6206857,-0.005308025,-0.03443465,-0.1191045,13.78028,336.2823,357.0257,-0.04630228,-0.3945523,0.1728796,347.5795,325.1341,3.724821
0.6323889,-0.005601007,-0.03420796,-0.1199447,13.68714,335.6787,356.9598,-0.0494921,-0.3937079,0.1717361,347.6309,324.8635,5.240982
0.6429068,-0.005824015,-0.03401041,-0.1207621,13.583,335.0649,356.9022,-0.05335429,-0.3934922,0.1702087,347.3475,324.8576,8.460914
0.6542732,-0.006055411,-0.03384093,-0.1216037,13.50837,334.5029,356.8616,-0.05755284,-0.3935655,0.1684793,346.6968,325.1362,12.80087
0.6652336,-0.006184559,-0.0337907,-0.1224465,13.41676,333.9698,356.8917,-0.06183654,-0.3935377,0.1662778,345.1467,325.4361,18.18085
0.6762263,-0.006271444,-0.03360479,-0.1232935,13.45062,333.3936,356.9046,-0.06551994,-0.3928556,0.1639501,343.4871,325.1225,22.21781
0.6872607,-0.006346047,-0.03350781,-0.1241251,13.4203,332.7986,356.8827,-0.06880762,-0.3917037,0.1618131,342.5395,324.4816,24.65592
0.6983474,-0.006488902,-0.03354195,-0.124907,13.3134,332.2663,356.9594,-0.07167084,-0.3899564,0.1596453,342.2953,323.604,25.29627
