Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/27 - 01:56:37.3624208,0.1101693,0.6594949,0.2597603,-0.01814611,12.21535,252.1702,359.3201,0.5056948,-0.2573318,-0.01818236,3.354142,248.3009,350.1054
2018/06/27 - 01:56:37.3733921,0.1210644,0.6594752,0.2597833,-0.01820496,12.20663,252.1706,359.3291,0.5056707,-0.2573268,-0.01817773,3.427415,248.2337,350.0744
2018/06/27 - 01:56:37.3853823,0.1321961,0.6594836,0.2597959,-0.01824956,12.20329,252.1561,359.3422,0.5056576,-0.2573235,-0.0181764,3.479414,248.2258,350.049
2018/06/27 - 01:56:37.3963314,0.1432359,0.6594899,0.2598054,-0.01829397,12.20536,252.1568,359.3496,0.5056635,-0.2573239,-0.01817936,3.461128,248.2328,350.0692
2018/06/27 - 01:56:37.4063037,0.1544964,0.6594993,0.2598212,-0.01836063,12.19133,252.1421,359.3651,0.5056701,-0.257325,-0.01818112,3.436293,248.2347,350.0876
2018/06/27 - 01:56:37.4182716,0.1653485,0.6595066,0.2598319,-0.01841307,12.17987,252.1325,359.3675,0.5056721,-0.2573241,-0.01818433,3.432221,248.2337,350.1059
2018/06/27 - 01:56:37.4282460,0.176848,0.6595131,0.2598324,-0.01845795,12.18057,252.135,359.3791,0.505672,-0.2573234,-0.01818574,3.435177,248.2343,350.1117
2018/06/27 - 01:56:37.4412100,0.1875812,0.6595231,0.2598193,-0.01852032,12.16567,252.1086,359.3831,0.5056689,-0.257322,-0.01818678,3.447457,248.2268,350.1144
2018/06/27 - 01:56:37.4511846,0.1987718,0.6595472,0.2598124,-0.01857409,12.17216,252.0984,359.4082,0.5056645,-0.2573195,-0.01818907,3.467067,248.2175,350.1211
2018/06/27 - 01:56:37.4631520,0.2103504,0.6595404,0.2597988,-0.01861081,12.16741,252.0963,359.3942,0.5056631,-0.2573171,-0.01819324,3.48076,248.2193,350.136
2018/06/27 - 01:56:37.4741233,0.2215634,0.6595585,0.259773,-0.01867733,12.15215,252.074,359.3873,0.5056613,-0.2573154,-0.0181958,3.493324,248.2213,350.1432
2018/06/27 - 01:56:37.4850943,0.2328635,0.659561,0.2597511,-0.01870952,12.14729,252.0644,359.4007,0.5056588,-0.2573142,-0.01819659,3.50725,248.2269,350.1397
2018/06/27 - 01:56:37.4970617,0.2437938,0.659576,0.2597318,-0.01876398,12.14059,252.0407,359.4005,0.5056568,-0.2573134,-0.01819713,3.519671,248.2353,350.1346
2018/06/27 - 01:56:37.5070340,0.2550794,0.659609,0.259706,-0.01883568,12.12478,251.9993,359.3854,0.5056556,-0.2573123,-0.0181987,3.532157,248.2492,350.1329
2018/06/27 - 01:56:37.5190017,0.2663838,0.6596244,0.259701,-0.01887321,12.1358,251.9818,359.4003,0.5056547,-0.2573119,-0.01819891,3.537318,248.2518,350.131
2018/06/27 - 01:56:37.5289766,0.2770834,0.6596305,0.2596908,-0.01891455,12.13832,251.9678,359.3914,0.5056518,-0.2573113,-0.01819832,3.548022,248.2498,350.1243
2018/06/27 - 01:56:37.5409445,0.2877981,0.6596543,0.259676,-0.01896385,12.15202,251.9247,359.3892,0.5056495,-0.2573112,-0.01819726,3.555471,248.2477,350.1166
2018/06/27 - 01:56:37.5509174,0.2991395,0.6596653,0.2596516,-0.01899643,12.1483,251.9123,359.3884,0.5056481,-0.2573116,-0.0181954,3.558365,248.2479,350.1059
2018/06/27 - 01:56:37.5628865,0.3100803,0.659692,0.2596449,-0.01903057,12.16738,251.8889,359.3989,0.5056491,-0.2573114,-0.0181964,3.55771,248.253,350.1096
2018/06/27 - 01:56:37.5738558,0.3215346,0.6596953,0.2596045,-0.01905333,12.14606,251.8684,359.4174,0.5056493,-0.257312,-0.01819546,3.55241,248.245,350.1096
2018/06/27 - 01:56:37.5858226,0.3326683,0.6597072,0.259611,-0.01907671,12.15327,251.8479,359.3954,0.5056488,-0.2573124,-0.01819422,3.544494,248.2211,350.1143
2018/06/27 - 01:56:37.5957967,0.3437121,0.6596977,0.2596104,-0.0191085,12.15215,251.8446,359.398,0.5056498,-0.2573132,-0.01819308,3.533793,248.2077,350.1173
2018/06/27 - 01:56:37.6067671,0.3546748,0.6597109,0.2596019,-0.01912871,12.14529,251.8277,359.394,0.5056506,-0.2573139,-0.01819219,3.527301,248.2035,350.1169
2018/06/27 - 01:56:37.6187470,0.3659948,0.6597244,0.2595803,-0.01913697,12.13544,251.8105,359.3987,0.5056511,-0.2573152,-0.01818983,3.519843,248.1991,350.1094
2018/06/27 - 01:56:37.6293602,0.3772636,0.6597347,0.2595606,-0.01915488,12.1288,251.8031,359.4037,0.5056496,-0.2573163,-0.01818656,3.518236,248.1911,350.0961
2018/06/27 - 01:56:37.6413284,0.3883339,0.6597509,0.2595517,-0.01916851,12.13112,251.7971,359.4066,0.505648,-0.2573174,-0.01818329,3.518049,248.1849,350.0816
2018/06/27 - 01:56:37.6522991,0.399628,0.659791,0.2595473,-0.0191747,12.13652,251.7771,359.3937,0.5056483,-0.257318,-0.01818216,3.516395,248.1888,350.0753
2018/06/27 - 01:56:37.6632684,0.4104872,0.6598204,0.2595034,-0.01918912,12.11078,251.776,359.3962,0.5056483,-0.2573182,-0.01818176,3.516558,248.1911,350.0724
2018/06/27 - 01:56:37.6732424,0.4216457,0.6598497,0.2595157,-0.0191767,12.13164,251.766,359.4007,0.505648,-0.2573182,-0.01818158,3.516882,248.1898,350.0718
2018/06/27 - 01:56:37.6852113,0.4327188,0.6598884,0.2595041,-0.0191659,12.12658,251.7608,359.4043,0.5056477,-0.2573192,-0.01817922,3.51375,248.1878,350.0618
2018/06/27 - 01:56:37.6971781,0.4437037,0.6599219,0.2595035,-0.01915535,12.12775,251.7622,359.4095,0.5056505,-0.2573205,-0.01817819,3.504029,248.1994,350.0568
2018/06/27 - 01:56:37.7071515,0.4551989,0.6599593,0.2595087,-0.01912585,12.12992,251.746,359.4074,0.5056557,-0.2573217,-0.01817915,3.48985,248.2197,350.0607
2018/06/27 - 01:56:37.7191198,0.4663636,0.6599799,0.2595026,-0.01911706,12.12617,251.7455,359.4087,0.5056581,-0.2573228,-0.01817824,3.479853,248.2255,350.0583
2018/06/27 - 01:56:37.7297762,0.4770377,0.6600273,0.259495,-0.01909406,12.12502,251.7414,359.4108,0.5056605,-0.2573242,-0.01817673,3.467751,248.2271,350.0551
2018/06/27 - 01:56:37.7407469,0.4883867,0.6600965,0.2595035,-0.01905589,12.14076,251.7274,359.4053,0.505663,-0.2573247,-0.01817726,3.458036,248.2277,350.0615
2018/06/27 - 01:56:37.7517182,0.4994951,0.6601288,0.2594755,-0.01905712,12.13174,251.7516,359.4296,0.5056629,-0.2573245,-0.01817768,3.458975,248.2264,350.0637
2018/06/27 - 01:56:37.7636862,0.5105983,0.6601596,0.2594754,-0.0190339,12.14256,251.7283,359.4066,0.5056578,-0.2573243,-0.01817486,3.469277,248.2065,350.0517
2018/06/27 - 01:56:37.7736588,0.5218321,0.6601769,0.2594686,-0.01903879,12.14608,251.7342,359.4059,0.5056555,-0.2573241,-0.01817387,3.47449,248.1973,350.0476
2018/06/27 - 01:56:37.7856267,0.5330164,0.66022,0.2594491,-0.01902165,12.14436,251.7308,359.4131,0.5056558,-0.2573242,-0.01817387,3.473073,248.197,350.0482
2018/06/27 - 01:56:37.7965989,0.5439476,0.6602398,0.2594484,-0.01902157,12.14732,251.7285,359.4064,0.5056583,-0.2573249,-0.01817405,3.465775,248.2063,350.0491
2018/06/27 - 01:56:37.8075681,0.5548569,0.6602827,0.2594345,-0.01901228,12.14561,251.7263,359.4,0.5056592,-0.2573253,-0.01817365,3.462333,248.2086,350.0477
2018/06/27 - 01:56:37.8185394,0.5664815,0.6603239,0.2594241,-0.01899722,12.15144,251.7252,359.3924,0.5056611,-0.2573269,-0.01817155,3.452754,248.2146,350.039
2018/06/27 - 01:56:37.8295093,0.5774204,0.6603424,0.2594063,-0.0189835,12.15387,251.7254,359.401,0.5056619,-0.2573291,-0.01816748,3.444638,248.2209,350.0196
2018/06/27 - 01:56:37.8414784,0.5882719,0.6603616,0.2593862,-0.01897557,12.15313,251.7254,359.398,0.5056619,-0.2573312,-0.01816308,3.439074,248.2252,349.9981
2018/06/27 - 01:56:37.8524494,0.6000999,0.6603906,0.2593727,-0.01895577,12.16431,251.7235,359.4019,0.5056589,-0.257334,-0.01815529,3.438095,248.221,349.9604
2018/06/27 - 01:56:37.8634204,0.6108035,0.6604215,0.2593666,-0.01893892,12.1829,251.7213,359.4018,0.5056552,-0.2573355,-0.01814989,3.450024,248.2356,349.9233
2018/06/27 - 01:56:37.8733930,0.6217284,0.6604273,0.2593514,-0.0189477,12.17509,251.7233,359.3857,0.5056542,-0.2573366,-0.01814696,3.457244,248.2572,349.8984
2018/06/27 - 01:56:37.8853612,0.6326607,0.6604436,0.2593289,-0.01893787,12.17646,251.7208,359.3893,0.5056579,-0.2573386,-0.01814527,3.451521,248.2944,349.8799
2018/06/27 - 01:56:37.8963319,0.6439642,0.6604669,0.2593165,-0.01893076,12.17891,251.7148,359.381,0.505658,-0.257338,-0.01814641,3.454203,248.2985,349.8833
2018/06/27 - 01:56:37.9063048,0.6551005,0.6604819,0.2592935,-0.01892468,12.17921,251.7069,359.3853,0.5056579,-0.2573385,-0.0181454,3.453394,248.2991,349.8783
2018/06/27 - 01:56:37.9192700,0.6656991,0.6605097,0.2592711,-0.01892374,12.18643,251.696,359.3819,0.5056587,-0.2573394,-0.01814416,3.447508,248.2989,349.8744
2018/06/27 - 01:56:37.9292435,0.6775801,0.6605391,0.2592348,-0.01891816,12.18022,251.6869,359.3861,0.5056611,-0.2573396,-0.01814511,3.435797,248.29,349.8869
2018/06/27 - 01:56:37.9412109,0.6884131,0.6605489,0.2592321,-0.01892033,12.19424,251.6816,359.396,0.5056651,-0.2573397,-0.01814741,3.416175,248.2721,349.9125
2018/06/27 - 01:56:37.9521810,0.6995482,0.6605459,0.2592185,-0.01892473,12.19371,251.6792,359.4045,0.5056717,-0.2573402,-0.01815045,3.385048,248.2509,349.9476
2018/06/27 - 01:56:37.9641496,0.7106509,0.6605387,0.2592049,-0.01892795,12.19573,251.6725,359.4073,0.5056736,-0.2573401,-0.01815176,3.372413,248.2319,349.9657
2018/06/27 - 01:56:37.9741293,0.7217544,0.6605433,0.2591916,-0.01891407,12.21067,251.6716,359.426,0.5056754,-0.2573407,-0.01815183,3.364134,248.2304,349.9699
2018/06/27 - 01:56:37.9861157,0.732625,0.6605314,0.2591896,-0.01892051,12.21787,251.6633,359.4099,0.5056751,-0.2573407,-0.01815151,3.364109,248.228,349.9691
2018/06/27 - 01:56:37.9970901,0.7437246,0.6605322,0.2591636,-0.01891284,12.22867,251.6657,359.4184,0.5056737,-0.2573415,-0.01814901,3.364528,248.2235,349.9577
2018/06/27 - 01:56:38.0070400,0.7553404,0.6605248,0.2591488,-0.01891132,12.23079,251.6667,359.4253,0.5056719,-0.2573425,-0.01814576,3.368714,248.2279,349.938
2018/06/27 - 01:56:38.0190347,0.7660582,0.6605017,0.2591359,-0.01891868,12.23499,251.6677,359.4278,0.5056736,-0.2573439,-0.01814395,3.368932,248.2587,349.9186
2018/06/27 - 01:56:38.0289825,0.7771185,0.6604858,0.2591336,-0.01888482,12.25565,251.6492,359.4145,0.5056741,-0.2573439,-0.01814418,3.372359,248.2733,349.9135
2018/06/27 - 01:56:38.0409551,0.7882161,0.6604487,0.2591091,-0.01889719,12.24923,251.6711,359.4421,0.5056729,-0.2573438,-0.01814379,3.377321,248.2746,349.9091
2018/06/27 - 01:56:38.0519272,0.7993261,0.6603988,0.2591156,-0.01890251,12.25704,251.6654,359.4286,0.5056699,-0.2573436,-0.01814235,3.389694,248.28,349.895
2018/06/27 - 01:56:38.0638946,0.8108646,0.6603479,0.2591089,-0.0189113,12.25526,251.6667,359.4277,0.505669,-0.2573436,-0.01814182,3.393032,248.2807,349.8907
2018/06/27 - 01:56:38.0738678,0.8218592,0.6602782,0.2591037,-0.01891943,12.27433,251.6745,359.4142,0.5056712,-0.2573433,-0.01814379,3.389345,248.2882,349.8997
2018/06/27 - 01:56:38.0858349,0.8327371,0.6602238,0.259078,-0.0189247,12.26205,251.6702,359.4169,0.5056777,-0.2573435,-0.01814742,3.367979,248.2906,349.9261
2018/06/27 - 01:56:38.0968062,0.8439138,0.6601539,0.2590501,-0.01892012,12.28632,251.6799,359.428,0.505681,-0.2573444,-0.01814765,3.354637,248.2929,349.9319
2018/06/27 - 01:56:38.1077772,0.855256,0.6600883,0.2590098,-0.01893143,12.28911,251.6743,359.404,0.5056816,-0.2573449,-0.01814696,3.350153,248.2907,349.9309
2018/06/27 - 01:56:38.1197662,0.8663236,0.6600294,0.2589745,-0.01893076,12.31833,251.6748,359.4036,0.5056826,-0.2573453,-0.01814665,3.342897,248.2832,349.9348
2018/06/27 - 01:56:38.1297174,0.8778118,0.6599872,0.2589082,-0.01894647,12.32595,251.6916,359.4169,0.5056846,-0.2573446,-0.01814941,3.337517,248.2789,349.9524
2018/06/27 - 01:56:38.1406884,0.8884881,0.6599494,0.2588603,-0.01895975,12.34702,251.6794,359.3906,0.5056838,-0.2573435,-0.01815111,3.338863,248.2658,349.9648
2018/06/27 - 01:56:38.1516591,0.8991957,0.6598998,0.2587926,-0.01898449,12.41275,251.6805,359.408,0.5056803,-0.257343,-0.01815005,3.347436,248.2511,349.9608
2018/06/27 - 01:56:38.1686143,0.9107106,0.6598616,0.2587541,-0.01902038,12.39868,251.6759,359.4065,0.505675,-0.2573423,-0.01814822,3.358778,248.2272,349.9548
2018/06/27 - 01:56:38.1756144,0.921598,0.6598103,0.2586909,-0.01906999,12.43783,251.6625,359.4023,0.5056704,-0.2573403,-0.01814951,3.369883,248.1945,349.9677
2018/06/27 - 01:56:38.1845716,0.9345092,0.6597928,0.2586623,-0.0191062,12.47279,251.6543,359.3914,0.5056686,-0.2573394,-0.01815018,3.36909,248.1668,349.9805
2018/06/27 - 01:56:38.1965395,0.9436907,0.6597605,0.2586169,-0.0191256,12.47558,251.6358,359.4057,0.50567,-0.2573393,-0.01815126,3.361495,248.157,349.9923
2018/06/27 - 01:56:38.2065130,0.9549155,0.6597338,0.2586117,-0.01916596,12.48967,251.6394,359.403,0.5056738,-0.2573397,-0.01815283,3.345896,248.1521,350.0083
2018/06/27 - 01:56:38.2184804,0.9659223,0.6597061,0.258596,-0.01919554,12.49926,251.6277,359.3967,0.5056785,-0.2573405,-0.0181541,3.322925,248.139,350.0285
2018/06/27 - 01:56:38.2294639,0.9768572,0.6596705,0.2585931,-0.01923003,12.50592,251.6231,359.3942,0.5056811,-0.2573411,-0.01815455,3.311089,248.1347,350.037
2018/06/27 - 01:56:38.2414191,0.9880876,0.6596346,0.2586069,-0.01926941,12.52114,251.6136,359.3892,0.5056833,-0.2573419,-0.01815424,3.299199,248.1291,350.0422
2018/06/27 - 01:56:38.2513925,0.9995726,0.6595981,0.2586127,-0.01930972,12.52688,251.6009,359.3929,0.5056847,-0.2573424,-0.01815391,3.29284,248.1294,350.043
2018/06/27 - 01:56:38.2633602,1.010449,0.6595819,0.2586412,-0.01935576,12.55225,251.593,359.402,0.5056832,-0.2573421,-0.01815375,3.296149,248.1218,350.0434
2018/06/27 - 01:56:38.2733342,1.021506,0.6595553,0.2586448,-0.0193973,12.54514,251.5857,359.4008,0.5056798,-0.2573417,-0.01815241,3.301443,248.1006,350.0414
2018/06/27 - 01:56:38.2862991,1.032879,0.6595423,0.2586486,-0.01943658,12.54837,251.5807,359.4168,0.5056782,-0.2573414,-0.01815203,3.303398,248.0883,350.0428
2018/06/27 - 01:56:38.2962723,1.044106,0.6595312,0.2586614,-0.019467,12.55373,251.5608,359.4214,0.5056794,-0.2573417,-0.01815226,3.298568,248.0873,350.0463
2018/06/27 - 01:56:38.3072439,1.054702,0.6595289,0.2586731,-0.019497,12.56277,251.5618,359.431,0.5056848,-0.2573423,-0.0181542,3.282566,248.1,350.0585
2018/06/27 - 01:56:38.3192101,1.066647,0.6595344,0.2586817,-0.01951848,12.56154,251.5494,359.4353,0.505688,-0.2573427,-0.01815552,3.271762,248.1021,350.0689
2018/06/27 - 01:56:38.3291842,1.07756,0.6595384,0.2586966,-0.01954013,12.56003,251.5362,359.435,0.505694,-0.2573451,-0.01815419,3.240143,248.0928,350.0782
2018/06/27 - 01:56:38.3401549,1.08853,0.6595317,0.2587089,-0.01956564,12.56149,251.5375,359.4431,0.5057047,-0.2573587,-0.01813281,3.124564,247.9922,350.0506
2018/06/27 - 01:56:38.3511318,1.0991,0.6595608,0.2587689,-0.01959981,12.58312,251.5151,359.4275,0.5057181,-0.2573808,-0.01809568,2.942293,247.81,349.9981
2018/06/27 - 01:56:38.3631587,1.110595,0.6595361,0.2587397,-0.01961976,12.5484,251.5176,359.453,0.5057707,-0.2574111,-0.01806679,2.616222,247.6648,350.0357
2018/06/27 - 01:56:38.3741288,1.121819,0.6595419,0.2587537,-0.01963232,12.54477,251.5077,359.4533,0.5058008,-0.2574267,-0.018054,2.43574,247.5804,350.0749
2018/06/27 - 01:56:38.3850993,1.132783,0.659555,0.258766,-0.01963707,12.53391,251.488,359.4629,0.5058076,-0.2574342,-0.0180432,2.284831,247.2798,350.1868
2018/06/27 - 01:56:38.3960700,1.143911,0.6595573,0.2587815,-0.01966027,12.53683,251.4896,359.4562,0.5058142,-0.2574341,-0.0180476,2.237998,247.2032,350.2557
2018/06/27 - 01:56:38.4070412,1.154922,0.6595612,0.2587916,-0.01967743,12.53043,251.4894,359.46,0.5058262,-0.2574354,-0.01805256,2.183893,247.171,350.3154
2018/06/27 - 01:56:38.4190086,1.166003,0.6595699,0.2587976,-0.01968405,12.52228,251.4875,359.466,0.5058403,-0.2574364,-0.01805967,2.150405,247.2148,350.3508
2018/06/27 - 01:56:38.4289824,1.177555,0.6595767,0.2588087,-0.01968465,12.52142,251.4834,359.4684,0.5058657,-0.257433,-0.01808302,2.118147,247.3232,350.446
2018/06/27 - 01:56:38.4409509,1.188322,0.6595963,0.2588228,-0.01968579,12.51887,251.483,359.4691,0.5059142,-0.2574255,-0.01813017,2.050632,247.503,350.6519
2018/06/27 - 01:56:38.4509360,1.199463,0.6596078,0.2588199,-0.01967406,12.50769,251.4801,359.4708,0.5058997,-0.2574254,-0.01812064,2.097423,247.5043,350.5832
2018/06/27 - 01:56:38.4638887,1.210484,0.6596143,0.2588255,-0.01967654,12.50888,251.4922,359.4783,0.5058722,-0.2574254,-0.01810277,2.171332,247.4634,350.4754
2018/06/27 - 01:56:38.4738662,1.221937,0.659622,0.2588243,-0.01967432,12.50529,251.4949,359.4731,0.5058572,-0.2574196,-0.0181048,2.257319,247.5163,350.4311
2018/06/27 - 01:56:38.4858304,1.232869,0.6596234,0.2588179,-0.01966351,12.50232,251.4914,359.4795,0.5058317,-0.2574069,-0.01811443,2.42505,247.6383,350.3676
2018/06/27 - 01:56:38.4968014,1.244429,0.6596365,0.2588095,-0.01967154,12.49773,251.4959,359.475,0.5058142,-0.2573956,-0.01812633,2.55007,247.7248,350.3462
2018/06/27 - 01:56:38.5067735,1.254858,0.659656,0.2587897,-0.01968295,12.48538,251.4981,359.4656,0.5057955,-0.2573814,-0.01814355,2.693949,247.8256,350.3395
2018/06/27 - 01:56:38.5197390,1.266288,0.6596755,0.2587889,-0.01967752,12.48795,251.4874,359.4688,0.5057867,-0.2573707,-0.0181601,2.795689,247.9333,350.3448
2018/06/27 - 01:56:38.5297124,1.27759,0.6596932,0.258788,-0.01968365,12.48496,251.4852,359.4631,0.5057896,-0.257368,-0.01816754,2.827757,248.0285,350.3369
2018/06/27 - 01:56:38.5426777,1.288546,0.6597135,0.2587855,-0.0196845,12.4812,251.4819,359.463,0.5057817,-0.2573637,-0.01817137,2.88489,248.0779,350.3162
2018/06/27 - 01:56:38.5516530,1.29994,0.6597425,0.2587865,-0.01968085,12.48194,251.4803,359.4618,0.5057735,-0.2573648,-0.01816383,2.906058,248.0727,350.2709
2018/06/27 - 01:56:38.5636212,1.310424,0.6597704,0.2587848,-0.0196738,12.4776,251.4788,359.4627,0.5057725,-0.2573606,-0.01817189,2.932383,248.0977,350.2926
2018/06/27 - 01:56:38.5735958,1.322057,0.6597939,0.2587887,-0.01966982,12.4742,251.4792,359.4645,0.5057685,-0.2573615,-0.01816739,2.936042,248.08,350.2743
2018/06/27 - 01:56:38.5855627,1.332654,0.6598291,0.2587974,-0.01966598,12.46651,251.4833,359.4713,0.5057643,-0.2573631,-0.01816135,2.934457,248.0512,350.254
2018/06/27 - 01:56:38.5965328,1.343843,0.6598528,0.2588115,-0.01966611,12.46087,251.48,359.4647,0.5057632,-0.2573616,-0.01816389,2.946785,248.0619,350.2582
2018/06/27 - 01:56:38.6065065,1.354727,0.6598718,0.2588212,-0.0196591,12.45332,251.4778,359.4711,0.5057657,-0.257361,-0.01816679,2.94847,248.084,350.2648
2018/06/27 - 01:56:38.6184745,1.365847,0.6598919,0.2588386,-0.01966882,12.43761,251.4799,359.4656,0.5057683,-0.2573593,-0.018172,2.954242,248.109,350.2804
2018/06/27 - 01:56:38.6294697,1.376942,0.6599181,0.258864,-0.01968109,12.41897,251.496,359.472,0.5057713,-0.2573586,-0.0181753,2.953522,248.1295,350.2904
2018/06/27 - 01:56:38.6414126,1.388289,0.6599353,0.2588909,-0.01965959,12.41393,251.4838,359.4742,0.505771,-0.257358,-0.01817642,2.956733,248.1287,350.2951
2018/06/27 - 01:56:38.6513875,1.399387,0.6599589,0.2589293,-0.01966016,12.40938,251.4882,359.4695,0.5057693,-0.2573571,-0.01817717,2.965419,248.1297,350.295
2018/06/27 - 01:56:38.6633757,1.409952,0.6599741,0.258966,-0.01965898,12.368,251.4877,359.466,0.5057668,-0.2573563,-0.01817726,2.976633,248.1299,350.2908
2018/06/27 - 01:56:38.6733372,1.421317,0.6599879,0.2590046,-0.01964752,12.36395,251.4809,359.4666,0.505764,-0.2573551,-0.01817785,2.987457,248.1233,350.2916
2018/06/27 - 01:56:38.6852955,1.432495,0.6599962,0.2590335,-0.01965616,12.34767,251.4855,359.4625,0.5057604,-0.2573552,-0.01817548,2.996305,248.1152,350.2787
2018/06/27 - 01:56:38.6962667,1.443812,0.6600013,0.2590596,-0.01966239,12.33342,251.4875,359.4646,0.5057601,-0.2573554,-0.01817485,2.998226,248.1197,350.2732
2018/06/27 - 01:56:38.7062408,1.454737,0.6600116,0.2590759,-0.01966229,12.3307,251.4847,359.4645,0.5057602,-0.2573552,-0.01817534,3.00239,248.1308,350.2702
2018/06/27 - 01:56:38.7192049,1.465907,0.6600247,0.2590855,-0.01965874,12.32511,251.4811,359.4713,0.505761,-0.2573555,-0.01817518,2.999949,248.1351,350.269
2018/06/27 - 01:56:38.7294912,1.477231,0.6600432,0.2590923,-0.01965451,12.32673,251.4736,359.4668,0.5057617,-0.2573555,-0.01817566,2.996915,248.1335,350.2732
2018/06/27 - 01:56:38.7424519,1.488193,0.6600394,0.2590857,-0.01966467,12.31704,251.4702,359.4701,0.5057614,-0.2573554,-0.01817563,2.99564,248.125,350.2765
2018/06/27 - 01:56:38.7514096,1.500095,0.6600317,0.2590906,-0.01966947,12.31831,251.4637,359.4717,0.5057614,-0.2573556,-0.01817514,2.993811,248.1217,350.2758
2018/06/27 - 01:56:38.7633989,1.510567,0.6600274,0.2590867,-0.01967393,12.32008,251.4558,359.4745,0.5057597,-0.2573555,-0.01817427,2.995553,248.1096,350.2748
2018/06/27 - 01:56:38.7733504,1.521588,0.6600322,0.2590871,-0.01968632,12.32576,251.459,359.4755,0.5057571,-0.2573544,-0.01817492,3.00015,248.0869,350.2839
2018/06/27 - 01:56:38.7853192,1.532734,0.6600261,0.2590747,-0.0196968,12.32715,251.4519,359.4737,0.5057555,-0.2573542,-0.01817434,3.000295,248.0699,350.2866
2018/06/27 - 01:56:38.7962891,1.543554,0.6600165,0.2590638,-0.01971279,12.34228,251.4492,359.4759,0.5057546,-0.2573545,-0.01817309,2.999037,248.0618,350.2835
2018/06/27 - 01:56:38.8072820,1.554893,0.6599771,0.2590029,-0.01971206,12.31127,251.4395,359.498,0.5057526,-0.2573557,-0.01816926,2.997333,248.0497,350.2689
2018/06/27 - 01:56:38.8192278,1.566203,0.6599842,0.2590346,-0.01971742,12.32989,251.4293,359.4714,0.5057518,-0.2573569,-0.0181663,2.993802,248.0439,350.2572
2018/06/27 - 01:56:38.8292100,1.57741,0.6599697,0.2590361,-0.01971365,12.33511,251.4182,359.4728,0.5057524,-0.2573575,-0.01816551,2.990427,248.0451,350.2542
2018/06/27 - 01:56:38.8411692,1.588346,0.6599523,0.2590422,-0.01972262,12.33856,251.4136,359.4728,0.505754,-0.2573576,-0.01816634,2.985991,248.0475,350.2594
2018/06/27 - 01:56:38.8521607,1.599328,0.6599166,0.2590362,-0.01971981,12.33211,251.3995,359.4765,0.5057555,-0.2573572,-0.01816817,2.984932,248.0542,350.2669
2018/06/27 - 01:56:38.8631143,1.611033,0.6599079,0.2590465,-0.01972777,12.33846,251.3987,359.4709,0.505758,-0.2573572,-0.0181696,2.980622,248.0671,350.2716
2018/06/27 - 01:56:38.8740808,1.621826,0.6598809,0.2590522,-0.01972754,12.34774,251.391,359.4707,0.5057582,-0.2573572,-0.01816976,2.980258,248.0683,350.2721
