Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/10 - 10:42:22.4828370,45.36671,0.2101572,-0.05770124,-0.2200596,6.072581,353.3126,359.2484,0.2612357,-0.6733094,-0.02912802,0.3718476,345.577,1.745457,0,0
2018/07/10 - 10:42:22.4948055,45.37776,0.2100121,-0.05778326,-0.2200068,6.119405,353.3289,359.3076,0.2613992,-0.673384,-0.02920058,359.9335,346.0296,0.8798203,0,0
2018/07/10 - 10:42:22.5057657,45.38896,0.2098688,-0.05786195,-0.2199566,6.177269,353.3748,359.3308,0.2615276,-0.6734725,-0.02931703,359.308,346.2339,0.3355725,0,0
2018/07/10 - 10:42:22.5167367,45.40038,0.2097345,-0.05792144,-0.2199289,6.292515,353.4246,359.3604,0.2615683,-0.6735604,-0.02947699,358.5857,346.46,0.2086935,0,0
2018/07/10 - 10:42:22.5277060,45.41128,0.2096236,-0.05801745,-0.2199315,6.441846,353.5117,359.4348,0.261521,-0.6736548,-0.02969311,357.7116,346.7533,0.4868071,0,0
2018/07/10 - 10:42:22.5396745,45.42247,0.2095875,-0.05811987,-0.2199098,6.478139,353.5971,359.4803,0.2614881,-0.6737357,-0.02986716,357.0076,347.0766,0.6327035,0,0
2018/07/10 - 10:42:22.5506452,45.43325,0.2095674,-0.05818337,-0.2199636,6.588403,353.7052,359.5142,0.2614887,-0.6738048,-0.02999635,356.46,347.3611,0.5994381,0,0
2018/07/10 - 10:42:22.5626132,45.44455,0.2096014,-0.0582854,-0.220023,6.634178,353.8246,359.5519,0.2615401,-0.6739112,-0.03016397,355.7256,347.9586,0.1911421,0,0
2018/07/10 - 10:42:22.5735842,45.4577,0.2096755,-0.05834122,-0.2201257,6.743238,353.9174,359.5828,0.2615486,-0.6739944,-0.03030657,355.1474,348.5476,359.94,0,0
2018/07/10 - 10:42:22.5835565,45.46701,0.2096831,-0.05845334,-0.2202275,6.829934,354.0746,359.5824,0.261549,-0.6740666,-0.03043064,354.6577,349.1146,359.7104,0,1
2018/07/10 - 10:42:22.5945286,45.47824,0.2097141,-0.05854138,-0.2203667,6.984052,354.2078,359.595,0.261577,-0.6741465,-0.03055117,354.1396,349.5825,359.4038,0,1
2018/07/10 - 10:42:22.6054988,45.48853,0.2097845,-0.05875263,-0.2204867,7.111421,354.3418,359.6487,0.2616577,-0.6742405,-0.03066612,353.5973,350.0494,358.8482,0,1
2018/07/10 - 10:42:22.6174662,45.50038,0.2097343,-0.0588869,-0.2206504,7.357267,354.5284,359.6385,0.2617204,-0.6742882,-0.03071207,353.3956,350.4686,358.3414,0,1
2018/07/10 - 10:42:22.6274399,45.51097,0.2098004,-0.05914872,-0.2208475,7.581596,354.6571,359.679,0.2617059,-0.6741211,-0.03044425,354.6786,350.4259,358.2298,0,1
2018/07/10 - 10:42:22.6394067,45.52203,0.2098155,-0.05935293,-0.221036,7.778536,354.8007,359.7013,0.2616945,-0.6740543,-0.03033602,355.2002,350.4258,358.1991,0,1
2018/07/10 - 10:42:22.6493816,45.53359,0.2097958,-0.05955091,-0.2212552,7.888708,354.9942,359.7489,0.261606,-0.6740807,-0.03042637,354.8941,350.6597,358.5267,0,1
2018/07/10 - 10:42:22.6613487,45.54435,0.209813,-0.05962321,-0.2214779,7.989628,355.1189,359.7834,0.26145,-0.6741291,-0.03058305,354.3354,350.9478,359.1702,0,1
2018/07/10 - 10:42:22.6723208,45.5555,0.2097244,-0.0596729,-0.2216504,8.045124,355.3043,359.861,0.2613677,-0.6741278,-0.03061869,354.2388,350.9695,359.553,0,1
2018/07/10 - 10:42:22.6822926,45.56671,0.2097114,-0.05973992,-0.2218397,8.118069,355.3792,359.8938,0.2380714,-0.5546687,0.01354853,354.3044,350.1371,359.5228,0,1
2018/07/10 - 10:42:22.6942711,45.57729,0.209598,-0.0598282,-0.2220291,8.219155,355.5479,359.9675,0.2380573,-0.5546437,0.01358356,354.467,350.0409,359.6167,0,1
2018/07/10 - 10:42:22.7052307,45.5887,0.2095214,-0.05992888,-0.2222472,8.371883,355.6765,0.05655494,0.2431266,-0.550183,0.01380649,354.6576,349.9166,359.908,0,1
2018/07/10 - 10:42:22.7172004,45.59998,0.2094657,-0.06005508,-0.2224302,8.494245,355.7783,0.09248612,0.2432495,-0.5501677,0.01389127,354.9412,349.8956,359.302,0,1
2018/07/10 - 10:42:22.7281691,45.61119,0.209402,-0.06013981,-0.222587,8.629376,355.9153,0.1680796,0.2447399,-0.5396848,0.02450001,355.2912,350.2541,358.1387,0,1
2018/07/10 - 10:42:22.7391409,45.62288,0.2092867,-0.06026988,-0.2227256,8.661744,356.0515,0.1578132,0.2452759,-0.5383564,0.02621165,355.7517,350.261,357.5003,0,1
2018/07/10 - 10:42:22.7501119,45.63345,0.2092469,-0.06035363,-0.2228903,8.692837,356.1687,0.219583,0.2488658,-0.5422099,0.02159056,356.2107,350.2624,357.1568,0,1
2018/07/10 - 10:42:22.7611043,45.64421,0.209167,-0.06034601,-0.2230851,8.784621,356.2971,0.2539597,0.2516114,-0.5450373,0.01836846,356.4956,350.2632,357.1241,0,1
2018/07/10 - 10:42:22.7730492,45.65555,0.2090165,-0.0604462,-0.2232425,8.767945,356.4516,0.2252065,0.2534275,-0.5469658,0.01641618,356.7206,350.1636,357.3867,0,1
2018/07/10 - 10:42:22.7830232,45.66681,0.2089798,-0.06051389,-0.2234556,8.846305,356.5689,0.33807,0.2547609,-0.5487831,0.01468127,356.7961,349.931,357.995,0,1
2018/07/10 - 10:42:22.7949909,45.67756,0.2089078,-0.06063939,-0.223645,8.880934,356.643,0.3274408,0.2556955,-0.550231,0.0136327,356.8349,349.7513,358.5916,0,1
2018/07/10 - 10:42:22.8049652,45.68883,0.2088584,-0.0606635,-0.223851,9.044377,356.7355,0.3799253,0.2562695,-0.5513102,0.01340119,356.859,349.6656,359.0868,0,1
2018/07/10 - 10:42:22.8169818,45.70012,0.2087467,-0.06075319,-0.2240264,9.173004,356.8539,0.3977968,0.2570462,-0.5521307,0.01338688,356.9771,349.659,359.1484,0,1
2018/07/10 - 10:42:22.8269544,45.71082,0.2086818,-0.06096258,-0.2241446,9.259294,356.949,0.4811825,0.2579746,-0.5529699,0.01352663,357.3557,349.7068,358.6862,0,1
2018/07/10 - 10:42:22.8389232,45.7222,0.2085789,-0.06109199,-0.2242893,9.414479,357.0425,0.5045853,0.2589923,-0.554225,0.01333546,357.9802,349.7468,358.0267,0,1
2018/07/10 - 10:42:22.8508909,45.73339,0.2085209,-0.06123022,-0.2244248,9.50322,357.1183,0.5481002,0.2597745,-0.5558794,0.01286416,358.9014,349.653,357.1615,0,1
2018/07/10 - 10:42:22.8608629,45.74464,0.2084151,-0.06120811,-0.2244956,9.590035,357.1978,0.5531712,0.260295,-0.5575692,0.01239257,359.8122,349.4152,356.3581,0,1
2018/07/10 - 10:42:22.8728337,45.75568,0.2083215,-0.06123085,-0.2245531,9.607926,357.3058,0.5915504,0.260375,-0.5594509,0.01179745,0.6129649,349.0677,355.8,0,1
2018/07/10 - 10:42:22.8828049,45.76685,0.2082674,-0.06121874,-0.2246504,9.653548,357.3766,0.5949285,0.2600735,-0.5612644,0.01111296,1.123256,348.7677,355.8622,0,1
2018/07/10 - 10:42:22.8948346,45.77768,0.2082186,-0.06129327,-0.224802,9.651157,357.4509,0.6162227,0.2597188,-0.5629973,0.0103157,1.523615,348.5762,356.1062,0,1
2018/07/10 - 10:42:22.9047455,45.78917,0.208142,-0.06128688,-0.2249675,9.69406,357.5159,0.5826877,0.2592518,-0.5647004,0.009333134,1.808365,348.4549,356.3976,0,1
2018/07/10 - 10:42:22.9177133,45.79987,0.2080449,-0.06134462,-0.2251314,9.675366,357.6406,0.6565199,0.2588332,-0.5661195,0.0083895,2.078835,348.3177,356.5457,0,1
2018/07/10 - 10:42:22.9276839,45.81164,0.2080203,-0.06139901,-0.2251808,9.559424,357.6585,0.6701175,0.2585678,-0.5669835,0.007344519,2.238907,348.1896,356.2894,0,1
2018/07/10 - 10:42:22.9396766,45.8223,0.2079449,-0.06129913,-0.225313,9.550706,357.701,0.6769277,0.2584572,-0.5676,0.006297283,2.43478,348.0724,355.6082,0,1
2018/07/10 - 10:42:22.9496253,45.83355,0.2079022,-0.06123405,-0.2254269,9.518972,357.7273,0.7188821,0.2582158,-0.5679649,0.005422964,2.79726,347.8946,354.6064,0,1
2018/07/10 - 10:42:22.9615941,45.84423,0.2077853,-0.06119602,-0.2255532,9.430328,357.767,0.7081525,0.2579494,-0.568705,0.004384535,3.413051,347.5287,353.6907,0,1
2018/07/10 - 10:42:22.9725646,45.8554,0.2076887,-0.06113038,-0.2256675,9.395424,357.8177,0.7801155,0.2574196,-0.569555,0.003382587,4.237216,346.8962,352.8415,0,1
2018/07/10 - 10:42:22.9835347,45.8667,0.2076206,-0.06106917,-0.2257543,9.386797,357.8269,0.8101009,0.2566098,-0.5706097,0.002172441,4.864769,346.2556,352.3406,0,1
2018/07/10 - 10:42:22.9955032,45.87766,0.2075805,-0.06106629,-0.2258634,9.320206,357.8173,0.8683937,0.2556733,-0.5717621,0.0008256693,5.233107,345.8115,352.0633,0,1
2018/07/10 - 10:42:23.0054764,45.8891,0.2075048,-0.06101161,-0.2259471,9.337724,357.8579,0.8905743,0.2544408,-0.5730816,-0.0006948918,5.431717,345.5658,352.0875,0,1
2018/07/10 - 10:42:23.0164579,45.89983,0.2074599,-0.0609684,-0.2261029,9.323731,357.8698,0.9386718,0.2531305,-0.5743468,-0.002251225,5.611651,345.399,352.174,0,1
2018/07/10 - 10:42:23.0274357,45.91093,0.2074546,-0.06094018,-0.226196,9.32472,357.8498,0.9434166,0.2516781,-0.5753743,-0.004000065,5.626909,345.3473,352.3041,0,1
2018/07/10 - 10:42:23.0393858,45.92216,0.2073532,-0.060898,-0.2264139,9.281497,357.863,0.9868348,0.2501464,-0.5763111,-0.005949395,5.575577,345.2043,352.3523,0,1
2018/07/10 - 10:42:23.0503565,45.9332,0.2073329,-0.06082593,-0.2265483,9.311511,357.8483,0.9999285,0.2482997,-0.5771912,-0.008092358,5.50817,344.8911,352.4201,0,1
2018/07/10 - 10:42:23.0603299,45.94456,0.207233,-0.06074567,-0.2267822,9.293028,357.8346,1.026853,0.246245,-0.5781016,-0.01019713,5.632889,344.3704,352.5156,0,1
2018/07/10 - 10:42:23.0733782,45.95548,0.2071355,-0.06064762,-0.2270008,9.269904,357.7867,1.03765,0.2441335,-0.5790586,-0.01228028,5.86658,343.7507,352.7847,0,1
2018/07/10 - 10:42:23.0833514,45.96729,0.2069659,-0.06055715,-0.2272733,9.179135,357.7253,1.088042,0.2418357,-0.5800426,-0.01442948,6.07147,343.1007,353.3112,0,1
2018/07/10 - 10:42:23.0943232,45.97762,0.2067871,-0.0604027,-0.2274703,9.146672,357.6285,1.041471,0.2397644,-0.5809047,-0.01632032,6.211318,342.642,353.9205,0,1
2018/07/10 - 10:42:23.1052931,45.98863,0.2065417,-0.06032173,-0.2276916,8.985895,357.4741,1.078057,0.2379428,-0.5816464,-0.01801197,6.470781,342.2512,354.3336,0,1
2018/07/10 - 10:42:23.1172690,46.00001,0.2063732,-0.06025736,-0.2278315,8.927094,357.3361,1.089542,0.2363793,-0.5822254,-0.01952866,6.790981,341.8174,354.5026,0,1
2018/07/10 - 10:42:23.1272340,46.01092,0.2061762,-0.06020132,-0.2279399,8.912628,357.1657,1.118371,0.2351177,-0.5826523,-0.02079711,7.017773,341.3746,354.4704,0,1
2018/07/10 - 10:42:23.1401992,46.02219,0.2058745,-0.06018144,-0.2280335,8.872015,357.0428,1.129671,0.2384712,-0.5812169,-0.01728273,7.060105,341.0017,354.4418,0,1
2018/07/10 - 10:42:23.1511710,46.03328,0.2055674,-0.06013097,-0.2281661,8.8933,356.8818,1.177524,0.2384728,-0.5812195,-0.01729045,6.961376,340.752,354.5445,0,1
2018/07/10 - 10:42:23.1611559,46.04487,0.2053094,-0.06011077,-0.2282635,8.85655,356.6275,1.221066,0.238444,-0.581212,-0.01730041,6.922377,340.6123,354.741,0,1
2018/07/10 - 10:42:23.1731119,46.05541,0.2048421,-0.05993315,-0.2283118,8.916988,356.4302,1.243072,0.2384037,-0.5811912,-0.01727526,7.050979,340.4916,354.9253,0,1
2018/07/10 - 10:42:23.1829519,46.06683,0.2044924,-0.05986433,-0.2284156,8.915589,356.1748,1.335987,0.2383496,-0.5811526,-0.01720036,7.378508,340.2594,355.1346,0,1
2018/07/10 - 10:42:23.1949006,46.0776,0.2040413,-0.05982251,-0.2285395,8.860819,355.8876,1.312484,0.238299,-0.5811169,-0.01712912,7.669562,339.9575,355.3576,0,1
2018/07/10 - 10:42:23.2058715,46.08902,0.2034994,-0.05970798,-0.2285765,8.833426,355.6314,1.358068,0.2382861,-0.5811011,-0.01708436,7.786763,339.5997,355.4771,0,1
2018/07/10 - 10:42:23.2168499,46.10064,0.2030374,-0.05959616,-0.2286604,8.802842,355.3026,1.421293,0.2383262,-0.5811102,-0.0170667,7.736972,339.3211,355.3798,0,1
2018/07/10 - 10:42:23.2278127,46.11122,0.20244,-0.0595065,-0.2287629,8.719622,354.9809,1.424232,0.2384195,-0.581147,-0.01708513,7.538091,339.3562,354.9926,0,1
2018/07/10 - 10:42:23.2387942,46.12236,0.2019149,-0.05937985,-0.2288784,8.656762,354.5461,1.482911,0.2384821,-0.5811791,-0.01712539,7.359839,339.6601,354.6699,0,1
2018/07/10 - 10:42:23.2507536,46.13309,0.2011852,-0.05926376,-0.2289517,8.567062,354.1332,1.572348,0.2385032,-0.5811988,-0.01717222,7.266226,340.1701,354.4556,0,1
2018/07/10 - 10:42:23.2607248,46.14455,0.2004387,-0.05911542,-0.2290708,8.528475,353.6727,1.66225,0.2385041,-0.5812064,-0.01720001,7.250687,340.5644,354.3416,0,1
2018/07/10 - 10:42:23.2716955,46.15538,0.1996453,-0.05900143,-0.2292001,8.448798,353.0753,1.685429,0.2384909,-0.5812043,-0.01720972,7.296306,340.8291,354.3121,0,1
2018/07/10 - 10:42:23.2836629,46.16614,0.1987649,-0.0588889,-0.2293689,8.410193,352.5257,1.718199,0.2384776,-0.5812026,-0.0172209,7.290506,340.9211,354.3515,0,1
2018/07/10 - 10:42:23.2956323,46.17807,0.1979185,-0.05881028,-0.2295668,8.357803,351.9265,1.713471,0.2384799,-0.5812137,-0.0172596,7.099339,340.8215,354.439,0,1
2018/07/10 - 10:42:23.3056049,46.18918,0.197067,-0.05876241,-0.2298141,8.323669,351.3504,1.780207,0.2385315,-0.5812522,-0.01733375,6.681155,340.6714,354.386,0,1
2018/07/10 - 10:42:23.3175917,46.19985,0.1961604,-0.05873463,-0.2300025,8.238472,350.7714,1.858705,0.2386008,-0.5812975,-0.01740628,6.256827,340.5707,354.2347,0,1
2018/07/10 - 10:42:23.3275679,46.21148,0.1952966,-0.05865125,-0.2301515,8.180382,350.1936,1.995734,0.2386775,-0.5813332,-0.01743205,5.994055,340.383,354.0153,0,1
2018/07/10 - 10:42:23.3385159,46.22226,0.1943975,-0.05849581,-0.2303185,8.153118,349.6147,2.07746,0.2387691,-0.5813558,-0.01739009,5.965086,340.089,353.6695,0,1
2018/07/10 - 10:42:23.3504836,46.23326,0.1934945,-0.05837634,-0.2304969,8.088489,349.0336,2.120773,0.2389651,-0.5814062,-0.01729751,5.994745,339.7816,352.7896,0,1
2018/07/10 - 10:42:23.3614554,46.2447,0.1927257,-0.0583553,-0.2307627,8.010318,348.4696,2.231869,0.2392118,-0.5814847,-0.01721672,5.939568,339.6225,351.6391,0,1
2018/07/10 - 10:42:23.3724253,46.25608,0.1919446,-0.05836517,-0.2309777,7.917789,347.9317,2.3166,0.239511,-0.5815894,-0.01712445,5.918643,339.6556,350.1476,0,1
2018/07/10 - 10:42:23.3831875,46.26646,0.1911466,-0.05829216,-0.2312258,7.919122,347.4646,2.4049,0.2397525,-0.5816742,-0.01702721,6.064801,339.8474,348.8263,0,1
2018/07/10 - 10:42:23.3941582,46.27778,0.1903993,-0.05829391,-0.2314981,7.882984,347.0033,2.422551,0.2398753,-0.5817199,-0.01697896,6.193291,340.0875,348.0911,0,1
2018/07/10 - 10:42:23.4051298,46.28889,0.1896916,-0.05829312,-0.2317844,7.868622,346.5654,2.457889,0.2398179,-0.5817084,-0.01704005,6.147908,340.4651,348.2886,0,1
2018/07/10 - 10:42:23.4170972,46.30029,0.1890817,-0.0582345,-0.232095,7.886923,346.1182,2.457009,0.2396931,-0.5816805,-0.01715569,5.959601,340.8665,348.8655,0,1
2018/07/10 - 10:42:23.4280804,46.31134,0.1884804,-0.05824222,-0.2323294,7.850133,345.7918,2.594945,0.2396189,-0.5816631,-0.0172169,5.83609,340.9904,349.2433,0,1
2018/07/10 - 10:42:23.4390386,46.32255,0.1879147,-0.05815228,-0.2325197,7.825351,345.4533,2.608754,0.2397194,-0.5816907,-0.01714817,6.001509,340.9862,348.6837,0,1
2018/07/10 - 10:42:23.4500093,46.33321,0.1873659,-0.05802784,-0.2327309,7.804309,345.1623,2.626369,0.2400046,-0.5817757,-0.0169514,6.427569,340.8256,347.1448,0,1
2018/07/10 - 10:42:23.4609789,46.34441,0.1869567,-0.05795547,-0.2329006,7.694188,344.8605,2.640244,0.2403406,-0.5818986,-0.01675942,6.749348,340.6172,345.3799,0,1
2018/07/10 - 10:42:23.4729468,46.3555,0.1864479,-0.05781028,-0.23301,7.622097,344.6544,2.649823,0.2407011,-0.5820568,-0.01660311,6.840176,340.3236,343.5706,0,1
2018/07/10 - 10:42:23.4829203,46.36691,0.1859861,-0.05778375,-0.2330516,7.447586,344.3805,2.662151,0.2409761,-0.5821878,-0.01648477,6.9696,340.2379,342.1123,0,1
2018/07/10 - 10:42:23.4948880,46.37777,0.1855888,-0.05768594,-0.2331685,7.397102,344.1258,2.712132,0.2412211,-0.5823117,-0.01637822,7.232197,340.4211,340.6808,0,1
2018/07/10 - 10:42:23.5058590,46.38874,0.1852238,-0.05761136,-0.2332662,7.353475,343.8944,2.75655,0.2413957,-0.5824035,-0.01629802,7.646357,340.8994,339.4895,0,1
2018/07/10 - 10:42:23.5168294,46.39998,0.1848885,-0.05758297,-0.2333772,7.335466,343.6615,2.786342,0.2414345,-0.5824286,-0.016299,8.03285,341.6708,338.9639,0,1
2018/07/10 - 10:42:23.5287979,46.411,0.1846275,-0.05760095,-0.2334324,7.298872,343.412,2.786779,0.2414004,-0.5824137,-0.01633097,8.301097,342.3356,338.8965,0,1
2018/07/10 - 10:42:23.5397686,46.42296,0.184283,-0.05753366,-0.2334967,7.32307,343.2645,2.801611,0.2414309,-0.5824265,-0.0163002,8.542075,342.5566,338.6024,0,2
2018/07/10 - 10:42:23.5507385,46.43438,0.1839572,-0.05754657,-0.2334678,7.240752,343.1066,2.7722,0.2416319,-0.5825393,-0.01621466,8.628635,342.3703,337.5441,0,2
2018/07/10 - 10:42:23.5607120,46.44456,0.1837234,-0.05747931,-0.2334379,7.227646,342.9761,2.767882,0.2420051,-0.5827703,-0.016094,8.525194,341.9105,335.6589,0,2
2018/07/10 - 10:42:23.5726805,46.4556,0.1835405,-0.05744719,-0.233469,7.20267,342.8274,2.732215,0.2423004,-0.5829682,-0.01600919,8.418527,341.6105,334.1286,0,2
2018/07/10 - 10:42:23.5836617,46.4668,0.1833703,-0.05747767,-0.2335038,7.191285,342.7729,2.707202,0.2424598,-0.583095,-0.01603791,8.112272,341.6326,333.3362,0,2
2018/07/10 - 10:42:23.5946225,46.47768,0.183293,-0.0575512,-0.2335478,7.165087,342.6875,2.708522,0.2424942,-0.5831471,-0.01615926,7.750371,342.0379,333.172,0,2
2018/07/10 - 10:42:23.6045945,46.48864,0.1832716,-0.05763081,-0.2335285,7.141394,342.5836,2.650843,0.2424263,-0.5831443,-0.01637926,7.317727,342.8907,333.4862,0,2
2018/07/10 - 10:42:23.6175612,46.49994,0.1832392,-0.05755263,-0.2335222,7.247887,342.6185,2.647595,0.2424175,-0.5831726,-0.01652403,7.088085,343.59,333.4232,0,2
2018/07/10 - 10:42:23.6275340,46.51127,0.1832853,-0.05760341,-0.2334811,7.228445,342.5535,2.625202,0.2424835,-0.583234,-0.01656412,7.109182,343.9974,332.9342,0,2
2018/07/10 - 10:42:23.6395029,46.52178,0.1833765,-0.05764856,-0.2334506,7.221714,342.5677,2.675542,0.2426267,-0.5833414,-0.01654013,7.191699,344.1306,332.0622,0,2
2018/07/10 - 10:42:23.6494755,46.53328,0.1834212,-0.05761738,-0.2334873,7.273063,342.5744,2.667424,0.2428469,-0.5835052,-0.01647453,7.308395,344.1092,330.7701,0,2
