Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.02377756,-0.9095017,0.336322,0.08996069,17.8617,37.26459,357.6285,-0.6865436,-0.03732781,0.1285967,6.601808,43.19078,347.3384
0.04717197,-0.9107391,0.3362382,0.09128011,17.67019,36.56641,357.6259,-0.6898913,-0.0363751,0.1288153,6.85252,42.61178,346.9346
0.07054021,-0.9122323,0.3360713,0.09288753,17.54541,35.47459,357.5302,-0.692344,-0.03518974,0.1293378,6.930749,42.7079,346.8071
0.1537692,-0.9217196,0.3350625,0.1025466,17.10544,27.65873,356.3719,-0.6994017,-0.03328552,0.1327055,8.413584,39.21255,347.0731
0.1720863,-0.9247082,0.3350931,0.1052237,16.70614,25.16372,356.3022,-0.7152219,-0.02539193,0.1394871,8.391759,31.19758,346.6758
0.1838395,-0.9276147,0.3351633,0.1077164,16.37106,22.47714,355.8094,-0.7169682,-0.02261146,0.1403314,7.893672,32.32261,347.1721
0.2099771,-0.9289601,0.3351865,0.1075502,16.30612,21.6524,355.3256,-0.7163755,-0.02195398,0.1405441,7.309198,33.0853,347.3423
0.2296786,-0.9317121,0.3353827,0.1090906,15.97903,19.27693,355.0184,-0.7192926,-0.01979498,0.1423384,6.623093,30.56125,346.3726
0.2503071,-0.9340883,0.3356189,0.1100632,15.59079,17.51527,355.0065,-0.7230574,-0.01807236,0.1452431,7.234546,29.70186,346.5422
0.2753063,-0.9357247,0.3360371,0.1098824,15.31456,16.59199,355.143,-0.7287134,-0.01690736,0.1483823,7.550539,28.34293,347.2382
0.2918413,-0.9370964,0.3364401,0.1098935,15.00581,15.77223,355.0954,-0.7353193,-0.01642846,0.152075,7.945197,25.95865,348.1073
0.3137586,-0.9363135,0.3368249,0.1088048,15.00452,16.78143,355.2893,-0.735381,-0.01667733,0.1521022,7.858439,26.25265,348.3069
0.3345487,-0.9370317,0.3375858,0.108508,14.54587,16.37405,355.5052,-0.7398508,-0.01523677,0.154401,7.281903,26.36491,349.2734
0.3556823,-0.937399,0.3383962,0.1080069,14.04714,16.23896,355.6461,-0.7447168,-0.01407078,0.1567509,7.045504,25.54473,349.8232
0.3806139,-0.937219,0.3392814,0.107128,13.57296,16.47211,355.8456,-0.7496711,-0.01317592,0.1591007,7.435422,23.94197,349.6971
0.4008953,-0.9363858,0.3407046,0.1057904,13.07604,17.44276,355.9492,-0.7542756,-0.01161528,0.1613427,7.800225,22.71171,350.4893
0.4235092,-0.9344023,0.3418932,0.1039965,12.54391,19.53244,356.545,-0.7560709,-0.007869281,0.162034,6.234647,23.05581,351.9679
0.4487209,-0.9319908,0.3429748,0.1017184,12.18865,21.84443,357.3997,-0.7539956,-0.00300118,0.1615031,3.868287,26.54105,353.8388
0.4647061,-0.9299209,0.3440432,0.0997863,11.64978,23.70822,357.9344,-0.7509627,0.001718592,0.1616888,3.267352,28.74681,354.8373
0.4862286,-0.927475,0.3452801,0.09765892,10.84104,25.65336,358.083,-0.7460197,0.006772061,0.1612739,3.952929,29.09551,352.8475
0.5094865,-0.9250239,0.3466125,0.09515876,10.30211,28.1039,358.0331,-0.7390416,0.01434222,0.1584191,3.408892,31.45869,351.1958
