Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
0.2154123,0,0,0,0,0,0,0.1815077,-0.1047083,-0.0694776,331.4762,210.5358,8.766502
0.2194861,0,0,0,0,0,0,0.1817621,-0.1047555,-0.06959189,331.2492,210.8395,9.73155
0.2252327,0,0,0,0,0,0,0.1821064,-0.104825,-0.06975502,330.9412,211.2433,11.06211
0.2323896,0,0,0,0,0,0,0.1823224,-0.1048727,-0.06986185,330.7441,211.4926,11.91043
0.2369037,0,0,0,0,0,0,0.1828173,-0.1049986,-0.07011686,330.2607,212.0481,13.89252
0.2443451,0,0,0,0,0,0,0.1830228,-0.1050573,-0.07022762,330.0496,212.2733,14.73273
0.2487415,0,0,0,0,0,0,0.1834797,-0.1052058,-0.07048137,329.5414,212.7382,16.65467
0.2565008,0,0,0,0,0,0,0.1836734,-0.1052751,-0.07059359,329.3162,212.9309,17.4869
0.2625424,0,0,0,0,0,0,0.1840844,-0.1054345,-0.07084181,328.8193,213.342,19.28045
0.2702531,0,0,0,0,0,0,0.1842716,-0.1055106,-0.07096178,328.5895,213.5717,20.07704
0.2782986,0,0,0,0,0,0,0.1846907,-0.1056762,-0.07125846,328.1292,214.1887,21.84062
0.2826173,0,0,0,0,0,0,0.1848262,-0.1057223,-0.07136825,328.024,214.436,22.40301
0.2893356,0,0,0,0,0,0,0.185067,-0.1057876,-0.07158821,327.9277,214.9514,23.39904
0.2935679,0,0,0,0,0,0,0.1851934,-0.1058141,-0.07171617,327.9201,215.2586,23.92245
0.2984848,0,0,0,0,0,0,0.1853547,-0.1058433,-0.07189006,327.9412,215.6756,24.59859
0.3062615,0,0,0,0,0,0,0.185469,-0.1058554,-0.07202572,328.001,216.0104,25.07651
0.3102798,0,0,0,0,0,0,0.1857163,-0.105873,-0.0723423,328.194,216.7755,26.14521
0.3149527,0,0,0,0,0,0,0.1858547,-0.1058804,-0.07253186,328.3291,217.2216,26.76843
0.3223024,0,0,0,0,0,0,0.1859849,-0.1058873,-0.07271761,328.468,217.6502,27.37287
0.3277353,0,0,0,0,0,0,0.1862658,-0.1059186,-0.07312792,328.727,218.5664,28.7338
0.3317417,0,0,0,0,0,0,0.1863966,-0.1059411,-0.07332364,328.8324,218.9758,29.40814
0.3363551,0,0,0,0,0,0,0.1865433,-0.105975,-0.07354426,328.9275,219.4157,30.19438
0.3411403,0,0,0,0,0,0,0.1866839,-0.1060173,-0.07375582,328.994,219.8037,30.98969
0.3465075,0,0,0,0,0,0,0.1868691,-0.1060958,-0.07402482,329.0079,220.2306,32.10177
0.3540208,0,0,0,0,0,0,0.1869874,-0.1061603,-0.07418967,328.9702,220.4479,32.85178
0.3580921,0,0,0,0,0,0,0.1872451,-0.1063421,-0.07452665,328.7573,220.7556,34.5988
0.3622501,0,0,0,0,0,0,0.1873882,-0.1064674,-0.07470065,328.5658,220.8251,35.63978
0.3699372,0,0,0,0,0,0,0.1875243,-0.106604,-0.07485595,328.3345,220.8104,36.68642
0.3769937,0,0,0,0,0,0,0.1877734,-0.106898,-0.07511721,327.7927,220.5955,38.74374
0.3838764,0,0,0,0,0,0,0.1879933,-0.107199,-0.07533481,327.2196,220.2554,40.70551
0.391912,0,0,0,0,0,0,0.1882078,-0.1075214,-0.07555323,326.6154,219.8749,42.72966
0.3961138,0,0,0,0,0,0,0.1884324,-0.1078913,-0.07579505,325.9225,219.4662,44.95442
0.4028443,0,0,0,0,0,0,0.1885235,-0.1080483,-0.0759031,325.6306,219.3312,45.87532
0.4072594,0,0,0,0,0,0,0.188688,-0.1083346,-0.07612694,325.1009,219.2198,47.52348
0.4128266,0,0,0,0,0,0,0.1887961,-0.1085245,-0.076298,324.7512,219.2526,48.59721
0.4185379,0,0,0,0,0,0,0.1888811,-0.1086584,-0.07647014,324.5009,219.508,49.33774
0.4231917,0,0,0,0,0,0,0.1889503,-0.1087613,-0.07663234,324.3133,219.8253,49.91021
0.4277616,0,0,0,0,0,0,0.1890012,-0.1088119,-0.07679711,324.2336,220.3272,50.20975
0.4330036,0,0,0,0,0,0,0.1890574,-0.1088664,-0.07699513,324.1543,220.944,50.54126
0.4371522,0,0,0,0,0,0,0.1890894,-0.1088687,-0.07716277,324.1873,221.5972,50.61189
0.4416499,0,0,0,0,0,0,0.1891263,-0.108887,-0.07734455,324.1918,222.2484,50.77174
0.4459313,0,0,0,0,0,0,0.1891496,-0.1088656,-0.07753031,324.3115,223.0026,50.78008
0.4509026,0,0,0,0,0,0,0.1891731,-0.1088466,-0.07773109,324.4437,223.7868,50.82811
0.4577355,0,0,0,0,0,0,0.1891858,-0.1088229,-0.07788031,324.5892,224.3638,50.85726
0.4617473,0,0,0,0,0,0,0.1892049,-0.1087756,-0.07816722,324.9297,225.4002,50.99197
0.4685879,0,0,0,0,0,0,0.1892121,-0.1087537,-0.07830556,325.1194,225.8601,51.10246
0.4756504,0,0,0,0,0,0,0.1892208,-0.1087175,-0.07853327,325.4647,226.576,51.32944
0.4803952,0,0,0,0,0,0,0.1892249,-0.1086828,-0.07874203,325.8242,227.1872,51.58601
0.4875314,0,0,0,0,0,0,0.1892242,-0.1086655,-0.07881794,325.976,227.4109,51.6716
0.4918091,0,0,0,0,0,0,0.1892211,-0.1086349,-0.07893815,326.1527,227.8682,51.68711
0.4959145,0,0,0,0,0,0,0.1892178,-0.1086158,-0.07899667,326.1974,228.1702,51.60016
0.5039145,0,0,0,0,0,0,0.189214,-0.1085976,-0.07904078,326.1842,228.483,51.43439
0.5078891,0,0,0,0,0,0,0.1892027,-0.1085519,-0.07912231,326.0502,229.2825,50.86681
0.515583,0,0,0,0,0,0,0.1891959,-0.1085265,-0.07916212,325.9621,229.7269,50.52648
0.5198727,0,0,0,0,0,0,0.1891806,-0.1084686,-0.07927839,325.7691,230.8499,49.75206
0.5277467,0,0,0,0,0,0,0.1891747,-0.1084467,-0.07933714,325.6917,231.3489,49.44724
0.5355038,0,0,0,0,0,0,0.1891702,-0.1084257,-0.07952714,325.5504,232.4906,49.04673
0.542504,0,0,0,0,0,0,0.1891704,-0.1084277,-0.07971864,325.4646,233.4105,48.92611
0.5467957,0,0,0,0,0,0,0.1891757,-0.1084525,-0.07990147,325.399,234.1125,49.03149
0.5511388,0,0,0,0,0,0,0.1891794,-0.1084715,-0.07999492,325.3732,234.4178,49.15144
0.555203,0,0,0,0,0,0,0.1891826,-0.1084907,-0.08008584,325.3509,234.7065,49.27773
0.5597939,0,0,0,0,0,0,0.1891877,-0.1085161,-0.08016415,325.3487,234.8721,49.48844
0.5641712,0,0,0,0,0,0,0.1891913,-0.1085374,-0.08023679,325.3515,235.0339,49.67226
0.5686256,0,0,0,0,0,0,0.1891938,-0.1085546,-0.08029536,325.3703,235.1423,49.84498
0.5764956,0,0,0,0,0,0,0.1891957,-0.1085693,-0.08034763,325.383,235.2484,49.98812
0.5807011,0,0,0,0,0,0,0.1891954,-0.1085832,-0.08042845,325.4564,235.3971,50.21709
0.5846105,0,0,0,0,0,0,0.1891917,-0.1085781,-0.08046134,325.5215,235.4784,50.27571
0.5925201,0,0,0,0,0,0,0.1891887,-0.108575,-0.08049382,325.575,235.5615,50.33253
0.5967333,0,0,0,0,0,0,0.1891739,-0.1085403,-0.08054925,325.7227,235.8152,50.27341
0.6043376,0,0,0,0,0,0,0.1891661,-0.1085211,-0.08057165,325.7795,235.9551,50.20241
0.6115543,0,0,0,0,0,0,0.1891487,-0.1084767,-0.08061507,325.8807,236.2851,49.99208
0.6155134,0,0,0,0,0,0,0.1891272,-0.1084204,-0.08065628,325.9582,236.718,49.64538
0.6222883,0,0,0,0,0,0,0.1891157,-0.1083904,-0.08067603,325.9917,236.9518,49.4472
0.6264614,0,0,0,0,0,0,0.18909,-0.1083232,-0.08071631,326.069,237.4584,49.00545
0.6305794,0,0,0,0,0,0,0.1890723,-0.1082768,-0.08074027,326.1259,237.7896,48.70401
0.6357017,0,0,0,0,0,0,0.1890488,-0.1082156,-0.08076892,326.2047,238.2121,48.30974
0.6441192,0,0,0,0,0,0,0.1890025,-0.1080958,-0.08081727,326.39,238.9705,47.58094
0.6483335,0,0,0,0,0,0,0.1889758,-0.1080286,-0.08084587,326.5131,239.3781,47.20061
0.6531142,0,0,0,0,0,0,0.1889479,-0.1079612,-0.08088148,326.6466,239.8051,46.83288
0.6571212,0,0,0,0,0,0,0.1889249,-0.107907,-0.08091146,326.7576,240.1513,46.54156
0.6621211,0,0,0,0,0,0,0.1888964,-0.1078441,-0.08096062,326.9117,240.5773,46.24516
0.6668546,0,0,0,0,0,0,0.1888714,-0.1077924,-0.08101165,327.0607,240.9403,46.03803
0.6740535,0,0,0,0,0,0,0.1888542,-0.1077573,-0.0810468,327.1642,241.1856,45.90143
0.6784863,0,0,0,0,0,0,0.1888226,-0.1077001,-0.0811296,327.3775,241.6272,45.75315
0.6851958,0,0,0,0,0,0,0.1888102,-0.1076789,-0.08116456,327.4633,241.7992,45.70937
0.6921073,0,0,0,0,0,0,0.188802,-0.107672,-0.08121062,327.5415,241.9255,45.78064
0.6963406,0,0,0,0,0,0,0.1887982,-0.1076733,-0.08124515,327.5823,242.0008,45.86146
0.7004796,0,0,0,0,0,0,0.1888032,-0.1076871,-0.08124822,327.5536,241.9585,45.93496
0.7045312,0,0,0,0,0,0,0.188808,-0.1076993,-0.08124849,327.5234,241.9175,45.99265
0.7120169,0,0,0,0,0,0,0.1888129,-0.1077097,-0.08124144,327.4886,241.8658,46.02591
0.7189745,0,0,0,0,0,0,0.1888209,-0.1077224,-0.0812167,327.4209,241.772,46.02463
0.7260671,0,0,0,0,0,0,0.1888217,-0.1077126,-0.08117893,327.3919,241.7261,45.88873
0.7304592,0,0,0,0,0,0,0.1888086,-0.1076648,-0.08113149,327.4498,241.781,45.56139
0.7379773,0,0,0,0,0,0,0.1887862,-0.1076025,-0.08111144,327.5912,241.9321,45.24319
0.7450526,0,0,0,0,0,0,0.1887273,-0.1074484,-0.08107974,327.9841,242.3194,44.52607
0.749074,0,0,0,0,0,0,0.1886467,-0.1072523,-0.08106212,328.5425,242.8278,43.7039
0.7569173,0,0,0,0,0,0,0.1885763,-0.1070917,-0.08106378,329.0468,243.245,43.10509
0.7612978,0,0,0,0,0,0,0.1884221,-0.1067564,-0.08106238,330.1244,244.0785,41.87583
0.765592,0,0,0,0,0,0,0.188282,-0.1064735,-0.0810747,331.1076,244.7388,40.94744
0.7707547,0,0,0,0,0,0,0.1881085,-0.1061405,-0.08107634,332.2803,245.4662,39.84966
0.77551,0,0,0,0,0,0,0.1879432,-0.1058402,-0.08106942,333.3602,246.0771,38.86905
0.780134,0,0,0,0,0,0,0.1877535,-0.1055132,-0.08105123,334.5609,246.6904,37.80564
0.7845969,0,0,0,0,0,0,0.1875557,-0.1051896,-0.08101855,335.7714,247.2355,36.74696
0.7896612,0,0,0,0,0,0,0.1873126,-0.1048122,-0.08095355,337.199,247.7816,35.4748
0.7945036,0,0,0,0,0,0,0.1870617,-0.1044459,-0.08087111,338.6093,248.2504,34.20644
0.8023921,0,0,0,0,0,0,0.1868196,-0.1041138,-0.08078495,339.9194,248.6346,33.03706
0.8069676,0,0,0,0,0,0,0.1863054,-0.1034601,-0.0805011,342.5132,249.0652,30.48403
0.8116428,0,0,0,0,0,0,0.1860098,-0.1031176,-0.08030462,343.9077,249.1429,29.03384
0.8166959,0,0,0,0,0,0,0.1856473,-0.1027311,-0.08007906,345.5572,249.2062,27.36928
0.8221311,0,0,0,0,0,0,0.1852727,-0.1023637,-0.07979263,347.1522,249.0341,25.60928
0.8268042,0,0,0,0,0,0,0.1849201,-0.102048,-0.07952321,348.5877,248.7928,24.01745
0.8322064,0,0,0,0,0,0,0.1844869,-0.1016973,-0.07917002,350.2493,248.3218,22.08819
0.8373082,0,0,0,0,0,0,0.1840946,-0.1014132,-0.07883951,351.6655,247.7572,20.38037
0.8421079,0,0,0,0,0,0,0.1837299,-0.101175,-0.07853726,352.921,247.1709,18.84118
0.8486205,0,0,0,0,0,0,0.1832011,-0.1008717,-0.07809523,354.6293,246.1458,16.67326
0.8536119,0,0,0,0,0,0,0.1828184,-0.1006815,-0.07777261,355.7849,245.2328,15.16628
0.859424,0,0,0,0,0,0,0.1823959,-0.1004956,-0.07743292,357.001,244.1982,13.55198
0.8654164,0,0,0,0,0,0,0.1818855,-0.1003046,-0.07702857,358.3708,242.698,11.71136
0.8709397,0,0,0,0,0,0,0.18142,-0.1001566,-0.07668366,359.5478,241.3035,10.08592
0.877511,0,0,0,0,0,0,0.1809131,-0.1000191,-0.07633881,0.7704931,239.5677,8.481132
0.8827103,0,0,0,0,0,0,0.1804538,-0.09991297,-0.07605504,1.829293,237.9896,7.077122
0.8887405,0,0,0,0,0,0,0.1799597,-0.09981247,-0.07579163,2.947329,236.1731,5.711399
0.8950757,0,0,0,0,0,0,0.1794171,-0.0997168,-0.07554631,4.143056,234.054,4.340422
0.9018395,0,0,0,0,0,0,0.1788667,-0.09963747,-0.07532957,5.296964,231.86,2.985276
0.9076843,0,0,0,0,0,0,0.1782877,-0.09957242,-0.07513276,6.443985,229.4993,1.581869
0.9158567,0,0,0,0,0,0,0.1774503,-0.09950196,-0.07492314,8.01712,225.8092,359.7088
0.9212691,0,0,0,0,0,0,0.1769451,-0.09947631,-0.07482526,8.880056,223.446,358.599
0.9267381,0,0,0,0,0,0,0.1764429,-0.09946466,-0.0747439,9.653209,220.9894,357.4904
0.9325843,0,0,0,0,0,0,0.1759603,-0.09946728,-0.07467768,10.25352,218.3034,356.4826
0.9391478,0,0,0,0,0,0,0.1754677,-0.09948324,-0.07462355,10.71655,215.2648,355.4994
0.945194,0,0,0,0,0,0,0.175105,-0.09950349,-0.07459237,10.91709,212.7016,354.8475
0.952102,0,0,0,0,0,0,0.1746813,-0.09953549,-0.07456732,11.02286,209.473,354.1317
0.9576623,0,0,0,0,0,0,0.1744187,-0.09956172,-0.07455294,10.89684,206.9773,353.8221
0.9646122,0,0,0,0,0,0,0.1741133,-0.09959169,-0.074555,10.75086,204.0775,353.4797
0.9712255,0,0,0,0,0,0,0.1738325,-0.09962016,-0.074571,10.53103,201.1472,353.2588
0.9791592,0,0,0,0,0,0,0.1735654,-0.09964845,-0.07459787,10.2159,198.0367,353.1612
0.9884791,0,0,0,0,0,0,0.1733035,-0.09967905,-0.07463085,9.835782,194.8555,353.1119
0.9952392,0,0,0,0,0,0,0.1730714,-0.09970912,-0.07466421,9.477295,192.0835,353.0545
1.00259,0,0,0,0,0,0,0.1728546,-0.09974134,-0.0746946,9.120823,189.5885,352.9677
1.008559,0,0,0,0,0,0,0.1726505,-0.09977389,-0.07472636,8.78536,187.3351,352.8578
1.014851,0,0,0,0,0,0,0.1724467,-0.09980912,-0.07475985,8.440088,185.1581,352.7254
1.019745,0,0,0,0,0,0,0.1722777,-0.0998392,-0.07479209,8.149295,183.373,352.6141
1.024584,0,0,0,0,0,0,0.1721184,-0.09986804,-0.07482709,7.883136,181.7327,352.4967
1.029543,0,0,0,0,0,0,0.1719618,-0.09989487,-0.0748713,7.631848,180.0877,352.3973
1.034625,0,0,0,0,0,0,0.1718133,-0.09991743,-0.07492653,7.419922,178.4906,352.3183
1.038924,0,0,0,0,0,0,0.1716814,-0.09993558,-0.07498559,7.241616,177.0158,352.2671
1.044243,0,0,0,0,0,0,0.1715596,-0.09994918,-0.07505319,7.100077,175.5877,352.2408
1.049685,0,0,0,0,0,0,0.1714307,-0.09995514,-0.0751539,7.013823,173.9101,352.2618
1.056663,0,0,0,0,0,0,0.1713047,-0.09994685,-0.07530061,7.042964,171.9913,352.3533
1.062145,0,0,0,0,0,0,0.1712142,-0.09993357,-0.07543413,7.123476,170.4337,352.4558
1.067798,0,0,0,0,0,0,0.1711308,-0.09991976,-0.07556804,7.211986,168.9167,352.5572
1.074614,0,0,0,0,0,0,0.1710562,-0.09990146,-0.07571293,7.332316,167.3539,352.689
1.080644,0,0,0,0,0,0,0.1709844,-0.09988806,-0.07584462,7.396142,165.8151,352.8196
1.086377,0,0,0,0,0,0,0.1709245,-0.09987861,-0.07595313,7.408238,164.4306,352.9573
1.090546,0,0,0,0,0,0,0.170887,-0.09987221,-0.07602506,7.407737,163.4856,353.063
1.096649,0,0,0,0,0,0,0.170848,-0.09985951,-0.07612433,7.4167,162.1749,353.261
1.101248,0,0,0,0,0,0,0.1708281,-0.09984852,-0.07619341,7.435184,161.2782,353.4195
1.105928,0,0,0,0,0,0,0.170816,-0.09983484,-0.07626358,7.460004,160.352,353.6165
1.111453,0,0,0,0,0,0,0.1708221,-0.09981535,-0.07633165,7.491741,159.3863,353.9066
1.11624,0,0,0,0,0,0,0.170835,-0.09979609,-0.07639037,7.520411,158.5049,354.2031
1.120508,0,0,0,0,0,0,0.1708559,-0.0997801,-0.07642478,7.536041,157.8993,354.4658
1.126004,0,0,0,0,0,0,0.1708933,-0.09975743,-0.07646276,7.54948,157.1115,354.8598
1.131195,0,0,0,0,0,0,0.170936,-0.0997345,-0.07649504,7.558651,156.3389,355.2764
1.136804,0,0,0,0,0,0,0.1709798,-0.09971249,-0.07652275,7.563762,155.5882,355.6944
1.143647,0,0,0,0,0,0,0.1710228,-0.09969112,-0.07655001,7.571038,154.8295,356.109
1.148766,0,0,0,0,0,0,0.1710665,-0.09966971,-0.07657737,7.580685,154.0415,356.5339
1.154008,0,0,0,0,0,0,0.1710981,-0.0996532,-0.07660225,7.603396,153.4287,356.8448
1.158776,0,0,0,0,0,0,0.1711243,-0.09963742,-0.07663282,7.64935,152.8502,357.1059
1.165005,0,0,0,0,0,0,0.1711548,-0.09961698,-0.07667843,7.735449,152.1265,357.4041
1.170307,0,0,0,0,0,0,0.1711783,-0.09959913,-0.07672422,7.832615,151.505,357.6307
1.176022,0,0,0,0,0,0,0.1711956,-0.09958008,-0.07678621,7.970722,150.8264,357.814
1.185259,0,0,0,0,0,0,0.1712115,-0.09954572,-0.07692752,8.289486,149.5383,358.0251
1.192386,0,0,0,0,0,0,0.1712177,-0.09953059,-0.0769937,8.450502,149.0131,358.0838
1.197267,0,0,0,0,0,0,0.17123,-0.09950099,-0.07712811,8.797607,148.0666,358.1474
1.202267,0,0,0,0,0,0,0.1712388,-0.09948321,-0.07721025,9.016149,147.5179,358.1731
1.207429,0,0,0,0,0,0,0.1712487,-0.09946636,-0.07728798,9.227458,147.0112,358.194
1.212866,0,0,0,0,0,0,0.1712581,-0.09945251,-0.07735142,9.396285,146.5665,358.2235
1.219602,0,0,0,0,0,0,0.1712693,-0.09943832,-0.07741555,9.564782,146.0903,358.2648
1.22548,0,0,0,0,0,0,0.1712858,-0.09942506,-0.07746505,9.69284,145.6174,358.3592
1.230028,0,0,0,0,0,0,0.1712982,-0.09941772,-0.07748637,9.751863,145.3687,358.4337
1.235035,0,0,0,0,0,0,0.1713209,-0.09940787,-0.07750301,9.811249,145.0797,358.5718
1.239558,0,0,0,0,0,0,0.1713404,-0.09940087,-0.07750817,9.841577,144.8938,358.6929
1.243783,0,0,0,0,0,0,0.1713654,-0.099393,-0.07750797,9.867198,144.712,358.8471
1.249691,0,0,0,0,0,0,0.171404,-0.09938312,-0.0774938,9.87909,144.5474,359.0823
1.254722,0,0,0,0,0,0,0.1714456,-0.09937398,-0.07746988,9.876339,144.4495,359.3323
1.262438,0,0,0,0,0,0,0.1714754,-0.09936769,-0.07745169,9.872597,144.3874,359.5115
1.266377,0,0,0,0,0,0,0.1715516,-0.09935455,-0.07739003,9.838001,144.3971,359.9535
1.27077,0,0,0,0,0,0,0.1715955,-0.09934799,-0.0773505,9.812471,144.4573,0.2003067
1.274975,0,0,0,0,0,0,0.1716412,-0.09934188,-0.07730652,9.782105,144.5618,0.4510742
1.281632,0,0,0,0,0,0,0.1716971,-0.09933655,-0.07724278,9.720373,144.7698,0.7568132
1.286803,0,0,0,0,0,0,0.1717429,-0.09933481,-0.07717819,9.638314,145.0396,1.005679
1.294853,0,0,0,0,0,0,0.1717979,-0.09933712,-0.07708006,9.485287,145.5217,1.303454
1.300418,0,0,0,0,0,0,0.1718363,-0.09934252,-0.07699464,9.332685,145.9947,1.506469
1.306759,0,0,0,0,0,0,0.1718866,-0.09935207,-0.07687547,9.112929,146.7155,1.750554
1.311807,0,0,0,0,0,0,0.1719159,-0.09936018,-0.07679655,8.961906,147.2581,1.870563
1.31675,0,0,0,0,0,0,0.171962,-0.09937239,-0.07667974,8.742343,148.0996,2.038827
1.320938,0,0,0,0,0,0,0.1719917,-0.09938098,-0.07660401,8.598947,148.6775,2.131362
1.325013,0,0,0,0,0,0,0.1720309,-0.09939281,-0.07650538,8.410211,149.4517,2.240299
1.329634,0,0,0,0,0,0,0.1720645,-0.0994032,-0.07642258,8.251885,150.1309,2.318922
1.336232,0,0,0,0,0,0,0.1721428,-0.09942754,-0.07623847,7.895428,151.6781,2.476789
1.340788,0,0,0,0,0,0,0.172189,-0.09944232,-0.07613377,7.688648,152.5817,2.552896
1.345731,0,0,0,0,0,0,0.1722615,-0.09946574,-0.07597592,7.36983,153.9526,2.660209
1.352875,0,0,0,0,0,0,0.1723122,-0.09948277,-0.07586805,7.143594,154.88,2.730256
1.357383,0,0,0,0,0,0,0.1724545,-0.09953259,-0.07557807,6.505122,157.3448,2.906239
1.362143,0,0,0,0,0,0,0.1725356,-0.09956233,-0.0754199,6.137045,158.6617,2.998192
1.366426,0,0,0,0,0,0,0.1726361,-0.09960067,-0.0752297,5.675613,160.2202,3.103313
1.370777,0,0,0,0,0,0,0.1727299,-0.09963751,-0.07505862,5.242342,161.5856,3.200568
1.379847,0,0,0,0,0,0,0.1729621,-0.09973282,-0.07465842,4.169134,164.7157,3.411507
1.386712,0,0,0,0,0,0,0.1731096,-0.09979913,-0.074412,3.458868,166.5721,3.521981
1.391031,0,0,0,0,0,0,0.1733531,-0.09991162,-0.07403229,2.313434,169.4676,3.640766
1.39775,0,0,0,0,0,0,0.1734716,-0.09997026,-0.07385238,1.742801,170.8288,3.669249
1.402004,0,0,0,0,0,0,0.1737715,-0.1001197,-0.07343089,0.3536258,174.1001,3.671888
1.408953,0,0,0,0,0,0,0.1739093,-0.10019,-0.07324929,359.7291,175.5381,3.641483
1.41367,0,0,0,0,0,0,0.1742489,-0.1003633,-0.07283749,358.2565,178.9266,3.494701
1.420651,0,0,0,0,0,0,0.1744145,-0.1004472,-0.07265416,357.5745,180.5131,3.389192
1.427757,0,0,0,0,0,0,0.1747331,-0.1006052,-0.07233366,356.3393,183.4597,3.136655
1.432745,0,0,0,0,0,0,0.1751344,-0.1007845,-0.07200364,355.0096,187.0134,2.749889
1.439654,0,0,0,0,0,0,0.1753081,-0.100857,-0.07188094,354.4921,188.5006,2.569266
1.446697,0,0,0,0,0,0,0.1756819,-0.1009845,-0.07168097,353.6093,191.5792,2.210642
1.450756,0,0,0,0,0,0,0.17605,-0.1010808,-0.07155035,352.9565,194.41,1.948783
1.457627,0,0,0,0,0,0,0.1762612,-0.1011324,-0.0714897,352.612,195.9887,1.808975
1.461921,0,0,0,0,0,0,0.1766558,-0.1011981,-0.07143664,352.1656,198.7503,1.692695
1.468556,0,0,0,0,0,0,0.1768801,-0.1012299,-0.07142324,351.9489,200.2841,1.649158
1.473321,0,0,0,0,0,0,0.1773193,-0.101284,-0.07142685,351.5786,203.2411,1.598804
1.480087,0,0,0,0,0,0,0.1774943,-0.1013042,-0.07143684,351.4391,204.4025,1.589618
1.484734,0,0,0,0,0,0,0.1779607,-0.1013632,-0.07147495,351.0469,207.5642,1.50198
1.491561,0,0,0,0,0,0,0.17813,-0.1013856,-0.07149425,350.9044,208.7473,1.442815
1.498585,0,0,0,0,0,0,0.1785001,-0.1014244,-0.07156345,350.6855,211.5433,1.206126
1.503133,0,0,0,0,0,0,0.1788611,-0.1014548,-0.07165907,350.5558,214.5366,0.8313469
1.509621,0,0,0,0,0,0,0.1789975,-0.1014635,-0.07170383,350.5386,215.7699,0.6353774
