2018/06/29 - 02:44:40.1806997,3.588542,1,0,User hit user's target,5.388386,3.489176,2.598363
2018/06/29 - 02:44:41.1740738,4.578673,0,0,User missed, , , 
2018/06/29 - 02:44:42.3960059,5.800736,1,0,User hit user's target,-3.555665,7.675634,3.249349
2018/06/29 - 02:44:43.3038334,6.710267,0,0,User missed, , , 
2018/06/29 - 02:44:44.0049570,7.411028,0,0,User missed, , , 
2018/06/29 - 02:44:44.9437919,8.351293,2,0,User hit user's target,1.252635,3.297792,4.431872
2018/06/29 - 02:44:46.1487484,9.555529,3,0,User hit user's target,-5.266797,6.042323,1.973007
2018/06/29 - 02:44:47.0720334,10.47755,4,0,User hit user's target,-3.155411,7.994792,3.405905
2018/06/29 - 02:44:48.7173946,12.12211,5,0,User hit user's target,4.572842,7.058558,0.04111212
2018/06/29 - 02:44:50.5159746,13.92214,6,0,User hit user's target,5.253335,3.11336,-0.1876596
2018/06/29 - 02:44:51.9612161,15.36668,7,0,User hit user's target,3.473088,3.469294,2.010396
2018/06/29 - 02:44:52.6474081,16.05365,8,0,User hit user's target,4.546249,2.526565,-1.335184
2018/06/29 - 02:44:55.3828043,18.78815,9,2,User hit user's target,-3.559774,6.62769,3.182866
2018/06/29 - 02:44:58.4726720,21.87846,10,3,User hit user's target,-0.02875292,5.622784,4.809765
2018/06/29 - 02:44:59.3943402,22.79997,11,4,User hit user's target,-0.9150112,5.68386,5.144704
2018/06/29 - 02:45:02.3745415,25.77976,10,5,User missed, , , 
2018/06/29 - 02:45:03.6512814,27.05702,11,4,User hit user's target,-0.3358746,5.162164,-4.624988
2018/06/29 - 02:45:07.4477479,30.85653,10,6,User missed, , , 
2018/06/29 - 02:45:08.3608265,31.76649,11,7,User hit user's target,-4.218802,6.216907,2.230805
2018/06/29 - 02:45:10.2622099,33.66736,12,9,User hit user's target,-1.766739,4.253914,5.053315
2018/06/29 - 02:45:11.7736917,35.1792,13,9,User hit user's target,3.452788,8.170566,-2.273734
2018/06/29 - 02:45:13.4739981,36.88052,14,10,User hit user's target,4.413688,6.262987,1.517052
2018/06/29 - 02:45:14.1396792,37.54557,15,9,User hit user's target,3.634757,6.823359,3.893682
2018/06/29 - 02:45:16.3264939,39.73358,16,8,User hit user's target,-1.48131,2.475998,3.619969
2018/06/29 - 02:45:17.3379476,40.74258,17,9,User hit user's target,-1.886047,2.769658,4.241569
2018/06/29 - 02:45:19.9507912,43.35557,18,12,User hit user's target,0.7242343,6.607441,4.758913
2018/06/29 - 02:45:21.8060227,45.2128,19,12,User hit user's target,-3.70286,7.944246,1.473866
2018/06/29 - 02:45:23.9277496,47.33424,18,15,User missed, , , 
