Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/29 - 02:45:18.5354909,41.94365,0.1021888,0.02686722,-0.07130893,339.1142,311.0442,2.409618,-0.1986698,-0.231255,0.07241552,327.2012,316.2195,12.44476
2018/06/29 - 02:45:18.5454643,41.95478,0.1028726,0.02744835,-0.07002543,338.8376,313.5481,1.994634,-0.1934837,-0.2315439,0.07590884,326.8136,318.7974,11.30508
2018/06/29 - 02:45:18.5584293,41.96563,0.1035212,0.02801301,-0.0687697,338.4809,315.9616,1.79115,-0.1882982,-0.2319059,0.07938977,326.4297,321.2939,10.00467
2018/06/29 - 02:45:18.5684021,41.97723,0.1040885,0.02845629,-0.06767072,338.1513,318.3087,1.607081,-0.1831246,-0.2321448,0.08279037,325.7929,323.3493,8.785055
2018/06/29 - 02:45:18.5803718,41.98812,0.1044975,0.02874429,-0.06663606,337.8805,320.4497,1.460279,-0.1781103,-0.2322915,0.08592753,324.8682,324.8943,7.855045
2018/06/29 - 02:45:18.5923395,41.99948,0.1047952,0.02888526,-0.06569981,337.7078,322.4983,1.205502,-0.1732494,-0.2324064,0.08902938,324.0469,326.4118,6.956771
2018/06/29 - 02:45:18.6023132,42.01057,0.1049427,0.02889621,-0.06506377,337.739,324.4244,0.8468594,-0.1686982,-0.2323859,0.09223649,323.4868,327.8151,6.312313
2018/06/29 - 02:45:18.6142798,42.02203,0.1050798,0.0288423,-0.06447271,337.8978,326.1774,0.4949473,-0.1644324,-0.2323347,0.09538205,323.1941,329.3746,5.859495
2018/06/29 - 02:45:18.6252769,42.03341,0.1050187,0.02859833,-0.06382918,337.94,327.9698,0.1854717,-0.1601183,-0.2323026,0.09840642,322.8044,331.0981,5.385155
2018/06/29 - 02:45:18.6412072,42.04474,0.1049652,0.02838824,-0.06325117,338.0363,329.7471,0.04473466,-0.1560013,-0.2321558,0.1011602,322.1966,332.7893,5.132677
2018/06/29 - 02:45:18.6551706,42.06034,0.1047969,0.02827231,-0.06277858,338.0515,331.5496,359.9145,-0.1523233,-0.2318719,0.1039654,321.442,333.8792,5.447927
2018/06/29 - 02:45:18.6631486,42.07381,0.1047837,0.02815412,-0.06246746,338.0298,333.2982,359.7987,-0.1486112,-0.2315779,0.1071278,321.0028,334.7873,5.626422
2018/06/29 - 02:45:18.6721248,42.08271,0.1045955,0.02807224,-0.06218629,337.9806,334.9955,359.657,-0.1448757,-0.2313081,0.1105321,320.716,335.6787,5.717039
2018/06/29 - 02:45:18.6811005,42.09064,0.1042272,0.02806251,-0.062018,337.9174,336.5754,359.446,-0.1411504,-0.2310575,0.1143225,320.6363,336.5797,5.739699
2018/06/29 - 02:45:18.6940665,42.10025,0.1036069,0.02797743,-0.06178724,337.744,338.1094,359.1423,-0.1373127,-0.2308435,0.1183506,320.7219,337.5972,5.690712
2018/06/29 - 02:45:18.7030686,42.1129,0.103151,0.02803889,-0.06181277,337.746,339.7462,358.7272,-0.1330917,-0.2307529,0.1225883,320.843,338.925,5.489063
2018/06/29 - 02:45:18.7140137,42.12259,0.1025219,0.02808714,-0.06170045,337.5722,341.4769,358.4704,-0.1284603,-0.2307939,0.1268052,320.8595,340.715,5.077714
2018/06/29 - 02:45:18.7239860,42.13369,0.1018611,0.02828145,-0.06165402,337.4522,343.217,358.1795,-0.1236636,-0.2308231,0.1310488,320.9793,342.7332,4.686078
2018/06/29 - 02:45:18.7356420,42.14408,0.1010907,0.02853233,-0.06171959,337.376,344.8925,358.068,-0.1185532,-0.230871,0.135274,321.1394,345.0795,4.263568
2018/06/29 - 02:45:18.7466144,42.15521,0.1001346,0.02871051,-0.06181562,337.2348,346.527,357.9076,-0.1133653,-0.2308547,0.1392791,321.1426,347.3785,3.861454
2018/06/29 - 02:45:18.7585809,42.16653,0.09901562,0.02886649,-0.06208168,337.1452,347.9748,357.7906,-0.1080312,-0.230785,0.1430891,320.966,349.5671,3.56421
2018/06/29 - 02:45:18.7705486,42.17775,0.09777778,0.02899119,-0.06234497,337.1576,349.4396,357.7549,-0.1027096,-0.2307311,0.1468261,320.8594,351.5968,3.2761
2018/06/29 - 02:45:18.7855098,42.18904,0.09654803,0.02908788,-0.06256232,337.1748,350.956,357.6941,-0.09698377,-0.2306552,0.1504049,320.9418,353.8611,2.830296
2018/06/29 - 02:45:18.7924903,42.20031,0.09523864,0.02921464,-0.06284597,337.3143,352.4509,357.6324,-0.091267,-0.2306659,0.1537463,321.097,356.3679,2.277086
2018/06/29 - 02:45:18.8034607,42.21199,0.0939226,0.02923848,-0.06299789,337.3194,354.0033,357.5351,-0.08559529,-0.2306213,0.1570376,321.2309,358.7235,1.804451
2018/06/29 - 02:45:18.8144323,42.22326,0.09251088,0.02929722,-0.06322832,337.3974,355.6586,357.3831,-0.07993241,-0.2303603,0.1602658,321.3835,0.7370242,1.495753
2018/06/29 - 02:45:18.8244040,42.23339,0.09106036,0.02934528,-0.06353848,337.4893,357.3384,357.1194,-0.07428553,-0.2300958,0.1633474,321.5603,2.498616,1.26594
2018/06/29 - 02:45:18.8373704,42.24443,0.08971471,0.02930701,-0.06375263,337.5791,359.156,356.9531,-0.06847967,-0.2298336,0.1664403,321.9408,4.17875,1.036976
2018/06/29 - 02:45:18.8473436,42.2559,0.08827028,0.0292972,-0.06396956,337.725,1.128573,356.6838,-0.06250167,-0.2296558,0.1694054,322.4464,6.058532,0.8067302
2018/06/29 - 02:45:18.8593118,42.26733,0.08699941,0.02913082,-0.06424418,337.8986,3.12755,356.5457,-0.05620788,-0.2296639,0.1720438,323.0416,8.245101,0.5213363
2018/06/29 - 02:45:18.8702825,42.27818,0.08565725,0.02894578,-0.06455483,338.107,5.259277,356.3664,-0.04970497,-0.2297827,0.1744781,323.6475,10.67056,0.1988683
2018/06/29 - 02:45:18.8802554,42.28953,0.08433936,0.02867472,-0.06503348,338.3613,7.455616,356.2011,-0.0426251,-0.2301316,0.1766756,324.3919,13.4881,359.8561
2018/06/29 - 02:45:18.8932204,42.30059,0.08290818,0.02836573,-0.06554136,338.6126,9.729126,356.023,-0.03534128,-0.2306577,0.178706,325.1952,16.34019,359.4812
2018/06/29 - 02:45:18.9032160,42.31253,0.08140136,0.02803973,-0.06611703,338.9055,11.98513,355.809,-0.02766204,-0.2313797,0.1804887,326.0784,19.36086,359.119
2018/06/29 - 02:45:18.9151621,42.32283,0.07983673,0.02764792,-0.0666823,339.1619,14.36059,355.6686,-0.01959755,-0.2322828,0.1819852,327.0041,22.32926,358.8692
2018/06/29 - 02:45:18.9251352,42.33393,0.07818663,0.02748525,-0.06742789,339.5621,16.67545,355.4951,-0.01136131,-0.2331908,0.1829613,327.6027,25.04193,358.5822
2018/06/29 - 02:45:18.9371035,42.3446,0.07650914,0.02710716,-0.06813155,339.7159,19.14413,355.4759,-0.003069617,-0.2340802,0.1834296,327.771,27.48037,358.171
2018/06/29 - 02:45:18.9480964,42.35596,0.07466317,0.02690967,-0.06893727,340.0208,21.67467,355.4094,0.005509715,-0.2348826,0.1832433,327.5134,29.62563,357.5862
2018/06/29 - 02:45:18.9590449,42.36762,0.07276827,0.02666027,-0.06993981,340.2381,24.17715,355.3757,0.01415595,-0.2357152,0.1828144,327.4765,31.8366,356.9753
2018/06/29 - 02:45:18.9700159,42.37818,0.07080674,0.02650016,-0.07082374,340.4223,26.70278,355.3912,0.02291372,-0.2365667,0.1820736,327.6762,34.31304,356.3338
2018/06/29 - 02:45:18.9809858,42.38926,0.068697,0.02654913,-0.0719013,340.6578,29.20418,355.4613,0.03170905,-0.2373607,0.1807881,327.9894,37.0871,355.6208
2018/06/29 - 02:45:18.9929534,42.40053,0.06657475,0.02654241,-0.07284947,340.7645,31.68316,355.5395,0.04037662,-0.2380898,0.1791298,328.2783,39.81718,354.8635
2018/06/29 - 02:45:19.0029454,42.41145,0.0642596,0.02651359,-0.07392737,340.8721,34.19302,355.6318,0.04898638,-0.238703,0.177305,328.626,42.36111,354.1086
2018/06/29 - 02:45:19.0148960,42.42267,0.06185554,0.02636634,-0.075091,340.9276,36.64358,355.6128,0.05748796,-0.2391845,0.1750269,329.0495,44.79607,353.3061
2018/06/29 - 02:45:19.0248689,42.43407,0.05936033,0.0262427,-0.07618508,341.0974,39.13803,355.6254,0.06570438,-0.2395178,0.172497,329.3521,47.22338,352.4821
2018/06/29 - 02:45:19.0378335,42.44497,0.0567238,0.02611642,-0.07735302,341.2487,41.53117,355.6297,0.07339894,-0.2394883,0.169664,329.2308,49.39462,351.7427
2018/06/29 - 02:45:19.0478073,42.4562,0.05399256,0.02604773,-0.07834756,341.3688,43.94655,355.6573,0.08046548,-0.2389398,0.1665781,328.6068,50.96437,351.1674
2018/06/29 - 02:45:19.0597752,42.46735,0.05114831,0.02601068,-0.07942465,341.4707,46.24287,355.6989,0.08716483,-0.2381025,0.1634695,327.9846,52.21994,350.7648
2018/06/29 - 02:45:19.0697530,42.47839,0.04829727,0.02606028,-0.08034853,341.5582,48.52933,355.7004,0.09373076,-0.2372115,0.1604461,327.6378,53.68446,350.5414
2018/06/29 - 02:45:19.0807188,42.48905,0.04544559,0.02606521,-0.08114645,341.5235,50.75297,355.7262,0.09991871,-0.2362061,0.1576499,327.7999,55.23004,350.7965
2018/06/29 - 02:45:19.0926871,42.50054,0.04250714,0.02609641,-0.08204906,341.5612,52.96285,355.7969,0.1059832,-0.2350679,0.1551133,328.4979,56.67828,351.6066
2018/06/29 - 02:45:19.1056532,42.5117,0.0395136,0.02597763,-0.08298542,341.6506,55.1683,355.8338,0.1120573,-0.2338263,0.1525884,329.1589,58.06874,352.6368
2018/06/29 - 02:45:19.1166358,42.52572,0.03655965,0.02588919,-0.08372202,341.7559,57.33645,355.7818,0.117787,-0.2325232,0.149994,329.8169,59.3516,353.9098
2018/06/29 - 02:45:19.1256097,42.53534,0.03352595,0.02579573,-0.08458652,341.9483,59.44088,355.8379,0.1234788,-0.2313956,0.1471229,330.3503,60.78,354.9438
2018/06/29 - 02:45:19.1375672,42.5451,0.03042563,0.02572812,-0.08511773,342.1861,61.54001,355.8772,0.1287336,-0.230363,0.1439234,330.6991,62.36002,355.7104
2018/06/29 - 02:45:19.1475395,42.55627,0.02731131,0.02554679,-0.08582263,342.4721,63.62319,355.902,0.1338891,-0.2293921,0.1404972,330.7797,63.90287,356.2944
2018/06/29 - 02:45:19.1585102,42.56733,0.02430308,0.0252798,-0.08633926,342.7031,65.70802,355.9693,0.1388229,-0.2286144,0.1368169,330.7862,65.4431,356.6701
2018/06/29 - 02:45:19.1694818,42.57793,0.02126106,0.02497391,-0.08694591,343.0191,67.66461,356.0629,0.1440505,-0.2281035,0.1331903,331.2068,67.01627,356.9789
2018/06/29 - 02:45:19.1814489,42.58902,0.01819818,0.02471972,-0.08722956,343.3338,69.548,356.1372,0.1495084,-0.2281132,0.1295888,332.3775,68.57875,357.0483
2018/06/29 - 02:45:19.1934371,42.60064,0.01503896,0.02452228,-0.08747505,343.7912,71.29874,356.2282,0.1550976,-0.2282737,0.1260001,333.5406,70.08578,357.0181
2018/06/29 - 02:45:19.2024067,42.61189,0.01201239,0.0243815,-0.08741256,344.166,72.88517,356.358,0.1604353,-0.2286713,0.1224201,334.5408,71.29085,356.7929
2018/06/29 - 02:45:19.2153583,42.6227,0.009135601,0.02432626,-0.08711117,344.4446,74.17599,356.5075,0.1654768,-0.2290357,0.1191153,335.1992,72.17934,356.6691
2018/06/29 - 02:45:19.2253314,42.63419,0.006195378,0.02443657,-0.08654622,344.7479,75.17931,356.6677,0.1699187,-0.229351,0.1163846,335.2551,72.43491,356.8214
2018/06/29 - 02:45:19.2373239,42.64515,0.003226535,0.0246088,-0.08550041,344.9903,75.8918,356.8808,0.1739102,-0.229708,0.1141373,334.9179,72.40042,357.0939
2018/06/29 - 02:45:19.2472968,42.65593,0.0003992347,0.02476874,-0.08436233,345.1617,76.11974,357.2415,0.1776235,-0.2303044,0.1124115,334.5898,72.09787,357.374
2018/06/29 - 02:45:19.2612590,42.66753,-0.002368488,0.02504849,-0.08299017,345.388,75.85211,357.7104,0.1807939,-0.2310303,0.1116158,334.4397,71.36531,357.7568
2018/06/29 - 02:45:19.2712324,42.68063,-0.004954156,0.02530674,-0.08114158,345.4775,75.49183,358.2236,0.183699,-0.231709,0.1111958,334.2967,70.43369,358.286
2018/06/29 - 02:45:19.2812084,42.69054,-0.007455088,0.02567851,-0.07919655,345.5311,74.60069,358.7303,0.186116,-0.2323731,0.1117693,334.4103,69.09409,358.8812
2018/06/29 - 02:45:19.2931989,42.70091,-0.009733681,0.0260769,-0.07710576,345.3717,73.54626,359.1999,0.1877632,-0.2327326,0.1132141,334.5926,67.35877,359.6664
2018/06/29 - 02:45:19.3031479,42.71175,-0.01186648,0.02663197,-0.07484381,345.1035,72.14858,359.6427,0.1886728,-0.2328227,0.1148259,334.1606,65.37663,0.5607035
2018/06/29 - 02:45:19.3141191,42.72352,-0.01399632,0.02717888,-0.07242306,344.728,70.6546,0.001805898,0.1884959,-0.2326609,0.1169846,333.2899,63.28778,1.163847
2018/06/29 - 02:45:19.3250887,42.73349,-0.0160349,0.02766616,-0.06996472,344.2545,68.96313,0.4107315,0.1880673,-0.2324564,0.1190637,332.4007,61.51554,1.319323
2018/06/29 - 02:45:19.3370831,42.74464,-0.01791622,0.0281933,-0.06728522,343.7386,67.07563,0.7885767,0.1870019,-0.2321293,0.1215444,331.493,60.17393,0.9528903
2018/06/29 - 02:45:19.3470318,42.7559,-0.01976366,0.02866613,-0.06484526,343.2709,65.20026,1.183121,0.1859681,-0.231609,0.1242111,330.7784,59.1188,0.6099017
2018/06/29 - 02:45:19.3589981,42.76734,-0.02164509,0.02905428,-0.06240163,342.7927,63.40879,1.521258,0.1841117,-0.2304308,0.12784,329.9582,57.946,0.821586
2018/06/29 - 02:45:19.3699688,42.77818,-0.02344842,0.02935741,-0.05997325,342.3737,61.6263,1.969661,0.1819048,-0.2291409,0.1318744,328.9866,56.50867,1.511994
2018/06/29 - 02:45:19.3809577,42.78897,-0.02524246,0.02961932,-0.05776004,341.967,59.73071,2.326052,0.1794048,-0.227697,0.1368207,328.1811,55.02674,2.14524
2018/06/29 - 02:45:19.3919099,42.8005,-0.02706562,0.02997162,-0.05541191,341.6088,57.81585,2.746442,0.1772568,-0.226312,0.141828,327.7251,53.47849,2.383914
2018/06/29 - 02:45:19.4018834,42.81103,-0.02881035,0.0301846,-0.05329684,341.1851,55.76794,3.125537,0.174962,-0.2246884,0.1471772,327.2913,51.84116,2.333983
2018/06/29 - 02:45:19.4178404,42.8222,-0.03052142,0.03021271,-0.05169885,340.8437,53.82147,3.495363,0.1724996,-0.2230641,0.1526861,326.7566,50.18709,2.52328
2018/06/29 - 02:45:19.4248215,42.83643,-0.03222266,0.0303777,-0.04942267,340.5904,51.96994,3.863827,0.1697377,-0.2213636,0.1587282,326.4697,48.64098,2.884798
2018/06/29 - 02:45:19.4367917,42.84521,-0.03371522,0.03034502,-0.04759329,340.2883,50.15764,4.305555,0.1664768,-0.219613,0.1648839,326.1156,47.04564,3.497174
2018/06/29 - 02:45:19.4477607,42.85546,-0.03531355,0.03034718,-0.04623079,340.2745,48.42734,4.750643,0.1632128,-0.2180507,0.1709962,325.7476,45.50504,4.163428
2018/06/29 - 02:45:19.4587312,42.86716,-0.0368914,0.03026627,-0.04475152,340.1945,46.84031,5.164581,0.1601056,-0.2167153,0.1772555,325.7562,44.01971,4.765922
2018/06/29 - 02:45:19.4697022,42.87791,-0.03837069,0.03016097,-0.04279711,340.0445,45.24595,5.483649,0.1573483,-0.2155636,0.1834658,325.9975,42.58317,5.123626
2018/06/29 - 02:45:19.4806726,42.88856,-0.03993033,0.03010252,-0.04142136,340.0143,43.66182,5.764196,0.1545887,-0.2146003,0.1896995,326.4356,41.0932,5.463914
2018/06/29 - 02:45:19.4916436,42.90075,-0.04145282,0.03001692,-0.03992396,339.9304,42.10673,6.155079,0.1514404,-0.2138156,0.1958515,326.6837,39.81122,5.977076
2018/06/29 - 02:45:19.5026351,42.91108,-0.04296123,0.02999175,-0.03875355,339.9003,40.58467,6.560534,0.1482786,-0.2132369,0.2018867,326.7756,38.74696,6.530804
2018/06/29 - 02:45:19.5156122,42.9222,-0.04438976,0.02997087,-0.03767237,339.8782,39.1067,6.9672,0.1453976,-0.2129212,0.2077114,326.9875,37.88741,6.745001
2018/06/29 - 02:45:19.5245549,42.93441,-0.04582133,0.02996569,-0.03630827,339.8955,37.71064,7.310925,0.1425704,-0.2126286,0.2134462,327.1861,36.82391,6.901407
2018/06/29 - 02:45:19.5365228,42.94469,-0.0472198,0.02989624,-0.03498853,339.8685,36.389,7.605701,0.1397338,-0.2125707,0.2191105,327.252,35.78225,7.055151
2018/06/29 - 02:45:19.5464966,42.95568,-0.04852924,0.02977104,-0.03399504,339.8754,35.20279,7.868992,0.1370289,-0.2127251,0.2246355,327.3604,34.85931,7.041049
2018/06/29 - 02:45:19.5594615,42.96687,-0.04977285,0.02965212,-0.03281973,339.9457,34.11602,8.06368,0.1345143,-0.2129922,0.2300092,327.5912,33.91994,6.968489
2018/06/29 - 02:45:19.5714355,42.97852,-0.0509213,0.02955779,-0.03194354,340.0157,33.05684,8.25184,0.132118,-0.2133624,0.2352775,327.9501,33.09084,6.772112
2018/06/29 - 02:45:19.5814035,42.99057,-0.05204032,0.02942608,-0.03081407,340.0071,32.10472,8.412144,0.1295992,-0.2137298,0.2404521,328.4619,32.22284,6.707386
2018/06/29 - 02:45:19.5923944,43.00128,-0.05313985,0.02936094,-0.02981803,340.0742,31.16963,8.553507,0.1267606,-0.214017,0.245606,328.9763,31.17582,6.996936
2018/06/29 - 02:45:19.6023471,43.01117,-0.05426767,0.02934616,-0.02909466,340.2179,30.33764,8.703981,0.1234732,-0.2142271,0.2505577,329.5241,30.03012,7.670949
2018/06/29 - 02:45:19.6153115,43.02223,-0.05528755,0.02919969,-0.02812366,340.2145,29.5041,8.833514,0.1200958,-0.2143627,0.2551662,329.9671,29.08243,8.378429
2018/06/29 - 02:45:19.6242953,43.03359,-0.05633624,0.02910108,-0.02731737,340.3617,28.70357,8.999556,0.1166376,-0.2145071,0.2593985,330.3224,28.30369,9.039949
2018/06/29 - 02:45:19.6372543,43.0446,-0.05731192,0.02896276,-0.02647177,340.4139,27.94885,9.207816,0.1134387,-0.2146534,0.2633469,330.5536,27.59286,9.313018
2018/06/29 - 02:45:19.6472263,43.05575,-0.05821589,0.02885609,-0.02549412,340.4562,27.17739,9.453915,0.11044,-0.2147911,0.2665332,330.5268,26.92229,9.099971
2018/06/29 - 02:45:19.6591949,43.06684,-0.05907403,0.0287337,-0.02433473,340.498,26.434,9.670083,0.1074198,-0.214922,0.2697398,330.4806,26.15344,8.952172
2018/06/29 - 02:45:19.6701653,43.07824,-0.0599981,0.0286456,-0.02363626,340.6183,25.75672,9.836043,0.1043592,-0.2150171,0.2728679,330.3904,25.39665,8.855333
2018/06/29 - 02:45:19.6801387,43.08874,-0.06084129,0.02846991,-0.02286865,340.6513,25.10327,10.03064,0.1011786,-0.2150407,0.275909,330.3109,24.41964,8.920863
2018/06/29 - 02:45:19.6921073,43.10023,-0.06168414,0.02826864,-0.02236124,340.7365,24.45993,10.18815,0.09785744,-0.2150137,0.2790351,330.4242,23.13687,9.274511
2018/06/29 - 02:45:19.7030766,43.11143,-0.0625798,0.02805446,-0.02165118,340.8335,23.84771,10.32421,0.09441745,-0.215078,0.2818695,330.5996,21.93126,9.825343
2018/06/29 - 02:45:19.7160429,43.12256,-0.06347757,0.02784086,-0.02106081,340.9359,23.23098,10.45526,0.09105047,-0.2152163,0.2844387,330.7238,21.09457,10.32013
2018/06/29 - 02:45:19.7250191,43.13499,-0.06429559,0.02763823,-0.02023455,341.0241,22.5516,10.63381,0.08795051,-0.2155332,0.286645,330.8438,20.74539,10.61467
2018/06/29 - 02:45:19.7369868,43.14474,-0.06514618,0.02746389,-0.01974668,341.0964,21.92294,10.85457,0.08499838,-0.2158672,0.2887253,331.0901,20.52962,10.66285
2018/06/29 - 02:45:19.7469603,43.15573,-0.0659815,0.02728922,-0.01908398,341.1118,21.26665,11.02304,0.08196545,-0.2162627,0.290729,331.2425,20.14972,10.74029
2018/06/29 - 02:45:19.7589282,43.16655,-0.06683588,0.027178,-0.01853849,341.211,20.67111,11.26792,0.07900062,-0.2167372,0.2928768,331.5475,19.61137,10.75588
2018/06/29 - 02:45:19.7699103,43.17811,-0.06774405,0.02702346,-0.01791351,341.2824,20.0617,11.38174,0.07579213,-0.2171319,0.2951094,331.9746,18.60668,10.98648
2018/06/29 - 02:45:19.7808694,43.18918,-0.06856415,0.02682441,-0.01739446,341.3393,19.44827,11.58735,0.07217631,-0.2175504,0.2969997,332.1706,17.45917,11.48242
2018/06/29 - 02:45:19.7928371,43.2007,-0.06933689,0.0266229,-0.01712546,341.3939,18.75181,11.88344,0.06839268,-0.2180194,0.2987287,332.3454,16.49961,12.18693
2018/06/29 - 02:45:19.8028105,43.21135,-0.07028552,0.02647601,-0.01671144,341.5005,18.11428,12.06156,0.0647993,-0.218594,0.3003222,332.5063,15.7678,12.72226
2018/06/29 - 02:45:19.8157749,43.22257,-0.07113033,0.02630985,-0.01625198,341.6341,17.33393,12.33129,0.06145876,-0.2193255,0.3017549,332.7445,15.33738,12.98478
2018/06/29 - 02:45:19.8257486,43.23393,-0.07202199,0.0261555,-0.01589189,341.7304,16.57035,12.60347,0.05822162,-0.220129,0.3031528,333.1347,15.04689,13.14114
2018/06/29 - 02:45:19.8367190,43.24526,-0.07291169,0.02597003,-0.01548167,341.7976,15.76407,12.77721,0.05501665,-0.2210479,0.3045023,333.4156,14.81072,13.24492
2018/06/29 - 02:45:19.8476906,43.25611,-0.07379723,0.02578813,-0.01504724,341.886,15.00615,12.98026,0.05174315,-0.2220198,0.3058505,333.6606,14.33606,13.36708
2018/06/29 - 02:45:19.8586610,43.26773,-0.07459592,0.02564001,-0.01463401,342.0186,14.26266,13.24875,0.04834041,-0.2230491,0.3072492,333.8117,13.45941,13.44268
2018/06/29 - 02:45:19.8706287,43.27797,-0.07541434,0.02552669,-0.01444411,342.1938,13.47366,13.46074,0.0448449,-0.2241179,0.3086726,333.9903,12.34263,13.56317
2018/06/29 - 02:45:19.8806022,43.28942,-0.07620127,0.02532032,-0.01414629,342.2939,12.69975,13.71823,0.04103244,-0.2250752,0.310109,334.0917,11.08489,13.83655
2018/06/29 - 02:45:19.8925696,43.30045,-0.07704267,0.02510782,-0.01406895,342.4359,11.86718,13.8902,0.03702174,-0.2260747,0.3114394,334.0695,9.842593,14.30937
2018/06/29 - 02:45:19.9025430,43.31126,-0.0779378,0.02492822,-0.01392606,342.6409,11.06625,14.05851,0.03301123,-0.227195,0.3127639,334.1548,8.903224,14.76946
2018/06/29 - 02:45:19.9145110,43.32229,-0.07871179,0.02472543,-0.01390986,342.8554,10.17337,14.26207,0.02914587,-0.2283501,0.3140826,334.2927,8.411325,15.03096
2018/06/29 - 02:45:19.9264790,43.33332,-0.07949045,0.02455683,-0.01399543,343.0733,9.322412,14.47885,0.0255567,-0.2300293,0.3145299,333.7262,8.769658,14.93145
2018/06/29 - 02:45:19.9368583,43.34601,-0.08023258,0.02437932,-0.01397391,343.2536,8.426753,14.71775,0.02115306,-0.2319474,0.3148032,333.188,8.832208,15.69162
2018/06/29 - 02:45:19.9567759,43.35557,-0.08106557,0.02425029,-0.01397159,343.4808,7.504571,14.81143,0.01708794,-0.2333416,0.3167328,333.8084,8.81467,16.75507
2018/06/29 - 02:45:19.9647546,43.36713,-0.08171888,0.02418987,-0.0146719,343.7505,6.531063,15.07104,0.01243531,-0.2349253,0.3197549,335.6176,6.776212,17.5736
2018/06/29 - 02:45:19.9727335,43.38378,-0.08242998,0.02407158,-0.01466558,343.9967,5.612759,15.28307,0.00778708,-0.2363951,0.3217454,336.6008,5.293918,18.23923
2018/06/29 - 02:45:19.9817100,43.39188,-0.08306283,0.02403054,-0.01477272,344.3011,4.662618,15.51631,0.002881288,-0.2378364,0.3233234,337.3656,3.811564,18.99129
2018/06/29 - 02:45:19.9926790,43.40111,-0.08360081,0.02397734,-0.01521382,344.533,3.722555,15.71069,-0.002206882,-0.2391351,0.3241432,337.7764,2.525191,19.59567
2018/06/29 - 02:45:20.0026527,43.41182,-0.08407657,0.02392657,-0.01558725,344.8144,2.807851,15.94128,-0.007119481,-0.2404687,0.3246785,338.1971,1.449477,19.86862
2018/06/29 - 02:45:20.0156174,43.42308,-0.08437042,0.02384283,-0.01621717,345.0951,1.845155,16.13747,-0.01185029,-0.2415941,0.3246154,338.5771,0.5435252,19.76385
2018/06/29 - 02:45:20.0255911,43.43417,-0.08462137,0.02367702,-0.01661308,345.323,0.9294163,16.30442,-0.01670154,-0.2425646,0.324172,338.7972,359.8611,19.74409
2018/06/29 - 02:45:20.0395718,43.4453,-0.08457771,0.02355218,-0.01738977,345.6312,0.01946799,16.48396,-0.02179762,-0.2436914,0.3230017,338.8802,359.4761,19.8302
2018/06/29 - 02:45:20.0485309,43.45865,-0.0845318,0.02344395,-0.01800969,345.9549,359.1318,16.5965,-0.02661786,-0.2452872,0.3215542,338.8014,359.4164,19.61933
2018/06/29 - 02:45:20.0604972,43.46838,-0.08432168,0.02330954,-0.01864686,346.2473,358.2753,16.76039,-0.03094567,-0.2467488,0.320592,339.1717,359.591,18.84711
2018/06/29 - 02:45:20.0694751,43.47907,-0.08408462,0.02314707,-0.01934565,346.5177,357.452,16.80366,-0.03549342,-0.2482159,0.3197247,339.6747,359.3109,18.07
2018/06/29 - 02:45:20.0794477,43.4886,-0.08353519,0.02297191,-0.02020863,346.8511,356.6389,16.84864,-0.04063486,-0.2499402,0.3179308,339.6494,359.0764,17.65929
2018/06/29 - 02:45:20.0924120,43.4999,-0.08291498,0.02269512,-0.02094543,347.1353,355.9026,16.92,-0.04614322,-0.2516927,0.315511,339.1478,358.9109,17.81528
2018/06/29 - 02:45:20.1023861,43.51095,-0.08207064,0.02239994,-0.02177272,347.4944,355.1925,16.92961,-0.05168674,-0.2535247,0.3133548,338.9684,358.6764,17.97172
2018/06/29 - 02:45:20.1143552,43.52236,-0.08122714,0.02206623,-0.02261416,347.8047,354.5619,16.92203,-0.05732283,-0.2555188,0.3109845,339.1193,358.2329,18.16509
2018/06/29 - 02:45:20.1253239,43.53335,-0.08009857,0.02162856,-0.02367773,348.0544,353.8691,16.88167,-0.06284447,-0.2575093,0.3083974,339.2131,357.9799,18.49007
2018/06/29 - 02:45:20.1362952,43.54517,-0.07898225,0.02117769,-0.02463712,348.3553,353.2254,16.84091,-0.068028,-0.2596094,0.3055442,339.2683,358.218,18.96848
2018/06/29 - 02:45:20.1466293,43.55556,-0.07770897,0.02067299,-0.02567269,348.5118,352.5261,16.72208,-0.07277357,-0.2617226,0.3027616,339.3771,358.6718,19.08412
2018/06/29 - 02:45:20.1585808,43.56669,-0.0764468,0.02029251,-0.02673156,348.7488,351.8084,16.61469,-0.07702958,-0.2638541,0.2998526,339.4306,359.0958,18.77767
2018/06/29 - 02:45:20.1695515,43.57776,-0.07531469,0.01990923,-0.02788281,348.8963,351.1889,16.34052,-0.08122899,-0.2660473,0.2969035,339.4157,359.2202,18.34813
2018/06/29 - 02:45:20.1805222,43.58884,-0.07394014,0.01956836,-0.02890743,349.0857,350.4702,16.20934,-0.08526836,-0.2681711,0.2939158,339.3818,359.1292,17.62008
