Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01123413,-0.03195843,0.4888323,-0.2285726,29.64492,17.01283,359.2802,0.1775225,0.1376322,-0.009704398,342.0998,26.87684,340.9824
0.02309318,-0.03193289,0.4888308,-0.2286896,29.66071,16.98217,359.2703,0.1777823,0.1376972,-0.009610353,342.3713,26.88921,341.3701
0.03417059,-0.03191071,0.4888011,-0.2288051,29.66061,16.97878,359.3063,0.1780709,0.1376895,-0.009665193,342.6741,26.80006,341.6753
0.0457688,-0.03192069,0.4887946,-0.2288444,29.65584,16.97277,359.299,0.1781043,0.137715,-0.01013941,342.4286,26.84549,342.0289
0.05728624,-0.03192348,0.4888022,-0.2288805,29.65944,16.95949,359.2852,0.177904,0.1377223,-0.01065312,341.9429,26.7846,342.6301
0.06765851,-0.03188548,0.4888085,-0.2289899,29.65326,16.9202,359.265,0.1778495,0.1377288,-0.01111876,341.5843,26.56476,343.1337
0.08049065,-0.03183823,0.4888126,-0.2290908,29.63172,16.87583,359.2363,0.1778426,0.1377918,-0.01160542,341.2279,26.47513,343.3153
0.091068,-0.03182179,0.4888505,-0.2291358,29.65879,16.8607,359.2261,0.1778792,0.1378887,-0.0119759,340.94,26.47446,343.1718
0.1008429,-0.03180107,0.4888598,-0.229188,29.6559,16.84824,359.2028,0.1779038,0.1380033,-0.012236,340.7823,26.39346,343.0669
0.111554,-0.03175981,0.4888441,-0.2292565,29.64923,16.83052,359.2147,0.1778834,0.1380319,-0.01229978,340.8302,26.3478,342.9571
0.1226854,-0.03173253,0.4888478,-0.2293191,29.65536,16.81701,359.2055,0.1778778,0.138,-0.01252064,340.8576,26.51254,342.8801
0.1348784,-0.03172038,0.4888396,-0.2293726,29.6564,16.81372,359.198,0.177929,0.1380301,-0.01311734,340.5329,26.8079,342.6484
0.1455374,-0.03164028,0.4888314,-0.2295133,29.65703,16.81115,359.209,0.1781162,0.1380279,-0.0134023,340.5471,26.85566,342.4494
0.1571848,-0.03159655,0.4888272,-0.2296016,29.66101,16.82088,359.215,0.178396,0.1379239,-0.01343255,340.873,26.96481,342.4142
0.1666113,-0.03155461,0.4888349,-0.2296837,29.67365,16.82951,359.2187,0.1787038,0.1375998,-0.01294806,341.7101,26.88238,342.6035
0.1776642,-0.03149537,0.4888222,-0.2297926,29.66733,16.84018,359.2341,0.1790008,0.1372355,-0.01236557,342.5756,26.70719,342.6483
0.1892852,-0.03144285,0.488833,-0.2298885,29.67503,16.86153,359.2611,0.1791681,0.1368462,-0.01177518,343.3644,26.38893,342.6752
0.2005631,-0.03139403,0.4888365,-0.2299892,29.67885,16.88103,359.2833,0.1789432,0.1364762,-0.0118094,343.7354,25.72895,342.6523
0.2109667,-0.03135079,0.4888223,-0.2300922,29.67359,16.91239,359.3155,0.1784539,0.1357801,-0.01121327,344.1489,25.23068,343.1973
0.2235721,-0.03134044,0.488803,-0.2301539,29.66648,16.91981,359.3179,0.1776721,0.1346513,-0.009157839,345.8167,23.39993,344.2558
0.2341037,-0.03131921,0.4888044,-0.2302199,29.67444,16.9287,359.3293,0.1774523,0.1336011,-0.008048468,347.3441,21.81541,344.7238
0.2453907,-0.03129021,0.4888047,-0.2303136,29.68015,16.94319,359.345,0.1772599,0.1331969,-0.007687663,347.8784,21.29226,345.0092
0.2563145,-0.03124724,0.4888142,-0.2304119,29.67765,16.95683,359.3553,0.1772444,0.1334448,-0.007999791,347.4549,21.61941,344.8904
0.2665881,-0.03119871,0.4888254,-0.2305216,29.67281,16.96794,359.3771,0.1771942,0.1337098,-0.008672866,346.8307,22.32966,345.0772
0.2778217,-0.03117847,0.488824,-0.2305798,29.65645,16.95443,359.3635,0.1771315,0.133884,-0.009149997,346.3622,23.11934,345.2707
0.288746,-0.03115041,0.4888312,-0.2306579,29.63812,16.95651,359.3607,0.1772383,0.1341118,-0.009428112,346.2363,23.57494,345.1201
0.3008036,-0.03108257,0.4888596,-0.2307683,29.60236,16.95382,359.3249,0.1775829,0.1343821,-0.009655783,346.1701,23.3913,344.4951
0.3113858,-0.03106133,0.4888769,-0.2308074,29.58932,16.94199,359.3187,0.1775485,0.1345119,-0.009947396,345.8956,23.0477,344.1849
0.3223409,-0.03105496,0.4889017,-0.2308433,29.57135,16.94679,359.3115,0.1770723,0.1345273,-0.01027197,345.4772,22.81964,344.4757
0.333364,-0.03098929,0.4889416,-0.2309246,29.52279,16.92729,359.2909,0.1765673,0.1344046,-0.01035784,345.1798,22.81689,345.2068
0.3448507,-0.03097138,0.4890044,-0.2309671,29.48898,16.91395,359.2669,0.1764364,0.1343756,-0.01019285,345.3757,23.01793,345.6026
0.356014,-0.03099433,0.4890421,-0.2309754,29.48863,16.92497,359.2833,0.176455,0.1343347,-0.009852124,345.9223,23.17505,345.7534
0.3667558,-0.03095324,0.4891243,-0.2310475,29.44841,16.89849,359.2896,0.1763943,0.1343665,-0.009832564,346.0639,23.23101,345.7993
0.3783742,-0.03096495,0.4891809,-0.231072,29.44033,16.89412,359.2872,0.1762497,0.1345609,-0.01018364,345.8856,23.05936,345.6472
0.388745,-0.03095885,0.4892485,-0.231117,29.41825,16.89808,359.3057,0.1760011,0.1347634,-0.01057617,345.7407,22.58217,345.433
0.3999689,-0.03094089,0.4893112,-0.231167,29.38747,16.89176,359.3132,0.17577,0.1348615,-0.01055606,345.6981,22.03931,345.3215
0.4117688,-0.03094066,0.4894091,-0.2312171,29.35689,16.89821,359.3156,0.1752515,0.1350835,-0.01067903,345.7151,21.77813,345.1975
0.4220796,-0.03096037,0.4895039,-0.2312493,29.34205,16.92381,359.3336,0.1746801,0.1353342,-0.01077838,345.6564,21.25051,344.8613
0.4333556,-0.03095984,0.4896375,-0.2312962,29.28354,16.94176,359.3442,0.1740347,0.1355244,-0.01042395,345.7984,20.0213,344.7025
0.4449828,-0.03094491,0.4897974,-0.231336,29.24527,16.94201,359.3615,0.1736883,0.1353306,-0.01005498,346.1906,19.08401,344.7061
0.4553261,-0.03094832,0.4899735,-0.2313885,29.1318,16.95842,359.3764,0.1735988,0.1349219,-0.009714648,346.711,19.2327,344.8929
0.4672118,-0.03096104,0.490087,-0.2314399,29.12876,16.94194,359.39,0.1736151,0.1347174,-0.009349078,346.8553,19.67606,345.364
0.4790419,-0.03100056,0.4901929,-0.2315186,29.0931,16.97841,359.4402,0.1737033,0.1345247,-0.008908073,347.0216,20.40701,346.0997
0.4887596,-0.03104448,0.4902285,-0.2315649,29.08075,16.99138,359.4246,0.1736119,0.1343201,-0.008807998,346.921,20.72815,346.969
0.4998399,-0.03106169,0.4903011,-0.2316498,29.05561,17.00848,359.4491,0.173363,0.1340538,-0.008809682,346.8706,20.63415,347.7334
0.5114992,-0.03109225,0.4904717,-0.2317545,28.98892,17.08026,359.5146,0.1728582,0.1337568,-0.008615735,346.8644,20.22935,348.6034
0.5224489,-0.03111286,0.4906518,-0.231774,28.9337,17.12215,359.5323,0.1725169,0.1334969,-0.007866964,347.2882,19.64673,349.5215
0.5338102,-0.0311611,0.4908722,-0.2317677,28.73106,17.22757,359.5902,0.1723218,0.1331675,-0.007317547,347.798,19.7828,350.3547
0.5449459,-0.03119572,0.4910992,-0.2317374,28.65389,17.27144,359.6419,0.1721253,0.1329868,-0.007280363,347.953,19.99758,351.0891
0.5556316,-0.03128059,0.4913445,-0.2317072,28.56621,17.32256,359.7051,0.1724242,0.1332644,-0.008123282,347.4484,20.24473,350.7924
0.5666647,-0.03133763,0.4915667,-0.2317147,28.46367,17.29532,359.7245,0.1724613,0.133547,-0.008711746,347.0128,20.05771,350.6905
0.5785232,-0.03149358,0.4918278,-0.2316976,28.3697,17.37134,359.7877,0.1726854,0.1339535,-0.009349002,346.5847,19.53508,349.8898
0.5899214,-0.03163676,0.4921821,-0.2317139,28.28964,17.36877,359.7632,0.1727544,0.1342142,-0.009528209,346.4766,19.54706,349.7394
0.6003127,-0.03173792,0.4924866,-0.231769,28.15066,17.36941,359.8297,0.1728733,0.1344827,-0.009794414,346.3416,19.70938,349.6741
0.6108574,-0.03188043,0.4929457,-0.2318153,27.9991,17.35167,359.8182,0.1728857,0.1348694,-0.01024498,345.9278,19.88355,349.8274
0.6220821,-0.03198656,0.4934178,-0.2318954,27.74453,17.32344,359.8954,0.172854,0.135219,-0.01077813,345.4236,19.93023,350.1132
0.6396303,-0.03220641,0.4941653,-0.2319556,27.43162,17.30035,359.8786,0.1727755,0.1355412,-0.01130082,344.9396,19.96951,350.6238
0.6471684,-0.0323554,0.4948561,-0.2320349,27.20547,17.27657,359.8936,0.1728092,0.1360274,-0.01175991,344.5042,20.19237,351.1664
0.6554765,-0.03251337,0.4956162,-0.2321668,26.83499,17.20554,359.9105,0.1727352,0.1365815,-0.01231334,343.9667,20.38956,351.6959
0.6680079,-0.0327605,0.4965958,-0.2323019,26.44269,17.13639,359.8791,0.172625,0.1372024,-0.01295575,343.4268,20.53376,352.2019
0.6793604,-0.03300107,0.4975907,-0.2324325,25.97713,17.07451,359.8873,0.172482,0.1379824,-0.01358876,342.9579,20.5859,352.5607
0.6899073,-0.03329007,0.4987599,-0.2325717,25.36697,16.98807,359.8549,0.1725025,0.1387731,-0.01418737,342.5999,20.81377,352.7196
0.7015525,-0.03350507,0.5000736,-0.2327516,24.61476,16.86759,359.8972,0.1725505,0.1397348,-0.01464634,342.2835,21.34106,352.6392
0.7137901,-0.03377014,0.5016759,-0.2329361,23.86402,16.72401,359.8358,0.1725017,0.1406586,-0.01507355,342.1758,21.78261,352.5975
0.7227504,-0.03399625,0.5031394,-0.2331431,23.08391,16.60341,359.8442,0.1722114,0.1414537,-0.01551455,342.1685,21.94486,352.7
0.7341123,-0.03424484,0.504797,-0.2334451,22.25591,16.42266,359.773,0.1716359,0.1421973,-0.01606695,341.96,21.84112,352.9444
0.7454172,-0.03456317,0.5064538,-0.2338031,21.51047,16.2995,359.7275,0.171075,0.1429601,-0.01677734,341.57,21.6199,353.2797
0.7560111,-0.03480668,0.5078938,-0.2342037,20.71288,16.16237,359.758,0.1704937,0.1436007,-0.01772336,341.1636,21.41397,353.6103
0.7662292,-0.03509829,0.5093597,-0.2346386,20.00665,16.0372,359.7191,0.1698399,0.144156,-0.01856348,340.7527,21.38024,354.0056
0.7785609,-0.03535691,0.5106761,-0.2351446,19.31642,15.89065,359.6816,0.1690581,0.1445897,-0.01931807,340.317,21.2107,354.6709
0.7892168,-0.03561221,0.5120103,-0.2356334,18.66577,15.75946,359.6263,0.1682124,0.1448628,-0.02006089,339.9235,21.01028,355.5022
0.8001153,-0.03590206,0.513256,-0.2361035,17.96794,15.6659,359.5661,0.1674524,0.1450673,-0.02086319,339.5489,20.88045,356.2162
0.8121874,-0.03614062,0.5144578,-0.2366039,17.32677,15.58344,359.5948,0.1667715,0.1451128,-0.02177046,339.2441,20.69089,356.9216
0.8226123,-0.03632836,0.5156323,-0.2370938,16.65525,15.43889,359.545,0.1661092,0.1451015,-0.02269661,338.9335,20.52862,357.5464
0.8336502,-0.03657112,0.516862,-0.2375347,15.98032,15.36781,359.4962,0.1654846,0.1450547,-0.02359026,338.6805,20.38711,358.033
0.8447515,-0.03672789,0.5181014,-0.2380149,15.2422,15.24695,359.4717,0.1648806,0.145034,-0.02446956,338.4601,20.16404,358.4981
0.8556682,-0.0369306,0.5193977,-0.2384843,14.55269,15.15773,359.4114,0.1642748,0.1448228,-0.02536055,338.2636,19.76912,358.8507
0.8667424,-0.03710794,0.5205647,-0.2389252,13.82998,15.10809,359.39,0.1635465,0.1447683,-0.02637758,338.0628,19.27238,359.2758
0.8781757,-0.03725422,0.521724,-0.2393997,13.1816,15.04679,359.3794,0.1628062,0.1449047,-0.02757273,337.7056,18.65581,359.5722
0.889217,-0.03737888,0.5227041,-0.2398807,12.49705,14.98305,359.4154,0.1621504,0.1449871,-0.0287299,337.2917,18.0281,359.778
0.9000731,-0.03744822,0.5236875,-0.2403965,11.87284,14.85408,359.4481,0.1615538,0.1450588,-0.0297596,336.9785,17.48935,-0.004279265
0.9113174,-0.03767898,0.5246906,-0.2408191,11.29645,14.80767,359.3955,0.1611681,0.1451904,-0.0307615,336.5513,17.16925,0.1428106
0.9223778,-0.0377826,0.5257161,-0.2412959,10.78264,14.68768,359.424,0.1609249,0.1452715,-0.03161288,336.1837,17.30521,0.2767914
0.9339959,-0.03787576,0.526557,-0.2417283,10.25531,14.54773,359.4308,0.1609574,0.1453105,-0.03201571,336.1241,18.03348,0.2746627
0.9448107,-0.03800199,0.5273442,-0.2421131,9.733865,14.46052,359.4577,0.1612581,0.1452571,-0.03213271,336.5027,18.89779,0.2384469
0.9558162,-0.03808825,0.5281543,-0.2425108,9.262569,14.34227,359.4405,0.1618753,0.1451271,-0.03214752,337.0194,19.84424,0.09422987
0.9673811,-0.03815183,0.5289035,-0.2428859,8.729548,14.22776,359.4146,0.1622514,0.1449793,-0.03237803,337.1687,20.64566,0.05270758
0.9788969,-0.03826154,0.5297817,-0.2433134,8.216929,14.11368,359.3552,0.1621735,0.1449321,-0.03271395,337.0389,21.1691,0.2149654
0.9891465,-0.03832861,0.5306026,-0.2437276,7.678124,14.01695,359.3578,0.1619237,0.1450623,-0.03324686,336.834,20.95242,0.2687171
1.000192,-0.03836015,0.5314223,-0.2441692,7.171103,13.87694,359.3261,0.1618644,0.145154,-0.03378741,336.8103,20.52745,0.08887196
1.01135,-0.03840135,0.5322075,-0.2446055,6.705445,13.7916,359.3409,0.1620372,0.1452914,-0.03420192,336.9854,20.3472,359.6263
1.022502,-0.03843608,0.5329811,-0.2450597,6.274815,13.64259,359.2876,0.1623556,0.1454525,-0.0344856,337.2516,20.52773,359.2334
1.033105,-0.03849213,0.5336768,-0.2454657,5.817825,13.54201,359.2836,0.1626842,0.1456762,-0.0347336,337.4135,20.92731,358.9195
1.044561,-0.03845088,0.5343285,-0.245911,5.376008,13.3555,359.3174,0.1629382,0.1459248,-0.03508525,337.422,21.27406,358.7368
1.055554,-0.03849516,0.5349744,-0.2462561,4.921342,13.26963,359.328,0.1631324,0.1462193,-0.0355877,337.248,21.50014,358.6533
1.06654,-0.03849949,0.5356523,-0.246634,4.50068,13.09874,359.326,0.1633418,0.146458,-0.03614239,337.1144,21.56508,358.5946
1.077777,-0.03857101,0.5363112,-0.2469472,4.078588,12.95153,359.3267,0.1636427,0.146763,-0.03669134,337.106,21.7042,358.4091
1.089325,-0.03862311,0.5368672,-0.2472504,3.680689,12.72278,359.3514,0.1639839,0.1470305,-0.03710423,337.3197,21.93235,358.0793
1.100424,-0.03872182,0.5374581,-0.2475357,3.374579,12.50057,359.3958,0.164262,0.147234,-0.03744333,337.6241,21.97859,357.7484
1.111289,-0.03885663,0.5379359,-0.2477262,2.997323,12.29281,359.3919,0.1643595,0.1474219,-0.03776295,337.9732,21.71449,357.4805
