Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/10 - 11:03:30.9375876,0.7644778,0.03407864,-0.04129953,-0.08486313,12.71885,30.65585,0.1415458,0.163507,-0.3521222,0.1192342,358.6785,14.40938,347.642,0,0
2018/07/10 - 11:03:30.9485396,0.7752631,0.03613158,-0.04180574,-0.08611997,12.87534,32.54544,0.5392331,0.1689854,-0.3513224,0.1185588,358.53,15.31425,347.3944,0,0
2018/07/10 - 11:03:30.9595097,0.7867202,0.03804758,-0.04234841,-0.08739575,13.02992,34.47436,0.8973961,0.174697,-0.3505411,0.1176768,358.2739,16.54264,347.1476,0,0
2018/07/10 - 11:03:30.9704799,0.7976127,0.03997464,-0.04281635,-0.08866721,13.12711,36.30388,1.182185,0.1804717,-0.3498158,0.1168022,358.0764,17.98003,347.0632,0,0
2018/07/10 - 11:03:30.9814506,0.8090104,0.0418058,-0.04312127,-0.08991934,13.24448,38.2397,1.549264,0.1864173,-0.3490714,0.1156573,357.8535,19.68279,347.1667,0,0
2018/07/10 - 11:03:30.9924219,0.8199251,0.04363536,-0.04331113,-0.09126498,13.23698,40.01967,1.881283,0.1924592,-0.3482045,0.1142649,357.5228,21.35627,347.1166,0,0
2018/07/10 - 11:03:31.0043898,0.8310004,0.04530922,-0.04355575,-0.09253892,13.13316,41.75751,2.313659,0.1985754,-0.3473788,0.1125282,357.2346,22.98597,346.9218,0,0
2018/07/10 - 11:03:31.0163586,0.8424872,0.04691831,-0.04372709,-0.09382875,13.14517,43.34259,2.718327,0.2045242,-0.3467219,0.1107325,357.0626,24.31027,346.7571,0,0
2018/07/10 - 11:03:31.0263312,0.854002,0.04827738,-0.04394371,-0.09502268,13.15301,44.81336,3.070471,0.2102605,-0.3461223,0.1090248,356.988,25.50768,346.6308,0,0
2018/07/10 - 11:03:31.0373028,0.8649795,0.04969098,-0.04418352,-0.09628598,13.19102,46.20346,3.361367,0.2159156,-0.3455588,0.1072308,357.0716,26.53591,346.3518,0,0
2018/07/10 - 11:03:31.0482729,0.8753907,0.05098603,-0.04441226,-0.09749576,13.18832,47.55734,3.499145,0.2215271,-0.3451038,0.1054207,357.1817,27.46434,346.0143,0,0
2018/07/10 - 11:03:31.0602597,0.8869056,0.05234051,-0.0444935,-0.09876051,13.2487,48.87136,3.76738,0.2270067,-0.3448166,0.1034649,357.3391,28.4344,345.6772,0,0
2018/07/10 - 11:03:31.0702141,0.8979793,0.05360941,-0.0445676,-0.09990384,13.17511,50.13167,3.965117,0.2324826,-0.3445764,0.1014891,357.5286,29.53485,345.3764,0,0
2018/07/10 - 11:03:31.0821815,0.9089113,0.05486707,-0.044647,-0.1009963,13.06767,51.33944,4.11905,0.2377849,-0.3443961,0.09934768,357.6627,30.69251,345.1314,0,0
2018/07/10 - 11:03:31.0931522,0.9202634,0.05602579,-0.04465559,-0.101995,12.99415,52.42663,4.154353,0.2430743,-0.3441749,0.09701736,357.6786,31.99265,344.8537,0,0
2018/07/10 - 11:03:31.1041223,0.9314608,0.05710559,-0.04474108,-0.1029176,12.9294,53.51308,4.326462,0.2482673,-0.3439698,0.09460027,357.6198,33.38404,344.5736,0,0
2018/07/10 - 11:03:31.1160920,0.9422995,0.05808351,-0.04488452,-0.1038271,12.83862,54.38762,4.383189,0.2530643,-0.3438504,0.09207339,357.4828,34.72606,344.4255,0,0
2018/07/10 - 11:03:31.1270610,0.9540738,0.05899025,-0.04501722,-0.1047618,12.78635,55.20346,4.434429,0.2574887,-0.3438173,0.08970952,357.4119,35.82542,344.4699,0,0
2018/07/10 - 11:03:31.1380317,0.9650869,0.05982254,-0.04498335,-0.105577,12.82236,55.98626,4.505887,0.2614916,-0.343889,0.08743595,357.4234,36.71303,344.6171,0,0
2018/07/10 - 11:03:31.1490041,0.976158,0.0605818,-0.04502283,-0.1062034,12.69965,56.64316,4.510976,0.2654472,-0.3439738,0.08519404,357.4413,37.55983,344.6317,0,0
2018/07/10 - 11:03:31.1599740,0.9873281,0.06132052,-0.04499424,-0.106794,12.59453,57.29528,4.529269,0.2691005,-0.344124,0.08294497,357.4545,38.25486,344.5891,0,0
2018/07/10 - 11:03:31.1709441,0.9980809,0.06192482,-0.04482907,-0.1072772,12.5728,57.87889,4.409879,0.2727354,-0.3443395,0.08076594,357.4828,38.97866,344.4817,0,0
2018/07/10 - 11:03:31.1968737,1.009305,0.06260148,-0.04480077,-0.1078085,12.43689,58.41753,4.367249,0.2762681,-0.3446283,0.07867484,357.6695,39.84573,344.2695,0,0
2018/07/10 - 11:03:31.2068475,1.020858,0.06324248,-0.04475404,-0.1082673,12.31315,58.9071,4.274409,0.2795613,-0.3449511,0.07644756,357.6902,41.08744,343.9441,0,0
2018/07/10 - 11:03:31.2158251,1.043289,0.06451096,-0.04475004,-0.1091991,12.1321,60.0952,4.255489,0.2865367,-0.3455031,0.07228628,357.695,43.3527,343.6483,0,0
2018/07/10 - 11:03:31.2267944,1.05369,0.0650539,-0.044789,-0.1095221,12.12067,60.53511,4.291891,0.2896439,-0.345959,0.07043871,357.7144,44.50163,343.7057,0,0
2018/07/10 - 11:03:31.2377654,1.064564,0.06550627,-0.04490655,-0.1097788,12.12097,60.94577,4.311262,0.2924432,-0.3466083,0.06883716,357.7751,45.43197,343.9374,0,0
2018/07/10 - 11:03:31.2487369,1.075786,0.06586802,-0.04501849,-0.1100144,12.28196,61.29473,4.443757,0.2955556,-0.3474151,0.06732846,358.0781,46.19481,343.886,0,0
2018/07/10 - 11:03:31.2597062,1.087135,0.06619836,-0.04519238,-0.1102216,12.40624,61.61753,4.51317,0.2989007,-0.3485324,0.06589505,358.6114,46.83479,343.489,0,0
2018/07/10 - 11:03:31.2706960,1.097903,0.06649067,-0.04543925,-0.1103934,12.50541,61.89911,4.606276,0.3023311,-0.3497425,0.06447803,359.0897,47.49224,343.1236,0,0
2018/07/10 - 11:03:31.2826446,1.108984,0.06671365,-0.04566229,-0.1105044,12.65504,62.18869,4.653304,0.3058428,-0.3512759,0.06325054,359.6136,48.11385,342.8649,0,0
2018/07/10 - 11:03:31.2926181,1.120402,0.06693065,-0.0457649,-0.1106333,12.81062,62.36028,4.609727,0.3093665,-0.3529274,0.0621958,0.1282565,48.8582,342.8281,0,0
2018/07/10 - 11:03:31.3045863,1.131514,0.06712821,-0.04598148,-0.1106695,12.88456,62.53774,4.642016,0.3128906,-0.3545972,0.06114753,0.5792018,49.65042,342.8394,0,0
2018/07/10 - 11:03:31.3165571,1.14242,0.06689096,-0.04607773,-0.1109707,12.97891,62.76372,4.597958,0.3163337,-0.356414,0.06024627,1.053102,50.43982,342.8934,0,0
2018/07/10 - 11:03:31.3265274,1.154129,0.06727442,-0.04614585,-0.1109238,13.20426,62.82163,4.662489,0.3197093,-0.358146,0.05930968,1.592048,51.18099,342.8782,0,0
2018/07/10 - 11:03:31.3384954,1.164686,0.06733123,-0.04626608,-0.1105541,13.17346,62.82222,4.531816,0.3227264,-0.3599493,0.05850285,2.168014,51.74722,342.7335,0,0
2018/07/10 - 11:03:31.3484683,1.17604,0.06743051,-0.04621831,-0.1105025,13.15306,62.65456,4.381397,0.3256065,-0.3617015,0.05769097,2.727012,52.21571,342.6295,0,0
2018/07/10 - 11:03:31.3604567,1.187061,0.06737123,-0.04608051,-0.1103019,13.10434,62.59553,4.375918,0.3281577,-0.3632992,0.05693568,3.38314,52.53852,342.606,0,0
2018/07/10 - 11:03:31.3714070,1.19803,0.06738398,-0.04601764,-0.1103263,13.05248,62.52518,4.366939,0.3302858,-0.3646182,0.0561572,3.85307,52.71728,342.5378,0,0
2018/07/10 - 11:03:31.3823777,1.209781,0.06740339,-0.04595653,-0.1101981,13.04261,62.42669,4.314649,0.3321186,-0.3658342,0.05542936,4.150101,52.85849,342.4236,0,0
2018/07/10 - 11:03:31.3933677,1.220443,0.06739263,-0.04590796,-0.1099278,13.00605,62.33715,4.291671,0.3335089,-0.3669004,0.0548686,4.373298,52.95617,342.4836,0,0
2018/07/10 - 11:03:31.4043402,1.231508,0.06731037,-0.04583611,-0.1092809,12.90988,62.15569,4.240529,0.3347127,-0.3678495,0.05427318,4.481324,53.1648,342.5935,0,0
2018/07/10 - 11:03:31.4152895,1.242592,0.06723765,-0.04578159,-0.1088697,12.79291,61.83661,4.194901,0.3354913,-0.3686448,0.0537945,4.448788,53.42529,342.6769,0,0
2018/07/10 - 11:03:31.4272578,1.253728,0.06708919,-0.04562845,-0.1084859,12.81525,61.57272,4.137268,0.3363092,-0.369363,0.05338278,4.469859,53.79568,342.7827,0,0
2018/07/10 - 11:03:31.4372324,1.264885,0.06693955,-0.04555254,-0.1080827,12.80403,61.29826,4.07058,0.3368492,-0.3698553,0.05300875,4.340032,54.34678,342.845,0,0
2018/07/10 - 11:03:31.4491986,1.275511,0.06679215,-0.04545018,-0.1077675,12.81542,60.9493,4.031828,0.3372463,-0.3703683,0.05281395,4.287714,54.75145,342.8672,0,0
2018/07/10 - 11:03:31.4601708,1.28758,0.0666239,-0.04532029,-0.1072617,12.80975,60.69271,4.005864,0.3372677,-0.370786,0.05298842,4.404065,54.81112,342.7824,0,0
2018/07/10 - 11:03:31.4711412,1.298055,0.06648227,-0.04519132,-0.1067657,12.76105,60.33234,3.953016,0.3370766,-0.3711563,0.05328852,4.468786,54.67514,342.6575,0,0
2018/07/10 - 11:03:31.4821105,1.30894,0.06633598,-0.0451001,-0.106234,12.68058,59.91306,3.917735,0.3363971,-0.3714596,0.05391658,4.48432,54.29236,342.5509,0,0
2018/07/10 - 11:03:31.4930823,1.320233,0.06611478,-0.04498182,-0.1056613,12.7184,59.45775,3.955377,0.3355861,-0.3717745,0.05483076,4.631992,53.92575,342.568,0,0
2018/07/10 - 11:03:31.5040567,1.331744,0.06584804,-0.04492767,-0.105018,12.76972,58.89733,3.970611,0.3349079,-0.3720689,0.05570683,4.835246,53.78909,342.5148,0,0
2018/07/10 - 11:03:31.5150311,1.3426,0.06549121,-0.04489772,-0.1043262,12.85711,58.24714,3.928452,0.3338938,-0.3722624,0.05672253,4.903135,53.63858,342.418,0,0
2018/07/10 - 11:03:31.5269909,1.353732,0.06509098,-0.04492877,-0.103586,12.92797,57.66654,3.899404,0.3326952,-0.3724016,0.05782877,4.907266,53.31241,342.385,0,0
2018/07/10 - 11:03:31.5379621,1.365054,0.06468169,-0.04492163,-0.1029239,12.96119,56.96958,3.774188,0.3312141,-0.3724072,0.05911356,4.867741,52.82526,342.299,0,0
2018/07/10 - 11:03:31.5489599,1.375943,0.06428295,-0.0448553,-0.1022095,12.96636,56.31736,3.701561,0.3297347,-0.372438,0.06042759,4.837076,52.41735,342.1465,0,0
2018/07/10 - 11:03:31.5599024,1.387276,0.06389084,-0.04473074,-0.1014275,12.93961,55.63876,3.600877,0.3279456,-0.372504,0.06200691,4.796853,52.04382,342.0924,0,0
2018/07/10 - 11:03:31.5708760,1.398167,0.06350332,-0.04454138,-0.1006691,12.83157,54.82544,3.503635,0.326066,-0.3726632,0.06372374,4.798581,51.64883,342.1109,0,0
2018/07/10 - 11:03:31.5828411,1.409713,0.06310378,-0.04437566,-0.09986593,12.75511,53.98347,3.493532,0.3239034,-0.372918,0.06566524,4.844394,51.24217,342.1734,0,0
2018/07/10 - 11:03:31.5928146,1.420764,0.06259996,-0.0441753,-0.09890128,12.69929,53.12306,3.407094,0.3216684,-0.3731846,0.0677252,4.896405,50.83644,342.2554,0,0
2018/07/10 - 11:03:31.6047822,1.431116,0.06212289,-0.04406903,-0.09810524,12.63027,52.09276,3.354078,0.3191843,-0.3734664,0.0699564,4.9534,50.3439,342.3225,0,0
2018/07/10 - 11:03:31.6147560,1.442255,0.06145567,-0.0439722,-0.09725419,12.62741,51.08187,3.21516,0.3163773,-0.3737685,0.07235809,4.985322,49.74534,342.3986,0,0
2018/07/10 - 11:03:31.6267237,1.453295,0.06077073,-0.04386883,-0.09642974,12.61511,50.06183,2.948735,0.3129511,-0.3741783,0.07507566,5.016945,48.82053,342.5843,0,0
2018/07/10 - 11:03:31.6386931,1.464245,0.06006508,-0.043738,-0.09572715,12.54328,49.17762,2.627629,0.3096624,-0.3745932,0.07772523,5.132192,47.88895,342.6461,0,0
2018/07/10 - 11:03:31.6476692,1.475378,0.05940739,-0.04351439,-0.0950599,12.46437,48.27085,2.345292,0.3063593,-0.3750677,0.08035498,5.370462,47.0706,342.5236,0,0
2018/07/10 - 11:03:31.6586385,1.486154,0.05875667,-0.04331183,-0.09444667,12.33911,47.41834,2.208673,0.3028641,-0.3756296,0.08287928,5.571358,46.2826,342.3647,0,0
2018/07/10 - 11:03:31.6696090,1.49714,0.05804,-0.04300084,-0.09377096,12.3141,46.49932,1.996559,0.2993658,-0.3761112,0.08523168,5.617244,45.64014,342.2578,0,0
2018/07/10 - 11:03:31.6818463,1.508379,0.05727918,-0.04280508,-0.09309864,12.28796,45.52497,1.892367,0.2957101,-0.3764795,0.08764296,5.52518,45.11515,342.2809,0,0
2018/07/10 - 11:03:31.6918189,1.519528,0.0563549,-0.04260267,-0.09233065,12.38652,44.42453,1.821651,0.2920436,-0.3768232,0.09016254,5.433541,44.48107,342.3894,0,0
2018/07/10 - 11:03:31.7037860,1.530896,0.05538,-0.04261759,-0.09149963,12.41619,43.27816,1.801036,0.2881368,-0.3771506,0.09275147,5.205007,43.71398,342.648,0,0
2018/07/10 - 11:03:31.7147573,1.542065,0.05428076,-0.04260432,-0.09082334,12.52785,42.03045,1.581567,0.2842206,-0.3775051,0.09542327,5.019479,42.82296,342.7386,0,0
2018/07/10 - 11:03:31.7267247,1.553247,0.05316628,-0.04251266,-0.09017601,12.59919,40.87579,1.349031,0.2803949,-0.3779625,0.09821891,4.950267,41.98708,342.7382,0,0
2018/07/10 - 11:03:31.7376968,1.564663,0.05206405,-0.04241192,-0.08941524,12.50577,39.77127,1.047106,0.2762668,-0.378749,0.1013412,5.03915,41.10405,342.7572,0,0
2018/07/10 - 11:03:31.7486661,1.575919,0.05101539,-0.04225196,-0.08871819,12.35154,38.63502,0.8258402,0.2721184,-0.3794859,0.1045189,5.149337,40.21075,342.8078,0,0
