Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/11 - 02:42:49.2488530,40.20938,0.01223348,-0.04300307,-0.05549979,2.165063,23.34672,358.8841,0.2004136,-0.3794691,0.1511373,342.6434,21.3527,359.7313,0,0
2018/07/11 - 02:42:49.2698748,40.231,0.01213417,-0.04304494,-0.05566321,2.18278,23.28134,358.9003,0.1997426,-0.3791996,0.1508486,342.7975,21.05063,359.0889,0,0
2018/07/11 - 02:42:49.2938119,40.25285,0.01200816,-0.04309251,-0.0558487,2.237054,23.18875,358.9109,0.1992566,-0.3788816,0.1506134,342.951,21.03886,358.27,0,0
2018/07/11 - 02:42:49.3167554,40.27608,0.01185227,-0.04316526,-0.05595136,2.309359,23.0944,358.9341,0.198545,-0.3786044,0.1504556,343.1773,20.92183,357.787,0,0
2018/07/11 - 02:42:49.3377126,40.29881,0.01167656,-0.04327009,-0.05591817,2.409308,22.97262,359.0146,0.1978473,-0.3783593,0.1502841,343.2245,20.92188,357.3699,0,0
2018/07/11 - 02:42:49.3616292,40.32045,0.01134029,-0.04349101,-0.05569261,2.728482,22.66087,359.1425,0.1969377,-0.3782116,0.1501477,343.2902,20.78876,357.1438,0,0
2018/07/11 - 02:42:49.3870690,40.34425,0.01072256,-0.04401522,-0.05503405,3.078017,22.11042,359.3906,0.1957109,-0.3784393,0.1500966,343.1975,20.48405,357.3358,0,0
2018/07/11 - 02:42:49.4219757,40.36896,0.009519171,-0.04446141,-0.05410837,3.540399,20.92754,359.5222,0.1944464,-0.3788634,0.1500003,343.1917,20.31438,357.7109,0,0
2018/07/11 - 02:42:49.4429426,40.40411,0.00787865,-0.0448413,-0.05308637,4.015771,19.38594,359.8353,0.1940511,-0.3789733,0.1495625,343.0662,20.44608,357.6433,0,0
2018/07/11 - 02:42:49.4598744,40.42493,0.005629,-0.04514331,-0.05174773,4.394673,17.39524,359.908,0.1933786,-0.3791242,0.1493304,343.0384,20.45903,357.6094,0,0
2018/07/11 - 02:42:49.4778271,40.44265,0.002983376,-0.04559615,-0.05023135,4.596325,14.98293,359.9279,0.1915656,-0.379594,0.1488856,343.2093,20.13982,357.331,0,0
2018/07/11 - 02:42:49.4967767,40.46022,-0.0005354509,-0.04594074,-0.04866611,4.967567,11.91411,0.0139226,0.1900588,-0.3801965,0.1485528,343.6247,19.70899,356.8062,0,0
2018/07/11 - 02:42:49.5157249,40.47866,-0.004436508,-0.04636833,-0.04715487,5.393234,8.328545,0.02035477,0.1879057,-0.3813294,0.1483627,344.6804,19.18546,355.7811,0,0
2018/07/11 - 02:42:49.5316825,40.49804,-0.008731402,-0.04702218,-0.04564912,5.811617,4.706693,359.8567,0.1849536,-0.3831874,0.1481457,346.8201,18.72452,353.2918,0,0
2018/07/11 - 02:42:49.5596077,40.51436,-0.0141375,-0.04785654,-0.04479893,6.530993,0.429033,359.7137,0.1798052,-0.3860968,0.1477723,349.2216,17.72824,350.2785,0,0
2018/07/11 - 02:42:49.5765620,40.54266,-0.01897371,-0.0485887,-0.0440681,7.065804,356.3722,359.478,0.1682028,-0.3912451,0.1467741,351.4025,15.04983,348.7361,0,0
2018/07/11 - 02:42:49.5995010,40.55965,-0.02383672,-0.04932928,-0.04395177,7.393319,352.7818,359.0237,0.1530793,-0.3970037,0.1448926,352.5815,11.23269,349.7041,0,0
2018/07/11 - 02:42:49.6234378,40.58188,-0.02794451,-0.04999553,-0.04419949,7.715818,349.7368,358.9062,0.1354865,-0.4029473,0.1415029,352.5319,7.07377,352.9932,0,0
2018/07/11 - 02:42:49.6473768,40.60569,-0.03170016,-0.05060082,-0.04453478,7.973687,347.2357,358.7925,0.1202728,-0.4078221,0.137527,352.7288,4.120398,354.0234,0,0
2018/07/11 - 02:42:49.6703118,40.62879,-0.03433438,-0.05119081,-0.04496006,8.136698,345.33,358.8179,0.1055111,-0.4125629,0.1328799,353.946,0.06757692,352.1951,0,0
2018/07/11 - 02:42:49.6922760,40.65334,-0.03654319,-0.05185081,-0.04548325,8.475846,343.9194,359.0779,0.08959637,-0.4179598,0.1286319,356.4893,354.3976,349.0816,0,0
2018/07/11 - 02:42:49.7141952,40.67453,-0.03824521,-0.0526354,-0.04595862,8.655176,342.8223,359.3123,0.07146977,-0.4240479,0.1236961,359.2791,348.0526,347.1894,0,0
2018/07/11 - 02:42:49.7371524,40.69696,-0.03945521,-0.05321185,-0.04650782,8.81799,342.1555,359.2704,0.0519232,-0.4298886,0.116368,1.427103,341.0178,348.7478,0,0
2018/07/11 - 02:42:49.7600714,40.71942,-0.0401344,-0.0536836,-0.04684202,8.913336,341.8011,359.2916,0.03502402,-0.43376,0.1059091,1.384116,334.6075,351.6064,0,0
2018/07/11 - 02:42:49.7820134,40.74233,-0.04030692,-0.05410902,-0.04710235,8.973744,341.6033,359.3586,0.02334891,-0.435824,0.09585523,0.503391,329.965,352.042,0,0
2018/07/11 - 02:42:49.8029570,40.76471,-0.04020707,-0.05445468,-0.04742394,9.039042,341.6594,359.3776,0.01387319,-0.4366038,0.0884013,0.84403,325.7159,349.798,0,0
2018/07/11 - 02:42:49.8258951,40.78548,-0.03984408,-0.05437341,-0.04745734,9.083488,341.961,359.1599,0.00525225,-0.4371022,0.08211631,1.85557,321.5092,348.335,0,0
2018/07/11 - 02:42:49.8478363,40.80809,-0.03955984,-0.05419612,-0.04700255,9.014857,342.2885,359.1346,-0.002324627,-0.4377479,0.07528828,2.363621,317.5358,349.6552,0,0
2018/07/11 - 02:42:49.8697857,40.82979,-0.03905446,-0.0544447,-0.047489,9.056568,342.6408,359.2253,-0.007231802,-0.4374682,0.06962695,1.739609,314.9269,351.7071,0,0
2018/07/11 - 02:42:49.8947106,40.85225,-0.03849062,-0.05434639,-0.04780449,8.938006,342.9882,359.2739,-0.008449726,-0.4354342,0.06837096,359.5815,315.9341,353.6512,0,0
2018/07/11 - 02:42:49.9156553,40.87676,-0.03789061,-0.05418233,-0.04808,8.769438,343.4589,359.1967,-0.008791569,-0.433851,0.07033435,359.0683,318.1432,354.0749,0,0
2018/07/11 - 02:42:49.9375968,40.89778,-0.03736812,-0.05429364,-0.04806551,8.719537,343.9067,359.1317,-0.007313394,-0.4327438,0.07366209,359.9852,318.995,353.0375,0,0
2018/07/11 - 02:42:49.9595424,40.92022,-0.03682136,-0.05438377,-0.04803092,8.979304,344.3788,359.1348,-0.003335952,-0.431369,0.0777263,0.09228337,319.2062,352.7197,0,0
2018/07/11 - 02:42:49.9824988,40.94252,-0.03617882,-0.05465621,-0.04785903,9.107506,344.8529,359.118,0.001396664,-0.4303391,0.08297745,359.5082,321.4639,353.766,0,0
2018/07/11 - 02:42:50.0034204,40.9647,-0.03545262,-0.05499879,-0.04758084,9.386047,345.422,359.1666,0.006790595,-0.4302555,0.09106015,359.5807,325.7152,354.5983,0,0
2018/07/11 - 02:42:50.0273564,40.98659,-0.0346275,-0.055584,-0.04723106,9.747537,346.1048,359.2038,0.01364497,-0.4307868,0.1012373,359.726,332.1377,355.1197,0,0
2018/07/11 - 02:42:50.0572995,41.00968,-0.03374408,-0.05631127,-0.04635694,10.37723,346.87,359.0089,0.02222365,-0.4325736,0.1120108,0.5800755,339.0572,354.9853,0,0
2018/07/11 - 02:42:50.0752283,41.03946,-0.03263389,-0.05696046,-0.04597006,11.04848,347.5815,358.7866,0.03234506,-0.436616,0.1220823,3.285103,344.3152,354.2133,0,0
2018/07/11 - 02:42:50.0931801,41.05754,-0.03124278,-0.05783007,-0.04554861,11.52524,348.5757,358.585,0.04210774,-0.4409051,0.1301708,5.429638,348.5483,353.4046,0,0
2018/07/11 - 02:42:50.1161398,41.07566,-0.02942537,-0.05827788,-0.04495083,12.02479,349.927,358.6635,0.05234494,-0.4462696,0.13721,8.213359,353.2589,352.0166,0,0
2018/07/11 - 02:42:50.1380832,41.09843,-0.02755745,-0.0586719,-0.0438715,12.20671,351.4058,358.8114,0.06096924,-0.4520159,0.1412252,10.5739,357.0482,351.4565,0,0
2018/07/11 - 02:42:50.1590203,41.11998,-0.02539947,-0.05892332,-0.04299885,12.4784,352.8154,359.0556,0.06631584,-0.4577552,0.141547,11.18955,359.408,352.3449,0,0
2018/07/11 - 02:42:50.1829582,41.14138,-0.02338807,-0.0591053,-0.04242199,12.63242,354.2979,359.31,0.06860417,-0.4631173,0.1402402,12.35695,359.9714,353.5178,0,0
2018/07/11 - 02:42:50.2048814,41.1649,-0.02171806,-0.05917203,-0.04186893,12.71619,355.3937,359.5457,0.06933594,-0.4674786,0.1374858,13.25774,358.8524,352.6904,0,0
2018/07/11 - 02:42:50.2288333,41.18767,-0.02006011,-0.0593911,-0.04121654,12.58311,356.5181,359.6893,0.06877485,-0.472066,0.1352324,14.66231,357.9407,352.6486,0,0
2018/07/11 - 02:42:50.2497843,41.20987,-0.01849556,-0.05921823,-0.04071417,12.74952,357.7386,359.6535,0.06745779,-0.4763401,0.1330038,16.04753,356.9677,352.6114,0,0
2018/07/11 - 02:42:50.2717638,41.23201,-0.01674099,-0.05939144,-0.04050279,12.78403,359.0182,359.7425,0.06563197,-0.4804506,0.1310693,17.38614,355.4358,352.275,0,0
2018/07/11 - 02:42:50.2936443,41.25452,-0.0149533,-0.05943931,-0.04034189,12.84423,0.362505,359.9634,0.06483234,-0.4841235,0.1301912,18.69958,354.6657,351.2933,0,0
2018/07/11 - 02:42:50.3155849,41.27658,-0.01264091,-0.05913004,-0.04044729,12.64935,1.938699,359.5695,0.06560826,-0.4871003,0.1303114,19.31939,355.0328,350.04,0,0
2018/07/11 - 02:42:50.3405181,41.29835,-0.009494793,-0.05841849,-0.04033773,12.07451,4.359597,359.3235,0.06600527,-0.4892462,0.1309424,19.75806,355.9933,350.6246,0,0
2018/07/11 - 02:42:50.3604647,41.32283,-0.006089353,-0.05802056,-0.04081999,11.63525,6.396646,359.547,0.066085,-0.4906986,0.131363,19.61165,356.0325,351.1251,0,0
2018/07/11 - 02:42:50.3834034,41.34332,-0.003020443,-0.05774017,-0.04141568,11.5122,8.066417,359.6375,0.06619649,-0.4913705,0.1323858,19.12455,356.3226,351.9194,0,0
2018/07/11 - 02:42:50.4063637,41.36628,-0.0004304014,-0.05755249,-0.04195343,11.38935,9.742603,359.5478,0.06705146,-0.4919898,0.1341089,19.987,355.633,349.8939,0,0
2018/07/11 - 02:42:50.4282861,41.38846,0.001366828,-0.05735503,-0.04244322,11.43108,11.12321,359.5063,0.06854618,-0.49301,0.1363403,21.48615,354.963,347.8878,0,0
2018/07/11 - 02:42:50.4512452,41.41098,0.002661739,-0.05722195,-0.0429558,11.37971,11.90572,359.6053,0.07018666,-0.493407,0.1384281,21.69812,356.6512,348.5231,0,0
2018/07/11 - 02:42:50.4721661,41.43367,0.003670002,-0.05682545,-0.04354512,11.27383,12.43745,359.4928,0.0713736,-0.4926423,0.1395364,20.54002,358.3616,350.563,0,0
2018/07/11 - 02:42:50.4941075,41.45471,0.004677631,-0.05633306,-0.04409017,11.03606,13.06138,359.3809,0.07270411,-0.4914669,0.1404687,19.63101,359.265,351.8229,0,0
2018/07/11 - 02:42:50.5170681,41.47657,0.005582138,-0.05576429,-0.04440836,10.85641,13.60141,359.1975,0.07485322,-0.4905424,0.1416596,20.16346,358.713,350.3337,1,0
2018/07/11 - 02:42:50.5479623,41.4994,0.006262887,-0.05543317,-0.04443891,10.74444,14.01376,359.1573,0.07741592,-0.4897614,0.1433614,20.4368,359.2368,349.6852,1,0
2018/07/11 - 02:42:50.5669128,41.52959,0.006948393,-0.0552398,-0.04473044,10.67905,14.40631,359.1658,0.08017104,-0.4887813,0.1450439,19.75686,1.1262,351.3128,1,0
2018/07/11 - 02:42:50.5838671,41.54968,0.007577892,-0.05510049,-0.04506318,10.68045,14.71834,359.235,0.0832774,-0.4873363,0.1466363,18.76524,3.258785,353.3293,1,0
2018/07/11 - 02:42:50.6087994,41.56695,0.007954925,-0.05487007,-0.04525283,10.73487,14.93468,359.0686,0.08791091,-0.4846073,0.1482299,17.45601,6.048048,354.5187,1,0
2018/07/11 - 02:42:50.6297447,41.59064,0.008379396,-0.05475302,-0.04522509,10.5671,15.19717,359.1406,0.09185947,-0.4810758,0.149072,16.35916,7.241565,354.8582,1,0
2018/07/11 - 02:42:50.6546876,41.61262,0.008691829,-0.05454261,-0.04517897,10.54957,15.40858,359.1603,0.09525663,-0.4775888,0.1494598,15.70268,6.631285,353.7608,1,0
2018/07/11 - 02:42:50.6796100,41.63477,0.008968472,-0.05441119,-0.04509166,10.45763,15.56642,359.2776,0.09794305,-0.4747919,0.1495266,15.10238,6.498012,354.0076,1,0
2018/07/11 - 02:42:50.7025487,41.66137,0.009142272,-0.05423625,-0.04511874,10.37213,15.63972,359.3169,0.1009859,-0.4722492,0.1499908,14.59438,7.130159,354.5156,1,0
2018/07/11 - 02:42:50.7274836,41.68511,0.009258584,-0.05409541,-0.04505255,10.26027,15.70809,359.4172,0.1043219,-0.4694794,0.1502884,14.07164,7.827828,354.2752,1,0
2018/07/11 - 02:42:50.7444364,41.70897,0.009443521,-0.05385818,-0.04515686,10.04822,15.79863,359.4098,0.1071355,-0.4661919,0.15019,13.11462,7.94501,354.1181,1,0
2018/07/11 - 02:42:50.7593973,41.72759,0.00959228,-0.05358953,-0.04536523,9.900563,15.90643,359.4374,0.1084193,-0.4644201,0.1498426,12.45065,7.754629,353.8357,1,0
2018/07/11 - 02:42:50.7759073,41.74187,0.009608828,-0.05340611,-0.04536037,9.866563,15.89288,359.4323,0.1106514,-0.4619059,0.1496722,11.81127,7.519136,354.2043,1,0
2018/07/11 - 02:42:50.7918640,41.7586,0.009694483,-0.0532309,-0.04542956,9.775187,15.87658,359.506,0.1117398,-0.4609609,0.1498075,11.95522,7.701487,354.4482,1,0
2018/07/11 - 02:42:50.8098158,41.77437,0.009777196,-0.05301427,-0.04550419,9.570603,15.82034,359.4847,0.1142976,-0.4585246,0.1496331,11.5716,7.72921,354.0854,1,0
2018/07/11 - 02:42:50.8297639,41.79278,0.009776127,-0.05283402,-0.04549997,9.48727,15.78629,359.4975,0.1176774,-0.4555596,0.1494169,10.8775,8.232059,353.4574,1,0
2018/07/11 - 02:42:50.8477148,41.81254,0.00976555,-0.0526789,-0.04551987,9.450712,15.75508,359.4867,0.119594,-0.4534911,0.1491304,10.2783,8.696601,353.3733,1,0
2018/07/11 - 02:42:50.8696557,41.8298,0.009763245,-0.05252461,-0.04557064,9.342684,15.70314,359.4951,0.1212882,-0.4505918,0.1483334,9.183939,8.34576,352.9032,1,0
2018/07/11 - 02:42:50.8915979,41.85261,0.009683694,-0.05240205,-0.04561516,9.295385,15.67091,359.4925,0.1226935,-0.4483087,0.1476044,8.065712,7.944371,352.9554,1,0
2018/07/11 - 02:42:50.9135399,41.87458,0.009592097,-0.05228088,-0.04564319,9.216614,15.5735,359.5332,0.1246085,-0.4465411,0.1474801,7.662384,8.274073,353.2598,1,0
2018/07/11 - 02:42:50.9374750,41.89638,0.009380285,-0.0522192,-0.04563186,9.038666,15.35094,359.6491,0.1266824,-0.4443979,0.1473232,6.909317,8.827368,353.1257,1,0
2018/07/11 - 02:42:50.9594235,41.92022,0.009118974,-0.0521252,-0.04560098,9.074714,15.18237,359.8017,0.1280608,-0.4422814,0.1470577,6.032267,8.658191,352.9555,1,0
2018/07/11 - 02:42:50.9817251,41.94225,0.008567527,-0.0520619,-0.04555346,8.957239,14.68931,0.02158138,0.1300828,-0.4406464,0.1471208,5.503366,8.84578,352.306,1,0
2018/07/11 - 02:42:51.0126239,41.96423,0.007848803,-0.05189101,-0.04548262,8.931479,14.13084,0.306735,0.1320061,-0.4387822,0.1471955,5.346039,9.197613,351.7844,1,0
2018/07/11 - 02:42:51.0325705,41.99396,0.00699617,-0.0518483,-0.04520014,8.737958,13.46168,0.8940118,0.1333577,-0.4366007,0.1471391,5.012004,8.943443,351.349,1,0
2018/07/11 - 02:42:51.0515409,42.01455,0.006124585,-0.05177561,-0.04503648,8.571955,12.48355,1.553897,0.1350001,-0.4342077,0.1469368,4.574145,9.058614,350.6887,1,0
2018/07/11 - 02:42:51.0724729,42.03384,0.004781703,-0.0515512,-0.04482392,8.549726,11.30718,2.273844,0.1360459,-0.431677,0.146527,3.868181,9.105713,350.319,1,0
2018/07/11 - 02:42:51.0929215,42.05567,0.003224901,-0.05153231,-0.04448556,8.296798,9.829318,3.124601,0.1367755,-0.4292129,0.1461076,3.386841,9.218569,350.0359,1,0
2018/07/11 - 02:42:51.1158534,42.07605,0.001495804,-0.05137759,-0.0440782,8.092572,8.006602,4.144959,0.1352116,-0.4329728,0.1462793,3.103729,9.615765,349.5378,1,0
2018/07/11 - 02:42:51.1378181,42.09881,-0.0002562366,-0.0515272,-0.04367851,7.878499,6.433062,4.930334,0.1353505,-0.4329973,0.1463041,3.064397,8.862926,349.263,1,0
2018/07/11 - 02:42:51.1597362,42.12021,-0.002064884,-0.05169798,-0.04343044,7.959985,4.742864,5.997385,0.1293967,-0.4286129,0.1475797,3.350451,7.687374,348.5938,1,0
2018/07/11 - 02:42:51.1836727,42.14265,-0.004183169,-0.05186719,-0.04316089,7.929475,3.076129,6.246467,0.1267115,-0.4237429,0.1485824,3.342641,6.080051,347.6689,1,0
2018/07/11 - 02:42:51.2066120,42.16627,-0.006352924,-0.05217824,-0.04314557,8.121606,1.590281,6.567267,0.1141015,-0.4228424,0.1409284,3.427982,4.550052,347.6586,1,0
2018/07/11 - 02:42:51.2275780,42.18834,-0.008154822,-0.05248866,-0.04336526,8.378796,0.3483331,6.550628,0.1069748,-0.423779,0.1398845,3.227149,3.872812,348.4624,1,0
2018/07/11 - 02:42:51.2504948,42.21046,-0.009449466,-0.05282035,-0.04352899,8.535276,359.5587,6.59567,0.09983913,-0.4262417,0.1378127,3.103291,2.733957,349.5573,1,0
2018/07/11 - 02:42:51.2724561,42.23343,-0.01029437,-0.05292421,-0.04349412,8.487313,358.9404,6.471207,0.09318667,-0.4292582,0.1363787,3.594963,0.8330366,349.4879,1,0
2018/07/11 - 02:42:51.2943774,42.25476,-0.01108605,-0.05307952,-0.04328564,8.447404,358.5695,6.241002,0.08668125,-0.4332686,0.135786,4.980788,358.5848,348.824,1,0
2018/07/11 - 02:42:51.3173157,42.27669,-0.01175991,-0.05332663,-0.04310077,8.684126,358.563,5.881771,0.08077566,-0.4384052,0.1349671,6.778599,356.1605,348.2507,1,0
2018/07/11 - 02:42:51.3392552,42.29987,-0.01205792,-0.05380264,-0.04271393,8.872235,358.748,5.413983,0.07652856,-0.4423446,0.1342173,7.230559,354.5763,348.3471,1,0
2018/07/11 - 02:42:51.3611974,42.32201,-0.01161534,-0.05419901,-0.04240221,9.112397,359.3532,5.080665,0.07377739,-0.4457626,0.1338737,7.715571,353.5961,348.8321,1,0
2018/07/11 - 02:42:51.3851536,42.34414,-0.01048124,-0.05447433,-0.04205391,9.426496,0.4963005,4.542676,0.07431535,-0.4486957,0.1342286,8.362653,352.6155,347.9732,1,0
2018/07/11 - 02:42:51.4060778,42.36731,-0.00860399,-0.05480029,-0.04162883,9.852637,2.347291,3.730806,0.07910927,-0.451149,0.1355932,8.912021,353.1824,346.7945,1,0
2018/07/11 - 02:42:51.4290353,42.38838,-0.006051131,-0.05510052,-0.04118883,10.3705,4.852265,3.05359,0.08852909,-0.4535544,0.1386649,9.938991,355.4746,346.1134,1,0
2018/07/11 - 02:42:51.4519558,42.41132,-0.002944754,-0.05555026,-0.04077182,10.61113,7.797924,2.540457,0.1019036,-0.455301,0.1425594,10.53489,0.09811408,346.7043,1,0
2018/07/11 - 02:42:51.4728988,42.43433,0.000538718,-0.05605489,-0.04070232,10.98997,11.24526,1.95997,0.1190862,-0.4558041,0.1462056,10.37359,5.264122,347.265,1,0
2018/07/11 - 02:42:51.4948396,42.45572,0.00492619,-0.0563629,-0.04115164,11.47482,15.42111,1.315707,0.1408366,-0.4560506,0.1497191,10.30384,11.91488,347.6643,1,0
2018/07/11 - 02:42:51.5197731,42.47797,0.01020938,-0.05681066,-0.0420018,11.5296,20.47201,1.373943,0.1656661,-0.4566681,0.1513002,11.06369,18.06747,348.165,1,0
2018/07/11 - 02:42:51.5417151,42.50241,0.01540282,-0.05724788,-0.04326651,11.61278,25.24794,1.619143,0.1909301,-0.4569894,0.1513435,11.2566,24.26323,348.5469,1,0
2018/07/11 - 02:42:51.5616609,42.52364,0.02042999,-0.05788389,-0.04506533,11.91563,30.03217,1.695655,0.2186219,-0.4569445,0.1477679,10.92466,31.74978,349.3243,1,0
2018/07/11 - 02:42:51.5836034,42.54402,0.02536431,-0.05854625,-0.04751549,12.28213,34.75865,1.835094,0.2455287,-0.45741,0.1421354,11.6145,37.42643,349.0886,1,0
2018/07/11 - 02:42:51.6065415,42.56599,0.02994799,-0.05941259,-0.04998089,12.41537,39.19588,2.312316,0.2715884,-0.4583775,0.1346394,12.52105,43.36705,348.8156,1,0
2018/07/11 - 02:42:51.6284815,42.58877,0.03376924,-0.0601694,-0.05261525,12.6493,42.92633,2.624476,0.29381,-0.4590147,0.1255928,13.15122,48.56964,350.4043,1,0
2018/07/11 - 02:42:51.6514211,42.61088,0.03725728,-0.06066862,-0.05535303,12.68954,46.346,2.846475,0.3140659,-0.4586389,0.1146062,12.69306,52.00217,350.1717,1,0
2018/07/11 - 02:42:51.6743595,42.63412,0.04035576,-0.06096094,-0.05797325,12.68241,49.57142,2.911334,0.3338244,-0.4597595,0.103183,13.18194,56.93409,350.6532,1,0
2018/07/11 - 02:42:51.6953033,42.6562,0.04332357,-0.06118167,-0.0607276,12.65754,52.46967,3.026677,0.3505566,-0.4621003,0.09194767,13.26997,61.24033,351.9473,1,0
2018/07/11 - 02:42:51.7172459,42.67783,0.04567525,-0.06134703,-0.06299143,12.82351,54.97503,3.180625,0.3668843,-0.4656779,0.08105745,14.82481,64.02043,351.9047,1,0
2018/07/11 - 02:42:51.7412006,42.69985,0.04777514,-0.06172244,-0.06480831,12.90974,57.03904,3.348614,0.3803616,-0.4666823,0.07013746,15.89853,65.80489,351.5537,1,0
2018/07/11 - 02:42:51.7621246,42.72359,0.04994148,-0.06185985,-0.06668175,12.93843,58.80191,3.471895,0.3910757,-0.4648713,0.06016276,15.16037,66.10839,350.7179,1,0
2018/07/11 - 02:42:51.7840674,42.74465,0.05207883,-0.06167898,-0.06839363,12.68631,60.51286,3.663664,0.3995373,-0.45985,0.04995805,12.63669,67.84,351.3986,1,0
2018/07/11 - 02:42:51.8080008,42.76678,0.05394361,-0.06140973,-0.06983732,12.42635,61.84134,3.764879,0.4072447,-0.4524418,0.03937913,8.477605,70.92736,353.4358,1,0
2018/07/11 - 02:42:51.8299422,42.78958,0.05556548,-0.06090859,-0.07104108,12.27252,62.67562,3.763252,0.4135126,-0.4439645,0.03081845,4.406746,72.10614,355.0045,1,0
2018/07/11 - 02:42:51.8528815,42.8127,0.05719437,-0.06023015,-0.0722749,12.03812,63.40454,3.731177,0.4199998,-0.4368297,0.02323616,3.63413,72.35082,354.6448,2,0
2018/07/11 - 02:42:51.8748234,42.83479,0.05848734,-0.0594851,-0.07371628,11.78602,63.96224,3.572057,0.4255756,-0.4298492,0.01736327,3.27854,71.75275,353.9198,2,0
2018/07/11 - 02:42:51.8967637,42.85741,0.0595626,-0.05887479,-0.07535595,11.53332,64.62469,3.4688,0.4291506,-0.42131,0.01210127,1.100642,72.51712,354.4565,2,0
2018/07/11 - 02:42:51.9207196,42.87918,0.0601912,-0.05794345,-0.07704052,11.34237,65.23043,3.312317,0.4302131,-0.4121982,0.008660405,357.3819,72.81802,356.7263,2,0
2018/07/11 - 02:42:51.9406474,42.903,0.06080869,-0.05692229,-0.07854897,10.89946,65.74475,3.168204,0.4318591,-0.4049825,0.006091945,356.4658,71.67905,357.3471,2,0
2018/07/11 - 02:42:51.9685721,42.923,0.06104409,-0.05590282,-0.08011948,10.41564,65.9108,3.160967,0.4340495,-0.3984271,0.00312157,356.5168,70.70305,356.1555,2,0
2018/07/11 - 02:42:52.0044752,42.94982,0.06067809,-0.05516024,-0.08168297,10.01178,65.86848,3.144686,0.4349132,-0.3914548,0.0004375874,354.9092,70.71173,355.8767,2,0
2018/07/11 - 02:42:52.0284171,42.98672,0.06041461,-0.05430563,-0.08290841,9.611128,65.80096,2.996962,0.4356422,-0.3854801,-0.001232445,353.4055,71.06738,356.59,2,0
