Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/07/02 - 01:08:13.0246149,0.2958471,0.04041056,-0.00513204,-0.001645168,5.114035,30.10362,1.456412,0.1746401,-0.4166262,0.05444488,350.9631,18.90146,330.5394
2018/07/02 - 01:08:13.0355856,0.3072817,0.04039681,-0.005083631,-0.001646243,5.110442,30.12305,1.44051,0.1746353,-0.4166262,0.05444251,350.9618,18.92713,330.5406
2018/07/02 - 01:08:13.0465557,0.317811,0.0404171,-0.005068092,-0.00163364,5.104221,30.13201,1.427805,0.1746336,-0.4166287,0.05443943,350.9565,18.94848,330.5275
2018/07/02 - 01:08:13.0575267,0.3291526,0.0404305,-0.005060629,-0.001617723,5.106621,30.15135,1.422995,0.1746289,-0.4166336,0.05443283,350.9464,18.99719,330.5021
2018/07/02 - 01:08:13.0685162,0.3400832,0.04045667,-0.005058915,-0.0016114,5.120702,30.16286,1.418937,0.1746233,-0.4166375,0.05442658,350.9359,19.04414,330.4837
2018/07/02 - 01:08:13.0804754,0.3512684,0.04047927,-0.00507967,-0.001591717,5.112852,30.17303,1.409051,0.1746131,-0.4166441,0.05441582,350.9081,19.11363,330.4637
2018/07/02 - 01:08:13.0914350,0.362325,0.04050502,-0.005102641,-0.001567926,5.122581,30.19654,1.422538,0.1746017,-0.4166447,0.05440973,350.8992,19.17129,330.4684
2018/07/02 - 01:08:13.1044008,0.373887,0.04053066,-0.005106164,-0.001541938,5.14467,30.20993,1.418574,0.1745955,-0.4166439,0.05440733,350.9001,19.20271,330.4729
2018/07/02 - 01:08:13.1133943,0.3850162,0.04055223,-0.005128169,-0.001515786,5.146429,30.22657,1.396789,0.1745875,-0.416646,0.05440163,350.895,19.25641,330.463
2018/07/02 - 01:08:13.1243465,0.3958703,0.04059754,-0.005148836,-0.00151325,5.158756,30.23688,1.401051,0.1745746,-0.4166495,0.05439238,350.8871,19.34388,330.4458
2018/07/02 - 01:08:13.1363145,0.4068791,0.04063275,-0.005176559,-0.001484639,5.164356,30.2678,1.396106,0.1745617,-0.4166539,0.05438224,350.8858,19.44715,330.4147
2018/07/02 - 01:08:13.1462962,0.4185771,0.04067121,-0.005202356,-0.001496516,5.166293,30.27966,1.380241,0.1745494,-0.4166557,0.05437472,350.8826,19.52566,330.4047
2018/07/02 - 01:08:13.1582562,0.4294998,0.04070478,-0.005237845,-0.001478475,5.171754,30.31395,1.369395,0.1745369,-0.4166586,0.0543662,350.8619,19.59061,330.4045
2018/07/02 - 01:08:13.1692278,0.4402697,0.04074753,-0.005273607,-0.001481224,5.184531,30.33134,1.379123,0.1745211,-0.4166623,0.05435541,350.826,19.66074,330.4134
2018/07/02 - 01:08:13.1811957,0.451914,0.04077324,-0.005286166,-0.001491508,5.207772,30.3397,1.358119,0.1744993,-0.4166637,0.05434376,350.7939,19.75367,330.4354
2018/07/02 - 01:08:13.1911774,0.4625891,0.04082424,-0.005322593,-0.001487741,5.21089,30.35894,1.362628,0.1744795,-0.4166656,0.0543328,350.7773,19.85722,330.4389
2018/07/02 - 01:08:13.2021382,0.4740747,0.04086462,-0.005337383,-0.00147631,5.226739,30.37071,1.344626,0.1744539,-0.4166707,0.05431631,350.7493,20.00219,330.4299
2018/07/02 - 01:08:13.2141067,0.4843562,0.04093296,-0.005362338,-0.001468786,5.261427,30.40609,1.350462,0.1744352,-0.4166737,0.05430491,350.7395,20.11663,330.4174
2018/07/02 - 01:08:13.2240799,0.4958292,0.04098924,-0.005392153,-0.001451048,5.268407,30.43462,1.339787,0.1744177,-0.4166792,0.05429205,350.7209,20.22961,330.3963
2018/07/02 - 01:08:13.2360479,0.5064964,0.04106834,-0.005399878,-0.001473448,5.286628,30.43772,1.329444,0.1743974,-0.4166886,0.0542745,350.713,20.39975,330.3354
2018/07/02 - 01:08:13.2460216,0.5175613,0.04116939,-0.005447854,-0.001433529,5.286119,30.4908,1.326915,0.1743814,-0.4166937,0.05426276,350.7378,20.55605,330.2735
2018/07/02 - 01:08:13.2579887,0.52911,0.04125532,-0.005473025,-0.001430716,5.297133,30.51613,1.317022,0.1743611,-0.4166951,0.0542522,350.7612,20.70965,330.2396
2018/07/02 - 01:08:13.2689799,0.5403549,0.04140993,-0.005513582,-0.001414146,5.332495,30.59177,1.332938,0.1743315,-0.4167002,0.05423438,350.7367,20.87949,330.2274
2018/07/02 - 01:08:13.2809354,0.551259,0.04155863,-0.005548821,-0.001403539,5.363599,30.63993,1.323276,0.1743037,-0.4167032,0.05421925,350.7311,21.04857,330.2114
2018/07/02 - 01:08:13.2909011,0.5628561,0.04172103,-0.005599921,-0.001368129,5.400031,30.72691,1.324382,0.174281,-0.4167055,0.05420711,350.7327,21.19287,330.1928
2018/07/02 - 01:08:13.3028694,0.5740313,0.04188331,-0.005672107,-0.001366663,5.452197,30.8043,1.355977,0.1742632,-0.4167106,0.05419484,350.7285,21.32161,330.1603
2018/07/02 - 01:08:13.3138395,0.5845802,0.04205568,-0.005732672,-0.001393087,5.551921,30.85535,1.314336,0.1742446,-0.4167145,0.05418319,350.7226,21.44502,330.1377
2018/07/02 - 01:08:13.3238135,0.5958748,0.04224408,-0.005895295,-0.001426642,5.613349,30.93019,1.381124,0.1742263,-0.4167184,0.05417187,350.7202,21.56974,330.1122
2018/07/02 - 01:08:13.3357872,0.6071186,0.04236507,-0.005986968,-0.001438364,5.71662,30.97388,1.351299,0.1742142,-0.4167196,0.05416549,350.7503,21.68335,330.0733
2018/07/02 - 01:08:13.3467519,0.6178313,0.0425041,-0.006139667,-0.001424169,5.767864,31.00257,1.381396,0.1742097,-0.4167218,0.05416169,350.7871,21.76898,330.0209
2018/07/02 - 01:08:13.3577221,0.6290757,0.04263793,-0.006238395,-0.001378814,5.89783,31.04064,1.380549,0.1742205,-0.4167241,0.05416441,350.8553,21.81034,329.936
2018/07/02 - 01:08:13.3686936,0.6401403,0.04272217,-0.006346534,-0.001306933,5.898912,31.03676,1.380765,0.1742364,-0.4167266,0.05416932,350.927,21.82795,329.8471
2018/07/02 - 01:08:13.3806707,0.6515064,0.04283553,-0.006462414,-0.001219793,5.999231,31.04072,1.356452,0.1742474,-0.4167237,0.05417668,350.9867,21.8209,329.8091
2018/07/02 - 01:08:13.3916320,0.6631449,0.04298771,-0.006626329,-0.001148345,6.117907,30.98044,1.361308,0.1742566,-0.4167191,0.05418462,351.0618,21.83247,329.7674
2018/07/02 - 01:08:13.4036213,0.673982,0.04304686,-0.006789197,-0.001043756,6.296309,30.98175,1.363747,0.1742716,-0.4167026,0.05420541,351.2199,21.83329,329.7308
2018/07/02 - 01:08:13.4145701,0.6852419,0.04309209,-0.006985825,-0.0009306725,6.41197,30.89046,1.356244,0.1743009,-0.4166715,0.05424516,351.4586,21.75603,329.7201
2018/07/02 - 01:08:13.4245462,0.6962963,0.04306346,-0.007157904,-0.0007757917,6.577809,30.84669,1.408344,0.1743334,-0.416618,0.05430632,351.8047,21.63944,329.7674
2018/07/02 - 01:08:13.4355146,0.7071524,0.04302947,-0.007303664,-0.0006083846,6.760087,30.63874,1.404112,0.1743782,-0.4165273,0.05440683,352.4005,21.50637,329.844
2018/07/02 - 01:08:13.4474828,0.7178995,0.04298884,-0.0074867,-0.0004209373,6.932007,30.35372,1.468434,0.1744451,-0.4164414,0.05451558,353.0834,21.37955,329.8109
2018/07/02 - 01:08:13.4584530,0.7296044,0.04288834,-0.007664418,-0.0002106763,7.089176,30.05914,1.485866,0.1745709,-0.4163276,0.05468171,354.0414,21.04606,329.7312
2018/07/02 - 01:08:13.4690061,0.7404841,0.04266378,-0.007861367,0.0001017116,7.210454,29.77565,1.402365,0.1747125,-0.4161977,0.05487752,355.0774,20.57529,329.7156
2018/07/02 - 01:08:13.4809633,0.751368,0.04239561,-0.00802489,0.0004185736,7.388259,29.40451,1.292587,0.1748623,-0.4160163,0.05513775,356.3632,19.95608,329.8694
2018/07/02 - 01:08:13.4909367,0.7634725,0.04213341,-0.008234002,0.0006952044,7.596093,28.91274,1.294538,0.1749922,-0.4158561,0.05537747,357.4915,19.36678,330.0403
2018/07/02 - 01:08:13.5029047,0.7739696,0.04174137,-0.008472575,0.001073407,7.835386,28.3805,1.339522,0.1751311,-0.4157101,0.05561827,358.4904,18.61709,330.2436
2018/07/02 - 01:08:13.5138757,0.7850063,0.04112949,-0.008752183,0.001557951,8.117382,27.63481,1.278302,0.1752608,-0.4155673,0.05586087,359.3691,17.74837,330.5443
2018/07/02 - 01:08:13.5248484,0.7958336,0.04051836,-0.009203599,0.002070391,8.289805,26.74064,1.275613,0.1753741,-0.4154146,0.05611574,0.1633147,16.74161,331.0045
2018/07/02 - 01:08:13.5368141,0.8072307,0.03957717,-0.009478274,0.00268217,8.691738,25.65932,1.124402,0.1754591,-0.4152413,0.05638883,0.9799209,15.71081,331.6179
2018/07/02 - 01:08:13.5467870,0.8185806,0.03859293,-0.009925365,0.003408194,8.974628,24.4804,0.9492925,0.1755074,-0.4150223,0.05671005,1.894243,14.55676,332.5222
2018/07/02 - 01:08:13.5587555,0.8292401,0.03736933,-0.01035941,0.00426822,9.325277,23.13698,0.726335,0.1755284,-0.4147782,0.05706644,2.869954,13.29601,333.6135
2018/07/02 - 01:08:13.5693866,0.8407697,0.03598054,-0.01086494,0.005211122,9.619099,21.6566,0.472421,0.1755521,-0.4145407,0.05744135,3.799098,11.82437,334.7455
2018/07/02 - 01:08:13.5813546,0.8518295,0.03449397,-0.01133476,0.006236093,9.888275,20.1273,0.2338324,0.1756255,-0.4143545,0.05780438,4.669195,10.25032,335.5636
2018/07/02 - 01:08:13.5913289,0.8629475,0.03285145,-0.01188277,0.007396543,10.065,18.37152,359.9791,0.1757998,-0.4142037,0.0582282,5.677438,8.249167,336.0204
2018/07/02 - 01:08:13.6033153,0.8740224,0.03112083,-0.01237378,0.008562062,10.3026,16.65569,359.7665,0.1760293,-0.4140898,0.05867976,6.752131,6.082353,336.156
2018/07/02 - 01:08:13.6152634,0.8851996,0.02922776,-0.01293799,0.009659173,10.56215,14.70707,359.4284,0.1763408,-0.4139953,0.05924254,8.050156,3.358914,336.006
2018/07/02 - 01:08:13.6292262,0.8967526,0.02732693,-0.0135801,0.01071141,10.86499,12.83221,359.1543,0.1766415,-0.4139182,0.05983663,9.226346,0.3163836,335.8412
2018/07/02 - 01:08:13.6372054,0.9071371,0.0252321,-0.01437797,0.01167674,11.13283,10.926,358.7889,0.1769294,-0.4138367,0.06053239,10.27124,356.411,335.8358
2018/07/02 - 01:08:13.6461810,0.9192925,0.02316142,-0.01507003,0.01262772,11.46687,8.977841,358.4345,0.1770369,-0.4137463,0.06103037,10.64521,353.1189,336.3569
2018/07/02 - 01:08:13.6591696,0.9293772,0.02086998,-0.01591621,0.01358847,11.7045,7.109943,358.0606,0.1770168,-0.4136292,0.06140887,10.78977,350.3581,337.269
2018/07/02 - 01:08:13.6688105,0.9408568,0.01870795,-0.01665183,0.01457104,12.01224,5.24513,357.6879,0.1768775,-0.4134717,0.06170573,10.85275,347.9611,338.623
2018/07/02 - 01:08:13.6807785,0.9517143,0.01647688,-0.01737428,0.01545995,12.33174,3.421215,357.1849,0.1767085,-0.4133151,0.06196732,11.01111,345.8627,339.9603
2018/07/02 - 01:08:13.6907519,0.9628087,0.01439504,-0.01815923,0.0163763,12.59912,1.631268,356.7329,0.1764687,-0.4131384,0.06217977,11.24834,344.1078,341.5033
2018/07/02 - 01:08:13.7027227,0.9738696,0.01229564,-0.01905389,0.01709535,12.90365,359.9295,356.3514,0.176242,-0.4129798,0.06238834,11.57717,342.4527,342.8784
2018/07/02 - 01:08:13.7146893,0.9848753,0.01019295,-0.020013,0.01775413,13.16568,358.2506,355.956,0.1760369,-0.4128421,0.06259373,11.97436,340.8986,344.0552
2018/07/02 - 01:08:13.7246607,0.9963563,0.008220464,-0.02092713,0.0183223,13.46208,356.6665,355.6419,0.1758581,-0.4127162,0.06286784,12.61222,339.1764,344.984
2018/07/02 - 01:08:13.7366293,1.007294,0.006311145,-0.02173498,0.01888094,13.68553,355.2012,355.2912,0.1757212,-0.4126154,0.06318118,13.38425,337.4248,345.5806
2018/07/02 - 01:08:13.7466019,1.018999,0.004462574,-0.02258126,0.01938992,13.8284,353.7462,354.9355,0.1756132,-0.412536,0.06351654,14.19546,335.6016,345.944
2018/07/02 - 01:08:13.7585704,1.029501,0.002703908,-0.023265,0.01981615,13.9939,352.5229,354.6224,0.1755303,-0.4124781,0.06384577,14.97082,333.8328,346.1109
2018/07/02 - 01:08:13.7695411,1.041026,0.001062319,-0.02395499,0.02032407,14.11076,351.3312,354.3379,0.1754315,-0.4124238,0.06411675,15.62374,332.2959,346.3434
2018/07/02 - 01:08:13.7805124,1.052051,-0.0005659983,-0.02463431,0.02073094,14.19808,350.2659,354.0293,0.1753357,-0.4123781,0.06431161,16.06678,331.0154,346.6228
2018/07/02 - 01:08:13.7914817,1.062845,-0.00221293,-0.0253039,0.02115444,14.28258,349.253,353.7787,0.1752415,-0.4123368,0.06445469,16.37367,329.9108,346.9446
2018/07/02 - 01:08:13.8024530,1.074553,-0.003708507,-0.02582235,0.02149442,14.3989,348.3306,353.5419,0.1751386,-0.412294,0.06455774,16.5616,328.8502,347.3683
2018/07/02 - 01:08:13.8144221,1.085182,-0.005242883,-0.02630474,0.02186474,14.47046,347.4188,353.2956,0.175034,-0.4122532,0.06472153,16.97101,327.7055,347.6429
2018/07/02 - 01:08:13.8253913,1.09635,-0.006637412,-0.02679558,0.02219773,14.45715,346.5525,353.1367,0.1749204,-0.4122127,0.0649113,17.50601,326.5638,347.855
2018/07/02 - 01:08:13.8363621,1.107437,-0.008122269,-0.02722959,0.02253216,14.48736,345.7378,352.9803,0.1747934,-0.412171,0.06510618,18.10737,325.4645,348.0639
2018/07/02 - 01:08:13.8463352,1.118264,-0.009567842,-0.0275951,0.02276966,14.55572,344.9657,352.8184,0.1746652,-0.4121293,0.06523763,18.5347,324.532,348.3882
2018/07/02 - 01:08:13.8583026,1.128883,-0.01104236,-0.02801641,0.02303205,14.5823,344.2814,352.7583,0.1744978,-0.4120702,0.06527463,18.84026,324.0086,349.033
2018/07/02 - 01:08:13.8692753,1.140314,-0.01246317,-0.02834281,0.02320978,14.56454,343.5728,352.58,0.1743333,-0.4120148,0.0653157,19.18734,323.5511,349.6319
2018/07/02 - 01:08:13.8802440,1.151801,-0.01382441,-0.02866073,0.02336327,14.53785,342.859,352.5329,0.1742085,-0.4119782,0.06540388,19.62056,323.0633,349.9395
2018/07/02 - 01:08:13.8912148,1.162936,-0.01527238,-0.0288591,0.02350228,14.56031,342.2033,352.4329,0.1741147,-0.4119539,0.06549812,19.98176,322.4808,350.1168
2018/07/02 - 01:08:13.9031830,1.174043,-0.0166019,-0.0290425,0.02358346,14.45836,341.538,352.3094,0.1740333,-0.4119344,0.06558625,20.24476,321.7373,350.2794
2018/07/02 - 01:08:13.9141546,1.185031,-0.01795135,-0.02913224,0.02368631,14.3935,340.9303,352.2117,0.1739887,-0.4119308,0.06571026,20.48788,320.7791,350.2187
2018/07/02 - 01:08:13.9241269,1.195787,-0.01922622,-0.02921071,0.02375685,14.30325,340.3857,352.1158,0.173959,-0.4119352,0.06585389,20.71672,319.6755,350.0503
2018/07/02 - 01:08:13.9360951,1.206873,-0.02037407,-0.02926917,0.02385741,14.22945,339.8446,352.041,0.1739317,-0.4119444,0.06601871,20.95255,318.4024,349.8133
2018/07/02 - 01:08:13.9470650,1.217769,-0.02154633,-0.02932184,0.02390985,14.16455,339.4052,351.9363,0.1738974,-0.4119501,0.06615669,21.10232,317.1278,349.668
2018/07/02 - 01:08:13.9590569,1.229497,-0.02267537,-0.0293724,0.02399739,14.12145,338.9514,351.9247,0.1738645,-0.4119579,0.06629678,21.22221,315.7744,349.5046
2018/07/02 - 01:08:13.9690073,1.240574,-0.02381007,-0.02939072,0.02408486,14.03041,338.4623,351.7946,0.1737961,-0.4119647,0.06649303,21.61914,314.4305,349.2508
2018/07/02 - 01:08:13.9809752,1.251544,-0.02484092,-0.0294086,0.02420685,13.92521,338.0187,351.7328,0.1737078,-0.4119625,0.06665014,21.99122,313.2693,349.1454
2018/07/02 - 01:08:13.9909478,1.263287,-0.02584152,-0.02938254,0.02434042,13.84737,337.6289,351.6221,0.1736236,-0.4119496,0.066723,22.12918,312.277,349.2808
2018/07/02 - 01:08:14.0029164,1.273616,-0.02681558,-0.02943023,0.02446533,13.77374,337.2966,351.5814,0.1735809,-0.4119503,0.06680048,22.14865,311.2227,349.2638
2018/07/02 - 01:08:14.0138882,1.284613,-0.02767351,-0.0294479,0.02457127,13.74872,336.9039,351.5178,0.1735694,-0.4119618,0.06688499,22.12602,310.2475,349.1082
2018/07/02 - 01:08:14.0248572,1.295962,-0.0286764,-0.02949068,0.02464283,13.7168,336.6068,351.456,0.1735447,-0.4119719,0.06698001,22.19007,309.3358,348.9415
2018/07/02 - 01:08:14.0358274,1.307113,-0.02947928,-0.02951859,0.02474916,13.70708,336.2386,351.4372,0.1735209,-0.4119692,0.06700157,22.12456,308.7366,349.0034
2018/07/02 - 01:08:14.0458025,1.318316,-0.03042785,-0.02960427,0.02484402,13.65458,335.996,351.4384,0.173454,-0.4119464,0.06697996,22.11797,308.3254,349.3315
2018/07/02 - 01:08:14.0577702,1.329085,-0.03127022,-0.02966808,0.02494658,13.60266,335.6355,351.3353,0.1733331,-0.4119154,0.06699154,22.44056,308.1056,349.6696
2018/07/02 - 01:08:14.0687588,1.340464,-0.03212588,-0.02974349,0.02501437,13.58418,335.3528,351.3185,0.1731867,-0.4118782,0.06699857,22.8508,307.9609,350.0871
2018/07/02 - 01:08:14.0807086,1.351627,-0.0329682,-0.02977961,0.02511296,13.56456,335.0782,351.2878,0.1730439,-0.4118329,0.06694742,23.11705,307.9482,350.6957
2018/07/02 - 01:08:14.0906826,1.36288,-0.03373854,-0.02978839,0.02520173,13.57905,334.7519,351.2448,0.1729626,-0.4118044,0.06689841,23.16624,307.7943,351.1288
2018/07/02 - 01:08:14.1036470,1.373486,-0.03453121,-0.02986176,0.0253102,13.5351,334.5147,351.2033,0.1729274,-0.4117956,0.06689585,23.1798,307.5105,351.2654
2018/07/02 - 01:08:14.1215982,1.385313,-0.03512765,-0.02985391,0.02554625,13.54382,334.304,351.1957,0.1729604,-0.4118063,0.06691229,23.00369,307.0856,351.1489
2018/07/02 - 01:08:14.1315717,1.402927,-0.03584076,-0.02988919,0.02565165,13.54676,334.1362,351.1972,0.1729604,-0.411803,0.06689335,22.84164,306.7261,351.2547
2018/07/02 - 01:08:14.1405473,1.414059,-0.03719981,-0.03004495,0.02577525,13.49754,333.6806,351.1651,0.1729337,-0.4117901,0.06685591,22.62494,306.0781,351.5354
2018/07/02 - 01:08:14.1485262,1.422404,-0.03786949,-0.03006217,0.02583958,13.5202,333.5447,351.1801,0.1729158,-0.4117821,0.0668339,22.5324,305.7851,351.6984
2018/07/02 - 01:08:14.1594967,1.43085,-0.03850063,-0.03020248,0.02592736,13.44667,333.4321,351.1806,0.1728901,-0.4117666,0.06677836,22.40077,305.5956,352.0007
2018/07/02 - 01:08:14.1694712,1.441442,-0.03830083,-0.03014269,0.02603354,13.50477,333.4618,351.2407,0.1728798,-0.4117506,0.06669591,22.26542,305.8304,352.3183
2018/07/02 - 01:08:14.1814404,1.452417,-0.03878353,-0.03019524,0.02614062,13.5089,333.2852,351.2131,0.1728449,-0.4117282,0.0666052,22.10368,305.777,352.7642
2018/07/02 - 01:08:14.1914351,1.463234,-0.03928008,-0.03029583,0.02627792,13.50331,333.1808,351.2799,0.1728462,-0.4117247,0.06657997,22.01542,305.7263,352.862
2018/07/02 - 01:08:14.2034014,1.473951,-0.03973714,-0.03033104,0.02641653,13.50926,333.0546,351.3103,0.1728993,-0.4117389,0.06659238,21.83569,305.5466,352.69
2018/07/02 - 01:08:14.2143505,1.485102,-0.04014494,-0.03030181,0.02656953,13.53839,332.963,351.2948,0.1729818,-0.4117658,0.06663977,21.66169,305.3726,352.305
2018/07/02 - 01:08:14.2243237,1.496188,-0.04054588,-0.03039477,0.02671568,13.51578,332.9013,351.321,0.1730535,-0.411785,0.06665107,21.41625,305.1893,352.0895
2018/07/02 - 01:08:14.2362919,1.507067,-0.04079923,-0.03038803,0.02685661,13.59628,332.7715,351.2555,0.1731354,-0.4118017,0.06662766,21.02192,304.9414,351.9902
2018/07/02 - 01:08:14.2462648,1.518453,-0.04111665,-0.0304979,0.02697887,13.65907,332.7727,351.3037,0.1731926,-0.4118143,0.06661537,20.71962,304.6407,351.9244
2018/07/02 - 01:08:14.2582330,1.529106,-0.04132766,-0.03058884,0.02707514,13.74064,332.6861,351.2714,0.1731963,-0.4118151,0.0666142,20.62009,304.3459,351.9599
2018/07/02 - 01:08:14.2682059,1.540304,-0.04146595,-0.03076269,0.02721145,13.74583,332.712,351.3362,0.1731888,-0.4118039,0.06655411,20.43919,304.2027,352.2328
2018/07/02 - 01:08:14.2801739,1.551062,-0.04171357,-0.0308713,0.02729256,13.87629,332.648,351.388,0.1731526,-0.4117775,0.06643704,20.25416,304.2589,352.7738
2018/07/02 - 01:08:14.2901471,1.562638,-0.04182983,-0.03097134,0.02737798,13.90385,332.5538,351.3559,0.1731271,-0.4117579,0.06634237,20.10168,304.3358,353.1952
2018/07/02 - 01:08:14.3021159,1.573141,-0.04184812,-0.03099908,0.02753082,13.87557,332.5389,351.3524,0.05552612,-0.4247251,-0.00191343,20.73877,304.5381,352.7143
2018/07/02 - 01:08:14.3130860,1.58417,-0.04191204,-0.03095512,0.02766375,13.92821,332.525,351.3385,0.05553737,-0.4247186,-0.00197811,20.58319,304.7464,352.9049
2018/07/02 - 01:08:14.3250543,1.595505,-0.04195701,-0.03097383,0.02779699,13.91473,332.5036,351.3543,0.05542018,-0.4201047,6.942603E-05,20.34248,304.7092,353.1191
2018/07/02 - 01:08:14.3360341,1.606651,-0.04199442,-0.03097858,0.02787394,13.87699,332.5373,351.3456,0.05086493,-0.4224675,-0.004294388,19.85767,304.8251,352.7903
