Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
24.97106,6,9,User hit user's target,0.03571611,0.03645572,-0.04424665,356.4318,50.02092,1.106748,0.4396091,-0.1033892,0.196921,331.9141,79.11393,346.3229
25.74844,5,9,User missed,0.02638259,0.0463177,-0.07292224,349.8594,59.2741,357.4705,0.462832,-0.09170742,0.1576465,336.2004,83.65721,339.6505
25.92604,5,10,Peer hit peer's target,0.0210269,0.05208007,-0.08629188,344.9824,64.69849,354.4838,0.454564,-0.05921158,0.1325191,324.9406,89.74682,341.797
26.07106,6,10,User hit user's target,0.0116028,0.05528307,-0.09691828,341.5348,68.11666,352.6243,0.4491887,-0.02051781,0.088723,320.1225,96.6125,335.9107
27.06042,7,10,User hit user's target,0.04329301,0.02054477,-0.1185089,5.164497,89.73531,351.6803,0.620883,-0.3133845,-0.03356209,25.14857,131.1419,350.9009
27.61704,6,10,User missed,0.03977265,0.02128655,-0.1227764,4.409372,92.39721,353.2252,0.5788864,-0.3270305,-0.004134404,17.79901,113.209,350.2059
28.03739,5,10,User missed,0.03128725,0.02317594,-0.1170481,2.359901,94.17146,353.7847,0.5905919,-0.3237645,-0.0495537,9.890983,125.7599,356.8343
28.5158,6,10,User hit user's target,0.02399431,0.02312072,-0.1264132,2.363838,98.9183,353.0768,0.5783058,-0.3103375,-0.08325793,10.77032,119.098,353.0786
29.39296,6,9,Peer missed,-0.02320412,0.02780635,-0.00886953,3.626737,7.251618,4.693861,0.2930467,-0.3927271,0.2500995,6.868062,41.82487,353.3012
32.88094,6,10,Peer hit peer's target,-0.06664154,0.06438009,0.1841988,348.9221,333.7054,0.8919909,-0.05052335,-0.4445898,0.4358902,12.50672,333.4135,356.579
33.97198,6,11,Peer hit peer's target,-0.05223868,0.07323325,0.1810769,341.3337,324.269,355.3947,-0.04948999,-0.4715062,0.4378064,11.76635,334.4879,358.1736
35.7813,6,12,Peer hit peer's target,-0.04404783,0.06413686,0.1823227,343.828,319.4843,352.2111,-0.06489606,-0.612325,0.4039702,359.9534,333.3096,37.73876
38.33754,6,11,Peer missed,-0.04415498,0.08378875,0.1655479,326.6669,331.1429,351.8102,-0.04127561,-0.6132175,0.4082952,358.2953,335.0549,35.72692
48.32745,5,11,User missed,-0.009662063,0.003014301,-0.08122868,15.21978,5.241519,4.577371,0.1362973,-0.4049613,0.2760473,10.65752,32.80206,358.4542
48.37207,5,10,Peer missed,-0.01172529,0.002684671,-0.08021665,15.31046,5.838868,4.594742,0.1460171,-0.4042625,0.2806813,10.63474,34.28345,358.7449
48.71678,4,10,User missed,-0.02315452,0.003347445,-0.0741097,13.6004,13.72215,6.508709,0.2462084,-0.3785022,0.3034177,5.23179,48.12099,2.90945
48.97276,3,10,User missed,-0.02748068,0.007962518,-0.07605194,9.309215,22.79725,7.701815,0.3370666,-0.3000049,0.3043905,353.0673,56.95709,5.625337
49.26158,2,10,User missed,-0.03485369,0.0200581,-0.08399478,0.4666811,30.07884,8.270877,0.3710776,-0.1565121,0.2741604,328.3911,61.44326,9.116933
49.52745,1,10,User missed,-0.04761244,0.03264828,-0.1005388,350.714,34.56934,8.981817,0.3471233,-0.003338823,0.2311385,316.0397,60.42888,5.346821
49.77249,2,10,User hit user's target,-0.063985,0.04202812,-0.1209891,342.4373,36.52444,8.76108,0.3353999,0.06510133,0.2013088,311.4021,63.08113,1.711524
50.52397,3,10,User hit user's target,-0.07125171,0.03443249,-0.1362506,347.8555,47.00605,6.765441,0.5395761,-0.08070152,0.1101614,350.3652,101.1205,347.3085
51.11433,4,10,User hit user's target,-0.03338386,0.02547706,-0.1284565,356.1011,56.29586,5.319331,0.509542,-0.2078856,0.1237995,0.9880142,84.1479,356.2376
51.6142,4,9,Peer missed,-0.01946506,0.02334045,-0.1230013,357.941,57.22059,5.494146,0.5321909,-0.24769,0.1110873,3.425233,88.70848,359.6727
51.68126,4,10,Peer hit peer's target,-0.02013574,0.02358613,-0.1220298,357.8067,56.32852,5.543361,0.5276741,-0.2473459,0.1144829,2.739932,87.84666,359.3893
52.53833,3,10,User missed,-0.03375287,0.02284796,-0.1116177,358.8985,46.32537,6.160274,0.3781384,-0.2467365,0.2183235,0.2874699,60.84481,3.787867
52.80519,4,10,User hit user's target,-0.02997053,0.02106489,-0.1126867,0.07954377,50.2217,5.796062,0.4733323,-0.2769515,0.1616686,6.895559,76.80045,0.131582
53.2064,5,10,User hit user's target,-0.01383172,0.01636755,-0.1190111,2.551413,59.8867,5.382422,0.5410033,-0.3280832,0.07941529,16.1428,87.27837,3.551543
53.64948,4,10,User missed,-0.003825776,0.02298253,-0.1175026,359.4485,59.75662,4.92241,0.484187,-0.2438127,0.08780717,341.8198,76.08653,14.68274
54.00609,3,10,User missed,-0.01814014,0.03327142,-0.1230561,353.7678,52.04174,4.020828,0.4053229,-0.1289674,0.1409732,337.2187,65.84759,7.50574
54.27182,4,10,User hit user's target,-0.03045252,0.03563548,-0.1279847,352.138,46.45138,4.059532,0.3620513,-0.1259671,0.1893411,346.6589,52.14916,4.456982
54.83829,4,9,Peer missed,-0.05123388,0.03218077,-0.1099781,357.2886,20.63272,8.720556,0.275218,-0.2315987,0.2276392,354.149,33.1328,8.198497
