Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01099207,-0.02108104,-0.06217841,0.02210649,40.51459,349.2625,6.497203,-0.06382725,-0.3080125,0.2905063,339.4711,326.162,7.382102
0.02524387,-0.02071761,-0.06200596,0.02178265,40.46614,349.2832,6.482309,-0.06689987,-0.3199189,0.2972609,343.3575,326.2303,6.465355
0.03434381,-0.02048547,-0.06186052,0.0212655,40.39023,349.4684,6.483163,-0.06916219,-0.3308719,0.3031549,345.2381,328.414,7.027755
0.04579782,-0.02027509,-0.06175059,0.02097744,40.39592,349.5823,6.532241,-0.07079938,-0.340486,0.308419,345.7545,330.8111,8.418104
0.05671963,-0.02009835,-0.06163973,0.02067738,40.3992,349.6835,6.535143,-0.07162108,-0.3488552,0.3133027,346.4289,332.561,8.758131
0.06989595,-0.02012017,-0.06158106,0.02057155,40.42887,349.9085,6.648089,-0.0722807,-0.3566762,0.3185108,348.7288,333.9744,7.59759
0.07897256,-0.02003992,-0.06154754,0.02045296,40.40475,349.9026,6.666138,-0.07184339,-0.3631445,0.3228135,351.4105,335.1947,5.565647
0.08993505,-0.02011273,-0.06149167,0.02066488,40.42075,349.84,6.654002,-0.07129458,-0.3689996,0.3257359,353.2257,335.5461,4.200376
0.1015603,-0.02018916,-0.06144033,0.0207763,40.39535,349.853,6.711754,-0.07115781,-0.3733658,0.326851,354.1819,334.8797,3.325669
0.1122278,-0.02024943,-0.0613534,0.02084565,40.37993,349.8452,6.75971,-0.07046675,-0.3771164,0.3266447,354.4501,333.6847,2.526465
0.134437,-0.02062545,-0.06116097,0.02114015,40.28517,349.7638,6.88507,-0.06921776,-0.3826232,0.3272128,355.9624,332.3272,0.7911961
0.1448903,-0.02083446,-0.06116312,0.02135572,40.21805,349.6118,6.984919,-0.06842965,-0.3840791,0.3278205,356.1551,332.719,359.5166
0.1565812,-0.02098471,-0.06118624,0.02154153,40.25759,349.498,6.913938,-0.06757215,-0.3847126,0.3276416,356.308,332.1082,357.8393
0.1672618,-0.02112056,-0.06125958,0.0217332,40.26643,349.3259,6.877721,-0.06645088,-0.3854335,0.327549,356.5231,331.9144,356.3964
0.1777117,-0.02122201,-0.06135315,0.02189212,40.26561,349.2611,6.900205,-0.06561627,-0.3858753,0.3273679,356.6589,332.2332,355.5049
0.188534,-0.02121622,-0.06134006,0.02210669,40.30245,349.0983,6.801681,-0.06515619,-0.3863926,0.3273403,356.9075,332.3952,354.9315
0.1998981,-0.02115578,-0.06138054,0.0222339,40.2626,349.1422,6.849746,-0.06495353,-0.386523,0.3272296,356.9244,332.2788,354.6611
0.2114847,-0.02105487,-0.06133963,0.02229296,40.2787,349.1893,6.823468,-0.06475141,-0.3865353,0.3271955,356.7905,332.0886,354.4984
0.2224201,-0.02098561,-0.06129735,0.02238567,40.28736,349.1996,6.803198,-0.06444652,-0.3863881,0.3274007,356.5983,332.1825,354.2574
0.2336324,-0.02092071,-0.06126711,0.02252851,40.28736,349.2028,6.787357,-0.06403313,-0.3861962,0.3278046,356.3775,332.4816,353.9285
0.2443622,-0.02077838,-0.06125789,0.02272584,40.25134,349.2265,6.781757,-0.06346213,-0.3856676,0.3283659,356.1829,332.9478,353.5658
0.2557237,-0.020606,-0.06121978,0.02290174,40.22133,349.2804,6.77657,-0.06288786,-0.3851838,0.3289106,356.0428,333.3559,353.1298
0.2675268,-0.02035674,-0.06116045,0.02307812,40.16114,349.3274,6.730596,-0.06236918,-0.3845666,0.3294745,355.9214,333.6719,352.6194
0.2768733,-0.0202007,-0.0610387,0.02314846,40.17595,349.3271,6.714774,-0.06199563,-0.3840076,0.3299874,355.9303,333.7857,352.1347
0.2885978,-0.0197827,-0.06088442,0.02333176,40.03647,349.5562,6.817289,-0.06182068,-0.3834318,0.3304312,356.0625,333.6519,351.7455
0.2993988,-0.0195354,-0.06070893,0.02343384,40.01465,349.6941,6.97817,-0.0617435,-0.3829018,0.3307529,356.1817,333.4203,351.5332
0.3105393,-0.01942844,-0.06057243,0.02352912,39.94693,349.7315,7.068297,-0.06180406,-0.3824059,0.3309705,356.2729,333.2104,351.4741
0.3216895,-0.01953694,-0.06053354,0.02354594,39.95931,349.6141,7.001254,-0.06195533,-0.3818267,0.3310619,356.2903,333.0401,351.5319
0.3335955,-0.01947208,-0.06041496,0.0236392,39.87826,349.4285,6.845722,-0.06200068,-0.3810915,0.3311442,356.1911,332.9232,351.4112
0.3443123,-0.01939865,-0.06025676,0.02376062,39.82016,349.2039,6.637457,-0.06196217,-0.380348,0.33129,356.0809,332.872,351.1357
0.3553495,-0.01932554,-0.06009217,0.02388193,39.78737,349.0121,6.422662,-0.0619754,-0.3796756,0.3314271,356.0008,332.9172,350.9286
0.3670171,-0.01932058,-0.0600418,0.0239747,39.75653,349.0407,6.408047,-0.06207144,-0.3791617,0.3315435,355.9025,333.0137,350.8888
0.3796923,-0.01919916,-0.06003225,0.02405385,39.69842,349.0706,6.514593,-0.06227445,-0.3788325,0.3315504,355.671,333.2272,351.0892
0.3904229,-0.01909776,-0.05998652,0.02415421,39.64635,349.1177,6.599524,-0.06255303,-0.3785569,0.3313219,355.4175,333.2846,351.4673
0.4005964,-0.01907232,-0.05995481,0.02419816,39.63884,349.1622,6.669332,-0.06290325,-0.3781777,0.3307167,355.0525,333.1163,351.9301
0.4111752,-0.0189678,-0.05992784,0.02424489,39.61985,349.1163,6.670053,-0.0632112,-0.3777494,0.3301632,354.7971,332.7952,352.063
0.4223271,-0.01889528,-0.05990372,0.0242971,39.60278,349.1519,6.734814,-0.06353355,-0.3773494,0.3296692,354.703,332.3046,351.8351
0.4335877,-0.018907,-0.05984455,0.02435466,39.61231,349.1427,6.707219,-0.06387788,-0.3769962,0.3292187,354.739,331.8891,351.5468
0.4445664,-0.01879692,-0.0597858,0.02445401,39.5682,349.1422,6.724295,-0.0642648,-0.3766905,0.3287152,354.7216,331.5354,351.3606
0.4555804,-0.01865292,-0.05972186,0.02460715,39.50433,349.1867,6.827787,-0.0648112,-0.3764638,0.3281096,354.6229,331.1585,351.3076
0.4673817,-0.01858713,-0.05967004,0.02471427,39.48587,349.1677,6.886262,-0.06540368,-0.3762323,0.3275929,354.499,330.8485,351.3743
0.4780731,-0.01856597,-0.05966987,0.02478989,39.43651,349.0957,6.856006,-0.06592145,-0.3760536,0.3272219,354.5703,330.6965,351.4356
0.4896775,-0.01854313,-0.05961309,0.02487458,39.44125,348.9511,6.769535,-0.06630887,-0.3759369,0.3269922,354.683,330.7419,351.3023
0.5007911,-0.01858221,-0.0596022,0.02493874,39.44149,348.8556,6.677189,-0.06664142,-0.3759175,0.3268911,354.7706,330.9573,351.0832
0.5199379,-0.01847965,-0.05958875,0.02507278,39.44253,348.5079,6.394218,-0.06710666,-0.3759354,0.3268231,354.9786,331.107,351.0908
0.5356682,-0.01837646,-0.05957376,0.0251686,39.44799,348.4662,6.327121,-0.06753454,-0.375854,0.3266296,355.3863,330.9639,350.9146
0.5447909,-0.01833142,-0.05955873,0.0251896,39.45849,348.5322,6.412167,-0.06826637,-0.3756102,0.3262101,355.7036,330.6404,350.3499
0.5560586,-0.01823854,-0.05956691,0.02523776,39.46277,348.5694,6.463703,-0.06854279,-0.3754202,0.3259863,355.7585,330.3665,349.854
0.5672751,-0.01802649,-0.05958669,0.0253072,39.48486,348.573,6.473566,-0.06880934,-0.3751754,0.3257454,355.7662,330.1154,349.4407
0.5786088,-0.01782354,-0.05962442,0.02536182,39.52258,348.5676,6.468502,-0.06907949,-0.3749361,0.3255351,355.76,329.9727,349.104
0.5895923,-0.01764535,-0.05968124,0.02538453,39.55375,348.5634,6.468476,-0.06933947,-0.3746641,0.3252839,355.718,329.9279,348.8711
0.6009098,-0.0173391,-0.05970538,0.02544408,39.65173,348.5172,6.378002,-0.06968899,-0.3744278,0.3249941,355.7868,329.8339,348.668
0.6115569,-0.01730949,-0.05972104,0.02545993,39.65015,348.5514,6.399872,-0.07005583,-0.3742227,0.3247154,355.9001,329.684,348.4473
