2018/06/28 - 03:04:26.7503682,1.833181,0,1,User missed, , , 
2018/06/28 - 03:04:27.3959741,2.477267,1,1,User hit user's target,-2.579413,4.523755,4.061656
2018/06/28 - 03:04:28.0632563,3.144549,0,3,User missed, , , 
2018/06/28 - 03:04:28.2953032,3.37731,1,3,User hit user's target,1.268682,8.482602,3.034149
2018/06/28 - 03:04:30.8605796,5.941574,0,5,User missed, , , 
2018/06/28 - 03:04:31.5265608,6.606695,0,4,User missed, , , 
2018/06/28 - 03:04:31.7376371,6.818473,1,4,User hit user's target,3.499435,3.812415,3.117823
2018/06/28 - 03:04:32.6063179,7.686639,2,4,User hit user's target,0.9181098,8.335153,-2.955732
2018/06/28 - 03:04:32.8257119,7.899318,1,4,User missed, , , 
2018/06/28 - 03:04:33.6942332,8.775884,0,4,User missed, , , 
2018/06/28 - 03:04:33.9475565,9.02264,1,5,User hit user's target,3.757987,6.59688,2.859677
2018/06/28 - 03:04:35.0294157,10.11013,2,4,User hit user's target,-4.450949,4.451184,3.27808
2018/06/28 - 03:04:35.8961513,10.9772,1,5,User missed, , , 
2018/06/28 - 03:04:36.0856158,11.16608,2,5,User hit user's target,-2.795066,6.342713,3.787578
2018/06/28 - 03:04:37.5078139,12.5887,1,5,User missed, , , 
2018/06/28 - 03:04:37.8527776,12.9331,2,5,User hit user's target,-2.280103,4.57551,3.966734
2018/06/28 - 03:04:38.1858831,13.266,3,5,User hit user's target,-1.672797,4.498349,4.185256
2018/06/28 - 03:04:38.9526697,14.03314,4,4,User hit user's target,5.537442,5.601016,1.162567
2018/06/28 - 03:04:39.1082217,14.18843,3,4,User missed, , , 
2018/06/28 - 03:04:39.3086843,14.38873,2,4,User missed, , , 
2018/06/28 - 03:04:39.5320292,14.6125,3,5,User hit user's target,4.276625,2.988138,3.556684
2018/06/28 - 03:04:40.9544019,16.03515,4,4,User hit user's target,-3.899855,4.516327,-1.657546
2018/06/28 - 03:04:41.1299074,16.2102,3,4,User missed, , , 
2018/06/28 - 03:04:41.4530730,16.53329,2,5,User missed, , , 
2018/06/28 - 03:04:41.5966889,16.67777,1,5,User missed, , , 
2018/06/28 - 03:04:41.8178997,16.90117,2,5,User hit user's target,-0.8070887,7.931548,-3.739929
2018/06/28 - 03:04:43.7545046,18.83416,3,5,User hit user's target,4.163023,3.576779,3.241889
2018/06/28 - 03:04:44.9640059,20.04435,2,4,User missed, , , 
2018/06/28 - 03:04:45.1864105,20.26717,3,5,User hit user's target,0.7265502,4.839033,4.853278
2018/06/28 - 03:04:45.5713808,20.64473,4,5,User hit user's target,-2.951435,4.525611,3.742738
2018/06/28 - 03:04:46.2079150,21.28807,5,5,User hit user's target,-0.7039014,6.138443,4.879762
2018/06/28 - 03:04:46.4309393,21.51155,4,5,User missed, , , 
2018/06/28 - 03:04:50.3434254,25.42371,3,7,User missed, , , 
2018/06/28 - 03:04:50.5338149,25.61335,4,7,User hit user's target,-0.5579106,7.672068,3.03909
2018/06/28 - 03:04:51.2174919,26.29901,3,7,User missed, , , 
2018/06/28 - 03:04:51.4079816,26.48836,4,7,User hit user's target,-4.534549,2.945076,2.361191
2018/06/28 - 03:04:51.7869741,26.86665,3,7,User missed, , , 
2018/06/28 - 03:04:51.9839801,27.06516,4,7,User hit user's target,-0.5710967,4.550715,-4.339588
2018/06/28 - 03:04:52.8858288,27.96652,5,8,User hit user's target,-3.196379,5.974802,4.305275
2018/06/28 - 03:04:54.2415027,29.32281,6,8,User hit user's target,-1.025316,7.16981,4.876459
2018/06/28 - 03:04:55.9639590,31.0449,5,8,User missed, , , 
2018/06/28 - 03:04:56.1759495,31.25636,6,9,User hit user's target,2.351582,4.477139,4.140147
2018/06/28 - 03:04:58.6747471,33.75635,5,10,User missed, , , 
2018/06/28 - 03:04:58.8652792,33.9452,6,10,User hit user's target,4.32049,4.962538,2.300648
2018/06/28 - 03:04:59.6518156,34.73333,7,11,User hit user's target,-2.521055,4.774287,3.995779
2018/06/28 - 03:05:00.4058221,35.4855,6,10,User missed, , , 
2018/06/28 - 03:05:00.5945516,35.67418,6,9,User missed, , , 
2018/06/28 - 03:05:00.8578288,35.94082,7,9,User hit user's target,-3.714525,6.346509,2.786834
2018/06/28 - 03:05:01.1101522,36.18958,6,9,User missed, , , 
2018/06/28 - 03:05:02.6149596,37.69556,5,9,User missed, , , 
2018/06/28 - 03:05:02.8505026,37.93092,6,8,User hit user's target,0.4568575,6.600387,4.395459
2018/06/28 - 03:05:03.2778529,38.35652,5,7,User missed, , , 
2018/06/28 - 03:05:03.5951490,38.67617,6,7,User hit user's target,-1.310169,8.297207,4.196051
2018/06/28 - 03:05:04.8737201,39.95463,5,7,User missed, , , 
2018/06/28 - 03:05:05.0502478,40.13242,6,5,User hit user's target,2.099482,3.588475,4.102703
2018/06/28 - 03:05:06.1414706,41.22288,5,6,User missed, , , 
2018/06/28 - 03:05:06.3189951,41.40023,4,6,User missed, , , 
2018/06/28 - 03:05:06.7548280,41.83552,5,6,User hit user's target,-4.465464,7.382278,-0.3741801
2018/06/28 - 03:05:09.6417719,44.72317,6,10,User hit user's target,-1.221465,7.334027,4.372796
2018/06/28 - 03:05:09.8113253,44.89194,5,11,User missed, , , 
2018/06/28 - 03:05:10.8207726,45.90069,4,8,User missed, , , 
2018/06/28 - 03:05:11.0092652,46.08924,5,8,User hit user's target,-1.940877,2.802669,4.343075
2018/06/28 - 03:05:11.9670927,47.04555,6,7,User hit user's target,-2.722883,5.819508,3.571216
2018/06/28 - 03:05:12.1536161,47.23347,5,7,User missed, , , 
2018/06/28 - 03:05:12.3650471,47.44594,6,6,User hit user's target,-1.174766,7.929982,3.916126
2018/06/28 - 03:05:12.5536077,47.63427,5,6,User missed, , , 
2018/06/28 - 03:05:15.0427172,50.12335,6,7,User hit user's target,-3.440335,7.689545,2.868983
2018/06/28 - 03:05:17.1527844,52.23338,7,8,User hit user's target,3.238606,5.799709,3.684126
2018/06/28 - 03:05:17.3402837,52.4232,6,9,User missed, , , 
2018/06/28 - 03:05:18.0070613,53.08991,5,10,User missed, , , 
2018/06/28 - 03:05:18.1955348,53.27893,6,10,User hit user's target,1.812797,3.202859,5.584223
2018/06/28 - 03:05:19.2080379,54.29001,5,10,User missed, , , 
2018/06/28 - 03:05:19.3735750,54.45718,4,10,User missed, , , 
2018/06/28 - 03:05:19.6398635,54.72324,3,10,User missed, , , 
2018/06/28 - 03:05:19.8293608,54.91178,2,11,User missed, , , 
2018/06/28 - 03:05:20.1511030,55.23456,1,10,User missed, , , 
2018/06/28 - 03:05:20.4188596,55.50179,2,8,User hit user's target,-3.783709,3.375849,1.713866
2018/06/28 - 03:05:21.7433692,56.82392,3,7,User hit user's target,1.884915,5.685242,4.596493
2018/06/28 - 03:05:21.9099232,56.99038,2,7,User missed, , , 
2018/06/28 - 03:05:22.1333242,57.21308,3,7,User hit user's target,0.2877228,7.390315,5.056043
2018/06/28 - 03:05:25.3880543,60.46828,2,8,User missed, , , 
2018/06/28 - 03:05:25.6544080,60.73531,3,8,User hit user's target,1.704481,3.676841,-3.782867
2018/06/28 - 03:05:26.0325713,61.11238,4,8,User hit user's target,4.241979,3.286911,-2.492991
2018/06/28 - 03:05:26.4873587,61.56788,5,8,User hit user's target,5.159504,6.967933,-0.1797587
2018/06/28 - 03:05:27.1972210,62.27892,4,8,User missed, , , 
2018/06/28 - 03:05:27.5457920,62.62603,3,9,User missed, , , 
2018/06/28 - 03:05:27.8440142,62.92447,4,9,User hit user's target,4.180903,6.595306,-1.983959
2018/06/28 - 03:05:28.4334168,63.51191,3,7,User missed, , , 
2018/06/28 - 03:05:28.6969235,63.77829,4,7,User hit user's target,0.7308294,7.28319,4.844268
2018/06/28 - 03:05:30.3984638,65.47933,5,5,User hit user's target,-0.4692081,3.049824,4.3002
2018/06/28 - 03:05:31.8881266,66.96829,6,4,User hit user's target,-3.258985,4.824914,-4.022531
2018/06/28 - 03:05:32.9432179,68.02378,7,4,User hit user's target,0.8492402,5.550933,5.538241
2018/06/28 - 03:05:33.7212850,68.80213,8,5,User hit user's target,3.063344,4.98292,4.027312
