Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01101084,0.02430492,-0.09835862,-0.03771372,9.5197,346.576,2.358924,0.03321619,-0.3726836,0.3179602,336.9858,15.72846,4.377497
0.1872725,0.02312854,-0.09829825,-0.03661921,9.552318,346.4581,2.425431,0.03262389,-0.3713363,0.3187147,335.2873,16.71891,4.35794
0.1972753,0.02308597,-0.09829613,-0.03657933,9.528465,346.4643,2.423948,0.03256619,-0.3708646,0.3189539,335.0633,16.80195,4.31051
0.5306086,0.02541157,-0.100979,-0.03007815,11.29857,356.0783,3.037544,0.05296154,-0.3693667,0.3314745,328.7246,21.711,0.7231127
0.537621,0.02543061,-0.1009367,-0.03007577,11.30647,356.1277,3.015803,0.05321746,-0.3693325,0.3326263,328.4529,21.83966,3.179695
0.5766348,0.02559254,-0.1008408,-0.03015669,11.17914,356.2512,3.036178,0.05349412,-0.3689462,0.3324986,330.2626,22.57497,2.607957
0.6202222,0.025596,-0.1007583,-0.03041228,11.12768,356.3101,3.020922,0.05274305,-0.3697174,0.331805,330.9068,20.11294,3.46222
0.6550621,0.02550244,-0.1008412,-0.030821,11.08488,356.2369,3.021003,0.05266185,-0.3705009,0.3316483,330.7691,19.13604,3.986426
0.6752639,0.02534278,-0.1008843,-0.03104033,11.06414,356.1931,2.986782,0.05189868,-0.3709208,0.3317662,330.4708,18.98321,4.327877
0.6880713,0.02519793,-0.1009608,-0.03128672,11.00263,356.0796,2.923563,0.05163505,-0.3710666,0.3317994,330.2612,18.97057,4.419454
0.6980237,0.02511739,-0.1009277,-0.03129997,11.0236,356.1126,2.924704,0.0512322,-0.3712906,0.3319314,330.2964,18.83849,4.549896
0.7096395,0.02499159,-0.1009188,-0.0314629,11.01453,356.0444,2.876494,0.05098505,-0.3714828,0.3320715,330.4138,18.95632,4.365525
0.7212802,0.02489647,-0.1009802,-0.03156895,10.94646,355.9847,2.862432,0.05082441,-0.3717365,0.3321259,330.5412,18.98657,4.050507
0.7331622,0.02479572,-0.1009821,-0.03166238,10.92336,355.9472,2.853455,0.05064219,-0.3720429,0.3322425,330.7601,18.86763,3.882427
0.7446268,0.02468813,-0.1009694,-0.03175093,10.89209,355.9305,2.862337,0.05055944,-0.3724228,0.332111,330.9622,18.36823,3.660715
0.7557252,0.02460182,-0.1009493,-0.03186661,10.86292,355.8861,2.875824,0.05032622,-0.3728719,0.332278,331.1688,18.09296,3.690187
0.7673411,0.02447873,-0.1009139,-0.03197423,10.83116,355.8622,2.852097,0.04995439,-0.3733081,0.3325867,331.3135,18.1509,4.025463
0.7787626,0.02435988,-0.1008804,-0.03214145,10.77919,355.8067,2.848284,0.04955333,-0.3737023,0.3326445,331.3508,18.20334,4.222109
0.7898901,0.02423767,-0.1008518,-0.0322865,10.72614,355.7704,2.815406,0.04915339,-0.374075,0.3325355,331.3352,18.00007,4.282884
0.8012887,0.02414927,-0.1008137,-0.03238096,10.70926,355.7867,2.831826,0.0486879,-0.3744581,0.3323984,331.2922,17.71009,4.264611
0.8127987,0.02401722,-0.1007695,-0.03257854,10.6414,355.7612,2.816066,0.04818915,-0.3748759,0.3323231,331.3369,17.46874,4.236019
0.8242916,0.02387857,-0.1007077,-0.03272242,10.58556,355.7843,2.837604,0.04769577,-0.3752971,0.3322922,331.4533,17.25933,4.223822
0.8353013,0.02374375,-0.100665,-0.03291379,10.48146,355.7695,2.87397,0.04715851,-0.3757587,0.3322119,331.6167,16.94116,4.239866
0.8465437,0.02362329,-0.1005554,-0.03304425,10.43899,355.7509,2.855887,0.04659612,-0.376215,0.3321794,331.7674,16.58278,4.29672
0.857783,0.02345319,-0.1004448,-0.03319053,10.34593,355.7618,2.855953,0.0460828,-0.3766794,0.3321941,331.9137,16.26532,4.418423
0.8684312,0.02327043,-0.1003152,-0.03339895,10.17511,355.7522,2.876055,0.04561515,-0.3770951,0.3321244,331.9924,16.01904,4.514675
0.8805169,0.02318383,-0.100171,-0.03358082,10.02674,355.683,2.880011,0.04517632,-0.3774022,0.3319764,331.98,15.80585,4.537928
0.8910527,0.02309001,-0.1000369,-0.03364209,10.03815,355.737,2.88574,0.04474026,-0.3776963,0.3318492,331.9594,15.62323,4.55881
0.9044003,0.02294971,-0.09985197,-0.03388446,9.865215,355.7726,2.922549,0.04428566,-0.377992,0.3316525,331.8387,15.3927,4.673732
0.9131945,0.02284257,-0.09969641,-0.03402778,9.745974,355.8169,2.905993,0.0437768,-0.3782901,0.3314259,331.6232,15.1632,4.837606
0.9241379,0.022723,-0.09944066,-0.03416997,9.620201,355.8832,2.870296,0.04315177,-0.3785695,0.3311671,331.3721,14.84272,5.119624
0.935603,0.02270144,-0.09919324,-0.03429754,9.433245,355.9239,2.910892,0.04243418,-0.3787523,0.3308273,331.0554,14.29955,5.417748
0.9468908,0.02263941,-0.09874096,-0.03444597,9.285006,356.0157,2.896078,0.0417311,-0.378927,0.3304988,330.8537,13.66526,5.627983
0.9581409,0.02261774,-0.09826374,-0.03456685,9.051939,356.1599,2.98771,0.04097502,-0.3791154,0.3301436,330.723,12.90314,5.807055
0.9690636,0.02259902,-0.09776607,-0.03463623,8.661205,356.2911,3.01,0.04015401,-0.3793132,0.3297082,330.7101,11.89546,5.940886
0.9801714,0.02259881,-0.09696454,-0.03469734,8.058988,356.5136,3.010276,0.0393796,-0.3795776,0.3292255,330.7441,10.74269,6.075991
0.9915447,0.02268833,-0.0959186,-0.03476663,7.344338,356.7388,2.945029,0.03863367,-0.3798542,0.3286875,330.7813,9.623037,6.227654
1.002744,0.02290073,-0.09444597,-0.03484131,6.395906,357.1182,2.869847,0.03790538,-0.3801396,0.3280507,330.7869,8.501167,6.412374
1.014292,0.02316383,-0.09280469,-0.03502448,5.423559,357.543,2.714267,0.03719105,-0.3804934,0.3274288,330.7346,7.400479,6.739152
1.025053,0.02349797,-0.09132924,-0.03522439,4.415413,358.002,2.730927,0.03662111,-0.3810925,0.3267284,330.5843,6.257901,7.502055
1.036686,0.02388955,-0.08992932,-0.03564107,3.521245,358.4523,2.794002,0.03608877,-0.3817367,0.3259201,330.1839,5.274339,8.354986
1.047412,0.02421559,-0.08868573,-0.0360986,2.781127,358.8796,2.872407,0.03547879,-0.3824091,0.325238,329.8024,4.200418,9.276725
1.058036,0.0245605,-0.08770159,-0.03655292,2.030049,359.2378,2.948197,0.03493629,-0.3831996,0.3246336,329.5218,2.995764,10.30643
1.068985,0.02487265,-0.08688593,-0.03714478,1.518746,359.5544,3.003078,0.03451327,-0.3840379,0.3240806,329.397,1.823874,11.12643
1.081244,0.02521951,-0.08640559,-0.03766087,1.020553,359.809,3.134035,0.0343982,-0.3849307,0.3237593,329.4156,0.9706189,11.66347
1.091717,0.0254503,-0.08586244,-0.03821185,0.6989293,0.06188205,3.13356,0.0345133,-0.3858797,0.3235734,329.5519,0.3918812,12.02734
1.103033,0.02566392,-0.08548152,-0.03869148,0.437184,0.3012491,3.158571,0.03485828,-0.3869311,0.3235976,329.8425,0.1492568,12.14623
1.115231,0.02585309,-0.0853802,-0.03910915,0.289662,0.4957506,3.166895,0.03522775,-0.388041,0.3237484,330.2939,359.9404,12.20794
1.129314,0.02603496,-0.08529481,-0.03948143,0.1130047,0.6845002,3.166526,0.03553014,-0.3892595,0.3239798,330.912,359.6237,12.37219
1.138378,0.02615498,-0.08513159,-0.03985802,0.009617437,0.8561424,3.075768,0.03599538,-0.3905176,0.3243077,331.6102,359.4467,12.41325
1.147394,0.02626009,-0.08512475,-0.04013435,359.8506,1.01018,3.04,0.03658467,-0.3917067,0.3246452,332.2681,359.4604,12.28919
1.158487,0.02623838,-0.08507687,-0.04037503,359.7607,1.192082,2.925454,0.03733011,-0.3929445,0.3250286,333.0253,359.6592,12.02441
1.172296,0.0262663,-0.08513122,-0.04055789,359.7098,1.209651,2.830223,0.03808756,-0.3941087,0.3253597,333.6835,359.8016,11.73025
1.182399,0.02622217,-0.08516106,-0.04073345,359.6479,1.332855,2.827382,0.03896846,-0.3952935,0.3257723,334.3206,0.1079586,11.36342
1.191798,0.02619297,-0.08518165,-0.04092517,359.6181,1.320584,2.760769,0.03994853,-0.3965291,0.3259979,334.6748,0.5537642,11.10119
1.20402,0.0260915,-0.08532787,-0.04099913,359.5353,1.315156,2.742256,0.0408242,-0.3977774,0.3261838,334.8816,1.001861,10.98671
1.214499,0.02601184,-0.08541776,-0.04114998,359.5167,1.28797,2.749096,0.04163582,-0.3991508,0.3264067,334.8904,1.620414,11.28592
1.225343,0.02599112,-0.08543574,-0.04113423,359.5742,1.206429,2.772002,0.04242034,-0.4004961,0.3265142,334.9229,2.066393,11.55823
1.237304,0.02594815,-0.08547848,-0.04119526,359.6064,1.174513,2.776906,0.0431895,-0.4018278,0.326511,334.8879,2.455918,11.76152
1.24946,0.02588323,-0.08555242,-0.04132559,359.6432,1.150718,2.812075,0.04394934,-0.4030727,0.3265285,334.9757,2.821462,11.79798
1.258977,0.02568753,-0.08571475,-0.04159528,359.7011,1.092991,2.792468,0.04473582,-0.4042921,0.3266104,335.2904,3.17053,11.57595
1.271194,0.02542708,-0.08608229,-0.04194685,359.7829,0.9971049,2.898445,0.04557063,-0.4054924,0.3267894,335.8514,3.587987,11.24403
1.280922,0.02525649,-0.0862425,-0.0421479,359.8633,0.9190379,2.890797,0.04644435,-0.4066294,0.326902,336.4013,3.963118,10.88146
1.291841,0.02500724,-0.08645976,-0.0424065,359.948,0.7995567,2.927127,0.04735529,-0.40772,0.3269912,336.9341,4.305561,10.42513
1.304039,0.02483184,-0.08639001,-0.04260139,0.04274542,0.6977183,2.891767,0.04818437,-0.4088353,0.3271478,337.4346,4.691758,10.13476
1.316339,0.02473292,-0.08639745,-0.04264935,359.9095,0.6312487,2.952427,0.04891769,-0.4100023,0.327422,338.0821,5.14635,10.09645
1.326158,0.02461081,-0.08620861,-0.04278602,359.8708,0.5520548,2.912666,0.04954533,-0.411178,0.3277278,338.676,5.501809,10.27751
