Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
50.93417,-1,4,User missed,0.06960641,-0.1024003,0.02731559,5.511877,32.07744,3.699218,0.33736,-0.5140111,0.1707104,11.11712,43.09763,2.381157
51.82457,0,4,User hit user's target,0.07194283,-0.1003861,0.002349438,2.064442,59.01942,3.629484,0.4309612,-0.4754787,0.05217821,2.192567,80.72305,359.9326
53.00353,0,3,Peer missed,0.05236218,-0.1030305,0.02873774,5.186152,36.09243,4.459848,0.3035074,-0.5012636,0.1782085,3.342874,46.21502,1.323973
53.3591,1,3,User hit user's target,0.05315503,-0.09808074,0.02619555,2.528595,37.29571,3.839447,0.3085359,-0.4245039,0.1925869,345.5905,44.9163,0.03789454
54.74533,2,3,User hit user's target,0.05658163,-0.1042061,0.03290042,5.588877,26.5907,3.663845,0.2928831,-0.5444998,0.2058413,22.68256,29.78593,0.8168818
56.03652,1,3,User missed,0.04492077,-0.1127235,0.02689184,10.87348,18.15201,4.110019,0.2952572,-0.5711981,0.2153588,22.04922,38.15374,5.407078
56.1695,1,4,Peer hit peer's target,0.05047214,-0.1128459,0.02467524,10.75325,24.80035,4.521269,0.3324917,-0.5858667,0.1998843,27.10867,42.25331,4.028108
56.78071,2,4,User hit user's target,0.05472505,-0.1067387,0.01725587,6.169082,45.03867,5.289598,0.3889746,-0.4810111,0.1204181,0.1811929,68.12124,3.312162
57.55893,3,4,User hit user's target,0.07506948,-0.1100759,0.01371113,8.394966,65.72715,4.735619,0.4137121,-0.5580788,0.01675546,20.4066,84.04272,1.157383
57.95871,3,5,Peer hit peer's target,0.08001823,-0.1077559,0.007618244,7.532086,66.24876,4.40713,0.3951383,-0.5418077,-0.0132079,11.14292,83.01949,4.845562
59.00426,3,6,Peer hit peer's target,-0.03990572,-0.07993308,-0.02715381,356.8664,266.5928,3.79156,-0.1607285,-0.4350934,0.1286978,0.0188827,281.3632,354.3881
59.08261,3,7,Peer hit peer's target,-0.04103518,-0.08012721,-0.02889403,356.291,261.9764,3.650291,-0.1779464,-0.4335545,0.1078816,359.4019,275.5643,353.8566
61.20192,2,7,User missed,-0.04059738,-0.08440812,-0.04682513,359.366,281.6656,1.98778,-0.1731218,-0.3614104,0.09181911,342.0893,281.2284,355.5734
61.4244,2,8,Peer hit peer's target,-0.0266555,-0.07903995,-0.04918802,354.7985,287.3424,2.862252,-0.1379965,-0.3431829,0.09902252,329.0572,286.985,359.7863
62.59286,1,8,User missed,0.03321511,-0.06290725,-0.05198731,334.4914,337.2043,358.4844,0.01689502,-0.3717546,0.1750582,337.0793,340.0933,347.3974
63.39264,0,8,User missed,0.07851351,-0.09157563,-0.0294285,359.861,3.29214,357.9297,0.1423391,-0.4690746,0.1843391,5.341141,7.480212,345.6756
63.81462,1,8,User hit user's target,0.1133518,-0.1015246,-0.03508199,4.502779,21.47687,358.2411,0.2564127,-0.4847575,0.1377451,3.461921,36.64691,349.084
64.37048,1,7,Peer missed,0.1460685,-0.1171693,-0.0616556,13.71548,48.08484,359.4174,0.3590049,-0.5786546,0.02081532,33.93171,58.0677,346.1105
64.92645,2,7,User hit user's target,0.1280556,-0.1165331,-0.05983491,12.56091,74.01319,2.762318,0.4090519,-0.5886524,-0.1200956,20.46977,98.47088,358.2562
65.61519,3,7,User hit user's target,0.07354562,-0.1058881,-0.001391605,7.016975,73.89301,5.802934,0.38177,-0.5196579,-0.01833948,7.546961,84.73426,357.6518
66.22587,4,7,User hit user's target,0.06292602,-0.1041519,0.01843367,4.354306,77.91037,6.710135,0.3880981,-0.5082604,-0.04646184,3.761891,99.07813,356.4861
68.25979,4,8,Peer hit peer's target,-0.03886158,-0.07095869,-0.008901075,346.71,296.3893,4.218414,-0.07130291,-0.3756188,0.1493374,347.4965,293.9403,356.625
68.51526,4,9,Peer hit peer's target,-0.0308306,-0.07034586,-0.03265545,346.1382,277.0491,5.585247,-0.07305184,-0.3470067,0.08119406,344.069,262.5629,351.7185
68.61554,4,10,Peer hit peer's target,-0.02784362,-0.07038845,-0.04160125,346.0251,271.2803,6.14408,-0.07406596,-0.3436944,0.07171349,343.733,255.6724,350.2713
68.70468,5,10,User hit user's target,-0.02541497,-0.07069468,-0.04816519,346.0719,266.991,6.750926,-0.07416921,-0.3436997,0.06142081,343.7957,249.5943,352.0526
69.10555,5,11,Peer hit peer's target,-0.01522237,-0.07364441,-0.05876216,348.5516,255.7796,7.502798,-0.06651386,-0.3536379,0.04620451,344.6348,236.6063,355.5855
69.44906,4,11,User missed,-0.02790603,-0.07752509,-0.04235587,350.9764,262.6934,6.385706,-0.08113437,-0.3790201,0.08718842,351.3329,254.0564,351.1484
70.14913,5,10,Peer hit user's target,-0.03006002,-0.06528431,-0.01153905,339.0604,276.5267,3.515705,-0.04066023,-0.3421265,0.1255091,328.9456,267.7448,350.2059
70.69383,5,11,Peer hit peer's target,-0.0003961958,-0.0592532,-0.002449417,331.8956,294.0602,0.5034071,-0.02211137,-0.3483457,0.1501836,325.9461,293.7426,348.4771
71.38205,4,11,User missed,0.0004662545,-0.06355189,-0.01267145,336.0596,293.8179,4.141787,-0.0138381,-0.3546874,0.1046739,327.8659,273.6719,355.6885
72.31492,4,10,Peer missed,0.02057775,-0.0652561,-0.005731502,337.0123,305.3973,1.678485,0.01097225,-0.3443114,0.1772055,328.2894,319.8971,352.3188
73.03794,3,10,User missed,0.04693379,-0.06494918,0.008269899,333.9634,341.275,356.9603,0.1455139,-0.3325956,0.2096277,325.3798,14.42314,337.336
74.77518,4,10,User hit user's target,0.03035078,-0.07230635,0.01386776,339.1476,11.99551,1.925593,0.1395721,-0.3875867,0.1782598,335.1652,6.028288,0.2401671
75.89593,4,9,Peer missed,0.02155171,-0.08286092,0.03046884,351.6738,352.5717,3.478425,0.1003671,-0.4455667,0.2037791,359.1457,349.8898,3.21781
78.55382,4,8,Peer missed,0.02263017,-0.8303602,0.1694953,5.197748,349.512,2.346601,0.1476085,-1.076608,0.2768657,340.3287,19.7946,345.4035
81.38701,4,9,Peer hit peer's target,-0.02479302,-0.6326229,-0.02747673,6.724884,308.812,0.8838524,0.04235194,-0.8777844,0.1207628,335.3315,354.7823,344.1826
86.54684,4,10,Peer hit peer's target,-0.02412057,-0.1642642,-0.1005381,40.98641,328.6751,4.914338,0.1223778,-0.3799253,0.04857519,343.7704,0.6380748,348.7499
92.08102,4,9,Peer missed,-0.1082201,-1.062088,0.008952741,11.52863,317.7397,1.419744,0.03034592,-1.247995,0.08069672,340.6881,353.851,344.2221
93.99846,3,9,User missed,0.02215611,-0.05505858,-0.1676163,342.059,324.0775,3.433881,0.03407959,-0.3172376,0.03219417,338.5413,329.967,352.8263
94.8106,4,9,User hit user's target,0.01229798,-0.0576449,-0.1678782,338.4262,1.198726,359.4637,0.1260338,-0.3099643,0.02170807,326.0167,24.16966,340.6718
95.21069,3,9,User missed,0.02467794,-0.05876512,-0.1751885,337.2324,16.67085,358.1819,0.1697194,-0.3106753,-0.009971152,321.3405,47.97105,331.5704
96.79137,3,8,Peer missed,0.00623926,-0.1558797,-0.1284635,36.17675,337.9089,5.876901,0.133159,-0.1279944,-0.06610686,314.0014,35.45425,298.9364
96.97079,2,8,User missed,0.007462202,-0.1535687,-0.1316092,35.1534,337.3378,5.94003,0.1258145,-0.1180964,-0.07606299,307.5632,42.13343,299.1653
97.44545,2,7,Peer missed,0.0041291,-0.1409426,-0.1424814,28.00214,331.4222,2.757165,0.1004101,-0.11397,-0.06414811,303.0949,23.06088,311.933
101.6059,3,6,Peer hit user's target,-0.4892592,-0.9316288,0.4822834,11.19816,91.06466,185.4475,-0.4137322,-0.9673371,0.6572431,351.9804,327.2503,77.2288
101.915,3,7,Peer hit peer's target,-0.4917323,-0.9381558,0.4759623,10.04123,82.17121,181.7881,-0.4207175,-0.9774501,0.6661876,334.1674,330.1891,74.34481
