Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01193813,0.1035769,0.09012519,-1.017642,56.34488,354.4681,11.25851,0.2379591,0.009221155,-0.9335234,344.4373,7.574962,42.74227
0.02280789,0.1034083,0.08960279,-1.017699,56.39237,354.5359,11.45105,0.2398721,0.009563076,-0.934452,344.6144,7.90015,43.47166
0.03533453,0.1032182,0.0891278,-1.017702,56.57409,354.6279,11.66147,0.2410386,0.009431378,-0.9356242,344.4258,7.359072,45.43319
0.04766263,0.1031246,0.08865705,-1.017797,56.7079,354.6276,11.69658,0.2420504,0.009260949,-0.9366997,344.5685,6.770668,47.0089
0.05645851,0.1030843,0.08832304,-1.017935,56.84691,354.6273,11.69592,0.2427263,0.009021753,-0.9380475,344.8943,5.550023,48.62893
0.06638163,0.1030166,0.08815057,-1.0181,56.96568,354.7237,11.76955,0.2432094,0.008954872,-0.9395279,345.2537,4.038376,50.15887
0.07815251,0.1030238,0.08821468,-1.018218,57.03635,354.6128,11.64679,0.2436691,0.009288399,-0.9411168,345.58,2.712797,50.78461
0.08893067,0.1029762,0.08836009,-1.018213,56.94981,354.5497,11.582,0.2445123,0.01031631,-0.9421909,345.9818,2.547314,50.16419
0.1000655,0.1029621,0.08854554,-1.018265,56.86125,354.252,11.31671,0.2453821,0.01229315,-0.9430143,346.1376,3.124519,48.52307
0.1113398,0.1030575,0.08890383,-1.01836,56.80172,353.826,11.02471,0.2460635,0.01496048,-0.9440411,345.7651,3.458617,46.4147
0.1224376,0.1032136,0.08924664,-1.018462,56.6577,353.3613,10.65413,0.2466363,0.01814564,-0.9451343,344.8177,3.654711,44.07918
0.133178,0.1034288,0.08955454,-1.01862,56.56225,353.0139,10.36989,0.2473232,0.0207114,-0.9459505,343.6136,4.01918,42.33255
0.1436421,0.1037823,0.08992102,-1.018813,56.50392,352.5916,9.97744,0.2480321,0.02281136,-0.9463511,343.3267,4.497955,40.87638
0.155861,0.1041338,0.09024035,-1.019001,56.4076,352.3004,9.583803,0.2484649,0.02389013,-0.9472823,343.1326,4.446434,40.22457
0.165473,0.1046556,0.09052093,-1.019176,56.30283,351.9593,9.277286,0.2486278,0.02494965,-0.9481322,341.9928,4.367786,40.68847
0.1771355,0.1053531,0.09073551,-1.019363,56.1465,351.5539,8.913549,0.2490173,0.02592171,-0.9481359,340.55,5.669119,41.40028
0.1878547,0.106002,0.09099829,-1.019511,56.07658,351.2512,8.581685,0.2494694,0.02734733,-0.9483746,339.6952,6.896472,41.4516
0.1985527,0.1067482,0.09119424,-1.01964,55.99615,350.9984,8.26144,0.250876,0.0297478,-0.948769,338.7375,8.052999,41.09361
0.2101677,0.1074803,0.09134505,-1.019764,55.93723,350.8249,7.865281,0.2522038,0.03144883,-0.9489177,337.4093,9.702586,40.68584
0.2220981,0.108139,0.09145694,-1.019848,55.90593,350.8056,7.514652,0.2527139,0.0328758,-0.9494131,336.9368,11.12112,40.52031
0.2334071,0.1088174,0.09153361,-1.019944,55.87634,350.8972,7.37429,0.2521813,0.03392185,-0.9504239,336.6672,11.09945,40.7918
0.2443477,0.1094302,0.09152655,-1.019985,55.79727,351.0173,7.298157,0.2508112,0.03549932,-0.9520044,336.5402,9.94774,41.4422
0.2553087,0.1100265,0.09155205,-1.019995,55.76237,351.1525,7.320191,0.2497276,0.03823355,-0.9536974,335.7791,9.703212,40.73313
0.2664618,0.1106466,0.09150708,-1.02,55.68288,351.1992,7.274817,0.248817,0.04150345,-0.9553571,334.7198,9.924224,39.46753
0.2790692,0.1112045,0.09146724,-1.019886,55.68005,351.3177,7.35054,0.2474081,0.0449548,-0.9571944,333.587,10.07922,37.84793
0.2883031,0.1118226,0.09148482,-1.019812,55.73369,351.4319,7.397795,0.2459143,0.04814468,-0.9590847,332.6776,10.12111,36.39278
0.3001502,0.1123391,0.09132636,-1.019666,55.72403,351.6189,7.43838,0.2447092,0.05133725,-0.9609349,331.9459,10.3306,34.72038
0.3113801,0.1128263,0.09114656,-1.01955,55.76102,351.8737,7.521815,0.2438085,0.05405825,-0.9631882,330.5041,11.1086,33.03814
0.3213983,0.1132912,0.09097482,-1.019463,55.84438,352.1432,7.559164,0.2423347,0.05609078,-0.9655235,327.3816,12.09632,32.33255
0.3326008,0.1138135,0.09068493,-1.019438,55.87513,352.4403,7.70784,0.2397818,0.05758114,-0.967435,324.0183,12.38561,32.96772
0.3441105,0.1142677,0.09044331,-1.019386,55.93476,352.6924,7.792886,0.2366828,0.05805608,-0.9687707,320.8622,12.76085,34.61952
0.3551106,0.1146535,0.09024847,-1.0193,55.98122,352.9242,7.842927,0.2336599,0.05874967,-0.9696013,318.9801,12.74972,36.50961
0.3659943,0.1150395,0.09005292,-1.019307,56.01484,353.2209,8.018868,0.2309739,0.05965071,-0.9702035,317.7953,11.94874,38.60236
0.3771138,0.1153212,0.08986785,-1.019328,56.04475,353.4625,8.114021,0.2284276,0.0606272,-0.9711099,316.5736,11.04313,40.39917
0.3888414,0.1159341,0.08960443,-1.019468,56.11022,353.4768,8.135616,0.225734,0.06160285,-0.972367,314.8402,10.36151,41.59324
0.4001848,0.1160188,0.08943702,-1.01971,56.24134,353.8453,8.465784,0.2229799,0.06269677,-0.9742707,312.3326,10.04768,41.53094
0.4118714,0.1163335,0.08929347,-1.019814,56.40837,353.7861,8.37582,0.2204133,0.0636272,-0.9764736,310.0359,9.204034,41.09455
0.4226681,0.1166065,0.08922856,-1.019926,56.57202,353.8689,8.329959,0.218024,0.06382262,-0.9785396,308.0782,7.900175,41.16949
0.4344734,0.1168847,0.08919374,-1.020023,56.64904,354.0652,8.360971,0.2158637,0.06333624,-0.9804055,306.321,6.093307,41.75813
0.4452146,0.1164281,0.08962867,-1.019959,56.8727,354.2675,8.508223,0.2140464,0.06229477,-0.9815191,305.5711,3.118848,43.49097
0.4547329,0.1159989,0.08899552,-1.020492,56.45031,352.2798,7.384371,0.2165728,0.06152324,-0.9798894,304.9886,2.861813,45.92134
0.4663439,0.1167896,0.08908807,-1.020496,56.69262,352.3592,7.474906,0.2179296,0.06191761,-0.9780719,304.1296,10.24439,43.257
0.4778213,0.116815,0.08911441,-1.020805,56.87718,353.0724,7.738286,0.2159152,0.06218784,-0.9779536,302.5533,13.25446,41.04299
0.488509,0.1156671,0.08877959,-1.021197,56.61218,352.9008,7.721909,0.2128253,0.06227446,-0.9801024,300.9863,12.8475,40.3288
0.5003513,0.1165155,0.08906496,-1.020936,56.99188,351.5776,6.598107,0.2141974,0.06218656,-0.9802375,300.5209,14.78416,41.40921
0.5115768,0.1162159,0.08913291,-1.021114,56.86605,351.3453,6.225747,0.2124773,0.06261944,-0.9803103,300.5007,12.11168,44.01712
0.522522,0.1162726,0.08934639,-1.02092,56.79793,350.9698,5.86483,0.2118446,0.06370404,-0.9782774,301.1626,9.18762,47.15931
0.5328368,0.1163367,0.08939913,-1.02073,56.51693,350.7612,5.654863,0.2112551,0.06424222,-0.9771175,300.8613,7.934986,47.95635
0.5451558,0.1164558,0.08970253,-1.020378,56.37222,350.6798,5.480277,0.2114304,0.06452644,-0.9766276,301.0757,8.401074,46.85501
0.555387,0.1165582,0.08981676,-1.020151,56.26563,350.5513,5.339449,0.2112359,0.06438745,-0.9763847,300.6644,7.627372,47.13447
0.5660309,0.1167974,0.0897381,-1.020078,56.12744,350.2337,4.96702,0.2108515,0.06364822,-0.9765501,299.1027,5.509385,49.00018
0.5784153,0.1171155,0.08965178,-1.020193,56.16194,350.2038,4.947415,0.2096521,0.06218602,-0.9758693,296.5429,3.422224,52.52097
0.5885125,0.117348,0.08956943,-1.020097,56.35581,350.2559,5.062679,0.2074621,0.06007817,-0.9739855,293.9271,0.3004872,59.57598
0.5995666,0.1171598,0.08950225,-1.019975,56.39029,350.4786,5.305349,0.2052617,0.05824202,-0.9717429,292.5166,357.9479,66.19708
0.6105692,0.1173132,0.08939453,-1.019904,56.36882,350.3221,5.246192,0.2037395,0.05724372,-0.9701413,292.3628,358.4567,67.85721
0.6226817,0.1167062,0.08964962,-1.01931,56.28748,349.5721,4.856885,0.2033799,0.05615706,-0.9700817,291.3597,1.464152,66.37901
0.6332409,0.1165753,0.08951022,-1.019134,56.01481,348.8465,4.193474,0.2034112,0.05553303,-0.9727631,291.6924,4.047908,61.97178
0.6444947,0.1162222,0.08929613,-1.018901,55.99515,348.4747,3.840973,0.2028972,0.0547204,-0.9731842,293.6396,4.173339,62.7868
0.6555234,0.1159105,0.08914686,-1.018814,56.01736,348.0713,3.349355,0.2023373,0.05417411,-0.9722068,295.7173,0.2810242,66.59443
0.6665072,0.1156727,0.08891261,-1.01867,55.93465,347.6789,2.88618,0.2025166,0.0537794,-0.9718404,295.471,358.169,66.78678
0.6770647,0.1155434,0.08883308,-1.018309,55.90536,347.379,2.670949,0.2024873,0.05355133,-0.9713899,294.2834,358.3177,65.69878
0.6892218,0.115402,0.08888727,-1.017998,55.81322,347.2065,2.689703,0.2020757,0.05341499,-0.9708641,293.938,358.6021,65.69508
0.7000554,0.1150537,0.08899089,-1.017701,55.6535,347.0345,2.65902,0.2015921,0.0534267,-0.9704603,294.1801,359.5215,65.03695
0.7113484,0.1148326,0.08878271,-1.017424,55.34582,346.5674,2.3388,0.2009969,0.05342989,-0.9698505,294.5458,1.272174,63.32427
0.7221223,0.1144438,0.08818719,-1.017093,54.8306,346.1179,1.856747,0.200223,0.05302699,-0.9691983,294.7062,1.932598,62.87801
0.7332768,0.114344,0.08758628,-1.016732,54.58701,345.433,1.099752,0.1993467,0.05220201,-0.9687526,294.2277,1.394435,63.83727
0.744941,0.1145162,0.08710223,-1.016446,54.66268,344.8947,0.6088413,0.1987338,0.05116078,-0.9681883,294.1254,0.03934078,65.54185
0.755689,0.1144494,0.0870814,-1.016605,54.69108,344.9449,0.5216923,0.1983211,0.0502853,-0.9676872,294.443,358.3848,67.35944
0.7671248,0.1142551,0.08748067,-1.016993,54.74345,345.304,0.7469929,0.1977741,0.04985756,-0.9670883,294.5011,357.5626,68.59309
0.7779511,0.1141735,0.08771292,-1.017134,54.56665,345.157,0.615477,0.1973196,0.0497696,-0.9662306,294.4526,359.04,67.27718
0.7889494,0.1141248,0.08770578,-1.017138,54.27674,344.9057,0.4708763,0.1972601,0.05011161,-0.965672,294.8568,0.9651954,64.71947
0.7998103,0.1141899,0.08754854,-1.017116,53.91802,344.4069,359.9904,0.197116,0.04990631,-0.9650466,295.0714,2.071399,62.83462
0.8112928,0.1141981,0.08705042,-1.017041,53.64866,343.5471,359.2591,0.1967621,0.04921291,-0.9646807,295.0447,2.431311,62.39012
0.8221787,0.1140425,0.0869433,-1.017425,53.54108,343.0581,358.6214,0.1965346,0.048378,-0.9651253,294.2191,1.741345,62.65483
0.8331273,0.1138974,0.08707449,-1.018289,53.34323,342.8138,358.2258,0.1961894,0.047713,-0.9654078,293.9798,1.171878,63.05845
0.8448532,0.1135747,0.08756769,-1.01935,53.34779,342.7433,357.9226,0.1959522,0.04733213,-0.9660496,294.0934,1.673638,62.01738
0.8562335,0.1134247,0.08818605,-1.020526,53.26051,342.781,357.7239,0.1958878,0.04738167,-0.9670534,294.5164,2.347315,60.61826
0.8667694,0.113379,0.08890515,-1.021679,53.15819,342.8864,357.6429,0.1959417,0.04773882,-0.9681593,294.608,3.256671,59.32022
0.877894,0.1134559,0.08963241,-1.022705,53.07199,343.0367,357.7357,0.1960902,0.04838241,-0.9690615,294.6374,4.432068,57.75435
0.8887373,0.113717,0.09002852,-1.023555,52.91739,342.9634,357.7353,0.1963505,0.04927133,-0.9698945,294.717,5.615534,56.32366
0.899628,0.1139393,0.09052709,-1.024233,52.8476,342.8768,357.6684,0.1964967,0.04994183,-0.9706753,294.721,6.340199,55.75721
0.910993,0.1139695,0.0910205,-1.025139,52.55696,342.9814,357.6791,0.1966195,0.05045138,-0.97137,294.5173,6.811914,55.42778
0.923008,0.1139285,0.0916205,-1.025947,52.24466,343.0862,357.6681,0.1967223,0.05112706,-0.9721353,294.3178,7.035343,55.10136
0.9336499,0.1138251,0.0922917,-1.026682,51.91385,343.2931,357.812,0.1967352,0.05181731,-0.9727073,294.0908,7.719763,54.32281
0.9449139,0.1138082,0.09295611,-1.027333,51.48528,343.4659,357.9758,0.1967108,0.05265531,-0.9731447,293.8944,8.773726,53.14754
0.9556849,0.1138085,0.09351872,-1.027874,50.90583,343.6828,358.3988,0.1966753,0.05370382,-0.9732438,293.8205,10.15497,51.64004
0.9667009,0.1138075,0.09415413,-1.028265,50.30433,343.8186,358.5781,0.196667,0.05481883,-0.9730933,293.6716,11.73391,49.96354
0.9781506,0.1136136,0.09503788,-1.028591,49.87712,344.1063,358.6829,0.1966568,0.05583625,-0.9729493,293.5374,12.83742,48.72396
0.9890824,0.1136204,0.0958627,-1.028969,49.47519,344.2451,358.7861,0.1967466,0.056751,-0.9728825,293.3022,12.58339,48.81754
0.9999831,0.1137457,0.0965551,-1.029528,48.96913,344.4129,359.0285,0.1968723,0.05766559,-0.972937,292.8892,12.57841,48.73372
1.013055,0.1136029,0.09771252,-1.029973,48.82736,344.5384,359.0345,0.1969867,0.05878228,-0.9730465,292.6981,13.04677,48.35867
1.022681,0.1135777,0.09868289,-1.030501,48.51496,344.5929,359.07,0.1970886,0.05994475,-0.9732961,292.6658,13.26456,48.08503
1.033056,0.1133237,0.09974505,-1.03096,48.2616,344.7529,359.1754,0.1969984,0.06123656,-0.9736852,292.6361,13.58188,47.81713
1.04459,0.1130691,0.1007665,-1.031363,47.79269,344.91,359.2552,0.1968574,0.06255651,-0.9741955,292.369,14.06337,47.4211
1.055436,0.1127633,0.1018094,-1.031692,47.07326,345.0955,359.3214,0.1965593,0.06398688,-0.9745893,291.779,15.26231,46.61662
1.066419,0.1125533,0.1028699,-1.031972,46.38381,345.226,359.389,0.1963269,0.06546067,-0.9747005,291.4378,16.72476,45.37556
1.078004,0.1124302,0.1038933,-1.032271,45.67308,345.3535,359.6115,0.1961489,0.06695867,-0.9746159,291.2534,17.92491,44.25883
1.088917,0.1123694,0.104824,-1.032663,44.97046,345.4121,359.7768,0.1959829,0.06842373,-0.974458,291.0734,18.70657,43.47838
1.099789,0.1123925,0.1058358,-1.033076,44.35199,345.323,359.8657,0.1958567,0.06995898,-0.9743012,290.7303,19.37677,42.67061
1.110656,0.1123111,0.1068691,-1.033446,43.72062,345.3218,359.8994,0.1957689,0.07151657,-0.97419,290.4177,19.9324,41.93657
1.123968,0.1122489,0.1076926,-1.033691,42.84787,345.3132,359.9897,0.1957414,0.07328112,-0.9740721,290.2941,20.76431,40.83675
1.134913,0.1121145,0.1086345,-1.033854,41.95553,345.2228,359.9728,0.1956871,0.0750427,-0.9738797,290.2806,21.92758,39.53466
1.144666,0.1120161,0.1095666,-1.033988,40.93795,345.0084,359.8663,0.1954195,0.07678082,-0.9738406,289.9992,23.26671,38.19727
1.155636,0.1117647,0.1105908,-1.034091,39.86822,344.9404,359.878,0.195024,0.07848034,-0.9738941,289.3443,24.60909,37.05278
1.166631,0.1115985,0.1117081,-1.034173,38.92071,344.8703,359.857,0.1946958,0.08021252,-0.9739605,288.8497,25.83957,35.90899
1.177295,0.111431,0.1128277,-1.034234,38.06762,344.8777,359.9496,0.1944711,0.0819447,-0.9739481,288.5997,26.98312,34.82244
1.189155,0.111323,0.1139927,-1.034299,37.32643,344.8608,0.09358626,0.1943958,0.08364686,-0.9739168,288.4873,28.00033,33.83381
1.200006,0.1112928,0.1151676,-1.03433,36.70804,344.8592,0.2533565,0.194455,0.08525065,-0.9740114,288.3721,28.55367,33.02865
1.21153,0.1113372,0.1162859,-1.034311,36.00602,344.8622,0.3527052,0.1945127,0.08682056,-0.9739454,288.1536,29.15644,32.31485
1.222,0.1112783,0.1173853,-1.034389,35.21463,344.9524,0.5248151,0.1945133,0.08841418,-0.9738817,287.8629,29.8016,31.70511
1.232989,0.1113352,0.118622,-1.03455,34.52213,345.1296,0.7941899,0.1946041,0.09013569,-0.9738438,287.5319,31.27542,30.357
1.244449,0.1113749,0.1197628,-1.034592,33.90387,345.2203,0.9460294,0.194727,0.09193133,-0.9737961,287.2306,33.37813,28.29933
1.255257,0.1113934,0.1208766,-1.034691,33.32804,345.3632,1.047997,0.1948887,0.09360186,-0.9736422,287.0751,35.10397,26.65468
1.266838,0.1115885,0.1218261,-1.034915,32.81531,345.4115,1.086006,0.1952516,0.09519172,-0.9735889,287.2456,36.61903,24.90255
1.278443,0.1116115,0.1228228,-1.035171,32.53718,345.4833,1.123133,0.1956549,0.09666757,-0.9736797,287.4719,37.69985,23.42824
1.289375,0.1117433,0.1237541,-1.035353,32.18843,345.5161,1.105528,0.1960711,0.09796209,-0.9739932,287.6615,38.15499,22.49236
1.300938,0.1119095,0.1243842,-1.035422,31.71162,345.5765,1.235499,0.1964253,0.09921111,-0.9742741,287.6606,38.93678,21.4545
1.311978,0.1120593,0.1251177,-1.03546,31.43234,345.6634,1.267576,0.1965877,0.1003653,-0.9745123,287.4346,40.10135,20.26784
1.322717,0.1121068,0.1259001,-1.035564,31.21316,345.7787,1.333687,0.1963926,0.1013503,-0.9744337,286.673,41.53902,19.64723
1.333271,0.1123302,0.1265586,-1.035679,31.06738,345.8369,1.396797,0.1967068,0.1023857,-0.9747163,286.553,43.454,17.6471
1.345084,0.1125209,0.1270839,-1.035761,30.98901,345.8665,1.422657,0.1969984,0.1033364,-0.9748508,286.4061,44.89745,16.22461
1.355788,0.1127706,0.1275624,-1.035702,30.83131,345.9162,1.440745,0.1973224,0.1041136,-0.9750121,286.2527,46.13407,15.09275
1.367017,0.1129429,0.1278899,-1.035569,30.61821,346.0173,1.378242,0.1977345,0.1047923,-0.9751627,286.093,47.50721,13.70259
1.377567,0.1132133,0.1281705,-1.035447,30.40238,346.0434,1.368799,0.1981848,0.1054992,-0.9753876,285.9008,48.78687,12.31609
1.388831,0.1134617,0.1285009,-1.035376,30.22732,346.1551,1.315418,0.1988109,0.1063421,-0.9758395,285.8958,50.8143,9.787874
1.399942,0.1136926,0.128711,-1.035223,30.06731,346.2279,1.341159,0.1991369,0.1068622,-0.9757411,285.8818,51.85748,8.845157
1.410913,0.1139236,0.1289834,-1.035143,29.92978,346.2732,1.287604,0.199489,0.1073011,-0.9758646,285.8878,52.43341,8.351395
1.422143,0.1142639,0.1293006,-1.034947,29.69861,346.3062,1.239765,0.2001058,0.1081274,-0.9760926,286.2576,54.19939,6.440596
1.433598,0.1146065,0.1296603,-1.03458,29.30627,346.4,1.21441,0.2004724,0.1086651,-0.9761641,286.3379,56.08195,4.700562
1.442961,0.114968,0.1300619,-1.034201,28.64151,346.441,1.113945,0.2008011,0.1091485,-0.975962,286.1173,58.08767,3.182593
1.454342,0.1152136,0.1308364,-1.033841,27.77704,346.7876,1.234107,0.2013907,0.109874,-0.9757584,286.3165,59.85177,1.621412
1.465897,0.1155621,0.1315181,-1.033435,26.64538,347.0251,1.381739,0.2021924,0.1107089,-0.9759213,286.6972,61.94674,359.4271
1.477174,0.1159629,0.1323281,-1.033078,25.47239,347.235,1.390309,0.2029867,0.1117036,-0.9758187,287.1511,63.14384,358.0574
1.489328,0.1164663,0.1331773,-1.032872,24.35969,347.4819,1.502541,0.2035893,0.1128699,-0.9755604,287.7572,64.35432,357.0887
1.500816,0.1169825,0.1341838,-1.032682,23.57367,347.6365,1.448718,0.2039658,0.1136431,-0.9755406,287.67,66.60892,355.4277
1.51225,0.1174932,0.135187,-1.032626,22.84404,347.8009,1.348637,0.2044731,0.1145767,-0.9757553,287.6436,68.85725,353.598
1.522379,0.1179377,0.1363179,-1.032565,21.94928,348.133,1.32359,0.2051737,0.1157319,-0.9760658,287.9804,71.29196,351.3754
1.53406,0.1185049,0.1375719,-1.032558,20.54232,348.4378,1.376043,0.2058766,0.1168053,-0.9762968,288.2805,72.67506,350.2542
1.54579,0.1191483,0.1391484,-1.032586,18.90446,348.8369,1.530733,0.2066107,0.1178332,-0.9768021,288.4309,74.34181,348.7628
1.555454,0.1197839,0.140956,-1.03254,17.3772,349.1193,1.583552,0.2071629,0.1187531,-0.9769661,288.6677,75.05602,348.3621
1.566528,0.1205562,0.1426801,-1.032653,15.8877,349.3624,1.775885,0.2077452,0.1197533,-0.9775754,288.948,75.52936,347.9782
1.577754,0.1213968,0.1444974,-1.033004,14.75184,349.6805,1.649494,0.2083182,0.1207004,-0.9782865,289.3707,75.70289,347.6829
1.589992,0.1221614,0.1461077,-1.033399,14.02799,350.1926,1.504277,0.2089101,0.1215809,-0.9787691,290.0931,75.99873,347.9042
1.600999,0.122932,0.147331,-1.033919,13.62404,350.6218,1.233788,0.2096917,0.1224242,-0.9794738,290.8173,76.7558,347.4817
1.611597,0.1237754,0.1482607,-1.034446,13.34569,351.0788,1.046548,0.2106948,0.1230845,-0.9804175,291.6746,77.99263,346.5331
1.622614,0.1245985,0.1491181,-1.035077,13.37358,351.5251,0.8262004,0.2117234,0.1236457,-0.9809855,292.5078,78.88154,346.117
1.633377,0.125443,0.1496014,-1.035874,13.5441,351.9444,0.6869343,0.2129188,0.1237871,-0.9814306,293.3103,79.31251,346.0196
1.644098,0.1263234,0.150154,-1.036712,13.64655,352.3458,0.6696987,0.2141193,0.1237996,-0.9818785,293.8857,79.38479,346.1036
1.655525,0.1273588,0.1507573,-1.037876,14.01522,353.0064,0.8647076,0.215259,0.1233595,-0.9822823,294.3456,78.3702,346.6065
1.666356,0.1282897,0.1512605,-1.038835,14.13983,353.5185,0.9243607,0.216178,0.1225958,-0.9824602,294.655,75.99258,348.0048
1.678191,0.1290691,0.1515772,-1.039396,14.03773,353.8492,0.8033994,0.2170399,0.1210933,-0.9825746,295.1002,72.67097,350.0116
1.688401,0.129723,0.1521966,-1.040065,13.93205,354.1254,0.646706,0.2177862,0.1193872,-0.9826886,295.3626,69.47344,351.741
1.700621,0.1303158,0.1528018,-1.040605,13.76897,354.3441,0.6136579,0.2185168,0.1167172,-0.9821971,295.7653,64.83025,354.8278
1.711045,0.1309834,0.1531563,-1.041001,13.54939,354.587,0.6601753,0.2193138,0.1141524,-0.9814054,296.463,60.93397,357.7648
1.72211,0.1316622,0.1533808,-1.041494,13.4997,354.9161,0.7729264,0.2199239,0.1111375,-0.9802207,297.3125,57.44376,0.5440645
1.733701,0.1322913,0.1534921,-1.042139,13.70619,355.3035,0.8770003,0.2204663,0.1080196,-0.9788677,298.1358,54.22458,3.02995
1.74386,0.1329419,0.1534062,-1.042768,13.90347,355.6367,1.019481,0.22094,0.1045381,-0.9772204,298.8779,50.50912,5.916326
1.755116,0.1334481,0.1532197,-1.043377,14.08814,355.9322,1.159768,0.2214644,0.1007355,-0.9753115,299.5475,46.65802,8.875281
1.766733,0.1339024,0.153273,-1.043835,14.20547,356.1037,1.138717,0.2220194,0.09668132,-0.9733027,300.2877,43.10897,11.42006
1.777658,0.134257,0.1532585,-1.044238,14.21183,356.2701,1.160101,0.2226294,0.09226014,-0.9710308,301.1889,39.59761,13.71384
1.788813,0.1345941,0.1533477,-1.0446,14.16253,356.2839,1.096684,0.2233047,0.08769045,-0.9683825,302.4589,35.96532,16.33306
1.80012,0.1348474,0.1533559,-1.044927,14.0968,356.3372,1.061036,0.2238985,0.08250288,-0.9650853,304.4456,32.50719,19.00492
1.811286,0.1352211,0.1532981,-1.045245,14.15315,356.3605,1.102829,0.2244007,0.07710606,-0.9615043,307.0023,29.69087,21.07796
1.822316,0.1355019,0.1532051,-1.045631,14.36022,356.4063,1.06431,0.224887,0.0709428,-0.9573494,310.0694,27.4632,22.60393
1.833436,0.1358588,0.1529706,-1.046031,14.60166,356.4454,1.103084,0.2254391,0.06422435,-0.9532173,312.9359,25.47241,23.89522
1.844647,0.1361392,0.1527303,-1.046531,14.97769,356.5483,1.094305,0.2258618,0.0563529,-0.9488782,315.696,23.76006,25.20077
1.855606,0.1365315,0.1524321,-1.047017,15.3076,356.573,1.106185,0.2258155,0.04754522,-0.9447233,318.5461,21.77533,26.95189
1.867041,0.1368711,0.1520337,-1.047463,15.64473,356.6336,1.106984,0.2253876,0.03788993,-0.9403887,321.5015,19.76824,29.14028
1.877105,0.137216,0.1515764,-1.047915,15.99521,356.7363,1.208783,0.2249697,0.02797649,-0.9361116,324.5355,17.96414,31.38146
1.889404,0.1375228,0.1511166,-1.048407,16.40674,356.791,1.188475,0.224665,0.01766373,-0.9321342,327.6211,16.41176,33.39988
1.899893,0.1378353,0.1506408,-1.048828,16.82451,356.9182,1.296003,0.2244114,0.007086357,-0.9285,330.9214,15.07661,34.76823
1.910909,0.1381737,0.150201,-1.049261,17.27117,357.0275,1.365989,0.2243611,-0.003146528,-0.9248754,334.6459,14.10212,35.45436
1.922755,0.13856,0.1498456,-1.049669,17.72657,357.1263,1.455108,0.2245958,-0.01349904,-0.9210216,338.6368,13.3907,36.13716
1.934215,0.1389132,0.1494147,-1.050064,17.9431,357.2195,1.496403,0.225081,-0.02418457,-0.9171571,342.6521,12.98255,36.84367
1.94418,0.1393024,0.1491723,-1.050447,18.14762,357.2958,1.585053,0.2255237,-0.0352164,-0.9137459,346.0406,12.94946,37.63645
1.955415,0.1397278,0.1489705,-1.050816,18.26269,357.3652,1.640149,0.2254957,-0.04604824,-0.910645,348.7374,12.55713,38.56846
1.967211,0.1401536,0.1486604,-1.051064,18.25246,357.576,1.841847,0.225443,-0.05645505,-0.9078096,351.0714,12.05097,39.38239
1.978063,0.1406713,0.1483208,-1.051381,18.31935,357.7056,2.004267,0.2250887,-0.06602372,-0.9057857,352.2561,11.32732,39.64207
1.988908,0.1411978,0.1479805,-1.051717,18.52811,357.8212,2.134574,0.2242231,-0.07426637,-0.9040393,353.3803,9.79888,38.56054
2.000088,0.1416461,0.1475011,-1.052099,18.84882,357.9863,2.254517,0.2236505,-0.0820205,-0.902006,355.0325,7.803044,36.55806
2.01161,0.1421433,0.146901,-1.05251,19.18714,358.0724,2.343567,0.2235119,-0.09017325,-0.8997138,357.1269,6.096598,34.95422
2.022885,0.1425327,0.1463424,-1.053042,19.65577,358.1641,2.313046,0.2237711,-0.09814506,-0.8974678,359.6051,4.555158,33.805
2.033221,0.1429553,0.145793,-1.053515,20.05622,358.249,2.341521,0.2239953,-0.1067575,-0.8950184,1.888275,3.704836,33.79152
