Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
15.26433,2,7,User missed,0.1237612,0.004473458,-0.2955038,4.103592,76.84525,353.8509,0.4425066,-0.4437718,-0.2733169,23.73261,83.74005,356.8066
15.71088,3,7,User hit user's target,0.1356595,-0.008905794,-0.316626,11.05045,92.05417,356.2496,0.4672016,-0.4686402,-0.3873053,21.28461,104.3764,1.126227
17.58105,4,7,User hit user's target,0.07440505,-0.02553551,-0.1910186,21.25117,12.22148,2.250717,0.2645147,-0.4664761,-0.1112939,26.32443,20.48907,1.823738
18.40588,4,6,Peer missed,0.03980439,-0.004875652,-0.1937585,7.674517,334.3823,1.119223,0.1246728,-0.3680934,-0.07038386,4.454668,341.0753,350.3416
19.05239,3,6,User missed,0.03629155,0.003590302,-0.2186023,2.970774,317.6026,0.2228366,0.07053577,-0.3075742,-0.1024576,357.301,316.7396,349.3654
19.37276,4,6,User hit user's target,0.0338197,0.0002555677,-0.2099369,6.10966,321.312,359.9354,0.08951677,-0.3840549,-0.05762353,15.35904,330.8284,353.494
19.64248,4,7,Peer hit peer's target,0.0385111,-0.006219137,-0.1946266,9.872169,327.2942,359.8651,0.1118206,-0.4097039,-0.04812323,20.61831,335.3,351.3666
21.79149,3,7,User missed,0.01875381,0.007920312,-0.2451722,0.1384679,294.9475,359.8707,-0.03229916,-0.2608099,-0.145602,350.1687,289.2717,348.585
22.12177,4,7,User hit user's target,0.03568991,0.02004244,-0.2460595,351.1973,298.6109,359.0855,-0.01282334,-0.2104164,-0.1136992,337.4527,304.0544,347.0693
22.38075,4,8,Peer hit peer's target,0.06396639,0.03046459,-0.2495633,341.5303,304.0538,357.6906,0.0191339,-0.166617,-0.1160116,325.1411,307.3138,345.954
22.99994,4,9,Peer hit peer's target,0.0403611,0.01447354,-0.256996,355.0104,291.2883,1.37376,-0.00871871,-0.2597562,-0.1560479,347.6929,280.0622,352.2137
24.48484,3,9,User missed,0.0171094,0.002733757,-0.2949258,1.198843,261.0963,358.9126,-0.05012923,-0.2558406,-0.1970455,357.563,237.898,351.4366
24.8189,2,9,User missed,-0.01559761,-0.01803526,-0.287706,12.84446,260.8035,356.8288,-0.04188311,-0.2786365,-0.1710805,17.0572,241.755,358.2321
25.10873,1,9,User missed,-0.04497142,-0.04174398,-0.281285,24.31733,264.9387,355.7788,-0.03550555,-0.3115176,-0.1380845,32.16889,248.6853,7.141637
25.38327,2,9,User hit user's target,-0.05767602,-0.0443318,-0.2611189,26.99291,281.0978,358.9965,-0.03717104,-0.3409245,-0.06990992,32.19886,276.3255,13.70004
26.54084,2,10,Peer hit peer's target,-0.02465098,-0.01501106,-0.2484122,14.29334,288.7742,0.1994875,-0.05031071,-0.3211793,-0.1324461,6.761154,275.1821,353.1916
26.70793,3,9,Peer hit user's target,-0.02466115,-0.01410483,-0.2513895,13.73572,286.6797,0.1056814,-0.05469439,-0.318868,-0.1424929,5.511809,272.9402,352.9303
26.87819,4,8,Peer hit user's target,-0.02332434,-0.01108706,-0.252086,11.80462,285.7308,0.01996294,-0.05659912,-0.316024,-0.1433365,4.430019,272.5805,353.2229
27.86351,4,7,Peer missed,0.04927822,-0.01290234,-0.2077069,14.83604,352.2607,0.5532027,0.02285671,-0.3000257,-0.09941585,358.748,301.6218,350.9329
29.76013,3,8,User hit peer's target,0.1113687,-0.02251282,-0.4958579,11.37331,117.8121,0.4450368,0.4249635,-0.4291632,-0.662093,24.20571,134.1082,352.4524
30.98297,3,9,Peer hit peer's target,0.1171093,-0.04964171,-0.4389601,31.75068,89.03653,1.256993,0.4953551,-0.4130706,-0.4420789,326.1893,88.09902,53.87489
31.62048,4,8,Peer hit user's target,0.1268081,-0.05020712,-0.4251453,32.60078,85.83646,1.86138,0.5118234,-0.4709918,-0.4203656,321.9367,53.06278,108.8666
32.35833,4,9,Peer hit peer's target,0.112698,-0.003030438,-0.4306192,3.0629,90.53512,358.4791,0.5380465,-0.2850296,-0.4488316,349.9164,92.73357,5.799228
32.42281,3,9,User missed,0.1053424,0.004150004,-0.4309153,358.779,89.94984,358.3272,0.5313736,-0.2297587,-0.4418218,342.0741,92.59547,4.647855
32.75691,4,9,User hit user's target,0.05625179,0.02994472,-0.4263754,338.7638,82.91494,356.1614,0.4229912,-0.02802559,-0.408651,313.0611,84.99107,358.8076
33.85136,5,9,User hit user's target,0.05847335,0.006343205,-0.4304844,357.1407,99.03417,357.6051,0.5376691,-0.2733386,-0.5950366,1.998067,118.2838,356.238
34.84429,6,9,User hit user's target,0.08191782,0.004311218,-0.424669,359.4595,90.01666,358.5038,0.5103083,-0.2667397,-0.5035726,355.3444,96.39951,7.583696
35.08759,6,8,Peer missed,0.08792301,0.002806625,-0.4299804,0.1101978,93.48158,358.1255,0.5412241,-0.2596697,-0.5621819,356.0379,109.1356,4.160197
35.51059,6,9,Peer hit peer's target,0.09718879,-0.0005278595,-0.4310411,2.522959,91.86713,358.5176,0.517483,-0.2999848,-0.4906684,357.4702,86.60439,5.950528
36.07735,6,10,Peer hit peer's target,0.09871949,-0.0015229,-0.4166235,3.425017,87.19168,359.7651,0.4825152,-0.3100785,-0.4212,355.5365,68.20657,8.39474
37.16393,6,11,Peer hit peer's target,0.04497756,0.002984571,-0.3462707,2.220762,16.39107,4.740605,0.2723747,-0.3703486,-0.2414787,357.7374,7.428733,16.17175
39.60526,6,12,Peer hit peer's target,0.01309246,-0.04783016,-0.2843695,25.3969,340.0901,355.2088,0.1096191,-0.4761275,-0.2364177,10.93691,318.1833,13.33089
39.88625,5,12,User missed,0.02789712,-0.03013746,-0.2927059,17.30922,349.7102,357.3547,0.1306032,-0.4494119,-0.1739074,3.275617,343.5701,9.349593
40.29666,6,12,User hit user's target,0.05463241,-0.009690015,-0.3144842,6.160348,3.030787,358.531,0.1629222,-0.3691489,-0.1676363,349.9283,354.3549,2.026289
41.39701,6,11,Peer missed,0.04109175,0.005996607,-0.3416009,353.8018,349.7809,1.002963,0.1021692,-0.4090142,-0.1991,356.808,341.3406,5.744543
42.13259,7,11,User hit user's target,-0.03136922,-0.00274064,-0.364493,358.9568,297.0515,2.39984,0.05650888,-0.2741542,-0.2514805,351.1367,272.9489,356.4914
45.05352,7,12,Peer hit peer's target,0.1231085,-0.01430474,-0.3642355,9.583904,61.64571,3.703298,0.2553444,-0.3733539,-0.2443757,2.228768,9.566647,343.244
45.81066,8,12,User hit user's target,0.08067969,-0.0126012,-0.3754888,10.56084,53.34409,5.876298,0.367575,-0.4112083,-0.3070663,15.0492,60.77639,359.357
47.71438,8,13,Peer hit peer's target,-0.3307925,0.01204334,-0.1656707,23.7506,348.1604,65.16941,0.002705423,-0.4623501,0.3475941,309.1671,304.3423,83.9027
48.54189,8,14,Peer hit peer's target,-0.3443463,-0.008448109,-0.04375256,30.64772,9.137445,76.66915,0.001129417,-0.4651643,0.350759,310.0424,304.9292,87.99123
