Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/28 - 03:19:47.7204825,0,0.01552579,0.01316935,-0.01799279,343.3195,5.152179,358.4776,0.04525565,-0.3895442,0.131074,343.3408,342.4078,17.13099
2018/06/28 - 03:19:47.7304574,0.01184338,0.01572904,0.01318501,-0.01820369,343.2311,5.167716,358.4485,0.04462677,-0.390083,0.1304898,343.4503,341.7136,17.80098
2018/06/28 - 03:19:47.7394524,0.02385743,0.01584455,0.01318756,-0.01826611,343.1149,5.241647,358.4354,0.04398944,-0.3907519,0.1299462,343.7292,340.9253,18.49822
2018/06/28 - 03:19:47.7514184,0.03349979,0.01590957,0.01333996,-0.01827514,343.073,5.271924,358.425,0.04335838,-0.3915733,0.129262,344.0803,340.051,19.22649
2018/06/28 - 03:19:47.7623959,0.04470744,0.01594429,0.01341563,-0.01808663,342.9208,5.269946,358.4043,0.04275691,-0.3923547,0.1285603,344.4062,339.1044,20.04828
2018/06/28 - 03:19:47.7733421,0.05622172,0.01589724,0.01356824,-0.01796866,342.9555,5.28616,358.4381,0.04235929,-0.392951,0.1278846,344.4196,338.3696,20.84493
2018/06/28 - 03:19:47.7833139,0.06709857,0.01582316,0.01362983,-0.01785001,342.9713,5.305503,358.4127,0.04211534,-0.3934783,0.1272884,344.2755,337.9174,21.54301
2018/06/28 - 03:19:47.7952881,0.07805534,0.01579363,0.01362466,-0.01777709,343.0034,5.288475,358.429,0.04206012,-0.3939444,0.1268722,344.153,337.7234,22.09633
2018/06/28 - 03:19:47.8062529,0.08905733,0.01579758,0.01362046,-0.01778327,343.0263,5.299335,358.4323,0.0420461,-0.3945831,0.126455,344.232,337.4991,22.58021
2018/06/28 - 03:19:47.8182214,0.1004883,0.01581881,0.01348194,-0.01780621,343.0994,5.31543,358.4366,0.04205744,-0.3953002,0.1261363,344.595,337.1906,22.95531
2018/06/28 - 03:19:47.8311866,0.1117372,0.01584759,0.01316043,-0.01788032,343.3203,5.291367,358.4493,0.04206401,-0.3959188,0.1258135,344.9715,336.7282,23.35831
2018/06/28 - 03:19:47.8401631,0.1241708,0.01588311,0.01293988,-0.01784328,343.4555,5.277563,358.5183,0.04221316,-0.3962688,0.1254829,345.1176,336.3744,23.67486
2018/06/28 - 03:19:47.8531295,0.1347606,0.01589788,0.0127694,-0.01773532,343.5486,5.264559,358.5374,0.04258925,-0.3964194,0.1252036,345.0527,336.307,23.90642
