Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
1.640069,0,0,0,0,0,0,-0.1298072,-0.06592729,-0.01295434,336.7251,320.488,356.2283
1.647928,0,0,0,0,0,0,-0.129598,-0.06579797,-0.01302933,336.3145,320.3761,355.7347
1.655002,0,0,0,0,0,0,-0.1294135,-0.06568272,-0.01308588,335.9488,320.3196,355.2857
1.662283,0,0,0,0,0,0,-0.1292865,-0.06560151,-0.013117,335.6876,320.3226,354.9645
1.669611,0,0,0,0,0,0,-0.1291854,-0.06553386,-0.01313358,335.4539,320.3865,354.6956
1.676379,0,0,0,0,0,0,-0.1290969,-0.06547765,-0.01315256,335.2418,320.4344,354.4716
1.682711,0,0,0,0,0,0,-0.129025,-0.06543399,-0.01317116,335.0601,320.4717,354.2979
1.68913,0,0,0,0,0,0,-0.1289579,-0.06539425,-0.01318978,334.89,320.5029,354.1387
1.696537,0,0,0,0,0,0,-0.1288895,-0.0653542,-0.0132088,334.7186,320.5331,353.9767
1.702821,0,0,0,0,0,0,-0.1287784,-0.06528591,-0.01323133,334.4624,320.5932,353.6932
1.708347,0,0,0,0,0,0,-0.1286762,-0.06521974,-0.013243,334.2473,320.6643,353.4115
1.714127,0,0,0,0,0,0,-0.1285634,-0.06514569,-0.0132515,334.0148,320.7577,353.0912
1.720894,0,0,0,0,0,0,-0.1284144,-0.06504759,-0.01325862,333.7128,320.8961,352.6597
1.726742,0,0,0,0,0,0,-0.1282736,-0.06495542,-0.01326277,333.4364,321.0311,352.2465
1.732104,0,0,0,0,0,0,-0.1281315,-0.06486402,-0.01326686,333.1604,321.1682,351.8298
1.737643,0,0,0,0,0,0,-0.1279941,-0.06477778,-0.01327186,332.8972,321.2954,351.4302
1.743165,0,0,0,0,0,0,-0.1278606,-0.06469637,-0.01327853,332.6347,321.4231,351.0473
1.74846,0,0,0,0,0,0,-0.1277366,-0.06462259,-0.01328609,332.3774,321.5557,350.6953
1.753855,0,0,0,0,0,0,-0.1276139,-0.06454909,-0.01328976,332.1233,321.7071,350.3387
1.75928,0,0,0,0,0,0,-0.1274957,-0.06447744,-0.01328911,331.8936,321.8557,349.9853
1.764947,0,0,0,0,0,0,-0.127382,-0.06440898,-0.01328721,331.6807,321.9969,349.6424
1.771358,0,0,0,0,0,0,-0.1272736,-0.06434216,-0.01327981,331.487,322.1479,349.303
1.776741,0,0,0,0,0,0,-0.127177,-0.06428219,-0.01327067,331.3089,322.3043,348.9943
1.782197,0,0,0,0,0,0,-0.1271173,-0.06424403,-0.01326173,331.1858,322.436,348.7957
1.787771,0,0,0,0,0,0,-0.1270692,-0.06421211,-0.01325146,331.0796,322.5675,348.6281
1.793826,0,0,0,0,0,0,-0.1270298,-0.06418444,-0.01323935,330.9931,322.6931,348.4819
1.799809,0,0,0,0,0,0,-0.1270125,-0.06416786,-0.01322408,330.9501,322.803,348.3942
1.806017,0,0,0,0,0,0,-0.1270107,-0.06415808,-0.0132046,330.9403,322.9075,348.3428
1.811336,0,0,0,0,0,0,-0.1270189,-0.06415353,-0.01318408,330.9531,322.9986,348.3194
1.817296,0,0,0,0,0,0,-0.1270311,-0.06415112,-0.01316333,330.9739,323.0847,348.3075
1.824675,0,0,0,0,0,0,-0.1270383,-0.06414596,-0.0131426,330.9815,323.1827,348.2807
1.831933,0,0,0,0,0,0,-0.1270189,-0.06412537,-0.01312067,330.9352,323.3281,348.1713
1.838221,0,0,0,0,0,0,-0.1269622,-0.06407779,-0.01308436,330.828,323.5818,347.9169
1.843955,0,0,0,0,0,0,-0.126891,-0.06402277,-0.01304839,330.7071,323.8377,347.6201
1.849742,0,0,0,0,0,0,-0.1268152,-0.06396678,-0.01301482,330.5804,324.0878,347.3147
1.855391,0,0,0,0,0,0,-0.1267126,-0.06389665,-0.01298028,330.407,324.3809,346.9265
1.861522,0,0,0,0,0,0,-0.1266142,-0.06383516,-0.01295875,330.2326,324.6212,346.5799
1.867986,0,0,0,0,0,0,-0.1265066,-0.06377441,-0.01294837,330.0191,324.8573,346.2293
1.874101,0,0,0,0,0,0,-0.1263972,-0.06371773,-0.01294794,329.779,325.086,345.8933
1.879694,0,0,0,0,0,0,-0.1263015,-0.06367027,-0.01295078,329.5623,325.2845,345.6055
1.885419,0,0,0,0,0,0,-0.1262201,-0.06362928,-0.01295064,329.386,325.457,345.3544
1.890567,0,0,0,0,0,0,-0.1261534,-0.06359481,-0.01294755,329.2375,325.6228,345.1406
1.895971,0,0,0,0,0,0,-0.1261058,-0.06356898,-0.01294198,329.1193,325.7804,344.9779
1.901584,0,0,0,0,0,0,-0.1260618,-0.06354432,-0.01293465,329.007,325.9439,344.8212
1.906814,0,0,0,0,0,0,-0.1260413,-0.06352866,-0.01292109,328.9383,326.1022,344.7214
1.912017,0,0,0,0,0,0,-0.1260291,-0.06351348,-0.01289881,328.8997,326.2694,344.6279
1.918247,0,0,0,0,0,0,-0.1260189,-0.06349798,-0.01287333,328.871,326.441,344.5337
1.924619,0,0,0,0,0,0,-0.1260179,-0.06347878,-0.01282794,328.8778,326.6739,344.4226
1.931082,0,0,0,0,0,0,-0.1260201,-0.0634606,-0.01278078,328.892,326.9092,344.3182
1.938092,0,0,0,0,0,0,-0.1260243,-0.06344175,-0.01272936,328.9084,327.1672,344.21
1.944623,0,0,0,0,0,0,-0.1260251,-0.06342609,-0.01268945,328.9038,327.3938,344.1172
1.950857,0,0,0,0,0,0,-0.1260178,-0.06341188,-0.01266281,328.8748,327.5795,344.0292
1.956797,0,0,0,0,0,0,-0.1260007,-0.06339833,-0.01264948,328.8147,327.733,343.9401
1.963341,0,0,0,0,0,0,-0.1259735,-0.06338573,-0.01265068,328.7207,327.8524,343.851
1.969704,0,0,0,0,0,0,-0.125931,-0.06337094,-0.01266454,328.5833,327.9578,343.7411
1.975554,0,0,0,0,0,0,-0.1258743,-0.06335405,-0.01268974,328.4096,328.0461,343.6114
1.980872,0,0,0,0,0,0,-0.125815,-0.06333876,-0.01272136,328.2295,328.1074,343.4881
1.986425,0,0,0,0,0,0,-0.1257524,-0.06332287,-0.01275472,328.0516,328.152,343.3597
1.991766,0,0,0,0,0,0,-0.1256879,-0.0633067,-0.01278882,327.8781,328.1832,343.2284
1.997206,0,0,0,0,0,0,-0.125624,-0.06329106,-0.01282272,327.7084,328.21,343.0991
2.003003,0,0,0,0,0,0,-0.1255593,-0.06327512,-0.01285611,327.5439,328.2303,342.9673
2.009193,0,0,0,0,0,0,-0.1254928,-0.06325915,-0.01289075,327.3744,328.2503,342.8322
2.015234,0,0,0,0,0,0,-0.1254252,-0.06324338,-0.01292614,327.2012,328.2719,342.6955
2.02593,0,0,0,0,0,0,-0.1253064,-0.06321607,-0.01298755,326.8978,328.3137,342.453
2.031926,0,0,0,0,0,0,-0.1252397,-0.06320057,-0.01302059,326.7297,328.3423,342.3135
2.038441,0,0,0,0,0,0,-0.1251723,-0.06318466,-0.01305256,326.5606,328.3788,342.1691
2.044567,0,0,0,0,0,0,-0.1251019,-0.06316682,-0.01308216,326.3928,328.424,342.0105
2.051632,0,0,0,0,0,0,-0.125044,-0.06315253,-0.0131069,326.2551,328.4587,341.8809
2.057825,0,0,0,0,0,0,-0.124983,-0.06313823,-0.01313423,326.1072,328.4934,341.7466
2.064027,0,0,0,0,0,0,-0.1249434,-0.06312957,-0.01315308,326.0095,328.5129,341.6621
2.070196,0,0,0,0,0,0,-0.1249113,-0.06312092,-0.01316423,325.939,328.5375,341.5851
2.077137,0,0,0,0,0,0,-0.1248827,-0.06310996,-0.01316645,325.891,328.5782,341.4993
2.083403,0,0,0,0,0,0,-0.1248504,-0.06309742,-0.01316827,325.8387,328.6254,341.4015
2.089729,0,0,0,0,0,0,-0.1248119,-0.06308258,-0.01317053,325.7794,328.6756,341.2858
2.095479,0,0,0,0,0,0,-0.1247689,-0.06306674,-0.0131746,325.7125,328.7236,341.1604
2.101732,0,0,0,0,0,0,-0.1247244,-0.06305171,-0.01318173,325.6429,328.7561,341.0389
2.108116,0,0,0,0,0,0,-0.1246724,-0.06303676,-0.01319596,325.5526,328.7749,340.9102
2.114723,0,0,0,0,0,0,-0.1246139,-0.06302361,-0.01322023,325.4435,328.7592,340.7863
2.121083,0,0,0,0,0,0,-0.1245584,-0.06301164,-0.0132439,325.3449,328.7299,340.6726
2.126549,0,0,0,0,0,0,-0.1245163,-0.0630029,-0.01326237,325.2754,328.6939,340.5898
2.132123,0,0,0,0,0,0,-0.1244855,-0.06299596,-0.01327442,325.2315,328.6625,340.5277
2.137727,0,0,0,0,0,0,-0.1244597,-0.0629885,-0.01328049,325.2075,328.6363,340.4687
2.143841,0,0,0,0,0,0,-0.1244404,-0.06298167,-0.013282,325.199,328.6167,340.4194
2.149883,0,0,0,0,0,0,-0.1244341,-0.06297636,-0.01327523,325.2207,328.6073,340.3911
2.155544,0,0,0,0,0,0,-0.1244421,-0.06297484,-0.01326429,325.2616,328.6061,340.3952
2.161095,0,0,0,0,0,0,-0.1244593,-0.06297652,-0.01325245,325.309,328.6104,340.4232
2.16703,0,0,0,0,0,0,-0.124484,-0.06297994,-0.01323788,325.368,328.6191,340.4669
2.172763,0,0,0,0,0,0,-0.1245129,-0.06298504,-0.01322317,325.4305,328.6279,340.5227
2.177972,0,0,0,0,0,0,-0.124542,-0.06299112,-0.01321047,325.4893,328.6313,340.5836
2.183362,0,0,0,0,0,0,-0.12457,-0.06299638,-0.01319679,325.5485,328.6386,340.6389
2.189677,0,0,0,0,0,0,-0.1246028,-0.06300273,-0.01318096,325.615,328.6516,340.7035
2.195177,0,0,0,0,0,0,-0.1246404,-0.06301048,-0.01316381,325.6894,328.6637,340.7797
2.200632,0,0,0,0,0,0,-0.1246794,-0.06301887,-0.01314655,325.7668,328.6723,340.8606
2.206023,0,0,0,0,0,0,-0.1247248,-0.06302886,-0.01312673,325.8606,328.6737,340.9566
2.211364,0,0,0,0,0,0,-0.1247719,-0.06303883,-0.01310487,325.9641,328.6708,341.0547
2.216714,0,0,0,0,0,0,-0.1248251,-0.06304955,-0.0130784,326.0869,328.6674,341.1628
2.222298,0,0,0,0,0,0,-0.1248863,-0.06306232,-0.01304845,326.2256,328.6653,341.2876
2.227584,0,0,0,0,0,0,-0.1249497,-0.06307722,-0.01302087,326.3649,328.6507,341.4249
2.23277,0,0,0,0,0,0,-0.1250116,-0.06309269,-0.01299551,326.5003,328.6282,341.5632
2.238234,0,0,0,0,0,0,-0.1250744,-0.06310933,-0.01297144,326.6411,328.5896,341.7088
2.24362,0,0,0,0,0,0,-0.1251389,-0.06312577,-0.01294453,326.789,328.557,341.8533
2.248849,0,0,0,0,0,0,-0.1252011,-0.0631405,-0.0129151,326.9352,328.5404,341.9845
2.254553,0,0,0,0,0,0,-0.12527,-0.06315608,-0.01287992,327.1001,328.5323,342.1241
2.260011,0,0,0,0,0,0,-0.1253335,-0.06317183,-0.01285019,327.249,328.5148,342.2589
2.265255,0,0,0,0,0,0,-0.1253948,-0.06318761,-0.01282233,327.3938,328.4914,342.3913
2.270741,0,0,0,0,0,0,-0.1254523,-0.06320505,-0.01280218,327.5206,328.4511,342.5284
2.27625,0,0,0,0,0,0,-0.1255119,-0.06322294,-0.01278023,327.6287,328.4582,342.663
2.281555,0,0,0,0,0,0,-0.1255642,-0.06323437,-0.01274979,327.7005,328.5703,342.7489
2.288108,0,0,0,0,0,0,-0.1256049,-0.06324355,-0.0127265,327.7258,328.7089,342.8109
2.293341,0,0,0,0,0,0,-0.1256407,-0.06325898,-0.01272415,327.7339,328.751,342.9075
2.29863,0,0,0,0,0,0,-0.1256697,-0.06327149,-0.0127221,327.7433,328.7805,342.9863
2.304374,0,0,0,0,0,0,-0.1256911,-0.0632774,-0.01271215,327.6885,328.9601,343.0114
2.310272,0,0,0,0,0,0,-0.1256978,-0.06327412,-0.01269618,327.5862,329.2415,342.97
2.315957,0,0,0,0,0,0,-0.12569,-0.06326818,-0.01269038,327.4706,329.472,342.9088
2.321671,0,0,0,0,0,0,-0.1256752,-0.06325595,-0.01267674,327.3577,329.737,342.8087
2.32715,0,0,0,0,0,0,-0.1256583,-0.06324048,-0.01265725,327.2802,329.972,342.6954
2.333031,0,0,0,0,0,0,-0.1256375,-0.06321973,-0.01262889,327.2496,330.1714,342.5592
2.339332,0,0,0,0,0,0,-0.1256171,-0.06319909,-0.01259997,327.2591,330.3027,342.4323
2.345486,0,0,0,0,0,0,-0.1256027,-0.06318311,-0.01257582,327.2957,330.3633,342.3407
2.352022,0,0,0,0,0,0,-0.1255969,-0.06317372,-0.01255855,327.3375,330.3828,342.2914
2.358046,0,0,0,0,0,0,-0.125601,-0.06317031,-0.01254495,327.3781,330.3933,342.2792
2.364262,0,0,0,0,0,0,-0.1256166,-0.06317341,-0.0125347,327.4243,330.3862,342.3092
2.370216,0,0,0,0,0,0,-0.125644,-0.06318257,-0.01252604,327.4943,330.3391,342.3824
2.375628,0,0,0,0,0,0,-0.1256706,-0.06319099,-0.01251638,327.5722,330.2831,342.4521
2.381289,0,0,0,0,0,0,-0.1257034,-0.0632033,-0.01250921,327.6693,330.1848,342.5497
2.388008,0,0,0,0,0,0,-0.1257428,-0.06322037,-0.01250637,327.7842,330.0373,342.6797
2.393998,0,0,0,0,0,0,-0.1257895,-0.06324082,-0.01250317,327.922,329.8607,342.8339
2.400139,0,0,0,0,0,0,-0.125835,-0.06325813,-0.012493,328.0752,329.6973,342.9701
2.406432,0,0,0,0,0,0,-0.1258725,-0.06326869,-0.01247477,328.2147,329.5972,343.0608
2.411877,0,0,0,0,0,0,-0.1258932,-0.06327312,-0.01246093,328.3141,329.5244,343.106
2.417644,0,0,0,0,0,0,-0.1259005,-0.06327382,-0.01245383,328.3788,329.4595,343.1219
2.423657,0,0,0,0,0,0,-0.1258834,-0.06326474,-0.0124511,328.4132,329.3955,343.0728
2.429461,0,0,0,0,0,0,-0.1258521,-0.06325229,-0.01245708,328.424,329.3067,342.999
2.435023,0,0,0,0,0,0,-0.1258139,-0.063237,-0.01246385,328.3991,329.2678,342.9013
2.440322,0,0,0,0,0,0,-0.1257763,-0.06322336,-0.01247396,328.3364,329.2772,342.8064
2.446691,0,0,0,0,0,0,-0.1257286,-0.06321293,-0.01250414,328.2174,329.2598,342.72
2.452443,0,0,0,0,0,0,-0.1256799,-0.06320588,-0.01254382,328.0829,329.2141,342.6505
2.457798,0,0,0,0,0,0,-0.1256265,-0.06319689,-0.0125834,327.9417,329.1754,342.5668
2.464586,0,0,0,0,0,0,-0.1255677,-0.06318496,-0.0126212,327.7833,329.1712,342.46
2.471416,0,0,0,0,0,0,-0.1254971,-0.06316845,-0.01266005,327.5963,329.1991,342.3167
2.477754,0,0,0,0,0,0,-0.1254293,-0.06315078,-0.01269179,327.4275,329.2397,342.1678
2.483904,0,0,0,0,0,0,-0.1253781,-0.06313735,-0.01271515,327.3066,329.2619,342.055
2.489176,0,0,0,0,0,0,-0.1253441,-0.0631303,-0.01273503,327.2233,329.2567,341.9905
2.494663,0,0,0,0,0,0,-0.125327,-0.0631297,-0.01275241,327.172,329.2276,341.9744
2.499976,0,0,0,0,0,0,-0.1253183,-0.06313127,-0.01276591,327.1365,329.2025,341.9757
2.506303,0,0,0,0,0,0,-0.1253122,-0.06313225,-0.01277507,327.1122,329.1855,341.976
2.511932,0,0,0,0,0,0,-0.1253231,-0.06313416,-0.01276791,327.1406,329.1888,341.995
2.517383,0,0,0,0,0,0,-0.1253344,-0.06313671,-0.01276191,327.1661,329.1909,342.0174
2.523054,0,0,0,0,0,0,-0.1253561,-0.06314129,-0.01274947,327.2125,329.2055,342.0575
2.529196,0,0,0,0,0,0,-0.125383,-0.06314849,-0.0127377,327.2563,329.2271,342.1135
2.53586,0,0,0,0,0,0,-0.1254141,-0.06315791,-0.01272684,327.2968,329.2544,342.1824
2.542944,0,0,0,0,0,0,-0.1254406,-0.06316631,-0.01271831,327.3255,329.2838,342.242
2.549315,0,0,0,0,0,0,-0.1254644,-0.06317301,-0.01270854,327.3561,329.3135,342.2912
2.555812,0,0,0,0,0,0,-0.1254827,-0.06317616,-0.01269583,327.386,329.3553,342.3177
2.562323,0,0,0,0,0,0,-0.1254925,-0.06317438,-0.01268018,327.3947,329.4434,342.3086
2.5681,0,0,0,0,0,0,-0.1254924,-0.0631674,-0.0126627,327.3876,329.5591,342.2632
2.573935,0,0,0,0,0,0,-0.1254869,-0.06315714,-0.01264287,327.3782,329.687,342.1965
2.579602,0,0,0,0,0,0,-0.1254818,-0.06314853,-0.01262678,327.3687,329.7937,342.1401
2.590036,0,0,0,0,0,0,-0.1254776,-0.06314435,-0.01262082,327.348,329.8623,342.1089
2.601295,0,0,0,0,0,0,-0.1254609,-0.06315003,-0.01265437,327.1981,329.9203,342.1094
2.607837,0,0,0,0,0,0,-0.1254518,-0.06315392,-0.0126745,327.1196,329.9351,342.1151
2.613605,0,0,0,0,0,0,-0.1254456,-0.06315597,-0.01268665,327.0637,329.959,342.1145
2.61998,0,0,0,0,0,0,-0.125445,-0.06315734,-0.01269074,327.0269,330.002,342.1142
2.625986,0,0,0,0,0,0,-0.1254497,-0.06315774,-0.01268652,327.0076,330.068,342.112
2.63198,0,0,0,0,0,0,-0.1254596,-0.06315839,-0.01267693,327.004,330.1429,342.1151
2.63804,0,0,0,0,0,0,-0.1254716,-0.06315818,-0.01266294,327.0156,330.2181,342.1167
2.643749,0,0,0,0,0,0,-0.1254814,-0.06315588,-0.01264594,327.0428,330.2801,342.1088
2.649852,0,0,0,0,0,0,-0.1254883,-0.06315214,-0.01262858,327.0674,330.3458,342.0912
2.655556,0,0,0,0,0,0,-0.1254875,-0.06314268,-0.0126053,327.0906,330.4411,342.0369
2.661285,0,0,0,0,0,0,-0.1254801,-0.06313194,-0.01258618,327.0937,330.5417,341.9695
2.667499,0,0,0,0,0,0,-0.1254693,-0.06312013,-0.01256819,327.0755,330.6718,341.8898
2.673205,0,0,0,0,0,0,-0.1254596,-0.06311212,-0.01255869,327.0383,330.7879,341.8295
2.678399,0,0,0,0,0,0,-0.1254567,-0.06311097,-0.01255911,326.9994,330.855,341.8124
2.683894,0,0,0,0,0,0,-0.125458,-0.06311459,-0.01256689,326.9574,330.8879,341.825
2.690921,0,0,0,0,0,0,-0.125462,-0.06312194,-0.0125813,326.9032,330.9065,341.8581
2.697018,0,0,0,0,0,0,-0.1254667,-0.06313266,-0.01260341,326.8316,330.9118,341.9082
2.702744,0,0,0,0,0,0,-0.1254713,-0.06314165,-0.01262119,326.7763,330.9125,341.9514
2.709316,0,0,0,0,0,0,-0.1254737,-0.06314719,-0.01263254,326.7406,330.9131,341.9775
2.715385,0,0,0,0,0,0,-0.1254757,-0.06314938,-0.01263585,326.7281,330.9184,341.9882
2.722478,0,0,0,0,0,0,-0.125477,-0.06314883,-0.01263294,326.7349,330.9248,341.9865
2.730374,0,0,0,0,0,0,-0.1254778,-0.06314389,-0.01261948,326.7595,330.9609,341.9613
2.737887,0,0,0,0,0,0,-0.125476,-0.06313609,-0.01260149,326.7795,331.0302,341.9167
2.744843,0,0,0,0,0,0,-0.1254741,-0.0631294,-0.01258664,326.7735,331.1292,341.8724
2.751279,0,0,0,0,0,0,-0.125473,-0.06312555,-0.01257795,326.7515,331.222,341.842
2.757719,0,0,0,0,0,0,-0.125473,-0.0631226,-0.01257034,326.729,331.3103,341.8173
2.764063,0,0,0,0,0,0,-0.1254787,-0.06312184,-0.01256189,326.7219,331.3804,341.8106
2.771494,0,0,0,0,0,0,-0.1254923,-0.06312451,-0.01255306,326.7283,331.4355,341.8293
2.777562,0,0,0,0,0,0,-0.1255068,-0.06312889,-0.0125476,326.7177,331.5029,341.8546
2.784999,0,0,0,0,0,0,-0.1255146,-0.06313262,-0.01254822,326.6828,331.5721,341.8693
2.791511,0,0,0,0,0,0,-0.1255182,-0.06313611,-0.01255309,326.6205,331.6625,341.8752
2.799062,0,0,0,0,0,0,-0.1255177,-0.06313818,-0.01255898,326.5642,331.7319,341.8734
2.806791,0,0,0,0,0,0,-0.1255173,-0.06314012,-0.01256449,326.5095,331.8005,341.8711
2.819028,0,0,0,0,0,0,-0.1255196,-0.06314231,-0.01256746,326.4685,331.8614,341.8741
2.82897,0,0,0,0,0,0,-0.1255295,-0.06314233,-0.01255603,326.4537,331.9682,341.8702
2.837064,0,0,0,0,0,0,-0.1255466,-0.06314462,-0.01254211,326.4758,332.0271,341.8909
2.844736,0,0,0,0,0,0,-0.1255753,-0.06315192,-0.01252756,326.5051,332.0869,341.9455
2.852934,0,0,0,0,0,0,-0.1255935,-0.06315484,-0.0125138,326.5144,332.1694,341.9667
2.860593,0,0,0,0,0,0,-0.1255992,-0.06315231,-0.01250052,326.5059,332.2712,341.9482
2.868358,0,0,0,0,0,0,-0.1255886,-0.06314586,-0.01249622,326.4648,332.3651,341.8958
2.87882,0,0,0,0,0,0,-0.1255564,-0.06313323,-0.01250119,326.3731,332.4789,341.7896
