Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/07/02 - 10:55:53.7944894,89.97575,0.01423616,-0.005133932,-0.09496742,335.7459,359.4524,2.121713,0.08680171,-0.5855816,0.09623145,5.903471,351.8015,321.6164
2018/07/02 - 10:55:53.8044847,89.98673,0.01438528,-0.005044924,-0.09508865,335.6937,359.4681,2.071259,0.08701243,-0.5858222,0.0962192,5.502205,351.551,320.3904
2018/07/02 - 10:55:53.8154461,89.99804,0.0145568,-0.004942565,-0.09519985,335.6232,359.4987,2.003159,0.08724587,-0.5860862,0.0962403,5.27234,351.2881,318.9543
2018/07/02 - 10:55:53.8264034,90.00901,0.01466832,-0.004860738,-0.09527,335.6207,359.4874,1.970836,0.08748826,-0.5863585,0.09629858,5.208449,350.9741,317.4069
2018/07/02 - 10:55:53.8373733,90.02038,0.01485638,-0.004806061,-0.09534055,335.5595,359.4896,1.915045,0.08768656,-0.5865989,0.09633515,5.041717,350.6963,316.1299
2018/07/02 - 10:55:53.8483457,90.03092,0.01500809,-0.004757323,-0.09538027,335.5221,359.4897,1.875608,0.08783431,-0.5868009,0.09633219,4.684985,350.4853,315.1955
2018/07/02 - 10:55:53.8603119,90.04245,0.01513911,-0.004757974,-0.09534062,335.4622,359.5078,1.85499,0.08791497,-0.5869336,0.09629294,4.160715,350.3362,314.7527
2018/07/02 - 10:55:53.8712826,90.05318,0.01519931,-0.004757404,-0.09530443,335.4828,359.502,1.836863,0.08796973,-0.5870348,0.09624846,3.594466,350.1852,314.5141
2018/07/02 - 10:55:53.8822536,90.06435,0.01534965,-0.004799288,-0.09517593,335.4611,359.5152,1.808233,0.08800786,-0.587108,0.09621458,3.047731,349.992,314.424
2018/07/02 - 10:55:53.8942216,90.07643,0.01546264,-0.004831363,-0.09500659,335.4599,359.5407,1.795694,0.08805649,-0.5871841,0.09620623,2.753438,349.8544,314.1755
2018/07/02 - 10:55:53.9041948,90.08784,0.0157016,-0.004882632,-0.09471745,335.4997,359.5917,1.748258,0.08812009,-0.5872858,0.0961941,2.543589,349.8087,313.7392
2018/07/02 - 10:55:53.9161630,90.09837,0.01589663,-0.004941691,-0.09445094,335.5339,359.6122,1.76097,0.08819476,-0.5874121,0.09617207,2.302411,349.8041,313.1905
2018/07/02 - 10:55:53.9271343,90.10967,0.0162459,-0.00510085,-0.09392653,335.5812,359.7549,1.685457,0.08834553,-0.5876701,0.0961385,1.651948,349.6459,312.1747
2018/07/02 - 10:55:53.9381039,90.12156,0.01650444,-0.005224325,-0.09365941,335.6575,359.7915,1.671856,0.08832962,-0.5876582,0.09611464,1.571347,349.7056,312.2851
2018/07/02 - 10:55:53.9490746,90.13215,0.01678031,-0.005411245,-0.09324936,335.7826,359.8759,1.639436,0.08835622,-0.587743,0.09604495,1.111511,349.7877,312.0988
2018/07/02 - 10:55:53.9600453,90.14297,0.01692645,-0.005583715,-0.09288384,335.8716,359.9749,1.606334,0.08838601,-0.5878332,0.09597786,0.6396468,349.8558,311.893
2018/07/02 - 10:55:53.9710157,90.15391,0.01717425,-0.005794709,-0.09246497,335.9873,359.9908,1.606568,0.08840039,-0.5879143,0.09588739,0.06940413,349.9747,311.7976
2018/07/02 - 10:55:53.9819870,90.16485,0.01728596,-0.005985649,-0.09201698,336.1088,0.143929,1.518136,0.08841303,-0.5879872,0.09580819,359.5602,350.0768,311.7131
2018/07/02 - 10:55:53.9939553,90.17599,0.01749456,-0.006150635,-0.0916316,336.2457,0.1529918,1.433806,0.08842047,-0.588059,0.09571996,359.072,350.239,311.6249
2018/07/02 - 10:55:54.0039287,90.18726,0.01763236,-0.006314786,-0.09117515,336.3505,0.2301677,1.372636,0.08842631,-0.5881308,0.09563047,358.6079,350.4257,311.5244
2018/07/02 - 10:55:54.0158964,90.19834,0.01774163,-0.006446222,-0.09074251,336.4761,0.280926,1.261974,0.08841965,-0.5881805,0.09554393,358.1801,350.6091,311.5221
2018/07/02 - 10:55:54.0258704,90.20925,0.01789019,-0.006654747,-0.09030376,336.5536,0.3163213,1.240064,0.08841544,-0.5882375,0.09545527,357.7318,350.7965,311.4951
2018/07/02 - 10:55:54.0378424,90.22034,0.01797893,-0.006850403,-0.08992106,336.6561,0.3832094,1.187726,0.08842164,-0.5882986,0.09538821,357.3618,350.9327,311.3998
2018/07/02 - 10:55:54.0488074,90.2314,0.0180067,-0.006964068,-0.08950693,336.7953,0.392312,1.087363,0.08842991,-0.5883582,0.09532949,357.0531,351.0677,311.2754
2018/07/02 - 10:55:54.0597798,90.24265,0.01804396,-0.007127081,-0.08900293,336.8677,0.3894103,1.062323,0.08841976,-0.5883987,0.09525383,356.7768,351.2935,311.2333
2018/07/02 - 10:55:54.0707494,90.25353,0.01808488,-0.007359138,-0.08848614,336.8782,0.4024581,1.026143,0.08838305,-0.5884214,0.0951416,356.432,351.6432,311.33
2018/07/02 - 10:55:54.0817192,90.26461,0.01813548,-0.007534455,-0.08810722,337.0837,0.4373056,1.036035,0.0883168,-0.5884212,0.09499505,356.039,352.115,311.5812
2018/07/02 - 10:55:54.0936878,90.27589,0.01821456,-0.007793152,-0.08768006,337.234,0.446841,1.013793,0.088237,-0.5884188,0.09482723,355.5473,352.6287,311.9102
2018/07/02 - 10:55:54.1036615,90.28688,0.01821095,-0.008129629,-0.08710096,337.4262,0.5168439,1.000759,0.08814873,-0.5884123,0.09465308,355.0322,353.1569,312.2812
