Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/10 - 10:34:44.0897332,45.17041,-0.05956599,-0.02682046,-0.1722797,3.609873,357.1658,0.106982,-0.04199932,-0.4109454,0.04428219,358.8795,351.601,348.9523,0,0
2018/07/10 - 10:34:44.0997086,45.1802,-0.05982787,-0.02673891,-0.1726153,3.607119,357.0965,0.09636415,-0.04350863,-0.4070591,0.04198327,358.3267,351.3653,348.7935,0,0
2018/07/10 - 10:34:44.1106773,45.19098,-0.0601993,-0.02664373,-0.1729575,3.59664,357.0643,0.07656357,-0.04529086,-0.4023026,0.04112626,357.7095,351.1927,348.744,0,0
2018/07/10 - 10:34:44.1216475,45.20165,-0.06055815,-0.02652304,-0.1733665,3.597003,356.9887,0.07824001,-0.04712836,-0.3972787,0.04065096,357.0688,351.0712,348.6604,0,0
2018/07/10 - 10:34:44.1336157,45.21277,-0.06115415,-0.02644115,-0.1739283,3.508956,356.8774,0.09449711,-0.04904335,-0.3923422,0.04044635,356.4695,350.8997,348.5094,0,0
2018/07/10 - 10:34:44.1435906,45.22388,-0.06151701,-0.0263239,-0.1742935,3.498458,356.7092,0.1010999,-0.05099136,-0.3877247,0.04007423,355.9767,350.6125,348.4492,0,0
2018/07/10 - 10:34:44.1545605,45.23491,-0.06194716,-0.02621277,-0.1745764,3.483783,356.6196,0.1347577,-0.05303524,-0.3833357,0.03987189,355.4823,350.3044,348.5643,0,0
2018/07/10 - 10:34:44.1665287,45.24578,-0.0623813,-0.02607031,-0.1748278,3.498641,356.5142,0.1398636,-0.05509258,-0.3792088,0.03941217,354.9806,350.0634,348.7811,0,0
2018/07/10 - 10:34:44.1774983,45.25726,-0.06281593,-0.02602304,-0.175057,3.439466,356.3936,0.1644402,-0.05713939,-0.3755134,0.03889973,354.4224,349.9112,349.1473,0,0
2018/07/10 - 10:34:44.1884690,45.26828,-0.06329573,-0.02589242,-0.175333,3.477701,356.2622,0.1695146,-0.05905649,-0.3720027,0.03834751,353.9302,349.8471,349.4505,0,0
2018/07/10 - 10:34:44.1984427,45.27909,-0.06378877,-0.02595262,-0.1755508,3.406619,356.0999,0.1815076,-0.06081241,-0.3688597,0.037852,353.5212,349.8499,349.5574,0,0
2018/07/10 - 10:34:44.2104107,45.28978,-0.06425391,-0.02593565,-0.1758236,3.45343,355.9342,0.2415032,-0.06250472,-0.365959,0.03731614,353.2609,349.7885,349.4847,0,0
2018/07/10 - 10:34:44.2203844,45.3009,-0.06472212,-0.02592824,-0.1760362,3.484432,355.731,0.2474224,-0.06418751,-0.363539,0.03678965,353.1816,349.633,349.2145,0,0
2018/07/10 - 10:34:44.2313551,45.31142,-0.06518748,-0.02596133,-0.1762161,3.520665,355.5687,0.3586784,-0.0659466,-0.3612181,0.03621748,353.1303,349.3401,349.0533,0,0
2018/07/10 - 10:34:44.2423256,45.3226,-0.06563962,-0.02592215,-0.1764927,3.585823,355.3435,0.3319832,-0.06781726,-0.3592342,0.03548454,352.9778,349.0145,349.0785,0,0
2018/07/10 - 10:34:44.2542935,45.33348,-0.06614315,-0.02590472,-0.1767174,3.619964,355.2029,0.3633676,-0.06978995,-0.3573891,0.03468153,352.769,348.7278,349.3219,0,0
2018/07/10 - 10:34:44.2642673,45.34499,-0.06663604,-0.0258046,-0.1769342,3.664077,355.0319,0.3880309,-0.07177214,-0.3558511,0.03381776,352.5161,348.45,349.734,0,0
2018/07/10 - 10:34:44.2762432,45.35568,-0.06711954,-0.02574539,-0.1771184,3.642548,354.8334,0.4126129,-0.0735782,-0.3542649,0.03297734,352.1975,348.2317,350.0976,0,0
2018/07/10 - 10:34:44.2872065,45.36708,-0.06760965,-0.02567554,-0.1773088,3.598425,354.5833,0.409297,-0.07506641,-0.3527172,0.03224815,351.7316,348.2805,350.435,0,0
2018/07/10 - 10:34:44.2981761,45.37823,-0.06816805,-0.0255388,-0.1775701,3.600445,354.3466,0.4221298,-0.07644172,-0.3512435,0.03167452,351.403,348.4613,350.664,0,0
2018/07/10 - 10:34:44.3091650,45.3895,-0.06868961,-0.02542632,-0.177848,3.594592,354.0537,0.3943312,-0.07762795,-0.3500056,0.03133557,351.3569,348.5575,350.6222,0,0
2018/07/10 - 10:34:44.3201192,45.40033,-0.069183,-0.02537037,-0.1781238,3.565521,353.7676,0.4233927,-0.07888072,-0.3488138,0.03118445,351.4476,348.4538,350.4951,0,0
2018/07/10 - 10:34:44.3310877,45.41165,-0.06977139,-0.02527623,-0.1783915,3.580982,353.5634,0.4482316,-0.08026827,-0.3476608,0.03092819,351.5154,348.2401,350.4549,0,0
2018/07/10 - 10:34:44.3420578,45.42218,-0.07026684,-0.02521906,-0.1786697,3.56307,353.2653,0.4546205,-0.08179633,-0.3467251,0.03060043,351.5722,347.8416,350.5295,0,0
2018/07/10 - 10:34:44.3540258,45.43328,-0.0707816,-0.02517261,-0.1789331,3.566706,352.9987,0.4495209,-0.083359,-0.3458295,0.03026022,351.5873,347.4213,350.6701,0,0
2018/07/10 - 10:34:44.3640003,45.44495,-0.07128844,-0.02511463,-0.1792282,3.628393,352.7443,0.4903468,-0.08492867,-0.3450326,0.02989074,351.5141,346.9867,350.9362,0,0
2018/07/10 - 10:34:44.3759677,45.45588,-0.07175854,-0.02510296,-0.1795431,3.634151,352.4897,0.50379,-0.08637402,-0.3442173,0.02955155,351.3853,346.6826,351.2064,0,0
2018/07/10 - 10:34:44.3879363,45.46711,-0.07227392,-0.02507588,-0.1798217,3.601292,352.2482,0.4933767,-0.08763946,-0.3434595,0.02924041,351.1266,346.568,351.5466,0,0
2018/07/10 - 10:34:44.3979086,45.47869,-0.07273506,-0.02499465,-0.1800737,3.561349,351.959,0.4919237,-0.08876872,-0.3427662,0.02909295,350.9675,346.5541,351.7953,0,0
2018/07/10 - 10:34:44.4098771,45.48921,-0.07321971,-0.02487307,-0.1803367,3.531333,351.7134,0.4777734,-0.08979833,-0.3422492,0.02905972,350.9766,346.4975,351.8932,0,0
2018/07/10 - 10:34:44.4198591,45.50042,-0.07366462,-0.02470199,-0.1806167,3.518637,351.4348,0.4318301,-0.09091008,-0.341752,0.02901608,351.0493,346.3069,351.9072,0,0
2018/07/10 - 10:34:44.4318186,45.51154,-0.07407085,-0.02474458,-0.1808771,3.37811,351.195,0.4563326,-0.09204242,-0.3413466,0.0290733,351.2537,346.0178,351.7477,0,0
2018/07/10 - 10:34:44.4417912,45.52265,-0.07447571,-0.02465176,-0.181202,3.381268,350.9986,0.4727315,-0.0932847,-0.3409981,0.02908708,351.4237,345.6518,351.6735,0,0
2018/07/10 - 10:34:44.4537605,45.53354,-0.07483979,-0.02455262,-0.1815277,3.415858,350.7894,0.4924718,-0.09461801,-0.3406552,0.02907554,351.5701,345.3622,351.7097,0,0
2018/07/10 - 10:34:44.4647295,45.54499,-0.07512287,-0.02458013,-0.1817705,3.321798,350.5134,0.5416385,-0.09597224,-0.3403144,0.02898395,351.656,345.0744,351.8477,0,0
2018/07/10 - 10:34:44.4766987,45.55616,-0.07544065,-0.0244137,-0.1821034,3.374691,350.3034,0.5265349,-0.09724864,-0.3399539,0.02883571,351.6398,344.7926,352.0074,0,0
2018/07/10 - 10:34:44.4876688,45.56739,-0.07572553,-0.02431881,-0.1823741,3.357626,350.109,0.5563955,-0.09838066,-0.3395597,0.0287335,351.5437,344.6536,352.1496,0,0
2018/07/10 - 10:34:44.5046239,45.57815,-0.07600781,-0.02421272,-0.1826639,3.292515,349.9096,0.494442,-0.09931901,-0.3390795,0.02871747,351.4889,344.645,352.1561,0,0
2018/07/10 - 10:34:44.5136234,45.5897,-0.0762046,-0.02405443,-0.1829785,3.247136,349.7179,0.5114229,-0.1001506,-0.3385432,0.02861164,351.4505,344.6935,352.0681,0,0
2018/07/10 - 10:34:44.5205801,45.60397,-0.07646836,-0.02388701,-0.1833008,3.213516,349.5158,0.4909501,-0.1011744,-0.33802,0.02842918,351.4712,344.5162,352.0782,0,0
2018/07/10 - 10:34:44.5325512,45.61182,-0.07669622,-0.02373434,-0.183667,3.140249,349.323,0.4769891,-0.1022855,-0.3374625,0.02819753,351.5727,344.177,352.1201,0,0
2018/07/10 - 10:34:44.5435486,45.62353,-0.07688454,-0.02361522,-0.1839953,3.034859,349.0864,0.458258,-0.1033557,-0.3368564,0.02795513,351.6444,343.8572,352.1613,0,0
2018/07/10 - 10:34:44.5555186,45.63493,-0.07708744,-0.02348859,-0.1843171,2.946397,348.9121,0.4615594,-0.1044201,-0.3362453,0.02771633,351.6786,343.4969,352.2819,0,0
2018/07/10 - 10:34:44.5654900,45.64627,-0.07726783,-0.02326717,-0.1846564,2.893315,348.7181,0.4038501,-0.1053754,-0.3356204,0.02756578,351.695,343.1853,352.4077,0,0
2018/07/10 - 10:34:44.5764616,45.65674,-0.07742468,-0.02312788,-0.1849401,2.762875,348.5081,0.3927909,-0.1061176,-0.3350086,0.02753444,351.6145,342.9895,352.5116,0,0
2018/07/10 - 10:34:44.5874320,45.66728,-0.07758365,-0.02294913,-0.1853544,2.652742,348.2998,0.2992842,-0.1067546,-0.3344971,0.02761307,351.4682,342.926,352.6137,0,0
2018/07/10 - 10:34:44.5984016,45.67846,-0.07767071,-0.0227178,-0.1857789,2.589511,348.0921,0.2321822,-0.1072113,-0.3341574,0.02793595,351.3735,343.0933,352.703,0,0
2018/07/10 - 10:34:44.6103699,45.69001,-0.07771695,-0.02256118,-0.1861379,2.446154,347.8829,0.1743841,-0.1077089,-0.3339465,0.02829894,351.3311,343.2136,352.8289,0,0
2018/07/10 - 10:34:44.6203442,45.70061,-0.07781319,-0.02229893,-0.1865129,2.374137,347.7647,0.07587494,-0.1080804,-0.3337382,0.02867354,351.296,343.2342,352.9671,0,0
2018/07/10 - 10:34:44.6323113,45.71136,-0.07775117,-0.0220561,-0.1868452,2.217619,347.5837,359.9558,-0.1082988,-0.3334217,0.02893479,351.207,343.2242,352.9821,0,0
2018/07/10 - 10:34:44.6422853,45.7229,-0.07778881,-0.02180351,-0.1873232,2.105757,347.5887,359.8854,-0.108336,-0.333083,0.0290683,351.2582,343.1356,353.0061,0,0
2018/07/10 - 10:34:44.6542533,45.73386,-0.07772966,-0.021597,-0.1877097,1.91946,347.5128,359.7926,-0.1082396,-0.3326451,0.02911265,351.3211,342.9807,352.92,0,0
2018/07/10 - 10:34:44.6642267,45.74533,-0.07763726,-0.02123217,-0.1879224,1.787602,347.4744,359.6587,-0.1079036,-0.3320747,0.02900513,351.3034,342.7816,352.7902,0,0
2018/07/10 - 10:34:44.6761930,45.75579,-0.07760056,-0.02094881,-0.1881293,1.617114,347.5192,359.5977,-0.1074004,-0.3314728,0.02894614,351.2761,342.7446,352.7027,0,0
2018/07/10 - 10:34:44.6881632,45.76734,-0.07746736,-0.02065707,-0.1883718,1.461481,347.511,359.5355,-0.1065569,-0.330745,0.02883894,351.1941,343.0386,352.5453,0,0
2018/07/10 - 10:34:44.6981347,45.77861,-0.07740504,-0.02043561,-0.1885737,1.27806,347.5644,359.4891,-0.1056516,-0.3300082,0.0286439,350.9103,343.3037,352.4993,0,0
2018/07/10 - 10:34:44.7101026,45.78947,-0.07727935,-0.02019629,-0.1887317,1.150998,347.6124,359.4739,-0.10438,-0.3291449,0.02853574,350.4975,343.7836,352.477,0,0
2018/07/10 - 10:34:44.7200849,45.80028,-0.0772227,-0.02002467,-0.1888954,0.9827694,347.7163,359.4425,-0.1030521,-0.3282983,0.02840423,350.1746,344.2889,352.499,0,0
2018/07/10 - 10:34:44.7320443,45.81105,-0.07708858,-0.01988514,-0.1890311,0.8531107,347.7979,359.419,-0.1015925,-0.3273373,0.02815428,349.7265,344.6678,352.6331,0,0
2018/07/10 - 10:34:44.7420169,45.82227,-0.07698008,-0.01968221,-0.1890914,0.7952939,347.9558,359.4061,-0.1001268,-0.3264299,0.0278958,349.3028,344.981,352.7462,0,0
2018/07/10 - 10:34:44.7539863,45.83341,-0.07678118,-0.01962135,-0.189107,0.6500487,348.0663,359.386,-0.09868223,-0.3256768,0.02771546,349.0893,345.1836,352.9964,0,0
2018/07/10 - 10:34:44.7659552,45.84485,-0.07656569,-0.01956608,-0.1891511,0.56275,348.2386,359.4064,-0.09707793,-0.3248838,0.02760198,349.0743,345.3391,352.8983,0,0
2018/07/10 - 10:34:44.7759420,45.85701,-0.07630319,-0.01941518,-0.1890902,0.5270213,348.3774,359.3666,-0.09549806,-0.3241547,0.02751567,349.0449,345.3655,352.6378,0,0
2018/07/10 - 10:34:44.7878954,45.86704,-0.07597959,-0.01937335,-0.1889612,0.4723013,348.5912,359.3944,-0.09399546,-0.3236071,0.02751639,349.1376,345.3958,352.3851,0,0
2018/07/10 - 10:34:44.7978712,45.87804,-0.07564205,-0.01937982,-0.1889339,0.3998995,348.8013,359.383,-0.09265203,-0.3231594,0.02748288,349.2424,345.4484,352.2354,0,0
2018/07/10 - 10:34:44.8098371,45.88914,-0.07525875,-0.0193755,-0.1888894,0.3639741,349.025,359.2755,-0.09160247,-0.3230885,0.02751649,349.6588,345.2669,351.8572,0,0
2018/07/10 - 10:34:44.8198103,45.9003,-0.07479094,-0.01938683,-0.1888817,0.3588439,349.2336,359.2929,-0.09070967,-0.3231901,0.02745585,350.1287,344.9022,351.4053,0,0
2018/07/10 - 10:34:44.8317777,45.91125,-0.07432435,-0.01936358,-0.1888367,0.3751971,349.4579,359.2595,-0.09016235,-0.3236912,0.02744425,350.7454,344.4264,351.0541,0,0
2018/07/10 - 10:34:44.8427481,45.92259,-0.07390486,-0.01934502,-0.1887197,0.3805192,349.7029,359.1954,-0.08970623,-0.3244281,0.02741901,351.2186,344.3237,350.8721,0,0
2018/07/10 - 10:34:44.8547167,45.93369,-0.07343854,-0.01930375,-0.1885352,0.3852751,349.9087,359.1505,-0.08927905,-0.3252619,0.02735548,351.5062,344.318,350.8649,0,0
2018/07/10 - 10:34:44.8636951,45.94526,-0.07295474,-0.01924165,-0.1883778,0.4407464,350.0895,359.0832,-0.08905516,-0.326581,0.02732547,351.5844,344.5641,351.0952,0,0
2018/07/10 - 10:34:44.8756608,45.95555,-0.07254295,-0.01928729,-0.1882184,0.4308383,350.3206,359.015,-0.0890884,-0.3282122,0.02741178,351.7988,344.6948,351.5293,0,0
2018/07/10 - 10:34:44.8876462,45.96671,-0.07211366,-0.01931126,-0.1880743,0.4486423,350.5184,358.9539,-0.08937827,-0.3304701,0.02777111,352.1987,344.8256,351.9991,0,0
2018/07/10 - 10:34:44.8986169,45.97781,-0.07167126,-0.01929781,-0.1879574,0.543781,350.6914,358.9381,-0.0895526,-0.3328842,0.02828399,352.8699,344.8786,352.1129,0,0
2018/07/10 - 10:34:44.9095881,45.98949,-0.07131223,-0.01938375,-0.1878468,0.5658491,350.8807,358.8978,-0.08983058,-0.3357698,0.02893668,353.6711,344.6189,351.8986,0,0
2018/07/10 - 10:34:44.9205648,46.00009,-0.07093407,-0.01947914,-0.187785,0.6018802,350.9914,358.8549,-0.09018898,-0.338863,0.02980521,354.7756,344.1494,351.5003,1,0
2018/07/10 - 10:34:44.9325274,46.01165,-0.07053896,-0.01957873,-0.1877306,0.6259645,351.0715,358.8453,-0.09055575,-0.3423741,0.03077447,355.9698,343.6782,351.0159,1,0
2018/07/10 - 10:34:44.9424991,46.02285,-0.07025064,-0.01960877,-0.1876568,0.6941213,351.2237,358.809,-0.09047307,-0.345765,0.03185734,357.0875,343.8383,350.5681,1,0
2018/07/10 - 10:34:44.9544768,46.03369,-0.07002939,-0.01966014,-0.187494,0.7206308,351.3799,358.8036,-0.0903074,-0.3490863,0.03261872,357.8061,344.2819,350.4253,1,0
2018/07/10 - 10:34:44.9644619,46.04528,-0.06974898,-0.01970925,-0.1873326,0.7502171,351.4481,358.7432,-0.09043372,-0.3525518,0.03307898,358.2632,344.7483,351.1095,1,0
2018/07/10 - 10:34:44.9764091,46.05574,-0.06951755,-0.01969746,-0.1871797,0.7986757,351.5065,358.6364,-0.09055705,-0.3558846,0.03339215,358.5923,345.2259,351.8915,1,0
2018/07/10 - 10:34:44.9880989,46.06681,-0.0693763,-0.01980101,-0.1871146,0.7925897,351.6146,358.5638,-0.09061053,-0.3591756,0.0336442,358.7639,345.6328,352.6629,1,0
2018/07/10 - 10:34:44.9970739,46.07856,-0.06924168,-0.01990044,-0.1870289,0.8012095,351.7194,358.4932,-0.09039131,-0.3624291,0.0341956,359.2577,345.8163,352.7373,1,0
2018/07/10 - 10:34:45.0100397,46.08866,-0.06906448,-0.01995091,-0.1869682,0.8935252,351.7681,358.4507,-0.09004422,-0.3658167,0.03514276,0.128338,345.7169,352.2859,1,0
2018/07/10 - 10:34:45.0200126,46.10028,-0.06888606,-0.02009338,-0.186927,0.9776371,351.8174,358.4695,-0.08969754,-0.369077,0.03604477,0.9819844,345.7462,351.8922,1,0
2018/07/10 - 10:34:45.0319797,46.11124,-0.06873626,-0.02034504,-0.1868839,0.9935945,351.8521,358.4754,-0.0893961,-0.3720739,0.03672026,1.584744,345.6309,351.5704,1,0
2018/07/10 - 10:34:45.0419546,46.12242,-0.0686361,-0.02054676,-0.1868249,1.140488,351.941,358.4496,-0.08906908,-0.3747852,0.03729665,2.069403,345.5837,351.2449,1,0
2018/07/10 - 10:34:45.0549201,46.1337,-0.06852436,-0.02077434,-0.1866886,1.228723,352.0228,358.4638,-0.08878355,-0.3773897,0.03773365,2.446933,345.5898,351.1731,1,0
2018/07/10 - 10:34:45.0638954,46.14487,-0.06837814,-0.02084913,-0.1864219,1.322081,352.0454,358.3558,-0.08853341,-0.3798746,0.03816869,2.764635,345.8383,351.4219,1,0
2018/07/10 - 10:34:45.0758626,46.15569,-0.0681791,-0.02093265,-0.1861763,1.410915,352.1058,358.3778,-0.08829428,-0.3822797,0.03857195,3.031055,346.1614,351.7492,1,0
2018/07/10 - 10:34:45.0878328,46.16671,-0.06804075,-0.02112176,-0.1860557,1.407906,352.166,358.3123,-0.08791507,-0.384065,0.03868402,3.049705,346.5194,352.1257,1,0
2018/07/10 - 10:34:45.0978270,46.17828,-0.06786454,-0.02127309,-0.1859991,1.478661,352.274,358.3455,-0.08731758,-0.3853004,0.03866652,2.955134,346.7721,352.1515,1,0
2018/07/10 - 10:34:45.1097722,46.18912,-0.06771384,-0.02141721,-0.1859995,1.524362,352.3469,358.2711,-0.08646695,-0.3862046,0.03858593,2.932863,347.1778,351.9831,1,0
2018/07/10 - 10:34:45.1207444,46.20052,-0.06754664,-0.02154626,-0.1858982,1.554565,352.4391,358.2527,-0.08546565,-0.3867266,0.03841645,2.929217,347.6808,351.7729,1,0
2018/07/10 - 10:34:45.1317393,46.21187,-0.06741595,-0.02157343,-0.1857955,1.594636,352.5352,358.1842,-0.08440413,-0.3869264,0.03819212,2.81839,348.136,351.4785,0,0
2018/07/10 - 10:34:45.1416877,46.22244,-0.06732938,-0.02158066,-0.1857872,1.575242,352.6514,358.1202,-0.08353425,-0.3869072,0.03771138,2.566519,348.3392,351.5018,0,0
2018/07/10 - 10:34:45.1546751,46.23369,-0.06718022,-0.02155665,-0.1857931,1.533212,352.682,358.1414,-0.0828921,-0.3870832,0.03724202,2.432929,348.5277,351.8278,0,0
2018/07/10 - 10:34:45.1646480,46.24471,-0.06712392,-0.02155057,-0.1859383,1.492825,352.7071,358.1801,-0.08252466,-0.3868006,0.03634026,2.092809,348.4671,352.4178,0,0
2018/07/10 - 10:34:45.1765932,46.25589,-0.06704713,-0.0214943,-0.1859782,1.464887,352.8228,358.136,-0.08203751,-0.3866321,0.03558679,1.773883,348.4006,352.6861,0,0
2018/07/10 - 10:34:45.1875639,46.26703,-0.06691224,-0.02138535,-0.1860407,1.437168,352.9432,358.1801,-0.08151914,-0.386412,0.03481689,1.601532,348.1323,352.7144,0,0
2018/07/10 - 10:34:45.1975419,46.27821,-0.06676989,-0.0213554,-0.1860715,1.343709,352.9991,358.2155,-0.08094384,-0.3862792,0.03434019,1.552416,348.0983,352.6645,0,0
2018/07/10 - 10:34:45.2105114,46.28939,-0.06665338,-0.02121601,-0.1861736,1.298415,353.0961,358.2079,-0.08040538,-0.3858856,0.03377664,1.307361,347.9768,352.406,0,0
2018/07/10 - 10:34:45.2204843,46.3007,-0.06656456,-0.02112515,-0.1863312,1.232557,353.1985,358.2341,-0.07991786,-0.385684,0.03315758,1.160896,347.788,352.0651,0,0
2018/07/10 - 10:34:45.2324466,46.31232,-0.06648559,-0.02107978,-0.1864195,1.163286,353.2917,358.2645,-0.07955933,-0.3856478,0.03280297,1.242186,347.7395,352.0678,0,0
2018/07/10 - 10:34:45.2434266,46.32293,-0.06640377,-0.02103536,-0.1865427,1.111586,353.3645,358.2631,-0.07947622,-0.3856604,0.03272754,1.355753,347.9259,352.2034,0,0
2018/07/10 - 10:34:45.2554094,46.33496,-0.06634734,-0.02098675,-0.1866675,1.09927,353.489,358.3128,-0.0789829,-0.3854085,0.03219622,1.287073,347.9945,352.2961,0,0
2018/07/10 - 10:34:45.2653556,46.34544,-0.06624655,-0.02096874,-0.1868335,1.056845,353.5462,358.3384,-0.07848557,-0.3849663,0.03172588,1.127501,347.9744,352.3138,0,0
2018/07/10 - 10:34:45.2773232,46.35658,-0.06618177,-0.02090777,-0.1869341,1.033335,353.5871,358.3306,-0.07807259,-0.3845806,0.03134993,0.9764373,347.9881,352.3803,0,0
2018/07/10 - 10:34:45.2892918,46.36737,-0.066112,-0.0208054,-0.1870422,1.002855,353.7011,358.3455,-0.07752907,-0.3841035,0.03107659,0.8588755,348.1254,352.465,0,0
2018/07/10 - 10:34:45.2992644,46.37955,-0.0660047,-0.02079702,-0.1870442,0.8957143,353.7481,358.3535,-0.07671702,-0.383435,0.03094164,0.7066017,348.2888,352.3077,0,0
2018/07/10 - 10:34:45.3251954,46.3901,-0.06588231,-0.02067408,-0.1870205,0.8455867,353.8108,358.3476,-0.07570839,-0.3826191,0.030976,0.5670218,348.4514,352.1477,0,0
2018/07/10 - 10:34:45.3371648,46.41573,-0.06569757,-0.02046829,-0.1870449,0.7213001,354.039,358.4153,-0.07330173,-0.3806942,0.03074323,0.07851481,348.801,352.0422,0,0
2018/07/10 - 10:34:45.3461401,46.4282,-0.0655915,-0.02046423,-0.1870546,0.6185961,354.0359,358.4184,-0.07238298,-0.3799875,0.03082923,359.9123,348.9317,352.0485,0,0
2018/07/10 - 10:34:45.3571330,46.43645,-0.06551279,-0.02037717,-0.1871678,0.5767431,354.1273,358.4401,-0.07135683,-0.3791904,0.03096374,359.7373,349.1254,352.0327,0,0
2018/07/10 - 10:34:45.3680807,46.44756,-0.06538832,-0.0203719,-0.1872247,0.4869156,354.214,358.512,-0.07030145,-0.3784338,0.03106767,359.507,349.2423,352.0678,0,0
2018/07/10 - 10:34:45.3780541,46.45859,-0.06538597,-0.02027218,-0.1873189,0.5117019,354.2885,358.4667,-0.06927717,-0.3777219,0.03128007,359.4001,349.3722,352.1168,0,0
2018/07/10 - 10:34:45.3890257,46.46912,-0.06528532,-0.02022936,-0.1872848,0.4309084,354.3721,358.4916,-0.06813255,-0.3769808,0.0315456,359.3338,349.5912,352.0688,0,0
2018/07/10 - 10:34:45.3989977,46.4799,-0.0652349,-0.02009584,-0.1872835,0.4662716,354.4383,358.4804,-0.06679856,-0.376123,0.03174917,359.2209,349.8398,351.9072,0,0
2018/07/10 - 10:34:45.4109654,46.49056,-0.06514795,-0.02003854,-0.1871568,0.3788383,354.5249,358.4836,-0.0666425,-0.375957,0.03168482,359.1593,349.8715,351.7882,0,0
2018/07/10 - 10:34:45.4209394,46.50185,-0.06508031,-0.01994814,-0.187052,0.3192192,354.5966,358.4777,-0.06553223,-0.3750637,0.03163706,358.9533,349.9957,351.6851,0,0
2018/07/10 - 10:34:45.4329083,46.5124,-0.06502635,-0.01988472,-0.1870357,0.2752159,354.6444,358.4727,-0.06451028,-0.3741789,0.03154738,358.7255,350.0404,351.5977,0,0
