Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01134562,0.003679958,0.03702289,-0.08129732,324.4586,1.200412,354.2147,0.04187419,-0.3720653,0.1441616,318.772,18.28182,339.2208
0.02329767,0.003611989,0.03706249,-0.08149891,324.4232,1.208944,354.2384,0.04088293,-0.375103,0.1455548,318.1789,13.57613,340.4475
0.03301542,0.003593884,0.03709109,-0.08168703,324.4036,1.212451,354.2345,0.03894151,-0.3783871,0.1460411,317.1322,6.537364,348.2914
0.04426262,0.003575508,0.03713415,-0.08192658,324.3638,1.277594,354.2109,0.03848699,-0.3819685,0.1460968,316.6103,10.29251,347.8232
0.05533631,0.003532995,0.03716847,-0.08226626,324.1901,1.458138,354.0699,0.03782288,-0.3835285,0.1476016,317.5051,10.51912,348.6958
0.06646775,0.003553421,0.03717251,-0.08237179,324.1689,1.481056,354.0463,0.0376452,-0.3850999,0.1477498,317.6879,11.55814,348.6306
0.07817831,0.003503588,0.03714042,-0.08241064,324.0461,1.537354,354.0081,0.03782449,-0.3851646,0.1479697,319.2246,12.36737,348.1448
0.08883756,0.003372718,0.03714732,-0.08237943,323.9919,1.560863,353.9478,0.03780081,-0.3853979,0.1483199,321.0588,12.06401,348.2263
0.09992491,0.003316247,0.03709868,-0.0822361,323.9341,1.487986,354.0357,0.03807554,-0.3844094,0.1485888,324.7546,10.60764,348.5395
0.1106905,0.0032061,0.03710426,-0.08214735,323.9382,1.435537,354.0216,0.03797346,-0.3847031,0.1476806,327.3508,9.00215,348.7816
0.1218803,0.003081255,0.03705554,-0.08192162,323.8737,1.38169,354.0874,0.03751221,-0.3855334,0.1460369,329.0179,8.264769,348.359
0.1329625,0.002964712,0.03703102,-0.08172776,323.9205,1.315838,354.1151,0.03640313,-0.3860817,0.1442878,330.0732,7.780771,347.7351
0.1439859,0.002866652,0.03697882,-0.0814574,323.9412,1.307864,354.156,0.03467452,-0.3872754,0.1413893,329.4617,4.855107,348.4645
0.155447,0.002748325,0.03691934,-0.08114603,324.0068,1.277051,354.1957,0.03396814,-0.3871615,0.1395251,329.6834,3.12309,349.8051
0.1664222,0.002607509,0.03682404,-0.08079127,324.061,1.323306,354.2001,0.03329055,-0.3871135,0.1377198,329.8066,2.297773,350.7807
0.1781809,0.00249362,0.03670608,-0.08043294,324.1278,1.303811,354.2224,0.03351165,-0.3869707,0.1358314,329.4083,2.513478,350.6536
0.1886029,0.002415456,0.03660254,-0.08012969,324.1791,1.303556,354.2737,0.03352086,-0.3868828,0.134336,329.0781,2.587048,350.5023
0.200611,0.00228734,0.03651296,-0.07988731,324.2094,1.368209,354.249,0.03342893,-0.3870074,0.1333039,329.1641,2.242993,350.2021
