Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
27.01164,6,4,User hit user's target,0.09843116,-0.001928569,-0.2356571,0.6359318,15.57531,0.5201786,0.2355921,-0.2345271,0.1108508,349.3203,11.69858,358.724
27.37845,5,4,User missed,0.1036585,0.01051068,-0.2657183,353.2748,26.76785,357.183,0.3456353,-0.140158,0.08511062,341.077,28.98263,353.0812
27.67838,4,4,User missed,0.1052839,0.02580801,-0.3025166,340.4255,37.89711,355.097,0.3762221,-0.03396075,0.0007731644,323.7993,35.34382,355.367
28.29026,5,4,User hit user's target,0.05816623,0.03004684,-0.3868293,322.9275,7.990445,0.1811252,0.1326264,-0.027962,-0.0003567147,323.9832,355.9725,12.03335
28.61242,5,3,Peer missed,0.05007087,0.02428804,-0.3748031,330.1666,356.8347,2.240122,0.09151444,-0.09570352,0.03473832,333.9376,352.4225,6.730803
28.901,4,3,User missed,0.07793792,0.029455,-0.3688358,327.5289,3.91201,356.3509,0.1489863,0.02835619,-0.0208342,310.708,4.449983,0.3814052
29.2123,5,3,User hit user's target,0.1044028,0.02630268,-0.3622738,332.7423,21.08661,349.4497,0.2818638,-0.0107421,0.01673692,325.351,23.70453,350.5372
29.90142,4,3,User missed,0.1195634,0.03526333,-0.3692566,324.7617,5.214263,352.0442,0.1520145,0.06835274,-0.04435528,307.4744,0.8404832,356.6947
30.19094,5,3,User hit user's target,0.1288868,0.03650575,-0.3900352,318.291,353.6866,353.4131,0.07863961,0.08109412,-0.1158667,304.7656,330.243,13.69226
31.20093,5,4,Peer hit peer's target,0.1515486,0.03673498,-0.3070705,323.6003,298.2977,0.3389034,-0.1281446,-0.07557607,-0.1007743,323.4744,296.382,356.3694
31.46732,5,5,Peer hit peer's target,0.1365728,0.02532119,-0.280402,340.7971,296.5024,0.1064397,-0.05899176,-0.07117897,-0.02191686,319.0889,319.5624,343.508
31.83406,5,6,Peer hit peer's target,0.109719,0.01069249,-0.2655872,350.8666,297.0524,357.8781,-0.1070151,-0.3578823,0.03878892,1.028883,318.054,355.0293
34.96735,5,7,Peer hit peer's target,0.07290907,-0.01494219,-0.2374602,7.316028,269.0055,0.3456906,-0.1782379,-0.3957296,-0.3013018,359.878,251.6781,358.1035
35.26717,5,8,Peer hit peer's target,0.03681368,-0.0226498,-0.2299902,11.03952,268.531,359.6232,-0.2053579,-0.4176169,-0.2803389,3.526155,257.1706,357.3964
35.96749,5,9,Peer hit peer's target,0.06138957,0.01153845,-0.2350649,348.1893,224.817,357.8755,-0.1661196,-0.2471714,-0.4329203,340.2242,224.3518,0.8361123
38.16781,6,9,User hit user's target,0.05158226,-0.01215759,-0.2974343,8.290447,302.5384,1.090112,-0.2442156,-0.327394,-0.119049,0.5240567,301.1134,0.04010585
39.28846,6,10,Peer hit peer's target,0.08809729,-0.02900495,-0.2747356,13.77074,11.24868,358.9049,0.1737713,-0.421752,-0.01495787,11.97795,14.43922,1.031467
39.87856,5,10,User missed,0.03322981,-0.007161653,-0.2683075,5.29209,332.5748,358.4675,-0.1164265,-0.347999,-0.07418714,6.456347,319.2739,0.8050686
40.16739,6,10,User hit user's target,0.03703784,-0.002530611,-0.2757392,2.863919,323.0874,358.2033,-0.1532395,-0.358823,-0.1183111,11.2306,303.8021,359.6398
40.80069,6,11,Peer hit peer's target,0.07002083,0.01258532,-0.2580953,352.2303,0.7414733,358.1446,0.03430439,-0.2771746,0.0771156,354.4016,354.5435,1.745854
41.72305,7,11,User hit user's target,0.1051382,0.01743436,-0.3126155,347.6167,54.49433,354.3871,0.4686252,-0.1111325,-0.1148341,335.6258,63.46878,353.9181
42.52351,8,11,User hit user's target,0.1743362,-0.01400394,-0.3102569,8.696665,81.60289,359.289,0.5460794,-0.464172,-0.2742154,20.01891,81.86223,6.339166
44.32366,9,11,User hit user's target,0.1323227,0.01697418,-0.3072224,350.5422,68.80958,354.3351,0.5218743,-0.1633915,-0.1828073,336.7855,72.8825,3.137395
44.51175,9,12,Peer hit peer's target,0.1302726,0.01623799,-0.3144957,351.3521,78.22527,354.1508,0.5414076,-0.1517947,-0.2551868,338.6791,82.7876,359.7904
44.83412,10,12,User hit user's target,0.120317,0.01335423,-0.3308632,352.8511,92.99387,354.5017,0.5785494,-0.2497156,-0.368566,354.006,94.66177,2.415549
45.87908,10,13,Peer hit peer's target,0.08964884,0.02013819,-0.2998474,345.9497,55.29443,0.7148872,0.43266,-0.1966578,-0.1009223,343.0965,55.48351,5.068289
45.98994,9,13,User missed,0.09714353,0.01735834,-0.3017564,348.7505,59.55651,358.7948,0.4716579,-0.2524267,-0.107055,353.1575,59.46085,4.093254
46.25662,9,12,Peer missed,0.118618,0.01074383,-0.3107585,354.0688,74.28784,356.2311,0.5246528,-0.2779896,-0.1989391,354.7824,76.08534,3.080018
46.32394,10,12,User hit user's target,0.1213471,0.009812519,-0.3144973,354.9242,78.2935,355.672,0.5400675,-0.2777927,-0.228021,354.9813,79.21947,2.357733
46.97871,11,12,User hit user's target,0.1079388,-0.01298301,-0.3456787,5.7707,130.7318,358.1179,0.4502637,-0.4126457,-0.6407487,11.57388,140.5938,9.9029
47.5126,11,11,Peer missed,0.08429573,-0.01262585,-0.3206753,3.407377,145.1739,359.938,0.3615033,-0.3510645,-0.6516639,5.202346,155.5687,5.664277
48.05671,10,11,User missed,0.09174296,-0.01344915,-0.331173,4.341032,165.7152,0.5730534,0.2451939,-0.3275235,-0.7419937,3.298531,186.6143,3.148709
48.22345,10,12,Peer hit peer's target,0.09048919,-0.01551268,-0.3389539,6.680928,169.8709,0.5494763,0.2170256,-0.3617986,-0.7494552,11.89003,189.5872,2.779767
48.59381,11,12,User hit user's target,0.06806841,-0.02371926,-0.3527524,9.983522,187.0991,1.738297,0.08788313,-0.3955217,-0.7936254,15.37009,222.7011,4.415539
50.18951,10,12,User missed,0.02379905,0.04282339,-0.2661031,318.3606,130.2551,350.1595,0.2351686,0.0926311,-0.492251,306.4705,154.9196,329.1757
50.60094,9,12,User missed,-0.03261689,0.03678207,-0.2356391,317.055,160.9857,338.4655,0.05558229,0.1239835,-0.5596555,310.72,198.5291,311.3867
50.90121,8,12,User missed,-0.048334,0.03044146,-0.220584,322.235,179.0348,333.467,-0.0414629,0.08233991,-0.6312283,327.1421,213.238,312.9971
51.24558,9,12,User hit user's target,-0.05229239,0.01977892,-0.2299212,340.1773,194.9357,336.5048,-0.1183733,-0.07365512,-0.7086624,350.1232,214.5166,325.894
51.79098,9,13,Peer hit peer's target,0.01920667,0.02069084,-0.2739319,342.754,157.7048,359.2551,0.1482747,-0.2378703,-0.6617715,349.2339,164.8285,355.4363
52.41233,9,14,Peer hit peer's target,0.1253525,-0.01335302,-0.2752202,8.293137,95.87769,8.387643,0.4188498,-0.3818765,-0.4183208,7.571427,103.0452,3.725212
52.71244,10,14,User hit user's target,0.1485196,-0.0106478,-0.308111,5.975138,113.1019,9.136457,0.4404173,-0.3371735,-0.5215258,356.3546,118.5681,7.677736
52.75645,10,15,Peer hit peer's target,0.1483238,-0.008464645,-0.3104782,4.913752,114.6039,8.520688,0.4405047,-0.3129627,-0.5317496,355.4744,118.9759,5.800971
54.43517,11,15,User hit user's target,0.1373781,0.005148258,-0.2630598,0.2990258,48.32461,1.282335,0.4343117,-0.2765691,-0.1297727,350.4599,56.04639,359.1033
54.60165,11,16,Peer hit peer's target,0.1447364,0.0105183,-0.2738954,357.6973,56.64491,0.5590617,0.4887234,-0.2621042,-0.1676345,348.664,65.42334,359.9386
55.04667,10,16,User missed,0.149403,-0.01363504,-0.2551046,12.20098,46.80331,1.155804,0.3927954,-0.4649304,-0.1007007,19.70587,46.79976,3.536733
55.3464,11,16,User hit user's target,0.1754065,-0.02207688,-0.2552337,16.00165,60.37331,0.9977867,0.4568863,-0.5188031,-0.1610505,29.10903,64.92077,8.634254
57.21338,12,16,User hit user's target,0.1036604,0.002659913,-0.2501746,2.135108,359.7184,358.7173,0.1573873,-0.4312132,0.05403304,15.12835,1.54408,1.781719
58.04683,12,15,Peer missed,0.108322,0.03400522,-0.2609896,334.7075,353.6906,4.62759,0.1296574,-0.3558522,0.07682595,359.824,355.6971,356.0649
58.36939,12,16,Peer hit peer's target,0.1031667,0.02758628,-0.2560629,341.8051,346.8089,3.831868,0.09488861,-0.3722019,0.06133865,3.555658,349.8954,355.9275
59.01454,13,16,User hit user's target,0.1028639,0.02044887,-0.2442443,350.0341,344.9521,357.7484,0.04451552,-0.2414711,0.03098486,347.4303,340.8887,356.01
59.92489,12,16,User missed,0.07407907,0.01769159,-0.256317,351.8653,307.701,0.8361872,-0.1547241,-0.2553383,-0.1052385,352.349,298.7634,358.716
60.30239,11,16,User missed,0.06434508,0.02367587,-0.2683697,348.8005,300.0971,1.124723,-0.182147,-0.1600126,-0.1492178,338.7953,290.4487,0.09153924
60.7131,12,16,User hit user's target,0.07493857,0.02972624,-0.2916681,341.6688,277.6874,2.437569,-0.1396466,-0.08141701,-0.2801207,326.1182,260.0907,6.715194
61.49135,12,17,Peer hit peer's target,0.1197225,0.03821303,-0.2569117,337.4179,359.7134,353.6577,0.1478827,-0.08639716,0.1099853,330.8777,7.043178,346.42
61.75803,13,17,User hit user's target,0.1349531,0.03407826,-0.2566399,341.0334,20.8178,351.2671,0.3397324,-0.1118679,0.101869,335.3225,33.07437,350.1425
62.23591,13,18,Peer hit peer's target,0.1224906,0.008632367,-0.2373925,1.523198,3.961419,4.747377,0.2688478,-0.2615018,0.07349903,347.7245,18.06214,359.9413
62.94703,13,17,Peer missed,0.03303914,-0.002085357,-0.2635988,6.29545,288.5479,2.027089,-0.121186,-0.3705495,-0.1206549,3.351766,296.4192,1.532624
64.0579,14,17,User hit user's target,0.05321855,0.01096275,-0.3443446,358.9673,214.5453,359.9606,-0.04685567,-0.1838589,-0.4671363,344.6484,194.009,5.295298
64.87998,15,17,User hit user's target,0.03671145,0.01486998,-0.3039184,358.8633,273.9247,355.6756,-0.2946436,-0.2709907,-0.2490082,356.0874,270.467,359.8855
65.447,16,16,Peer hit user's target,0.05757622,0.03207939,-0.2790889,342.5544,299.4349,357.3692,-0.2473425,-0.2811113,-0.09618825,354.0158,293.1249,353.324
66.24683,16,17,Peer hit peer's target,0.06578489,0.02097887,-0.2809574,352.0781,302.1726,358.497,-0.1705853,-0.3215153,-0.07979759,356.0768,301.0344,356.9365
66.54704,17,17,User hit user's target,0.06629298,0.01815457,-0.273025,354.754,311.3419,357.0423,-0.157655,-0.3317475,-0.02285842,356.7923,309.0712,0.002030467
66.99126,17,18,Peer hit peer's target,0.09347277,0.03053262,-0.2749905,343.7096,328.7648,356.3766,-0.1116766,-0.3131463,0.02489993,355.811,321.1354,358.5364
67.63631,18,18,User hit user's target,0.08836631,0.03018826,-0.2953588,344.4077,332.0912,356.4989,-0.065534,-0.2106301,0.09935232,346.7209,337.0643,358.0246
67.72481,18,19,Peer hit peer's target,0.09102684,0.0302388,-0.2949315,344.3586,335.5595,355.7613,-0.04241933,-0.2069854,0.1233197,347.5982,342.0261,356.8757
68.30402,19,19,User hit user's target,0.1076646,0.001696232,-0.2654735,3.293118,352.1912,356.0367,0.07438891,-0.4910085,0.08896232,21.25481,354.9384,4.773765
68.34762,19,20,Peer hit peer's target,0.1114506,0.0003958903,-0.2634574,3.812524,354.5015,356.3232,0.08640041,-0.4975548,0.08759831,22.23158,356.3257,5.64116
69.39165,19,21,Peer hit peer's target,0.1074867,0.02287771,-0.3096994,346.6047,10.20141,356.5223,0.179783,-0.230089,0.07242714,348.7226,4.660572,0.1416686
69.73592,20,21,User hit user's target,0.09876672,0.008298736,-0.2922161,358.3958,357.3984,358.2636,0.05902421,-0.3272058,0.05690123,0.5361586,349.3758,1.086568
70.50364,21,21,User hit user's target,0.10956,0.02269993,-0.2739528,346.031,1.146731,351.9156,0.1414646,-0.1119473,0.09359299,333.4529,0.610134,352.6925
71.3702,20,21,User missed,0.1694801,0.01579446,-0.3510577,352.5882,69.9898,349.6732,0.5814745,-0.2461725,-0.2354276,351.0338,79.71204,349.5837
71.7027,21,21,User hit user's target,0.1750759,0.007029167,-0.3908845,357.5994,90.57273,349.5995,0.6012631,-0.2978178,-0.413958,353.491,102.6495,353.0063
71.85761,21,22,Peer hit peer's target,0.167757,0.001950991,-0.4054284,359.6773,102.4124,350.4726,0.583067,-0.306334,-0.4984367,356.7664,111.1329,353.4163
72.34674,20,22,User missed,0.1106245,-0.01078777,-0.410929,5.396053,145.4837,354.8191,0.3385153,-0.3477143,-0.7543831,359.2389,156.9926,359.3257
72.7134,21,22,User hit user's target,0.06748508,-0.004649954,-0.3810257,2.546414,170.1453,355.3282,0.1489659,-0.3463098,-0.8179608,7.17113,181.9417,359.1069
73.0925,21,23,Peer hit peer's target,0.07590577,0.0158891,-0.3389575,349.2014,176.105,354.0373,0.1136249,-0.2816282,-0.7197763,353.5234,179.5236,359.9036
73.24561,21,24,Peer hit peer's target,0.08987673,0.02898291,-0.3168042,337.9303,164.4399,355.1417,0.2033121,-0.1526202,-0.6517835,335.9865,165.0325,358.5395
73.96838,22,24,User hit user's target,0.08883493,0.03630855,-0.2238775,326.3909,103.9592,7.261117,0.3882311,-0.05609184,-0.2906759,319.6508,89.49499,16.12586
75.80293,23,24,User hit user's target,0.1207334,0.02769247,-0.3263499,340.398,13.6575,352.4479,0.2657878,-0.06160368,0.001935293,323.2317,20.69308,352.5888
77.12474,22,24,User missed,0.1242198,0.01568653,-0.24696,350.9939,8.067589,354.9339,0.263632,-0.2637396,0.1283266,346.2371,18.95,1.646715
77.2692,22,25,Peer hit peer's target,0.1313601,0.01720056,-0.2469768,350.1375,13.39813,354.0562,0.3103949,-0.2602961,0.1337719,350.282,24.32998,358.5175
77.33552,23,24,Peer hit user's target,0.1335494,0.01847463,-0.248118,349.1672,14.04863,354.2769,0.3128806,-0.2618275,0.1295032,351.5967,23.50809,357.0136
77.47999,22,24,User missed,0.145023,0.01831049,-0.2542454,349.769,21.43203,352.8112,0.3841401,-0.2811156,0.1314196,351.5541,38.33161,358.5486
77.96954,21,24,User missed,0.1786199,0.008854672,-0.273838,357.4342,47.47858,351.0985,0.5407091,-0.4100446,0.02507443,14.29879,56.71423,1.213987
78.3243,22,24,User hit user's target,0.1913999,-0.001622815,-0.2943764,2.902407,60.77021,352.706,0.5918224,-0.4828382,-0.08012138,23.05683,71.88882,7.327858
78.40231,23,23,Peer hit user's target,0.1928685,-0.002443784,-0.2997813,3.186989,64.1122,353.2845,0.6108168,-0.4806201,-0.1148662,23.29377,77.94984,7.574968
78.93609,23,24,Peer hit peer's target,0.1446568,0.01370052,-0.3353199,351.4149,85.54743,352.5203,0.5896564,-0.1780305,-0.3078354,339.3436,92.58061,357.8295
79.08031,24,24,User hit user's target,0.1354112,0.01371936,-0.3354122,350.9633,92.88188,352.1648,0.5612353,-0.1340202,-0.3903069,333.9363,101.1065,357.2304
79.21369,24,25,Peer hit peer's target,0.127007,0.01449302,-0.3356721,349.9765,98.69235,352.6363,0.5411388,-0.1369648,-0.4456053,332.5495,108.7187,358.6899
79.44707,24,26,Peer hit peer's target,0.122195,0.01756074,-0.329436,346.9817,97.5097,355.6906,0.507686,-0.1830449,-0.4432164,334.5406,104.2307,2.877532
80.1807,24,27,Peer hit peer's target,0.1008716,0.01989653,-0.2994155,345.7261,47.37878,2.998908,0.4198118,-0.214208,-0.16777,330.9447,59.12284,2.372112
80.51405,23,27,User missed,0.1121749,0.01857951,-0.3067319,346.8654,48.70716,1.816325,0.4090236,-0.2386767,-0.1432983,343.6639,48.75602,4.853935
80.8582,22,27,User missed,0.1320117,0.01426956,-0.3041598,350.9605,47.53407,359.3314,0.4574564,-0.3274435,-0.1412603,358.306,54.24287,3.278038
81.20319,21,27,User missed,0.1499816,0.00585282,-0.297534,358.1036,46.39047,359.3745,0.4106692,-0.4282829,-0.1218599,13.03535,43.39313,5.154702
81.25175,21,28,Peer hit peer's target,0.1506113,0.005356235,-0.2966253,358.4287,45.98407,359.583,0.4118302,-0.433588,-0.120744,14.41186,44.28121,4.910841
81.46567,20,28,User missed,0.1648594,-0.003819453,-0.2912513,5.019486,47.19425,358.3932,0.4166149,-0.5004464,-0.131002,25.38503,47.48513,6.945258
82.00109,19,28,User missed,0.1769253,-0.00682567,-0.2884406,7.47178,51.80678,356.2676,0.4495285,-0.4476147,-0.1114649,17.31732,49.74978,7.517596
82.16767,19,27,Peer missed,0.1817024,-0.00632304,-0.2932758,6.837688,59.89679,356.1152,0.4814088,-0.4828202,-0.1513027,24.30383,60.54377,9.611444
82.24531,19,26,Peer missed,0.1818744,-0.001196855,-0.2997605,3.217378,65.2628,355.9544,0.5062947,-0.4709077,-0.1770867,21.02779,66.59828,10.01065
82.34555,20,26,User hit user's target,0.1802963,0.002149719,-0.308991,0.5725328,71.39024,355.4884,0.5415677,-0.4623758,-0.2179309,19.25932,73.26846,12.04014
82.52345,20,25,Peer missed,0.1682807,0.01360812,-0.3244923,351.817,81.82227,354.515,0.5650303,-0.4131279,-0.2809146,8.304578,84.86526,14.76961
82.77915,20,24,Peer missed,0.1388836,0.0219455,-0.3376464,344.4398,92.01618,353.4724,0.5543516,-0.3578475,-0.3518703,2.618693,90.92789,9.801309
83.17965,20,23,Peer missed,0.1269138,0.01071458,-0.3394035,352.771,99.98921,354.866,0.5068676,-0.3779511,-0.4316011,4.81655,99.9847,10.32315
83.45698,19,23,User missed,0.118808,0.01191634,-0.3430598,351.3804,110.7275,354.308,0.4890129,-0.3152,-0.5259405,354.009,113.5533,7.291157
83.71297,18,23,User missed,0.09629739,0.02197443,-0.3394811,340.8759,124.3973,352.1894,0.4296817,-0.2903066,-0.5880151,349.2161,124.2111,6.751462
83.969,19,22,Peer hit user's target,0.07430702,0.02612545,-0.3256011,336.5362,133.3631,351.1624,0.3697708,-0.2683467,-0.6284223,346.5108,137.1846,4.26328
84.64968,19,21,Peer missed,0.08976599,0.01725355,-0.3115314,343.2585,106.866,3.474626,0.3890662,-0.2842152,-0.4956738,349.8869,109.5643,3.983636
86.35847,18,21,User missed,0.1472388,-0.001910749,-0.2601828,0.2345719,359.7576,357.9175,0.1996014,-0.2756996,0.05955297,353.9861,4.605896,358.5374
86.69205,17,21,User missed,0.1693277,-0.00834962,-0.2405158,4.926512,17.35494,355.3718,0.2825355,-0.3558008,0.08782741,12.53804,20.25531,359.3175
86.79092,17,20,Peer missed,0.1745217,-0.01167058,-0.237432,6.936178,21.63705,355.4986,0.3075306,-0.367986,0.08500613,12.46481,26.46642,0.5857438
