Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01179533,0.003337223,-0.01520745,-0.01776722,7.615035,336.9168,0.8549353,-0.07578506,-0.3570308,0.3020835,347.281,328.0712,345.4915
0.02367883,0.003424439,-0.01543381,-0.01769355,7.772639,336.8578,0.7988072,-0.07778542,-0.3564288,0.3023746,348.3444,327.6247,344.9604
0.03407327,0.003460323,-0.01564848,-0.01763101,7.911499,336.8537,0.7504606,-0.07954605,-0.3556358,0.3028068,348.9659,327.8643,344.6475
0.04476438,0.003613288,-0.01583774,-0.01754527,8.069286,336.7737,0.8012713,-0.08169024,-0.3549503,0.3032009,349.6475,328.536,344.8012
0.05589695,0.003699063,-0.01596566,-0.01750725,8.238996,336.7097,0.7603212,-0.08399824,-0.3543926,0.303337,350.237,328.9,345.0782
0.06669587,0.003730342,-0.0160979,-0.01748841,8.361384,336.6215,0.6587983,-0.08654012,-0.3538424,0.3031295,350.825,329.2617,345.4286
0.07801731,0.003818283,-0.01622602,-0.01749521,8.51213,336.5475,0.6836513,-0.08923487,-0.3533024,0.3027148,351.4251,329.1129,345.7766
0.08876815,0.003918565,-0.01642488,-0.01751196,8.592077,336.4004,0.7405481,-0.09193362,-0.3528856,0.3021642,352.2282,328.5578,345.7684
0.1057039,0.003830722,-0.01655718,-0.0176562,8.760098,336.3,0.7557722,-0.09377225,-0.352317,0.3007159,352.4334,327.9759,345.5954
0.122782,0.003917181,-0.01692419,-0.01788812,9.070355,335.9615,0.852385,-0.09544314,-0.3515495,0.2994621,352.4135,327.618,345.2995
0.1334688,0.003824588,-0.01703537,-0.01805795,9.245972,335.7618,0.8429992,-0.09901845,-0.3494845,0.2970511,351.887,326.7533,344.6092
0.1454596,0.003725471,-0.01720309,-0.01837954,9.489867,335.2433,0.7667524,-0.1024954,-0.3479615,0.2938192,351.5666,324.95,343.5184
0.1565899,0.003486707,-0.0172956,-0.01856008,9.415203,334.8758,0.8002476,-0.1046478,-0.3478124,0.2919121,351.6298,323.5378,343.1285
0.1671447,0.003283428,-0.01722784,-0.01880022,9.431222,334.4583,0.8181225,-0.1073359,-0.3478446,0.2903376,351.7493,322.45,343.4214
0.1777172,0.0031029,-0.01721037,-0.01887733,9.333258,334.3257,0.8189079,-0.1076317,-0.3482096,0.2903135,351.7227,322.6075,343.7201
0.1889144,0.002907966,-0.01714593,-0.01924584,9.459719,333.8271,0.8711745,-0.1099085,-0.348235,0.2888182,351.5373,322.0328,343.7696
0.1997238,0.002662864,-0.01729622,-0.01956351,9.41119,333.2953,0.869103,-0.1121051,-0.3482204,0.2874985,351.3317,321.582,343.8069
0.2107346,0.002321701,-0.01734657,-0.02001908,9.498832,332.7477,0.8555499,-0.1142096,-0.3482111,0.2863712,351.1711,321.4452,343.8102
0.2219193,0.002038727,-0.01742635,-0.02043627,9.523046,332.1584,0.8324296,-0.1162412,-0.3482177,0.2853529,350.9453,321.7328,343.7878
0.2326095,0.001747789,-0.01738596,-0.0208923,9.580699,331.5135,0.8060658,-0.1183544,-0.3483018,0.2843019,350.7836,321.994,343.6375
0.2446668,0.001390062,-0.01741464,-0.0213388,9.53741,330.9093,0.8263682,-0.1206007,-0.3484269,0.2831793,350.6757,321.9562,343.471
0.2552501,0.00109311,-0.01739761,-0.02178902,9.485723,330.1827,0.74891,-0.1229781,-0.3485962,0.2819604,350.6077,321.7155,343.3234
0.2660246,0.0007676817,-0.0173906,-0.02228688,9.432891,329.498,0.7207274,-0.1255489,-0.348878,0.2805385,350.6316,321.2484,343.215
0.2770528,0.000471944,-0.01737163,-0.02281794,9.35041,328.754,0.602501,-0.128293,-0.3493668,0.2790498,350.9365,320.6383,343.0722
0.2881014,0.0002030041,-0.01727519,-0.02337069,9.326582,328.0222,0.4921031,-0.13121,-0.3499231,0.2775561,351.4973,319.8823,342.8702
0.2988622,3.163144E-05,-0.01717414,-0.02388969,9.243366,327.2146,0.3572664,-0.1342663,-0.3505617,0.2758947,352.0122,318.9306,342.6225
0.3100122,-0.0001959037,-0.01695001,-0.02444319,9.26024,326.5272,0.2820943,-0.1377296,-0.3513831,0.2739534,352.6131,317.7436,342.3418
0.3211114,-0.0004289821,-0.01674426,-0.0249324,9.132435,325.7751,0.1891912,-0.1415562,-0.3523138,0.2718627,353.5494,316.395,342.0171
0.332308,-0.0006096922,-0.01651281,-0.02540932,9.011135,324.966,0.1796319,-0.1453054,-0.3530943,0.2698065,354.439,315.0896,341.6128
0.3432836,-0.0008527599,-0.01618627,-0.02597267,8.936681,324.1152,0.08656312,-0.1490091,-0.3536566,0.2675108,355.0916,313.7665,341.1342
0.3545544,-0.001092635,-0.01595287,-0.02652605,8.836851,323.2631,0.04766788,-0.1523771,-0.3541883,0.2653056,355.3916,313.1497,340.7458
0.3653641,-0.001382502,-0.01573085,-0.02713041,8.735816,322.3504,359.8788,-0.1559737,-0.3547304,0.2631539,355.7722,312.8964,340.6664
0.3771248,-0.001643963,-0.0155123,-0.02777194,8.704623,321.4712,359.8433,-0.1597773,-0.3551277,0.2608168,355.9989,312.5473,340.9867
0.3876128,-0.00188995,-0.01532154,-0.02839162,8.643814,320.5109,359.7452,-0.1635969,-0.3553429,0.2581471,355.9509,312.1521,341.4091
0.3989035,-0.002178827,-0.01519794,-0.02900751,8.549303,319.5947,359.6583,-0.1674093,-0.3555279,0.2551402,355.7816,311.4744,341.8332
0.4102193,-0.002422584,-0.01504469,-0.02963473,8.467722,318.5857,359.4507,-0.1713186,-0.3557742,0.2521074,355.7502,310.4966,342.1025
0.4214952,-0.002662685,-0.01498227,-0.03022388,8.363283,317.6608,359.4394,-0.175385,-0.3559747,0.2490773,355.9059,309.0965,342.1794
0.4323049,-0.002872305,-0.01487267,-0.03084856,8.274117,316.7097,359.3497,-0.1793912,-0.3562041,0.2460961,356.1181,307.5923,342.3105
0.4434409,-0.003056189,-0.01484853,-0.03143973,8.142694,315.692,359.2889,-0.1832464,-0.3563129,0.243331,356.2583,306.3101,342.2462
0.4541283,-0.003305808,-0.0148679,-0.03212472,8.056735,314.7411,359.301,-0.1869089,-0.3563401,0.2409648,356.3307,305.4124,341.8556
0.4651323,-0.003543727,-0.01482376,-0.03283726,8.00894,313.704,359.1975,-0.1904911,-0.3562986,0.2389519,356.4114,304.9677,341.3141
0.4766409,-0.003824078,-0.01489581,-0.03355367,7.910925,312.723,359.155,-0.1941625,-0.3563555,0.2366769,356.4301,304.7084,341.2918
0.4877004,-0.004018813,-0.01482766,-0.03430454,7.946367,311.6624,359.0518,-0.1978701,-0.3564012,0.2339942,356.1653,304.3488,341.5251
0.4988566,-0.004242023,-0.01492657,-0.03499063,7.835374,310.6129,359.0206,-0.2014885,-0.3563038,0.2308135,355.5392,303.8218,341.9227
0.5102867,-0.004463255,-0.014925,-0.03571949,7.82611,309.6257,358.9725,-0.2050175,-0.3562004,0.2274747,355.1942,302.8655,342.3694
0.5212992,-0.004692663,-0.01491071,-0.03638983,7.739035,308.6491,358.9099,-0.2085994,-0.3562079,0.2241412,355.244,301.5445,342.4134
0.532254,-0.004903894,-0.01474725,-0.03704838,7.676516,307.6772,358.8588,-0.2121415,-0.3562687,0.2209189,355.3602,300.2345,342.0791
0.5434657,-0.005169628,-0.01466876,-0.03768237,7.546617,306.701,358.8306,-0.2156158,-0.3563286,0.2177211,355.7783,298.7433,341.4492
0.5544395,-0.005468383,-0.01455636,-0.03835282,7.449819,305.7245,358.7602,-0.2189502,-0.35629,0.2146125,356.0696,297.3347,340.6925
0.565681,-0.005751614,-0.01449362,-0.03912536,7.425129,304.7611,358.6722,-0.2220476,-0.3561531,0.2115049,356.1613,296.1381,339.8546
0.5769228,-0.005989647,-0.01449209,-0.03989372,7.428097,303.7945,358.6104,-0.2250863,-0.3559734,0.2083878,356.1118,295.2102,339.2231
0.5879217,-0.006220075,-0.01462025,-0.04070408,7.432527,302.856,358.5606,-0.2279815,-0.355758,0.2051577,355.828,294.4408,338.6625
0.5989226,-0.006453948,-0.01475818,-0.04155507,7.443539,301.9576,358.4701,-0.2307483,-0.3555644,0.2017885,355.3749,293.6599,338.2759
0.6101103,-0.006516397,-0.01491072,-0.04231596,7.49814,301.1099,358.5119,-0.2335757,-0.3554823,0.1984158,355.0355,292.8136,338.1105
0.6211064,-0.006532991,-0.01489646,-0.04311467,7.597846,300.3414,358.4906,-0.236346,-0.3555317,0.1950524,354.6613,292.1169,338.3765
0.6321701,-0.006414005,-0.01493864,-0.04381203,7.602334,299.6889,358.5381,-0.2391691,-0.3557081,0.1919157,354.3671,291.5649,338.7638
0.6435951,-0.006285346,-0.01493288,-0.04444008,7.543237,299.0898,358.547,-0.2420636,-0.3561301,0.189057,354.4694,291.1343,339.4838
0.6546796,-0.006092682,-0.01472366,-0.04495356,7.483529,298.6507,358.5913,-0.2448324,-0.3565699,0.1865025,354.606,290.7404,340.0762
0.6655962,-0.005881885,-0.01444406,-0.04535978,7.340854,298.2397,358.7037,-0.2472181,-0.3570059,0.1844432,354.6844,290.593,340.5109
0.6772454,-0.00568699,-0.01406399,-0.04559597,7.08946,297.912,358.7719,-0.2493052,-0.357268,0.1827519,354.7819,290.4102,340.6589
0.6881282,-0.005517832,-0.01352716,-0.04595793,6.965208,297.6741,358.7359,-0.2511757,-0.3573658,0.1812508,354.7443,290.2385,340.5565
0.6992082,-0.005375086,-0.01325098,-0.04606499,6.691233,297.5487,358.876,-0.2525444,-0.3573638,0.1800475,354.602,290.0839,340.3502
0.7099818,-0.005198006,-0.01299432,-0.04619257,6.531186,297.4353,358.9073,-0.2535954,-0.3571458,0.1789609,354.3397,289.9797,340.2188
0.7216542,-0.004971166,-0.01284781,-0.04627546,6.350142,297.4751,358.8722,-0.2540482,-0.3566158,0.1783383,354.0153,290.1292,340.1043
0.7328736,-0.004633602,-0.01250799,-0.04631226,6.216168,297.6157,358.7981,-0.2544103,-0.3560594,0.1779428,353.6904,290.4672,340.0952
0.7435226,-0.00433486,-0.01203942,-0.04637297,5.947164,297.8939,358.7232,-0.2544691,-0.3555351,0.1779339,353.3442,291.0698,340.5308
0.7551029,-0.003979701,-0.01141691,-0.04620484,5.389851,298.3761,358.7735,-0.2544609,-0.3547629,0.1782933,353.103,291.7966,341.6249
0.7659228,-0.00355361,-0.01044744,-0.04611957,4.830683,299.0155,358.8909,-0.2542209,-0.3534659,0.1789339,352.5154,292.8657,342.862
0.7769163,-0.003033238,-0.00940397,-0.04587424,4.010333,299.7817,359.1153,-0.2532938,-0.3515429,0.1802113,351.2599,294.3689,344.2068
