Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/11 - 02:41:42.7145963,1.100556,0.04934017,-0.04633762,-0.04187839,9.893932,55.44643,3.910797,0.3873848,-0.3370671,0.1398656,356.0994,59.29782,328.524,0,0
2018/07/11 - 02:41:42.7375370,1.122672,0.04950029,-0.04620093,-0.04248742,9.883089,55.26128,3.770494,0.3876874,-0.3374133,0.1395179,356.2829,59.62088,328.1903,0,0
2018/07/11 - 02:41:42.7544904,1.144644,0.0496259,-0.04610856,-0.04300764,9.791469,55.17462,3.728885,0.387711,-0.3375582,0.1395016,356.2534,59.82142,328.3111,0,0
2018/07/11 - 02:41:42.7804203,1.16261,0.04983689,-0.04582963,-0.04387278,9.619333,55.10754,3.667571,0.3874664,-0.3375221,0.1398021,356.2407,59.62745,328.3589,0,0
2018/07/11 - 02:41:42.7993705,1.187894,0.04998032,-0.04570579,-0.04431722,9.536247,55.02274,3.652791,0.3870417,-0.3376099,0.1404814,356.3737,58.98208,328.0984,0,0
2018/07/11 - 02:41:42.8163410,1.206809,0.05002763,-0.04557325,-0.04477874,9.550347,54.86102,3.656861,0.3866303,-0.3375483,0.1409646,356.3622,58.41198,327.738,0,0
2018/07/11 - 02:41:42.8343007,1.22427,0.05006355,-0.04551173,-0.04508284,9.544947,54.67625,3.595992,0.3862489,-0.3373658,0.1413051,356.2343,58.22507,327.4921,0,0
2018/07/11 - 02:41:42.8502341,1.241618,0.05017997,-0.04539869,-0.04520096,9.454034,54.49482,3.464479,0.3861178,-0.337226,0.1413912,356.2696,58.51637,327.6141,0,0
2018/07/11 - 02:41:42.8671887,1.258021,0.05018476,-0.04529455,-0.04557301,9.384701,54.40338,3.514298,0.3856879,-0.336958,0.1416892,356.1537,58.53045,327.6992,0,0
2018/07/11 - 02:41:42.8821473,1.274855,0.05010508,-0.04521371,-0.04593972,9.391091,54.36638,3.465134,0.3850038,-0.3365165,0.1421452,355.9877,58.2231,327.6302,0,0
2018/07/11 - 02:41:42.8981049,1.2903,0.05022641,-0.0452493,-0.04615968,9.388189,54.21565,3.435136,0.3840999,-0.3360507,0.1427518,355.9972,57.85995,327.6809,0,0
2018/07/11 - 02:41:42.9160578,1.306317,0.05024242,-0.0452144,-0.04643233,9.431273,54.05824,3.390433,0.3838254,-0.3358376,0.1427826,356.0451,57.57115,327.4521,0,0
2018/07/11 - 02:41:42.9380001,1.323356,0.05025238,-0.04516504,-0.04643907,9.403539,53.88698,3.406053,0.3827325,-0.3352225,0.1430322,355.8709,57.20079,326.9051,0,0
2018/07/11 - 02:41:42.9599395,1.345473,0.05025102,-0.04499317,-0.04621679,9.309793,53.55924,3.380347,0.3816636,-0.3348055,0.1437072,355.6268,56.88004,327.0208,0,0
2018/07/11 - 02:41:42.9858703,1.36761,0.0501234,-0.0448541,-0.04589055,9.159921,53.08694,3.241445,0.3803673,-0.3344128,0.1448813,355.3355,56.38255,327.2787,0,0
2018/07/11 - 02:41:43.0098059,1.39294,0.04970816,-0.04464687,-0.04564507,9.175941,52.51167,2.966328,0.3795821,-0.3344735,0.1458636,355.9104,56.56194,327.4081,0,0
2018/07/11 - 02:41:43.0307504,1.416677,0.04940647,-0.04432925,-0.04518675,9.003019,51.93344,2.688345,0.3782499,-0.3340001,0.1468732,356.012,56.40282,327.6035,0,0
2018/07/11 - 02:41:43.0467082,1.439113,0.04908399,-0.04390547,-0.04458736,8.785201,51.33775,2.482619,0.3767173,-0.3334977,0.1478543,355.9516,55.81627,327.2676,0,0
2018/07/11 - 02:41:43.0636619,1.454918,0.04855132,-0.04341144,-0.04383034,8.450993,50.6158,2.304158,0.3749363,-0.3330871,0.1488834,356.0875,55.43102,326.9165,0,0
2018/07/11 - 02:41:43.0875993,1.472658,0.04787795,-0.04281124,-0.04325332,8.071855,49.58363,2.307219,0.3724692,-0.3326197,0.1503281,355.9528,54.87964,326.9559,0,0
2018/07/11 - 02:41:43.1115341,1.495171,0.04677748,-0.0424518,-0.0427,8.004064,48.68053,2.549194,0.37005,-0.33227,0.1517629,355.7935,54.46022,327.0344,0,0
2018/07/11 - 02:41:43.1334758,1.519567,0.04557639,-0.04246916,-0.04191176,8.013091,47.62727,2.646683,0.3675788,-0.3317526,0.15319,355.6335,54.36271,327.0437,0,0
2018/07/11 - 02:41:43.1614008,1.54124,0.04434864,-0.04201288,-0.04184431,7.779059,46.8623,2.570404,0.3652724,-0.3311625,0.1544489,355.3654,53.68694,326.7418,0,0
2018/07/11 - 02:41:43.1793526,1.569127,0.04336443,-0.04145391,-0.04142473,7.494065,46.05737,2.518489,0.3632108,-0.3306726,0.1556748,355.1241,53.13415,326.5092,0,0
2018/07/11 - 02:41:43.1992995,1.587283,0.0422333,-0.0409568,-0.04117923,7.433711,45.33028,2.505277,0.3612933,-0.3303763,0.1571942,354.9039,52.87392,326.6657,0,0
2018/07/11 - 02:41:43.2312135,1.607572,0.04111505,-0.04048369,-0.04124245,7.193141,44.70789,2.400435,0.3598319,-0.3303712,0.1585496,354.7468,52.72063,326.8308,0,0
2018/07/11 - 02:41:43.2461747,1.638318,0.04026849,-0.03994484,-0.04063563,6.721166,44.11202,2.489888,0.3588558,-0.3304177,0.1597157,354.6251,52.88204,326.9448,0,0
2018/07/11 - 02:41:43.2681155,1.654414,0.03924083,-0.03922951,-0.04012506,6.314857,43.45672,2.659361,0.3579032,-0.3303053,0.1608763,354.307,52.81762,327.1833,0,0
2018/07/11 - 02:41:43.2920515,1.676031,0.03797355,-0.0385457,-0.03934423,5.904545,42.51248,2.675965,0.3576265,-0.3301701,0.161628,354.0969,52.63057,327.0677,0,0
2018/07/11 - 02:41:43.3139926,1.699629,0.03663668,-0.03774748,-0.03854606,5.443734,41.56467,2.838706,0.3581369,-0.3299718,0.1615878,353.9618,52.53978,326.9139,0,0
2018/07/11 - 02:41:43.3349362,1.722155,0.03527087,-0.03680063,-0.03757264,4.524804,40.42894,2.910122,0.3593679,-0.3294032,0.1607609,354.1385,53.06233,326.7077,0,0
2018/07/11 - 02:41:43.3588915,1.743086,0.03346779,-0.03580512,-0.03672669,3.875684,39.01036,3.039355,0.3609343,-0.3284073,0.1594096,354.0341,53.70279,326.3668,0,0
2018/07/11 - 02:41:43.3808420,1.766356,0.03163327,-0.03515243,-0.03597718,3.384597,37.57572,3.464966,0.3624714,-0.3273754,0.1578033,353.7399,53.99385,326.0941,0,0
2018/07/11 - 02:41:43.4027774,1.788594,0.02963034,-0.03419446,-0.03514796,2.939188,35.71397,3.806008,0.3643116,-0.3266377,0.1559196,353.5295,54.61877,325.7469,0,0
2018/07/11 - 02:41:43.4246967,1.810726,0.02763329,-0.03345866,-0.03433197,2.484776,33.75808,3.886737,0.365789,-0.3260049,0.154767,353.5258,55.25352,325.8084,0,0
2018/07/11 - 02:41:43.4466369,1.832751,0.02554994,-0.032999,-0.03356035,2.049295,31.657,4.010398,0.3672205,-0.3255931,0.1535162,353.5817,55.97334,325.6239,0,0
2018/07/11 - 02:41:43.4695941,1.854477,0.0228219,-0.03247,-0.03282508,1.836542,29.12163,4.047464,0.3677537,-0.3251492,0.1527402,353.6258,56.43508,325.5494,0,0
2018/07/11 - 02:41:43.4905414,1.877316,0.01984618,-0.03191098,-0.03200457,1.43263,26.34354,4.302138,0.3673159,-0.3246394,0.1523603,353.3504,56.56176,325.3026,0,0
2018/07/11 - 02:41:43.5144768,1.898395,0.01703107,-0.03106414,-0.03167094,1.010331,23.94844,4.079346,0.3659829,-0.3243721,0.1524565,353.1871,56.30613,324.9994,0,0
2018/07/11 - 02:41:43.5354181,1.922234,0.01497263,-0.03052896,-0.031843,0.7388604,22.16093,4.222823,0.36347,-0.3243586,0.1534891,353.1774,55.83361,324.7378,0,0
2018/07/11 - 02:41:43.5583357,1.943182,0.01322664,-0.03026654,-0.03250765,0.6654971,20.82192,4.026021,0.3597004,-0.3246152,0.1555212,353.3549,55.2606,324.648,0,0
2018/07/11 - 02:41:43.5812735,1.966439,0.01162725,-0.03006932,-0.03306745,0.7369517,19.84786,3.978516,0.3540643,-0.3245697,0.1587785,353.3378,54.39797,325.0593,0,0
2018/07/11 - 02:41:43.6042134,1.989174,0.01006378,-0.03001218,-0.03353921,0.7159693,18.71972,3.801775,0.3468949,-0.3243845,0.1628788,352.9898,52.98002,325.6566,0,0
2018/07/11 - 02:41:43.6271512,2.012282,0.008591845,-0.02962797,-0.03397205,0.6044702,17.78479,3.45384,0.3377908,-0.3244041,0.1680969,352.6716,51.20418,326.4771,0,0
2018/07/11 - 02:41:43.6490926,2.034691,0.00779409,-0.02937724,-0.03445012,0.4715794,17.21395,3.233623,0.3262503,-0.3251117,0.174668,352.8422,48.77415,327.1739,0,0
2018/07/11 - 02:41:43.6710335,2.05707,0.007437266,-0.02939869,-0.03527474,0.7145509,16.97818,3.355802,0.3097528,-0.3270291,0.1843164,353.722,44.37447,328.4498,0,0
2018/07/11 - 02:41:43.6929763,2.078819,0.00712537,-0.02935935,-0.0361103,0.8674529,16.76147,3.443441,0.2897367,-0.3288504,0.19505,354.5688,38.65178,331.1136,0,0
2018/07/11 - 02:41:43.7179305,2.101364,0.006941836,-0.02914046,-0.03683214,0.737886,16.44729,3.346524,0.2642885,-0.3308983,0.2059158,355.0415,30.38731,335.0579,0,0
2018/07/11 - 02:41:43.7378547,2.125497,0.006728202,-0.02901052,-0.03738352,0.5845394,16.15485,3.209796,0.2360329,-0.3336335,0.2149903,355.4866,21.09401,338.3351,0,0
2018/07/11 - 02:41:43.7607934,2.145999,0.006370697,-0.02898755,-0.03779035,0.6610954,15.98117,2.928273,0.2045181,-0.3372703,0.2217484,356.9398,10.36523,341.9909,0,0
2018/07/11 - 02:41:43.7817375,2.16864,0.005987737,-0.02913463,-0.03817892,0.8483906,15.72552,3.08743,0.1751972,-0.3405879,0.2219343,357.4886,0.3092791,344.8708,0,0
2018/07/11 - 02:41:43.8026820,2.189912,0.005399249,-0.02923984,-0.03836646,0.9100159,15.35056,3.039758,0.1517873,-0.3423467,0.2178517,355.9895,353.388,346.9086,0,0
2018/07/11 - 02:41:43.8256383,2.210839,0.00488123,-0.02910721,-0.03832823,0.896193,15.18223,2.946895,0.132662,-0.3438681,0.2142318,354.9295,349.4708,350.1224,0,0
2018/07/11 - 02:41:43.8475885,2.233224,0.004447895,-0.02907294,-0.03821284,0.96936,14.90317,2.784806,0.1177118,-0.3453054,0.2110671,354.4523,346.7186,353.1986,0,0
2018/07/11 - 02:41:43.8705007,2.254737,0.004116056,-0.02913654,-0.03832072,1.324139,14.65076,2.663144,0.1081121,-0.3459009,0.2081246,353.6998,344.2255,353.9518,0,0
2018/07/11 - 02:41:43.8924638,2.278173,0.003696907,-0.02919779,-0.03836217,1.43445,14.52281,2.565594,0.10195,-0.3461677,0.2066536,353.7574,342.4501,353.6678,0,0
2018/07/11 - 02:41:43.9159398,2.300308,0.003582366,-0.02901981,-0.0383852,1.356443,14.34846,2.479076,0.09929244,-0.3461528,0.2066918,354.2718,341.6646,352.6578,0,0
2018/07/11 - 02:41:43.9388793,2.323453,0.00319093,-0.02895973,-0.03839552,1.409401,14.10004,2.398126,0.09736087,-0.3462546,0.2072148,354.5977,341.6558,352.2477,0,0
2018/07/11 - 02:41:43.9608196,2.347145,0.002772381,-0.02895278,-0.0383672,1.438514,13.80992,2.407605,0.09798845,-0.3459916,0.2080736,354.4199,342.4434,352.5483,0,0
2018/07/11 - 02:41:43.9767783,2.368387,0.002390699,-0.02893098,-0.03825493,1.365966,13.5314,2.349167,0.09959599,-0.3457094,0.208473,354.1167,343.158,352.9046,0,0
2018/07/11 - 02:41:43.9927347,2.384365,0.002150751,-0.02886543,-0.03818939,1.400377,13.34014,2.354059,0.1016798,-0.3453009,0.2089409,353.8606,343.7518,352.8474,0,0
2018/07/11 - 02:41:44.0096902,2.400602,0.001696266,-0.02889548,-0.03786042,1.387837,13.05744,2.28843,0.1042445,-0.3448669,0.2097086,353.7909,344.4731,352.2627,0,0
2018/07/11 - 02:41:44.0263091,2.41732,0.001583156,-0.02893485,-0.03757947,1.426344,12.94461,2.316148,0.1086636,-0.34432,0.2113019,353.8073,345.7567,351.2544,0,0
2018/07/11 - 02:41:44.0432636,2.434337,0.001282261,-0.02907672,-0.03724224,1.579277,12.73484,2.258417,0.112086,-0.344307,0.2124961,354.1351,346.7536,350.6302,0,0
2018/07/11 - 02:41:44.0592206,2.451796,0.001182991,-0.02910751,-0.03704549,1.659679,12.68731,2.223856,0.1180712,-0.3441564,0.2144637,354.3426,348.897,349.7581,0,0
2018/07/11 - 02:41:44.0811618,2.467511,0.001014184,-0.02914378,-0.03672585,1.768879,12.61721,2.164903,0.1221412,-0.3441813,0.2150996,354.0515,350.5184,349.6227,0,0
2018/07/11 - 02:41:44.0971378,2.488645,0.001003444,-0.029398,-0.03677962,1.821561,12.47659,2.105072,0.1302637,-0.3440368,0.2164753,353.5306,353.8526,349.1699,0,0
2018/07/11 - 02:41:44.1160687,2.505046,0.0008276179,-0.02954022,-0.03656726,1.891289,12.37575,2.023545,0.150355,-0.3432707,0.220665,352.5992,3.217664,347.1426,0,0
2018/07/11 - 02:41:44.1380090,2.523859,0.0007615238,-0.02951101,-0.0364107,1.894109,12.41267,1.997904,0.1574549,-0.3437711,0.221443,352.5473,6.982609,346.8619,0,0
2018/07/11 - 02:41:44.1609610,2.54571,0.0007965928,-0.02951518,-0.03633063,1.908929,12.49997,2.057436,0.1712052,-0.3437862,0.2216593,351.361,13.77263,345.9428,0,0
2018/07/11 - 02:41:44.1828891,2.569368,0.0007654205,-0.0295251,-0.03620362,1.894622,12.53837,2.084467,0.1845802,-0.3435211,0.2201629,349.0236,21.39159,345.1116,0,0
2018/07/11 - 02:41:44.2068267,2.590338,0.000399027,-0.02957336,-0.03588148,1.834444,12.23884,2.097411,0.1957086,-0.3440154,0.2180073,347.5168,28.33176,345.6016,0,0
2018/07/11 - 02:41:44.2287667,2.614345,-1.303852E-05,-0.02985202,-0.03567153,1.961702,11.69382,1.764414,0.2058137,-0.3434567,0.2144118,346.9405,33.70932,344.5227,0,0
2018/07/11 - 02:41:44.2517267,2.63606,4.824251E-05,-0.02984695,-0.03567088,1.985522,11.72008,1.685414,0.2124807,-0.3425267,0.2103375,346.8691,36.09864,342.5074,0,0
2018/07/11 - 02:41:44.2726487,2.658969,0.0002558567,-0.02977841,-0.03567728,1.923684,11.83807,1.758622,0.2151069,-0.341785,0.2073473,347.2351,35.5118,340.7452,0,0
2018/07/11 - 02:41:44.2955874,2.679795,0.0004107617,-0.02980782,-0.03584094,1.904775,11.76716,1.766579,0.2150762,-0.341556,0.2057204,347.2213,34.51998,340.3094,0,0
2018/07/11 - 02:41:44.3195236,2.703543,0.0005941764,-0.02998967,-0.03634271,1.924013,11.42151,1.684038,0.2130997,-0.341353,0.2050439,347.2448,34.28889,340.4679,0,0
2018/07/11 - 02:41:44.3404678,2.727444,0.0008206367,-0.03002794,-0.03679456,2.031553,11.26455,1.499527,0.2079646,-0.3417157,0.2059208,347.1629,32.79066,341.4923,0,0
2018/07/11 - 02:41:44.3594168,2.747543,0.001039866,-0.03004313,-0.03679814,1.994765,11.35569,1.54355,0.2006538,-0.342848,0.2083778,347.9585,29.71308,343.1097,0,0
2018/07/11 - 02:41:44.3813582,2.767545,0.001367524,-0.0300604,-0.03711189,2.022128,11.3919,1.579137,0.1888607,-0.3451299,0.2123017,349.7429,23.28257,344.871,0,0
2018/07/11 - 02:41:44.4003076,2.789465,0.001740903,-0.03009034,-0.03762208,2.029079,11.30027,1.608228,0.1728424,-0.3482742,0.2159306,351.7363,14.51584,347.3941,0,0
2018/07/11 - 02:41:44.4252411,2.808604,0.002101541,-0.03008951,-0.03894273,2.142966,10.62039,1.261905,0.1560651,-0.3514848,0.2167963,353.2311,5.755103,348.7556,0,0
2018/07/11 - 02:41:44.4471819,2.832963,0.002119442,-0.03003089,-0.03927352,2.226814,10.28521,0.9366199,0.1415907,-0.3531866,0.2138991,352.5143,0.1152231,350.7555,0,0
2018/07/11 - 02:41:44.4691234,2.855423,0.002024572,-0.03001361,-0.03951332,2.197422,10.20831,0.6837763,0.1285114,-0.3546321,0.2105055,350.466,358.221,355.571,0,0
2018/07/11 - 02:41:44.4900675,2.876583,0.002100773,-0.0299026,-0.03951775,2.182531,10.18344,0.7097619,0.1160372,-0.3569047,0.2065817,348.8899,355.199,2.111017,0,0
2018/07/11 - 02:41:44.5130056,2.898369,0.002108713,-0.0298706,-0.03940242,2.114842,10.15009,0.7209039,0.1092695,-0.3571309,0.2022555,346.9083,351.7529,3.585011,0,0
2018/07/11 - 02:41:44.5369433,2.921503,0.00206715,-0.0298737,-0.03965322,2.08634,9.953987,0.6175594,0.1087834,-0.3558972,0.2003641,346.7798,349.7113,0.05934812,0,0
2018/07/11 - 02:41:44.5588833,2.945174,0.002028763,-0.02995295,-0.03975727,2.040796,9.808617,0.6214799,0.1113525,-0.3549434,0.2022372,347.7553,350.6588,356.0302,0,0
2018/07/11 - 02:41:44.5818214,2.966224,0.001760427,-0.02996449,-0.03990041,1.993018,9.576316,0.5190902,0.1146253,-0.3552865,0.2058888,349.0632,353.2788,354.731,0,0
2018/07/11 - 02:41:44.6047603,2.989579,0.00144437,-0.029913,-0.0399407,1.949258,9.25017,0.4181745,0.1175671,-0.3559811,0.2086741,349.2714,355.5097,355.0736,0,0
