Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01101766,-0.003716886,-0.01125626,0.008872064,8.1099,0.7153705,4.151803,0.02593683,-0.6315258,0.1079575,345.0917,345.692,30.52055
0.02230667,-0.003939513,-0.01117004,0.008680067,8.040361,0.6879336,4.160315,0.02567366,-0.6311457,0.1075577,344.1184,345.8078,30.48067
0.03320344,-0.004082425,-0.01111553,0.008584023,8.032454,0.6977676,4.150525,0.02532088,-0.6307234,0.1073964,343.1837,346.0943,30.88642
0.04390849,-0.004234386,-0.0110282,0.008416248,8.015964,0.689716,4.16043,0.02501637,-0.6301664,0.1077074,342.4131,346.665,31.37941
0.05578431,-0.004421997,-0.01095237,0.008250722,7.992,0.7042996,4.137299,0.02469772,-0.6296454,0.1078416,341.9537,347.0505,31.57417
0.06675134,-0.00452866,-0.01088923,0.008097096,7.971944,0.6912719,4.150808,0.02442316,-0.6291797,0.1081252,341.6971,347.5446,31.54178
0.07763588,-0.004766782,-0.01075391,0.007762606,7.877409,0.6920012,4.148918,0.0241366,-0.628881,0.1084425,341.769,347.9739,31.4712
0.08866008,-0.004902709,-0.01062578,0.007554373,7.831362,0.6809556,4.156045,0.02396987,-0.6288315,0.1083165,342.3054,348.1661,31.44831
0.1001192,-0.005007044,-0.01052673,0.007482045,7.854287,0.7018902,4.150258,0.02398938,-0.6288205,0.1082341,343.0141,348.1676,31.39559
0.1119387,-0.005140142,-0.01040201,0.007307115,7.822958,0.7110624,4.179929,0.02353164,-0.6289191,0.1088913,343.8513,348.0064,30.92193
0.1219116,-0.005298353,-0.01024366,0.007059652,7.754735,0.6844097,4.174689,0.02316241,-0.6294246,0.1083439,344.4194,346.76,30.97367
0.1327432,-0.005472887,-0.01011231,0.006805719,7.689595,0.6685114,4.195794,0.02321684,-0.6295588,0.1083993,345.3755,345.8857,31.04813
0.1438431,-0.005600539,-0.01000173,0.006614591,7.651781,0.6399644,4.180624,0.02341746,-0.629263,0.1088472,345.5676,346.5775,30.85246
0.1547652,-0.005723588,-0.009933478,0.006467864,7.642997,0.651301,4.193168,0.0236449,-0.6288596,0.1090876,345.1174,347.2339,30.86344
0.1665403,-0.005831138,-0.009861673,0.006258553,7.613295,0.638957,4.201883,0.0239421,-0.6283109,0.1093278,344.8161,347.4977,30.66452
0.1773034,-0.005920082,-0.00981883,0.006131207,7.604308,0.6481881,4.195532,0.02422469,-0.6279172,0.1096593,344.9189,347.7545,30.35993
0.1884533,-0.006010552,-0.009744255,0.005932677,7.595351,0.6383157,4.18563,0.02446061,-0.6276708,0.1100252,345.1631,348.0913,30.13652
0.1994988,-0.006156665,-0.009626638,0.005661364,7.55073,0.6521839,4.182466,0.02469125,-0.627517,0.1103004,345.425,348.3058,29.93408
0.2106297,-0.006257284,-0.009517131,0.005464696,7.532603,0.6603494,4.183837,0.02491948,-0.6275679,0.110527,345.7413,348.4158,29.76165
0.2222302,-0.006463022,-0.009372626,0.00513588,7.42057,0.6784459,4.172948,0.02513401,-0.6277321,0.1106976,345.9933,348.3964,29.65468
0.2327643,-0.006522623,-0.009270131,0.004999978,7.43459,0.6706061,4.190764,0.02532938,-0.6279055,0.1108443,346.1295,348.4304,29.60326
0.2442592,-0.006563469,-0.009220766,0.004911854,7.443947,0.6616516,4.181358,0.02549029,-0.6280754,0.111009,346.2206,348.5313,29.66213
0.2556404,-0.006724447,-0.009101861,0.004599279,7.400402,0.6889582,4.23513,0.02563527,-0.6281595,0.1111407,346.2503,348.6372,29.73524
0.2673282,-0.006846122,-0.009035209,0.004374775,7.363866,0.708352,4.238436,0.02578665,-0.6280164,0.1111503,346.1713,348.7792,29.62857
0.2776163,-0.00691301,-0.008959291,0.004156396,7.348339,0.7190219,4.277656,0.0259608,-0.6278276,0.1111851,346.1672,348.9215,29.47484
0.2883407,-0.006965779,-0.008907593,0.004001655,7.331163,0.7237965,4.275791,0.02617349,-0.627525,0.1112605,346.2238,349.0906,29.23207
0.2994451,-0.00709471,-0.008821517,0.003773709,7.286788,0.7580162,4.268796,0.02644075,-0.6272098,0.111369,346.2968,349.3181,28.98018
0.3105389,-0.007178418,-0.008726596,0.003555254,7.246161,0.7554602,4.273994,0.0267886,-0.6268558,0.1115113,346.4152,349.6246,28.68979
0.3220902,-0.007245343,-0.008646819,0.003422696,7.25042,0.7787122,4.296585,0.0270641,-0.62668,0.1116641,346.7648,349.954,28.49493
0.3333619,-0.00732246,-0.008568449,0.003218499,7.197612,0.7539201,4.29586,0.02724689,-0.6265948,0.1117418,347.1307,350.1577,28.34018
0.343894,-0.007414497,-0.008511557,0.003039118,7.147864,0.7542616,4.303496,0.02742255,-0.6265464,0.1118024,347.5278,350.2424,28.14507
0.3552655,-0.007425662,-0.008460608,0.002944619,7.160232,0.7297581,4.293108,0.02760779,-0.6265453,0.1118888,347.8128,350.3078,27.9808
0.3663355,-0.007484592,-0.008365425,0.002797281,7.145716,0.7088388,4.273098,0.02782727,-0.6265726,0.1120552,348.0499,350.4498,27.80748
0.3773912,-0.0075867,-0.008256446,0.0025916,7.084424,0.6935723,4.262904,0.0280869,-0.6265478,0.1122967,348.1925,350.721,27.59937
0.3884151,-0.007664084,-0.008116607,0.002419538,7.071444,0.6719441,4.221161,0.02837718,-0.6263521,0.112596,348.1925,351.1043,27.3554
0.4000281,-0.007777892,-0.007938424,0.002170623,6.993176,0.6163746,4.160775,0.02870243,-0.6259591,0.112819,348.0509,351.508,27.05712
0.4112662,-0.007846165,-0.007837695,0.002033822,6.947056,0.6076123,4.15247,0.02908018,-0.6254438,0.1130931,347.7998,352.0875,26.52419
0.4219161,-0.007897984,-0.007743028,0.001896195,6.910139,0.599044,4.172109,0.02940634,-0.624958,0.1135122,347.7881,352.7762,25.83436
0.432911,-0.007900421,-0.00761543,0.001732198,6.905306,0.541087,4.177451,0.02967715,-0.6246922,0.1139157,348.0475,353.2892,25.46783
0.4441084,-0.007990126,-0.007516888,0.001565302,6.828294,0.54057,4.184552,0.02985873,-0.6248001,0.1142855,348.6178,353.5644,25.41469
0.4553931,-0.008055261,-0.007390646,0.001402314,6.786786,0.5155022,4.138252,0.0300432,-0.6249545,0.1146236,349.043,353.7281,25.34055
0.4663889,-0.008070041,-0.007335078,0.00130051,6.760457,0.5084348,4.16636,0.03024632,-0.6254277,0.1147302,349.0943,353.7106,25.77558
0.4775502,-0.008104589,-0.007262491,0.001204266,6.734756,0.5167592,4.161387,0.03044059,-0.6260176,0.1146517,348.8761,353.58,26.58506
0.4888659,-0.008152399,-0.007155839,0.00104889,6.687135,0.5193058,4.154747,0.03056605,-0.6267612,0.1144749,348.1399,353.3195,27.78556
0.4994655,-0.008172234,-0.00708403,0.000922122,6.649972,0.5267007,4.158891,0.03066325,-0.6270953,0.1144629,347.6752,353.1053,28.3459
0.5105687,-0.008166421,-0.0070057,0.0008146752,6.680148,0.5167235,4.129784,0.0307249,-0.6271442,0.1143468,347.127,352.8774,28.45158
0.52244,-0.00818041,-0.006923688,0.0006443274,6.622559,0.5164771,4.148002,0.03085954,-0.6270348,0.1142028,346.5317,352.6712,28.20646
