Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.005261083,-0.06876136,-0.004731453,0.04434917,359.9093,7.541162,6.788258,-0.3219348,0.07113931,0.3306918,11.0963,312.1394,353.3626
0.0157585,-0.0685381,-0.003951949,0.04442453,0.04685673,7.473105,6.636381,-0.3216711,0.07120299,0.3304227,10.97609,312.0567,353.7185
0.02353862,-0.06836961,-0.003329636,0.04445349,0.150867,7.401037,6.513107,-0.3213478,0.07130051,0.3302407,10.8627,311.9172,353.8053
0.03177898,-0.06825043,-0.002739598,0.04446586,0.2452771,7.335732,6.406559,-0.320852,0.0714583,0.3300819,10.75175,311.7406,353.7332
0.03943082,-0.06819306,-0.002266327,0.04446023,0.3149827,7.287982,6.330063,-0.320161,0.07173293,0.3300064,10.60437,311.6991,353.5136
0.04740123,-0.06823564,-0.001890095,0.04446499,0.3646979,7.274164,6.284422,-0.3193251,0.07213264,0.3299721,10.30876,311.8331,353.2685
0.05483006,-0.06834514,-0.001633117,0.04447122,0.4007755,7.286116,6.283313,-0.318654,0.07266884,0.3299243,9.895736,312.0871,353.1223
0.06159699,-0.06849104,-0.001455497,0.04449004,0.4303108,7.310275,6.310232,-0.3180599,0.07322592,0.3297573,9.414146,312.2979,353.0802
0.06936859,-0.06867337,-0.001322293,0.0445208,0.4716089,7.348373,6.375367,-0.3173544,0.07390939,0.3293331,8.700849,312.4084,353.1283
0.07955568,-0.06895425,-0.001235127,0.04460359,0.5473136,7.423338,6.527041,-0.3166763,0.07461044,0.3287691,7.925847,312.3721,353.2018
0.0904388,-0.06925623,-0.001214805,0.04472966,0.6656859,7.519673,6.730097,-0.3156801,0.07569955,0.3275199,6.618011,312.1106,353.6105
0.1041519,-0.06964115,-0.0012241,0.04496824,0.8934312,7.674128,7.041945,-0.3150265,0.07630833,0.3261527,5.686195,311.757,354.4532
0.112859,-0.06987737,-0.001192063,0.04518402,1.077557,7.77616,7.24348,-0.314509,0.07633332,0.3245402,5.1722,311.6124,355.9641
0.1216924,-0.07005667,-0.001087189,0.04539308,1.271926,7.862875,7.407169,-0.3141723,0.07602766,0.3234113,5.061469,311.6815,357.2262
0.1296017,-0.07022967,-0.0008767933,0.04563931,1.488076,7.94995,7.552932,-0.3139065,0.0756164,0.3226739,5.126823,311.7979,358.1264
0.1379037,-0.07038601,-0.0004968946,0.04588903,1.726483,8.033686,7.680057,-0.3136368,0.07514253,0.3221318,5.199734,311.9165,358.7886
0.1449272,-0.0705083,-4.369067E-05,0.04611522,1.931447,8.092274,7.766716,-0.3133759,0.07478351,0.3218206,5.236138,311.9381,359.042
0.1527318,-0.07067471,0.0005884394,0.0463286,2.140919,8.151902,7.840673,-0.3131135,0.07441496,0.3216401,5.284306,311.8895,359.0813
0.1591603,-0.07084049,0.001181512,0.0465137,2.265517,8.182356,7.899579,-0.3129432,0.07407142,0.3217536,5.417519,311.7348,358.7607
0.1656097,-0.07104674,0.001859373,0.04669843,2.351659,8.197292,7.949924,-0.312853,0.07378944,0.321955,5.590083,311.6028,358.3962
0.1715256,-0.07123778,0.002464929,0.04686207,2.373471,8.189154,7.998458,-0.3127962,0.07342935,0.3223208,5.859762,311.4477,357.846
0.178639,-0.07148521,0.003223825,0.04704984,2.354992,8.156429,8.049407,-0.3127554,0.07306417,0.3227289,6.143245,311.3136,357.2763
0.1847688,-0.07172909,0.00385556,0.04723425,2.276625,8.114199,8.082409,-0.3126961,0.07272141,0.3231594,6.400084,311.2089,356.7264
0.1907543,-0.07197785,0.004478974,0.04742474,2.173503,8.055709,8.098858,-0.3126301,0.07239036,0.3235936,6.635426,311.1588,356.2383
0.1971956,-0.07228174,0.00513705,0.04766225,2.021904,7.980889,8.090095,-0.3125701,0.0720162,0.3240637,6.89705,311.1668,355.7941
0.203122,-0.07256844,0.005733978,0.0479069,1.862872,7.896294,8.06189,-0.3125508,0.07155973,0.3246059,7.212154,311.2376,355.3979
0.2089227,-0.07287034,0.006339794,0.04818848,1.688338,7.787648,8.002181,-0.3125844,0.07109735,0.3251266,7.547472,311.3593,355.1447
0.2153053,-0.07319625,0.006948723,0.04852381,1.491263,7.654567,7.912907,-0.3126687,0.07057681,0.3256881,7.951328,311.5117,354.9707
0.221393,-0.07352747,0.007552844,0.04889651,1.303337,7.499939,7.791383,-0.3128328,0.06993049,0.3263186,8.458565,311.6916,354.8891
0.2293304,-0.07397318,0.008351435,0.04946939,1.06004,7.261271,7.593231,-0.3131154,0.06924023,0.32691,8.984698,311.8639,354.9044
0.2369814,-0.07440631,0.009122026,0.05007262,0.8528621,7.007401,7.374372,-0.3135405,0.0682374,0.3275274,9.722536,311.9264,355.1431
0.2432406,-0.07478605,0.009783528,0.0506454,0.6945817,6.773217,7.164118,-0.3138602,0.06740893,0.3279472,10.26994,311.97,355.3819
0.2500092,-0.07519055,0.01047885,0.05131021,0.536465,6.506953,6.930186,-0.3141076,0.06666911,0.3282625,10.68561,312.0113,355.6475
0.256872,-0.0756304,0.01120935,0.05203989,0.3842653,6.22017,6.66797,-0.3143167,0.06593454,0.3285052,10.99502,312.0401,355.9442
0.2631286,-0.07604514,0.01189067,0.05277525,0.2435548,5.938945,6.426614,-0.3145181,0.06523047,0.3286913,11.23992,312.0012,356.2251
0.2701385,-0.07652371,0.01264668,0.05363819,0.08989368,5.621775,6.149374,-0.314717,0.06456838,0.3288073,11.41894,311.9149,356.5032
0.2775079,-0.07707024,0.01349585,0.05461024,359.918,5.261866,5.844753,-0.3149242,0.06388456,0.3288752,11.55225,311.7798,356.7982
0.2843215,-0.07757652,0.01425056,0.05551323,359.7527,4.934991,5.579381,-0.315136,0.0631363,0.3289044,11.7049,311.6144,357.116
0.2908927,-0.07812109,0.0150363,0.05644558,359.5737,4.597913,5.31707,-0.3152832,0.06260263,0.3288905,11.84223,311.477,357.3363
0.2964678,-0.07860003,0.01571114,0.05727105,359.4119,4.302219,5.104723,-0.3154455,0.06203486,0.3288679,12.02136,311.3118,357.5439
