Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.9993243,0,1,Peer hit peer's target,-0.3772646,0.02788978,-0.4436761,8.993983,21.67659,355.4242,0.209798,-0.3568316,0.4131124,336.7998,269.9835,347.1154
7.467386,1,1,User hit user's target,-0.3748347,0.01794894,-0.4198832,20.65409,21.14748,355.6105,-0.268648,-0.4149128,-0.2460063,37.353,23.95474,350.369
7.677794,1,2,Peer hit peer's target,-0.3767195,0.01976707,-0.4222242,19.47913,22.25608,355.9267,-0.2575249,-0.4080029,-0.2484285,33.84506,29.72113,351.5061
7.789738,1,3,Peer hit peer's target,-0.3775823,0.02700485,-0.425216,13.26689,26.19067,357.0933,-0.2519839,-0.3951891,-0.2500384,29.59459,32.21035,353.1407
8.444251,2,3,User hit user's target,-0.3687162,0.04158905,-0.4511974,358.2765,48.0513,358.8363,-0.2071415,-0.2787532,-0.3188226,345.2406,63.05797,351.3608
10.67761,2,4,Peer hit peer's target,-0.4016032,-0.01466676,-0.4666573,18.89857,21.43005,359.6514,-0.3020521,-0.4026284,-0.3499303,11.95777,38.86633,359.2372
10.98936,2,5,Peer hit peer's target,-0.3810889,-0.01183835,-0.4755988,15.50127,33.6811,357.8582,-0.2939766,-0.4080499,-0.3557005,12.85253,40.89093,359.2431
14.2783,3,5,User hit user's target,-0.3737462,-0.00621425,-0.5083109,11.94763,50.22643,356.9176,-0.2413816,-0.4159659,-0.4035714,9.130154,67.50821,354.8993
15.10104,2,5,User missed,-0.3822518,0.0002629503,-0.5058703,7.581618,39.22811,356.1352,-0.2941781,-0.4004911,-0.3717692,6.774382,39.2017,357.5982
15.45712,3,5,User hit user's target,-0.384316,0.00264646,-0.5129885,5.162001,40.70529,356.5981,-0.2866656,-0.3862189,-0.3776876,355.8116,42.40063,0.1381496
16.42316,2,5,User missed,-0.3840409,0.004227819,-0.5187776,1.587286,42.45971,356.5826,-0.2700567,-0.3884407,-0.3957038,352.8217,51.60543,358.5046
16.73441,3,5,User hit user's target,-0.3780213,-6.522983E-06,-0.5204231,5.533171,49.18948,356.2917,-0.2244913,-0.4170049,-0.4086745,8.121232,64.95991,356.2263
17.25686,3,6,Peer hit peer's target,-0.3809478,0.0005438837,-0.5123667,3.191362,46.64085,357.3274,-0.2523804,-0.4171044,-0.3934155,8.804616,58.31337,358.4115
18.63473,2,6,User missed,-0.3827347,-0.0009375004,-0.5059688,2.956074,42.06115,358.394,-0.2894773,-0.3784583,-0.3974916,344.0732,49.73862,357.0949
19.0126,1,7,User hit peer's target,-0.385439,-0.001217108,-0.5030023,2.595048,39.8371,358.6442,-0.3122231,-0.3844275,-0.3933448,344.122,37.65451,0.9189887
19.34563,1,8,Peer hit peer's target,-0.3908332,-0.001750389,-0.499221,2.885681,34.11972,358.8529,-0.3329587,-0.3896669,-0.3895592,347.5873,28.79571,1.896985
19.83434,1,7,Peer missed,-0.3902094,0.01868368,-0.4726054,354.5997,31.33669,0.7172225,-0.3254733,-0.396224,-0.3954678,350.5626,32.03957,2.321719
20.72398,2,6,Peer hit user's target,-0.3991564,0.0284985,-0.446265,340.4825,22.01652,0.3093948,-0.3279612,-0.4257607,-0.3642004,357.3636,30.23396,5.252759
21.26819,2,7,Peer hit peer's target,-0.3989083,0.02901714,-0.4443496,341.6711,19.63352,0.9684225,-0.3394299,-0.4752101,-0.3506879,351.4815,29.59491,3.642143
23.64567,2,8,Peer hit peer's target,-0.4156356,0.04386548,-0.4239806,342.7766,14.63078,12.97415,-0.3402463,-0.4752091,-0.357207,343.7617,31.52235,2.11865
