Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/28 - 03:25:17.7087137,0.2114162,0.03595787,0.05010976,-0.03763113,328.9942,341.1009,357.9711,-0.03503409,-0.5239923,0.1953177,31.5508,327.1178,341.9012
2018/06/28 - 03:25:17.7186877,0.222369,0.03552438,0.05002484,-0.03745308,329.1881,340.6596,357.9098,-0.03716799,-0.5238065,0.1949873,31.52824,326.8415,341.9797
2018/06/28 - 03:25:17.7306545,0.2334808,0.03507034,0.04995381,-0.0371981,329.3386,340.2194,357.8816,-0.03930507,-0.523523,0.1946457,31.45618,326.5192,342.0121
2018/06/28 - 03:25:17.7406507,0.2446501,0.03451838,0.04988131,-0.03690491,329.5251,339.8137,357.8227,-0.04139994,-0.5232171,0.1942858,31.34505,326.1955,342.0393
2018/06/28 - 03:25:17.7525962,0.2546605,0.03402832,0.04973799,-0.03669499,329.769,339.367,357.853,-0.04341388,-0.5228685,0.1939167,31.24236,325.8704,342.0226
2018/06/28 - 03:25:17.7635672,0.2663557,0.03357938,0.04945828,-0.03669827,330.0028,338.9966,357.8612,-0.04539498,-0.5224722,0.1935975,31.17087,325.5482,341.9612
2018/06/28 - 03:25:17.7745371,0.2779237,0.03308232,0.04910959,-0.03662977,330.4391,338.6001,357.888,-0.04735576,-0.5220316,0.1933196,31.11937,325.2363,341.8915
2018/06/28 - 03:25:17.7855089,0.288274,0.03244536,0.04869296,-0.03630946,330.8849,338.1928,357.9106,-0.0493327,-0.5214606,0.1931246,31.0752,324.9845,341.8477
2018/06/28 - 03:25:17.7954813,0.2995312,0.0319633,0.04811493,-0.03624541,331.3969,337.7414,358.055,-0.05126974,-0.5208727,0.1928132,30.97525,324.7683,341.8649
2018/06/28 - 03:25:17.8084471,0.3102781,0.03142489,0.04772139,-0.0364006,332.1198,337.3792,358.11,-0.05314222,-0.5202835,0.1923306,30.81264,324.5508,341.9666
2018/06/28 - 03:25:17.8184214,0.3220338,0.03059354,0.04728655,-0.03581913,332.7062,336.9791,358.2617,-0.05504965,-0.5197002,0.1918049,30.64135,324.3653,342.1789
2018/06/28 - 03:25:17.8303882,0.3328336,0.02983274,0.04699665,-0.03550063,333.3332,336.6043,358.3248,-0.0569474,-0.5190706,0.1912092,30.44827,324.2272,342.5048
2018/06/28 - 03:25:17.8413589,0.3444682,0.02919947,0.04665937,-0.03531959,333.9547,336.2184,358.4461,-0.0588931,-0.5183333,0.1906971,30.21347,324.0772,342.8087
2018/06/28 - 03:25:17.8543292,0.3558621,0.0284269,0.04617067,-0.03499227,334.5669,335.8919,358.5624,-0.06078155,-0.5175586,0.1901307,29.94877,323.8842,343.085
2018/06/28 - 03:25:17.8623022,0.3678932,0.02764461,0.04555976,-0.03460123,335.2492,335.5642,358.6866,-0.06255432,-0.5168676,0.1894415,29.73963,323.666,343.3097
2018/06/28 - 03:25:17.8742710,0.3771664,0.02688404,0.04488596,-0.03418751,336.0809,335.231,358.8208,-0.06431782,-0.5162103,0.1887313,29.557,323.4337,343.5177
2018/06/28 - 03:25:17.8867257,0.3881508,0.02609863,0.04421408,-0.03382374,337.0674,334.9585,358.9485,-0.0659898,-0.5155816,0.187902,29.42023,323.2173,343.7764
2018/06/28 - 03:25:17.8967230,0.4002564,0.02526052,0.04354718,-0.03341779,338.0373,334.6715,359.031,-0.06762295,-0.5149632,0.1870964,29.32643,323,344.0037
2018/06/28 - 03:25:17.9076707,0.410877,0.0244256,0.04290975,-0.03311715,339.0443,334.4111,359.0854,-0.06918748,-0.5142941,0.1863661,29.23347,322.7998,344.1465
2018/06/28 - 03:25:17.9186633,0.4216904,0.02365171,0.04227855,-0.0329049,340.0948,334.1406,359.1277,-0.07077977,-0.5135402,0.185733,29.12482,322.5976,344.2744
2018/06/28 - 03:25:17.9306264,0.4331853,0.02278843,0.04162965,-0.03246592,341.0926,333.911,359.169,-0.07226457,-0.5126991,0.1851864,29.01653,322.4464,344.3162
2018/06/28 - 03:25:17.9405823,0.4441384,0.02193171,0.0410779,-0.03206863,342.1026,333.6669,359.1946,-0.07369266,-0.5118164,0.1846504,28.92686,322.3137,344.3383
2018/06/28 - 03:25:17.9525738,0.4552812,0.02102217,0.04056326,-0.03175828,343.0121,333.4716,359.197,-0.07513444,-0.511011,0.1840388,28.85816,322.127,344.3919
2018/06/28 - 03:25:17.9635434,0.4661773,0.0202019,0.04011929,-0.03138498,343.8944,333.2285,359.2574,-0.07653932,-0.5101951,0.1834211,28.82572,321.9228,344.4282
2018/06/28 - 03:25:17.9755162,0.4779948,0.0192989,0.03975372,-0.0307831,344.6624,333.0045,359.2297,-0.07786706,-0.5093467,0.1827026,28.72925,321.6884,344.4281
2018/06/28 - 03:25:17.9844651,0.4894164,0.01855103,0.03930691,-0.03045859,345.4335,332.7758,359.2849,-0.07912501,-0.5084856,0.1819477,28.57331,321.4235,344.4005
2018/06/28 - 03:25:17.9974295,0.4993492,0.0178038,0.03879316,-0.03021205,346.1404,332.5921,359.3337,-0.08034892,-0.5076161,0.1812502,28.41865,321.1898,344.3824
2018/06/28 - 03:25:18.0093977,0.5114454,0.01698035,0.03835879,-0.02985901,346.9499,332.3911,359.311,-0.08151055,-0.5067859,0.180584,28.29597,321.0331,344.4022
2018/06/28 - 03:25:18.0183770,0.5217784,0.01621693,0.03775374,-0.02939591,347.6201,332.1748,359.3311,-0.08266056,-0.5059932,0.1798683,28.14268,320.8691,344.4733
2018/06/28 - 03:25:18.0303424,0.5332665,0.01554572,0.03733576,-0.0292469,348.3675,331.9825,359.3283,-0.08374406,-0.5052224,0.1791136,27.97123,320.7302,344.5914
2018/06/28 - 03:25:18.0403253,0.5442873,0.01475296,0.03688947,-0.02899243,348.9434,331.8378,359.3172,-0.08480048,-0.5044488,0.1783703,27.7854,320.5793,344.72
2018/06/28 - 03:25:18.0522878,0.5550285,0.01399147,0.03668341,-0.02857334,349.5106,331.6595,359.2526,-0.08577881,-0.5037604,0.177571,27.57894,320.4119,344.8702
2018/06/28 - 03:25:18.0622559,0.5662265,0.01331716,0.03637529,-0.02838058,349.9884,331.5039,359.2241,-0.08669244,-0.5031533,0.1768069,27.4254,320.2985,345.058
2018/06/28 - 03:25:18.0752396,0.5772447,0.01272563,0.03597552,-0.0282807,350.4287,331.3492,359.2662,-0.08757618,-0.502553,0.1761649,27.31549,320.2125,345.2505
2018/06/28 - 03:25:18.0862200,0.5886549,0.01201705,0.0355571,-0.02790707,350.8434,331.2501,359.2267,-0.08833186,-0.5019976,0.1755279,27.1833,320.1325,345.3907
2018/06/28 - 03:25:18.0961872,0.5998363,0.01138507,0.03521305,-0.02778314,351.3753,331.1722,359.1835,-0.08903296,-0.501487,0.1748811,27.0183,319.9976,345.4584
2018/06/28 - 03:25:18.1081344,0.6103981,0.01092854,0.03479657,-0.02775794,351.8764,331.0489,359.1227,-0.08965584,-0.5011016,0.1743358,26.91522,319.846,345.4936
2018/06/28 - 03:25:18.1191267,0.6219618,0.01052997,0.03434746,-0.02774756,352.3336,330.9484,359.1089,-0.09023072,-0.5007592,0.1738677,26.89113,319.7652,345.5768
2018/06/28 - 03:25:18.1320919,0.6332204,0.01013198,0.03397017,-0.02782666,352.8444,330.8945,359.0309,-0.09059469,-0.5005122,0.1733156,26.89358,319.7847,345.668
2018/06/28 - 03:25:18.1410516,0.6456252,0.009747781,0.03357592,-0.02784201,353.363,330.837,359.0569,-0.09089122,-0.500259,0.1727713,26.87915,319.7764,345.7171
2018/06/28 - 03:25:18.1530139,0.6555182,0.009335146,0.03316556,-0.02786376,353.8789,330.8036,359.068,-0.09103764,-0.500124,0.1722187,26.89413,319.7011,345.676
2018/06/28 - 03:25:18.1629871,0.6665162,0.009002635,0.03260876,-0.02824206,354.4006,330.7718,359.0669,-0.09121116,-0.4999466,0.1717705,26.92374,319.6408,345.6377
2018/06/28 - 03:25:18.1739581,0.677075,0.008766628,0.0319552,-0.02859614,354.9264,330.7051,359.1115,-0.09134317,-0.4997111,0.1715235,26.95931,319.5984,345.622
2018/06/28 - 03:25:18.1869233,0.6879985,0.008375588,0.03149343,-0.02848661,355.4984,330.7255,359.1149,-0.0913263,-0.4995438,0.1714083,27.00436,319.5933,345.6194
2018/06/28 - 03:25:18.1959203,0.700231,0.008075343,0.03102342,-0.02837519,356.0244,330.676,359.1757,-0.0912599,-0.499267,0.1713234,27.05528,319.6012,345.5941
2018/06/28 - 03:25:18.2078865,0.710461,0.007629817,0.03068804,-0.02820235,356.6245,330.7411,359.1654,-0.0910904,-0.4990919,0.1711496,27.0428,319.6195,345.5571
2018/06/28 - 03:25:18.2178406,0.721335,0.00740956,0.03021227,-0.02839356,357.2024,330.6992,359.2526,-0.09085498,-0.4984879,0.1708328,27.0069,319.6565,345.5036
2018/06/28 - 03:25:18.2308050,0.7320585,0.007063128,0.02970405,-0.02870036,357.7703,330.7804,359.2891,-0.09058315,-0.4977062,0.1706915,26.96225,319.7143,345.5088
2018/06/28 - 03:25:18.2397815,0.7438939,0.006816352,0.02919004,-0.02880028,358.3725,330.7543,359.3499,-0.09029806,-0.4967533,0.1706826,26.92687,319.8037,345.571
2018/06/28 - 03:25:18.2527698,0.7545961,0.006396225,0.02873138,-0.02880461,358.9816,330.8662,359.3185,-0.08990368,-0.495499,0.1708327,26.8389,319.9805,345.6799
2018/06/28 - 03:25:18.2627202,0.7659559,0.006069487,0.02830425,-0.02861112,359.5925,330.9124,359.3907,-0.08946351,-0.4942371,0.1710031,26.69289,320.1871,345.7485
2018/06/28 - 03:25:18.2747089,0.7768649,0.005690863,0.02782677,-0.02826169,0.1003588,331.0055,359.4436,-0.08885502,-0.4926197,0.1711261,26.40488,320.3533,345.7159
2018/06/28 - 03:25:18.2846107,0.787998,0.005385891,0.02747423,-0.02798226,0.648494,331.0711,359.4576,-0.08821604,-0.490898,0.1711009,26.04063,320.3529,345.5919
2018/06/28 - 03:25:18.2965960,0.7989218,0.005105248,0.02715323,-0.02759911,1.043021,331.1711,359.5366,-0.08757141,-0.4889719,0.1710777,25.63939,320.2438,345.4892
2018/06/28 - 03:25:18.3085460,0.8104387,0.00487983,0.02702449,-0.02724382,1.512211,331.2348,359.5505,-0.08686088,-0.4866793,0.1711004,25.15496,320.189,345.5913
2018/06/28 - 03:25:18.3175222,0.8217431,0.004614018,0.02686602,-0.02677746,1.792945,331.3394,359.5376,-0.08588371,-0.4837906,0.1711656,24.4969,320.2794,345.9445
2018/06/28 - 03:25:18.3295081,0.8326054,0.004442202,0.02673721,-0.02647961,2.051046,331.4535,359.5276,-0.0847399,-0.4807074,0.1713865,23.63288,320.5286,346.374
2018/06/28 - 03:25:18.3404606,0.8429908,0.004291111,0.02665198,-0.02601363,2.220052,331.5989,359.5453,-0.08347317,-0.4774373,0.1718548,22.59815,320.8989,346.8236
2018/06/28 - 03:25:18.3514322,0.8547724,0.004217272,0.02663404,-0.02577909,2.483925,331.7341,359.4584,-0.08193798,-0.4739235,0.172411,21.35525,321.5047,347.4495
2018/06/28 - 03:25:18.3673886,0.8655019,0.004179951,0.02647618,-0.02553815,2.63573,331.9097,359.4238,-0.08034189,-0.4705475,0.172834,20.14791,322.1376,348.1716
2018/06/28 - 03:25:18.3753667,0.8766689,0.004066398,0.02636435,-0.02509467,2.774131,332.0963,359.4114,-0.07874799,-0.4671761,0.1733494,18.97569,322.7677,349.0747
2018/06/28 - 03:25:18.3873358,0.8891454,0.003990056,0.02616281,-0.02470116,2.96679,332.3014,359.4916,-0.07725592,-0.4639359,0.1739585,17.91852,323.2985,349.9735
2018/06/28 - 03:25:18.3963188,0.9008497,0.003914035,0.02592957,-0.02437952,3.229338,332.4072,359.5287,-0.07572777,-0.4608657,0.17461,16.98838,323.7836,350.8723
2018/06/28 - 03:25:18.4072821,0.9105353,0.003682824,0.02566959,-0.02410428,3.527295,332.5081,359.5052,-0.07418755,-0.4579535,0.1753267,16.21847,324.1978,351.6152
2018/06/28 - 03:25:18.4182517,0.920881,0.003408238,0.02529111,-0.0237945,3.8415,332.492,359.5175,-0.07255405,-0.455267,0.1761342,15.78621,324.4986,352.1034
2018/06/28 - 03:25:18.4292233,0.932504,0.00311656,0.0250899,-0.02361996,4.280402,332.4272,359.4731,-0.07088669,-0.4526821,0.1769463,15.52843,324.594,352.302
2018/06/28 - 03:25:18.4421877,0.9430722,0.002557909,0.02481382,-0.02318734,4.720981,332.3006,359.4744,-0.06919738,-0.4500355,0.1777038,15.34181,324.5479,352.291
2018/06/28 - 03:25:18.4531609,0.9564297,0.002129776,0.02454464,-0.02294011,5.175528,332.1271,359.4929,-0.06743433,-0.4471705,0.1782017,15.14044,324.2285,351.8699
2018/06/28 - 03:25:18.4641521,0.9671404,0.001514671,0.02431037,-0.02265079,5.644356,331.8545,359.4407,-0.06581079,-0.4441383,0.1782358,14.73422,323.4748,351.3044
2018/06/28 - 03:25:18.4741042,0.9782664,0.0009567421,0.02411782,-0.02252974,6.096117,331.5924,359.4487,-0.06457037,-0.4410972,0.1773149,14.23538,321.8139,350.7344
2018/06/28 - 03:25:18.4840757,0.988059,0.0002310593,0.02386597,-0.02244384,6.419335,331.1448,359.4416,-0.06373239,-0.4381081,0.1761583,13.86654,320.0396,350.4755
2018/06/28 - 03:25:18.4970634,0.9984375,-0.0004566424,0.02370195,-0.02244434,6.684781,330.4941,359.6228,-0.06326576,-0.4351698,0.1748822,13.78251,318.2627,350.2586
2018/06/28 - 03:25:18.5070343,1.010262,-0.001187675,0.02377054,-0.02274809,6.920207,329.6762,359.7807,-0.063333,-0.4322269,0.1734897,14.0107,316.4252,349.6344
2018/06/28 - 03:25:18.5169884,1.021083,-0.001999943,0.02410277,-0.02319823,7.112181,328.6906,0.008863346,-0.06375935,-0.4292096,0.1721607,14.25918,314.3676,348.4649
2018/06/28 - 03:25:18.5289785,1.031789,-0.002983401,0.02487981,-0.02368602,7.229688,327.3681,0.1168203,-0.06491376,-0.4261144,0.1704725,14.56709,311.7783,346.8093
2018/06/28 - 03:25:18.5399279,1.042876,-0.00406604,0.02560188,-0.02407778,7.090273,325.9088,0.1908625,-0.06659447,-0.4227326,0.1683759,14.64149,309.2959,345.4353
2018/06/28 - 03:25:18.5518950,1.054223,-0.00523181,0.02629273,-0.02446224,6.871658,324.4877,0.2161829,-0.06849525,-0.419126,0.1658275,14.38805,307.2179,344.7372
2018/06/28 - 03:25:18.5618691,1.065244,-0.006323007,0.02700106,-0.025097,6.563143,322.8769,0.127525,-0.07109482,-0.4151841,0.1625093,13.82965,305.5388,344.9735
2018/06/28 - 03:25:18.5738362,1.076293,-0.007274613,0.02752204,-0.02589154,6.135551,321.245,0.09627212,-0.07424599,-0.4111395,0.1586528,13.11811,304.0628,346.0048
2018/06/28 - 03:25:18.5838099,1.087425,-0.008142484,0.02813477,-0.02685193,5.747346,319.4645,0.05132456,-0.07756084,-0.4070542,0.1546835,12.3324,302.7038,347.3591
2018/06/28 - 03:25:18.5967760,1.098851,-0.008931084,0.02873661,-0.02794755,5.383476,317.6747,359.9896,-0.08129618,-0.402897,0.1503871,11.33013,301.576,349.0911
2018/06/28 - 03:25:18.6067793,1.110669,-0.009512728,0.02931367,-0.02914095,5.011577,315.7703,0.0103973,-0.08502499,-0.3988831,0.1460401,10.40735,300.2981,350.5577
2018/06/28 - 03:25:18.6167215,1.120918,-0.009963557,0.02987524,-0.03050891,4.55117,313.716,359.9786,-0.08902436,-0.395068,0.1415201,9.600229,298.8616,351.797
2018/06/28 - 03:25:18.6286900,1.131699,-0.0103808,0.03038424,-0.03189063,4.044074,311.7028,0.02312911,-0.09304474,-0.3915321,0.1370932,8.991605,297.2398,352.7354
2018/06/28 - 03:25:18.6386629,1.142733,-0.01052603,0.0308239,-0.03377296,3.464218,309.5815,359.9443,-0.09738477,-0.3881317,0.1328902,8.571664,295.5238,353.4494
2018/06/28 - 03:25:18.6516509,1.153638,-0.01045925,0.03127787,-0.03583845,2.941837,307.4176,359.8377,-0.1018039,-0.3846308,0.1292264,8.11765,293.9637,354.0866
2018/06/28 - 03:25:18.6626179,1.164869,-0.01019429,0.03156416,-0.03781816,2.473079,305.2887,359.7536,-0.1062895,-0.381132,0.1258766,7.533774,292.639,354.5657
2018/06/28 - 03:25:18.6745844,1.176976,-0.009658495,0.03170077,-0.03993974,2.052133,303.1693,359.64,-0.1105754,-0.3777963,0.1227177,6.828434,291.605,354.9607
2018/06/28 - 03:25:18.6845402,1.187785,-0.008993229,0.03189872,-0.04207782,1.795653,301.0847,359.583,-0.1148601,-0.3746062,0.1195862,6.162077,290.7126,355.3608
2018/06/28 - 03:25:18.6965256,1.199049,-0.008105107,0.03194203,-0.04408025,1.517501,299.0198,359.5486,-0.1193273,-0.3717199,0.1168264,5.653864,290.0597,355.6719
2018/06/28 - 03:25:18.7074778,1.210092,-0.007169994,0.0320256,-0.04595338,1.233704,297.0154,359.5429,-0.1238055,-0.3690657,0.1140695,5.308092,289.4085,355.9745
2018/06/28 - 03:25:18.7174518,1.22132,-0.006216394,0.0323077,-0.04777054,1.016726,294.9844,359.4707,-0.1283922,-0.3667825,0.1115406,5.205403,288.8671,356.1786
2018/06/28 - 03:25:18.7304173,1.232371,-0.00517789,0.03250207,-0.0493705,0.7679349,293.0421,359.4567,-0.1328997,-0.3648576,0.1089978,5.268258,288.3304,356.3439
2018/06/28 - 03:25:18.7403908,1.243858,-0.004147748,0.03267585,-0.05115267,0.5491558,291.2152,359.3731,-0.137451,-0.3629916,0.1064046,5.379149,287.6895,356.4579
2018/06/28 - 03:25:18.7533560,1.254815,-0.00294249,0.03284664,-0.05255323,0.4998299,289.4278,359.2239,-0.141769,-0.3612414,0.1037838,5.433691,286.9711,356.4689
2018/06/28 - 03:25:18.7633292,1.267371,-0.001781248,0.03304081,-0.05401197,0.4744067,287.7301,359.1006,-0.1457824,-0.3594773,0.1008231,5.311727,286.2334,356.5007
2018/06/28 - 03:25:18.7742993,1.278449,-0.0003972324,0.03321818,-0.05577171,0.5397307,286.1511,358.9948,-0.1495195,-0.3579041,0.09773353,5.167401,285.4283,356.4979
2018/06/28 - 03:25:18.7842733,1.288259,0.000952869,0.0333156,-0.05742186,0.5493024,284.6313,358.8773,-0.1531837,-0.3565188,0.0947115,5.13135,284.5992,356.4888
2018/06/28 - 03:25:18.7972377,1.298905,0.002175342,0.03344796,-0.05877239,0.5749171,283.3129,358.8076,-0.1567496,-0.3554065,0.09159621,5.193854,283.7586,356.515
2018/06/28 - 03:25:18.8072114,1.311058,0.003354615,0.03370626,-0.06007252,0.5672185,282.12,358.6219,-0.1601119,-0.3546946,0.08848481,5.450676,283.0424,356.7288
2018/06/28 - 03:25:18.8171957,1.321426,0.004531537,0.03400872,-0.06129141,0.4237499,280.894,358.5469,-0.1633855,-0.3541092,0.08529328,5.739562,282.4054,357.1282
2018/06/28 - 03:25:18.8291531,1.332231,0.005664728,0.03446323,-0.06258394,0.2134123,279.8193,358.4654,-0.1661543,-0.3538361,0.08161832,5.897208,281.4456,357.8908
2018/06/28 - 03:25:18.8401529,1.342965,0.006812978,0.03499339,-0.06378908,359.7767,278.7393,358.3884,-0.1689978,-0.3537357,0.0781259,6.185373,280.55,358.7578
2018/06/28 - 03:25:18.8530888,1.354552,0.00800123,0.03560299,-0.06499874,359.3064,277.7947,358.3806,-0.171667,-0.3539814,0.07486378,6.747503,280.1632,359.8594
2018/06/28 - 03:25:18.8630850,1.366616,0.009275045,0.03616963,-0.06625769,358.8315,276.8408,358.3894,-0.1739326,-0.3538027,0.07207174,7.142369,280.0808,0.7433618
2018/06/28 - 03:25:18.8750302,1.376934,0.01050131,0.03679129,-0.06718047,358.3897,275.9548,358.3998,-0.1759909,-0.3533079,0.06949094,7.203915,280.0944,1.182195
2018/06/28 - 03:25:18.8869993,1.38848,0.01185445,0.03731393,-0.06824138,358.0153,275.0645,358.3813,-0.1778336,-0.3526502,0.06695468,7.131676,279.8465,1.437189
2018/06/28 - 03:25:18.8959917,1.400272,0.01326397,0.0376676,-0.0695653,357.5995,274.211,358.4333,-0.179485,-0.3518317,0.06455781,7.012841,279.4161,1.214452
2018/06/28 - 03:25:18.9069451,1.409987,0.01484242,0.03808394,-0.07083126,357.3438,273.4245,358.4289,-0.1811511,-0.3510826,0.06218579,7.114312,278.8343,0.8024056
2018/06/28 - 03:25:18.9179152,1.42102,0.01630886,0.03835258,-0.07188921,356.9994,272.7007,358.5882,-0.1827791,-0.3504375,0.05965912,7.39583,278.0623,0.1137293
2018/06/28 - 03:25:18.9298840,1.432456,0.01772795,0.03863869,-0.07285772,356.6296,271.9594,358.7179,-0.1844328,-0.3498068,0.05675415,7.731654,277.1194,359.5454
2018/06/28 - 03:25:18.9408536,1.443775,0.01914061,0.03894944,-0.073889,356.2451,271.3109,358.7835,-0.1859584,-0.3490527,0.05349842,7.942787,276.0801,359.2541
2018/06/28 - 03:25:18.9538191,1.455664,0.02059145,0.03928276,-0.07505272,355.7783,270.6412,358.7935,-0.1870956,-0.3479148,0.04956182,7.671952,274.4976,359.2068
2018/06/28 - 03:25:18.9637920,1.466488,0.02208626,0.03962012,-0.07621282,355.2595,269.9677,358.9057,-0.1881002,-0.3465563,0.04571009,7.132338,273.1575,359.3448
2018/06/28 - 03:25:18.9747627,1.477735,0.02364046,0.04001023,-0.07737827,354.7476,269.3008,358.9223,-0.1887859,-0.344973,0.04156681,6.280057,271.8936,359.7847
2018/06/28 - 03:25:18.9867313,1.488422,0.02528775,0.04034308,-0.07860813,354.2143,268.6375,358.9373,-0.1894484,-0.3432325,0.03729533,5.399128,270.5812,0.339502
2018/06/28 - 03:25:18.9977025,1.50058,0.02710647,0.04074015,-0.0798241,353.7795,267.9226,358.994,-0.1901532,-0.3413993,0.03308667,4.539779,269.2479,0.8712211
2018/06/28 - 03:25:19.0086718,1.511828,0.02898426,0.04108905,-0.08099334,353.3421,267.1997,359.0644,-0.1909439,-0.3394222,0.02897574,3.685569,268.0063,1.383913
2018/06/28 - 03:25:19.0186464,1.522484,0.03090223,0.04150675,-0.08223153,352.9042,266.5189,359.0843,-0.1918885,-0.3371534,0.02502627,2.848105,266.9804,1.898862
2018/06/28 - 03:25:19.0306141,1.533058,0.03285855,0.04207575,-0.0833042,352.3695,265.7735,359.1049,-0.1928548,-0.3344808,0.02122572,1.840906,266.2,2.377769
2018/06/28 - 03:25:19.0405870,1.544186,0.03478477,0.04272554,-0.08439656,351.692,264.9879,359.1008,-0.193758,-0.3316197,0.01754984,0.615077,265.4725,2.730368
2018/06/28 - 03:25:19.0535522,1.555109,0.03671064,0.04348881,-0.08535054,350.8663,264.167,359.1552,-0.19466,-0.3281354,0.01412983,359.044,264.9693,2.839937
2018/06/28 - 03:25:19.0645229,1.566867,0.03871059,0.04445282,-0.08601995,349.9825,263.3079,359.2268,-0.1956918,-0.3245463,0.01085638,357.6831,264.4062,2.77351
2018/06/28 - 03:25:19.0764912,1.578798,0.04077967,0.04543197,-0.08662164,349.0751,262.4352,359.2444,-0.1968731,-0.3208635,0.007668077,356.5323,263.8403,2.520124
2018/06/28 - 03:25:19.0874630,1.590408,0.04286826,0.04620989,-0.08732563,348.1123,261.5555,359.3217,-0.1980654,-0.3169851,0.004510123,355.4368,263.2817,2.060394
2018/06/28 - 03:25:19.0954394,1.600337,0.04522717,0.04705324,-0.08819766,347.2603,260.6862,359.3404,-0.1991954,-0.3129418,0.001352996,354.4449,262.6129,1.404786
2018/06/28 - 03:25:19.1094027,1.610474,0.04763407,0.04777616,-0.08905482,346.3578,259.7806,359.3647,-0.2002873,-0.3089245,-0.001873863,353.5406,261.8152,0.6387278
