2018/06/28 - 03:25:20.3633436,2.877217,1,2,User hit user's target,-4.780405,6.09346,0.808059
2018/06/28 - 03:25:21.7258824,4.233567,2,3,User hit user's target,3.111402,8.160163,1.510559
2018/06/28 - 03:25:22.9317281,5.442512,3,3,User hit user's target,-0.4103075,5.645391,-5.244531
2018/06/28 - 03:25:24.6991043,7.20974,4,3,User hit user's target,4.717201,4.564165,-2.168446
2018/06/28 - 03:25:29.1193864,11.63142,5,7,User hit user's target,-3.992023,3.834253,-1.845889
2018/06/28 - 03:25:30.5211464,13.03265,6,8,User hit user's target,1.402029,5.831937,4.758474
2018/06/28 - 03:25:31.7862639,14.29858,7,8,User hit user's target,-2.968147,5.557522,3.463137
2018/06/28 - 03:25:33.2219161,15.73394,8,9,User hit user's target,-4.01722,5.857511,2.221605
2018/06/28 - 03:25:34.0001965,16.51127,9,9,User hit user's target,-0.913635,3.185523,5.363125
2018/06/28 - 03:25:35.2795035,17.79026,10,8,User hit user's target,3.83847,8.120952,-1.131994
2018/06/28 - 03:25:36.2165899,18.72264,11,10,User hit user's target,4.841618,6.234227,-0.8893958
2018/06/28 - 03:25:37.9215373,20.43274,12,13,User hit user's target,-3.233895,4.623168,-3.715311
2018/06/28 - 03:25:38.9893214,21.49906,11,13,User missed, , , 
2018/06/28 - 03:25:40.0092091,22.52033,10,15,User missed, , , 
2018/06/28 - 03:25:40.6423490,23.15503,11,14,User hit user's target,2.946736,3.427359,-3.740823
2018/06/28 - 03:25:42.3893164,24.90039,12,12,User hit user's target,-1.025205,7.215591,-4.260074
2018/06/28 - 03:25:46.4989985,29.01082,13,13,User hit user's target,-4.29895,5.31069,0.3580333
2018/06/28 - 03:25:47.8123419,30.32383,14,13,User hit user's target,-3.315114,7.779095,2.507317
2018/06/28 - 03:25:48.6798540,31.19035,15,13,User hit user's target,-2.566385,7.54868,-1.898731
2018/06/28 - 03:25:49.9571081,32.4684,14,16,User missed, , , 
2018/06/28 - 03:25:50.6117929,33.12287,15,17,User hit user's target,-2.275031,6.718212,-4.485665
2018/06/28 - 03:25:51.3223444,33.83419,16,18,User hit user's target,-3.504856,4.604699,-4.522155
2018/06/28 - 03:25:54.2013591,36.71216,17,21,User hit user's target,-3.08842,8.729656,-2.36715
2018/06/28 - 03:25:56.9430034,39.45499,18,21,User hit user's target,0.2851121,4.151483,-5.041144
2018/06/28 - 03:25:57.4341501,39.94456,19,21,User hit user's target,1.057,4.140661,-4.82644
2018/06/28 - 03:25:59.4687499,41.97996,18,21,User missed, , , 
2018/06/28 - 03:26:00.1897493,42.70077,17,21,User missed, , , 
2018/06/28 - 03:26:00.4919460,43.00272,16,22,User missed, , , 
2018/06/28 - 03:26:01.2110219,43.72216,17,22,User hit user's target,2.901408,2.949812,3.167991
2018/06/28 - 03:26:02.8908956,45.40131,18,21,User hit user's target,-3.438876,4.140817,-3.879556
2018/06/28 - 03:26:03.7123640,46.22268,19,21,User hit user's target,-4.767925,5.30944,-1.064042
2018/06/28 - 03:26:05.0751460,47.58606,18,22,User missed, , , 
2018/06/28 - 03:26:05.7643546,48.27565,19,21,User hit user's target,2.742371,2.528352,-2.710499
2018/06/28 - 03:26:07.1126949,49.6226,20,20,User hit user's target,-4.36346,7.763464,-1.43284
2018/06/28 - 03:26:08.2135654,50.72448,21,20,User hit user's target,-1.260769,1.861739,-4.273669
2018/06/28 - 03:26:09.0367399,51.54694,22,21,User hit user's target,0.09717872,8.021526,-4.020176
2018/06/28 - 03:26:11.3534899,53.86427,23,23,User hit user's target,1.174203,3.485636,4.618217
2018/06/28 - 03:26:13.7991210,56.31105,24,25,User hit user's target,4.122893,4.479062,-2.44188
2018/06/28 - 03:26:15.5568569,58.06807,25,25,User hit user's target,-3.554309,7.179877,0.5450855
2018/06/28 - 03:26:16.6900741,59.2007,26,29,User hit user's target,-4.350317,5.656303,1.777367
2018/06/28 - 03:26:20.6579118,63.16892,25,31,User missed, , , 
2018/06/28 - 03:26:21.2236817,63.73495,24,31,User missed, , , 
2018/06/28 - 03:26:22.0474799,64.55849,23,30,User missed, , , 
2018/06/28 - 03:26:23.4258136,65.93759,25,26,User hit user's target,-2.434546,7.991947,-2.57893
2018/06/28 - 03:26:24.9116205,67.42214,26,25,User hit user's target,4.442375,6.117968,-1.178287
2018/06/28 - 03:26:25.6887452,68.19972,27,25,User hit user's target,3.579841,2.834251,2.818914
2018/06/28 - 03:26:26.4108496,68.92236,28,25,User hit user's target,5.16681,7.198072,0.02707863
2018/06/28 - 03:26:27.6118120,70.12298,29,25,User hit user's target,-3.399941,6.758246,-4.00506
2018/06/28 - 03:26:29.4584647,71.87558,30,27,User hit user's target,3.608481,8.355344,-1.150716
2018/06/28 - 03:26:31.4258720,73.93534,31,31,User hit user's target,-4.687896,7.254892,-2.37853
2018/06/28 - 03:26:35.1455285,77.65692,31,32,User missed, , , 
2018/06/28 - 03:26:35.9591004,78.46909,32,32,User hit user's target,4.852535,4.090058,-0.1688201
2018/06/28 - 03:26:37.3674321,79.87872,33,32,User hit user's target,0.9882901,2.715916,4.145298
2018/06/28 - 03:26:40.8245557,83.33564,34,35,User hit user's target,0.7058014,6.286748,-4.195734
2018/06/28 - 03:26:43.4934197,86.00314,35,36,User hit user's target,-0.02105875,5.213265,5.505828
2018/06/28 - 03:26:47.5128270,90.02421,36,38,User hit user's target,3.488958,5.561724,-3.828277
2018/06/28 - 03:26:48.9428040,91.44659,35,38,User missed, , , 
2018/06/28 - 03:26:49.9575192,92.46854,36,36,User hit user's target,5.076514,5.179433,1.157976
2018/06/28 - 03:26:52.8692574,95.38036,37,36,User hit user's target,-3.461947,6.658858,-3.387844
2018/06/28 - 03:26:53.7493576,96.25993,38,36,User hit user's target,-4.351959,7.033561,-1.637279
2018/06/28 - 03:26:54.6689194,97.17973,39,36,User hit user's target,2.928169,5.845223,-4.262513
2018/06/28 - 03:26:57.6374005,100.148,40,38,User hit user's target,1.577861,8.066547,3.215261
2018/06/28 - 03:26:59.8485240,102.359,41,40,User hit user's target,-3.107494,6.402447,-3.919776
2018/06/28 - 03:27:00.9020441,103.4134,42,40,User hit user's target,-4.193665,2.638438,2.921133
2018/06/28 - 03:27:02.8476215,105.3592,43,42,User hit user's target,-3.489704,8.171806,2.878744
2018/06/28 - 03:27:05.1140648,107.6251,44,45,User hit user's target,0.05757124,5.115827,4.173002
2018/06/28 - 03:27:07.1258001,109.6372,45,46,User hit user's target,-2.48815,8.079583,-2.642515
2018/06/28 - 03:27:09.7369100,112.2471,46,48,User hit user's target,-3.930714,3.981865,-2.512677
2018/06/28 - 03:27:11.5924621,114.1029,45,50,User missed, , , 
2018/06/28 - 03:27:12.0376299,114.5482,44,50,User missed, , , 
2018/06/28 - 03:27:12.4972443,115.0092,45,51,User hit user's target,3.887982,8.666685,2.03896
2018/06/28 - 03:27:13.4026753,115.9143,46,50,User hit user's target,-0.09118281,4.701073,4.208417
2018/06/28 - 03:27:15.8144869,118.3251,47,48,User hit user's target,2.032289,6.827095,4.41809
2018/06/28 - 03:27:16.8140753,119.3251,48,49,User hit user's target,-1.381319,5.122066,4.396496
2018/06/28 - 03:27:17.8154856,120.3266,47,50,User missed, , , 
2018/06/28 - 03:27:18.4259038,120.9374,48,50,User hit user's target,-4.222796,7.017612,-0.5731227
2018/06/28 - 03:27:19.5910510,122.1016,49,51,User hit user's target,-4.211651,3.482337,3.726829
2018/06/28 - 03:27:25.1130519,127.6244,50,55,User hit user's target,3.614987,3.475038,-1.710213
2018/06/28 - 03:27:25.7368915,128.2473,51,55,User hit user's target,2.820977,4.926813,-4.12756
2018/06/28 - 03:27:26.6586220,129.1706,52,55,User hit user's target,-0.9749775,8.309962,-3.762259
2018/06/28 - 03:27:27.7367362,130.2471,53,55,User hit user's target,-0.467837,7.766883,-3.714103
2018/06/28 - 03:27:28.7513441,131.2603,54,55,User hit user's target,3.151078,7.264223,-3.476791
2018/06/28 - 03:27:31.0597792,133.5715,55,57,User hit user's target,1.639344,8.105412,2.869711
2018/06/28 - 03:27:33.2819423,135.7931,56,58,User hit user's target,-3.182052,4.288657,3.570121
2018/06/28 - 03:27:33.9701522,136.4807,57,58,User hit user's target,-4.739104,5.60319,0.6398833
2018/06/28 - 03:27:37.8701375,140.3808,58,61,User hit user's target,-4.222855,3.939257,-2.396506
2018/06/28 - 03:27:40.1533948,142.6615,57,62,User missed, , , 
2018/06/28 - 03:27:40.6919961,143.2025,58,62,User hit user's target,2.603719,4.364992,-3.451716
2018/06/28 - 03:27:44.7388587,147.2488,59,62,User hit user's target,-0.6546062,6.108133,-5.033043
2018/06/28 - 03:27:45.6606251,148.1715,60,62,User hit user's target,-0.08738554,7.49091,-3.644172
2018/06/28 - 03:27:47.1258183,149.6372,61,62,User hit user's target,2.005043,7.307482,-3.450721
2018/06/28 - 03:27:48.7832143,151.2938,62,63,User hit user's target,-2.644253,7.059181,4.505095
2018/06/28 - 03:27:49.6033526,152.1144,61,64,User missed, , , 
2018/06/28 - 03:27:50.0926880,152.6035,62,65,User hit user's target,-0.6538987,2.774155,3.966368
2018/06/28 - 03:27:50.8795824,153.3909,61,65,User missed, , , 
2018/06/28 - 03:27:51.6154847,154.1251,62,65,User hit user's target,-5.311396,3.013196,0.4665782
2018/06/28 - 03:27:54.2712273,156.7814,63,63,User hit user's target,-1.859449,4.87675,-5.105532
2018/06/28 - 03:27:56.6487589,159.1594,62,63,User missed, , , 
2018/06/28 - 03:27:57.2049081,159.7161,63,64,User hit user's target,-4.086534,8.00017,2.27095
2018/06/28 - 03:27:58.1492018,160.6594,64,64,User hit user's target,-4.134213,3.285104,2.666735
2018/06/28 - 03:28:00.1052496,162.6161,65,66,User hit user's target,1.346625,8.001662,3.644821
2018/06/28 - 03:28:02.0947800,164.6049,64,67,User hit peer's target,-2.556834,6.049683,3.875358
2018/06/28 - 03:28:02.6723638,165.1825,65,67,User hit user's target,-0.09084485,4.463734,5.57352
2018/06/28 - 03:28:03.5383993,166.0488,66,68,User hit user's target,-4.435775,2.895159,0.0404053
2018/06/28 - 03:28:05.1830537,167.6938,67,69,User hit user's target,2.494454,6.188221,3.462768
2018/06/28 - 03:28:06.1398521,168.6508,68,71,User hit user's target,1.258944,3.238583,3.899247
2018/06/28 - 03:28:06.9381030,169.449,69,72,User hit user's target,0.5302786,7.148387,4.197415
2018/06/28 - 03:28:15.3170452,177.8274,68,71,User missed, , , 
2018/06/28 - 03:28:16.0055848,178.5162,69,70,User hit user's target,5.201208,6.142814,0.2242184
2018/06/28 - 03:28:16.7517438,179.2608,70,70,User hit user's target,4.301988,4.261739,-0.4196863
