Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.004278892,0.3257678,0.08003765,0.01337018,348.7086,264.0387,0.7982309,0.1533254,-0.4999423,0.226468,9.408765,275.6057,343.6113
0.01124549,0.3270083,0.07997795,0.01446379,348.535,264.017,0.6916269,0.1552199,-0.5002117,0.226204,9.243181,276.7919,344.9592
0.01754195,0.3277731,0.07999617,0.01500822,348.3976,264.0019,0.6100315,0.1566596,-0.5004972,0.2257245,9.259995,278.1807,346.5957
0.02552544,0.3291892,0.07986906,0.0162733,348.1717,263.9885,0.4878177,0.1575588,-0.5006713,0.2254381,9.206793,278.9852,347.5851
0.03300461,0.3303328,0.07979678,0.01720311,347.9641,263.9833,0.3752195,0.1593542,-0.5010396,0.2250251,8.934619,280.4515,349.4291
0.03869406,0.3312357,0.0797175,0.0179954,347.8005,263.9897,0.2883717,0.1616279,-0.5014483,0.2246459,8.349832,281.9813,351.3358
0.04595507,0.3325182,0.07963307,0.0191026,347.5584,264.0035,0.159564,0.1624613,-0.5015832,0.2245581,8.108309,282.4114,351.8706
0.05295836,0.3336463,0.0795893,0.02000884,347.3116,264.0264,0.03812965,0.1640994,-0.5018923,0.2244607,7.703039,283.2314,352.8183
0.06002736,0.3348645,0.07951574,0.02104873,347.0532,264.0554,359.9193,0.1655101,-0.5022264,0.2244864,7.433005,283.9416,353.485
0.06405708,0.3354895,0.07948485,0.02155787,346.9151,264.072,359.8594,0.1667472,-0.5025971,0.2245848,7.261248,284.5872,354.0126
0.06800716,0.3361945,0.07946031,0.02209052,346.7493,264.0916,359.7908,0.16737,-0.5028332,0.2246997,7.223698,284.8862,354.203
0.07310581,0.3369161,0.07945292,0.02258265,346.5648,264.1171,359.7289,0.1680629,-0.5031515,0.2248733,7.231777,285.1504,354.3321
0.07702176,0.3375778,0.07944439,0.02305881,346.3931,264.1262,359.6718,0.1685677,-0.5034128,0.2250078,7.250058,285.2662,354.3875
0.08490825,0.3389114,0.07938997,0.02403224,346.0503,264.1464,359.5731,0.1690207,-0.5036931,0.2251522,7.292058,285.2942,354.3936
0.08924972,0.3395861,0.07936531,0.0244923,345.8711,264.1499,359.5229,0.1697875,-0.5043148,0.2254808,7.442823,285.1505,354.3149
0.09393792,0.3404792,0.0793307,0.02511789,345.6454,264.1461,359.4703,0.1701637,-0.5047179,0.2256966,7.575537,284.9851,354.2349
0.09818182,0.3411848,0.07932405,0.02557142,345.4634,264.1461,359.4343,0.1704746,-0.5051315,0.2259025,7.731006,284.7776,354.1374
0.1032335,0.3421113,0.07930978,0.02619569,345.2357,264.1428,359.404,0.1707457,-0.5055434,0.2261078,7.904212,284.5161,354.0078
0.1077986,0.3427522,0.07931197,0.02661406,345.0908,264.1382,359.3872,0.1709577,-0.5061144,0.2264055,8.171748,284.1608,353.8221
0.1121019,0.3434765,0.07934511,0.02701731,344.9327,264.1316,359.3695,0.171151,-0.5065629,0.226645,8.398717,283.876,353.6561
0.1172504,0.3442287,0.07935513,0.02748763,344.7964,264.1274,359.3538,0.1714943,-0.5071367,0.2269393,8.674721,283.441,353.3861
0.123674,0.3453107,0.07934737,0.02817105,344.627,264.1152,359.3343,0.1717724,-0.5074915,0.2271286,8.840652,283.1586,353.1828
0.1307663,0.346489,0.07927394,0.02900218,344.4878,264.094,359.3102,0.1724002,-0.5081982,0.2275231,9.172386,282.6458,352.7568
0.134847,0.3471054,0.07922052,0.02945447,344.4316,264.0812,359.295,0.1731802,-0.5089629,0.2280191,9.562886,282.2865,352.281
0.1427039,0.3484308,0.07911178,0.03037196,344.3394,264.0534,359.2557,0.1735324,-0.5093099,0.2282648,9.733595,282.1596,352.0615
0.1496528,0.3495083,0.0790332,0.03106533,344.3027,264.027,359.2284,0.1745104,-0.5098683,0.2286906,9.902849,282.0448,351.6585
0.1566897,0.3506503,0.07891618,0.03185602,344.2953,263.9826,359.2088,0.175398,-0.5102803,0.2289323,9.945652,281.9393,351.4277
0.160741,0.3512618,0.07885805,0.03224888,344.2955,263.9507,359.2021,0.1763154,-0.5105697,0.2290532,9.889607,281.9251,351.3777
0.1687734,0.3525574,0.07879161,0.03288763,344.3042,263.8609,359.1972,0.1768161,-0.5106934,0.2291138,9.844238,281.9436,351.3884
0.1729952,0.3531589,0.07874095,0.03324205,344.3076,263.8206,359.1932,0.1778931,-0.5108947,0.2292676,9.703768,282.0599,351.4731
0.180585,0.3544853,0.07865163,0.03396276,344.3072,263.7108,359.2038,0.1783148,-0.5109609,0.2293551,9.630301,282.1393,351.5238
0.1875689,0.355661,0.07859371,0.03452636,344.3016,263.5952,359.2289,0.1792119,-0.5111009,0.2295971,9.465981,282.3253,351.5949
0.191963,0.3563443,0.07855968,0.03487191,344.2945,263.5358,359.2458,0.1799947,-0.5112317,0.2298838,9.307818,282.4935,351.5874
0.1960937,0.357109,0.07853422,0.03523465,344.2747,263.4538,359.2719,0.180385,-0.5112969,0.2300664,9.219023,282.5647,351.5295
0.2001886,0.3578252,0.07852016,0.03557239,344.2567,263.3777,359.2935,0.1807571,-0.5113621,0.2302774,9.119682,282.598,351.3987
0.2046384,0.3586413,0.07848047,0.03602274,344.2253,263.2993,359.3297,0.181152,-0.5114211,0.230485,9.00489,282.6178,351.2549
0.2094225,0.3593681,0.07848734,0.03631008,344.1928,263.2186,359.3711,0.1815671,-0.5114824,0.2307098,8.86755,282.6021,351.0661
0.2135367,0.360123,0.07848403,0.03664248,344.1552,263.1348,359.4059,0.1819198,-0.5115336,0.2309105,8.732841,282.556,350.8664
0.2176602,0.3608229,0.07847483,0.03696387,344.122,263.0624,359.441,0.1822639,-0.511588,0.2311034,8.597704,282.4791,350.6495
0.2217628,0.361529,0.0784661,0.03727444,344.0851,262.9901,359.4666,0.1825849,-0.5116482,0.2312845,8.482266,282.3801,350.4287
0.2294664,0.3628706,0.07842213,0.03790813,344.0143,262.8456,359.5026,0.1828887,-0.5117215,0.2314524,8.386249,282.2652,350.2067
0.2334264,0.3634795,0.07838979,0.03821344,343.9829,262.7848,359.5048,0.1834562,-0.511893,0.2317775,8.284134,281.9868,349.7409
0.240473,0.3647401,0.07832237,0.038824,343.9186,262.6534,359.4971,0.1836822,-0.5119771,0.2319059,8.282285,281.8432,349.5349
0.2483851,0.3660351,0.07825982,0.03937856,343.8407,262.5034,359.4603,0.1841663,-0.5121624,0.2321725,8.312495,281.5146,349.0667
0.2555704,0.3671736,0.0782128,0.03982769,343.7704,262.3719,359.403,0.1846707,-0.5123244,0.2324657,8.462078,281.0405,348.4597
0.2597998,0.3677007,0.07823501,0.03991286,343.737,262.2986,359.3713,0.1851439,-0.5124309,0.2327312,8.591247,280.5706,347.851
0.2639075,0.3683119,0.07826075,0.04001162,343.6982,262.2136,359.3347,0.1854312,-0.5124601,0.232896,8.664533,280.2549,347.4415
0.2687874,0.3691864,0.07829753,0.04015289,343.6426,262.092,359.2823,0.1857403,-0.512437,0.2330921,8.727177,279.8737,346.9331
0.2746026,0.3697266,0.07832024,0.04024012,343.6082,262.0169,359.2499,0.1861729,-0.5123825,0.2333672,8.798462,279.3134,346.1687
0.2792086,0.3704108,0.07834897,0.0403506,343.5646,261.9217,359.209,0.1864864,-0.5123385,0.2335668,8.845883,278.8954,345.5917
0.2842631,0.3710396,0.07837535,0.0404521,343.5244,261.8343,359.1715,0.1867951,-0.5121764,0.2338291,8.884501,278.3627,344.8214
0.2883105,0.3716562,0.07840121,0.04055163,343.485,261.7485,359.1347,0.1870349,-0.5120556,0.2340241,8.911704,277.9466,344.2304
0.2942335,0.372404,0.07843252,0.04067229,343.437,261.6445,359.0902,0.187373,-0.5118724,0.2343014,8.939476,277.3322,343.3596
0.3012797,0.3734073,0.0784745,0.04083414,343.3726,261.5049,359.0306,0.187602,-0.5117058,0.2345069,8.949849,276.8679,342.7057
0.3056934,0.3739616,0.07849766,0.04092353,343.3369,261.4278,358.9978,0.1879507,-0.5113905,0.2348407,8.9623,276.0806,341.6194
0.3110643,0.3747592,0.07853096,0.04105213,343.2856,261.3168,358.9506,0.1881852,-0.5111493,0.2350636,8.980879,275.5127,340.8627
0.3162071,0.3754402,0.07855937,0.0411619,343.2416,261.2221,358.9103,0.1884188,-0.5108959,0.2352831,9.007652,274.9326,340.1029
0.3205611,0.376034,0.07858412,0.04125759,343.2032,261.1395,358.8752,0.1886024,-0.5106757,0.2354512,9.041837,274.468,339.5042
0.3254706,0.3767021,0.07861194,0.04136523,343.1599,261.0465,358.8358,0.1887936,-0.5104254,0.2356111,9.087388,274.004,338.9162
0.3300931,0.3773419,0.07863856,0.04146829,343.1184,260.9575,358.7982,0.1889789,-0.5101882,0.2357574,9.123622,273.5687,338.368
0.3353985,0.3780076,0.07866623,0.04157549,343.0752,260.8649,358.7591,0.1892027,-0.5098991,0.2359053,9.16466,273.0895,337.7807
0.3397536,0.3786505,0.07869294,0.041679,343.0334,260.7754,358.7213,0.1893752,-0.5096765,0.2360021,9.18687,272.7413,337.364
0.3448056,0.3793367,0.07872141,0.04178945,342.9887,260.6799,358.6811,0.189582,-0.5094106,0.2361009,9.20103,272.3482,336.8969
0.3494981,0.3801405,0.07875474,0.04191879,342.9362,260.568,358.6341,0.1897981,-0.5091286,0.2361684,9.194869,271.9824,336.4893
0.3555605,0.3805269,0.07877075,0.04198097,342.911,260.5143,358.6115,0.1900578,-0.5087966,0.2362584,9.163788,271.5561,336.0154
0.3612038,0.3656723,0.07733135,0.0420396,344.5426,261.5926,357.1957,0.1902762,-0.5085634,0.2364898,9.113084,271.1641,335.4883
0.3668449,0.3653916,0.0771619,0.04222667,344.6772,261.5605,357.0202,0.1905584,-0.5083203,0.2368592,9.026176,270.6116,334.6792
0.3742954,0.3655781,0.07752209,0.0422385,345.2508,261.4321,356.3088,0.1912646,-0.5078495,0.2378906,8.772605,269.1337,332.4612
0.3797467,0.3656454,0.07776161,0.04223134,345.7261,261.4269,355.8088,0.192514,-0.5070724,0.2392653,8.09751,266.6857,328.8404
0.3892474,0.3650221,0.077246,0.04261865,345.8464,261.4703,356.1006,0.1927626,-0.5063836,0.2380929,7.681064,266.5778,329.7612
0.3952657,0.3647962,0.07711616,0.04265409,345.9933,261.4989,356.0327,0.1937948,-0.5051144,0.2373947,6.845258,265.556,329.6809
0.4040417,0.3644174,0.07687321,0.04257617,346.0447,261.736,355.9693,0.1945761,-0.5042498,0.2369023,6.450457,265.2842,329.8867
