Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/11 - 02:50:11.9841935,20.44259,0.02875412,-0.02923979,-0.08089341,10.01507,3.665235,357.2126,0.1144061,-0.3658695,0.1362585,355.1227,352.4685,347.0662,0,0
2018/07/11 - 02:50:11.9921718,20.45712,0.0276015,-0.02938171,-0.08044446,10.14025,3.09335,357.203,0.1106014,-0.3666298,0.1354471,355.2162,351.3736,347.5525,0,0
2018/07/11 - 02:50:12.0031425,20.4645,0.02636284,-0.02959205,-0.08003646,10.24225,2.295639,357.1956,0.1063439,-0.3674839,0.1343622,355.366,349.8585,348.2758,0,0
2018/07/11 - 02:50:12.0151102,20.4767,0.02497433,-0.02979761,-0.07959312,10.38512,1.550015,357.2135,0.1019789,-0.3683423,0.1329812,355.4896,347.9851,349.3781,0,0
2018/07/11 - 02:50:12.0250840,20.48802,0.02350049,-0.03012083,-0.07921766,10.49561,0.5935591,357.1405,0.09789997,-0.3690247,0.1312978,355.4341,345.8886,350.6545,0,0
2018/07/11 - 02:50:12.0370545,20.49873,0.02193809,-0.0303579,-0.07891655,10.71512,359.7031,357.095,0.0943777,-0.3694024,0.1291904,355.089,343.3395,352.0055,0,0
2018/07/11 - 02:50:12.0480226,20.51001,0.02026325,-0.03071905,-0.07860202,10.7889,358.6352,356.9409,0.09141974,-0.3695799,0.1271294,354.7118,340.8423,352.9932,0,0
2018/07/11 - 02:50:12.0589933,20.52109,0.01847836,-0.03096942,-0.07823882,10.87117,357.6443,356.8632,0.08925229,-0.369449,0.1252214,354.4224,338.5357,353.4006,0,0
2018/07/11 - 02:50:12.0699825,20.53192,0.01668677,-0.0311367,-0.07794178,10.92564,356.4361,356.7096,0.08747697,-0.3692043,0.1236633,354.3036,336.6596,353.4277,0,0
2018/07/11 - 02:50:12.0809342,20.54286,0.01485048,-0.03134355,-0.0776406,10.93151,355.2856,356.6174,0.08635192,-0.3688164,0.1224708,354.3287,335.231,353.1648,0,0
2018/07/11 - 02:50:12.0929022,20.55388,0.01288947,-0.03156573,-0.07743976,10.9577,354.1159,356.5487,0.08526585,-0.3684965,0.1214463,354.3812,334.0139,353.0673,0,0
2018/07/11 - 02:50:12.1028756,20.56491,0.01095041,-0.0317047,-0.07727373,11.04569,352.8419,356.4059,0.08454257,-0.3681853,0.1208126,354.4479,333.1864,353.0185,0,0
2018/07/11 - 02:50:12.1148436,20.57614,0.008966979,-0.03193761,-0.07718835,11.04635,351.5236,356.3486,0.08383578,-0.3679449,0.1203885,354.4898,332.5681,353.0986,0,0
2018/07/11 - 02:50:12.1248176,20.58743,0.006887746,-0.03212815,-0.07704759,11.01476,350.2229,356.1993,0.08331982,-0.367729,0.1203858,354.5419,332.3839,353.2828,0,0
2018/07/11 - 02:50:12.1357872,20.59799,0.004889034,-0.0321571,-0.07703843,11.12959,348.7836,356.0934,0.082919,-0.3675894,0.1206127,354.6101,332.4117,353.5149,0,0
2018/07/11 - 02:50:12.1467582,20.60879,0.002735518,-0.03230023,-0.07702318,11.09133,347.4702,355.9708,0.08259936,-0.3674744,0.1208691,354.6302,332.5085,353.7456,0,0
2018/07/11 - 02:50:12.1592455,20.6199,0.0006871708,-0.03238229,-0.07715519,11.11204,346.0635,355.8615,0.08247627,-0.3673619,0.1213452,354.626,332.8792,353.9794,0,0
2018/07/11 - 02:50:12.1702171,20.63099,-0.001340921,-0.03252564,-0.0774279,11.09469,344.7266,355.7098,0.08242822,-0.3672377,0.121818,354.6181,333.2103,354.2,0,0
2018/07/11 - 02:50:12.1801900,20.64249,-0.003280737,-0.03266372,-0.07767843,11.0838,343.4203,355.6135,0.08250532,-0.367148,0.1223023,354.6599,333.5214,354.3968,0,0
2018/07/11 - 02:50:12.1921574,20.65359,-0.005206333,-0.03282574,-0.07803325,11.06365,342.2156,355.5374,0.08257107,-0.3671533,0.1226528,354.7049,333.7227,354.4745,0,0
2018/07/11 - 02:50:12.2021320,20.66453,-0.007050917,-0.03291224,-0.07837223,11.09083,341.0115,355.5045,0.08265717,-0.3672087,0.1229735,354.7972,333.8093,354.4385,0,0
2018/07/11 - 02:50:12.2141002,20.67573,-0.008793408,-0.0330297,-0.07875265,11.09059,339.881,355.49,0.08270376,-0.3673083,0.123175,354.8905,333.8431,354.3908,0,0
2018/07/11 - 02:50:12.2250698,20.68727,-0.01057879,-0.03309246,-0.0791252,11.11587,338.84,355.4229,0.08276989,-0.3674144,0.1233102,354.8744,333.8439,354.3126,0,0
2018/07/11 - 02:50:12.2370383,20.69784,-0.01213777,-0.03327278,-0.07950065,11.02878,337.838,355.3691,0.08279657,-0.3674772,0.1233533,354.8187,333.8656,354.2706,0,0
2018/07/11 - 02:50:12.2470115,20.70965,-0.013558,-0.03330803,-0.07987699,11.06048,336.92,355.3662,0.08282229,-0.3676912,0.12345,354.7582,333.9905,354.234,0,0
2018/07/11 - 02:50:12.2585446,20.71986,-0.01475473,-0.03339659,-0.08026242,11.03249,336.1112,355.4117,0.08281302,-0.3679151,0.12349,354.6956,334.1388,354.2009,0,0
2018/07/11 - 02:50:12.2695298,20.73084,-0.01598209,-0.03345433,-0.08066946,11.01249,335.3572,355.4475,0.08271149,-0.3682493,0.123556,354.6788,334.3369,354.1831,0,0
2018/07/11 - 02:50:12.2804860,20.74209,-0.01707915,-0.0336034,-0.0810201,10.89131,334.6628,355.5225,0.08255595,-0.3686493,0.1235682,354.7214,334.5036,354.1997,0,0
2018/07/11 - 02:50:12.2924582,20.75325,-0.0180383,-0.03362672,-0.0814475,10.86939,334.16,355.4968,0.08228143,-0.3691776,0.1234803,354.8374,334.6191,354.2359,0,0
2018/07/11 - 02:50:12.3024470,20.76475,-0.01874707,-0.03366359,-0.08180089,10.86399,333.6309,355.4829,0.08189552,-0.3697912,0.1232577,354.9667,334.6084,354.2908,0,0
2018/07/11 - 02:50:12.3144079,20.77539,-0.01951546,-0.03375679,-0.08216719,10.86141,333.276,355.5434,0.0814582,-0.3704168,0.1229283,355.064,334.4891,354.3888,0,0
2018/07/11 - 02:50:12.3243682,20.78659,-0.02009219,-0.03387816,-0.08253445,10.84013,332.984,355.5273,0.08094317,-0.37107,0.1224884,355.1202,334.2478,354.4897,0,0
2018/07/11 - 02:50:12.3363593,20.79747,-0.02056905,-0.03393091,-0.08290348,10.87992,332.7184,355.5751,0.08048487,-0.3717066,0.122069,355.1312,334.0421,354.5062,0,0
2018/07/11 - 02:50:12.3463099,20.80857,-0.02084694,-0.03406233,-0.08319573,10.83389,332.5728,355.6978,0.08005712,-0.3723751,0.1217054,355.1784,333.8444,354.4198,0,0
2018/07/11 - 02:50:12.3581095,20.81966,-0.02113908,-0.03406802,-0.08350062,10.82331,332.4631,355.7171,0.07966866,-0.3730104,0.121445,355.2001,333.7406,354.3104,0,0
2018/07/11 - 02:50:12.3690802,20.83068,-0.02124158,-0.03414949,-0.08370138,10.7226,332.4829,355.868,0.07930381,-0.3736456,0.1212702,355.1937,333.7461,354.2469,0,0
2018/07/11 - 02:50:12.3800515,20.84215,-0.02130731,-0.03408324,-0.08384459,10.70785,332.5243,356.0143,0.0789509,-0.37424,0.1211232,355.1653,333.804,354.2939,0,0
2018/07/11 - 02:50:12.3920195,20.85301,-0.02126507,-0.03404922,-0.08392144,10.6038,332.6152,356.0659,0.07847458,-0.3749954,0.1209278,355.2026,333.9155,354.4643,0,0
2018/07/11 - 02:50:12.4019921,20.86418,-0.021199,-0.03401391,-0.08403587,10.56479,332.7405,356.1705,0.07805239,-0.3756674,0.1207156,355.2752,334.0085,354.6292,0,0
2018/07/11 - 02:50:12.4139652,20.87495,-0.02103583,-0.03396906,-0.0839451,10.5702,332.8526,356.1392,0.07763983,-0.3762975,0.1204797,355.3537,334.0241,354.7591,0,0
2018/07/11 - 02:50:12.4249325,20.88596,-0.0209367,-0.03400636,-0.08396363,10.53532,333.0178,356.1212,0.0772396,-0.3768928,0.1202106,355.5526,333.8937,354.8451,0,0
2018/07/11 - 02:50:12.4359037,20.89779,-0.02071557,-0.03402258,-0.08413753,10.53639,333.1872,356.1199,0.07683243,-0.3774186,0.1199366,355.7352,333.7624,354.86,0,0
2018/07/11 - 02:50:12.4468719,20.90863,-0.02042279,-0.03403302,-0.08422254,10.56123,333.3372,356.0781,0.0764356,-0.3778361,0.1196419,355.8323,333.6496,354.7583,0,0
2018/07/11 - 02:50:12.4578426,20.91973,-0.02020588,-0.03411377,-0.08427572,10.5435,333.5675,356.1504,0.07602006,-0.3781585,0.1193483,355.8824,333.5391,354.5702,0,0
2018/07/11 - 02:50:12.4688136,20.93087,-0.01991452,-0.03408627,-0.08428256,10.55165,333.7293,356.1432,0.07556372,-0.3785072,0.119046,355.9473,333.4662,354.3487,0,0
2018/07/11 - 02:50:12.4797843,20.94195,-0.0196516,-0.03400034,-0.0842802,10.56531,333.9574,356.1785,0.07507616,-0.378931,0.1187316,356.0533,333.4114,354.1519,0,0
2018/07/11 - 02:50:12.4917531,20.95327,-0.01931262,-0.03401067,-0.08424918,10.44819,334.1307,356.2038,0.07443394,-0.3794014,0.118397,356.2085,333.3568,354.0185,0,0
2018/07/11 - 02:50:12.5027227,20.96419,-0.01898716,-0.03391663,-0.0841978,10.39293,334.3726,356.222,0.07370054,-0.3799121,0.1179664,356.3425,333.2806,354.0175,0,0
2018/07/11 - 02:50:12.5136937,20.97554,-0.0186855,-0.03380931,-0.08415946,10.35278,334.6487,356.2274,0.07288946,-0.3804726,0.1174223,356.426,333.1796,354.116,0,0
2018/07/11 - 02:50:12.5246877,20.98591,-0.01827709,-0.03374201,-0.08414163,10.25979,334.8843,356.2567,0.07206434,-0.3810208,0.1167985,356.4961,333.0229,354.2686,0,0
2018/07/11 - 02:50:12.5366327,20.99775,-0.01790578,-0.0336506,-0.08418186,10.18799,335.1469,356.2917,0.07126867,-0.3815004,0.1162234,356.5981,332.8694,354.341,0,0
2018/07/11 - 02:50:12.5466283,21.00855,-0.0175377,-0.03356346,-0.0841658,10.0549,335.4066,356.3192,0.07044405,-0.3818938,0.115628,356.6258,332.7004,354.3003,0,0
2018/07/11 - 02:50:12.5575757,21.01973,-0.01717404,-0.0334974,-0.08417206,9.907828,335.6648,356.4146,0.06965216,-0.3822956,0.1150285,356.6488,332.5467,354.1922,0,0
2018/07/11 - 02:50:12.5695437,21.0305,-0.01682299,-0.03334355,-0.08410786,9.732658,335.8516,356.4654,0.06878753,-0.3826977,0.1144607,356.691,332.4292,354.0786,0,0
2018/07/11 - 02:50:12.5795168,21.04215,-0.01649861,-0.03306758,-0.08416139,9.651789,336.0709,356.4754,0.06784483,-0.3831061,0.1138616,356.7829,332.3282,354.0131,0,0
2018/07/11 - 02:50:12.5914865,21.0527,-0.01621801,-0.03284098,-0.08416921,9.467278,336.2833,356.4603,0.06676489,-0.3834963,0.1131396,356.8307,332.168,354.1,0,0
2018/07/11 - 02:50:12.6024578,21.06383,-0.01593149,-0.03259088,-0.08423828,9.25625,336.4524,356.4668,0.06576671,-0.3837958,0.112341,356.7878,331.9554,354.2366,0,0
2018/07/11 - 02:50:12.6134268,21.07539,-0.01573444,-0.03234152,-0.08442681,8.985524,336.6403,356.4077,0.06483923,-0.3839297,0.111547,356.6741,331.7129,354.3824,0,0
2018/07/11 - 02:50:12.6243981,21.08644,-0.01542203,-0.0319707,-0.08462333,8.730332,336.7964,356.4582,0.06400667,-0.3839742,0.1108766,356.6848,331.4926,354.38,0,0
2018/07/11 - 02:50:12.6363876,21.09742,-0.01518211,-0.03143276,-0.08481551,8.342659,336.9228,356.3773,0.06322175,-0.3840392,0.1102576,356.7137,331.3046,354.2844,0,0
2018/07/11 - 02:50:12.6463386,21.10839,-0.01484771,-0.03089691,-0.08502237,7.89842,337.0625,356.4745,0.06252584,-0.3839566,0.1097608,356.7282,331.122,354.1154,0,0
2018/07/11 - 02:50:12.6583066,21.11954,-0.01455965,-0.03019902,-0.0852225,7.389935,337.1354,356.4015,0.0618282,-0.3838908,0.1092514,356.705,330.9396,354.0287,0,0
2018/07/11 - 02:50:12.6692770,21.13083,-0.01424099,-0.02946373,-0.08536939,6.956277,337.2411,356.391,0.06113558,-0.3837458,0.1088588,356.6432,330.8086,354.022,0,0
2018/07/11 - 02:50:12.6802571,21.14197,-0.01392818,-0.02874003,-0.08558658,6.490372,337.3645,356.399,0.06043794,-0.3836224,0.1084885,356.6004,330.6948,354.0364,0,0
2018/07/11 - 02:50:12.6912184,21.15317,-0.01364687,-0.02806728,-0.08576149,6.006328,337.4971,356.4319,0.05975951,-0.3834426,0.10821,356.5285,330.591,354.0639,0,0
2018/07/11 - 02:50:12.7021894,21.16424,-0.01332028,-0.02731072,-0.0860815,5.51951,337.5081,356.4153,0.05911662,-0.3831926,0.1080039,356.449,330.4736,354.094,0,0
2018/07/11 - 02:50:12.7141571,21.17582,-0.0130704,-0.02660094,-0.0865076,4.936701,337.5198,356.3592,0.05850767,-0.3829267,0.1078177,356.3582,330.3899,354.0918,0,0
2018/07/11 - 02:50:12.7241300,21.18665,-0.01283028,-0.02585653,-0.08673503,4.375541,337.5572,356.4105,0.05791423,-0.3825695,0.1077358,356.275,330.34,354.0586,0,0
2018/07/11 - 02:50:12.7360982,21.19749,-0.01265841,-0.02500771,-0.08707646,3.889106,337.5264,356.3495,0.05730536,-0.3821678,0.1076308,356.2104,330.2797,354.0185,0,0
2018/07/11 - 02:50:12.7460720,21.20874,-0.01246617,-0.02428403,-0.08752255,3.310405,337.5323,356.3909,0.0567164,-0.3815806,0.1075239,356.0394,330.2108,353.9712,0,0
2018/07/11 - 02:50:12.7580496,21.2193,-0.01226532,-0.02338113,-0.08794928,2.72236,337.4115,356.3513,0.05612285,-0.3809422,0.1073504,355.8156,330.1019,353.9486,0,0
2018/07/11 - 02:50:12.7701100,21.23072,-0.01209823,-0.02247332,-0.08841109,2.149514,337.3487,356.3784,0.05552888,-0.3801906,0.1071116,355.5235,329.9442,353.9457,0,0
2018/07/11 - 02:50:12.7801060,21.24216,-0.01195985,-0.02165935,-0.08907872,1.474302,337.2065,356.3125,0.05495941,-0.3793391,0.1068035,355.1464,329.738,353.9161,0,0
2018/07/11 - 02:50:12.7920762,21.25323,-0.01176372,-0.02082643,-0.08979031,0.8155195,337.0229,356.32,0.05440624,-0.3784123,0.1064089,354.6803,329.4922,353.8441,0,0
2018/07/11 - 02:50:12.8020258,21.26437,-0.0116177,-0.0199841,-0.09055074,0.1035226,336.9011,356.3291,0.05387413,-0.3772322,0.1058756,354.0174,329.1408,353.7412,0,0
2018/07/11 - 02:50:12.8139929,21.27563,-0.01149252,-0.01891869,-0.09138326,359.3461,336.7255,356.2586,0.0533604,-0.3760388,0.1051255,353.2639,328.6984,353.6933,0,0
2018/07/11 - 02:50:12.8249818,21.28675,-0.01126876,-0.01779337,-0.09213573,358.534,336.4966,356.3343,0.05285659,-0.3747351,0.104185,352.4542,328.0293,353.7005,0,0
2018/07/11 - 02:50:12.8379300,21.29802,-0.01112375,-0.01660314,-0.09289694,357.6281,336.2274,356.323,0.05246379,-0.3733522,0.1030732,351.5575,327.2129,353.6448,0,0
2018/07/11 - 02:50:12.8469047,21.30982,-0.01096565,-0.01544375,-0.09369986,356.6873,335.9497,356.259,0.05217691,-0.3719433,0.1017693,350.611,326.295,353.5037,0,0
2018/07/11 - 02:50:12.8598699,21.32031,-0.01079019,-0.01421238,-0.09459812,355.8798,335.7554,356.2036,0.05189103,-0.3703006,0.1003378,349.6446,325.1603,353.347,0,0
2018/07/11 - 02:50:12.8698434,21.33184,-0.01059613,-0.01293515,-0.09561468,355.1184,335.6083,356.0915,0.05156961,-0.3685579,0.09882548,348.701,324.0828,353.183,0,0
2018/07/11 - 02:50:12.8808485,21.34258,-0.01027612,-0.01183335,-0.09650502,354.216,335.4173,356.0854,0.05136097,-0.366589,0.09725405,347.6535,323.1029,352.9056,0,0
2018/07/11 - 02:50:12.8918190,21.35361,-0.01000525,-0.01070735,-0.09743152,353.2331,335.2827,356.1046,0.05123839,-0.3646139,0.09580352,346.5512,322.2373,352.6138,0,0
2018/07/11 - 02:50:12.9027897,21.36454,-0.009732679,-0.009328359,-0.09846391,352.2821,335.1374,356.1348,0.05142109,-0.3623073,0.09460705,345.2392,321.6946,352.0714,0,0
2018/07/11 - 02:50:12.9147582,21.37584,-0.00942933,-0.00801927,-0.09971991,351.278,335.0163,356.2046,0.05156957,-0.3601822,0.09363569,344.1252,321.3321,351.4825,0,0
2018/07/11 - 02:50:12.9247311,21.38678,-0.009110594,-0.006746471,-0.1010193,350.2577,334.8441,356.267,0.05161926,-0.3581387,0.09293959,343.2241,321.2268,350.8287,0,0
2018/07/11 - 02:50:12.9366990,21.39798,-0.008751368,-0.005529031,-0.1021788,349.3568,334.6978,356.3975,0.0514278,-0.3562454,0.09228354,342.4379,321.1813,350.3818,0,0
2018/07/11 - 02:50:12.9466728,21.40924,-0.008380301,-0.004390692,-0.1034375,348.6136,334.581,356.4641,0.05095894,-0.3544799,0.09144696,341.769,321.1506,350.3004,0,0
2018/07/11 - 02:50:12.9586422,21.42031,-0.008012997,-0.003444589,-0.1046537,347.9079,334.4977,356.5356,0.05068994,-0.3527349,0.09002742,340.838,320.7379,350.5075,0,0
2018/07/11 - 02:50:12.9696120,21.43111,-0.007568298,-0.002619075,-0.1057579,347.3564,334.5,356.6722,0.0507598,-0.3509139,0.08818618,339.4548,320.0667,350.784,0,0
2018/07/11 - 02:50:12.9795843,21.44232,-0.007153483,-0.00185367,-0.1067423,346.8968,334.5965,356.7188,0.05097682,-0.3494051,0.0865695,338.141,319.3727,351.1279,0,0
2018/07/11 - 02:50:12.9925496,21.45341,-0.00676294,-0.001195657,-0.1077002,346.4449,334.7834,356.8358,0.05119487,-0.3479382,0.08539718,337.056,318.9245,351.381,0,0
2018/07/11 - 02:50:13.0025230,21.46485,-0.006225374,-0.000642576,-0.1085341,346.0679,334.9182,356.9301,0.05133933,-0.3466346,0.08491176,336.3682,319.0148,351.4705,0,0
2018/07/11 - 02:50:13.0144910,21.47611,-0.005855067,-0.0001352757,-0.1092953,345.677,335.132,356.9266,0.05142093,-0.3455467,0.08497982,336.1054,319.429,351.353,0,0
2018/07/11 - 02:50:13.0254620,21.4871,-0.005442073,0.000238147,-0.1098884,345.3438,335.3469,356.9855,0.05154258,-0.3446052,0.08528038,336.0033,319.8446,351.1601,0,0
2018/07/11 - 02:50:13.0374294,21.49854,-0.004974819,0.0006080276,-0.1105028,345.1262,335.5539,357.0566,0.05171222,-0.3439611,0.08590991,336.108,320.3378,350.9514,0,0
2018/07/11 - 02:50:13.0474031,21.50956,-0.00452615,0.001004344,-0.1109716,344.9149,335.7131,357.0432,0.05196386,-0.3434181,0.0865543,336.1579,320.8436,350.8672,0,0
2018/07/11 - 02:50:13.0593708,21.52055,-0.004086674,0.001206966,-0.1111851,344.6987,335.9515,357.1303,0.05244953,-0.3430457,0.08727548,336.142,321.5158,350.9495,0,0
2018/07/11 - 02:50:13.0703415,21.53203,-0.003633156,0.001394109,-0.1116661,344.563,336.187,357.0981,0.05320894,-0.3427023,0.08786486,335.9,322.2905,351.0599,0,0
2018/07/11 - 02:50:13.0813119,21.54327,-0.003196228,0.001582811,-0.112112,344.4288,336.4359,357.0904,0.05407226,-0.3423816,0.0884529,335.6811,323.006,351.1075,0,0
2018/07/11 - 02:50:13.0922824,21.55419,-0.002751663,0.001772465,-0.1124118,344.3336,336.6208,357.1054,0.05512099,-0.3421574,0.08916913,335.6068,323.5785,350.9902,0,0
2018/07/11 - 02:50:13.1042523,21.56533,-0.002287442,0.001949031,-0.1128034,344.2112,336.7637,357.075,0.05620601,-0.3419697,0.08985661,335.5973,324.0122,350.7657,0,0
