Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01112347,-0.01216785,0.02877939,-0.04597045,330.9153,359.8265,7.204619,0.1413692,-0.2790531,0.06263591,295.1135,21.68346,6.310254
0.02296317,-0.01216972,0.02878374,-0.0460221,330.9186,359.8272,7.206813,0.1417692,-0.2795013,0.06702413,300.5878,16.08861,9.522275
0.03369666,-0.01216406,0.02878904,-0.04609282,330.916,359.8372,7.219728,0.1429794,-0.2810503,0.0692942,303.1042,12.73768,10.22227
0.04474248,-0.01217695,0.02881378,-0.04617683,330.9351,359.8649,7.191206,0.1437102,-0.2818804,0.0717771,304.1448,13.82812,7.855148
0.05598513,-0.01217561,0.02885288,-0.04629062,330.955,359.9073,7.147241,0.1440155,-0.2827703,0.07473499,305.2428,17.31754,6.269226
0.06671436,-0.01217362,0.02886215,-0.04632651,330.9188,359.9306,7.132246,0.1443427,-0.2840403,0.07672783,304.7996,19.75833,6.077424
0.07774795,-0.0122338,0.02892499,-0.04646011,330.9105,359.9807,7.089806,0.1445766,-0.2853719,0.07770431,303.1458,21.86589,5.475738
0.0891533,-0.01228271,0.02894519,-0.04653422,330.8479,359.9678,7.092821,0.1446456,-0.2865955,0.07837778,301.8222,22.88682,5.755011
0.1004861,-0.01237144,0.02896035,-0.04662028,330.7697,359.9424,7.107217,0.1446617,-0.2874434,0.07894855,301.1578,22.66692,7.008422
0.1116079,-0.01252994,0.02895587,-0.04669309,330.671,359.8695,7.119972,0.1450099,-0.2882337,0.07963524,302.0403,22.1596,8.103919
0.1225928,-0.01261672,0.02895664,-0.04672136,330.6622,359.8193,7.124993,0.1457599,-0.2888829,0.08022048,303.4405,21.86866,8.163681
0.1339282,-0.01266802,0.02892119,-0.04669674,330.6519,359.7421,7.166734,0.1466117,-0.2886911,0.08130063,305.5726,21.67071,7.675039
0.144848,-0.01272315,0.02889429,-0.04664955,330.6737,359.7016,7.136241,0.1470339,-0.289043,0.08098438,306.9434,19.1471,7.9299
0.15566,-0.0127181,0.02884348,-0.04655869,330.6768,359.6513,7.15886,0.1478085,-0.2889986,0.08133425,308.0522,18.27903,7.261127
0.1666976,-0.01272969,0.02881446,-0.04646429,330.6999,359.6452,7.145432,0.1486303,-0.2891236,0.08157361,308.9735,18.7151,5.936864
0.1783581,-0.01277559,0.02877123,-0.04634679,330.7641,359.6196,7.099384,0.1489806,-0.2892822,0.08173919,309.2652,18.93984,5.297744
0.1893942,-0.01272875,0.02872415,-0.04624178,330.7929,359.6137,7.158343,0.1490405,-0.289326,0.08184976,309.2913,18.69029,5.49585
0.2001388,-0.01269982,0.02867919,-0.04612181,330.8708,359.6071,7.170897,0.1489389,-0.2894159,0.08169802,308.6043,18.70099,5.957084
0.2111448,-0.01266902,0.02863323,-0.04601259,330.8928,359.6354,7.164731,0.1487432,-0.2894108,0.08156479,307.8963,19.26454,6.15634
0.222526,-0.0126319,0.02858541,-0.04591262,330.9345,359.6827,7.160692,0.1489012,-0.2897797,0.08163478,307.1671,20.22972,6.093642
0.2335533,-0.01256952,0.02853303,-0.04582091,330.9843,359.7325,7.165597,0.1489115,-0.2900519,0.08177225,306.9101,20.71583,6.056087
