Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/22 - 01:54:33.8321434,14.99264,0.1152612,-0.04500979,-0.2936481,1.192413,324.3983,359.0129,0.1482677,-0.3764248,-0.1851278,334.1542,317.4942,335.0477
2018/06/22 - 01:54:33.8441302,15.00343,0.1153272,-0.04503365,-0.2936355,1.24357,324.47,359.0093,0.1477414,-0.3770868,-0.1850897,334.4134,317.3662,335.1902
2018/06/22 - 01:54:33.8750385,15.01531,0.1154337,-0.04507787,-0.2935711,1.244086,324.5572,358.9472,0.1470259,-0.3776781,-0.185077,334.6963,317.0447,335.458
2018/06/22 - 01:54:33.8850032,15.04645,0.115462,-0.04507647,-0.2935309,1.249259,324.5834,358.9278,0.1461084,-0.3788171,-0.1851331,335.0407,316.7848,335.804
2018/06/22 - 01:54:33.8929807,15.05641,0.115488,-0.04509433,-0.2935303,1.244024,324.6023,358.9189,0.1453457,-0.3797984,-0.1851793,335.3336,316.6779,336.0888
2018/06/22 - 01:54:33.9009588,15.06495,0.1155061,-0.04512568,-0.2935266,1.235551,324.6235,358.9219,0.1450568,-0.3801858,-0.1851825,335.4218,316.6892,336.1805
2018/06/22 - 01:54:33.9109326,15.07206,0.1155687,-0.04511427,-0.2935739,1.265041,324.6261,358.9049,0.1449398,-0.3803697,-0.185116,335.4214,316.7591,336.1253
2018/06/22 - 01:54:33.9229012,15.08329,0.115586,-0.0451371,-0.2935846,1.265698,324.6519,358.8914,0.1447857,-0.3805684,-0.1850295,335.5359,316.7292,336.0032
2018/06/22 - 01:54:33.9328735,15.09401,0.115599,-0.04516143,-0.2935897,1.267636,324.6698,358.8759,0.1446747,-0.3807985,-0.1849265,335.6883,316.6791,335.8602
2018/06/22 - 01:54:33.9448427,15.10516,0.1156223,-0.04518171,-0.2936023,1.274005,324.6761,358.8571,0.144551,-0.3809579,-0.1848036,335.8572,316.6806,335.7365
2018/06/22 - 01:54:33.9538180,15.11612,0.115616,-0.04525929,-0.2938341,1.28513,324.7152,358.8312,0.1443712,-0.3811133,-0.1846881,335.9971,316.6571,335.7455
2018/06/22 - 01:54:33.9667833,15.12628,0.1156628,-0.04533285,-0.294091,1.297485,324.7126,358.8183,0.144181,-0.3812979,-0.1845529,336.1208,316.6475,335.7729
2018/06/22 - 01:54:33.9767571,15.13839,0.1156744,-0.04538407,-0.2943017,1.318284,324.7146,358.7923,0.1439692,-0.3814649,-0.1843739,336.2254,316.6494,335.8435
2018/06/22 - 01:54:33.9877275,15.14824,0.11571,-0.04547937,-0.2945498,1.293224,324.7192,358.7788,0.1439463,-0.3814575,-0.1842971,336.1841,316.6618,335.9097
2018/06/22 - 01:54:33.9986983,15.15959,0.1157229,-0.04554396,-0.2947833,1.29778,324.7184,358.7444,0.1437702,-0.3816869,-0.1840883,336.2411,316.7065,336.0088
2018/06/22 - 01:54:34.0096957,15.1701,0.1157435,-0.04560852,-0.2950193,1.293267,324.7012,358.7011,0.1436171,-0.3819622,-0.1838502,336.3023,316.7885,336.0568
2018/06/22 - 01:54:34.0216555,15.18166,0.1157702,-0.04563686,-0.2951883,1.296644,324.7186,358.707,0.1434892,-0.38226,-0.1835482,336.4187,316.8869,336.0532
2018/06/22 - 01:54:34.0375935,15.19258,0.1157451,-0.04568084,-0.2954349,1.261012,324.7145,358.633,0.1433887,-0.382584,-0.183254,336.5355,316.931,336.0151
2018/06/22 - 01:54:34.0465706,15.2091,0.1157403,-0.04565435,-0.2956192,1.247752,324.7082,358.5714,0.1432683,-0.383044,-0.182951,336.5976,316.9305,335.9506
2018/06/22 - 01:54:34.0555454,15.21906,0.1157447,-0.04561853,-0.2957534,1.224292,324.7088,358.5503,0.1430724,-0.3835781,-0.1826651,336.6743,316.9166,335.9475
2018/06/22 - 01:54:34.0635272,15.22704,0.1157266,-0.045531,-0.2959503,1.181295,324.6851,358.4783,0.1427745,-0.384232,-0.1823246,336.7863,316.8869,336.0016
2018/06/22 - 01:54:34.0754932,15.23595,0.1157246,-0.04546414,-0.2961485,1.104746,324.6424,358.4325,0.1423781,-0.3849815,-0.1819198,336.9697,316.8686,336.0789
2018/06/22 - 01:54:34.0854704,15.24681,0.1156337,-0.04531165,-0.2964955,0.9965373,324.5874,358.2739,0.1419865,-0.3857582,-0.1814437,337.2461,316.8891,336.1483
2018/06/22 - 01:54:34.0974472,15.25789,0.1156569,-0.04524565,-0.296714,0.9545582,324.5095,358.2204,0.1416393,-0.3865578,-0.1808913,337.5531,316.9812,336.1329
2018/06/22 - 01:54:34.1084048,15.26905,0.115642,-0.04515921,-0.2968943,0.9235345,324.4604,358.1613,0.1412895,-0.387379,-0.1803761,337.8457,317.0462,336.0927
2018/06/22 - 01:54:34.1203728,15.28023,0.1155616,-0.04512371,-0.2970853,0.815972,324.4015,358.0186,0.1408956,-0.3882069,-0.1799088,338.1061,317.0189,336.1054
2018/06/22 - 01:54:34.1303748,15.29171,0.1155382,-0.04500125,-0.2973002,0.8121812,324.3662,357.974,0.1404075,-0.3891451,-0.179456,338.3515,316.9174,336.1377
2018/06/22 - 01:54:34.1433116,15.30255,0.1154878,-0.0449484,-0.297483,0.7250053,324.2841,357.8776,0.1398346,-0.3901403,-0.1789819,338.6471,316.7942,336.1876
2018/06/22 - 01:54:34.1533053,15.31442,0.1154275,-0.04492459,-0.297689,0.6426704,324.2261,357.8067,0.1392426,-0.3912351,-0.1784763,338.9414,316.6803,336.2109
2018/06/22 - 01:54:34.1652736,15.32517,0.115391,-0.04483504,-0.2979005,0.6377332,324.145,357.7219,0.1387255,-0.3923453,-0.1779508,339.1762,316.6575,336.1797
2018/06/22 - 01:54:34.1752271,15.33627,0.1153198,-0.04478112,-0.2981053,0.5860944,324.0735,357.6445,0.1381664,-0.3935577,-0.1773728,339.408,316.6939,336.1712
2018/06/22 - 01:54:34.1861967,15.34673,0.1152759,-0.0445834,-0.2979602,0.5437562,323.9266,357.55,0.1375197,-0.3947823,-0.1767838,339.6932,316.7129,336.2029
2018/06/22 - 01:54:34.1991617,15.35876,0.1151678,-0.04436977,-0.2978762,0.5226685,323.8624,357.4794,0.1368223,-0.3960541,-0.1762177,340.0735,316.6801,336.2803
2018/06/22 - 01:54:34.2091341,15.3703,0.1150512,-0.04428905,-0.2978062,0.3928655,323.7722,357.4392,0.1361341,-0.3973506,-0.1756988,340.411,316.6242,336.3134
2018/06/22 - 01:54:34.2211021,15.38053,0.114934,-0.04408445,-0.2977441,0.3301333,323.6555,357.3571,0.1354358,-0.3986496,-0.1752736,340.7167,316.5787,336.3914
2018/06/22 - 01:54:34.2300786,15.39178,0.1147899,-0.04394555,-0.2976644,0.1956225,323.5586,357.304,0.1347022,-0.3999536,-0.1748652,341.0459,316.5385,336.5125
2018/06/22 - 01:54:34.2430436,15.4024,0.1146446,-0.04377869,-0.297629,0.08504048,323.4945,357.2799,0.1339242,-0.4012319,-0.1744512,341.5044,316.4423,336.6321
2018/06/22 - 01:54:34.2530170,15.4138,0.1145279,-0.043541,-0.2976058,359.9607,323.3641,357.1983,0.1332137,-0.4024342,-0.1741177,342.002,316.3238,336.7017
2018/06/22 - 01:54:34.2649848,15.42462,0.1143491,-0.04338701,-0.2975602,359.7557,323.2957,357.1772,0.1326707,-0.4034643,-0.1738116,342.373,316.256,336.711
2018/06/22 - 01:54:34.2769531,15.43575,0.1141471,-0.04313255,-0.2974845,359.6164,323.2737,357.2289,0.1323592,-0.40422,-0.1735775,342.5843,316.3375,336.5968
2018/06/22 - 01:54:34.2849317,15.4474,0.1139726,-0.04301801,-0.2973456,359.4427,323.2121,357.3949,0.1321339,-0.4048802,-0.1734451,342.736,316.4459,336.4508
2018/06/22 - 01:54:34.2978984,15.45688,0.1137772,-0.04280982,-0.2973125,359.4199,323.069,357.4097,0.1319835,-0.4053759,-0.1734662,342.8152,316.4853,336.2913
2018/06/22 - 01:54:34.3078716,15.46871,0.1135743,-0.04266007,-0.2973132,359.4378,322.9449,357.5731,0.1317601,-0.4058693,-0.1735712,342.9146,316.4124,336.1613
2018/06/22 - 01:54:34.3198388,15.47977,0.1132525,-0.04262381,-0.2973618,359.4672,322.8011,357.7491,0.1314192,-0.4063416,-0.1738143,343.0039,316.1821,336.1275
2018/06/22 - 01:54:34.3308144,15.49095,0.1129318,-0.04273976,-0.2973939,359.515,322.6057,358.0063,0.1308057,-0.4069492,-0.1740782,343.1799,315.8748,336.2996
2018/06/22 - 01:54:34.3427775,15.50259,0.1125899,-0.04283163,-0.2975517,359.6602,322.4284,358.1851,0.1300466,-0.4076748,-0.1743446,343.3788,315.5913,336.6174
2018/06/22 - 01:54:34.3527499,15.51404,0.1122205,-0.0430394,-0.2976819,359.852,322.2411,358.3871,0.1291322,-0.4086226,-0.174634,343.5681,315.4007,337.0842
2018/06/22 - 01:54:34.3647204,15.52514,0.1118596,-0.04330662,-0.2977419,0.02496829,322.074,358.6094,0.1282047,-0.4097116,-0.1748855,343.7783,315.2832,337.5761
2018/06/22 - 01:54:34.3776849,15.53564,0.1115625,-0.04362757,-0.2978494,0.30588,321.8788,358.7776,0.1271634,-0.4112276,-0.1750899,344.0125,315.1574,338.1236
2018/06/22 - 01:54:34.3856635,15.54751,0.1112367,-0.04396565,-0.2979864,0.5679064,321.7334,358.9188,0.1261089,-0.4130434,-0.1752663,344.3189,315.0023,338.593
2018/06/22 - 01:54:34.3976537,15.55792,0.1109348,-0.04432909,-0.2981243,0.8619176,321.5931,359.0352,0.1249694,-0.4154271,-0.175317,344.7045,314.8235,338.8986
2018/06/22 - 01:54:34.4086023,15.5687,0.1106296,-0.04465549,-0.298258,1.146159,321.4214,359.0453,0.1237407,-0.4183522,-0.175236,345.2292,314.5513,339.0596
2018/06/22 - 01:54:34.4205916,15.58098,0.1102976,-0.04492067,-0.298408,1.454132,321.2695,359.0517,0.1224187,-0.4215536,-0.1750492,346.0004,314.2495,339.1364
2018/06/22 - 01:54:34.4295468,15.5916,0.1099921,-0.04530651,-0.2985172,1.694804,321.1226,359.1195,0.1210071,-0.4253102,-0.1747548,347.0266,313.8813,339.0835
2018/06/22 - 01:54:34.4415444,15.6019,0.1096856,-0.04563179,-0.2986526,1.979208,320.9833,359.1416,0.1196537,-0.4292247,-0.1745993,347.9562,313.5143,339.0818
2018/06/22 - 01:54:34.4514874,15.61341,0.1093545,-0.04588643,-0.2987965,2.170665,320.8341,359.1046,0.118324,-0.4335648,-0.1745267,348.8368,313.1678,339.2357
2018/06/22 - 01:54:34.4654511,15.62425,0.1090501,-0.04610467,-0.2989002,2.277971,320.6765,359.0965,0.1169951,-0.4379755,-0.1744713,349.6825,312.8767,339.5677
2018/06/22 - 01:54:34.4754439,15.63651,0.1086956,-0.04633408,-0.29891,2.308432,320.5354,359.0984,0.1157102,-0.4426441,-0.1743836,350.6214,312.678,340.065
2018/06/22 - 01:54:34.4853972,15.64665,0.1083821,-0.04650664,-0.2989316,2.370873,320.3987,359.1009,0.1145635,-0.4473527,-0.1742471,351.5927,312.5532,340.585
2018/06/22 - 01:54:34.4983670,15.65792,0.1080731,-0.04668664,-0.2989766,2.410726,320.2856,359.0692,0.1135578,-0.4519594,-0.1741205,352.506,312.4326,341.0398
2018/06/22 - 01:54:34.5083624,15.66951,0.1078228,-0.04689407,-0.2989474,2.445204,320.1817,359.0918,0.1128037,-0.456531,-0.1739627,353.2645,312.3259,341.4408
2018/06/22 - 01:54:34.5203159,15.68034,0.1075812,-0.04702336,-0.2989335,2.558367,320.1171,359.1054,0.1121477,-0.4610329,-0.1737699,353.992,312.276,341.7434
2018/06/22 - 01:54:34.5302885,15.69181,0.1073219,-0.04721268,-0.2989047,2.602704,320.0593,359.0907,0.1116856,-0.4654184,-0.173402,354.6718,312.2776,341.8619
2018/06/22 - 01:54:34.5422565,15.70232,0.1070998,-0.04742244,-0.2988236,2.636519,320.0493,359.1345,0.1112798,-0.4697647,-0.1728837,355.3566,312.29,341.7881
2018/06/22 - 01:54:34.5522300,15.71376,0.1069521,-0.0475525,-0.2987566,2.75918,320.0214,359.1682,0.1109458,-0.4740215,-0.1721046,356.2021,312.339,341.4744
2018/06/22 - 01:54:34.5642211,15.72462,0.1067816,-0.04771617,-0.2986697,2.871162,320.08,359.2044,0.110614,-0.4782695,-0.1712113,357.179,312.3311,341.0598
2018/06/22 - 01:54:34.5761657,15.73596,0.1066305,-0.04793351,-0.2985373,2.918491,320.1587,359.287,0.1102607,-0.4825423,-0.1703622,358.1424,312.3483,340.7619
2018/06/22 - 01:54:34.5861395,15.74713,0.1064879,-0.04806569,-0.2984256,2.999498,320.2201,359.2545,0.109923,-0.4866953,-0.169456,359.1122,312.5198,340.584
2018/06/22 - 01:54:34.5991042,15.75853,0.1064266,-0.04817542,-0.2982962,3.1021,320.2653,359.258,0.1096196,-0.4906131,-0.1686146,359.9665,312.7378,340.5809
2018/06/22 - 01:54:34.6080804,15.76992,0.1063289,-0.04835022,-0.2981398,3.154499,320.3529,359.3069,0.1094254,-0.4942102,-0.1678918,0.6156211,313.0078,340.8152
2018/06/22 - 01:54:34.6210665,15.78026,0.1062702,-0.04846738,-0.2979828,3.230937,320.4129,359.2713,0.1093102,-0.4975931,-0.1672235,1.071477,313.2593,341.1306
2018/06/22 - 01:54:34.6310195,15.79197,0.1062175,-0.04859259,-0.2978271,3.298673,320.5388,359.3222,0.1094224,-0.5005565,-0.1665688,1.382937,313.6028,341.4738
2018/06/22 - 01:54:34.6419896,15.80278,0.1062012,-0.04865956,-0.2976968,3.358318,320.6319,359.2992,0.1096675,-0.503215,-0.1657468,1.746108,313.9607,341.6385
2018/06/22 - 01:54:34.6529604,15.81374,0.1061991,-0.04871655,-0.2975582,3.392452,320.7144,359.3146,0.1101512,-0.5052989,-0.1647376,1.972987,314.3089,341.5648
2018/06/22 - 01:54:34.6649287,15.82467,0.1062051,-0.04872428,-0.2974143,3.43619,320.7827,359.3078,0.1106609,-0.5072256,-0.163712,2.2427,314.5882,341.3553
2018/06/22 - 01:54:34.6758991,15.83618,0.1062167,-0.04880744,-0.2972223,3.421078,320.8432,359.3525,0.111233,-0.5086843,-0.1626336,2.546834,314.7703,340.9641
2018/06/22 - 01:54:34.6858738,15.84758,0.1062146,-0.04886411,-0.2970282,3.381099,320.8752,359.3679,0.1118246,-0.5097965,-0.1615318,2.771463,314.9374,340.591
2018/06/22 - 01:54:34.6988387,15.85837,0.1062205,-0.04889274,-0.2968148,3.412758,321.0017,359.3681,0.1123889,-0.5109037,-0.1604581,2.956502,315.174,340.3257
2018/06/22 - 01:54:34.7078144,15.8703,0.1062499,-0.04888683,-0.2966704,3.415914,321.007,359.3511,0.1130147,-0.5114298,-0.159409,3.080789,315.4619,340.0772
2018/06/22 - 01:54:34.7207791,15.88044,0.1062602,-0.04895441,-0.2963615,3.372228,321.1411,359.3731,0.1135785,-0.5116826,-0.1584115,3.256202,315.7282,339.8913
