Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/07/02 - 01:09:24.7533378,44.96496,0.07495065,-0.01897793,-0.1729461,10.31735,32.91521,9.98313,0.2308908,-0.5255089,-0.1853436,339.3528,32.60049,18.77346
2018/07/02 - 01:09:24.7682998,44.978,0.07502655,-0.01883937,-0.1729842,10.33086,33.04966,9.91255,0.2307438,-0.5256333,-0.185378,339.3526,32.57683,18.79927
2018/07/02 - 01:09:24.7782971,44.99403,0.07510349,-0.01883088,-0.1730136,10.28886,33.13703,9.916254,0.2305999,-0.525696,-0.1853663,339.3444,32.53262,18.84257
2018/07/02 - 01:09:24.7862502,45.00399,0.07512735,-0.01878461,-0.1730812,10.31659,33.13097,9.936063,0.2305026,-0.5257645,-0.1854367,339.3151,32.50253,18.85756
2018/07/02 - 01:09:24.7972206,45.01241,0.07516269,-0.01876212,-0.1730779,10.31474,33.22713,9.964857,0.2304234,-0.5258015,-0.1855041,339.2763,32.49018,18.8803
2018/07/02 - 01:09:24.8071938,45.02238,0.07522052,-0.01874305,-0.1730617,10.28656,33.29626,9.959308,0.230318,-0.525889,-0.185572,339.2392,32.46764,18.9418
2018/07/02 - 01:09:24.8191825,45.03327,0.07527404,-0.01871867,-0.1730548,10.25678,33.32917,9.887615,0.2301895,-0.5259643,-0.1855894,339.2169,32.39839,19.02548
2018/07/02 - 01:09:24.8291358,45.04412,0.07533088,-0.01864306,-0.1731043,10.28948,33.34908,9.858911,0.2301028,-0.5260374,-0.185621,339.215,32.35543,19.06182
2018/07/02 - 01:09:24.8411032,45.05466,0.07545538,-0.0186164,-0.1730558,10.2557,33.48427,9.797947,0.2300388,-0.5261353,-0.1856802,339.2269,32.33972,19.06417
2018/07/02 - 01:09:24.8510763,45.06635,0.07552794,-0.01861064,-0.1730555,10.24856,33.54861,9.781288,0.2299659,-0.5262241,-0.1857096,339.249,32.3105,19.0854
2018/07/02 - 01:09:24.8630443,45.07653,0.07556465,-0.01858063,-0.173092,10.29381,33.57122,9.72477,0.2298748,-0.5263783,-0.1857695,339.2785,32.2807,19.10749
2018/07/02 - 01:09:24.8730178,45.08759,0.07557019,-0.01860023,-0.173099,10.29898,33.59329,9.73154,0.2298084,-0.526449,-0.1857615,339.3001,32.23929,19.13086
2018/07/02 - 01:09:24.8839882,45.09851,0.0755762,-0.0185926,-0.1731155,10.30114,33.59972,9.76775,0.2297585,-0.5265466,-0.1858622,339.2932,32.22552,19.13608
2018/07/02 - 01:09:24.8949589,45.10937,0.07561126,-0.01851116,-0.1730974,10.35085,33.6321,9.71596,0.2297122,-0.5265933,-0.1859092,339.2901,32.21225,19.15087
2018/07/02 - 01:09:24.9059299,45.12041,0.07562777,-0.01853212,-0.1731373,10.29422,33.6059,9.735461,0.2296719,-0.5266255,-0.1859496,339.2839,32.18751,19.17689
2018/07/02 - 01:09:24.9169003,45.13161,0.07568765,-0.01849641,-0.1731206,10.28215,33.62772,9.684169,0.2296411,-0.5266435,-0.1860358,339.2515,32.17565,19.18036
2018/07/02 - 01:09:24.9278710,45.14257,0.07574452,-0.01847042,-0.1731018,10.27266,33.66215,9.630842,0.2296397,-0.5266114,-0.1860499,339.2324,32.18238,19.17826
2018/07/02 - 01:09:24.9388423,45.15385,0.07578551,-0.01848422,-0.1730863,10.25671,33.70185,9.617693,0.2296418,-0.5266405,-0.1860775,339.2365,32.18451,19.17467
2018/07/02 - 01:09:24.9498121,45.16444,0.07579927,-0.01845054,-0.1731052,10.28045,33.7123,9.553854,0.2296548,-0.5266163,-0.1859953,339.2609,32.17073,19.17342
2018/07/02 - 01:09:24.9627777,45.17591,0.07580159,-0.01846354,-0.173158,10.26441,33.69766,9.577947,0.2296628,-0.5266798,-0.1859629,339.3035,32.15488,19.17071
2018/07/02 - 01:09:24.9727505,45.18705,0.07581715,-0.01844341,-0.1731859,10.26597,33.68734,9.559089,0.229655,-0.5267974,-0.1860407,339.3092,32.15269,19.16726
2018/07/02 - 01:09:24.9847185,45.19829,0.07581408,-0.01843285,-0.1731973,10.25979,33.69625,9.5414,0.2296528,-0.5268469,-0.1860428,339.3105,32.15176,19.1699
2018/07/02 - 01:09:24.9956889,45.2096,0.07585806,-0.01841424,-0.1731616,10.23578,33.69917,9.478842,0.2296552,-0.5268705,-0.1859259,339.3441,32.12772,19.19094
2018/07/02 - 01:09:25.0056632,45.22082,0.07586377,-0.01838871,-0.1731855,10.23871,33.71332,9.471063,0.2296555,-0.5268817,-0.1858879,339.3552,32.11286,19.19086
2018/07/02 - 01:09:25.0176306,45.23157,0.07586811,-0.01833823,-0.173239,10.26137,33.72449,9.460037,0.2296524,-0.5269107,-0.1858785,339.3601,32.10754,19.19371
2018/07/02 - 01:09:25.0276044,45.24269,0.07589094,-0.01830989,-0.1732435,10.25893,33.75032,9.42538,0.2296583,-0.5268943,-0.1858235,339.3707,32.10804,19.19702
2018/07/02 - 01:09:25.0395715,45.25333,0.07590974,-0.0182615,-0.1732546,10.27511,33.777,9.402405,0.2296601,-0.5268586,-0.1857561,339.3798,32.10662,19.20227
2018/07/02 - 01:09:25.0495461,45.26448,0.07592034,-0.01823899,-0.17329,10.27229,33.7853,9.394055,0.2296499,-0.5268586,-0.1857262,339.3837,32.10412,19.2049
2018/07/02 - 01:09:25.0615135,45.27612,0.07593313,-0.01821471,-0.1733206,10.26338,33.78864,9.380066,0.2296444,-0.5268394,-0.1856556,339.3943,32.09863,19.21357
2018/07/02 - 01:09:25.0717682,45.28717,0.07597564,-0.01817892,-0.1733453,10.233,33.80402,9.35375,0.2296274,-0.5268357,-0.1855262,339.4421,32.05958,19.23784
2018/07/02 - 01:09:25.0837348,45.29826,0.07598216,-0.01814691,-0.1733966,10.23083,33.82186,9.364684,0.2296124,-0.5268499,-0.1855009,339.4459,32.03377,19.24232
2018/07/02 - 01:09:25.0947064,45.30903,0.07603145,-0.01812472,-0.173434,10.19194,33.85728,9.344175,0.2295996,-0.5268816,-0.1854802,339.4431,32.02439,19.25369
2018/07/02 - 01:09:25.1056762,45.32062,0.07604606,-0.01808956,-0.1734951,10.19458,33.87917,9.333421,0.229596,-0.5268621,-0.1853902,339.4636,32.00279,19.26745
2018/07/02 - 01:09:25.1176456,45.33158,0.07605983,-0.01805952,-0.1735833,10.20176,33.89266,9.333655,0.2296009,-0.5268875,-0.1853376,339.4811,31.979,19.27766
2018/07/02 - 01:09:25.1276179,45.34267,0.07609092,-0.01804282,-0.1736256,10.1951,33.92958,9.304023,0.2296182,-0.5268901,-0.1852609,339.5032,31.96732,19.28684
2018/07/02 - 01:09:25.1395850,45.35354,0.07609615,-0.01805883,-0.1737108,10.17708,33.9483,9.312694,0.2296463,-0.5269059,-0.1851801,339.5304,31.95771,19.29763
2018/07/02 - 01:09:25.1505572,45.36479,0.07608449,-0.01804795,-0.1737739,10.17814,33.94407,9.313493,0.2296802,-0.5269554,-0.1851684,339.5478,31.95497,19.28757
2018/07/02 - 01:09:25.1615276,45.37628,0.07608055,-0.01802207,-0.1738372,10.18707,33.95277,9.307172,0.2297019,-0.5269584,-0.1851692,339.5363,31.95994,19.27741
2018/07/02 - 01:09:25.1724977,45.38713,0.07607396,-0.01801524,-0.1738781,10.17727,33.95006,9.30211,0.2297338,-0.5269277,-0.1851292,339.5248,31.97648,19.2736
2018/07/02 - 01:09:25.1844660,45.39867,0.07609473,-0.01801204,-0.1739268,10.17334,33.95352,9.289059,0.2297498,-0.5269082,-0.1851102,339.5257,31.97975,19.27291
2018/07/02 - 01:09:25.1954358,45.40945,0.07611732,-0.01797443,-0.1739775,10.18579,33.95836,9.270712,0.22978,-0.5268309,-0.1850535,339.5222,31.98542,19.26031
2018/07/02 - 01:09:25.2054144,45.42042,0.07615776,-0.01795738,-0.1740305,10.17128,33.97338,9.258259,0.2297899,-0.5268047,-0.1850543,339.5223,31.99235,19.25383
2018/07/02 - 01:09:25.2173778,45.43176,0.0761908,-0.01794287,-0.1740919,10.16166,33.98043,9.268851,0.2297894,-0.526784,-0.1850536,339.5231,31.99748,19.25337
2018/07/02 - 01:09:25.2283483,45.44296,0.07626309,-0.01794752,-0.1741383,10.14802,34.00384,9.25149,0.2297823,-0.5267431,-0.184999,339.5352,31.99104,19.26669
2018/07/02 - 01:09:25.2393187,45.45421,0.07632299,-0.01793827,-0.1742149,10.1607,33.98558,9.221363,0.2297671,-0.5267367,-0.1849664,339.5529,31.97122,19.27557
2018/07/02 - 01:09:25.2502891,45.46499,0.07636921,-0.01796225,-0.1742529,10.15539,34.01091,9.191216,0.2297441,-0.526777,-0.1850042,339.5542,31.96045,19.27391
2018/07/02 - 01:09:25.2622568,45.47615,0.07642722,-0.0179498,-0.1743381,10.18736,34.01018,9.153723,0.2297279,-0.5267945,-0.1850349,339.5516,31.9607,19.26759
2018/07/02 - 01:09:25.2772171,45.48718,0.07650157,-0.01793708,-0.174411,10.2177,34.04278,9.099805,0.2297115,-0.5267295,-0.1850187,339.5421,31.95663,19.26322
2018/07/02 - 01:09:25.2852154,45.49847,0.07660267,-0.01793142,-0.1744977,10.22431,34.09496,9.077722,0.229693,-0.5266682,-0.185009,339.5347,31.94475,19.26543
2018/07/02 - 01:09:25.2951698,45.51097,0.07666933,-0.01794198,-0.1745497,10.2053,34.12988,9.067595,0.2296702,-0.5265995,-0.1849741,339.5252,31.92647,19.27887
2018/07/02 - 01:09:25.3061419,45.52039,0.07675346,-0.01794131,-0.1746505,10.19353,34.18505,9.047997,0.2296201,-0.5265295,-0.1849637,339.503,31.89484,19.30664
2018/07/02 - 01:09:25.3171106,45.53162,0.0768173,-0.01793581,-0.1747335,10.1865,34.24718,9.002444,0.2295571,-0.5264663,-0.1849457,339.4799,31.86922,19.33965
2018/07/02 - 01:09:25.3280822,45.54294,0.07683172,-0.01793553,-0.1747851,10.19393,34.28563,9.004031,0.2294991,-0.526477,-0.1849446,339.4733,31.8496,19.35901
2018/07/02 - 01:09:25.3400502,45.55368,0.07682117,-0.01794701,-0.1748638,10.18367,34.26913,9.02903,0.2294313,-0.5265244,-0.1849459,339.4769,31.82208,19.38679
2018/07/02 - 01:09:25.3500222,45.56529,0.07679563,-0.01791957,-0.1749375,10.20354,34.26849,9.016626,0.2293594,-0.5265436,-0.1848944,339.4792,31.7793,19.41506
2018/07/02 - 01:09:25.3619902,45.57611,0.07682087,-0.01791617,-0.1750027,10.19671,34.28057,8.968395,0.2293041,-0.5265602,-0.1848801,339.4719,31.74585,19.44609
2018/07/02 - 01:09:25.3719642,45.58714,0.07682314,-0.01790973,-0.1750274,10.19315,34.31529,8.929776,0.229278,-0.526556,-0.1848321,339.4652,31.7319,19.47849
2018/07/02 - 01:09:25.3839324,45.59815,0.07683004,-0.01789911,-0.1750582,10.19186,34.34198,8.940618,0.229279,-0.526561,-0.1847892,339.4673,31.72504,19.49623
2018/07/02 - 01:09:25.3949222,45.60946,0.07682744,-0.01786733,-0.1750693,10.20448,34.40005,8.924396,0.2293008,-0.5265253,-0.1847809,339.4475,31.7239,19.48433
2018/07/02 - 01:09:25.4058923,45.62053,0.07682229,-0.01783162,-0.175104,10.19997,34.41394,8.896187,0.2293842,-0.5262182,-0.1846497,339.3587,31.77117,19.4523
2018/07/02 - 01:09:25.4178415,45.6315,0.07681496,-0.01779062,-0.1751382,10.20155,34.42788,8.91168,0.2294652,-0.52596,-0.1845565,339.2714,31.84967,19.43067
2018/07/02 - 01:09:25.4278155,45.64303,0.07681239,-0.01778112,-0.1751585,10.17402,34.42297,8.920799,0.2295126,-0.5258684,-0.1845144,339.2495,31.87041,19.42257
2018/07/02 - 01:09:25.4397821,45.65392,0.07678919,-0.01773663,-0.1751623,10.15306,34.43585,8.932483,0.2295283,-0.5259157,-0.1845505,339.2628,31.86178,19.413
2018/07/02 - 01:09:25.4507531,45.66486,0.07675953,-0.01766835,-0.1751879,10.1504,34.41594,8.916143,0.229543,-0.5259389,-0.1845721,339.2804,31.87024,19.41022
2018/07/02 - 01:09:25.4617238,45.67625,0.07672098,-0.01761519,-0.1751764,10.13234,34.41555,8.899125,0.2295579,-0.5259601,-0.1845998,339.2803,31.88001,19.41024
2018/07/02 - 01:09:25.4727161,45.68708,0.07669373,-0.01756631,-0.1751778,10.12191,34.41195,8.888287,0.2295594,-0.5259361,-0.184608,339.2666,31.88671,19.41053
2018/07/02 - 01:09:25.4846616,45.69859,0.07664972,-0.017497,-0.1751447,10.11965,34.42641,8.848828,0.2295332,-0.5258773,-0.1846,339.2377,31.88419,19.42336
2018/07/02 - 01:09:25.4956335,45.70974,0.07664118,-0.01748023,-0.1751516,10.11359,34.44075,8.856189,0.2294579,-0.5257876,-0.1846209,339.1719,31.86505,19.45754
2018/07/02 - 01:09:25.5056064,45.72102,0.07663016,-0.0174505,-0.1751473,10.11106,34.45189,8.842599,0.2293434,-0.5256324,-0.184624,339.0817,31.83496,19.49274
2018/07/02 - 01:09:25.5175740,45.73158,0.07661539,-0.0174327,-0.1751274,10.10331,34.48884,8.844253,0.2291388,-0.5254678,-0.1845875,338.9597,31.78333,19.62318
2018/07/02 - 01:09:25.5285450,45.74292,0.07660318,-0.01739971,-0.1751263,10.10116,34.50907,8.853028,0.2288857,-0.5254332,-0.184627,338.8437,31.68231,19.78806
2018/07/02 - 01:09:25.5395155,45.75443,0.07659567,-0.01737125,-0.175114,10.09757,34.52328,8.854262,0.2286287,-0.5254148,-0.184691,338.7356,31.59366,19.91476
2018/07/02 - 01:09:25.5504870,45.76504,0.0766033,-0.0173464,-0.1750897,10.07132,34.52139,8.834393,0.2282663,-0.5255117,-0.1848269,338.6473,31.47288,20.04065
2018/07/02 - 01:09:25.5624541,45.77652,0.07660408,-0.01731288,-0.175069,10.06481,34.53242,8.819588,0.2279267,-0.5255523,-0.184839,338.589,31.34089,20.17166
2018/07/02 - 01:09:25.5724276,45.78749,0.07662027,-0.01729666,-0.175027,10.05074,34.57265,8.829422,0.2275399,-0.5256726,-0.1848741,338.5441,31.18158,20.34863
