Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/10 - 11:05:14.8334886,90.11708,0.06066343,-0.05486402,-0.1174956,15.71041,4.146269,2.468596,0.1212064,-0.5868035,0.03101016,339.2269,9.735353,3.053851,0,0
2018/07/10 - 11:05:14.8454572,90.12804,0.06064837,-0.05491445,-0.1174801,15.7269,4.125648,2.462639,0.1212064,-0.5868094,0.03100484,339.198,9.762561,3.027721,0,0
2018/07/10 - 11:05:14.8594188,90.13964,0.06060019,-0.05492867,-0.1174448,15.75443,4.044924,2.413549,0.1212015,-0.5868146,0.03100029,339.17,9.791673,3.021689,0,0
2018/07/10 - 11:05:14.8673975,90.1534,0.06057958,-0.05495215,-0.1174346,15.74127,4.014489,2.401918,0.1211999,-0.5868161,0.03099899,339.1623,9.80458,3.017297,0,0
2018/07/10 - 11:05:14.8783685,90.1621,0.06055184,-0.0549678,-0.117407,15.73448,3.970107,2.395616,0.1211953,-0.5868205,0.03099528,339.1404,9.843278,3.002983,0,0
2018/07/10 - 11:05:14.8903361,90.17282,0.0605251,-0.05498507,-0.1173718,15.72833,3.924749,2.387785,0.121192,-0.5868204,0.0309955,339.1416,9.869281,2.995969,0,0
2018/07/10 - 11:05:14.9013068,90.18403,0.06050863,-0.05499535,-0.1173558,15.72709,3.911747,2.380461,0.1211939,-0.5868186,0.030997,339.1523,9.871841,2.98671,0,0
2018/07/10 - 11:05:14.9122773,90.19484,0.06051083,-0.05500185,-0.1173312,15.72894,3.883841,2.381272,0.1211953,-0.5868176,0.03099785,339.159,9.877448,2.976572,0,0
2018/07/10 - 11:05:14.9232488,90.20629,0.06050321,-0.05499509,-0.1173029,15.72884,3.869862,2.361586,0.1211952,-0.586816,0.03099931,339.1685,9.886296,2.970872,0,0
2018/07/10 - 11:05:14.9332214,90.21717,0.06050979,-0.05498628,-0.1172801,15.72674,3.86508,2.362297,0.1211946,-0.5868135,0.03100164,339.1815,9.884044,2.977187,0,0
2018/07/10 - 11:05:14.9461872,90.22803,0.06051909,-0.05498347,-0.1172489,15.71776,3.856646,2.360184,0.1211957,-0.58681,0.03100476,339.1991,9.865105,2.990266,0,0
2018/07/10 - 11:05:14.9551626,90.2392,0.06053775,-0.05498975,-0.1171978,15.69479,3.837879,2.354398,0.1211988,-0.5868076,0.0310068,339.2116,9.844024,2.995639,0,0
2018/07/10 - 11:05:14.9671303,90.24968,0.06054106,-0.05496189,-0.1171843,15.69921,3.844895,2.354709,0.1212007,-0.586808,0.0310064,339.2096,9.832693,2.996338,0,0
2018/07/10 - 11:05:14.9790991,90.26093,0.060552,-0.05494421,-0.1171457,15.6867,3.837021,2.346095,0.1212026,-0.5868088,0.03100551,339.2038,9.811787,3.004413,0,0
2018/07/10 - 11:05:14.9880747,90.27288,0.06055061,-0.05493023,-0.117111,15.67306,3.825697,2.323544,0.1212049,-0.5868116,0.03100289,339.1867,9.777197,3.020635,0,0
2018/07/10 - 11:05:15.0000427,90.28276,0.06054947,-0.05491298,-0.1171051,15.67836,3.828563,2.328906,0.1212069,-0.586812,0.03100248,339.1835,9.752757,3.031623,0,0
2018/07/10 - 11:05:15.0100167,90.29373,0.06054092,-0.05490496,-0.1170862,15.672,3.827173,2.345651,0.1212134,-0.5868087,0.03100511,339.1979,9.688188,3.058009,0,0
2018/07/10 - 11:05:15.0219847,90.30488,0.06052491,-0.05487446,-0.1170835,15.6746,3.814427,2.339707,0.1212197,-0.5868027,0.03101031,339.2265,9.615083,3.094222,0,0
2018/07/10 - 11:05:15.0329542,90.31616,0.06049634,-0.05487173,-0.117063,15.64403,3.798276,2.344548,0.1212257,-0.5868011,0.03101154,339.2353,9.582224,3.095524,0,0
2018/07/10 - 11:05:15.0449222,90.32737,0.06046857,-0.05482418,-0.1170588,15.65198,3.778857,2.343398,0.121223,-0.5868047,0.03100835,339.2161,9.600746,3.0901,0,0
2018/07/10 - 11:05:15.0559768,90.33853,0.06043439,-0.05479394,-0.1170401,15.63541,3.75789,2.344832,0.121221,-0.5868074,0.03100605,339.1999,9.590343,3.105921,0,0
2018/07/10 - 11:05:15.0659500,90.34998,0.06038724,-0.05476226,-0.1170445,15.61654,3.728523,2.327202,0.1212229,-0.5868084,0.03100495,339.1925,9.566649,3.116268,0,0
2018/07/10 - 11:05:15.0779441,90.36014,0.06035758,-0.05474306,-0.1170633,15.59805,3.695104,2.319571,0.1212264,-0.5868106,0.03100285,339.1813,9.550988,3.112026,0,0
2018/07/10 - 11:05:15.0878903,90.37161,0.0603217,-0.05470405,-0.1171128,15.61114,3.672577,2.306009,0.1212268,-0.5868117,0.03100187,339.1762,9.555075,3.105836,0,0
2018/07/10 - 11:05:15.0998816,90.38275,0.0602874,-0.05469462,-0.1171257,15.58833,3.629884,2.305911,0.1212293,-0.5868089,0.0310043,339.1912,9.541596,3.107948,0,0
2018/07/10 - 11:05:15.1108298,90.39351,0.06023268,-0.05465783,-0.117154,15.60275,3.612633,2.284599,0.1212351,-0.5868018,0.03101047,339.2292,9.509709,3.112806,0,0
2018/07/10 - 11:05:15.1217997,90.40483,0.06019197,-0.05463634,-0.1171778,15.60819,3.587142,2.279679,0.1212427,-0.5867949,0.0310165,339.2693,9.49474,3.095868,0,0
2018/07/10 - 11:05:15.1327712,90.41573,0.06015451,-0.05464891,-0.117191,15.58416,3.572628,2.295358,0.1212401,-0.5868009,0.03101111,339.2387,9.52858,3.075648,0,0
2018/07/10 - 11:05:15.1437422,90.42721,0.06012595,-0.05463563,-0.1172099,15.59125,3.55784,2.29798,0.1212254,-0.5868189,0.03099539,339.1436,9.626818,3.04806,0,0
2018/07/10 - 11:05:15.1547126,90.43782,0.06006795,-0.05462148,-0.1172274,15.60348,3.519082,2.292864,0.1212161,-0.5868335,0.03098259,339.064,9.663713,3.049077,0,0
2018/07/10 - 11:05:15.1667241,90.44945,0.06001518,-0.05463319,-0.1172554,15.6286,3.50356,2.311999,0.1212209,-0.5868506,0.03096689,338.9752,9.673459,3.007949,0,0
2018/07/10 - 11:05:15.1776948,90.46026,0.0599748,-0.05465692,-0.1172765,15.63341,3.500102,2.313954,0.1212268,-0.5868676,0.03095139,338.8903,9.70131,2.946664,0,0
2018/07/10 - 11:05:15.1886459,90.47114,0.05993662,-0.05465979,-0.1173123,15.64643,3.496825,2.301853,0.1212376,-0.5868738,0.03094543,338.8643,9.711907,2.885202,0,0
2018/07/10 - 11:05:15.1996166,90.48262,0.05988617,-0.05466652,-0.1173151,15.66059,3.481305,2.303632,0.1212487,-0.5868838,0.03093596,338.8154,9.702148,2.836929,0,0
2018/07/10 - 11:05:15.2105882,90.49343,0.05984586,-0.05468561,-0.1173239,15.65466,3.477246,2.311566,0.121246,-0.5869034,0.0309186,338.7133,9.740136,2.804053,0,0
2018/07/10 - 11:05:15.2226014,90.50463,0.05978262,-0.05467644,-0.117338,15.67553,3.459902,2.302347,0.1212516,-0.5869358,0.0308896,338.5453,9.755547,2.743999,0,0
2018/07/10 - 11:05:15.2325509,90.51608,0.05974583,-0.05468995,-0.1173531,15.67516,3.451458,2.312742,0.1212975,-0.5869888,0.03084111,338.2853,9.720605,2.531571,0,0
2018/07/10 - 11:05:15.2445422,90.52724,0.05968639,-0.05469378,-0.1173539,15.67724,3.435283,2.294104,0.1213559,-0.5870556,0.03078102,337.9688,9.749607,2.201097,0,0
2018/07/10 - 11:05:15.2555141,90.538,0.05964445,-0.05468824,-0.1173658,15.68174,3.433425,2.306385,0.1214075,-0.5871343,0.03071202,337.5889,9.774885,1.896872,0,0
2018/07/10 - 11:05:15.2664603,90.54948,0.05956306,-0.05467983,-0.1173667,15.67766,3.418268,2.28949,0.1214886,-0.587271,0.03059516,336.9254,9.769815,1.449279,0,0
2018/07/10 - 11:05:15.2774544,90.56035,0.05949939,-0.05466617,-0.1173816,15.67693,3.410766,2.306535,0.1215506,-0.5874302,0.03046378,336.163,9.921398,0.9396748,0,0
2018/07/10 - 11:05:15.2884018,90.57102,0.05943045,-0.05462832,-0.1173975,15.68368,3.38367,2.294229,0.121567,-0.5875787,0.03034532,335.4382,10.09165,0.6246257,0,0
2018/07/10 - 11:05:15.3003700,90.58238,0.05935488,-0.05461793,-0.1174149,15.67543,3.391496,2.31735,0.1215306,-0.5877419,0.03021937,334.6209,10.33114,0.4744727,0,0
2018/07/10 - 11:05:15.3103435,90.59393,0.05927394,-0.05459421,-0.1174261,15.66154,3.359509,2.311198,0.1214605,-0.5878885,0.03011012,333.8886,10.68976,0.3776451,0,0
2018/07/10 - 11:05:15.3223174,90.60468,0.05919914,-0.05457161,-0.1174482,15.66419,3.364429,2.323874,0.121384,-0.5880024,0.0300281,333.3237,11.06651,0.3097344,0,0
2018/07/10 - 11:05:15.3322908,90.61577,0.05910934,-0.05455426,-0.1174556,15.64429,3.342875,2.330673,0.1213475,-0.588106,0.02995442,332.841,11.44219,0.06686475,0,0
2018/07/10 - 11:05:15.3442594,90.62714,0.05901999,-0.05454533,-0.1174593,15.61869,3.322865,2.333607,0.1213386,-0.5882099,0.02988115,332.3814,11.82767,359.6883,0,0
2018/07/10 - 11:05:15.3542334,90.63823,0.05893905,-0.05450133,-0.1174977,15.62261,3.293801,2.334012,0.121355,-0.5882942,0.0298221,332.0327,12.15872,359.256,0,0
2018/07/10 - 11:05:15.3662000,90.64902,0.05886222,-0.0544672,-0.1175313,15.61893,3.281187,2.335223,0.1213743,-0.588376,0.02976558,331.7005,12.47573,358.8231,0,0
2018/07/10 - 11:05:15.3781716,90.66042,0.05876362,-0.0544101,-0.1175594,15.60852,3.254072,2.352228,0.1213967,-0.5884602,0.02970824,331.3773,12.8764,358.2953,0,0
2018/07/10 - 11:05:15.3881414,90.6714,0.058668,-0.05438816,-0.1175663,15.56616,3.240818,2.365482,0.1214264,-0.5885519,0.02964675,331.0261,13.25171,357.7501,0,0
2018/07/10 - 11:05:15.4001105,90.68266,0.05859578,-0.05433884,-0.117624,15.5511,3.208627,2.352986,0.1214428,-0.5886396,0.02958919,330.6675,13.51271,357.3726,0,0
2018/07/10 - 11:05:15.4100822,90.6941,0.05855458,-0.05432859,-0.1176805,15.54263,3.214129,2.376232,0.1213278,-0.5887643,0.02951204,330.0549,13.94689,357.3928,0,0
2018/07/10 - 11:05:15.4220510,90.70486,0.05849635,-0.05428488,-0.1177791,15.50548,3.16757,2.37744,0.1210978,-0.5888944,0.02943933,329.3689,14.6208,357.6942,0,0
2018/07/10 - 11:05:15.4320239,90.71591,0.05845182,-0.05426306,-0.1178244,15.49002,3.16985,2.370988,0.1208578,-0.5890318,0.02936908,328.6656,15.39047,357.9383,0,0
2018/07/10 - 11:05:15.4450150,90.72663,0.05840966,-0.05423362,-0.1179056,15.45957,3.151329,2.376965,0.1207235,-0.589108,0.02933308,328.3157,16.0438,357.8593,0,0
2018/07/10 - 11:05:15.4549700,90.73821,0.05837686,-0.05419558,-0.1179818,15.42609,3.127626,2.374284,0.1207332,-0.5891262,0.02932153,328.2984,16.38997,357.4695,0,0
2018/07/10 - 11:05:15.4669303,90.74938,0.05835471,-0.05417404,-0.118045,15.42506,3.12784,2.368017,0.1208276,-0.5890743,0.02934555,328.6408,16.52098,356.9593,0,0
2018/07/10 - 11:05:15.4779036,90.76054,0.05834118,-0.05414592,-0.1181111,15.3702,3.102481,2.372745,0.1208813,-0.5890329,0.02936689,328.9374,16.82641,356.459,0,0
2018/07/10 - 11:05:15.4878864,90.77152,0.05834945,-0.05411649,-0.1181672,15.37816,3.095098,2.375973,0.1208604,-0.5890196,0.0293763,329.0626,17.25152,356.157,0,0
2018/07/10 - 11:05:15.4998558,90.78269,0.05835809,-0.05408738,-0.1182204,15.35504,3.08914,2.367603,0.1207712,-0.5890358,0.02937276,328.9948,17.70969,356.106,0,0
2018/07/10 - 11:05:15.5108143,90.79372,0.05836306,-0.05404215,-0.118277,15.35007,3.098924,2.358362,0.1206368,-0.5890844,0.0293542,328.7225,18.10026,356.2951,0,0
2018/07/10 - 11:05:15.5228084,90.80515,0.05840263,-0.05397936,-0.1183234,15.33752,3.105269,2.337521,0.1204891,-0.5891268,0.02934229,328.4501,18.39143,356.6436,0,0
2018/07/10 - 11:05:15.5327545,90.81601,0.05847212,-0.0539372,-0.1183443,15.28794,3.132177,2.345121,0.120419,-0.5891741,0.0293213,328.2072,18.58487,356.7329,0,0
2018/07/10 - 11:05:15.5497338,90.82682,0.05855078,-0.05386835,-0.1183826,15.25469,3.150242,2.320787,0.1204024,-0.5892159,0.0292984,328.0262,18.72488,356.6361,0,0
2018/07/10 - 11:05:15.5576889,90.8381,0.05863266,-0.05380856,-0.118425,15.23657,3.165048,2.315714,0.1204097,-0.5892283,0.0292904,328.0002,18.85628,356.4658,0,0
2018/07/10 - 11:05:15.5656672,90.85138,0.05869241,-0.05375998,-0.1184479,15.21938,3.204596,2.31441,0.1203991,-0.5892133,0.0293003,328.0837,18.98149,356.4059,0,0
2018/07/10 - 11:05:15.5776543,90.8602,0.05877271,-0.05371362,-0.1184683,15.19446,3.229396,2.290356,0.1204086,-0.5891715,0.0293239,328.2539,18.81944,356.5558,0,0
2018/07/10 - 11:05:15.5883388,90.87113,0.05893584,-0.05369873,-0.1184982,15.13801,3.281012,2.309564,0.1204195,-0.5891498,0.02933559,328.3422,18.70691,356.634,0,0
2018/07/10 - 11:05:15.5993101,90.88241,0.05900257,-0.05363635,-0.1185513,15.16537,3.314937,2.2943,0.120403,-0.5890713,0.02938419,328.6766,18.63195,356.8494,0,0
2018/07/10 - 11:05:15.6102876,90.89358,0.0591697,-0.05360259,-0.1186415,15.15301,3.397381,2.301973,0.1203993,-0.5890024,0.02942624,328.9593,18.45073,357.1001,0,0
2018/07/10 - 11:05:15.6212521,90.9045,0.05929365,-0.05355001,-0.1187347,15.17856,3.433165,2.295221,0.1203705,-0.5889357,0.02947017,329.2268,18.35134,357.3841,0,0
2018/07/10 - 11:05:15.6322228,90.91563,0.0594871,-0.05348548,-0.1188607,15.17996,3.552078,2.257296,0.1203551,-0.5889173,0.02948323,329.3085,18.40054,357.423,0,0
2018/07/10 - 11:05:15.6441894,90.92703,0.05967097,-0.05344499,-0.119006,15.19009,3.642852,2.277176,0.1203777,-0.5888692,0.02951068,329.5739,18.52525,357.2463,0,0
2018/07/10 - 11:05:15.6551606,90.93813,0.05979499,-0.05339613,-0.1191131,15.19522,3.685832,2.220688,0.1204261,-0.5887964,0.02955133,329.9412,18.44417,357.1714,0,0
2018/07/10 - 11:05:15.6661313,90.9494,0.05995297,-0.05332073,-0.1192431,15.18691,3.791766,2.221317,0.1204336,-0.5887606,0.02957326,330.096,18.33791,357.2708,0,0
2018/07/10 - 11:05:15.6781005,90.96028,0.06009641,-0.05331394,-0.1193079,15.10295,3.886153,2.218658,0.1203741,-0.5887363,0.02959509,330.1777,18.44055,357.4644,0,0
2018/07/10 - 11:05:15.6884039,90.97159,0.06021528,-0.05320023,-0.119498,15.11806,3.955415,2.172215,0.1203425,-0.5886959,0.02962445,330.355,18.5237,357.5664,0,0
2018/07/10 - 11:05:15.6993746,90.98257,0.06032136,-0.05320629,-0.1196176,15.07833,3.991855,2.177022,0.1203666,-0.5886285,0.02966554,330.6932,18.52533,357.5202,0,0
2018/07/10 - 11:05:15.7103453,90.99339,0.06041723,-0.05319637,-0.1196994,15.03794,4.045027,2.188592,0.1204175,-0.5885654,0.0297015,331.0197,18.43726,357.4331,0,0
2018/07/10 - 11:05:15.7223127,91.00497,0.06048923,-0.05318395,-0.1197367,14.96546,4.140312,2.169693,0.120479,-0.5885331,0.02971652,331.21,18.34695,357.2715,0,0
2018/07/10 - 11:05:15.7323012,91.01591,0.06053027,-0.05311314,-0.11977,14.96124,4.187905,2.192231,0.1205217,-0.5885142,0.02972488,331.3274,18.29093,357.1497,0,0
2018/07/10 - 11:05:15.7442794,91.02711,0.06054094,-0.05303862,-0.1198052,14.94802,4.196907,2.127026,0.1205589,-0.5884883,0.02973856,331.4463,18.08994,357.1938,0,0
2018/07/10 - 11:05:15.7552245,91.03812,0.06054489,-0.05297176,-0.119822,14.93379,4.252523,2.125914,0.1205838,-0.5884503,0.02976174,331.5973,17.80445,357.3825,0,0
2018/07/10 - 11:05:15.7661964,91.04951,0.06059036,-0.05297266,-0.1198367,14.86415,4.246956,2.114937,0.1205843,-0.5884443,0.02976578,331.5836,17.56519,357.6078,0,0
2018/07/10 - 11:05:15.7781734,91.0604,0.0606041,-0.05294391,-0.1198415,14.86736,4.229736,2.121507,0.12055,-0.5884764,0.02974737,331.3987,17.55203,357.7441,0,0
2018/07/10 - 11:05:15.7886885,91.07177,0.0605917,-0.0529076,-0.1198116,14.84684,4.261047,2.121569,0.1205295,-0.5884888,0.02974109,331.3136,17.49878,357.8743,0,0
2018/07/10 - 11:05:15.7996592,91.0828,0.06062052,-0.05290539,-0.1197794,14.81039,4.250087,2.115905,0.1205368,-0.5884954,0.02973596,331.2479,17.26432,358.0535,0,0
2018/07/10 - 11:05:15.8106299,91.09399,0.06058786,-0.05287806,-0.1197212,14.80162,4.281838,2.088565,0.1205699,-0.5884984,0.02973081,331.2086,16.95668,358.1875,0,0
2018/07/10 - 11:05:15.8226218,91.10504,0.06059968,-0.05286869,-0.1197017,14.80389,4.266283,2.084408,0.1205959,-0.5884989,0.02972809,331.1836,16.69478,358.3134,0,0
2018/07/10 - 11:05:15.8325713,91.11604,0.06060693,-0.05286241,-0.1196466,14.79836,4.264503,2.074684,0.1206102,-0.5884964,0.02972846,331.1633,16.42953,358.498,0,0
2018/07/10 - 11:05:15.8445393,91.12723,0.06061566,-0.05288034,-0.1195791,14.78542,4.265648,2.067639,0.1206313,-0.5885102,0.02971742,331.0634,16.11448,358.6843,0,0
2018/07/10 - 11:05:15.8545130,91.13829,0.06064618,-0.0528973,-0.1195076,14.78967,4.250225,2.045535,0.1206279,-0.5885292,0.02970504,330.9443,15.95205,358.8347,0,0
2018/07/10 - 11:05:15.8664804,91.14916,0.06066532,-0.05291497,-0.1194858,14.79613,4.253628,2.047374,0.1206169,-0.5885314,0.0297046,330.893,15.73987,359.0799,0,0
2018/07/10 - 11:05:15.8784478,91.16027,0.06071228,-0.0529459,-0.1194238,14.81008,4.255816,2.040884,0.1206514,-0.5885357,0.02969873,330.8446,15.38932,359.2478,0,0
2018/07/10 - 11:05:15.8884213,91.17175,0.06076101,-0.05297815,-0.1193717,14.81169,4.254852,2.024481,0.1206788,-0.588554,0.02968431,330.7543,15.23616,359.2529,0,0
2018/07/10 - 11:05:15.9003895,91.18289,0.06082777,-0.05299445,-0.1193083,14.82401,4.266444,2.015557,0.1206801,-0.5885649,0.02967696,330.7016,15.226,359.2477,0,0
2018/07/10 - 11:05:15.9103633,91.19379,0.0609051,-0.05300472,-0.1192254,14.82361,4.267675,1.989639,0.1206842,-0.5885696,0.02967351,330.6694,15.14193,359.3043,0,0
2018/07/10 - 11:05:15.9223301,91.20502,0.06097876,-0.05300808,-0.1191587,14.82907,4.285836,1.971462,0.1206789,-0.5885857,0.02966341,330.5906,15.15066,359.3073,0,0
2018/07/10 - 11:05:15.9333005,91.21597,0.06106939,-0.05302645,-0.1190829,14.81189,4.309031,1.963291,0.1206629,-0.5885857,0.02966473,330.5794,15.15334,359.3768,0,0
2018/07/10 - 11:05:15.9442724,91.22739,0.06114867,-0.05301186,-0.1190245,14.82141,4.32733,1.941078,0.1206672,-0.5885743,0.02967186,330.6262,15.08185,359.433,0,0
2018/07/10 - 11:05:15.9552416,91.2383,0.06125826,-0.05301329,-0.1189474,14.81105,4.339743,1.914775,0.1206921,-0.588555,0.02968255,330.7107,14.90952,359.497,0,0
2018/07/10 - 11:05:15.9672386,91.24966,0.0613544,-0.05299678,-0.1188379,14.81963,4.370172,1.884062,0.1207063,-0.5885441,0.02968859,330.7675,14.87448,359.4742,0,0
2018/07/10 - 11:05:15.9781812,91.26063,0.06146968,-0.05300892,-0.1187513,14.82814,4.42198,1.918314,0.1207076,-0.5885365,0.02969348,330.8094,14.9075,359.4433,0,0
2018/07/10 - 11:05:15.9881546,91.27192,0.06157445,-0.05305901,-0.1187074,14.80142,4.424992,1.900251,0.1207013,-0.5885352,0.02969484,330.8168,14.94771,359.4352,0,0
2018/07/10 - 11:05:16.0001217,91.28271,0.06170294,-0.05308268,-0.1186633,14.81094,4.446968,1.883502,0.1206964,-0.5885187,0.02970616,330.8929,14.9551,359.4633,0,0
2018/07/10 - 11:05:16.0100969,91.29359,0.06185244,-0.05308399,-0.1184991,14.85649,4.520243,1.811438,0.1207023,-0.5885088,0.02971227,330.9435,14.94911,359.4498,0,0
2018/07/10 - 11:05:16.0230630,91.30499,0.0619179,-0.05311495,-0.1185439,14.8353,4.506303,1.861018,0.1207048,-0.5885034,0.0297157,330.9741,14.96781,359.4258,0,0
2018/07/10 - 11:05:16.0330336,91.31623,0.0620857,-0.05319155,-0.1183841,14.82992,4.607956,1.862856,0.1207041,-0.5884975,0.02971968,331.0018,14.96846,359.4328,0,0
2018/07/10 - 11:05:16.0450024,91.32745,0.06218871,-0.05318679,-0.1183562,14.86608,4.626606,1.843354,0.1207061,-0.5884941,0.0297218,331.0185,14.96147,359.4333,0,0
2018/07/10 - 11:05:16.0549941,91.33826,0.06230278,-0.05324747,-0.1183151,14.86523,4.675399,1.850469,0.1207079,-0.5884927,0.02972259,331.0279,14.97069,359.4174,0,0
2018/07/10 - 11:05:16.0669430,91.34943,0.06239443,-0.05330459,-0.1183051,14.83964,4.688646,1.856234,0.1207075,-0.5884938,0.02972187,331.0291,15.01596,359.3761,0,0
2018/07/10 - 11:05:16.0779137,91.36062,0.06250362,-0.05329293,-0.1183193,14.87175,4.694411,1.83249,0.1207062,-0.5884894,0.02972491,331.0533,15.04474,359.3587,0,0
2018/07/10 - 11:05:16.0908789,91.37161,0.06260253,-0.0533167,-0.1182586,14.8636,4.721749,1.803776,0.1207096,-0.5884814,0.02973001,331.0921,15.03011,359.3635,0,0
2018/07/10 - 11:05:16.1018499,91.38493,0.06269196,-0.05334017,-0.1181689,14.87614,4.783249,1.801071,0.1207186,-0.5884744,0.02973393,331.1282,15.00683,359.3504,0,0
2018/07/10 - 11:05:16.1158127,91.39512,0.0627683,-0.05335202,-0.1181539,14.87083,4.778394,1.811376,0.1207237,-0.5884681,0.02973775,331.1621,15.00684,359.3324,0,0
2018/07/10 - 11:05:16.1237913,91.4099,0.06282922,-0.05334911,-0.1181267,14.8838,4.801095,1.81302,0.120727,-0.5884624,0.02974132,331.1894,14.99061,359.337,0,0
2018/07/10 - 11:05:16.1357590,91.41865,0.06290058,-0.05334359,-0.1181095,14.89405,4.80959,1.785223,0.1207324,-0.5884565,0.02974486,331.2159,14.95207,359.3531,0,0
2018/07/10 - 11:05:16.1467300,91.42977,0.06300497,-0.0533685,-0.1181363,14.89753,4.843029,1.773302,0.1207331,-0.5884549,0.02974584,331.2214,14.93613,359.3658,0,0
2018/07/10 - 11:05:16.1577001,91.44077,0.06307807,-0.05339636,-0.1181545,14.8864,4.854028,1.767082,0.1207331,-0.5884547,0.02974599,331.2218,14.93172,359.3703,0,0
2018/07/10 - 11:05:16.1676733,91.45119,0.06318234,-0.05341695,-0.1182028,14.88687,4.871658,1.749893,0.1207353,-0.5884543,0.02974607,331.2244,14.92641,359.3656,0,0
2018/07/10 - 11:05:16.1796416,91.46222,0.06328228,-0.05344195,-0.1182157,14.87424,4.884328,1.689788,0.1207418,-0.5884522,0.02974696,331.2381,14.92029,359.3438,0,0
2018/07/10 - 11:05:16.1886186,91.47279,0.06332606,-0.05345013,-0.1182854,14.88106,4.897502,1.725934,0.120754,-0.5884476,0.0297491,331.2661,14.90088,359.3106,0,0
2018/07/10 - 11:05:16.2015841,91.48369,0.06340232,-0.05347926,-0.1182935,14.85914,4.923213,1.721177,0.1207581,-0.5884471,0.02974915,331.2698,14.88758,359.3048,0,0
2018/07/10 - 11:05:16.2115579,91.49487,0.06346383,-0.05347072,-0.1182997,14.85665,4.932594,1.710579,0.1207581,-0.5884473,0.02974902,331.269,14.88888,359.3035,0,0
2018/07/10 - 11:05:16.2225280,91.50588,0.06352473,-0.05344563,-0.1182533,14.8582,4.960635,1.704616,0.1207581,-0.5884479,0.02974857,331.2661,14.8901,359.3018,0,0
2018/07/10 - 11:05:16.2334987,91.51664,0.06356726,-0.05344015,-0.1182239,14.84571,4.969516,1.711263,0.1207598,-0.5884522,0.02974556,331.2484,14.90123,359.2806,0,0
2018/07/10 - 11:05:16.2454653,91.52781,0.06361414,-0.05340871,-0.1182043,14.84844,4.980129,1.696804,0.1207613,-0.5884531,0.02974485,331.2462,14.90755,359.2671,0,0
2018/07/10 - 11:05:16.2554381,91.53876,0.06365697,-0.05340896,-0.1181848,14.83548,4.989416,1.692455,0.1207637,-0.5884511,0.02974603,331.2564,14.89891,359.2661,0,0
