Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/28 - 02:58:01.9261957,0,0.01681338,0.02089841,-0.02271528,345.2459,9.172391,0.9773601,0.09632598,-0.4122026,0.2996871,353.1373,1.752522,348.6141
2018/06/28 - 02:58:01.9371493,0.01093771,0.01675544,0.02087327,-0.0225308,345.2725,9.152834,1.006497,0.09640516,-0.4122339,0.2995405,353.1671,1.773932,348.6047
2018/06/28 - 02:58:01.9481291,0.02284481,0.01671639,0.02084456,-0.02227302,345.2766,9.126095,1.032775,0.09655165,-0.4121875,0.2994766,353.221,1.820642,348.5801
2018/06/28 - 02:58:01.9600866,0.03494021,0.01671495,0.02079796,-0.02201971,345.2668,9.10027,1.072088,0.09670872,-0.4121073,0.2994317,353.2391,1.85892,348.4761
2018/06/28 - 02:58:01.9690625,0.0455858,0.01668244,0.02078824,-0.02182149,345.3072,9.083695,1.066453,0.09681338,-0.4120275,0.2992806,353.1921,1.852501,348.3501
2018/06/28 - 02:58:01.9810515,0.0556261,0.01667281,0.0207349,-0.02161175,345.2954,9.077989,1.070039,0.09680795,-0.412035,0.2991422,353.1571,1.831829,348.3259
2018/06/28 - 02:58:01.9910215,0.06675951,0.01667665,0.02069411,-0.02135995,345.3044,9.069507,1.056732,0.09675471,-0.4120405,0.2988327,353.0403,1.746849,348.3553
2018/06/28 - 02:58:02.0019743,0.07750551,0.01669779,0.02064839,-0.02103837,345.3279,9.061444,1.02677,0.0966858,-0.4120174,0.2986824,352.8769,1.666268,348.4149
2018/06/28 - 02:58:02.0139423,0.08812607,0.01667977,0.02060387,-0.02077454,345.3306,9.076702,1.011786,0.096651,-0.4121203,0.2985299,352.7767,1.637586,348.4991
2018/06/28 - 02:58:02.0239157,0.1003381,0.01669448,0.02060718,-0.02048608,345.3709,9.071199,0.9833769,0.09666557,-0.4122678,0.2984596,352.7795,1.636907,348.588
