Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/22 - 01:52:36.8604659,3.633377,0.6077452,0.267618,-0.745162,2.780816,318.8275,1.172293,0.4858181,-0.1866021,-0.4868708,3.473212,314.4614,9.307112
2018/06/22 - 01:52:36.8714366,3.644081,0.6072957,0.2680565,-0.7460663,2.449599,318.0703,1.233792,0.4855816,-0.1857082,-0.4896054,3.213149,314.036,9.461289
2018/06/22 - 01:52:36.8824071,3.655736,0.6066942,0.2684532,-0.7469631,2.129458,317.1658,1.283455,0.4848657,-0.1850808,-0.4921536,3.376348,313.7564,9.862727
2018/06/22 - 01:52:36.8933781,3.666672,0.605962,0.2688772,-0.747919,1.824878,316.2888,1.336603,0.4838512,-0.1848219,-0.4945347,3.994226,313.3697,10.10295
2018/06/22 - 01:52:36.9033510,3.677635,0.6051863,0.2692662,-0.7489213,1.527527,315.2989,1.322526,0.4826906,-0.1845024,-0.4971021,4.451608,313.0597,10.26585
2018/06/22 - 01:52:36.9163174,3.688275,0.6044677,0.2695506,-0.7499853,1.291479,314.2133,1.412459,0.4812813,-0.1842687,-0.4998777,4.929597,312.5128,10.51681
2018/06/22 - 01:52:36.9273049,3.700012,0.6036767,0.2697255,-0.7511742,1.060571,313.1084,1.424834,0.4800313,-0.1838835,-0.5026279,5.321404,312.0127,10.84446
2018/06/22 - 01:52:36.9426371,3.712068,0.6028608,0.2699012,-0.7524651,0.9942321,311.8739,1.519406,0.4790651,-0.1832997,-0.5050802,5.443819,312.1746,11.29307
2018/06/22 - 01:52:36.9516130,3.725975,0.6019014,0.2700359,-0.7537479,0.8696061,310.6285,1.537543,0.478098,-0.1825293,-0.5078495,5.505794,312.6386,11.56076
2018/06/22 - 01:52:36.9615859,3.735877,0.6009263,0.2701529,-0.7550141,0.7758052,309.3445,1.579666,0.4768306,-0.1817036,-0.5110459,5.431004,311.3629,11.81069
2018/06/22 - 01:52:36.9715588,3.745218,0.5999478,0.2702028,-0.7564503,0.7580015,307.9105,1.58787,0.4759739,-0.1808111,-0.5140833,5.49484,310.6894,12.2282
2018/06/22 - 01:52:36.9835274,3.755999,0.5987758,0.2701519,-0.7579269,0.6927612,306.4498,1.516843,0.4752073,-0.1798325,-0.5168365,5.306419,310.5638,12.58726
2018/06/22 - 01:52:36.9954940,3.767027,0.597743,0.270006,-0.7595675,0.7240577,304.8392,1.500389,0.4743769,-0.1790257,-0.5192156,5.30461,310.1263,12.46164
2018/06/22 - 01:52:37.0044702,3.778677,0.5966631,0.2698457,-0.7612681,0.7830244,303.1944,1.373372,0.4734855,-0.1781923,-0.5217913,5.414983,309.4121,12.23203
2018/06/22 - 01:52:37.0174360,3.789151,0.5956394,0.2696045,-0.7631167,0.9234061,301.4045,1.221043,0.4724364,-0.1770933,-0.5249889,5.211153,308.3267,12.28727
2018/06/22 - 01:52:37.0274087,3.80086,0.5945537,0.2692665,-0.7651283,1.068049,299.6259,1.079706,0.4712319,-0.1758096,-0.5288841,4.693234,307.1833,12.99286
2018/06/22 - 01:52:37.0413715,3.81158,0.5933805,0.2689293,-0.7670898,1.251435,297.7952,0.941793,0.4703293,-0.1744411,-0.5324152,4.238283,307.0041,14.01792
2018/06/22 - 01:52:37.0493504,3.822771,0.5923738,0.2685124,-0.7692454,1.427694,295.8623,0.7288759,0.4691196,-0.1735338,-0.5355363,4.072419,306.3663,13.97552
2018/06/22 - 01:52:37.0613384,3.833862,0.5913578,0.2681178,-0.7713972,1.620003,293.9525,0.4802245,0.4682025,-0.1722711,-0.5394793,3.687985,304.5172,14.22185
2018/06/22 - 01:52:37.0702952,3.844902,0.5903435,0.2677361,-0.7736409,1.795068,292.1224,0.210871,0.4675053,-0.1709893,-0.5429093,3.273712,303.768,14.47278
2018/06/22 - 01:52:37.0822632,3.855323,0.589451,0.2673974,-0.7757704,1.947649,290.2619,359.9645,0.4669297,-0.1697313,-0.5463924,2.930281,302.8054,14.38975
2018/06/22 - 01:52:37.0942307,3.866387,0.5886976,0.2670793,-0.7779431,2.03372,288.5758,359.7744,0.4664217,-0.1682612,-0.5506204,2.518845,300.5319,14.12799
2018/06/22 - 01:52:37.1042042,3.878108,0.5880685,0.2667754,-0.7800546,2.160606,286.9381,359.6082,0.4660395,-0.1665521,-0.554597,1.946145,299.3498,14.30895
2018/06/22 - 01:52:37.1161730,3.88915,0.5875935,0.2665937,-0.7820859,2.401132,285.4165,359.5084,0.4657671,-0.1647256,-0.558147,1.10082,299.2942,14.64416
2018/06/22 - 01:52:37.1271438,3.899712,0.5869955,0.2662615,-0.7839065,2.480899,283.9522,359.5252,0.465175,-0.1632378,-0.5614749,0.5244882,298.8141,14.6911
2018/06/22 - 01:52:37.1391294,3.911458,0.5866728,0.2660935,-0.7857029,2.658481,282.7025,359.6122,0.4642869,-0.1622475,-0.5646625,0.4495753,298.2129,14.4121
2018/06/22 - 01:52:37.1501019,3.922523,0.5864648,0.2659159,-0.7873983,2.735661,281.548,359.5894,0.463031,-0.1616371,-0.5678535,0.6873081,297.3768,14.04263
2018/06/22 - 01:52:37.1600731,3.934207,0.5861564,0.2656381,-0.7889728,2.778146,280.5374,359.7552,0.4616834,-0.1612544,-0.5710428,1.006683,296.5422,13.69665
2018/06/22 - 01:52:37.1710253,3.943725,0.5859346,0.2654366,-0.7903959,2.859759,279.5464,359.8201,0.4601586,-0.1613801,-0.5742543,1.561767,296.2469,13.5973
2018/06/22 - 01:52:37.1819961,3.955514,0.5857592,0.2653223,-0.7915362,3.022668,278.7711,359.9212,0.4585871,-0.1618052,-0.577619,2.312836,295.7872,13.75256
2018/06/22 - 01:52:37.1929668,3.96603,0.5855634,0.2651657,-0.7927054,3.191527,278.0489,359.982,0.4569528,-0.1624953,-0.5810994,3.235475,294.8973,14.02408
2018/06/22 - 01:52:37.2039378,3.977271,0.5854763,0.2650162,-0.7937425,3.362311,277.4585,359.9743,0.4556787,-0.162737,-0.5843706,3.872351,294.1979,14.20569
2018/06/22 - 01:52:37.2228878,3.9886,0.5854457,0.264928,-0.7945672,3.54241,277.0126,359.9584,0.4554268,-0.1621028,-0.5875272,3.398937,293.4184,14.0785
2018/06/22 - 01:52:37.2288705,4.006039,0.5852292,0.2647534,-0.7955086,3.566739,276.5381,359.9689,0.4558243,-0.1610592,-0.5898472,2.243143,293.1296,13.22823
2018/06/22 - 01:52:37.2388440,4.013997,0.585174,0.2647952,-0.7962859,3.618048,276.1292,359.949,0.4557631,-0.1604947,-0.5917954,1.698194,292.7218,12.06055
2018/06/22 - 01:52:37.2488178,4.023049,0.5851053,0.2648138,-0.7970155,3.572483,275.85,359.9613,0.4557883,-0.1604994,-0.5929167,1.511259,292.1514,10.04866
2018/06/22 - 01:52:37.2608068,4.033596,0.5851041,0.2648536,-0.7976108,3.52758,275.6176,0.0333066,0.455625,-0.1609917,-0.5943044,1.519642,291.7661,8.101516
2018/06/22 - 01:52:37.2707599,4.044278,0.5851461,0.2649579,-0.7981181,3.523316,275.5094,0.05318423,0.4551389,-0.1616858,-0.5966333,1.316688,291.5088,6.90359
2018/06/22 - 01:52:37.2827270,4.055332,0.5851638,0.2649301,-0.7985516,3.456314,275.4,0.1228705,0.4542303,-0.1624144,-0.6000613,0.8639324,290.9554,6.704171
2018/06/22 - 01:52:37.2936977,4.066495,0.585296,0.2649792,-0.7989199,3.481778,275.3317,0.1482899,0.452664,-0.1635034,-0.6048958,0.5750303,290.0775,7.756662
2018/06/22 - 01:52:37.3036778,4.07792,0.5854552,0.2650088,-0.7992477,3.511705,275.259,0.1228338,0.4509197,-0.16488,-0.6103153,0.4887854,288.7733,9.356111
2018/06/22 - 01:52:37.3156390,4.088634,0.5855132,0.2648274,-0.7995911,3.413032,275.2987,0.1946528,0.4486906,-0.1671001,-0.6158721,1.202456,287.236,11.36669
2018/06/22 - 01:52:37.3266310,4.099788,0.5856371,0.2647538,-0.7998392,3.459617,275.2968,0.2166701,0.446508,-0.1692591,-0.6199219,2.485519,286.6283,12.76513
2018/06/22 - 01:52:37.3392806,4.111108,0.5857172,0.2647619,-0.8001851,3.525897,275.2055,0.2040465,0.4450117,-0.1709819,-0.6224236,3.452988,287.3611,13.82056
2018/06/22 - 01:52:37.3482559,4.12259,0.5857781,0.2646929,-0.8005576,3.460017,274.9221,0.2545989,0.4441878,-0.1721031,-0.6241705,3.373255,288.6033,14.13188
2018/06/22 - 01:52:37.3612215,4.133435,0.5858001,0.2647144,-0.8011334,3.394207,274.5332,0.1617025,0.4434177,-0.1729687,-0.6260116,3.138671,289.1342,13.80002
2018/06/22 - 01:52:37.3711944,4.144768,0.5858207,0.2647339,-0.8017851,3.340074,274.1165,359.9544,0.4427882,-0.173637,-0.6279878,2.974404,288.8247,12.8284
2018/06/22 - 01:52:37.3821654,4.155753,0.5858502,0.2646836,-0.8024271,3.317175,273.6653,359.781,0.4418807,-0.1743325,-0.6303377,3.309228,288.1944,11.98056
2018/06/22 - 01:52:37.3941331,4.166507,0.5858647,0.2646111,-0.8030625,3.370401,273.2969,359.6266,0.4409468,-0.1745441,-0.6333125,3.802019,287.4175,11.11784
2018/06/22 - 01:52:37.4051033,4.178177,0.5859144,0.2644644,-0.8035619,3.48316,272.8324,359.468,0.4402131,-0.1743283,-0.6370573,3.82038,286.4087,10.55771
2018/06/22 - 01:52:37.4160800,4.189375,0.5859365,0.2642613,-0.8041496,3.601663,272.4839,359.3204,0.4397647,-0.173685,-0.641848,3.571316,284.7266,10.24057
2018/06/22 - 01:52:37.4260475,4.200164,0.5859271,0.2640337,-0.8046592,3.773732,272.0553,359.1876,0.4392216,-0.1731593,-0.6467152,3.454092,282.9908,10.1014
2018/06/22 - 01:52:37.4379535,4.211246,0.5858834,0.2638099,-0.8052261,3.950993,271.6454,359.0294,0.4384738,-0.1726055,-0.6515028,3.635911,281.6126,10.302
2018/06/22 - 01:52:37.4499207,4.222306,0.5857731,0.2634937,-0.8057569,4.101237,271.1956,358.8518,0.4377086,-0.1721593,-0.6557153,3.865737,280.9663,10.57101
2018/06/22 - 01:52:37.4608926,4.234119,0.5856975,0.2631499,-0.8062832,4.31606,270.7869,358.7415,0.4368657,-0.1718034,-0.6595559,4.062032,280.6919,10.61402
2018/06/22 - 01:52:37.4708646,4.244551,0.5856624,0.2628058,-0.8067677,4.600163,270.3226,358.6013,0.4359068,-0.1715667,-0.6631424,4.399404,280.5121,10.27736
2018/06/22 - 01:52:37.4828324,4.255834,0.5855286,0.2623689,-0.8072025,4.882444,269.8787,358.4578,0.4350961,-0.1716263,-0.6669149,4.870857,279.8276,9.602577
2018/06/22 - 01:52:37.4948004,4.266393,0.5853266,0.2618756,-0.8076012,5.225866,269.5374,358.3646,0.4343503,-0.1721486,-0.6709206,5.504331,278.5023,8.40437
2018/06/22 - 01:52:37.5047744,4.278243,0.5851848,0.2614113,-0.8080426,5.596776,269.2333,358.1428,0.43358,-0.1728776,-0.6749772,6.247444,277.0899,7.080101
2018/06/22 - 01:52:37.5167424,4.289151,0.585042,0.2608553,-0.8083455,5.980392,268.9549,357.9081,0.4328793,-0.1739578,-0.6792796,7.122703,275.719,5.942273
2018/06/22 - 01:52:37.5267153,4.300189,0.5848622,0.2603123,-0.8086472,6.429365,268.8113,357.7024,0.4323187,-0.1752157,-0.6834934,7.967789,274.7833,5.485374
2018/06/22 - 01:52:37.5386836,4.311586,0.5846704,0.259737,-0.8088673,6.798858,268.6745,357.5429,0.4318867,-0.1765533,-0.6876373,8.768497,273.94,5.355517
2018/06/22 - 01:52:37.5486574,4.322209,0.5844699,0.2592565,-0.8091058,7.188153,268.599,357.3969,0.4315597,-0.1783383,-0.6914012,9.652657,273.0399,5.330002
2018/06/22 - 01:52:37.5616224,4.333424,0.5841831,0.2588019,-0.8092285,7.500783,268.5858,357.3665,0.4313478,-0.1802416,-0.6945695,10.70517,272.242,4.998664
2018/06/22 - 01:52:37.5715953,4.345173,0.5838361,0.2583849,-0.8092884,7.763086,268.5718,357.3327,0.4313988,-0.1823206,-0.6972145,11.62412,271.2321,4.642735
2018/06/22 - 01:52:37.5825660,4.355833,0.5834556,0.2578702,-0.8093171,7.994907,268.6212,357.389,0.4314981,-0.1843097,-0.6993753,12.43233,270.3409,4.027782
2018/06/22 - 01:52:37.5935371,4.366745,0.5831258,0.2574587,-0.8093306,8.326419,268.6783,357.3432,0.4318407,-0.1862368,-0.7007735,12.87937,269.63,2.956567
2018/06/22 - 01:52:37.6045072,4.377277,0.5827139,0.2569493,-0.8092922,8.637693,268.8798,357.3515,0.4321214,-0.1880094,-0.7018895,13.21202,268.9033,1.742321
2018/06/22 - 01:52:37.6164764,4.388935,0.5824229,0.2564863,-0.8091295,8.979976,269.0757,357.3212,0.4324345,-0.1896498,-0.7030511,13.51396,268.4448,0.8056842
2018/06/22 - 01:52:37.6264610,4.400394,0.5820801,0.2559828,-0.8089951,9.243888,269.3496,357.2705,0.4327854,-0.1911979,-0.7042092,13.70258,268.2066,0.3135948
2018/06/22 - 01:52:37.6394143,4.411414,0.5817112,0.2556029,-0.8087502,9.560489,269.6722,357.2237,0.433007,-0.1927449,-0.705466,14.15201,267.9835,0.1071666
2018/06/22 - 01:52:37.6493875,4.422687,0.581381,0.2551578,-0.8084692,9.82135,270.008,357.2169,0.4332784,-0.1940903,-0.7068426,14.55453,267.7921,0.3321793
2018/06/22 - 01:52:37.6623741,4.434042,0.5810342,0.2547141,-0.8082126,10.10154,270.4077,357.2904,0.4334545,-0.1953748,-0.7082605,14.96386,267.4415,0.6015462
2018/06/22 - 01:52:37.6713290,4.445571,0.5807373,0.2543154,-0.8079081,10.40592,270.7636,357.3737,0.4335754,-0.1965109,-0.709369,15.39194,267.1227,0.9296261
2018/06/22 - 01:52:37.6832973,4.455783,0.5804369,0.2539576,-0.8075713,10.6505,271.0682,357.4001,0.4337391,-0.1973324,-0.7100921,15.71073,266.9906,1.35203
2018/06/22 - 01:52:37.6942686,4.467322,0.5800279,0.2536303,-0.8072121,10.84745,271.4395,357.4709,0.4339528,-0.1976453,-0.7100697,15.71272,267.2004,1.746451
2018/06/22 - 01:52:37.7052561,4.478289,0.579712,0.2533451,-0.8068876,11.01085,271.815,357.4956,0.4340463,-0.1975956,-0.7094113,15.57815,267.4718,1.808443
2018/06/22 - 01:52:37.7172065,4.489564,0.5794441,0.2530346,-0.8065739,11.16826,272.1508,357.5107,0.434092,-0.197405,-0.7084084,15.41477,267.9415,1.656365
2018/06/22 - 01:52:37.7271800,4.500602,0.5791972,0.2527775,-0.8062344,11.3272,272.4657,357.5328,0.4341236,-0.1970131,-0.7071138,14.9516,268.466,1.478927
2018/06/22 - 01:52:37.7391721,4.512066,0.5789767,0.2524836,-0.8059772,11.4516,272.8844,357.5767,0.4338285,-0.1967928,-0.7058349,14.92973,269.0797,1.386936
2018/06/22 - 01:52:37.7491209,4.522728,0.5788147,0.2523247,-0.8056121,11.60611,273.3028,357.6438,0.4335485,-0.1964175,-0.7045991,14.80355,269.6617,1.300662
2018/06/22 - 01:52:37.7610889,4.53366,0.5786772,0.2521223,-0.8051921,11.69438,273.7267,357.7219,0.4332481,-0.1960662,-0.7038197,14.58297,269.9972,1.398033
2018/06/22 - 01:52:37.7720613,4.544912,0.578522,0.2519838,-0.8046883,11.79516,274.1201,357.7627,0.4326497,-0.1959357,-0.7033167,14.79595,270.1202,1.611239
2018/06/22 - 01:52:37.7830306,4.556322,0.5784273,0.2519212,-0.8042554,11.93655,274.5608,357.7337,0.4320564,-0.195869,-0.7028795,15.13309,270.0858,1.86196
2018/06/22 - 01:52:37.7949984,4.567134,0.5782852,0.2518307,-0.803717,12.0239,275.0365,357.8285,0.4314987,-0.195847,-0.7024179,15.38315,270.0055,2.175557
2018/06/22 - 01:52:37.8039737,4.578463,0.5783153,0.2517854,-0.8031942,12.06405,275.472,357.7855,0.4310151,-0.1958094,-0.7015557,15.58397,269.9489,2.242579
2018/06/22 - 01:52:37.8169583,4.589058,0.5782615,0.251722,-0.8026704,12.08024,275.9821,357.8353,0.4306059,-0.1956501,-0.7000077,15.66269,270.2127,1.916839
2018/06/22 - 01:52:37.8269771,4.600407,0.5781792,0.2517729,-0.802112,12.12235,276.4146,357.8237,0.430631,-0.1950967,-0.6983756,15.13499,270.6259,1.621573
2018/06/22 - 01:52:37.8389414,4.612044,0.5781226,0.2518196,-0.801538,12.15007,276.8474,357.8397,0.4305091,-0.1949589,-0.6969637,15.04037,270.8908,1.375603
2018/06/22 - 01:52:37.8489148,4.622955,0.5781661,0.2518219,-0.8009156,12.14173,277.3061,357.8721,0.4302419,-0.1950336,-0.6956876,15.28557,270.986,1.160118
2018/06/22 - 01:52:37.8618804,4.633788,0.5780974,0.251909,-0.8003061,12.1599,277.8605,357.8582,0.4298777,-0.1949745,-0.6946881,15.26966,270.7141,0.9700958
2018/06/22 - 01:52:37.8738484,4.645299,0.5780526,0.2519088,-0.7996508,12.12741,278.4111,357.8639,0.4295286,-0.1949111,-0.6938723,15.21866,270.0487,0.7562947
2018/06/22 - 01:52:37.8838244,4.657488,0.5780638,0.2519834,-0.7989615,12.17532,278.957,357.8719,0.4290987,-0.1950163,-0.6928079,15.32677,269.8286,0.9589322
2018/06/22 - 01:52:37.8947929,4.668535,0.5779988,0.2519609,-0.7982312,12.19991,279.5217,357.9482,0.4284419,-0.1953383,-0.6909819,15.77092,270.2393,1.154284
2018/06/22 - 01:52:37.9037683,4.678705,0.5780576,0.2519664,-0.7974835,12.26084,280.019,357.996,0.4277886,-0.1956876,-0.6885977,16.10239,271.0499,1.195464
2018/06/22 - 01:52:37.9167336,4.688578,0.5780476,0.251936,-0.7968039,12.2768,280.5424,358.0024,0.4273036,-0.1961049,-0.6866382,16.46869,271.5699,1.118618
2018/06/22 - 01:52:37.9267065,4.700495,0.5779814,0.2519371,-0.7960842,12.32836,281.0573,358.0923,0.426741,-0.1966449,-0.6848088,16.91998,271.8979,0.9310485
2018/06/22 - 01:52:37.9386748,4.711806,0.5780444,0.2519027,-0.7954021,12.29497,281.565,358.1333,0.4261999,-0.1973887,-0.6831569,17.45555,272.0144,0.6357184
2018/06/22 - 01:52:37.9486482,4.722465,0.577936,0.2519653,-0.7947328,12.29129,282.0389,358.1602,0.4255407,-0.1985812,-0.6817492,18.37961,271.835,0.1219158
2018/06/22 - 01:52:37.9616129,4.733809,0.5778208,0.2519967,-0.7940387,12.27293,282.4412,358.2009,0.425074,-0.1996553,-0.6803524,19.22861,271.6845,359.5808
2018/06/22 - 01:52:37.9715873,4.744891,0.5777188,0.2519918,-0.7933972,12.23253,282.8459,358.2276,0.4248428,-0.2002998,-0.678722,19.61018,271.8293,359.5101
2018/06/22 - 01:52:37.9835590,4.75599,0.5775959,0.2520037,-0.7927471,12.23267,283.1735,358.2883,0.4248171,-0.2004658,-0.6764712,19.63607,272.8566,359.9159
2018/06/22 - 01:52:37.9945374,4.767441,0.5774915,0.2520762,-0.7922322,12.25642,283.5223,358.2407,0.4251648,-0.1999139,-0.6740142,18.87734,274.4365,0.8807011
2018/06/22 - 01:52:38.0044989,4.778746,0.577444,0.2521669,-0.7917179,12.27543,283.8216,358.1808,0.4254316,-0.199329,-0.6717941,18.21509,275.5456,1.623034
2018/06/22 - 01:52:38.0164672,4.789307,0.5773612,0.2521799,-0.7912242,12.21477,284.1304,358.235,0.4256404,-0.1989478,-0.6697751,17.86829,275.9757,1.76713
2018/06/22 - 01:52:38.0284352,4.800215,0.5771148,0.2523386,-0.7908324,12.18055,284.3621,358.2511,0.4258578,-0.1985599,-0.6678448,17.75769,275.9238,1.293786
2018/06/22 - 01:52:38.0404027,4.813574,0.5771133,0.2524643,-0.7905254,12.10624,284.5634,358.2544,0.4261205,-0.1981139,-0.6661137,17.65799,275.7601,0.6998054
2018/06/22 - 01:52:38.0493985,4.823961,0.5770762,0.2525693,-0.7901868,11.9876,284.6658,358.2876,0.4264061,-0.197446,-0.6646281,17.59511,275.4344,0.05000294
2018/06/22 - 01:52:38.0613716,4.83392,0.5769064,0.2527354,-0.7899532,11.87216,284.8007,358.3172,0.4268109,-0.1965906,-0.663337,17.37953,275.2407,359.6215
2018/06/22 - 01:52:38.0713198,4.844982,0.5767865,0.252924,-0.7897397,11.75579,284.9147,358.34,0.4273246,-0.1954625,-0.6622201,17.14074,275.1916,359.4272
2018/06/22 - 01:52:38.0833063,4.855912,0.5766221,0.2531583,-0.7895941,11.61231,284.9742,358.346,0.4279556,-0.1942912,-0.6608691,16.96889,275.4392,359.3625
2018/06/22 - 01:52:38.0942594,4.866983,0.5765057,0.2534086,-0.789453,11.44355,285.0007,358.3208,0.4288286,-0.192827,-0.6593485,16.64983,276.2169,359.5057
2018/06/22 - 01:52:38.1052577,4.878181,0.5763224,0.2537801,-0.7893756,11.2824,284.9831,358.2714,0.429848,-0.1910617,-0.6579774,16.13506,277.104,359.9813
2018/06/22 - 01:52:38.1171973,4.889554,0.5761729,0.2541355,-0.7893327,11.06946,284.9747,358.2816,0.4310076,-0.1891348,-0.6566747,15.49615,277.925,0.6725038
2018/06/22 - 01:52:38.1271711,4.900445,0.5759734,0.2545216,-0.7894141,10.78167,284.9832,358.251,0.4323651,-0.1868826,-0.6555474,14.60384,278.9495,1.826453
2018/06/22 - 01:52:38.1391391,4.911382,0.5757906,0.2551293,-0.7895193,10.45292,284.8912,358.1657,0.4338544,-0.1845395,-0.654776,13.57913,279.8478,3.298058
2018/06/22 - 01:52:38.1501095,4.923239,0.5755981,0.2558278,-0.7896522,9.99047,284.7654,358.0856,0.4355066,-0.1818236,-0.6542243,12.38404,280.7184,5.483872
2018/06/22 - 01:52:38.1620790,4.934229,0.5753859,0.2564251,-0.789836,9.379322,284.6501,358.0241,0.4374003,-0.1789743,-0.6530606,11.07298,282.0106,7.495831
2018/06/22 - 01:52:38.1720519,4.945455,0.575214,0.2572092,-0.7900847,8.894292,284.5144,357.9659,0.4397169,-0.175735,-0.6514433,9.24824,283.6855,9.279432
2018/06/22 - 01:52:38.1870128,4.956916,0.5751399,0.2578475,-0.7903121,8.439777,284.3277,357.9397,0.4422024,-0.1723059,-0.649543,7.40414,285.2117,10.76468
2018/06/22 - 01:52:38.1969852,4.970319,0.5750768,0.2583854,-0.7905954,8.026415,284.2238,357.8913,0.4446547,-0.1690243,-0.6475456,5.671292,286.7207,11.7986
2018/06/22 - 01:52:38.2059597,4.980652,0.5750796,0.2589193,-0.7908353,7.729485,284.0746,357.8374,0.4468665,-0.1659882,-0.6457503,4.159295,287.8607,12.69716
2018/06/22 - 01:52:38.2199225,4.990454,0.5750636,0.2594085,-0.7910066,7.491684,283.9012,357.7471,0.4487962,-0.1632642,-0.6440153,2.997429,288.7508,13.43048
2018/06/22 - 01:52:38.2308932,5.001243,0.574951,0.2596788,-0.7911264,7.290294,283.8336,357.7231,0.4503073,-0.161063,-0.642265,2.247626,289.4631,13.86333
2018/06/22 - 01:52:38.2408667,5.014827,0.5749035,0.2599528,-0.7911857,7.13082,283.7874,357.7025,0.4516314,-0.1590045,-0.6405205,1.465196,290.1094,14.42602
2018/06/22 - 01:52:38.2508399,5.024097,0.574872,0.260166,-0.7912512,7.076171,283.8242,357.5794,0.4526487,-0.1572912,-0.6385456,0.9574262,290.838,14.91487
2018/06/22 - 01:52:38.2628079,5.035242,0.5749177,0.2602441,-0.7911088,7.149223,283.928,357.5197,0.453315,-0.1560917,-0.6361695,0.8441446,291.5461,15.07806
2018/06/22 - 01:52:38.2727814,5.046009,0.574972,0.2602306,-0.7909746,7.183989,284.1478,357.4496,0.4538926,-0.1551841,-0.6333164,0.9507633,292.0872,14.72712
2018/06/22 - 01:52:38.2847517,5.057047,0.5751551,0.2601523,-0.7906762,7.360318,284.4819,357.446,0.4541954,-0.1549066,-0.6298021,1.448702,292.7082,13.88363
2018/06/22 - 01:52:38.2957210,5.0682,0.5753447,0.2600277,-0.7903783,7.500103,284.9007,357.4426,0.4540622,-0.1553591,-0.6256244,2.669213,293.7612,12.79495
2018/06/22 - 01:52:38.3046989,5.079182,0.5755762,0.2598911,-0.7898651,7.671825,285.4285,357.4635,0.4539765,-0.1561845,-0.6217564,3.585507,294.7603,12.09295
2018/06/22 - 01:52:38.3236563,5.089577,0.5758308,0.2597718,-0.7891292,7.841393,286.1711,357.5317,0.4539166,-0.1572224,-0.6182134,4.327327,295.7231,11.77009
2018/06/22 - 01:52:38.3306266,5.106962,0.5760832,0.2597057,-0.7884575,7.939229,286.9042,357.4954,0.4535836,-0.158926,-0.6148794,4.952863,296.7545,12.15457
2018/06/22 - 01:52:38.3406234,5.115657,0.5763915,0.2596635,-0.787757,8.067006,287.6557,357.5482,0.4536243,-0.1601501,-0.6113126,5.474049,297.8087,12.35991
2018/06/22 - 01:52:38.3505730,5.123461,0.5767662,0.2595701,-0.7868347,8.120246,288.5416,357.5679,0.4539127,-0.161964,-0.6070874,5.50171,299.2468,12.83167
2018/06/22 - 01:52:38.3625419,5.1347,0.5771238,0.2595747,-0.7859849,8.20568,289.5742,357.6254,0.453995,-0.164078,-0.6022937,6.008214,301.0209,13.16565
2018/06/22 - 01:52:38.3735308,5.146426,0.5775191,0.2595309,-0.785045,8.203703,290.5314,357.6971,0.4541361,-0.1667054,-0.5969487,6.721191,302.9315,13.34558
2018/06/22 - 01:52:38.3835151,5.157069,0.5779805,0.2595825,-0.7840964,8.248156,291.4989,357.7493,0.4543236,-0.1696103,-0.591538,7.585469,304.4269,13.26912
2018/06/22 - 01:52:38.3954541,5.167647,0.5783957,0.2595467,-0.7831612,8.215388,292.4553,357.8362,0.4545704,-0.1725012,-0.5862793,8.591514,305.5687,12.97194
2018/06/22 - 01:52:38.4054276,5.179038,0.5788861,0.2595884,-0.7821685,8.233224,293.3608,357.9089,0.4548512,-0.1753338,-0.5811265,9.620022,306.2787,12.38759
2018/06/22 - 01:52:38.4174144,5.189833,0.579336,0.2595758,-0.7812153,8.197389,294.3259,357.9436,0.4552381,-0.1781447,-0.5762195,10.64775,306.5161,11.47999
2018/06/22 - 01:52:38.4263710,5.201005,0.5798402,0.2595967,-0.7802418,8.20468,295.2362,357.9767,0.4554989,-0.1808255,-0.5717023,11.79985,306.6189,10.81137
2018/06/22 - 01:52:38.4383393,5.211178,0.5804109,0.259553,-0.7792391,8.1988,296.1408,358.0474,0.4559379,-0.183209,-0.567225,12.78911,307.0078,10.36508
2018/06/22 - 01:52:38.4503252,5.222337,0.5810506,0.2594948,-0.7783363,8.188658,297.0226,358.0199,0.4567815,-0.1849941,-0.5629401,13.35317,307.6946,9.974827
2018/06/22 - 01:52:38.4612993,5.23454,0.5817239,0.2595161,-0.7774592,8.266566,297.928,358.0544,0.4581251,-0.1861019,-0.5586352,13.55358,308.6358,9.635173
2018/06/22 - 01:52:38.4712512,5.244693,0.5823402,0.2594727,-0.7766196,8.280093,298.8471,358.0517,0.4598804,-0.1866057,-0.554555,13.22388,309.8983,9.296378
2018/06/22 - 01:52:38.4832184,5.256031,0.5830025,0.2593941,-0.7757108,8.281277,299.6935,358.0159,0.4613628,-0.1872643,-0.5507067,12.91281,311.0242,9.196054
2018/06/22 - 01:52:38.4951872,5.267266,0.5836509,0.2594453,-0.774921,8.395617,300.6765,357.9818,0.4624516,-0.1875966,-0.5477148,12.74391,312.0664,9.673585
2018/06/22 - 01:52:38.5041631,5.278479,0.5845004,0.2594063,-0.7741483,8.433459,301.55,357.9352,0.4630006,-0.1878923,-0.5454633,12.62057,312.1898,10.18198
