2018/06/28 - 02:14:27.7598402,4.821677,2,1,Peer hit peer's target,0.9500957,5.105991,4.264155
2018/06/28 - 02:14:30.5178511,7.577381,3,0,Peer missed, , , 
2018/06/28 - 02:14:31.6624498,8.722778,4,1,Peer hit peer's target,-3.67404,3.302981,4.456665
2018/06/28 - 02:14:34.3955670,11.4552,5,2,Peer hit peer's target,4.032925,5.364323,-0.8122412
2018/06/28 - 02:14:34.4953007,11.55473,5,3,Peer hit peer's target,-1.080079,6.583507,-4.455158
2018/06/28 - 02:14:35.3189598,12.37873,6,4,Peer hit peer's target,4.111667,6.911214,-1.346983
2018/06/28 - 02:14:35.8285894,12.88904,6,5,Peer hit peer's target,0.2303802,2.895598,4.027526
2018/06/28 - 02:14:36.8618559,13.92213,6,6,Peer hit peer's target,3.591742,7.385633,-1.713992
2018/06/28 - 02:14:37.0734900,14.13295,7,5,Peer missed, , , 
2018/06/28 - 02:14:37.5736555,14.63348,8,4,Peer hit user's target,-4.282437,4.05319,-0.7227486
2018/06/28 - 02:14:38.9615443,16.02246,9,5,Peer hit peer's target,-4.041135,3.439717,-2.43632
2018/06/28 - 02:14:40.3175837,17.37775,9,6,Peer hit peer's target,-1.817071,4.508498,-5.114602
2018/06/28 - 02:14:40.7844244,17.84474,9,7,Peer hit peer's target,4.070359,4.002843,1.611827
2018/06/28 - 02:14:41.0178147,18.07806,9,8,Peer hit peer's target,-2.359494,5.504947,3.998341
2018/06/28 - 02:14:41.6517100,18.71167,10,9,Peer hit peer's target,4.51217,5.555472,-1.773744
2018/06/28 - 02:14:43.5640812,20.62432,10,10,Peer hit peer's target,3.143058,2.571201,3.62115
2018/06/28 - 02:14:45.1305471,22.19035,11,11,Peer hit peer's target,-0.8779006,9.850847,-0.8358067
2018/06/28 - 02:14:47.9070589,24.96733,13,12,Peer hit peer's target,0.2648942,8.069045,-4.183159
2018/06/28 - 02:14:50.7727565,27.83316,14,11,Peer missed, , , 
2018/06/28 - 02:14:51.5945573,28.65463,13,10,Peer missed, , , 
2018/06/28 - 02:14:51.8756563,28.93336,14,11,Peer hit peer's target,2.870142,3.177045,4.297615
2018/06/28 - 02:14:53.5624615,30.62259,15,12,Peer hit peer's target,-4.385101,6.618135,1.236832
2018/06/28 - 02:14:55.8622701,32.92213,15,13,Peer hit peer's target,-0.7989141,6.19799,-3.902846
2018/06/28 - 02:14:58.6961837,35.75582,15,12,Peer missed, , , 
2018/06/28 - 02:14:59.0742236,36.13448,15,13,Peer hit peer's target,-2.275783,7.665613,-4.055228
2018/06/28 - 02:14:59.5091574,36.56791,16,14,Peer hit peer's target,-0.9049274,7.070028,-5.107668
2018/06/28 - 02:15:00.0402624,37.10052,17,15,Peer hit peer's target,-4.229751,2.71282,-2.005514
2018/06/28 - 02:15:00.0512058,37.11134,17,16,Peer hit peer's target,2.967678,5.048888,-3.892499
2018/06/28 - 02:15:00.8059721,37.86678,18,17,Peer hit peer's target,0.05345947,2.875364,4.225633
2018/06/28 - 02:15:01.2195294,38.27966,18,18,Peer hit peer's target,-4.170212,2.762986,-2.703253
2018/06/28 - 02:15:01.8548284,38.91285,18,17,Peer missed, , , 
2018/06/28 - 02:15:02.2988209,39.35937,19,16,Peer missed, , , 
2018/06/28 - 02:15:04.8625593,41.92283,19,15,Peer missed, , , 
2018/06/28 - 02:15:08.1626253,45.2238,22,16,Peer hit peer's target,-0.8938133,3.705401,5.061136
2018/06/28 - 02:15:08.3093928,45.36864,22,17,Peer hit peer's target,4.557697,4.143156,-0.9306722
2018/06/28 - 02:15:08.3183613,45.37902,22,18,Peer hit peer's target,4.876075,5.817901,-1.330152
2018/06/28 - 02:15:08.3392836,45.40185,22,19,Peer hit peer's target,0.2037241,7.525657,3.505027
2018/06/28 - 02:15:08.7980558,45.85878,23,20,Peer hit peer's target,3.092579,7.456626,-2.435275
2018/06/28 - 02:15:10.3382821,47.39956,23,21,Peer hit peer's target,1.886424,8.181701,3.386502
2018/06/28 - 02:15:11.0836847,48.14418,24,22,Peer hit peer's target,2.936172,5.48934,4.743353
2018/06/28 - 02:15:13.2534610,50.31321,25,23,Peer hit peer's target,-3.809289,4.552694,3.113335
2018/06/28 - 02:15:14.0074988,51.06819,27,24,Peer hit peer's target,4.899947,5.185718,-2.673614
2018/06/28 - 02:15:16.4305311,53.48979,26,26,Peer hit peer's target,-3.043969,8.563369,1.413402
2018/06/28 - 02:15:16.4634438,53.52337,26,25,Peer missed, , , 
2018/06/28 - 02:15:17.6405052,54.70099,27,24,Peer missed, , , 
2018/06/28 - 02:15:18.0883300,55.14797,27,25,Peer hit peer's target,-2.766341,2.84186,-3.194499
2018/06/28 - 02:15:18.9973254,56.05717,28,26,Peer hit peer's target,-2.747064,9.277183,0.6113534
2018/06/28 - 02:15:21.9185546,58.97805,28,27,Peer hit peer's target,3.956604,2.784963,2.743881
2018/06/28 - 02:15:23.9536627,61.01324,28,26,Peer missed, , , 
2018/06/28 - 02:15:24.2548357,61.31351,27,25,Peer missed, , , 
2018/06/28 - 02:15:24.2777755,61.33573,27,26,Peer hit peer's target,-2.888962,7.946391,4.004387
2018/06/28 - 02:15:24.7305655,61.78971,26,27,Peer hit peer's target,-1.721244,5.665215,5.350734
