Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/28 - 02:14:23.4376969,0.4897362,0.0006666891,0.0197612,0.002003368,357.5896,355.9535,356.5495,0.156034,-0.3801919,0.09274832,2.876381,4.477789,354.2806
2018/06/28 - 02:14:23.4496654,0.5013807,-0.001354534,0.02039837,0.001494688,357.1997,354.2456,356.4112,0.1561241,-0.380212,0.09274857,2.786588,3.999555,354.0871
2018/06/28 - 02:14:23.4586410,0.5125492,-0.003192394,0.02108869,0.0009493273,356.8644,352.5878,356.2594,0.1562096,-0.3802236,0.09276575,2.772135,3.541531,353.9114
2018/06/28 - 02:14:23.4706303,0.5222785,-0.004955593,0.02169915,0.0002206708,356.5099,351.0393,356.0908,0.1562926,-0.3802315,0.09279066,2.792269,3.100635,353.7401
2018/06/28 - 02:14:23.4816070,0.5336401,-0.006502156,0.02222783,-0.0008302508,356.2321,349.6548,356.0099,0.1563615,-0.3802359,0.09281705,2.83097,2.731549,353.5995
2018/06/28 - 02:14:23.4935667,0.5445769,-0.007886145,0.02271662,-0.001763878,355.9766,348.2553,355.9126,0.1564219,-0.3802375,0.09284561,2.876066,2.367638,353.4951
2018/06/28 - 02:14:23.5045377,0.5554873,-0.009108073,0.0231785,-0.002699226,355.7684,347.0006,355.8333,0.1564757,-0.3802385,0.09287278,2.907188,1.989902,353.4268
2018/06/28 - 02:14:23.5154899,0.5672203,-0.01020944,0.02366618,-0.003668268,355.5281,345.8606,355.7478,0.1565145,-0.3802374,0.09289654,2.914849,1.601266,353.432
2018/06/28 - 02:14:23.5274571,0.5779421,-0.01125405,0.02420809,-0.004593132,355.2573,344.7986,355.6913,0.1565523,-0.3802387,0.0929149,2.897377,1.214965,353.4392
2018/06/28 - 02:14:23.5364330,0.5894288,-0.01214098,0.02473352,-0.005532393,354.9517,343.7345,355.6099,0.1565948,-0.3802412,0.09293365,2.878737,0.8198982,353.4283
2018/06/28 - 02:14:23.5494207,0.5998489,-0.01286773,0.02507355,-0.006487532,354.5756,342.739,355.5786,0.1566452,-0.3802479,0.09294847,2.838121,0.412434,353.3855
2018/06/28 - 02:14:23.5593714,0.6112719,-0.0135993,0.02545192,-0.007558127,354.3578,341.7866,355.4954,0.1566935,-0.3802522,0.09296758,2.81985,0.02252974,353.3442
2018/06/28 - 02:14:23.5713396,0.6227224,-0.01417451,0.02574347,-0.008677799,354.1937,340.9137,355.3667,0.1567355,-0.380257,0.09298237,2.783719,359.6461,353.3255
2018/06/28 - 02:14:23.5813128,0.6341551,-0.01476223,0.02604113,-0.009718516,354.0133,340.083,355.2617,0.156779,-0.380263,0.09299584,2.745325,359.288,353.2911
2018/06/28 - 02:14:23.5932805,0.6447356,-0.01521545,0.02631551,-0.01052798,353.8144,339.248,355.1434,0.1568285,-0.3802724,0.09300589,2.692817,358.9409,353.2235
2018/06/28 - 02:14:23.6042662,0.6553234,-0.01569971,0.0265501,-0.01129246,353.6046,338.4978,355.047,0.1568878,-0.3802847,0.09301621,2.62934,358.5591,353.1271
2018/06/28 - 02:14:23.6172178,0.6668187,-0.01619022,0.0267725,-0.01213993,353.4694,337.7877,354.9703,0.1569481,-0.3802995,0.09302232,2.546506,358.1861,353.0221
2018/06/28 - 02:14:23.6261923,0.6788737,-0.01662745,0.02687658,-0.01299581,353.3802,337.0753,354.9527,0.1570038,-0.3803123,0.09303062,2.46495,357.79,352.95
2018/06/28 - 02:14:23.6371974,0.6889253,-0.01698902,0.02692182,-0.01388854,353.339,336.3305,354.8734,0.1570554,-0.3803249,0.09303706,2.368552,357.3778,352.9056
2018/06/28 - 02:14:23.6491668,0.7005955,-0.01737024,0.02687636,-0.01469542,353.2462,335.6972,354.8596,0.1571064,-0.3803369,0.09304518,2.261258,356.9084,352.8914
2018/06/28 - 02:14:23.6591400,0.7113588,-0.01771624,0.0269285,-0.01553733,353.237,335.0776,354.8621,0.1571559,-0.3803465,0.09305783,2.175828,356.4492,352.8787
2018/06/28 - 02:14:23.6780885,0.7224849,-0.01800716,0.0269269,-0.01646924,353.2015,334.4923,354.8778,0.1572085,-0.3803558,0.09307368,2.109365,356.0146,352.8389
2018/06/28 - 02:14:23.6840732,0.7336498,-0.01828364,0.02692898,-0.0173134,353.1957,333.9101,354.8486,0.1572676,-0.3803652,0.09309454,2.069116,355.6055,352.7548
2018/06/28 - 02:14:23.6930667,0.7469681,-0.01860697,0.02693728,-0.01803097,353.2017,333.3253,354.8392,0.1573277,-0.3803724,0.09312183,2.055776,355.1977,352.6627
2018/06/28 - 02:14:23.7050162,0.7555401,-0.01889245,0.02693237,-0.01887787,353.3063,332.785,354.8304,0.1573906,-0.3803786,0.09315407,2.059205,354.7827,352.5583
2018/06/28 - 02:14:23.7169873,0.7683082,-0.01913534,0.02686724,-0.01973382,353.3495,332.1801,354.8383,0.1574562,-0.3803843,0.09319045,2.066733,354.331,352.456
2018/06/28 - 02:14:23.7279557,0.7792234,-0.01938081,0.02676516,-0.02055117,353.3275,331.5461,354.8976,0.1575272,-0.3803867,0.09323943,2.107833,353.8173,352.3515
2018/06/28 - 02:14:23.7379280,0.7903371,-0.01967578,0.02676899,-0.0215571,353.3922,330.9394,354.9205,0.1575998,-0.3803912,0.09328619,2.115461,353.2422,352.2684
2018/06/28 - 02:14:23.7488999,0.801307,-0.01995373,0.02668091,-0.0225925,353.3741,330.2131,354.9881,0.1576626,-0.380395,0.09332805,2.101966,352.6684,352.231
2018/06/28 - 02:14:23.7598703,0.8117413,-0.02031828,0.02667193,-0.02364809,353.4448,329.4972,355.0434,0.1577206,-0.3803973,0.09337039,2.091198,352.0988,352.2128
2018/06/28 - 02:14:23.7718426,0.8227738,-0.02072066,0.02660675,-0.02459789,353.4403,328.6832,355.0491,0.1577791,-0.3803987,0.09341615,2.088853,351.5165,352.1942
2018/06/28 - 02:14:23.7818115,0.8347833,-0.02111821,0.02661948,-0.02560085,353.4848,327.8205,355.0287,0.1578363,-0.3803981,0.09346671,2.101089,350.9176,352.1844
2018/06/28 - 02:14:23.7937789,0.8449419,-0.02155663,0.02653876,-0.02657123,353.5193,326.9991,355.0312,0.1578997,-0.3803996,0.09351883,2.107485,350.3016,352.1509
2018/06/28 - 02:14:23.8038058,0.8564496,-0.02199666,0.026504,-0.02741743,353.6524,326.1284,355.0602,0.0888702,-0.3759101,0.098744,3.067305,352.3979,352.4741
2018/06/28 - 02:14:23.8157814,0.8668033,-0.02245812,0.02640979,-0.02821298,353.7337,325.2226,355.1467,0.08894617,-0.3759178,0.09878985,3.0377,351.7422,352.3997
2018/06/28 - 02:14:23.8267630,0.8779996,-0.02304632,0.02634668,-0.02912376,353.8478,324.3345,355.1278,0.07835218,-0.3669419,0.1272871,2.779422,348.4653,352.5356
2018/06/28 - 02:14:23.8367165,0.8892337,-0.02361683,0.02619457,-0.02987302,353.948,323.3352,355.1281,0.07842904,-0.3669525,0.1273342,2.724108,347.7924,352.4573
2018/06/28 - 02:14:23.8487297,0.9002565,-0.02422825,0.02599548,-0.03055868,354.0471,322.3921,355.1315,0.07306731,-0.3827883,0.0804948,2.607998,347.9575,351.9198
2018/06/28 - 02:14:23.8586804,0.911079,-0.02477354,0.02582629,-0.03151625,354.3131,321.4604,355.071,0.07183745,-0.3849599,0.07343106,2.521876,347.1351,351.9199
2018/06/28 - 02:14:23.8706478,0.9222872,-0.02532413,0.02550806,-0.03240706,354.4998,320.5311,355.0133,0.07133231,-0.387282,0.0649718,2.448372,346.2161,351.9918
2018/06/28 - 02:14:23.8806215,0.933477,-0.0258738,0.02521096,-0.03336841,354.8053,319.6555,354.8694,0.06862548,-0.3851698,0.06993546,2.32401,345.3141,352.0851
2018/06/28 - 02:14:23.8935870,0.9442375,-0.02627634,0.02493264,-0.03423423,355.0927,318.7798,354.7177,0.06440458,-0.379962,0.08430897,2.149396,344.4294,352.1839
2018/06/28 - 02:14:23.9025644,0.9558812,-0.02670672,0.0246945,-0.03499002,355.338,318.0385,354.6024,0.06047629,-0.3752722,0.09717353,1.942364,343.7372,352.2411
2018/06/28 - 02:14:23.9155273,0.9663897,-0.02713736,0.02453853,-0.03569534,355.5363,317.3115,354.4716,0.05784478,-0.3734935,0.1014657,1.765565,343.1901,352.2367
2018/06/28 - 02:14:23.9265219,0.9777057,-0.02757005,0.0244026,-0.03622894,355.6543,316.6121,354.4469,0.05460214,-0.3704636,0.109489,1.614261,342.6719,352.2254
2018/06/28 - 02:14:23.9364723,0.9887725,-0.02798678,0.02422803,-0.03683675,355.7048,315.8976,354.4881,0.05161515,-0.3678411,0.1162707,1.478419,342.1069,352.2318
2018/06/28 - 02:14:23.9484403,1.000106,-0.02841812,0.02408102,-0.0375092,355.793,315.213,354.5067,0.04940439,-0.3666294,0.1187887,1.349654,341.5391,352.2511
2018/06/28 - 02:14:23.9584129,1.010922,-0.02886395,0.02399345,-0.0381349,355.8877,314.5326,354.4991,0.04742114,-0.3655224,0.1209777,1.175856,341.0385,352.2514
2018/06/28 - 02:14:23.9703871,1.022031,-0.02936919,0.02381867,-0.03883124,355.9401,313.8949,354.5555,0.04566318,-0.3646651,0.1224484,0.9869808,340.5975,352.2318
2018/06/28 - 02:14:23.9823554,1.032662,-0.02981613,0.02360425,-0.03964228,356.0253,313.1493,354.6141,0.04404995,-0.3639155,0.1238019,0.8771246,340.1212,352.2433
2018/06/28 - 02:14:23.9933261,1.045264,-0.03039191,0.02344387,-0.04044569,356.1962,312.4539,354.5718,0.04259557,-0.3633994,0.1245615,0.7622269,339.6402,352.2441
2018/06/28 - 02:14:24.0032995,1.055357,-0.03100727,0.02313229,-0.04113388,356.3822,311.6641,354.6138,0.0418008,-0.3639364,0.1223481,0.6413525,339.2827,352.1496
2018/06/28 - 02:14:24.0152672,1.066166,-0.03169528,0.02276781,-0.04173258,356.6144,310.8704,354.6776,0.040944,-0.3642665,0.1207784,0.5186949,338.8969,352.0457
2018/06/28 - 02:14:24.0262388,1.077388,-0.0325708,0.02228739,-0.0422805,356.8415,310.1111,354.728,0.04003678,-0.3643248,0.120113,0.4207033,338.5243,351.9157
2018/06/28 - 02:14:24.0362296,1.088712,-0.03331179,0.0219178,-0.04283841,357.078,309.2456,354.6965,0.03928616,-0.3645325,0.1191202,0.345597,338.1847,351.7633
2018/06/28 - 02:14:24.0481791,1.099761,-0.0340956,0.02158759,-0.04349915,357.2207,308.4532,354.5809,0.03842509,-0.3646358,0.1184743,0.2643473,337.7981,351.6653
2018/06/28 - 02:14:24.0581622,1.110507,-0.03478834,0.02130545,-0.04428212,357.3272,307.7255,354.482,0.03741315,-0.3645432,0.1182938,0.1861231,337.3923,351.6272
2018/06/28 - 02:14:24.0711376,1.121728,-0.0353324,0.0210626,-0.04509772,357.4097,307.0517,354.376,0.03635326,-0.3644837,0.117885,0.08351798,336.9544,351.6904
2018/06/28 - 02:14:24.0810943,1.133327,-0.0358162,0.02079585,-0.0459759,357.4648,306.42,354.2668,0.03527263,-0.3644534,0.1171661,359.9402,336.4567,351.7619
2018/06/28 - 02:14:24.0930594,1.144368,-0.03628478,0.02065567,-0.04653691,357.4966,305.7978,354.1451,0.03402922,-0.3643028,0.116551,359.7725,335.8636,351.8126
2018/06/28 - 02:14:24.1040296,1.155341,-0.03671724,0.02062653,-0.04708418,357.3348,305.3431,353.958,0.03248195,-0.3639501,0.1161995,359.5809,335.0884,351.8712
2018/06/28 - 02:14:24.1150014,1.167086,-0.03693639,0.02082414,-0.04758845,357.0011,304.9335,353.8163,0.03055891,-0.3634101,0.1156221,359.3497,334.0907,351.8894
2018/06/28 - 02:14:24.1249746,1.177296,-0.03688315,0.02122105,-0.04801846,356.4662,304.6369,353.8068,0.02833898,-0.362573,0.114891,359.0074,332.9833,351.9826
2018/06/28 - 02:14:24.1378206,1.188266,-0.03651607,0.02179694,-0.04842393,355.8596,304.4916,353.9757,0.02592457,-0.3619118,0.1117008,358.4023,331.6644,352.2032
2018/06/28 - 02:14:24.1487908,1.199932,-0.0360102,0.02230297,-0.0490341,355.3066,304.3728,354.083,0.02312372,-0.3609134,0.1084409,357.7626,330.2095,352.4256
2018/06/28 - 02:14:24.1587648,1.21097,-0.03539092,0.02277133,-0.04968709,354.9072,304.287,354.1565,0.019994,-0.3593949,0.106426,357.2753,328.6732,352.552
2018/06/28 - 02:14:24.1707325,1.221736,-0.03464424,0.02324696,-0.05007362,354.5887,304.3034,354.1819,0.01653537,-0.3573344,0.1046939,356.8791,326.9665,352.4249
2018/06/28 - 02:14:24.1817035,1.233294,-0.03388939,0.02376036,-0.0505034,354.3063,304.3808,354.157,0.01309604,-0.3548987,0.1033906,356.4516,325.2638,352.0917
2018/06/28 - 02:14:24.1926822,1.245296,-0.03310129,0.02429946,-0.05100042,354.0382,304.4766,354.2082,0.009712626,-0.3520189,0.1019095,355.8798,323.5692,351.478
2018/06/28 - 02:14:24.2036446,1.255306,-0.03223834,0.0248643,-0.05152297,353.6835,304.5422,354.2089,0.006285043,-0.3487709,0.1006744,355.1794,322.1478,350.8575
2018/06/28 - 02:14:24.2166275,1.267187,-0.03143361,0.02538997,-0.05200135,353.1995,304.5788,354.261,0.002663573,-0.345374,0.09947363,354.554,320.8948,350.4584
2018/06/28 - 02:14:24.2265824,1.278564,-0.03052095,0.02615648,-0.05241178,352.7435,304.5327,354.268,-0.001282625,-0.3415005,0.09837394,353.9641,319.8352,350.2873
2018/06/28 - 02:14:24.2371288,1.289158,-0.02958607,0.02684186,-0.05283968,352.2506,304.4319,354.2852,-0.005465509,-0.337179,0.0974718,353.2857,318.935,350.4076
2018/06/28 - 02:14:24.2490979,1.300449,-0.02863557,0.02754536,-0.05335683,351.8282,304.2575,354.2039,-0.009815035,-0.3324993,0.09690143,352.5334,318.0527,350.6811
2018/06/28 - 02:14:24.2600674,1.311826,-0.02770182,0.02816401,-0.05397233,351.4848,304.1276,354.2174,-0.01431981,-0.3274179,0.09627059,351.7791,317.0777,351.0467
2018/06/28 - 02:14:24.2720476,1.322782,-0.02684461,0.02880822,-0.05467567,351.2281,303.8844,354.0781,-0.01869525,-0.3224878,0.0951384,351.1378,315.8813,351.2438
2018/06/28 - 02:14:24.2810113,1.333809,-0.02600756,0.02935464,-0.0555825,350.9648,303.623,353.9769,-0.02304761,-0.3177445,0.09371616,350.7084,314.4626,351.2499
2018/06/28 - 02:14:24.2939768,1.344523,-0.0252956,0.02979932,-0.05654667,350.675,303.2812,353.9283,-0.02744797,-0.3133297,0.09223574,350.6311,313.0651,351.1438
2018/06/28 - 02:14:24.3039497,1.355652,-0.02462132,0.03028251,-0.05737295,350.4511,302.9117,353.9569,-0.03196544,-0.3091628,0.09056595,350.9373,311.514,350.9499
2018/06/28 - 02:14:24.3159180,1.366637,-0.02414755,0.03068251,-0.05823092,350.3111,302.4828,353.9974,-0.03644856,-0.3051594,0.08895874,351.1653,309.7319,350.7343
2018/06/28 - 02:14:24.3248947,1.378059,-0.02372962,0.03101214,-0.05921684,350.2195,302.0499,354.0996,-0.0409175,-0.3015747,0.08716025,351.4488,307.728,350.5082
2018/06/28 - 02:14:24.3364622,1.388161,-0.02348695,0.03117693,-0.06007589,350.2567,301.5322,354.2856,-0.04545114,-0.2984941,0.08528315,351.9241,305.5475,350.3769
2018/06/28 - 02:14:24.3474326,1.399223,-0.02332583,0.03129119,-0.0608494,350.3617,300.9635,354.4395,-0.0498644,-0.2954513,0.08385819,352.3951,303.5861,350.3979
2018/06/28 - 02:14:24.3584022,1.410483,-0.02341699,0.03134244,-0.06167387,350.5959,300.357,354.5673,-0.05423526,-0.2925167,0.0825231,352.8725,301.7994,350.43
2018/06/28 - 02:14:24.3703704,1.421487,-0.02362353,0.03131846,-0.06247828,350.7932,299.7624,354.7371,-0.05841446,-0.2894901,0.08130866,353.1086,300.1411,350.6321
2018/06/28 - 02:14:24.3803436,1.432692,-0.02406272,0.03132037,-0.06347221,351.118,299.1298,354.8047,-0.06230767,-0.2865333,0.07985188,352.9711,298.7999,351.1047
2018/06/28 - 02:14:24.3943061,1.443794,-0.02458141,0.0312085,-0.06445117,351.4707,298.4454,354.9415,-0.06628873,-0.2836585,0.07812329,353.0616,297.2729,351.5422
2018/06/28 - 02:14:24.4032829,1.456637,-0.02519563,0.03102449,-0.06548237,351.8496,297.644,355.0227,-0.07019469,-0.2807912,0.07609071,353.1852,295.4867,351.964
2018/06/28 - 02:14:24.4152517,1.466822,-0.02590546,0.03078453,-0.06652787,352.2238,296.8897,355.163,-0.07369211,-0.277638,0.07364449,353.071,293.3818,352.1359
2018/06/28 - 02:14:24.4272182,1.478064,-0.02679497,0.03050822,-0.06759025,352.5213,296.1457,355.2292,-0.07684226,-0.2742884,0.07115066,352.5965,291.4233,352.2064
2018/06/28 - 02:14:24.4361944,1.489521,-0.02763581,0.03024714,-0.06851041,352.7835,295.2266,355.3135,-0.07980431,-0.2709878,0.06836244,351.995,289.4781,352.3775
2018/06/28 - 02:14:24.4481624,1.499516,-0.02859727,0.03008811,-0.06953429,353.0451,294.3461,355.2375,-0.0824806,-0.2678143,0.0652675,351.4046,287.5515,352.7503
2018/06/28 - 02:14:24.4581367,1.510673,-0.02963811,0.02980807,-0.07022236,353.1996,293.4313,355.2039,-0.08509311,-0.2645496,0.06238759,350.8304,285.694,353.1374
2018/06/28 - 02:14:24.4701038,1.521531,-0.03067017,0.02948032,-0.07086233,353.4988,292.432,355.2296,-0.08761174,-0.261103,0.05974021,350.1891,284.1186,353.4822
2018/06/28 - 02:14:24.4810745,1.532864,-0.03172595,0.02910637,-0.07165398,353.9066,291.4416,355.1944,-0.09033906,-0.2575215,0.05748001,349.6576,282.9601,353.687
2018/06/28 - 02:14:24.4930428,1.544653,-0.0327928,0.02860331,-0.0723776,354.2469,290.4419,355.2258,-0.09317106,-0.25389,0.05541235,349.2033,282.0198,353.8003
2018/06/28 - 02:14:24.5030154,1.55544,-0.03395126,0.02805775,-0.07312711,354.6211,289.4967,355.199,-0.09596939,-0.2502118,0.05351431,348.7619,281.3797,353.7262
2018/06/28 - 02:14:24.5169776,1.566476,-0.03509495,0.02754048,-0.07363585,355.0456,288.5189,355.1239,-0.09857718,-0.2466165,0.05156779,348.3178,280.6237,353.4415
2018/06/28 - 02:14:24.5279491,1.579073,-0.03623527,0.02695396,-0.07435098,355.4097,287.5858,354.9846,-0.1008981,-0.243273,0.04936104,347.7598,279.453,353.1493
2018/06/28 - 02:14:24.5379217,1.590737,-0.03736434,0.02636576,-0.07523142,355.7647,286.7133,354.8701,-0.1029652,-0.2404131,0.04678473,347.295,277.7547,352.9616
2018/06/28 - 02:14:24.5488933,1.601267,-0.0384505,0.02585992,-0.07582201,356.0999,285.8866,354.7111,-0.1048694,-0.2379429,0.04414076,346.9334,275.9244,353.1098
2018/06/28 - 02:14:24.5588776,1.611024,-0.03954256,0.02539966,-0.07613184,356.3554,285.1001,354.6013,-0.1065196,-0.235959,0.04134165,346.5945,274.026,353.6487
2018/06/28 - 02:14:24.5708341,1.621996,-0.04051487,0.02501722,-0.07659249,356.6193,284.316,354.4414,-0.1082897,-0.2341646,0.03884139,346.3853,272.4116,354.2372
