Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.007066167,-0.6659889,0.4008929,0.08023434,17.5972,58.18311,7.06449,-0.5223367,-0.1024158,0.07029068,21.20433,25.7844,331.2681
0.01531875,-0.6657631,0.4005935,0.07966634,17.71748,58.41439,7.129503,-0.5226975,-0.1026635,0.07059386,21.63693,24.98672,330.6214
0.02321862,-0.6655416,0.4002605,0.07906324,17.84953,58.65054,7.196786,-0.5228095,-0.1027503,0.07070934,21.77483,24.81807,330.5204
0.02838186,-0.6654092,0.4000531,0.07869992,17.92324,58.77776,7.231736,-0.5230954,-0.1029434,0.07098655,22.04997,24.59468,330.4603
0.03309283,-0.6653581,0.3998679,0.07842786,18.00425,58.91201,7.273341,-0.5232886,-0.1030155,0.07115268,22.14569,24.62976,330.6094
0.03816333,-0.6652142,0.3996097,0.07798477,18.11168,59.07252,7.323532,-0.5234888,-0.1030647,0.0713106,22.2135,24.71621,330.8204
0.04436877,-0.6650694,0.399398,0.07760829,18.18805,59.18522,7.361604,-0.5237546,-0.103067,0.07151736,22.25111,24.94865,331.2315
0.0489725,-0.664976,0.3991969,0.07729769,18.26436,59.31428,7.411922,-0.5239272,-0.1030351,0.07166395,22.26113,25.15261,331.5578
0.05467049,-0.6648178,0.3989573,0.07689181,18.34652,59.44703,7.461204,-0.5241033,-0.1029513,0.07186384,22.25957,25.46037,331.9964
0.05965879,-0.6647177,0.3987299,0.07654926,18.44528,59.6135,7.519093,-0.5241882,-0.1028665,0.07201754,22.26961,25.74289,332.3218
0.06589012,-0.6645657,0.3985181,0.07620044,18.50758,59.74287,7.569117,-0.5242014,-0.1027813,0.07218906,22.32263,26.07267,332.6399
0.07013488,-0.6644516,0.3983421,0.07591721,18.5702,59.87418,7.622115,-0.524119,-0.1027374,0.07233501,22.39466,26.30466,332.8096
0.07562437,-0.6642827,0.3981363,0.07554965,18.64721,60.02395,7.688282,-0.523873,-0.1027127,0.07254869,22.52826,26.5705,332.8988
0.08066928,-0.6641732,0.397962,0.07526232,18.73701,60.19849,7.774305,-0.5235608,-0.1027026,0.07276506,22.67142,26.80667,332.9116
0.08760488,-0.6640241,0.3977256,0.07490061,18.83098,60.43836,7.897722,-0.5229422,-0.1027436,0.07308745,22.91519,27.10973,332.7605
0.09598973,-0.6640125,0.3975377,0.07469878,18.95085,60.73256,8.055703,-0.5220842,-0.1027553,0.0733367,23.18127,27.51578,332.5391
0.1019412,-0.6640039,0.3974082,0.07456063,19.03272,60.93493,8.164642,-0.5213861,-0.1027057,0.07342838,23.34298,27.88898,332.4132
0.1076278,-0.6639951,0.3972812,0.07442576,19.11252,61.13326,8.271623,-0.5208156,-0.102595,0.07347516,23.43686,28.25277,332.3978
0.1133647,-0.6639858,0.3971533,0.07429066,19.19231,61.33276,8.379433,-0.5202578,-0.1024255,0.07352088,23.5066,28.63861,332.4438
0.1184696,-0.6639769,0.3970366,0.07416805,19.2646,61.51446,8.477812,-0.5197335,-0.1022039,0.07356643,23.54113,29.01099,332.5086
0.1237925,-0.6639677,0.3969202,0.07404622,19.33631,61.69566,8.576092,-0.5192257,-0.1018047,0.07362781,23.42072,29.31002,332.5277
0.130145,-0.6639559,0.3967767,0.07389676,19.42412,61.91886,8.697375,-0.5186674,-0.1012158,0.07357195,23.07586,29.56326,332.4256
0.1357704,-0.6639449,0.3966491,0.07376461,19.50159,62.11699,8.805253,-0.518138,-0.1005693,0.07338852,22.63793,29.73997,332.2314
0.1408523,-0.6639348,0.396535,0.07364708,19.57037,62.29387,8.901731,-0.5176938,-0.100004,0.0731885,22.26674,29.85611,332.0265
0.1463694,-0.6639233,0.3964102,0.07351905,19.64516,62.48725,9.00738,-0.5171973,-0.09937197,0.07292896,21.90198,29.93516,331.7364
0.1519101,-0.6639123,0.396295,0.07340138,19.71376,62.66563,9.105003,-0.5166152,-0.09870512,0.072657,21.61021,30.00657,331.3881
0.1562396,-0.6639016,0.3961861,0.07329071,19.77816,62.83393,9.197262,-0.5161212,-0.09819999,0.07244989,21.4412,30.0753,331.0959
0.1618588,-0.6638886,0.3960575,0.07316047,19.85381,63.0327,9.306401,-0.5156224,-0.09771569,0.07224926,21.28396,30.14718,330.8017
0.1661912,-0.6638786,0.3959614,0.07306362,19.90996,63.18102,9.387961,-0.5149103,-0.09718055,0.07201196,21.18996,30.27729,330.3959
0.1709764,-0.6638679,0.3958603,0.07296216,19.96867,63.33684,9.473765,-0.5141719,-0.0967761,0.07178929,21.13514,30.45843,330.0023
0.1775001,-0.6638498,0.3956951,0.07279715,20.06395,63.59124,9.614107,-0.5136807,-0.09651035,0.07163738,21.08598,30.57289,329.7456
0.1846459,-0.6638343,0.3955582,0.07266116,20.14225,63.80182,9.730508,-0.5125077,-0.09606154,0.07129914,21.04439,30.89949,329.1696
0.1895068,-0.6609047,0.3947507,0.07274485,19.99408,65.46886,12.1742,-0.5112409,-0.09564891,0.07095722,21.0241,31.28267,328.5851
0.1974681,-0.6608391,0.3946455,0.07272144,19.98735,65.8083,12.60678,-0.5104974,-0.09542079,0.07076479,21.01512,31.51421,328.2669
0.2015044,-0.6608148,0.3946061,0.07271212,19.97976,65.94996,12.7916,-0.5091271,-0.09502544,0.07043272,21.01273,31.92897,327.7311
0.2084058,-0.6607932,0.3945284,0.07273861,19.96527,66.23172,13.18605,-0.5085655,-0.09487344,0.07030319,21.02023,32.07893,327.5224
0.2164203,-0.6607589,0.3944341,0.07275543,19.94998,66.52998,13.59748,-0.5072406,-0.09452855,0.06999037,21.05237,32.38698,327.008
0.2225254,-0.6607351,0.3943701,0.07276563,19.93457,66.74265,13.88985,-0.5054232,-0.09412219,0.06950805,21.13783,32.65175,326.1609
0.2281727,-0.6607142,0.3943349,0.07275789,19.90918,66.92843,14.13779,-0.5043847,-0.09392229,0.06917849,21.19595,32.74207,325.5641
0.2331847,-0.6606994,0.3942969,0.07276364,19.88356,67.09926,14.36453,-0.503404,-0.09375171,0.06882867,21.24284,32.81737,324.9518
0.2404169,-0.6606552,0.3942697,0.07272003,19.85448,67.35458,14.6663,-0.5025141,-0.09361708,0.06844066,21.27155,32.8702,324.296
0.2462708,-0.660607,0.3942401,0.07266925,19.82767,67.56349,14.89906,-0.5010254,-0.09341165,0.06771981,21.31546,32.9632,323.1383
0.2509038,-0.6606295,0.393886,0.07310456,19.62205,68.77576,16.268,-0.4981104,-0.09318525,0.06600215,21.39634,33.20021,320.6378
0.2661,-0.6605683,0.3931076,0.07388189,18.96594,71.14368,18.66645,-0.4873497,-0.09537566,0.05862491,22.93799,34.59501,310.3249
0.2883174,-0.6604117,0.3932771,0.07378731,18.88552,72.13582,19.17694,-0.4962268,-0.09476763,0.06461059,26.50312,34.4781,311.0717
0.3103641,-0.6600224,0.3935663,0.07266922,18.81225,71.83659,18.8984,-0.4965924,-0.09420137,0.06492509,26.08661,35.41827,314.6003
0.3341934,-0.6597944,0.3939705,0.07207832,18.88729,72.11423,18.77306,-0.497702,-0.1010175,0.06222105,21.92815,35.71919,314.088
0.3578543,-0.6595003,0.3941123,0.07187504,18.91408,73.06003,18.75955,-0.4941386,-0.1067459,0.06015303,19.32208,35.19649,311.3768
0.3797344,-0.6589329,0.3939115,0.07137363,18.67233,74.46156,19.31078,-0.4877167,-0.1092192,0.05352077,17.68525,32.54921,307.3371
0.4020641,-0.6572359,0.3955544,0.05457232,20.55878,75.6395,19.0297,-0.4676221,-0.1004846,0.0546638,18.17685,30.2041,302.7934
