Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/11 - 02:48:18.5979923,40.18552,0.1387632,-0.04831124,-0.150857,17.01652,347.5921,1.28513,0.1811113,-0.3953059,0.09394901,355.2637,344.9557,346.101,0,0
2018/07/11 - 02:48:18.6099557,40.19655,0.138686,-0.04831369,-0.1508523,17.03831,347.5151,1.273354,0.1808942,-0.3955662,0.0938946,355.2755,344.9039,346.0784,0,0
2018/07/11 - 02:48:18.6199289,40.20812,0.1386013,-0.0483635,-0.1508243,17.01298,347.4613,1.274354,0.1807421,-0.3957371,0.09380324,355.245,344.8452,346.101,0,0
2018/07/11 - 02:48:18.6328941,40.21837,0.1385154,-0.0483572,-0.1508212,17.05509,347.4242,1.29473,0.1805246,-0.3959699,0.09371005,355.2371,344.803,346.2026,0,0
2018/07/11 - 02:48:18.6428670,40.2303,0.1383982,-0.04839718,-0.1508104,17.04418,347.381,1.26449,0.1802342,-0.3963905,0.09355017,355.2765,344.7396,346.3545,0,0
2018/07/11 - 02:48:18.6538374,40.24121,0.1382694,-0.04841901,-0.1507948,17.02691,347.3115,1.205678,0.1800853,-0.3967048,0.09350472,355.3191,344.6856,346.4366,0,0
2018/07/11 - 02:48:18.6658057,40.25182,0.1381578,-0.04841739,-0.1507791,17.02779,347.2823,1.200158,0.180026,-0.3970225,0.09354293,355.4016,344.6507,346.4138,0,0
2018/07/11 - 02:48:18.6757800,40.26331,0.1380416,-0.04843958,-0.1507412,17.00824,347.2377,1.191564,0.1799978,-0.3973713,0.09366111,355.6352,344.6241,346.3433,0,0
2018/07/11 - 02:48:18.6877474,40.27428,0.1379008,-0.0484637,-0.1507261,17.00031,347.1689,1.17253,0.1800018,-0.3976928,0.0938792,356.026,344.5596,346.2539,0,0
2018/07/11 - 02:48:18.6987172,40.28555,0.1377695,-0.0485044,-0.1507376,16.98633,347.0998,1.14795,0.1801289,-0.3980063,0.0940371,356.2625,344.4301,346.1008,0,0
2018/07/11 - 02:48:18.7096888,40.29677,0.1376671,-0.048542,-0.1507431,16.95585,347.0597,1.152205,0.1804329,-0.3982744,0.09420434,356.2831,344.2383,345.8689,0,0
2018/07/11 - 02:48:18.7206592,40.30739,0.1375995,-0.04849358,-0.1507823,16.96503,347.0461,1.151546,0.1807353,-0.398504,0.09438683,356.2879,344.2059,345.7388,0,0
2018/07/11 - 02:48:18.7326275,40.31911,0.1374946,-0.04850614,-0.1507597,16.9093,346.942,1.155153,0.1809888,-0.3987437,0.09459089,356.2274,344.3823,345.7798,0,0
2018/07/11 - 02:48:18.7426066,40.33007,0.1374064,-0.04848787,-0.1507479,16.85582,346.9078,1.126162,0.1811301,-0.3990252,0.09477725,356.1251,344.7496,346.0029,0,0
2018/07/11 - 02:48:18.7545686,40.34056,0.1373711,-0.0484283,-0.1507192,16.856,346.8939,1.140242,0.1812465,-0.3993074,0.09499464,356.1158,345.0256,346.1971,0,0
2018/07/11 - 02:48:18.7655390,40.35193,0.1372868,-0.04841426,-0.1506971,16.81087,346.8884,1.124343,0.181331,-0.3995746,0.09525725,356.2205,345.2084,346.3707,0,0
2018/07/11 - 02:48:18.7755125,40.36306,0.1371489,-0.0483874,-0.1506592,16.75327,346.7979,1.054222,0.1814035,-0.3997941,0.09546518,356.2596,345.2589,346.495,0,0
2018/07/11 - 02:48:18.7884774,40.37386,0.1369804,-0.04840494,-0.150584,16.63731,346.7277,1.032634,0.1814902,-0.3999015,0.09567939,356.2374,345.1023,346.5921,0,0
2018/07/11 - 02:48:18.7994561,40.38586,0.1368126,-0.04832215,-0.1505281,16.57333,346.6508,0.9224123,0.1816691,-0.3999406,0.09597988,356.2498,344.858,346.6898,0,0
2018/07/11 - 02:48:18.8104188,40.39725,0.1365809,-0.04834816,-0.1504608,16.40554,346.5907,0.8298079,0.1819489,-0.4000003,0.09644419,356.3221,344.7108,346.7375,0,0
2018/07/11 - 02:48:18.8203926,40.40762,0.1363881,-0.04829805,-0.1503955,16.31281,346.537,0.7793519,0.1823887,-0.3999815,0.09725004,356.5133,344.7283,346.6813,0,0
2018/07/11 - 02:48:18.8333572,40.41919,0.1361391,-0.04816534,-0.1502414,16.11172,346.4924,0.6686209,0.1829288,-0.3999878,0.09814458,356.6788,344.8864,346.5591,0,0
2018/07/11 - 02:48:18.8433355,40.43022,0.1358597,-0.04812184,-0.1499574,15.79662,346.5433,0.6323592,0.1835631,-0.3999377,0.09931979,356.9399,345.2012,346.3966,0,0
2018/07/11 - 02:48:18.8543017,40.44115,0.1356208,-0.0479726,-0.1496433,15.44306,346.5303,0.5922938,0.1841729,-0.3999392,0.1005218,357.2895,345.569,346.2296,0,0
2018/07/11 - 02:48:18.8652724,40.45205,0.1352748,-0.0476432,-0.1492549,15.06729,346.4993,0.5248826,0.1846739,-0.4000261,0.1018198,357.7343,345.9037,346.095,0,0
2018/07/11 - 02:48:18.8762420,40.46317,0.1350531,-0.04715324,-0.148791,14.62726,346.4754,0.4656719,0.1851321,-0.4001389,0.1030954,358.1774,346.1958,346.0275,0,0
2018/07/11 - 02:48:18.8882105,40.47429,0.1348154,-0.04652758,-0.1483414,14.26892,346.5296,0.4068027,0.1854071,-0.4001773,0.1043709,358.602,346.3042,346.0158,0,0
2018/07/11 - 02:48:18.8991934,40.48582,0.1345864,-0.04600326,-0.147997,13.69754,346.5171,0.3673995,0.1855707,-0.4001096,0.1055111,358.9698,346.2256,345.9961,0,0
2018/07/11 - 02:48:18.9101528,40.49681,0.1341152,-0.04523768,-0.14752,13.12993,346.5618,0.2212928,0.1856826,-0.3998862,0.1065515,359.1684,346.0302,345.9434,0,0
2018/07/11 - 02:48:18.9211366,40.50774,0.1336207,-0.04455387,-0.1468378,12.35917,346.6079,0.1655773,0.1857985,-0.399684,0.1077132,359.4361,345.9052,345.8457,0,0
2018/07/11 - 02:48:18.9320931,40.51889,0.1330502,-0.04359842,-0.1460022,11.34548,346.6785,0.3128444,0.1855015,-0.3995803,0.1091841,0.04452451,346.0073,346.1267,0,0
2018/07/11 - 02:48:18.9430640,40.53007,0.1323893,-0.04213858,-0.1453152,10.54504,346.6678,0.3795858,0.1852234,-0.399646,0.1107287,0.7299364,346.3091,346.7068,0,0
2018/07/11 - 02:48:18.9570291,40.5412,0.1315926,-0.04039704,-0.144737,9.596604,346.5701,0.4373687,0.185159,-0.4000028,0.1123506,1.444716,346.7587,347.3052,0,0
2018/07/11 - 02:48:18.9660019,40.55434,0.1309431,-0.03866072,-0.1441887,8.764004,346.37,0.4398154,0.1851927,-0.4003364,0.1138154,2.042979,347.0758,347.714,0,0
2018/07/11 - 02:48:18.9759759,40.56322,0.1300657,-0.03648698,-0.1438187,7.887531,346.1611,0.4455545,0.1851839,-0.4005863,0.1153076,2.558924,347.422,348.1259,0,0
2018/07/11 - 02:48:18.9879430,40.57388,0.1291826,-0.03421051,-0.1434406,6.96918,345.8434,0.3812186,0.1850896,-0.4004529,0.1166535,2.776429,347.8878,348.5761,0,0
2018/07/11 - 02:48:18.9979182,40.58555,0.1283151,-0.03186734,-0.1430075,5.792713,345.5742,0.4953361,0.1848746,-0.4001101,0.1177718,2.738394,348.3278,349.1512,0,0
2018/07/11 - 02:48:19.0098864,40.59645,0.1273998,-0.02885762,-0.1424102,4.81751,345.4102,0.585003,0.1845856,-0.3996379,0.1186297,2.377964,348.7309,349.8492,0,0
2018/07/11 - 02:48:19.0208566,40.60775,0.126607,-0.02631787,-0.1416944,3.772228,345.217,0.7368768,0.1843535,-0.3993317,0.1194784,2.14657,348.9494,350.6463,0,0
2018/07/11 - 02:48:19.0328231,40.619,0.1259101,-0.02356558,-0.1411016,2.83585,345.0074,0.9534383,0.1840936,-0.3992682,0.1204079,2.243668,349.0529,351.5844,0,0
2018/07/11 - 02:48:19.0427963,40.63025,0.1250801,-0.02097799,-0.1406031,1.707918,344.8494,1.109244,0.1838311,-0.3993552,0.121323,2.433403,349.1961,352.5686,0,0
2018/07/11 - 02:48:19.0557615,40.64104,0.1244076,-0.01818484,-0.1401362,0.692419,344.6343,1.409077,0.1835539,-0.3994778,0.1223468,2.561904,349.4098,353.7038,0,0
2018/07/11 - 02:48:19.0657358,40.65312,0.1236863,-0.01528577,-0.1396776,359.6687,344.3949,1.590714,0.1833278,-0.3996419,0.1234143,2.581134,349.6944,354.9661,0,0
2018/07/11 - 02:48:19.0757090,40.66346,0.1228498,-0.01232264,-0.1392721,358.6363,344.2202,1.808654,0.1832135,-0.3998758,0.1244512,2.377676,349.9352,356.4352,0,0
2018/07/11 - 02:48:19.0886927,40.67448,0.1221036,-0.009219163,-0.138966,357.495,343.9886,2.1038,0.1832295,-0.4000514,0.1254351,1.994177,350.1645,357.8136,0,0
2018/07/11 - 02:48:19.0996495,40.68618,0.1212729,-0.00627301,-0.1387631,356.2982,343.7445,2.456924,0.1834433,-0.4002084,0.1264715,1.407017,350.4156,359.058,0,0
2018/07/11 - 02:48:19.1106162,40.69754,0.1203423,-0.003296599,-0.1386491,355.1905,343.4641,2.720607,0.1837863,-0.4004647,0.1276529,0.7988963,350.6332,0.1862373,0,0
2018/07/11 - 02:48:19.1205948,40.70821,0.1194644,-0.0005835491,-0.1385804,354.051,343.0887,3.035051,0.1844158,-0.4007865,0.1292037,0.3473929,350.7364,1.296073,0,0
2018/07/11 - 02:48:19.1335546,40.71937,0.118488,0.001955582,-0.1387155,353.151,342.8739,3.217603,0.1851118,-0.401032,0.1309896,0.06589952,350.8202,2.485939,0,0
2018/07/11 - 02:48:19.1435272,40.73069,0.1176408,0.00430043,-0.1388749,352.3273,342.6355,3.29985,0.1859312,-0.4011398,0.132635,359.5514,350.8401,3.753994,0,0
2018/07/11 - 02:48:19.1555057,40.74158,0.1170343,0.006086753,-0.1393384,351.7518,342.3786,3.319353,0.1868022,-0.4012222,0.1338509,358.5904,350.3972,5.197084,0,0
2018/07/11 - 02:48:19.1664755,40.75281,0.1164455,0.007709615,-0.139768,351.2365,342.1841,3.268791,0.1876034,-0.4017918,0.1352115,357.2652,350.1196,7.101505,0,0
2018/07/11 - 02:48:19.1764396,40.76407,0.1159706,0.008930972,-0.1401185,350.7854,342.0243,3.064216,0.1885119,-0.4027824,0.1373032,356.0325,350.5529,9.440279,0,0
2018/07/11 - 02:48:19.1894045,40.77514,0.1156784,0.01006466,-0.1404188,350.3716,341.907,2.954696,0.189715,-0.4041618,0.140727,354.6495,352.3766,12.42355,0,0
2018/07/11 - 02:48:19.1993780,40.78632,0.1155738,0.01095926,-0.1407869,350.1119,341.8214,2.821488,0.1908071,-0.4058729,0.1446311,353.2492,354.4493,15.88138,0,0
2018/07/11 - 02:48:19.2113457,40.79754,0.11545,0.01179265,-0.141167,349.9591,341.7403,2.610559,0.1919429,-0.4079996,0.1493052,351.6299,356.7838,19.67236,0,0
2018/07/11 - 02:48:19.2223161,40.80849,0.1152885,0.01247819,-0.141388,349.6432,341.6414,2.516939,0.1932367,-0.4101295,0.1540396,349.8375,358.8961,22.88605,0,0
2018/07/11 - 02:48:19.2332868,40.81975,0.1151886,0.01312247,-0.141561,349.2718,341.4324,2.519982,0.1941551,-0.4125725,0.1583938,348.0611,0.2595183,25.71123,0,0
2018/07/11 - 02:48:19.2442575,40.83052,0.1150191,0.01363928,-0.1418268,348.8743,341.1884,2.712604,0.1956083,-0.4151008,0.1630559,346.7875,0.4665671,28.1557,0,0
2018/07/11 - 02:48:19.2552316,40.84174,0.1145642,0.01421514,-0.1422276,348.4481,340.9717,2.858652,0.1973712,-0.4176894,0.167906,345.3586,0.6415886,30.46798,0,0
2018/07/11 - 02:48:19.2661992,40.85327,0.1140831,0.01505123,-0.1424365,348.1731,340.7076,3.109802,0.1996804,-0.420491,0.1732232,343.568,0.7012175,32.79292,0,0
2018/07/11 - 02:48:19.2771691,40.86349,0.113411,0.01604684,-0.1425841,348.028,340.4953,3.345765,0.2026851,-0.4238538,0.1794936,341.3055,1.03767,35.4572,0,0
2018/07/11 - 02:48:19.2881404,40.87474,0.1127571,0.01687305,-0.1426754,347.8622,340.2325,3.566211,0.2058197,-0.4277569,0.1862142,338.9371,1.377057,38.77351,0,0
2018/07/11 - 02:48:19.2991108,40.88611,0.112101,0.01771673,-0.1429026,347.7927,339.9828,3.852791,0.2092918,-0.4323227,0.1940187,336.6339,2.16683,42.83894,0,0
2018/07/11 - 02:48:19.3100812,40.89715,0.1114589,0.01837591,-0.1431077,347.595,339.7765,4.127551,0.212949,-0.4368538,0.2020311,334.5087,3.381566,46.77932,0,0
2018/07/11 - 02:48:19.3210525,40.90811,0.111049,0.01890747,-0.1433093,347.4912,339.4439,4.556311,0.2172923,-0.4409483,0.2099919,332.8257,4.942725,49.99882,0,0
2018/07/11 - 02:48:19.3330199,40.91957,0.1106033,0.01934809,-0.1435548,347.4333,339.134,4.8224,0.2218257,-0.4437461,0.2169851,331.1718,5.437498,52.36712,0,0
2018/07/11 - 02:48:19.3439912,40.9307,0.1100398,0.01960799,-0.1436589,347.3053,338.9383,5.117092,0.2263847,-0.4457033,0.2233419,329.272,5.021979,54.41196,0,0
2018/07/11 - 02:48:19.3559691,40.94188,0.1095799,0.01971972,-0.143654,347.3589,338.7671,5.331566,0.231394,-0.4471216,0.229573,327.3524,4.244247,56.29948,0,0
2018/07/11 - 02:48:19.3669293,40.95338,0.109135,0.01971187,-0.1435998,347.548,338.6275,5.438681,0.2366063,-0.4487866,0.236265,325.3591,3.780483,58.53181,0,0
2018/07/11 - 02:48:19.3769027,40.96412,0.1087361,0.01948017,-0.1434678,347.8287,338.4795,5.443644,0.2420456,-0.4504428,0.2432744,323.0873,3.570125,60.92991,0,0
2018/07/11 - 02:48:19.3888707,40.97537,0.1084342,0.01898929,-0.143196,348.2035,338.3385,5.378547,0.2473731,-0.4522744,0.2502445,320.6003,3.415902,63.42939,0,0
2018/07/11 - 02:48:19.3998494,40.98703,0.1082273,0.01843072,-0.1429482,348.5625,338.3338,5.302028,0.2526365,-0.454344,0.2571365,318.2532,3.211091,65.80614,0,0
2018/07/11 - 02:48:19.4118094,40.99757,0.1081956,0.01778574,-0.1428658,348.9611,338.295,4.976552,0.2582086,-0.4568541,0.2643328,316.4287,3.220004,67.92117,0,0
2018/07/11 - 02:48:19.4217825,41.00948,0.107744,0.01698142,-0.1435376,349.2639,338.8332,4.591395,0.2640986,-0.4598715,0.2719969,315.1778,3.273114,70.05146,0,0
2018/07/11 - 02:48:19.4337502,41.01979,0.1075497,0.01594312,-0.1437955,349.484,339.0433,4.630214,0.2704443,-0.4634808,0.2801168,314.4659,3.540983,72.09441,0,0
2018/07/11 - 02:48:19.4437242,41.03119,0.1077368,0.01525763,-0.1433293,349.8723,338.7348,4.650336,0.2768205,-0.4671818,0.2879212,313.9151,3.673059,73.97301,0,0
2018/07/11 - 02:48:19.4556922,41.04241,0.1075334,0.01482547,-0.1424886,350.2102,338.4413,4.737218,0.2829709,-0.4706507,0.2951245,313.1147,3.395525,75.59692,0,0
2018/07/11 - 02:48:19.4666624,41.05334,0.1067178,0.01476541,-0.1414381,350.451,338.3999,4.829987,0.2888863,-0.473695,0.3018013,312.0779,2.804492,77.11174,0,0
2018/07/11 - 02:48:19.4776331,41.06424,0.1056402,0.01492752,-0.1405125,350.4856,338.5588,4.910157,0.2948177,-0.4761303,0.3078975,310.9612,2.17386,78.32659,0,0
2018/07/11 - 02:48:19.4896019,41.0757,0.1048228,0.01512967,-0.1395258,350.3618,338.5335,5.07585,0.3006701,-0.4783863,0.3137848,309.9576,1.663035,79.50027,0,0
2018/07/11 - 02:48:19.4995748,41.08706,0.1041254,0.01568542,-0.1385583,350.0966,338.6407,5.193069,0.3062176,-0.4802983,0.3187891,309.3965,1.233278,80.64291,0,0
2018/07/11 - 02:48:19.5115430,41.0979,0.1040962,0.01629575,-0.1377809,349.8626,338.72,5.472869,0.3112657,-0.4820801,0.3233453,309.3553,0.9098089,81.93034,0,0
2018/07/11 - 02:48:19.5215168,41.10907,0.103862,0.01697639,-0.1369465,349.144,339.0078,5.313613,0.3154456,-0.4835167,0.3272626,309.6094,0.598885,83.4161,0,0
2018/07/11 - 02:48:19.5334844,41.12032,0.1035805,0.01784424,-0.1359407,348.427,339.2185,5.173894,0.3191846,-0.4848562,0.331263,309.5335,0.04685682,85.10642,0,0
2018/07/11 - 02:48:19.5434567,41.13118,0.1034751,0.01887814,-0.1348856,347.6401,339.369,5.102915,0.322171,-0.4860125,0.3349807,309.227,359.1448,86.86764,0,0
2018/07/11 - 02:48:19.5564225,41.14194,0.103249,0.01983431,-0.1338372,346.9926,339.5692,5.095834,0.3251432,-0.4872419,0.3387852,308.8478,358.2478,88.52323,0,0
2018/07/11 - 02:48:19.5673944,41.15378,0.1030197,0.02057383,-0.1327196,346.3977,339.7504,5.158514,0.327894,-0.4885463,0.3425211,308.5579,357.6052,89.93578,0,0
2018/07/11 - 02:48:19.5773664,41.16458,0.102794,0.0212579,-0.1315622,345.8622,339.8598,5.229425,0.3310317,-0.4900597,0.3465362,308.3723,357.1734,91.31591,0,0
2018/07/11 - 02:48:19.5883366,41.17557,0.1025625,0.02191507,-0.1305297,345.4919,340.0207,5.213131,0.334275,-0.4921529,0.3507517,308.223,356.9488,92.81284,0,0
2018/07/11 - 02:48:19.5993084,41.18649,0.1023803,0.02235083,-0.1293642,345.1266,340.1528,5.228519,0.3372674,-0.4944188,0.3546939,308.101,356.3712,94.30493,0,0
2018/07/11 - 02:48:19.6112892,41.19804,0.1021977,0.02282476,-0.1282263,344.835,340.2895,5.186285,0.3396558,-0.4970047,0.3581948,308.0493,355.6764,95.3333,0,0
2018/07/11 - 02:48:19.6212495,41.20897,0.1018698,0.0232097,-0.1270338,344.5599,340.4924,5.040317,0.341301,-0.4994332,0.3612674,308.0694,355.1626,95.53508,0,0
2018/07/11 - 02:48:19.6340919,41.22004,0.1015935,0.02362897,-0.1257369,344.3118,340.6092,4.989459,0.3426517,-0.5015,0.3642805,308.1187,355.0453,95.25824,0,0
2018/07/11 - 02:48:19.6450626,41.23132,0.1013002,0.02406524,-0.1244413,344.0032,340.7415,4.976944,0.3436961,-0.5031947,0.3674075,308.2601,355.6396,94.38555,0,0
2018/07/11 - 02:48:19.6550366,41.24295,0.1009809,0.02458584,-0.1231915,343.6426,340.8512,4.879714,0.3449546,-0.5049211,0.3707421,308.3625,356.2302,93.90751,0,0
2018/07/11 - 02:48:19.6670049,41.25371,0.1007438,0.0252099,-0.1221307,343.256,340.8997,4.842468,0.3463953,-0.5067419,0.3741127,308.5956,356.8828,93.97412,0,0
2018/07/11 - 02:48:19.6779744,41.26485,0.1004913,0.02588163,-0.1210696,342.8235,340.9631,4.785635,0.3479087,-0.5087405,0.3773302,308.7405,357.2227,94.44917,0,0
2018/07/11 - 02:48:19.6899421,41.27605,0.1001918,0.02659146,-0.1199298,342.3408,341.0563,4.720056,0.3492064,-0.5110087,0.3801173,308.8246,357.1329,95.15446,0,0
2018/07/11 - 02:48:19.6999159,41.28711,0.09989142,0.027172,-0.1186246,341.7751,341.0756,4.677546,0.3502621,-0.5133666,0.3826184,308.8576,356.6707,95.86997,0,0
2018/07/11 - 02:48:19.7118850,41.29826,0.09959431,0.02779879,-0.1174902,341.3831,341.093,4.641649,0.3506984,-0.5153309,0.3849308,309.4636,355.4497,97.20446,0,0
2018/07/11 - 02:48:19.7228543,41.30981,0.0991087,0.02825342,-0.1162395,340.9168,341.1359,4.530789,0.3509009,-0.5179714,0.3877849,313.9934,353.627,99.72372,0,0
2018/07/11 - 02:48:19.7338250,41.32084,0.09872837,0.02862146,-0.1149829,340.5229,341.0885,4.510375,0.3509884,-0.520491,0.3899676,314.4966,351.4742,101.3212,0,0
2018/07/11 - 02:48:19.7437981,41.33136,0.09827192,0.0289198,-0.1136482,340.0901,341.1078,4.487383,0.351111,-0.5225924,0.3919931,315.4335,349.6794,102.5911,0,0
2018/07/11 - 02:48:19.7557664,41.34232,0.09785417,0.02915841,-0.1122203,339.7092,341.0808,4.4624,0.3514824,-0.5244562,0.3940859,316.4669,348.3761,103.5604,0,0
2018/07/11 - 02:48:19.7667374,41.35325,0.09733097,0.02944067,-0.1107075,339.4265,341.1046,4.406522,0.3524767,-0.5259566,0.39635,317.701,347.9313,104.1099,0,0
2018/07/11 - 02:48:19.7777124,41.36404,0.09679773,0.02971219,-0.1091099,339.1971,341.1734,4.320974,0.3537184,-0.5273701,0.3988447,318.6241,347.9964,104.4353,0,0
2018/07/11 - 02:48:19.7896758,41.37557,0.09629147,0.02995824,-0.1074981,338.9757,341.2214,4.244413,0.3552171,-0.5287953,0.4013832,319.2093,348.3384,104.6578,0,0
2018/07/11 - 02:48:19.7996492,41.38725,0.09579358,0.03013591,-0.105935,338.7427,341.2769,4.170516,0.3565522,-0.5303551,0.4037578,320.307,348.8039,104.7085,0,0
2018/07/11 - 02:48:19.8106199,41.39776,0.09538088,0.03019428,-0.104432,338.5256,341.3247,4.146068,0.3577027,-0.5320331,0.4059937,321.3212,348.8986,104.8793,0,0
2018/07/11 - 02:48:19.8226070,41.40854,0.09489447,0.03022718,-0.1029939,338.3402,341.4288,4.005758,0.3587263,-0.5337904,0.4080895,322.4689,348.5916,105.2742,0,0
2018/07/11 - 02:48:19.8345570,41.42059,0.09448388,0.03026778,-0.1014396,338.1395,341.4421,3.956336,0.3595128,-0.5356994,0.4100526,323.6329,347.8461,105.9142,0,0
2018/07/11 - 02:48:19.8445282,41.43167,0.09384948,0.03039514,-0.09974734,338.0302,341.5438,3.85498,0.3602512,-0.5367684,0.4117995,324.7091,347.0921,106.5017,0,0
2018/07/11 - 02:48:19.8575156,41.44228,0.09317645,0.03055942,-0.09787987,337.8954,341.5835,3.943432,0.3607263,-0.533641,0.4133916,322.3755,348.6755,102.5113,0,0
2018/07/11 - 02:48:19.8684653,41.4553,0.09250205,0.03084683,-0.09601925,337.7619,341.565,4.049419,0.361627,-0.5336532,0.4153151,323.2171,348.3987,103.5511,0,0
2018/07/11 - 02:48:19.8794354,41.4663,0.09176663,0.03121758,-0.094202,337.6403,341.5707,4.093901,0.3623561,-0.5346976,0.4167295,322.3169,347.7492,104.9287,0,0
2018/07/11 - 02:48:19.8894089,41.47736,0.09114066,0.03145611,-0.09230187,337.4439,341.5128,4.228428,0.3628506,-0.5353025,0.4172534,322.0869,347.3712,105.074,0,0
2018/07/11 - 02:48:19.9004015,41.48658,0.09042876,0.03171808,-0.09045982,337.2682,341.4626,4.238656,0.3633317,-0.5355892,0.418085,321.6614,346.8555,105.8361,0,0
2018/07/11 - 02:48:19.9113577,41.49837,0.08975184,0.0318975,-0.08857387,337.1194,341.3505,4.264176,0.3641044,-0.5360104,0.4186971,321.7128,346.4022,106.9687,0,0
2018/07/11 - 02:48:19.9213237,41.50901,0.08899741,0.03213016,-0.08664367,337.0123,341.2825,4.305267,0.3650997,-0.5361736,0.4195394,321.5399,347.1749,106.1283,0,0
2018/07/11 - 02:48:19.9332911,41.51987,0.0882333,0.03238315,-0.08462314,336.8315,341.2495,4.334864,0.3657987,-0.536372,0.4201726,321.7493,347.248,105.4822,0,0
2018/07/11 - 02:48:19.9442621,41.53114,0.08747873,0.03284436,-0.08278444,336.7448,341.2316,4.213511,0.3664761,-0.536501,0.4203954,321.9801,347.358,104.0588,0,0
2018/07/11 - 02:48:19.9552323,41.5421,0.08667167,0.03327666,-0.08081666,336.4843,341.3598,4.082528,0.3675165,-0.5362509,0.4202723,322.4499,347.3588,102.8506,0,0
2018/07/11 - 02:48:19.9672005,41.55321,0.08588263,0.03379493,-0.07888158,336.1403,341.5439,3.868716,0.3684901,-0.5368229,0.4201439,321.9773,346.8307,103.5978,0,0
2018/07/11 - 02:48:19.9781707,41.56448,0.08509457,0.03427035,-0.07699145,335.732,341.7432,3.647511,0.3692074,-0.5372806,0.4198914,322.1103,346.5238,103.7793,0,0
