Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/29 - 01:19:25.8230231,0,0.02324406,-0.01275635,-0.06395693,6.790852,3.225421,2.132514,0.07497672,-0.6140875,0.1537157,20.15993,355.5316,347.5086
2018/06/29 - 01:19:25.8339946,0.01142411,0.02352374,-0.01280508,-0.06415343,6.766655,3.289693,2.204508,0.07481385,-0.614206,0.1539458,20.27903,355.4677,347.4857
2018/06/29 - 01:19:25.8429711,0.02509078,0.02373685,-0.01277843,-0.06430504,6.78299,3.260993,2.242497,0.07496308,-0.6140726,0.1538558,20.34291,355.4495,347.4977
2018/06/29 - 01:19:25.8539413,0.03351572,0.02395149,-0.01277501,-0.06442311,6.757281,3.218166,2.313182,0.07514772,-0.6138397,0.1536794,20.4707,355.3168,347.4942
2018/06/29 - 01:19:25.8649125,0.04472451,0.02417768,-0.01266816,-0.06458914,6.787846,3.15239,2.335262,0.07529017,-0.6136379,0.1536126,20.60755,355.1977,347.477
2018/06/29 - 01:19:25.8748846,0.05555698,0.02471366,-0.01262046,-0.06485415,6.719151,3.082529,2.463396,0.0753348,-0.6133969,0.1534968,20.81694,355.1206,347.523
2018/06/29 - 01:19:25.8898446,0.06635077,0.02501073,-0.01244888,-0.06507383,6.732316,2.944688,2.430811,0.07522848,-0.6129215,0.1534282,20.98847,355.0594,347.7411
2018/06/29 - 01:19:25.8988202,0.07804709,0.02553656,-0.01232273,-0.06529593,6.686671,2.783294,2.555854,0.07515095,-0.6125126,0.1533234,21.09891,354.8511,347.8543
2018/06/29 - 01:19:25.9107882,0.08900215,0.02589919,-0.01214322,-0.06548101,6.682772,2.651003,2.596641,0.07507379,-0.6119586,0.153227,21.23992,354.5829,347.956
2018/06/29 - 01:19:25.9287403,0.1023349,0.02631096,-0.01200545,-0.06563181,6.644417,2.536132,2.677709,0.07502387,-0.611316,0.1531302,21.36464,354.3939,348.0433
2018/06/29 - 01:19:25.9367189,0.1162979,0.02670992,-0.01187537,-0.06579562,6.643145,2.387652,2.660182,0.0749568,-0.6104925,0.1530106,21.37289,354.1255,348.0049
