2018/06/29 - 01:19:26.9214005,1.110158,0,0,User missed, , , 
2018/06/29 - 01:19:27.2445345,1.433478,1,0,User hit user's target,2.432012,8.061604,2.818563
2018/06/29 - 01:19:30.7357003,4.924153,0,0,User missed, , , 
2018/06/29 - 01:19:31.0117398,5.200198,1,0,User hit user's target,-0.2897625,7.924572,4.063638
2018/06/29 - 01:19:31.4336501,5.622004,0,0,User missed, , , 
2018/06/29 - 01:19:31.6774508,5.865788,1,0,User hit user's target,3.473541,8.061017,1.807099
2018/06/29 - 01:19:33.1780660,7.366474,0,0,User missed, , , 
2018/06/29 - 01:19:33.4772402,7.665507,1,0,User hit user's target,-4.047246,2.982879,-0.5035304
2018/06/29 - 01:19:33.6886800,7.876799,0,0,User missed, , , 
2018/06/29 - 01:19:34.1103030,8.299089,1,0,User hit user's target,-3.292635,3.165674,1.89796
2018/06/29 - 01:19:35.6456494,9.833673,2,0,User hit user's target,0.4841958,6.482842,4.401778
2018/06/29 - 01:19:36.0774745,10.26621,1,0,User missed, , , 
2018/06/29 - 01:19:36.7236805,10.91177,0,0,User missed, , , 
2018/06/29 - 01:19:37.0687310,11.25514,1,0,User hit user's target,-4.389849,4.470592,1.356327
2018/06/29 - 01:19:40.4683101,14.65586,1,0,User missed, , , 
2018/06/29 - 01:19:40.7558042,14.94424,2,0,User hit user's target,-3.346198,4.46605,4.306765
2018/06/29 - 01:19:41.3118254,15.50002,3,0,User hit user's target,-1.913972,5.946108,4.119612
2018/06/29 - 01:19:44.2912652,18.4791,4,0,User hit user's target,0.5565897,4.473591,4.53069
2018/06/29 - 01:19:44.5575515,18.74612,3,0,User missed, , , 
2018/06/29 - 01:19:44.8015075,18.98912,2,0,User missed, , , 
2018/06/29 - 01:19:45.3696317,19.55745,3,0,User hit user's target,-1.013501,5.020676,4.343276
2018/06/29 - 01:19:46.4908452,20.67819,4,0,User hit user's target,-3.235454,3.138139,3.908872
2018/06/29 - 01:19:47.1451021,21.33309,3,0,User missed, , , 
2018/06/29 - 01:19:47.6338179,21.82227,4,0,User hit user's target,-2.196317,4.832979,4.337801
2018/06/29 - 01:19:48.5465040,22.7338,3,0,User missed, , , 
2018/06/29 - 01:19:48.8467249,23.03378,2,0,User missed, , , 
2018/06/29 - 01:19:49.1239856,23.31216,3,0,User hit user's target,-5.496316,8.37009,-0.3159854
2018/06/29 - 01:19:49.6124042,23.80082,3,0,User missed, , , 
2018/06/29 - 01:19:49.9235717,24.11172,4,0,User hit user's target,-2.612197,2.001029,-2.390024
2018/06/29 - 01:19:54.9906466,29.17805,5,0,User hit user's target,-2.099137,4.048805,4.182043
2018/06/29 - 01:19:55.4891655,29.67709,4,0,User missed, , , 
2018/06/29 - 01:19:55.8013078,29.98839,5,0,User hit user's target,2.730448,4.910004,4.330234
