Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
0.4776762,-0.8460231,0.30127,-0.2004865,358.1833,63.27866,2.452441,-0.6383955,-0.1805733,-0.1587294,0.06088517,45.5844,5.872929
0.4886006,-0.8468686,0.3017147,-0.2006203,357.8459,63.23811,2.509632,-0.6387209,-0.1798033,-0.1593269,359.9778,45.70499,5.828265
0.4996638,-0.8476783,0.3021784,-0.200783,357.4625,63.16697,2.575907,-0.6389914,-0.1788783,-0.1599375,359.7676,45.77867,5.732617
0.5108652,-0.8484886,0.3026968,-0.2009084,357.1129,63.14376,2.644023,-0.6392536,-0.1779426,-0.1604704,359.4008,45.81387,5.652504
0.5221355,-0.8491975,0.3032359,-0.2010886,356.6999,63.0158,2.62501,-0.6393302,-0.1769571,-0.1608011,358.9403,45.78783,5.661613
0.533383,-0.8498768,0.303761,-0.2011928,356.2921,62.98656,2.652462,-0.6391934,-0.1760741,-0.1610222,358.5371,45.76649,5.579262
0.544257,-0.8505301,0.3043233,-0.2012957,355.9321,62.94403,2.668018,-0.6387962,-0.1751455,-0.161003,358.1145,45.68456,5.394149
0.5554056,-0.8512024,0.3048951,-0.2013547,355.5782,62.91598,2.689221,-0.6383651,-0.1742266,-0.1608841,357.7222,45.58168,5.255398
0.5666118,-0.8518215,0.3054708,-0.2014115,355.1914,62.86483,2.695076,-0.6377304,-0.1733658,-0.1606935,357.2866,45.41934,5.038242
0.5773777,-0.8523894,0.3060011,-0.201408,354.733,62.82153,2.71499,-0.6370299,-0.1725412,-0.1605635,356.9797,45.25732,4.736477
0.5887216,-0.8529373,0.3065841,-0.2014719,354.3344,62.69698,2.765278,-0.6363918,-0.1716864,-0.1604882,356.8956,45.22597,4.373559
0.5999449,-0.853502,0.3071714,-0.2014367,353.9512,62.6411,2.813511,-0.6356944,-0.1708866,-0.1604374,356.7103,45.11429,3.964914
0.6110474,-0.8540627,0.3077336,-0.2013348,353.5612,62.58294,2.808872,-0.6347964,-0.1704094,-0.1605851,356.3262,44.68084,3.44356
0.6222542,-0.8546227,0.3083172,-0.2012704,353.2112,62.51756,2.84368,-0.6335648,-0.170167,-0.1606981,356.0978,44.22915,2.631024
0.6332844,-0.8551204,0.3089128,-0.2011665,352.793,62.45169,2.850435,-0.6324086,-0.1698276,-0.1606129,355.9237,43.84419,2.007093
0.6443427,-0.8555658,0.3094801,-0.2010491,352.2889,62.32949,2.839313,-0.6313826,-0.1694432,-0.160553,355.6923,43.53338,1.557131
0.6557649,-0.8560175,0.3101128,-0.2008718,351.7957,62.25439,2.850335,-0.6275639,-0.1670992,-0.1599167,355.736,43.3694,1.309548
0.6665061,-0.8564228,0.3107012,-0.2007532,351.2776,62.11998,2.932696,-0.6234631,-0.164433,-0.1591778,356.0823,43.36221,1.184838
0.677489,-0.8568694,0.3113547,-0.2005155,350.7687,62.04109,2.945161,-0.6225876,-0.1635678,-0.1591174,356.5422,43.39061,1.237192
0.6890639,-0.8572253,0.3119182,-0.2003312,350.1799,61.90166,3.014586,-0.6218973,-0.1628376,-0.159117,356.9928,43.42419,1.278642
0.7001433,-0.8577031,0.3126323,-0.2001291,349.7545,61.80339,3.019837,-0.6214488,-0.1621916,-0.1590232,357.2898,43.37414,1.208965
0.711087,-0.8580414,0.3131422,-0.1998571,349.1622,61.70564,3.087454,-0.6208981,-0.1615086,-0.1586489,357.2987,42.99577,1.023567
0.7221522,-0.8584625,0.3137498,-0.1996534,348.6953,61.56176,3.126291,-0.620405,-0.1609138,-0.1579521,357.3949,42.52214,0.7732399
0.7331579,-0.8588117,0.3142254,-0.1993094,348.1542,61.48085,3.185913,-0.6198959,-0.1605309,-0.1572554,357.6031,42.18317,0.6935031
0.7443123,-0.8591679,0.3147267,-0.1989942,347.6775,61.34848,3.22956,-0.6194713,-0.1603461,-0.156454,357.7307,41.80798,0.7642517
0.7555098,-0.8594705,0.3151623,-0.1986657,347.2123,61.21105,3.299489,-0.6191304,-0.1602453,-0.1556042,357.6872,41.32611,0.9329444
0.7666114,-0.8597889,0.31564,-0.198382,346.8413,61.02049,3.380569,-0.6187961,-0.1600602,-0.1548882,357.563,40.8047,1.063637
0.7777079,-0.8600217,0.3159657,-0.1979184,346.4266,60.89215,3.38828,-0.6183383,-0.1600424,-0.1542003,357.5833,40.22355,1.107401
0.7888703,-0.8602221,0.316304,-0.1975103,346.1258,60.73732,3.46328,-0.617541,-0.1602642,-0.1534541,357.8818,39.50368,0.7277842
0.8001468,-0.8603802,0.3165991,-0.1970894,345.8049,60.60564,3.559951,-0.6168271,-0.1603235,-0.1526491,358.2613,39.02112,0.5488496
0.8110743,-0.8605267,0.3169304,-0.1966159,345.4975,60.48683,3.609521,-0.6164387,-0.1601531,-0.1518197,358.4198,38.64893,0.6151774
0.822078,-0.8606045,0.3172707,-0.1961885,345.1205,60.2898,3.689711,-0.6165833,-0.1596279,-0.1508858,358.1382,38.46955,1.427679
0.8332977,-0.8607193,0.3176797,-0.195722,344.8072,60.14945,3.770137,-0.6168205,-0.1592205,-0.1499435,357.8874,38.36973,2.10482
0.8447286,-0.8608327,0.3180637,-0.1951998,344.4937,60.04378,3.847623,-0.6171569,-0.1589037,-0.1492959,357.5707,38.54068,2.528485
0.855864,-0.860885,0.3184112,-0.1947573,344.1489,59.85605,3.93837,-0.6170845,-0.1590874,-0.1488447,357.5184,38.81789,2.559808
0.8667023,-0.8610066,0.3188296,-0.1942842,343.8843,59.70059,3.961927,-0.616875,-0.1592951,-0.1481775,357.8183,39.23792,2.427478
0.8779435,-0.8610455,0.3191827,-0.1937837,343.5504,59.56354,4.038203,-0.6166137,-0.1595435,-0.1474083,357.8541,39.48021,2.553443
0.8890041,-0.8610694,0.3195679,-0.1932705,343.2275,59.3894,4.038521,-0.6162795,-0.159808,-0.1465869,357.9614,39.64974,2.601106
0.8998861,-0.8610468,0.3199482,-0.1927034,342.8665,59.26621,4.086531,-0.6159312,-0.1602629,-0.1457367,358.1124,39.86181,2.610788
0.9114228,-0.861032,0.3203498,-0.1921826,342.486,59.08147,4.128185,-0.615491,-0.1607237,-0.1449243,358.3421,40.05453,2.507941
0.9222329,-0.8610359,0.3207765,-0.1916772,342.1335,58.9082,4.16235,-0.6152164,-0.1610353,-0.1441334,358.5202,40.1802,2.463125
0.9334337,-0.8610529,0.321185,-0.1911326,341.7813,58.80005,4.210594,-0.6150889,-0.1612381,-0.1434472,358.5978,40.35436,2.502408
0.9444238,-0.8610166,0.3215374,-0.1907101,341.4245,58.57021,4.30145,-0.6150649,-0.161334,-0.1428396,358.789,40.59549,2.554335
0.9556332,-0.8610489,0.3218806,-0.1901997,341.1193,58.44413,4.338778,-0.6151764,-0.1613576,-0.1423786,359.0248,41.07449,2.704663
0.9664884,-0.8610081,0.3221344,-0.1897065,340.7893,58.28806,4.405276,-0.6150219,-0.1615643,-0.1418956,359.3175,41.39082,2.748652
0.9779447,-0.8609946,0.3223709,-0.1892157,340.5255,58.16909,4.483938,-0.6150221,-0.1617223,-0.1413409,359.7329,41.74508,2.851241
0.9891174,-0.8610071,0.3226622,-0.1887372,340.2717,58.01604,4.500403,-0.6151261,-0.1619016,-0.1408194,359.7664,42.0116,3.105901
1.000552,-0.8608932,0.3229109,-0.1882304,339.9129,57.87825,4.600389,-0.6151986,-0.1620774,-0.1401945,359.8503,42.20744,3.357354
1.011241,-0.8608648,0.3232215,-0.1877281,339.6251,57.7161,4.597294,-0.6151521,-0.1623971,-0.1395908,359.9451,42.35782,3.538709
1.022194,-0.8608631,0.3235269,-0.1872477,339.3717,57.5847,4.6044,-0.6149154,-0.1628418,-0.1391039,0.1257943,42.37761,3.488528
1.033186,-0.8608432,0.3237898,-0.1868035,339.0985,57.45753,4.689298,-0.6146379,-0.1632777,-0.1387051,0.2637559,42.29497,3.384491
1.044499,-0.8608104,0.3240424,-0.1863336,338.7636,57.37586,4.771032,-0.6141975,-0.1637656,-0.1382952,0.377521,42.0187,3.263544
1.05556,-0.8608524,0.3243656,-0.1859792,338.4881,57.21983,4.820788,-0.6145942,-0.1635172,-0.1379136,359.6045,41.54401,3.575657
1.067035,-0.8608639,0.3246636,-0.1856131,338.1643,57.11987,4.890522,-0.6149272,-0.1634831,-0.1377296,358.7297,41.02855,4.004762
1.077785,-0.860898,0.3249383,-0.1852945,337.8724,57.03031,4.989092,-0.6146829,-0.164288,-0.1381959,358.9217,41.33797,3.421578
1.088926,-0.8609418,0.3251995,-0.1849006,337.551,56.95387,5.005788,-0.6142189,-0.1649486,-0.1381391,359.1942,41.28926,3.237087
1.100081,-0.8609716,0.3254415,-0.184611,337.267,56.83007,5.091958,-0.6137099,-0.1656165,-0.1380473,359.4639,41.20225,2.92438
1.111256,-0.8611184,0.3257496,-0.184242,337.0536,56.77105,5.061828,-0.6134346,-0.1660958,-0.1378732,359.6415,41.13663,2.759788
1.12252,-0.8611543,0.3259746,-0.1839106,336.7141,56.63305,5.115318,-0.6132888,-0.1663616,-0.1375832,359.6328,41.04907,2.902869
1.133279,-0.8612497,0.3262667,-0.1836284,336.4185,56.53242,5.225108,-0.6129013,-0.1668002,-0.1372485,359.792,40.95871,2.906998
1.144466,-0.8614172,0.3266137,-0.1833448,336.1068,56.40647,5.262115,-0.6123596,-0.1673492,-0.1368405,0.08262055,40.89475,2.809997
1.155766,-0.861487,0.3268813,-0.1831249,335.6972,56.26495,5.387434,-0.6119457,-0.1678226,-0.1363813,0.335476,40.90133,2.740882
1.166712,-0.8616735,0.3272022,-0.1829315,335.404,56.12877,5.436155,-0.6117539,-0.1681555,-0.13586,0.5022863,40.9173,2.776423
1.178069,-0.8618563,0.3274532,-0.182694,335.0861,56.14669,5.517796,-0.6117442,-0.1683323,-0.1353132,0.6020975,41.00341,2.911327
1.188893,-0.8620168,0.3276947,-0.1825598,334.7638,55.99567,5.584672,-0.6118148,-0.1685786,-0.135002,0.7491147,41.23016,3.002754
1.20018,-0.8621859,0.3279039,-0.1824134,334.4266,55.91343,5.638936,-0.6120088,-0.1688978,-0.135008,1.057301,41.60772,2.932043
1.211163,-0.862386,0.3281603,-0.1823176,334.1386,55.80436,5.723888,-0.6120287,-0.169112,-0.1348362,1.334653,41.87305,2.853989
1.222685,-0.8626131,0.3283883,-0.1821845,333.8272,55.73767,5.760537,-0.6121642,-0.1689668,-0.1344307,1.063234,41.60738,3.119518
1.233213,-0.8628157,0.3285992,-0.182043,333.535,55.69249,5.835598,-0.6122435,-0.1692411,-0.1345246,0.9547074,41.58455,3.059202
1.244727,-0.8630075,0.3287978,-0.1819642,333.2698,55.59645,5.892544,-0.6117995,-0.1699129,-0.1343265,1.25147,41.59703,2.935325
1.255951,-0.8632442,0.3289915,-0.1818796,333.0209,55.51507,5.948719,-0.6111782,-0.1706174,-0.1343192,1.838938,41.5468,2.535715
1.26671,-0.863466,0.3291595,-0.1818243,332.7481,55.42579,6.001869,-0.6109723,-0.1711524,-0.1342652,1.837607,41.50844,2.579803
1.278371,-0.8638083,0.3293738,-0.1817257,332.5511,55.35664,5.99671,-0.6106916,-0.1717139,-0.1342749,2.021917,41.54197,2.463346
1.288968,-0.8640195,0.3294828,-0.1816923,332.264,55.26508,6.053478,-0.6105998,-0.1722226,-0.1343436,2.079431,41.61998,2.402179
1.300349,-0.8642906,0.3296224,-0.1816293,332.0144,55.1909,6.080223,-0.6105679,-0.1726961,-0.1344709,2.055426,41.595,2.339933
1.311361,-0.8645092,0.3297134,-0.1816382,331.7773,55.0959,6.163673,-0.6109421,-0.1725749,-0.1346386,1.46353,41.41403,2.539188
1.322535,-0.8648302,0.3298708,-0.1815924,331.5984,55.04811,6.183083,-0.6119195,-0.1723788,-0.1350926,0.2540144,41.12786,3.245035
1.333633,-0.8650086,0.3299635,-0.1816174,331.3254,54.91277,6.285905,-0.6123135,-0.1729247,-0.1362354,0.3006845,41.78341,2.689665
1.344688,-0.8652928,0.3301375,-0.1815925,331.1057,54.89482,6.258207,-0.6120909,-0.1731689,-0.1365244,0.2864476,41.6857,2.421144
1.355534,-0.8655279,0.3302777,-0.1816266,330.871,54.79346,6.282497,-0.6115741,-0.1736596,-0.1368103,0.2104056,41.37923,2.006369
1.366926,-0.8657254,0.3303832,-0.1816572,330.6383,54.74886,6.315927,-0.6111901,-0.174144,-0.1369812,0.3312631,41.20201,1.710616
1.378222,-0.8659793,0.3304627,-0.181587,330.4352,54.74196,6.346645,-0.6108207,-0.1745506,-0.1368657,0.4653606,41.00765,1.673429
1.389096,-0.866166,0.33053,-0.1816237,330.2441,54.67936,6.38492,-0.6103242,-0.1750624,-0.1366182,0.7662815,40.8234,1.563057
1.400318,-0.8663235,0.33059,-0.1816504,330.033,54.60234,6.45469,-0.6097129,-0.1757048,-0.1360989,1.250443,40.6734,1.475353
1.411447,-0.8664531,0.330656,-0.1816649,329.8256,54.56912,6.542777,-0.6091721,-0.1763292,-0.1355821,1.666185,40.57818,1.450644
1.422508,-0.8666351,0.3307772,-0.1817182,329.6759,54.51738,6.582519,-0.6086959,-0.1769805,-0.1349845,2.138517,40.55112,1.408936
1.433566,-0.8667054,0.3308751,-0.1817593,329.4619,54.49059,6.624359,-0.6085309,-0.1776659,-0.1346651,2.664002,40.80595,1.329635
1.444625,-0.8668954,0.3310471,-0.1818016,329.3473,54.49805,6.607269,-0.6088272,-0.1782324,-0.1346533,3.100932,41.24328,1.291221
1.455877,-0.866974,0.3311828,-0.1818571,329.1185,54.4635,6.613471,-0.6092014,-0.1783589,-0.1344026,3.310249,41.60521,1.368236
1.467077,-0.8671408,0.3313604,-0.1819785,329.003,54.40387,6.616173,-0.6098511,-0.1780318,-0.1339203,2.814535,41.39418,1.909562
1.478082,-0.8672583,0.3314615,-0.1819702,328.8317,54.42108,6.627081,-0.6101113,-0.1783743,-0.1340194,2.627054,41.4361,1.911471
1.489107,-0.8673704,0.3315481,-0.1820933,328.7215,54.43731,6.62127,-0.6099265,-0.1789225,-0.133994,2.929329,41.37402,1.716689
1.500353,-0.8674496,0.3315795,-0.1822009,328.5965,54.45433,6.627995,-0.609732,-0.1794252,-0.1339233,3.131107,41.21978,1.60247
1.511339,-0.867534,0.331606,-0.1822832,328.4788,54.48007,6.615444,-0.6096347,-0.1798473,-0.1338361,3.28405,41.11677,1.453647
1.522419,-0.8676139,0.3316529,-0.1823895,328.3882,54.44753,6.637445,-0.6095557,-0.1802759,-0.1337647,3.41678,41.0389,1.391567
1.533561,-0.867686,0.3317367,-0.1824755,328.2782,54.43411,6.633099,-0.6104161,-0.1796775,-0.1337718,2.563386,40.7999,1.873781
1.544752,-0.8677943,0.3318319,-0.1825159,328.1759,54.4497,6.586576,-0.6118186,-0.179165,-0.1342644,1.275,40.62856,2.617154
1.555797,-0.8678303,0.3318904,-0.1826324,328.071,54.36324,6.645274,-0.612566,-0.1794581,-0.1354163,1.143118,41.34011,2.089048
1.567021,-0.8680072,0.3319804,-0.1826472,328.0191,54.3855,6.570631,-0.6128192,-0.1795913,-0.1357561,1.026967,41.32107,1.892003
1.578038,-0.8681471,0.3320513,-0.1827099,327.9463,54.42377,6.526197,-0.6124516,-0.1801348,-0.1359526,0.9036762,41.02188,1.526165
1.589371,-0.8681977,0.3320514,-0.1827986,327.8384,54.42287,6.586122,-0.6119709,-0.1807195,-0.1360429,1.157622,40.8614,1.120263
1.600222,-0.8682908,0.3320487,-0.1829216,327.7488,54.39506,6.6054,-0.6115171,-0.1811361,-0.1358207,1.523533,40.73416,1.023777
1.611331,-0.8684226,0.3320547,-0.1829346,327.6727,54.46861,6.606262,-0.611267,-0.1813857,-0.1354857,1.764398,40.668,1.023597
1.622728,-0.8684986,0.3320906,-0.1830845,327.6551,54.4067,6.62799,-0.6110149,-0.1816085,-0.1348827,2.037208,40.59425,1.125666
1.633499,-0.8686221,0.3321357,-0.1831112,327.5602,54.428,6.658885,-0.6106983,-0.1819637,-0.1341738,2.412249,40.57178,1.149563
1.644777,-0.8687443,0.3322285,-0.1831972,327.4775,54.3786,6.683957,-0.6103705,-0.1824542,-0.1336399,2.989966,40.69431,1.010417
1.655723,-0.8688788,0.3323162,-0.1832537,327.3585,54.34925,6.713731,-0.6103747,-0.182869,-0.1333832,3.634773,41.04911,0.837378
1.667121,-0.8689657,0.3323526,-0.1832917,327.2764,54.31466,6.726999,-0.6106208,-0.1829647,-0.1332098,4.041272,41.39414,0.8234387
1.678023,-0.869045,0.3323482,-0.1833362,327.215,54.33804,6.716821,-0.6110094,-0.1822483,-0.1325577,3.875243,41.26666,1.227575
1.689266,-0.8690457,0.3323601,-0.1835088,327.275,54.3306,6.704995,-0.6116351,-0.1818268,-0.1323543,3.396815,41.21476,1.618751
1.70053,-0.8692456,0.3323603,-0.1834759,327.1411,54.35118,6.728477,-0.6117384,-0.1817451,-0.1324035,3.299176,41.25798,1.5087
1.711474,-0.8693728,0.3323998,-0.1835617,327.0932,54.33572,6.777877,-0.6117009,-0.1817079,-0.1323733,3.28644,41.18658,1.498582
1.722508,-0.8695406,0.3324479,-0.1835828,327.0038,54.31971,6.754449,-0.6115654,-0.181689,-0.1323882,3.256719,41.14925,1.424298
1.733586,-0.8696954,0.332454,-0.1835449,326.8522,54.29594,6.790162,-0.6114574,-0.1815919,-0.1323748,3.238419,41.13465,1.361032
1.744915,-0.8697497,0.3325154,-0.1836291,326.8851,54.30602,6.765705,-0.6118243,-0.1810066,-0.1325247,2.777464,41.07692,1.477069
1.755718,-0.8698621,0.332545,-0.1835936,326.81,54.29378,6.770829,-0.6130919,-0.1798948,-0.1327627,1.292187,40.70922,2.367244
1.766994,-0.869938,0.3325735,-0.1836022,326.7708,54.2512,6.794588,-0.6141707,-0.179572,-0.1340095,0.6404765,41.37688,2.339577
1.778408,-0.8700191,0.332621,-0.1836356,326.7536,54.22379,6.792922,-0.6143427,-0.179386,-0.1345953,0.4699194,41.62678,2.022235
1.789143,-0.8701071,0.3326527,-0.1836488,326.7184,54.20104,6.79869,-0.6139483,-0.1793432,-0.1349926,0.1084795,41.30452,1.859861
1.800394,-0.8702983,0.3326978,-0.1835942,326.6452,54.13663,6.778189,-0.6130431,-0.1798793,-0.1354338,0.2897839,41.12601,1.192423
1.811379,-0.8703411,0.3327255,-0.1836389,326.6282,54.16544,6.780108,-0.6122652,-0.1802192,-0.1354856,0.563956,40.946,0.8874424
1.822543,-0.870465,0.3327433,-0.1836236,326.5643,54.11952,6.78835,-0.6116635,-0.1804391,-0.1354703,0.7218916,40.83997,0.7187886
1.833913,-0.8705566,0.332756,-0.1836315,326.5227,54.09155,6.79176,-0.6110148,-0.1806228,-0.1349732,1.091461,40.7477,0.7395697
1.844844,-0.8706161,0.3327456,-0.1835906,326.4493,54.05831,6.822293,-0.6104831,-0.180746,-0.1344959,1.431603,40.71634,0.7486094
1.856035,-0.8706486,0.3327983,-0.1836678,326.4654,54.04213,6.829955,-0.610078,-0.1808338,-0.1339251,1.812321,40.75346,0.816581
1.867196,-0.8707132,0.33283,-0.1836542,326.4144,54.02253,6.836518,-0.609852,-0.1809564,-0.1333845,2.298664,41.02698,0.8800179
1.878225,-0.8707535,0.3328717,-0.1837255,326.4082,54.00058,6.852323,-0.6098862,-0.1811512,-0.1331739,2.860526,41.51057,0.8533383
1.88942,-0.8708292,0.3329112,-0.1837439,326.349,54.02338,6.853819,-0.6099671,-0.1812446,-0.1330344,3.313947,41.92913,0.7924445
1.900639,-0.8709385,0.3329523,-0.1837721,326.2882,54.03081,6.845669,-0.6102443,-0.1804241,-0.1324142,3.010382,41.72858,1.246755
1.911361,-0.8710111,0.3329784,-0.1838017,326.2191,54.02797,6.839649,-0.6106479,-0.1799355,-0.1325592,2.45531,41.60556,1.494222
1.922645,-0.8711095,0.3330085,-0.1838378,326.1528,54.08649,6.860007,-0.6107588,-0.179713,-0.132724,2.368281,41.59766,1.510002
1.933867,-0.8711809,0.3330248,-0.1838593,326.0711,54.09902,6.866252,-0.6107668,-0.179479,-0.1327995,2.277527,41.55091,1.612027
1.944617,-0.8712267,0.3330615,-0.1839136,326.0494,54.11268,6.873451,-0.6107622,-0.1793073,-0.1329567,2.097158,41.47257,1.599506
1.955939,-0.8713332,0.3330838,-0.1838206,325.8808,54.11358,6.877725,-0.6113682,-0.1783471,-0.1330803,1.131332,41.21263,2.021739
1.967108,-0.8713706,0.33313,-0.1838198,325.823,54.08931,6.878603,-0.6126013,-0.1774396,-0.1339181,359.7132,41.06466,2.766007
1.978274,-0.871404,0.3331637,-0.1837978,325.751,54.06525,6.889306,-0.6135976,-0.1773392,-0.1356261,359.5272,42.10013,2.256981
1.989139,-0.8714321,0.3331971,-0.1837954,325.6966,54.03809,6.900729,-0.613695,-0.1768414,-0.1361669,359.2555,42.01223,1.924683
2.000289,-0.8714395,0.3332299,-0.1838661,325.7318,54.04716,6.884125,-0.613409,-0.1768364,-0.1370197,359.101,42.0293,1.635908
2.011183,-0.8714956,0.3332303,-0.183808,325.6258,54.01292,6.854594,-0.6126156,-0.1770144,-0.1373516,359.0056,41.49166,1.204263
