Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/27 - 01:56:53.0756672,10.98901,0.7224318,0.3121062,0.01097561,338.4897,248.3077,0.2782609,0.51258,-0.2744047,-0.03922396,306.3056,242.4168,10.11233
2018/06/27 - 01:56:53.0866387,11.00002,0.7224874,0.3121493,0.01100059,338.4521,248.3204,0.2812126,0.512606,-0.2744931,-0.03924287,305.9534,241.995,10.70734
2018/06/27 - 01:56:53.0976114,11.01145,0.722501,0.3121593,0.01102467,338.4117,248.304,0.2637131,0.5126169,-0.2745658,-0.03923847,305.6677,241.5074,11.25174
2018/06/27 - 01:56:53.1076002,11.02219,0.7225301,0.3121756,0.01105237,338.4141,248.313,0.2635463,0.5126017,-0.2746145,-0.03919113,305.4781,240.9677,11.62907
2018/06/27 - 01:56:53.1195494,11.03322,0.722551,0.3121869,0.01106904,338.4087,248.3243,0.2564501,0.5125801,-0.2746372,-0.03914047,305.3876,240.6802,11.7006
2018/06/27 - 01:56:53.1295217,11.0444,0.7225536,0.312183,0.01109169,338.3906,248.3317,0.2568448,0.5125654,-0.2746328,-0.03911305,305.4047,240.5828,11.66852
2018/06/27 - 01:56:53.1414906,11.05562,0.722565,0.3121866,0.0111109,338.3876,248.3344,0.2525513,0.5125595,-0.2746259,-0.03910396,305.4333,240.506,11.70494
2018/06/27 - 01:56:53.1524607,11.06635,0.7225271,0.3121625,0.01112907,338.3724,248.343,0.2628314,0.5125567,-0.274608,-0.03910457,305.5058,240.5085,11.69846
2018/06/27 - 01:56:53.1644292,11.07821,0.7224989,0.312148,0.01113599,338.3647,248.348,0.2518502,0.5125604,-0.2745918,-0.03911739,305.5701,240.6317,11.6206
2018/06/27 - 01:56:53.1744016,11.08905,0.7224304,0.312115,0.01114013,338.3547,248.3495,0.2422238,0.5125644,-0.2745905,-0.03912553,305.5775,240.5901,11.70704
2018/06/27 - 01:56:53.1873668,11.09971,0.7223854,0.3121,0.01115369,338.3742,248.3506,0.2316869,0.5125725,-0.2745998,-0.03913841,305.5451,240.4643,11.91472
2018/06/27 - 01:56:53.1993353,11.11219,0.7223129,0.3120795,0.01115441,338.3827,248.351,0.2305401,0.5125751,-0.2746186,-0.03913708,305.4722,240.3384,12.05456
2018/06/27 - 01:56:53.2083112,11.1238,0.7222123,0.3120468,0.01113949,338.397,248.3507,0.2162912,0.5125706,-0.2746318,-0.03912359,305.4211,240.2029,12.14145
2018/06/27 - 01:56:53.2202789,11.13414,0.722033,0.3119844,0.01109973,338.4609,248.3525,0.1824804,0.5125608,-0.2746369,-0.0391028,305.4047,239.9766,12.28893
2018/06/27 - 01:56:53.2302532,11.14481,0.7219235,0.3119318,0.0110682,338.4758,248.3403,0.1724441,0.5125504,-0.27463,-0.03908474,305.4389,239.7094,12.49066
2018/06/27 - 01:56:53.2412234,11.15594,0.7217814,0.3118786,0.01103227,338.5257,248.3279,0.1770512,0.5125473,-0.2746266,-0.03907986,305.455,239.6225,12.56081
2018/06/27 - 01:56:53.2511974,11.16651,0.721503,0.3117723,0.01094848,338.6341,248.2724,0.1325539,0.5125527,-0.2746307,-0.03908901,305.4389,239.647,12.58153
2018/06/27 - 01:56:53.2641734,11.17752,0.7213314,0.3116885,0.01087255,338.6784,248.2747,0.1537612,0.5125562,-0.2746407,-0.03909239,305.4007,239.5959,12.65898
