Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/10 - 10:41:27.5817497,0.4658153,0.02435233,-0.06961428,-0.09354831,10.13223,5.758953,0.09046894,0.07426508,-0.6348975,0.07979853,354.2833,4.6235,5.474133,0,0
2018/07/10 - 10:41:27.5927434,0.4774598,0.0241669,-0.06963208,-0.09358521,10.13156,5.651085,0.09729467,0.07428398,-0.6349072,0.07978389,354.2101,4.458265,5.483328,0,0
2018/07/10 - 10:41:27.6036908,0.488335,0.02399277,-0.06964922,-0.09364314,10.15928,5.482152,0.08912272,0.0743195,-0.634915,0.07977263,354.1562,4.26122,5.438591,0,0
2018/07/10 - 10:41:27.6156597,0.4996322,0.02381554,-0.06965692,-0.09367044,10.19377,5.388981,0.1148179,0.07435725,-0.6349242,0.07975957,354.0906,4.017043,5.412029,0,0
2018/07/10 - 10:41:27.6256317,0.5106402,0.02366865,-0.06969129,-0.09363735,10.16926,5.324693,0.1305647,0.07438533,-0.6349345,0.07974458,354.015,3.818352,5.401257,0,0
2018/07/10 - 10:41:27.6366061,0.5215933,0.02346588,-0.06970367,-0.09360381,10.16675,5.248848,0.1431612,0.07438759,-0.6349547,0.07971334,353.862,3.746454,5.425375,0,0
2018/07/10 - 10:41:27.6486369,0.5326587,0.02322727,-0.06968511,-0.09359148,10.20718,5.08332,0.1398803,0.07437018,-0.6349729,0.07968475,353.7224,3.776797,5.476681,0,0
2018/07/10 - 10:41:27.6586198,0.5440501,0.02297028,-0.06970925,-0.09355281,10.20874,4.918653,0.2100273,0.07434765,-0.6349981,0.07964536,353.5309,3.835266,5.530363,0,0
2018/07/10 - 10:41:27.6695805,0.5547969,0.02264568,-0.06966561,-0.09348814,10.22367,4.574925,0.2289106,0.07436249,-0.6350405,0.07958172,353.2223,3.717759,5.517061,0,0
2018/07/10 - 10:41:27.6815624,0.5660376,0.02221656,-0.0696072,-0.09339968,10.23123,4.177951,0.1581267,0.07440372,-0.6350697,0.07953926,353.0153,3.497401,5.456291,0,0
2018/07/10 - 10:41:27.6925189,0.5774907,0.02163799,-0.06956179,-0.09329664,10.23815,3.765649,0.05784236,0.07443887,-0.6350791,0.07952663,352.952,3.317986,5.406412,0,0
2018/07/10 - 10:41:27.7034902,0.5881588,0.02113667,-0.06956131,-0.09323025,10.21338,3.299932,359.9318,0.07446361,-0.6350742,0.07953512,352.9909,3.19097,5.376357,0,0
2018/07/10 - 10:41:27.7144808,0.5992905,0.02053523,-0.06953935,-0.0931918,10.21782,2.886088,359.8033,0.07448757,-0.6350679,0.07954562,353.0407,3.092337,5.332449,0,0
2018/07/10 - 10:41:27.7254310,0.6106776,0.01995948,-0.06955598,-0.0931501,10.20027,2.492176,359.7131,0.07451835,-0.6350669,0.07954889,353.0538,2.947399,5.284818,0,0
2018/07/10 - 10:41:27.7374010,0.6215391,0.01940047,-0.06950726,-0.0931789,10.23554,2.048917,359.7142,0.07454578,-0.6350713,0.07954364,353.0225,2.769624,5.270577,0,0
2018/07/10 - 10:41:27.7473730,0.632324,0.01867691,-0.06946925,-0.09317702,10.21789,1.578358,359.7802,0.07457098,-0.6350768,0.07953701,352.9836,2.591117,5.26673,0,0
2018/07/10 - 10:41:27.7593649,0.6438432,0.01795253,-0.06942707,-0.09323344,10.16511,0.8986799,359.795,0.07459047,-0.6350804,0.0795328,352.9572,2.446299,5.268212,0,0
2018/07/10 - 10:41:27.7693136,0.6546512,0.0170982,-0.06933864,-0.09325014,10.11121,0.1619387,359.8801,0.07460185,-0.6350911,0.07951766,352.8762,2.296824,5.30723,0,0
2018/07/10 - 10:41:27.7812821,0.6655573,0.01600705,-0.06920129,-0.09322806,10.04031,359.3349,359.7605,0.07461419,-0.6351062,0.07949594,352.7634,2.14939,5.339912,0,0
2018/07/10 - 10:41:27.7922833,0.6769237,0.01499759,-0.06911232,-0.09323794,9.971987,358.5238,359.6592,0.07463057,-0.6351123,0.07948795,352.7165,1.984868,5.367794,0,0
2018/07/10 - 10:41:27.8022579,0.6880773,0.01386405,-0.06906047,-0.09326632,9.961517,357.7107,359.5464,0.07465439,-0.6351193,0.07947935,352.6653,1.789592,5.381562,0,0
2018/07/10 - 10:41:27.8152245,0.6991902,0.01269849,-0.06902993,-0.0933033,9.98794,356.8822,359.4081,0.07469688,-0.6351296,0.0794672,352.5956,1.55249,5.337445,0,0
2018/07/10 - 10:41:27.8251957,0.7105765,0.01151483,-0.06905951,-0.09340094,10.05802,355.9814,359.3608,0.07475217,-0.6351423,0.07945284,352.5145,1.307095,5.241188,0,0
2018/07/10 - 10:41:27.8371648,0.7213572,0.010249,-0.06913545,-0.09348661,10.04823,355.0378,359.3119,0.07479069,-0.6351494,0.07944564,352.4659,1.066708,5.218421,0,0
2018/07/10 - 10:41:27.8471374,0.7325751,0.008916363,-0.0690684,-0.09363923,10.153,353.9576,359.3098,0.07481141,-0.6351478,0.0794498,352.4722,0.8419494,5.26696,0,0
2018/07/10 - 10:41:27.8591059,0.7436925,0.00747681,-0.06910545,-0.09371372,10.09113,352.837,359.2021,0.07483736,-0.6351504,0.07944839,352.451,0.6115557,5.295142,0,0
2018/07/10 - 10:41:27.8700761,0.7544399,0.005938224,-0.06907154,-0.09389788,10.07118,351.6346,359.1187,0.07488687,-0.6351619,0.07943617,352.3725,0.3199422,5.255703,0,0
2018/07/10 - 10:41:27.8810579,0.7658265,0.00436047,-0.06905359,-0.09411646,10.04785,350.4152,358.9408,0.07494914,-0.6351711,0.07942916,352.3074,359.8785,5.254192,0,0
2018/07/10 - 10:41:27.8920172,0.7771926,0.00286682,-0.06908692,-0.09433485,10.02964,349.2093,358.7256,0.07500865,-0.6351787,0.07942455,352.2512,359.4265,5.272377,0,0
2018/07/10 - 10:41:27.9019909,0.7881041,0.001314744,-0.06911179,-0.09458861,10.06113,348.0883,358.4844,0.07507793,-0.635203,0.07939737,352.0786,358.931,5.276729,0,0
2018/07/10 - 10:41:27.9149638,0.798781,-0.0001570582,-0.06912246,-0.09477801,10.08533,347.0106,358.3494,0.0751223,-0.6352249,0.07937114,351.9189,358.5474,5.323979,0,0
2018/07/10 - 10:41:27.9249313,0.8105689,-0.001672674,-0.06903653,-0.09506823,10.16097,345.9401,358.2061,0.07515715,-0.6352384,0.07935615,351.8187,358.2246,5.375428,0,0
2018/07/10 - 10:41:27.9369183,0.8215399,-0.003203644,-0.06909376,-0.0952815,10.02363,344.832,358.2327,0.07521278,-0.6352375,0.07936496,351.8256,357.8376,5.371462,0,0
2018/07/10 - 10:41:27.9478674,0.832188,-0.004790571,-0.06898181,-0.0956083,9.879738,343.6041,358.2876,0.07529873,-0.6352338,0.07938261,351.8615,357.3839,5.271822,0,0
2018/07/10 - 10:41:27.9588618,0.844218,-0.006393503,-0.06882381,-0.09599414,9.768228,342.3543,358.2376,0.07541759,-0.6352298,0.07940695,351.9104,356.853,5.071208,0,0
2018/07/10 - 10:41:27.9698188,0.8543488,-0.007983465,-0.06875144,-0.09653942,9.613507,341.2114,358.1324,0.07554096,-0.6352362,0.07941894,351.8886,356.3065,4.862615,0,0
2018/07/10 - 10:41:27.9817993,0.8658801,-0.009528476,-0.06867536,-0.09709719,9.526477,340.1961,358.0091,0.07570045,-0.6352484,0.07943151,351.8337,355.5947,4.597306,0,0
2018/07/10 - 10:41:27.9927737,0.8774348,-0.0110115,-0.06865944,-0.09760126,9.440834,339.1965,357.9,0.07585041,-0.6352556,0.07945238,351.8069,354.8396,4.399781,0,0
2018/07/10 - 10:41:28.0027622,0.8880368,-0.01245624,-0.06861448,-0.09813607,9.47608,338.3255,357.9386,0.07597861,-0.6352695,0.07946131,351.7261,354.1409,4.269004,0,0
2018/07/10 - 10:41:28.0156896,0.8990997,-0.01381159,-0.06862659,-0.09865094,9.480042,337.374,357.9047,0.0760647,-0.6352803,0.07946629,351.6536,353.5774,4.243058,0,0
2018/07/10 - 10:41:28.0256600,0.9103386,-0.01505244,-0.06868929,-0.09923019,9.482211,336.5562,357.9665,0.07611369,-0.635282,0.07947598,351.6289,353.0751,4.341835,0,0
2018/07/10 - 10:41:28.0366489,0.9219707,-0.01621594,-0.0686957,-0.09974314,9.450956,335.7477,357.9786,0.07616588,-0.6352771,0.07949653,351.6521,352.5533,4.432653,0,0
2018/07/10 - 10:41:28.0476011,0.9322212,-0.0172411,-0.06861118,-0.1002478,9.406727,335.0383,358.0376,0.07622267,-0.6352614,0.07953446,351.7518,351.9944,4.515155,0,0
2018/07/10 - 10:41:28.0585928,0.9436808,-0.01826848,-0.06849337,-0.1006587,9.273883,334.3578,358.0168,0.07628802,-0.6352443,0.07957765,351.868,351.4355,4.553727,0,0
2018/07/10 - 10:41:28.0695419,0.9541057,-0.0191631,-0.06836203,-0.1010199,9.110844,333.8108,357.9749,0.07635638,-0.6352288,0.07961986,351.9748,350.8897,4.568832,0,0
2018/07/10 - 10:41:28.0805135,0.9658404,-0.01999002,-0.06814466,-0.1015261,9.123962,333.4157,357.9281,0.07642686,-0.6352094,0.07966968,352.113,350.3449,4.565925,0,0
2018/07/10 - 10:41:28.0925122,0.9768128,-0.02067011,-0.06814002,-0.1019152,9.027884,333.0136,357.9361,0.07650898,-0.635178,0.07974215,352.3397,349.7301,4.534724,0,0
2018/07/10 - 10:41:28.1029828,0.9882327,-0.02130049,-0.06805964,-0.1023296,9.003789,332.708,357.866,0.07661653,-0.6351478,0.07982296,352.5714,349.063,4.41189,0,0
2018/07/10 - 10:41:28.1149502,0.9991198,-0.02178697,-0.06791406,-0.1026708,9.074277,332.4814,357.8392,0.07673732,-0.6351299,0.07989145,352.7231,348.4091,4.227881,0,0
2018/07/10 - 10:41:28.1249248,1.010403,-0.02221647,-0.06784446,-0.1028994,9.062053,332.2393,357.9083,0.07685872,-0.6351235,0.07994502,352.7985,347.8112,4.016654,0,0
2018/07/10 - 10:41:28.1378901,1.021325,-0.02256654,-0.06776626,-0.1030055,9.016283,332.1124,357.9911,0.07692257,-0.6351162,0.07998019,352.8546,347.3503,3.989322,0,0
2018/07/10 - 10:41:28.1478632,1.03362,-0.02295746,-0.06767352,-0.1031009,8.945784,331.8982,357.9365,0.07674945,-0.6351504,0.07986385,352.5158,347.605,4.704844,0,0
2018/07/10 - 10:41:28.1588342,1.04366,-0.02331638,-0.06753582,-0.1032411,8.955879,331.7858,357.9484,0.0765743,-0.635159,0.07979195,352.3861,347.9419,5.331905,0,0
2018/07/10 - 10:41:28.1688088,1.054759,-0.02357359,-0.06752417,-0.1032784,8.864512,331.6529,357.9668,0.07663178,-0.6351506,0.07982363,352.4506,347.5668,5.285231,0,0
2018/07/10 - 10:41:28.1807754,1.065473,-0.02385855,-0.06743446,-0.1033415,8.867393,331.6241,357.8322,0.07672182,-0.6351468,0.07985998,352.5116,347.3816,4.970702,0,0
2018/07/10 - 10:41:28.2047110,1.076447,-0.02401434,-0.06741865,-0.1033556,8.893968,331.6014,357.8309,0.07676867,-0.6351436,0.07988126,352.5639,347.4272,4.715165,0,0
2018/07/10 - 10:41:28.2146845,1.087951,-0.02411437,-0.06747187,-0.1033195,8.916986,331.6543,357.8919,0.0768433,-0.6351207,0.07994367,352.7773,347.436,4.320346,0,0
2018/07/10 - 10:41:28.2216843,1.108209,-0.02420877,-0.06743833,-0.1033723,8.940489,331.6523,357.9335,0.07693065,-0.6350982,0.08001174,352.981,347.1966,4.018188,0,0
2018/07/10 - 10:41:28.2276486,1.117851,-0.02424543,-0.06743009,-0.1033892,8.93461,331.66,357.952,0.07702792,-0.6350684,0.08009717,353.2429,346.8705,3.706461,0,0
2018/07/10 - 10:41:28.2366265,1.124341,-0.02430561,-0.06742272,-0.1033931,8.915326,331.6671,357.9541,0.07734265,-0.6350152,0.08031797,353.7938,345.826,2.731779,0,0
2018/07/10 - 10:41:28.2485936,1.132645,-0.02441591,-0.06737927,-0.1034474,8.917567,331.6844,357.9945,0.07760145,-0.6350289,0.08041809,353.8365,345.0219,1.975671,0,0
2018/07/10 - 10:41:28.2595631,1.144664,-0.02446439,-0.06736907,-0.1034397,8.911663,331.6996,357.9724,0.07775564,-0.6350427,0.08047345,353.8229,344.5085,1.549585,0,0
2018/07/10 - 10:41:28.2705424,1.15549,-0.02458398,-0.06735041,-0.1035236,8.897489,331.7583,357.977,0.077706,-0.6350545,0.08042783,353.6943,344.6306,1.746536,0,0
2018/07/10 - 10:41:28.2815250,1.166462,-0.02462235,-0.06738662,-0.1035951,8.857563,331.8787,358.0513,0.07775573,-0.6350589,0.08044595,353.686,344.4362,1.626769,0,0
2018/07/10 - 10:41:28.2924758,1.177467,-0.02455726,-0.06731088,-0.1036481,8.890305,331.941,358.0244,0.07775766,-0.6350691,0.08042976,353.6009,344.3777,1.673921,0,0
2018/07/10 - 10:41:28.3024487,1.188382,-0.02447314,-0.06732925,-0.1037176,8.80197,332.1842,358.0716,0.0776367,-0.6350881,0.08033657,353.3625,344.6186,2.165816,0,0
2018/07/10 - 10:41:28.3144406,1.199368,-0.02431344,-0.06733117,-0.1037223,8.756586,332.3668,358.1272,0.0774807,-0.6351126,0.0802212,353.0741,344.976,2.761725,0,0
2018/07/10 - 10:41:28.3243947,1.209947,-0.02411165,-0.06723577,-0.1037906,8.809747,332.5505,358.1416,0.07741515,-0.6351396,0.0801474,352.8304,345.1176,3.04551,0,0
2018/07/10 - 10:41:28.3363575,1.221264,-0.02388718,-0.0672126,-0.1038145,8.784673,332.737,358.1227,0.07745147,-0.635148,0.0801504,352.7854,345.0093,2.951302,0,0
2018/07/10 - 10:41:28.3473300,1.232411,-0.02362642,-0.06717367,-0.1038227,8.762786,332.9926,358.1919,0.07749862,-0.6351237,0.08021148,353.0048,344.9727,2.696951,0,0
2018/07/10 - 10:41:28.3582995,1.243603,-0.02329433,-0.06703559,-0.1038397,8.783506,333.2401,358.2389,0.07778247,-0.6351159,0.08036453,353.2672,344.4022,1.630111,0,0
2018/07/10 - 10:41:28.3692756,1.254574,-0.02300466,-0.06700807,-0.1038164,8.650061,333.568,358.2528,0.0780591,-0.635088,0.08056258,353.7164,343.8095,0.5431464,0,0
2018/07/10 - 10:41:28.3812635,1.265861,-0.02260491,-0.06683604,-0.1038143,8.614291,333.8464,358.169,0.07816437,-0.6350589,0.08067448,354.0652,343.6946,0.01190898,0,0
2018/07/10 - 10:41:28.3912111,1.276602,-0.02219551,-0.06669658,-0.1037638,8.592967,334.2866,358.2453,0.07817766,-0.6350437,0.08070901,354.2179,343.7738,359.8618,0,0
2018/07/10 - 10:41:28.4021829,1.287374,-0.02169,-0.06656331,-0.103707,8.549385,334.6895,358.2566,0.07809,-0.6350359,0.08067059,354.2061,344.0378,0.1331748,0,0
2018/07/10 - 10:41:28.4141512,1.29858,-0.02113456,-0.0664767,-0.1036256,8.514037,335.1428,358.2772,0.07799498,-0.6350389,0.08061057,354.0982,344.2812,0.4752128,0,0
2018/07/10 - 10:41:28.4241235,1.309771,-0.02056749,-0.06627743,-0.1035679,8.593411,335.6867,358.3088,0.07796709,-0.6350726,0.08053681,353.8139,344.4068,0.6109726,0,0
2018/07/10 - 10:41:28.4360920,1.320908,-0.01998034,-0.06626642,-0.1034331,8.529272,336.2674,358.4456,0.07801379,-0.6351116,0.08049656,353.5617,344.3993,0.4604694,0,0
2018/07/10 - 10:41:28.4470630,1.332242,-0.01932898,-0.06616366,-0.1033344,8.512334,336.808,358.511,0.07810999,-0.6351388,0.08050535,353.4565,344.318,0.07900645,0,0
2018/07/10 - 10:41:28.4590293,1.343527,-0.01865818,-0.06606541,-0.1033449,8.51798,337.3515,358.6425,0.07815555,-0.6351323,0.08054274,353.571,344.3448,359.817,0,0
2018/07/10 - 10:41:28.4690036,1.354162,-0.01800121,-0.06603505,-0.1035524,8.484834,337.8699,358.7693,0.07817088,-0.6351096,0.08059061,353.8021,344.5267,359.5794,0,0
2018/07/10 - 10:41:28.4809943,1.365034,-0.01729749,-0.06596513,-0.1036414,8.422941,338.3329,358.9141,0.07821565,-0.6350909,0.08064959,354.0291,344.6123,359.2589,0,0
2018/07/10 - 10:41:28.4919414,1.376004,-0.01671031,-0.0658548,-0.1038391,8.376197,338.8202,358.9754,0.07826822,-0.635072,0.08071478,354.2585,344.605,358.9535,0,0
2018/07/10 - 10:41:28.5019149,1.387205,-0.01612221,-0.06578867,-0.1038747,8.270759,339.2786,359.0252,0.07830082,-0.6350621,0.08075246,354.394,344.6353,358.7461,0,0
2018/07/10 - 10:41:28.5138831,1.398344,-0.01558379,-0.06558868,-0.1039634,8.281244,339.7576,359.0062,0.07829969,-0.6350558,0.08076284,354.4617,344.7354,358.678,0,0
2018/07/10 - 10:41:28.5238563,1.409015,-0.01492063,-0.06561296,-0.1040491,8.189519,340.2217,359.1035,0.07827676,-0.6350527,0.08075409,354.4737,344.8548,358.7174,0,0
2018/07/10 - 10:41:28.5398133,1.420171,-0.01433449,-0.06560744,-0.1041937,8.165476,340.7003,359.045,0.07823087,-0.6350521,0.08072676,354.435,345.0034,358.8623,0,0
2018/07/10 - 10:41:28.5497870,1.431298,-0.01373332,-0.06555984,-0.1043109,8.196905,341.1942,359.0278,0.07820471,-0.6350554,0.08070507,354.3818,345.0752,358.9597,0,0
2018/07/10 - 10:41:28.5577657,1.443355,-0.01310396,-0.0654686,-0.1043326,8.238934,341.7189,359.0624,0.07821304,-0.6350608,0.08070047,354.34,345.0216,358.9609,0,0
2018/07/10 - 10:41:28.5677386,1.45337,-0.01244605,-0.06536798,-0.1043377,8.245057,342.1922,359.0626,0.07821915,-0.635064,0.08069862,354.3182,344.9932,358.9533,0,0
2018/07/10 - 10:41:28.5797077,1.464305,-0.01181852,-0.06538764,-0.1043808,8.159508,342.6754,359.2144,0.07822226,-0.6350629,0.08070251,354.3286,344.9731,358.9472,0,0
2018/07/10 - 10:41:28.5906775,1.475625,-0.01123032,-0.06526553,-0.1044713,8.138183,343.113,359.2899,0.07825022,-0.6350647,0.08071642,354.3431,344.9021,358.8506,0,0
2018/07/10 - 10:41:28.6016477,1.486404,-0.01072092,-0.06506984,-0.1044096,8.059443,343.5401,359.3805,0.07828668,-0.6350682,0.08073276,354.3467,344.773,358.7487,0,0
2018/07/10 - 10:41:28.6186025,1.497844,-0.01017424,-0.06485016,-0.1043669,7.959264,343.9265,359.3966,0.07830506,-0.6350688,0.08074323,354.3459,344.638,358.737,0,0
2018/07/10 - 10:41:28.6265817,1.508831,-0.009685583,-0.06466912,-0.1043637,7.872519,344.3455,359.3698,0.07831141,-0.6350752,0.08073589,354.2827,344.5238,358.7872,0,0
2018/07/10 - 10:41:28.6355579,1.522832,-0.009130586,-0.06456482,-0.1044632,7.819753,344.8058,359.439,0.0783269,-0.6350837,0.08073063,354.2175,344.4156,358.7912,0,0
2018/07/10 - 10:41:28.6455302,1.531168,-0.008661069,-0.06450132,-0.1045834,7.736537,345.2586,359.4181,0.07835957,-0.6350975,0.08072711,354.1316,344.2817,358.7335,0,0
2018/07/10 - 10:41:28.6565015,1.541862,-0.008212786,-0.06437122,-0.1046785,7.691526,345.6724,359.4126,0.07840685,-0.6351087,0.08073746,354.0804,344.102,358.6225,0,0
