Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/10 - 10:35:39.0997419,90.17882,-0.04620599,-0.02808793,-0.1714084,3.224831,350.3259,358.9244,-0.02536801,-0.581515,0.04470208,19.50546,353.8795,352.8097,0,0
2018/07/10 - 10:35:39.1117090,90.18974,-0.04642987,-0.02807213,-0.1715522,3.226667,350.2691,358.9395,-0.02541171,-0.5815038,0.04469518,19.55187,354.1508,352.9734,0,0
2018/07/10 - 10:35:39.1236773,90.201,-0.0465979,-0.02804177,-0.1716727,3.295252,350.2587,358.9628,-0.02544093,-0.5815033,0.04463201,19.31479,354.2532,353.1227,0,0
2018/07/10 - 10:35:39.1346474,90.21292,-0.04678918,-0.02807717,-0.1719051,3.326912,350.2217,358.9963,-0.02542266,-0.5815221,0.04451873,18.78279,354.0486,353.1258,0,0
2018/07/10 - 10:35:39.1456400,90.22389,-0.04707535,-0.0281343,-0.1721362,3.327747,350.1222,359.0724,-0.02538289,-0.5815471,0.0444103,18.20791,353.6216,353.0714,0,0
2018/07/10 - 10:35:39.1566670,90.23492,-0.04734506,-0.0281451,-0.1722612,3.364556,350.0274,359.1723,-0.02532365,-0.5815755,0.04432297,17.66209,352.9968,352.9618,0,0
2018/07/10 - 10:35:39.1686362,90.24569,-0.04760514,-0.028162,-0.1723439,3.369952,349.904,359.2142,-0.0252905,-0.581591,0.04427959,17.35421,352.5628,352.9191,0,0
2018/07/10 - 10:35:39.1776126,90.25673,-0.04790435,-0.0281966,-0.1724286,3.419145,349.7552,359.2913,-0.02528382,-0.581603,0.04421107,16.99463,352.3124,352.9813,0,0
2018/07/10 - 10:35:39.1895795,90.2674,-0.04826876,-0.02830494,-0.172395,3.477633,349.6316,359.3968,-0.0252987,-0.5816103,0.04413611,16.65256,352.2075,353.1194,0,0
2018/07/10 - 10:35:39.1995523,90.27871,-0.04871909,-0.02847767,-0.1724271,3.576045,349.4321,359.4941,-0.02531228,-0.5816204,0.04404887,16.30543,352.2748,353.2226,0,0
2018/07/10 - 10:35:39.2115200,90.28947,-0.04925524,-0.02862959,-0.1723658,3.720319,349.1447,359.5119,-0.02529679,-0.5816414,0.04394823,15.86073,352.2182,353.227,0,0
2018/07/10 - 10:35:39.2224907,90.30106,-0.04980766,-0.02888745,-0.1722489,3.834927,348.8728,359.595,-0.02523374,-0.5816725,0.04387249,15.43744,351.9044,353.0572,0,0
2018/07/10 - 10:35:39.2344593,90.3122,-0.05039559,-0.02913103,-0.172258,4.047492,348.5543,359.7465,-0.02515713,-0.581701,0.04383678,15.13369,351.438,352.839,0,0
2018/07/10 - 10:35:39.2454291,90.32336,-0.05099365,-0.02933097,-0.1722793,4.197289,348.2093,359.7915,-0.02506565,-0.5817322,0.04381482,14.81996,350.7678,352.5972,0,0
2018/07/10 - 10:35:39.2573985,90.33479,-0.05146503,-0.02953628,-0.1722548,4.292644,347.8483,359.9087,-0.02498507,-0.5817613,0.04378934,14.45824,349.9955,352.4408,0,0
2018/07/10 - 10:35:39.2673834,90.34638,-0.05200123,-0.02964028,-0.1722718,4.412992,347.5472,359.9796,-0.02493051,-0.5817909,0.04372148,13.9325,349.2615,352.439,0,0
2018/07/10 - 10:35:39.2783487,90.35665,-0.05243956,-0.02978379,-0.1723019,4.482009,347.2523,0.08301411,-0.02489705,-0.5818159,0.04364548,13.43093,348.7051,352.5045,0,0
2018/07/10 - 10:35:39.2903169,90.36806,-0.05285085,-0.02991468,-0.1724058,4.550974,346.9587,0.1177495,-0.02489934,-0.5818391,0.04352569,12.82439,348.3633,352.7229,0,0
2018/07/10 - 10:35:39.3002906,90.37907,-0.05318764,-0.03001225,-0.1726164,4.612639,346.6765,0.1571902,-0.0552622,-0.459032,0.08411725,11.9566,348.7324,353.0242,0,0
2018/07/10 - 10:35:39.3192389,90.38985,-0.05353531,-0.03014099,-0.1728079,4.623492,346.4748,0.2167402,-0.05524392,-0.4590787,0.08393873,11.16784,348.6789,353.1204,0,0
2018/07/10 - 10:35:39.3292123,90.40127,-0.05383882,-0.03004381,-0.1730804,4.562698,346.2702,0.08395608,-0.06453983,-0.4463818,0.08128636,10.35979,348.1743,353.2982,0,0
2018/07/10 - 10:35:39.3361940,90.41801,-0.05407673,-0.03007191,-0.1731524,4.511396,346.0108,0.1099466,-0.06449039,-0.4464248,0.08117927,9.813736,347.9837,353.2401,0,0
2018/07/10 - 10:35:39.3451702,90.42526,-0.05425215,-0.02988878,-0.1733037,4.447002,345.7664,0.08647454,-0.07718804,-0.4279957,0.07983589,9.441417,347.5889,353.2429,0,0
2018/07/10 - 10:35:39.3571373,90.43513,-0.05445357,-0.02972455,-0.1734964,4.277972,345.6115,0.09028783,-0.07965343,-0.4244776,0.07999205,9.064187,347.2437,353.2128,0,0
2018/07/10 - 10:35:39.3681083,90.44609,-0.05460652,-0.02954605,-0.173745,4.118731,345.4171,0.08593027,-0.08200588,-0.4206975,0.08066522,8.785185,346.7872,353.0988,0,0
2018/07/10 - 10:35:39.3780820,90.45686,-0.05464543,-0.0292441,-0.1740186,3.931748,345.1953,0.0796385,-0.08419934,-0.4166484,0.08126408,8.481133,346.3445,352.8985,0,0
2018/07/10 - 10:35:39.3900489,90.46799,-0.05468591,-0.02885866,-0.1742584,3.758143,345.0474,0.07443679,-0.08600776,-0.4121617,0.08173347,8.074481,346.1288,352.6219,0,0
2018/07/10 - 10:35:39.4000234,90.47937,-0.05467252,-0.02851027,-0.174614,3.323087,344.9247,0.02222575,-0.08737431,-0.4069412,0.08229057,7.631204,346.2411,352.2055,0,0
2018/07/10 - 10:35:39.4109936,90.4901,-0.05456026,-0.02799467,-0.1749994,2.911641,344.7819,359.938,-0.08824909,-0.4001712,0.08280448,6.734835,346.6761,351.5416,0,0
2018/07/10 - 10:35:39.4229618,90.5007,-0.05441545,-0.027249,-0.1753335,2.336746,344.7046,359.8653,-0.08927737,-0.3926969,0.08284739,5.669354,347.1622,351.13,0,0
2018/07/10 - 10:35:39.4339323,90.51233,-0.05427244,-0.02649491,-0.1756439,1.66766,344.6761,359.8735,-0.09037076,-0.3835951,0.0820664,4.459277,347.6054,351.226,0,0
2018/07/10 - 10:35:39.4439123,90.52293,-0.05399925,-0.02555563,-0.1761234,1.01004,344.6272,359.865,-0.091419,-0.3732297,0.08105689,2.734961,347.7214,351.5093,0,0
2018/07/10 - 10:35:39.4564938,90.53413,-0.05369336,-0.02480156,-0.176603,0.4048101,344.6212,359.8446,-0.09198219,-0.3614716,0.07956261,0.6073105,347.5891,351.8205,0,0
2018/07/10 - 10:35:39.4674295,90.54559,-0.05331197,-0.02408974,-0.1772471,359.9643,344.6308,359.731,-0.09203661,-0.3496777,0.078173,358.6393,347.5021,351.8389,0,0
2018/07/10 - 10:35:39.4774027,90.55635,-0.05293529,-0.02349701,-0.1777675,359.5626,344.7015,359.6262,-0.09155601,-0.3378114,0.07688919,356.6891,347.4884,351.7444,0,0
2018/07/10 - 10:35:39.4893695,90.56748,-0.05242826,-0.02289047,-0.1783758,359.2089,344.7447,359.4969,-0.09019517,-0.3257919,0.07584281,354.9128,347.9266,351.3039,0,0
2018/07/10 - 10:35:39.4993429,90.57815,-0.05200904,-0.0221977,-0.1789826,358.7894,344.8622,359.3566,-0.08870278,-0.3141253,0.0749694,353.2006,348.4821,350.7962,0,0
2018/07/10 - 10:35:39.5113106,90.58923,-0.05147908,-0.02138298,-0.1795985,358.3527,344.9794,359.2796,-0.08683506,-0.3028106,0.07410711,351.6067,349.1822,350.2253,0,0
2018/07/10 - 10:35:39.5212844,90.59992,-0.05104654,-0.02049311,-0.1801751,357.8254,345.1112,359.0693,-0.08517125,-0.2916493,0.07323981,350.0063,349.8724,349.8604,0,0
2018/07/10 - 10:35:39.5332520,90.61131,-0.05054109,-0.01956389,-0.180848,357.272,345.23,358.9538,-0.08365573,-0.2809365,0.07229638,348.4516,350.4724,349.7487,0,0
2018/07/10 - 10:35:39.5432363,90.62209,-0.05004439,-0.01864632,-0.1815934,356.7022,345.3667,358.8233,-0.08238795,-0.2707704,0.07116839,346.8871,351.017,349.833,0,0
2018/07/10 - 10:35:39.5561913,90.63327,-0.04956836,-0.0176512,-0.1823744,356.1479,345.4671,358.5756,-0.08134978,-0.2609475,0.07016711,345.4706,351.4669,349.9233,0,0
2018/07/10 - 10:35:39.5668997,90.64497,-0.04919135,-0.01668899,-0.1831918,355.575,345.6724,358.379,-0.08053704,-0.2520461,0.06913908,344.2722,351.4769,349.8901,0,0
2018/07/10 - 10:35:39.5768740,90.65629,-0.04866941,-0.01575026,-0.1841387,355.0023,345.7849,358.2072,-0.0800275,-0.2439299,0.06846145,343.4612,351.1876,349.7028,0,0
2018/07/10 - 10:35:39.5898379,90.66699,-0.04818942,-0.01475593,-0.1850844,354.369,345.9283,358.0446,-0.07975788,-0.2363575,0.06784032,342.8617,350.6453,349.4358,0,0
2018/07/10 - 10:35:39.5998119,90.6788,-0.04765305,-0.01378295,-0.1859621,353.6906,346.0275,357.9481,-0.07972267,-0.2295806,0.06746194,342.5504,349.9495,349.1288,0,0
2018/07/10 - 10:35:39.6107826,90.68932,-0.04726034,-0.01276822,-0.1868907,353.0965,346.2303,357.8371,-0.07987223,-0.2238542,0.06730743,342.4829,349.5117,348.645,0,0
2018/07/10 - 10:35:39.6217553,90.70019,-0.04687693,-0.01186665,-0.1878821,352.5169,346.3295,357.721,-0.08047276,-0.2186808,0.06702464,342.2838,349.2845,348.6235,0,0
2018/07/10 - 10:35:39.6337201,90.71152,-0.0464823,-0.01104056,-0.1889197,351.9836,346.4273,357.6852,-0.08138835,-0.2140162,0.06664369,342.0443,349.2238,349.1129,0,0
2018/07/10 - 10:35:39.6437010,90.72236,-0.04618956,-0.01028137,-0.1899865,351.5112,346.4738,357.5789,-0.0825095,-0.21013,0.06573913,341.3391,349.4018,349.822,0,0
2018/07/10 - 10:35:39.6566599,90.73385,-0.04596889,-0.009549125,-0.1910236,351.054,346.5737,357.4881,-0.08381354,-0.2070489,0.06465097,340.8544,349.0311,350.4651,0,0
2018/07/10 - 10:35:39.6676500,90.74539,-0.04573518,-0.0089452,-0.1919472,350.4935,346.6688,357.4037,-0.08481313,-0.2038404,0.06387205,340.5996,348.5278,350.5742,1,0
2018/07/10 - 10:35:39.6776223,90.75618,-0.04555207,-0.008249441,-0.1930036,350.0918,346.7346,357.336,-0.08583573,-0.2010262,0.06321412,340.5702,347.772,350.4883,1,0
2018/07/10 - 10:35:39.6895994,90.76733,-0.04539648,-0.007661229,-0.1939626,349.6151,346.813,357.2707,-0.08678308,-0.1985925,0.06235027,340.677,347.0076,350.1878,1,0
2018/07/10 - 10:35:39.6995538,90.77862,-0.04533737,-0.007172413,-0.1948773,349.1873,346.8912,357.2538,-0.08744051,-0.1965716,0.06112373,340.6254,346.3068,349.7086,1,0
2018/07/10 - 10:35:39.7115138,90.78925,-0.0452128,-0.006688987,-0.1957298,348.8407,346.8675,357.2473,-0.08797891,-0.1942753,0.06008288,340.3982,345.978,349.39,1,0
2018/07/10 - 10:35:39.7224845,90.80081,-0.04516264,-0.006206114,-0.1965696,348.5403,346.8853,357.1746,-0.08852079,-0.1926395,0.05875975,340.237,345.9432,349.3595,1,0
2018/07/10 - 10:35:39.7334538,90.81239,-0.04520782,-0.0058429,-0.1973895,348.2863,346.9103,357.1103,-0.08902057,-0.1910947,0.05716078,339.8615,345.9852,349.6121,1,0
2018/07/10 - 10:35:39.7444256,90.82294,-0.04515288,-0.005492344,-0.1982701,348.041,346.8676,357.0992,-0.08955398,-0.1896597,0.05547751,339.4766,346.1588,349.9568,1,0
2018/07/10 - 10:35:39.7563939,90.83436,-0.04519406,-0.005266744,-0.1990202,347.6835,346.8664,357.1492,-0.09014286,-0.1882863,0.05370339,339.1514,346.2702,350.3896,1,0
2018/07/10 - 10:35:39.7673634,90.84547,-0.04519358,-0.004860784,-0.1995932,347.4189,346.8452,357.1542,-0.09061623,-0.1871084,0.05177505,338.8448,346.2265,350.6818,1,0
2018/07/10 - 10:35:39.7773488,90.85655,-0.04519264,-0.004507646,-0.2000402,347.1481,346.802,357.2028,-0.0909225,-0.1859324,0.04999337,338.671,346.0511,350.6941,1,0
2018/07/10 - 10:35:39.7903024,90.86707,-0.04525606,-0.004191465,-0.200484,346.9478,346.8082,357.2034,-0.09092912,-0.1849964,0.04814963,338.4565,345.854,350.3501,1,0
2018/07/10 - 10:35:39.7992783,90.87895,-0.04522553,-0.003975516,-0.2009005,346.7273,346.6864,357.1872,-0.09096248,-0.1840265,0.0463738,338.2552,345.5747,350.1094,1,0
2018/07/10 - 10:35:39.8112651,90.88934,-0.04528797,-0.003783658,-0.2013152,346.5656,346.6606,357.1887,-0.0909273,-0.1832741,0.04456038,338.1184,345.1958,349.9625,1,0
2018/07/10 - 10:35:39.8222159,90.90005,-0.04534845,-0.003646636,-0.2016629,346.4638,346.5579,357.178,-0.09084018,-0.1825424,0.04278194,337.9153,345.0056,349.7536,1,0
2018/07/10 - 10:35:39.8341841,90.91197,-0.04541121,-0.003601405,-0.2019314,346.331,346.4453,357.2028,-0.09073412,-0.181952,0.04112858,337.6952,344.9122,349.6975,1,0
2018/07/10 - 10:35:39.8441578,90.92281,-0.04545761,-0.003512435,-0.2023229,346.2479,346.3272,357.2462,-0.09059937,-0.1814533,0.03955543,337.4055,345.0825,349.6777,1,0
2018/07/10 - 10:35:39.8571234,90.93404,-0.04552915,-0.003431808,-0.20271,346.1791,346.1957,357.2384,-0.09059224,-0.1810587,0.03804548,337.0602,345.4319,349.9183,1,0
2018/07/10 - 10:35:39.8670991,90.94507,-0.0456252,-0.003442375,-0.2031427,346.0402,346.1386,357.2774,-0.09063215,-0.1807027,0.03647052,336.7055,345.7643,350.1861,1,0
2018/07/10 - 10:35:39.8770700,90.95638,-0.04567111,-0.003343432,-0.2036069,346.035,346.0253,357.2312,-0.09063815,-0.1805801,0.03489447,336.3342,345.8904,350.4034,1,0
2018/07/10 - 10:35:39.8890374,90.9673,-0.04570377,-0.003265463,-0.2039485,346.0234,345.9376,357.2063,-0.0905904,-0.1805277,0.03343036,336.0744,345.9459,350.4845,1,0
2018/07/10 - 10:35:39.9000086,90.97859,-0.04570584,-0.003276209,-0.2043399,345.991,345.8245,357.1944,-0.09047896,-0.1806296,0.0323036,336.0631,345.7773,350.3328,1,0
2018/07/10 - 10:35:39.9119760,90.98943,-0.04575235,-0.003300069,-0.2048406,346.0193,345.7645,357.209,-0.09035365,-0.1807898,0.03141638,336.1456,345.5063,350.0671,1,0
2018/07/10 - 10:35:39.9229470,91.00065,-0.04583909,-0.003333341,-0.205158,346.0182,345.7465,357.2303,-0.09036566,-0.1811515,0.0307406,336.2601,345.2526,349.9276,1,0
2018/07/10 - 10:35:39.9339178,91.0124,-0.04585522,-0.003285146,-0.2055331,346.1284,345.6504,357.246,-0.0905038,-0.1815855,0.03007419,336.2997,345.0882,349.993,1,0
2018/07/10 - 10:35:39.9438938,91.02281,-0.04590531,-0.003301274,-0.205762,346.1788,345.5905,357.2873,-0.0907146,-0.1821667,0.02967158,336.329,344.9893,350.135,1,0
2018/07/10 - 10:35:39.9568570,91.03377,-0.04601459,-0.003357217,-0.2058996,346.2038,345.5439,357.2828,-0.09093396,-0.1828295,0.02952426,336.4101,345.0646,350.2659,1,0
2018/07/10 - 10:35:39.9668296,91.04543,-0.04610007,-0.003481995,-0.2061289,346.2994,345.384,357.3873,-0.0911112,-0.1834356,0.02943534,336.4788,345.2168,350.3582,1,0
2018/07/10 - 10:35:39.9778003,91.05637,-0.04627062,-0.003531001,-0.2062542,346.4103,345.2984,357.3989,-0.09118371,-0.1840183,0.02941437,336.476,345.4155,350.3644,1,0
2018/07/10 - 10:35:39.9897717,91.06754,-0.04644454,-0.003620532,-0.2063334,346.5443,345.1544,357.4695,-0.09128913,-0.1846354,0.02940598,336.5082,345.5576,350.3699,1,0
2018/07/10 - 10:35:39.9997409,91.07867,-0.0466603,-0.00373189,-0.2064245,346.6219,345.045,357.59,-0.09146076,-0.1853124,0.02947049,336.639,345.5888,350.3909,1,0
2018/07/10 - 10:35:40.0117091,91.08961,-0.04692535,-0.003745326,-0.2065977,346.7421,344.8343,357.6279,-0.09165466,-0.1860675,0.0295229,336.7624,345.467,350.4674,1,0
2018/07/10 - 10:35:40.0227026,91.10092,-0.04721451,-0.003716809,-0.206822,346.9078,344.6614,357.7334,-0.09185209,-0.1868389,0.0295304,336.8583,345.338,350.5579,1,0
2018/07/10 - 10:35:40.0336511,91.11222,-0.04757861,-0.003830949,-0.2070165,346.9782,344.519,357.8297,-0.09207398,-0.1877577,0.02955872,336.9491,345.1966,350.694,1,0
2018/07/10 - 10:35:40.0446215,91.12319,-0.0479701,-0.003900558,-0.2073014,347.109,344.2999,357.8745,-0.09223535,-0.1888095,0.02963747,337.1318,345.0682,350.7074,1,0
2018/07/10 - 10:35:40.0575862,91.13417,-0.04837228,-0.003989087,-0.2075453,347.2617,344.0337,358.0148,-0.09236027,-0.189924,0.02981417,337.2541,344.9312,350.6359,1,0
2018/07/10 - 10:35:40.0675594,91.14618,-0.04886119,-0.004135179,-0.2077494,347.3804,343.786,358.1693,-0.09258057,-0.191192,0.03005522,337.3736,344.9133,350.6273,1,0
2018/07/10 - 10:35:40.0775334,91.15716,-0.04948436,-0.004279204,-0.2079936,347.5052,343.5252,358.2954,-0.09307308,-0.1927493,0.03049086,337.506,344.9014,350.7818,1,0
2018/07/10 - 10:35:40.0904983,91.16766,-0.05013264,-0.004368629,-0.2081932,347.6967,343.1202,358.4412,-0.09367783,-0.1944828,0.03103729,337.6926,344.8594,350.92,1,0
2018/07/10 - 10:35:40.0994751,91.17872,-0.05077314,-0.004485439,-0.2083094,347.8521,342.7206,358.6664,-0.0945524,-0.1966715,0.0317399,337.8696,344.8019,351.0709,1,0
2018/07/10 - 10:35:40.1114425,91.18961,-0.05152129,-0.004593256,-0.2084771,348.0515,342.2718,358.8765,-0.09568162,-0.1991912,0.03262447,338.1918,344.6606,351.4096,1,0
2018/07/10 - 10:35:40.1214159,91.20061,-0.05233636,-0.004784178,-0.2086155,348.2526,341.8155,359.0509,-0.09706002,-0.2022315,0.03375342,338.6801,344.4131,351.7807,1,0
2018/07/10 - 10:35:40.1343809,91.21156,-0.0532183,-0.004981321,-0.208682,348.5345,341.2999,359.2354,-0.0983991,-0.2055259,0.03482265,339.0811,344.1036,352.0396,1,0
2018/07/10 - 10:35:40.1443768,91.2229,-0.05405471,-0.005234255,-0.2087518,348.8613,340.7141,359.4462,-0.09997478,-0.2094632,0.03615001,339.6489,343.8071,352.3607,1,0
2018/07/10 - 10:35:40.1563226,91.23375,-0.05509005,-0.005596141,-0.2088561,349.1702,340.1972,359.6377,-0.1016189,-0.2135765,0.03757348,340.3323,343.5264,352.677,1,0
2018/07/10 - 10:35:40.1672930,91.24521,-0.05606616,-0.005958663,-0.2090047,349.5439,339.503,359.8509,-0.1033831,-0.2180669,0.03910584,341.0987,343.1895,352.7589,1,0
2018/07/10 - 10:35:40.1772659,91.2563,-0.05709241,-0.006348221,-0.2091076,349.9063,338.8398,0.1024307,-0.1052498,-0.2227487,0.04055707,341.7293,342.863,352.7793,1,0
2018/07/10 - 10:35:40.1892578,91.26746,-0.05820227,-0.006732683,-0.2092065,350.285,338.1502,0.2996208,-0.1075728,-0.2280844,0.04206332,342.4464,342.6119,352.99,1,0
2018/07/10 - 10:35:40.2002063,91.27864,-0.05927566,-0.00712814,-0.2093161,350.6392,337.4099,0.5595941,-0.1103412,-0.2340056,0.04355666,343.3314,342.3084,353.5009,1,0
2018/07/10 - 10:35:40.2121734,91.29002,-0.0604186,-0.007556211,-0.2095114,350.9807,336.5973,0.8414527,-0.1132702,-0.2401649,0.04492087,344.1656,341.8858,354.0399,1,0
2018/07/10 - 10:35:40.2221474,91.3013,-0.06168307,-0.007946773,-0.209704,351.3595,335.873,1.023563,-0.1166098,-0.2470747,0.04621595,345.0982,341.2528,354.5961,1,0
2018/07/10 - 10:35:40.2341145,91.31218,-0.06284923,-0.008377642,-0.2098829,351.7357,335.0094,1.189934,-0.1201313,-0.2543022,0.04747869,346.2088,340.4594,355.1597,1,0
2018/07/10 - 10:35:40.2450847,91.32314,-0.06401272,-0.008867648,-0.2100465,352.1255,334.1368,1.353235,-0.12407,-0.2622544,0.04891002,347.5469,339.4931,355.582,1,0
2018/07/10 - 10:35:40.2570538,91.33412,-0.06522925,-0.009542164,-0.2101614,352.4358,333.2939,1.617918,-0.1280205,-0.2703743,0.05051242,348.9582,338.7481,355.6944,1,0
2018/07/10 - 10:35:40.2680228,91.34517,-0.06643566,-0.01002219,-0.2102359,352.9252,332.4424,1.765164,-0.1321841,-0.2790073,0.05212973,350.5219,338.2423,355.612,1,0
2018/07/10 - 10:35:40.2779959,91.35614,-0.06768622,-0.01060229,-0.210264,353.3859,331.5148,1.930123,-0.1365104,-0.2879574,0.0534605,352.054,337.8992,355.4523,1,0
2018/07/10 - 10:35:40.2899645,91.36765,-0.06894341,-0.01125068,-0.2102951,353.84,330.5526,2.159225,-0.1411811,-0.2971599,0.05434467,353.4827,337.5192,355.599,1,0
2018/07/10 - 10:35:40.2999371,91.37839,-0.07027514,-0.01190726,-0.2103633,354.3039,329.5983,2.307792,-0.1464479,-0.3066519,0.05444286,354.8618,336.9592,356.339,1,0
2018/07/10 - 10:35:40.3129026,91.38924,-0.07145648,-0.01259095,-0.2104234,354.8048,328.5089,2.388183,-0.1518095,-0.316116,0.05388835,356.0725,336.1249,357.0369,1,0
2018/07/10 - 10:35:40.3228760,91.40144,-0.07267764,-0.0133096,-0.2106265,355.3667,327.5812,2.486408,-0.1571369,-0.3256586,0.05315433,357.4111,335.1658,357.4173,1,0
2018/07/10 - 10:35:40.3348440,91.4127,-0.07378209,-0.01417031,-0.2108009,355.8949,326.6273,2.557092,-0.1627296,-0.3354765,0.05188421,359.1151,333.9443,357.6246,1,0
2018/07/10 - 10:35:40.3448183,91.42351,-0.07483371,-0.01494243,-0.211037,356.4423,325.6966,2.62831,-0.1684113,-0.3453059,0.05038783,0.8271865,332.6956,357.5582,1,0
2018/07/10 - 10:35:40.3567857,91.43424,-0.07578331,-0.01570813,-0.2112526,356.8917,324.7854,2.722095,-0.174262,-0.3550155,0.0482289,2.643017,331.3529,357.2493,1,0
2018/07/10 - 10:35:40.3667586,91.44516,-0.07674762,-0.01639313,-0.2114395,357.319,323.8884,2.817381,-0.1801226,-0.3645069,0.04560588,4.183173,329.9858,356.9295,1,0
2018/07/10 - 10:35:40.3777296,91.45633,-0.07773943,-0.01705756,-0.2116817,357.7426,323.0422,2.89252,-0.1860335,-0.3738956,0.0426738,5.639557,328.774,356.6931,1,0
2018/07/10 - 10:35:40.3896981,91.46722,-0.07868338,-0.01776621,-0.211875,358.1754,322.1282,2.885594,-0.1918782,-0.3829539,0.03919866,7.0778,327.8525,356.7126,1,0
2018/07/10 - 10:35:40.3996753,91.47863,-0.07964676,-0.01846921,-0.2121577,358.6566,321.3286,2.829842,-0.1975847,-0.3916714,0.03527737,8.252878,326.8437,356.8243,1,0
2018/07/10 - 10:35:40.4116384,91.48944,-0.08056989,-0.01917973,-0.2124296,359.2042,320.5378,2.750833,-0.2031628,-0.3999165,0.03047035,9.044377,325.752,357.1851,1,0
2018/07/10 - 10:35:40.4216119,91.50052,-0.08152059,-0.02000385,-0.2126632,359.7629,319.8157,2.655423,-0.2087082,-0.407821,0.02560962,9.871682,324.6738,357.7488,1,0
2018/07/10 - 10:35:40.4335804,91.51153,-0.08247016,-0.02092999,-0.2128868,0.2845754,319.0973,2.548679,-0.2140712,-0.4154704,0.02079418,10.75667,323.6004,358.0093,1,0
