Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,User Points:,Peer Points:,Action type:,Target position x:,Target position y:,Target position z:
2018/07/10 - 10:36:19.7705731,130.8592,26,25,User hit user's target,1.437264,8.581387,3.011472
2018/07/10 - 10:36:20.6714561,131.7592,25,25,User missed, , , 
2018/07/10 - 10:36:21.1033094,132.1921,24,25,User missed, , , 
2018/07/10 - 10:36:21.4595774,132.5479,24,26,Peer hit peer's target,3.248825,2.997056,2.531754
2018/07/10 - 10:36:21.5044584,132.5927,25,26,User hit user's target,0.9508135,8.288184,3.393553
2018/07/10 - 10:36:21.7595173,132.8483,25,27,Peer hit peer's target,4.878684,2.892412,-0.9851325
2018/07/10 - 10:36:22.0707107,133.1592,25,28,Peer hit peer's target,-2.819578,4.871422,4.46818
2018/07/10 - 10:36:22.3708833,133.4584,24,28,User missed, , , 
2018/07/10 - 10:36:22.4816266,133.5695,24,29,Peer hit peer's target,3.883842,1.926213,-1.755738
2018/07/10 - 10:36:22.7142259,133.8021,25,29,User hit user's target,4.37747,3.88837,1.767642
2018/07/10 - 10:36:23.0806179,134.169,26,29,User hit user's target,4.885935,5.397868,-0.4743185
