Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:,User points:,Peer points:
2018/07/11 - 02:50:42.0702548,40.52972,0.01898189,-0.0160398,-0.1032356,5.381359,3.469103,358.2015,0.1477635,-0.3712167,0.13878,355.9923,3.195373,336.6078,0,0
2018/07/11 - 02:50:42.0811970,40.54094,0.01815162,-0.01596719,-0.1030692,5.46344,2.780959,358.4892,0.1451754,-0.3732606,0.1390755,356.1321,2.905163,336.887,0,0
2018/07/11 - 02:50:42.0921677,40.5525,0.0171608,-0.01592411,-0.102823,5.462681,2.076461,358.7386,0.1418566,-0.3758033,0.1393867,356.3134,2.584323,337.333,0,0
2018/07/11 - 02:50:42.1031379,40.56347,0.01614677,-0.01583896,-0.1026792,5.511945,1.285853,358.8094,0.1380715,-0.3785917,0.1396657,356.8778,2.17497,337.9917,0,0
2018/07/11 - 02:50:42.1131110,40.57489,0.01517068,-0.01593211,-0.1024683,5.50018,0.5549991,358.9052,0.134255,-0.3811964,0.1397824,357.5951,1.653567,338.4996,0,0
2018/07/11 - 02:50:42.1250807,40.58464,0.01411821,-0.016055,-0.10239,5.600976,359.7528,358.9654,0.1302227,-0.3835621,0.1394974,358.1464,0.9197161,338.5644,0,0
2018/07/11 - 02:50:42.1360509,40.59656,0.01289981,-0.01624296,-0.1021668,5.686227,358.9741,359.0685,0.1261319,-0.3857006,0.1389671,358.5167,0.05512989,338.4304,0,0
2018/07/11 - 02:50:42.1470204,40.60718,0.01173704,-0.01637754,-0.1019453,5.790565,358.0369,359.2805,0.1216318,-0.3875805,0.1380459,358.7356,359.054,338.2674,0,0
2018/07/11 - 02:50:42.1589890,40.61851,0.01038947,-0.01652666,-0.101803,5.912162,357.0197,359.4836,0.1169421,-0.3895158,0.1370433,358.8692,358.2253,338.3008,0,0
2018/07/11 - 02:50:42.1699600,40.62985,0.0090583,-0.01673048,-0.1016805,6.063718,355.9604,359.6617,0.1116686,-0.3915693,0.1358227,359.0263,357.4549,338.6643,0,0
2018/07/11 - 02:50:42.1799323,40.6408,0.007732153,-0.01705332,-0.1016913,6.221234,354.8423,359.7192,0.1059801,-0.3935937,0.1345464,359.3173,356.7103,339.2567,0,0
2018/07/11 - 02:50:42.1919008,40.65193,0.006332863,-0.01747248,-0.1017005,6.489307,353.8598,359.774,0.1001789,-0.3954889,0.1331662,359.6461,355.7844,339.8829,0,0
2018/07/11 - 02:50:42.2018745,40.66315,0.005013875,-0.01783951,-0.1017258,6.836232,352.8567,359.7063,0.0941393,-0.3970731,0.1314802,359.7764,354.4143,340.5846,0,0
2018/07/11 - 02:50:42.2148389,40.67384,0.003844198,-0.01834621,-0.1018202,7.097967,351.9854,359.6985,0.08832105,-0.3984517,0.129766,359.7291,352.9841,341.1626,0,0
2018/07/11 - 02:50:42.2248127,40.68592,0.002717558,-0.018741,-0.1018675,7.286939,351.1536,359.5819,0.08280005,-0.3996217,0.1279956,359.5839,351.6403,341.6732,0,0
2018/07/11 - 02:50:42.2367806,40.69632,0.001777397,-0.01892327,-0.1018674,7.442403,350.4857,359.5198,0.07782986,-0.4005414,0.1262725,359.2769,350.4493,342.1163,0,0
2018/07/11 - 02:50:42.2467538,40.70765,0.0009117797,-0.01898965,-0.1018789,7.529989,349.9058,359.4326,0.07359126,-0.4013769,0.1247372,358.9431,349.5252,342.321,0,0
2018/07/11 - 02:50:42.2587252,40.71865,0.0002975389,-0.01902391,-0.102005,7.512418,349.5281,359.4418,0.0706453,-0.4018896,0.1236635,358.5878,349.0185,341.8268,0,0
2018/07/11 - 02:50:42.2698589,40.73001,-4.259869E-05,-0.01901982,-0.1021249,7.447361,349.2632,359.5188,0.06850598,-0.4025768,0.1231717,358.8411,348.5026,340.8323,0,0
2018/07/11 - 02:50:42.2798312,40.74118,-0.0003962852,-0.01888283,-0.1022636,7.41373,349.0904,359.4431,0.06656408,-0.4033906,0.1230473,359.4236,348.0306,340.1767,0,0
2018/07/11 - 02:50:42.2917997,40.7521,-0.0004550964,-0.01870974,-0.102494,7.366736,349.1366,359.4995,0.06519342,-0.4040169,0.1234032,0.1108148,347.8287,339.8758,0,0
2018/07/11 - 02:50:42.3027699,40.76303,-0.0004045255,-0.0186679,-0.1026431,7.179251,349.2036,359.6279,0.06416147,-0.4043968,0.1238522,0.3963496,347.8598,340.0974,0,0
2018/07/11 - 02:50:42.3147375,40.77464,-0.00018581,-0.01849365,-0.1027658,6.997346,349.3887,359.708,0.06337593,-0.4046988,0.1243282,0.3740559,347.984,340.6244,0,0
2018/07/11 - 02:50:42.3247113,40.78561,5.611405E-05,-0.01824451,-0.1029235,6.947648,349.6033,359.7443,0.06329842,-0.4048521,0.1251734,0.310761,348.3826,341.2784,0,0
2018/07/11 - 02:50:42.3366906,40.79692,0.0004511364,-0.01808558,-0.1031058,6.8122,349.982,359.8732,0.06439504,-0.4047033,0.1267369,0.1778383,349.3191,341.9081,0,0
2018/07/11 - 02:50:42.3466524,40.80816,0.0008815713,-0.01796767,-0.1033268,6.644477,350.3427,359.8959,0.06650031,-0.4042627,0.1288001,0.04364182,350.826,342.3683,0,0
2018/07/11 - 02:50:42.3596174,40.81866,0.001484455,-0.01778912,-0.1036599,6.519233,350.7401,359.877,0.06893793,-0.4037688,0.1309214,0.0008767188,352.4668,342.7667,0,0
2018/07/11 - 02:50:42.3699193,40.83028,0.0020555,-0.01768225,-0.1039318,6.349628,351.1967,359.8967,0.07195365,-0.403108,0.1333239,359.9648,354.1336,343.2662,0,0
2018/07/11 - 02:50:42.3798922,40.84109,0.002638102,-0.01749934,-0.1041957,6.207597,351.7291,359.8279,0.07500784,-0.4023435,0.1358468,359.9315,355.6991,343.7516,0,0
2018/07/11 - 02:50:42.3928566,40.85213,0.003188211,-0.01730274,-0.1043288,6.044631,352.281,359.8288,0.07850724,-0.4012446,0.1385235,359.87,357.2099,343.9426,0,0
2018/07/11 - 02:50:42.4028301,40.86375,0.00388538,-0.01709209,-0.1044825,5.883566,352.7657,359.8417,0.08205185,-0.3999625,0.1411587,359.846,358.3383,343.8738,0,0
2018/07/11 - 02:50:42.4147983,40.87428,0.004486614,-0.01687263,-0.1046346,5.731593,353.3175,359.8261,0.08553102,-0.3985772,0.1437923,359.8557,359.2104,343.6808,0,0
2018/07/11 - 02:50:42.4247718,40.88558,0.005150444,-0.01666787,-0.1048031,5.525798,353.8265,359.7182,0.08935423,-0.3967226,0.1466702,359.9135,359.9721,343.2408,0,0
2018/07/11 - 02:50:42.4367397,40.89675,0.005854636,-0.01643544,-0.1050223,5.363803,354.3441,359.6063,0.09324305,-0.3943522,0.1494932,359.7324,0.9845308,342.9045,0,0
2018/07/11 - 02:50:42.4477099,40.90776,0.006661682,-0.01621781,-0.1052856,5.173271,354.856,359.4272,0.09694964,-0.3915629,0.1521979,359.2523,2.173275,342.852,0,0
2018/07/11 - 02:50:42.4596832,40.91906,0.007445131,-0.01589527,-0.1055881,5.064444,355.5067,359.2217,0.1001895,-0.3881187,0.1547115,358.3205,3.415477,343.2355,0,0
2018/07/11 - 02:50:42.4700046,40.93034,0.008451171,-0.01564785,-0.1058977,4.928482,356.0728,359.109,0.1027989,-0.3845098,0.1570125,357.1926,4.513258,344.2372,0,0
2018/07/11 - 02:50:42.4799766,40.94152,0.009434499,-0.01551086,-0.1062163,4.738791,356.7373,359.0259,0.1045546,-0.3801834,0.1591511,356.0505,5.382463,345.8147,0,0
2018/07/11 - 02:50:42.4929410,40.95192,0.01044081,-0.0152911,-0.1065579,4.588315,357.327,358.9387,0.1060777,-0.3755945,0.1610295,354.8461,5.80013,347.2683,0,0
2018/07/11 - 02:50:42.5029138,40.96337,0.01148703,-0.01500481,-0.1068301,4.367142,357.9001,358.8302,0.1073316,-0.3702526,0.1628422,354.0549,5.638501,348.2739,0,0
2018/07/11 - 02:50:42.5148824,40.97452,0.01249297,-0.01466165,-0.1070922,4.14424,358.5219,358.7099,0.108961,-0.3646065,0.1645217,353.4957,5.112704,348.074,0,0
2018/07/11 - 02:50:42.5248561,40.98566,0.01360081,-0.01428323,-0.1074465,3.866044,359.1053,358.5582,0.110785,-0.3587852,0.1660464,353.1932,4.123087,346.5638,0,0
2018/07/11 - 02:50:42.5378205,40.99701,0.01468387,-0.01386214,-0.1077519,3.579404,359.7522,358.4472,0.1122836,-0.3533473,0.1678195,353.1514,3.440356,345.4895,0,0
2018/07/11 - 02:50:42.5477939,41.00878,0.01573015,-0.01348313,-0.1080712,3.330995,0.3823635,358.3384,0.113312,-0.3480372,0.1696487,353.3152,3.451682,344.949,1,0
2018/07/11 - 02:50:42.5597622,41.01962,0.0169035,-0.01318463,-0.1085828,3.119149,0.8973332,358.3275,0.1139926,-0.3430264,0.1712716,353.1655,3.708751,344.7804,1,0
2018/07/11 - 02:50:42.5707338,41.03006,0.01789986,-0.01284179,-0.1091245,2.974473,1.429781,358.2094,0.1145583,-0.3381437,0.1729589,352.866,3.971606,345.1764,1,0
2018/07/11 - 02:50:42.5807189,41.04177,0.0188498,-0.01245821,-0.1097113,2.860348,1.880809,358.1201,0.1156222,-0.3331567,0.1744494,352.3894,4.886487,345.1316,1,0
2018/07/11 - 02:50:42.5926837,41.05239,0.01974957,-0.01210562,-0.1102223,2.642962,2.279308,357.9598,0.1166424,-0.3283926,0.1755031,351.6858,5.827817,344.8388,1,0
2018/07/11 - 02:50:42.6026469,41.06358,0.02052971,-0.0116125,-0.1107334,2.485898,2.691773,357.7739,0.1171554,-0.3239352,0.1764009,350.9104,6.177749,344.782,1,0
2018/07/11 - 02:50:42.6146160,41.07409,0.02133672,-0.01119936,-0.1112331,2.224395,3.029561,357.6502,0.1174406,-0.3197486,0.1773375,350.322,6.249203,344.9309,1,0
2018/07/11 - 02:50:42.6245883,41.08543,0.02204336,-0.0106443,-0.111732,2.091806,3.404502,357.4796,0.1177813,-0.315679,0.178087,349.8392,6.331991,344.9088,1,0
2018/07/11 - 02:50:42.6365566,41.09676,0.02273712,-0.01023676,-0.1121682,1.835938,3.739888,357.357,0.1181332,-0.3118863,0.178482,349.3499,6.428622,344.6391,1,0
2018/07/11 - 02:50:42.6465303,41.10768,0.02338112,-0.009822564,-0.112615,1.62289,4.104332,357.2297,0.1185168,-0.3083123,0.1789209,349.1757,6.371903,344.4264,1,0
2018/07/11 - 02:50:42.6584975,41.11872,0.02399834,-0.009377731,-0.1131011,1.429444,4.408006,357.1034,0.1190087,-0.304808,0.1791309,348.8883,6.446454,344.0713,1,0
2018/07/11 - 02:50:42.6704902,41.12985,0.02461291,-0.009026296,-0.1135142,1.138063,4.701434,356.9593,0.1195523,-0.3014244,0.1789276,348.3851,6.634845,343.5895,1,0
2018/07/11 - 02:50:42.6804531,41.14137,0.02519444,-0.008628957,-0.1139378,0.9017577,5.031075,356.8366,0.1198692,-0.2982477,0.178446,347.7866,6.657131,343.3032,1,0
2018/07/11 - 02:50:42.6924071,41.15248,0.02582254,-0.008295073,-0.1143092,0.6261992,5.351005,356.8135,0.1200384,-0.2954232,0.1777876,347.2195,6.56504,343.1309,1,0
2018/07/11 - 02:50:42.7024019,41.16394,0.02636702,-0.007885567,-0.1147046,0.435993,5.645092,356.7195,0.1199138,-0.293124,0.1770297,346.6994,6.440868,343.186,1,0
2018/07/11 - 02:50:42.7143480,41.17477,0.02681829,-0.007574191,-0.1149597,0.2087557,5.865859,356.6389,0.1197423,-0.2910118,0.1764186,346.3182,6.305464,343.3415,1,0
2018/07/11 - 02:50:42.7263168,41.18555,0.02724187,-0.007270312,-0.1151702,359.9827,6.074915,356.6211,0.11946,-0.2893524,0.1756855,345.9422,6.192758,343.4958,1,0
2018/07/11 - 02:50:42.7363107,41.19726,0.02771063,-0.00704032,-0.1155067,359.7341,6.267004,356.5782,0.1191625,-0.2880308,0.1750346,345.6618,5.97918,343.7095,1,0
2018/07/11 - 02:50:42.7472831,41.20795,0.02808842,-0.00677872,-0.1158134,359.5632,6.411003,356.4967,0.1189659,-0.2866747,0.174478,345.4432,5.822416,343.889,1,0
2018/07/11 - 02:50:42.7592286,41.21913,0.02850523,-0.006510899,-0.1161426,359.46,6.491033,356.478,0.1189569,-0.2858068,0.1738432,345.1671,5.816576,343.9639,1,0
2018/07/11 - 02:50:42.7702201,41.23039,0.02874386,-0.006325593,-0.1164184,359.2996,6.648405,356.3776,0.1190979,-0.2848425,0.1732154,344.9606,5.897171,343.8897,1,0
2018/07/11 - 02:50:42.7811692,41.24133,0.02904217,-0.00615636,-0.1167268,359.1155,6.755246,356.3524,0.1192716,-0.2842665,0.1724474,344.8132,5.855906,343.8216,1,0
2018/07/11 - 02:50:42.7921567,41.25284,0.02932778,-0.005944553,-0.1170452,358.9713,6.806155,356.2733,0.1192856,-0.2837985,0.171612,344.6013,5.66632,343.9345,1,0
2018/07/11 - 02:50:42.8031106,41.26369,0.0295026,-0.005707487,-0.1173157,358.8657,6.895713,356.2015,0.1192961,-0.2836186,0.1707249,344.392,5.419857,344.1545,1,0
2018/07/11 - 02:50:42.8140876,41.27521,0.02968916,-0.005463257,-0.1175787,358.715,6.922705,356.0843,0.1193996,-0.2834818,0.1698784,344.2408,5.205805,344.311,1,0
2018/07/11 - 02:50:42.8250523,41.28569,0.02984863,-0.005267434,-0.1178079,358.5404,6.934881,356.0687,0.1195656,-0.2834893,0.168989,344.0366,5.04037,344.3989,1,0
2018/07/11 - 02:50:42.8370200,41.29685,0.02995801,-0.004969129,-0.1180756,358.4471,6.923512,355.9675,0.1197096,-0.2838481,0.1681571,343.8824,4.839838,344.5155,1,0
2018/07/11 - 02:50:42.8469935,41.3079,0.03001685,-0.004899952,-0.1181574,358.1906,6.910366,355.9319,0.1198202,-0.2844118,0.1675238,343.9368,4.56253,344.566,1,0
2018/07/11 - 02:50:42.8599590,41.31884,0.03006743,-0.00468578,-0.1183362,358.1313,6.891806,355.9863,0.1199723,-0.2850145,0.1669719,343.9978,4.322741,344.5165,1,0
2018/07/11 - 02:50:42.8699324,41.33114,0.0301408,-0.004493229,-0.1185047,358.0212,6.793339,355.9657,0.120133,-0.2858517,0.1664872,344.1123,4.104753,344.4579,1,0
2018/07/11 - 02:50:42.8809026,41.34111,0.0300941,-0.004386174,-0.1185284,357.8529,6.77394,355.9686,0.1203181,-0.2867942,0.1660576,344.2683,3.946823,344.448,1,0
2018/07/11 - 02:50:42.8928705,41.35259,0.02999585,-0.004224826,-0.1185318,357.7762,6.695733,355.942,0.1205888,-0.2877997,0.1656284,344.3908,3.824103,344.4213,1,0
2018/07/11 - 02:50:42.9028443,41.3637,0.02988017,-0.004151438,-0.1185571,357.6714,6.691394,355.931,0.1209182,-0.2888945,0.1651948,344.5281,3.752223,344.4248,1,0
2018/07/11 - 02:50:42.9148117,41.37476,0.02988405,-0.004117375,-0.1187433,357.6125,6.586371,355.9958,0.121259,-0.2900765,0.1646784,344.682,3.748124,344.524,1,0
2018/07/11 - 02:50:42.9257827,41.38586,0.02971818,-0.004079561,-0.1187825,357.6491,6.54605,355.9685,0.1215961,-0.2913112,0.1641103,344.789,3.705339,344.7089,1,0
2018/07/11 - 02:50:42.9367531,41.39719,0.02953162,-0.004107526,-0.1187818,357.6237,6.502717,355.9487,0.1220438,-0.2924893,0.1635314,344.8702,3.691677,344.7668,1,0
2018/07/11 - 02:50:42.9467263,41.40799,0.02938456,-0.004133469,-0.1187981,357.5881,6.408129,356.0184,0.1226434,-0.2936414,0.1629304,344.9476,3.758505,344.6935,1,0
2018/07/11 - 02:50:42.9596938,41.4187,0.0292129,-0.004152404,-0.1187564,357.6456,6.456663,356.0794,0.1232766,-0.2948702,0.1622904,344.9541,3.93035,344.6331,1,0
2018/07/11 - 02:50:42.9696649,41.43096,0.02893328,-0.004170711,-0.1187432,357.5979,6.325092,356.1649,0.1237896,-0.2961159,0.1616928,344.9476,4.007933,344.6955,1,0
2018/07/11 - 02:50:42.9816326,41.44058,0.02864954,-0.00420848,-0.1187442,357.6008,6.241066,356.2646,0.1242971,-0.2974798,0.1611523,344.9742,4.046856,344.7903,1,0
2018/07/11 - 02:50:42.9926045,41.45314,0.02840858,-0.004294551,-0.1187184,357.5283,6.114204,356.3696,0.1248051,-0.2989209,0.1607049,345.2346,3.977317,344.7999,1,0
2018/07/11 - 02:50:43.0025771,41.4635,0.02808087,-0.004326927,-0.1187059,357.4778,6.053383,356.3835,0.1253322,-0.3003983,0.1602718,345.4441,3.853885,344.7086,1,0
2018/07/11 - 02:50:43.0145450,41.47469,0.02779057,-0.00434371,-0.1187488,357.5126,5.934884,356.4848,0.1258596,-0.3019033,0.1598617,345.6577,3.720441,344.587,1,0
2018/07/11 - 02:50:43.0255160,41.48584,0.02749366,-0.004444452,-0.1187215,357.543,5.766871,356.6192,0.1263829,-0.3033915,0.1594678,345.916,3.613137,344.4625,1,0
2018/07/11 - 02:50:43.0364870,41.49697,0.02717261,-0.004576921,-0.1187222,357.565,5.563152,356.6983,0.1268479,-0.3048656,0.1591549,346.1851,3.550725,344.356,1,0
2018/07/11 - 02:50:43.0474566,41.50814,0.02680925,-0.004675982,-0.1187316,357.6231,5.395452,356.7808,0.127247,-0.3063047,0.1589171,346.4127,3.549372,344.2647,1,0
2018/07/11 - 02:50:43.0584290,41.51877,0.02643645,-0.004752237,-0.1187144,357.6747,5.218145,356.8603,0.1275571,-0.3077377,0.1586551,346.5246,3.633735,344.1855,1,0
2018/07/11 - 02:50:43.0703956,41.5298,0.02607947,-0.004817143,-0.1187704,357.7481,4.997472,356.8953,0.1278285,-0.3092406,0.1583938,346.66,3.679778,344.1334,1,0
2018/07/11 - 02:50:43.0853550,41.54145,0.02575741,-0.004951876,-0.1188361,357.7714,4.778189,356.9705,0.1278205,-0.3108307,0.1582853,346.881,3.669693,344.2766,1,0
2018/07/11 - 02:50:43.0933340,41.55207,0.0253298,-0.005038567,-0.1188767,357.8562,4.58515,356.9982,0.1275747,-0.3124122,0.1582416,347.0811,3.57866,344.571,1,0
2018/07/11 - 02:50:43.1023104,41.56456,0.02489835,-0.005078916,-0.1188377,357.9208,4.326248,356.9648,0.1274863,-0.3139503,0.1581312,347.2832,3.454903,344.744,1,0
2018/07/11 - 02:50:43.1142778,41.57446,0.02445223,-0.005189568,-0.1187486,357.9613,4.161151,357.0644,0.1274001,-0.3154038,0.1580382,347.4819,3.28061,344.8156,1,0
