Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01098865,-0.1263705,-0.08369593,-0.4794788,355.2517,14.60551,356.6245,0.06094449,-0.4201211,-0.2075322,342.4306,5.041186,342.7327
0.02204643,-0.12656,-0.08362171,-0.4796025,355.2104,14.61425,356.5944,0.06100634,-0.4202114,-0.2074526,342.5898,4.991087,342.4883
0.03581439,-0.1266062,-0.0836104,-0.4796255,355.199,14.6263,356.5972,0.06141438,-0.4202273,-0.2073474,342.6682,5.027815,342.0039
0.05286285,-0.1267532,-0.08360016,-0.4796938,355.1844,14.64457,356.6017,0.06194128,-0.4202954,-0.2071311,342.9932,5.12957,341.3374
0.05943948,-0.1268697,-0.08356995,-0.4797214,355.1605,14.68398,356.6133,0.06225277,-0.4204099,-0.2069169,343.2598,5.101592,340.921
0.06650992,-0.1269342,-0.08355653,-0.4797411,355.1776,14.68715,356.6118,0.06252423,-0.4205624,-0.2067064,343.5163,5.075725,340.5808
0.07793434,-0.1270599,-0.08357763,-0.4797548,355.1551,14.69368,356.62,0.06274989,-0.4208559,-0.2064698,343.7501,5.06297,340.5327
0.08909878,-0.1271723,-0.08358896,-0.4797543,355.1531,14.70325,356.6052,0.06292866,-0.4211024,-0.2062058,343.8535,5.150103,340.555
0.09973273,-0.1272925,-0.08358479,-0.4797583,355.1721,14.713,356.602,0.06300121,-0.4214499,-0.2058839,343.9372,5.298103,340.756
0.1112451,-0.1274045,-0.08360925,-0.4797471,355.1808,14.71731,356.6053,0.06306062,-0.4217865,-0.2055198,344.0858,5.419305,340.9516
0.1220727,-0.1275808,-0.08363417,-0.4797176,355.1959,14.73776,356.6183,0.06315549,-0.4221274,-0.2051439,344.2456,5.575618,341.1138
0.1329203,-0.1277192,-0.08363809,-0.4796987,355.2236,14.73496,356.6196,0.06328198,-0.4223997,-0.2048418,344.4014,5.727453,341.1178
0.1445074,-0.1278631,-0.08367094,-0.4796467,355.2237,14.7557,356.6186,0.06336315,-0.4226009,-0.2046354,344.4896,5.802536,341.059
0.1554449,-0.1279668,-0.08370249,-0.4796049,355.2175,14.76506,356.6344,0.06336202,-0.4227799,-0.2044745,344.5619,5.784541,341.0059
0.1665974,-0.128146,-0.08373536,-0.4795315,355.2128,14.78041,356.6605,0.06334089,-0.4229576,-0.2042716,344.6768,5.738038,340.9785
0.1775149,-0.1282661,-0.0837223,-0.4794931,355.2384,14.78631,356.6526,0.06339519,-0.4231427,-0.2040555,344.8668,5.698415,340.901
0.1886156,-0.1284079,-0.08373272,-0.4794165,355.2383,14.79355,356.6538,0.06344159,-0.4233172,-0.2039796,344.9565,5.697591,340.8061
0.1996669,-0.1284964,-0.08374621,-0.4793596,355.2355,14.78772,356.6624,0.06346475,-0.4234392,-0.2039456,345.0569,5.6898,340.659
0.2106649,-0.1286626,-0.08374082,-0.4792649,355.2426,14.79205,356.6722,0.06345347,-0.4235007,-0.2038896,345.1517,5.534586,340.4973
0.2216453,-0.1288312,-0.0837374,-0.4791608,355.2434,14.79212,356.6986,0.06345808,-0.4235709,-0.2038359,345.2117,5.330411,340.3564
0.2329375,-0.1289864,-0.08372597,-0.4790642,355.2584,14.78904,356.7029,0.06348439,-0.4235897,-0.2038271,345.2447,5.331511,340.2481
0.2457542,-0.1291445,-0.08373578,-0.4789468,355.2469,14.77893,356.7209,0.06350174,-0.4235417,-0.2038131,345.1741,5.420039,340.1571
0.2554077,-0.1292778,-0.08372641,-0.4788677,355.2534,14.76649,356.7335,0.06350576,-0.4234114,-0.2037311,345.0598,5.510025,340.0918
0.2664854,-0.1294229,-0.08373766,-0.4787639,355.2437,14.75398,356.757,0.06348214,-0.4234084,-0.2037957,344.9527,5.490231,340.0637
0.2775278,-0.1295773,-0.08374357,-0.4786628,355.2436,14.73909,356.7687,0.06339145,-0.4233675,-0.2038096,344.9378,5.516334,340.0138
0.2883083,-0.1297281,-0.0837506,-0.4785595,355.2459,14.72286,356.799,0.06328341,-0.4233572,-0.2038039,344.966,5.45702,339.9924
0.2995117,-0.1298962,-0.08374846,-0.4784598,355.2627,14.70241,356.815,0.06306978,-0.4232594,-0.2038404,344.9737,5.284714,339.8782
0.3106172,-0.1300081,-0.08376481,-0.4783761,355.2564,14.68743,356.8367,0.0628489,-0.4231546,-0.2039559,344.9271,5.093319,339.7679
0.3218451,-0.1301341,-0.08380869,-0.4782676,355.2347,14.68465,356.8422,0.06255406,-0.4230171,-0.2041431,344.7946,4.86426,339.7191
0.3331464,-0.1302197,-0.08381405,-0.4782064,355.2509,14.68701,356.8541,0.06226299,-0.4228765,-0.2043141,344.6697,4.683613,339.71
0.3440121,-0.1303406,-0.08383109,-0.4781169,355.2482,14.66853,356.8625,0.06195801,-0.4226885,-0.2044757,344.513,4.564604,339.7407
0.355021,-0.1304981,-0.08381866,-0.4780374,355.2704,14.64225,356.8771,0.06164513,-0.4224812,-0.2045828,344.3954,4.506322,339.7604
0.366349,-0.1306118,-0.08385631,-0.477937,355.2494,14.63075,356.8965,0.06134263,-0.4222904,-0.2046522,344.3737,4.452363,339.7456
0.3776693,-0.1307573,-0.08385644,-0.4778672,355.2578,14.62659,356.9449,0.06106297,-0.4220665,-0.2046798,344.3772,4.35557,339.6877
0.3885047,-0.1308556,-0.08386175,-0.477822,355.2548,14.58054,356.9281,0.06081779,-0.4218104,-0.2047112,344.3984,4.297061,339.5971
0.399691,-0.1309368,-0.0838604,-0.4777799,355.2573,14.58693,356.9431,0.06058871,-0.421497,-0.2047809,344.4026,4.282663,339.4643
0.4106902,-0.1310164,-0.08386992,-0.4777372,355.2522,14.5828,356.9446,0.06034314,-0.4212015,-0.2048786,344.3958,4.173045,339.3568
0.4217021,-0.1311763,-0.08385968,-0.4776936,355.2591,14.58686,356.9688,0.0600886,-0.4209439,-0.2050106,344.4069,3.942611,339.2635
0.4329815,-0.1312337,-0.08389074,-0.4776575,355.2428,14.56112,356.9725,0.05981895,-0.4207022,-0.2050815,344.4568,3.704237,339.1752
0.4438868,-0.1313502,-0.08390412,-0.4776355,355.2337,14.54469,356.9916,0.05955796,-0.4204918,-0.2050967,344.5894,3.456738,339.1072
0.4555544,-0.131434,-0.08390908,-0.4776198,355.2412,14.53165,356.9996,0.05930293,-0.4202744,-0.2050675,344.7523,3.245701,339.0347
0.4663818,-0.1314976,-0.08392172,-0.4775942,355.2375,14.52827,357.0084,0.0590503,-0.4200741,-0.2049727,344.9514,3.11587,339.0056
0.4771702,-0.131591,-0.08391868,-0.4775747,355.2361,14.51298,357.0137,0.05882496,-0.4199226,-0.2049004,345.0885,3.055023,339.049
0.4884225,-0.1316669,-0.08392327,-0.4775463,355.2186,14.50511,357.0096,0.05853506,-0.4197617,-0.204825,345.1397,3.026733,339.1571
0.4997477,-0.1317672,-0.08390303,-0.4775421,355.1987,14.48624,357.0053,0.05823602,-0.4196757,-0.2047433,345.1093,3.034126,339.3109
0.5107636,-0.1318189,-0.0839143,-0.4775129,355.1918,14.4897,357.0134,0.0580216,-0.4196173,-0.2046881,345.0896,3.034948,339.3953
0.5220581,-0.1318865,-0.08392228,-0.4774929,355.1911,14.48809,357.0195,0.05788837,-0.4196172,-0.2047023,345.0424,3.072352,339.4478
0.5331875,-0.1319679,-0.08391945,-0.4775113,355.1871,14.4611,357.0179,0.05780902,-0.4195909,-0.2047459,345.0157,3.090222,339.4586
0.5437788,-0.1320581,-0.08391901,-0.4775204,355.177,14.45732,357.018,0.05773031,-0.4195741,-0.2048188,344.9831,3.062306,339.4462
0.5551742,-0.1321088,-0.08391578,-0.4775296,355.1794,14.45365,357.0341,0.05754091,-0.4195134,-0.2049141,344.9554,2.978702,339.4235
