Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
17.32119,-1,7,User missed,-0.15595,-0.05511558,-0.3619848,7.853828,329.0033,1.972517,-0.0726429,-0.4423257,-0.2124815,7.189332,330.5273,0.6677553
17.59965,0,7,User hit user's target,-0.1537772,-0.06254816,-0.351398,11.17141,333.3523,2.691853,-0.003047427,-0.5116222,-0.1772506,20.70903,350.6461,4.168788
17.8336,-1,7,User missed,-0.1489175,-0.06389144,-0.3460888,11.34264,334.9605,2.155097,0.0213247,-0.5242621,-0.1637241,21.84721,356.4152,1.923772
18.21147,-2,7,User missed,-0.1615941,-0.0634151,-0.3552501,9.125196,316.0082,358.5901,-0.03208861,-0.4510211,-0.2181774,3.066728,319.3994,3.63605
18.93461,-2,6,Peer missed,-0.1665706,-0.06401104,-0.3698891,9.187016,304.6461,358.1741,-0.09150729,-0.4581513,-0.2661923,3.816431,288.7245,6.099395
19.00116,-2,5,Peer missed,-0.1684682,-0.06486236,-0.3713326,9.527275,303.0233,358.4036,-0.0937473,-0.4565428,-0.2695687,2.851129,286.3672,5.818769
19.07887,-2,4,Peer missed,-0.1700527,-0.06546373,-0.3727171,9.802032,301.2523,358.3694,-0.09586839,-0.4558647,-0.2733083,2.249742,283.5075,5.67842
19.19001,-2,3,Peer missed,-0.1712603,-0.06568909,-0.3741451,9.616033,299.1248,358.275,-0.09883796,-0.4561472,-0.2725148,1.696988,282.8152,5.069019
19.82355,-3,3,User missed,-0.1687238,-0.061012,-0.3756143,6.211159,299.045,357.7349,-0.1327949,-0.4142464,-0.2638103,353.2457,291.9807,357.4823
20.15758,-2,3,User hit user's target,-0.1627595,-0.0577912,-0.3754104,4.697032,302.804,358.6916,-0.1270112,-0.4038069,-0.232781,351.3526,309.9879,355.7357
20.43561,-3,3,User missed,-0.1511353,-0.05489691,-0.3679957,3.049748,309.6688,358.7296,-0.1062721,-0.4074659,-0.2083845,350.3368,324.3867,352.6965
20.69112,-2,3,User hit user's target,-0.127172,-0.04560773,-0.3623725,357.8984,325.8873,358.8695,-0.07802302,-0.3785768,-0.183729,341.3188,338.7385,347.7948
20.93647,-3,3,User missed,-0.1077082,-0.04321254,-0.3610718,356.6909,338.5639,357.3411,-0.04742667,-0.3893129,-0.1697063,345.8188,346.5834,347.472
21.06912,-2,2,Peer hit user's target,-0.09520525,-0.04153801,-0.3629152,356.0624,347.8276,357.3554,-0.02044645,-0.3963953,-0.1674651,347.1805,354.0415,347.9044
21.31446,-1,2,User hit user's target,-0.06922382,-0.04170996,-0.375071,357.1381,10.47716,355.9903,0.06406683,-0.3917364,-0.1802825,344.9861,18.64104,345.0872
21.59095,-2,2,User missed,-0.05673521,-0.04309266,-0.4004991,358.9258,26.4314,355.3094,0.09746442,-0.4045494,-0.2241268,350.4383,24.5648,346.2391
21.86816,-3,2,User missed,-0.05423981,-0.04209994,-0.4280865,359.8672,42.69654,355.7893,0.151816,-0.4235362,-0.2921583,354.5433,42.1328,347.1245
24.05784,-3,1,Peer missed,-0.07687797,0.01987691,-0.2906428,1.619317,30.8275,21.03902,0.1011397,-0.4774996,-0.3119847,10.97332,35.39128,359.9194
26.20222,-3,2,Peer hit peer's target,-0.07333516,0.0008607302,0.2771931,39.78546,68.46762,62.34059,0.2073797,-0.5073501,0.3301843,321.4216,330.7023,91.04598
